csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28
37392.87890625	n/a	n/a	1398227392.8974762	23543.802734375	n/a	554310647.1951637	n/a	24129.69921875	n/a	582242384.3873444	n/a	n/a	n/a	n/a	-0.0114697122	-0.0567730297	0.0908757676	-0.049501728099999996	0.0273006736	-0.0933604478	-0.0296337664	0.0617846896	-0.16822185690000002	0.17920515239999998	-0.0573026339	0.028992952599999997	-0.015187396200000003	0.1010986507	-0.0351297227	0.12252870029999999	-0.0005488475	0.05738951480000001	-0.0451542854	0.0946639851	-0.1638075762	0.0873109277	-0.0627004056	0.0972615938	-0.10358614210000001	0.10766851849999999	-0.0037025259000000002	-0.0613061394	0.0770494628	0.1095032164	0.0078168465	-0.0963541916	0.0762874601	0.0419325481	-0.0541620246	-0.044485843399999996	0.21949460420000005	0.0799456938	0.0186773667	-0.0363582849	-0.1088771725	-0.1957974884	0.1377178038	0.0640037906	0.07091173769999999	-0.0484965109	-0.0309014211	-0.0347570532	-0.028093065	0.1849058784	-0.0355575938	0.1106464926	0.0725379622	-0.09019403949999999	0.0679759464	0.0542934504	-0.0106359281	0.1649952303	-0.1646096501	0.1378045907	-0.023628666200000002	0.053407807800000005	-0.0472439972	0.0718550478	-0.0095589423	0.10497624009999999	-0.0583221469	0.1185079543	-0.0708274364	0.1795757369	-0.0781977403	0.10666258599999999	-0.0711188648	0.1072151494	-0.0168659008	-0.0636868154	0.0752391646	-0.1702228396	-0.047890136900000005	0.0752276865	-0.2155826827	-0.0906751452	0.06090414900000001	0.0729985271	-0.0176746463	-0.0179122673	-0.0084267075	0.13464437140000002	0.046988300700000006	0.0444550141	-0.1129289416	-0.0095891406	-0.0238078119	0.1510292764	-0.0028574521999999995	-0.0337958229	0.1217078847	0.1216831682	0.1216419777	-0.0246275	n/a	0.00060651375625	n/a	-0.102654	n/a	n/a	0.010537843716	-0.0624453	n/a	0.0038994154920899992	n/a	0.00195397	n/a	3.817998760900002e-06	n/a	-0.000255026	n/a	6.5038260676e-08	n/a	-0.000899968	n/a	8.09942401024e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37598.6015625	205.72265625	42321.811294555664	1413654839.4556274	23571.958984375	28.15625	555637250.3610573	792.7744140625	24157.67578125	27.9765625	583593299.1519928	782.6880493164062	1.4464860000000002	28.149035	0.10593505	0.011171026499999999	0.1474553025	0.028728314700000007	0.06598093299999999	-0.1295139731	-0.1436422145	0.0500113863	0.20024598559999998	-0.1615026775	0.1209203648	-0.0468087467	0.1522350779	0.0155815906	0.044263232699999995	-0.0443047145	0.08710289869999999	0.04143348	-0.11248984869999999	-0.043679096699999996	0.00015983799999999998	0.012622048	-0.20050198309999998	-0.0216608293	-0.0398066435	0.024365297799999998	0.018019824099999998	0.0731080528	0.0061922120999999995	-0.0168013782	0.049027437400000005	-0.0378202162	-0.0411408356	-0.1343807587	0.2069202489	-0.04590598110000002	-0.052308175	-0.06943098980000001	-0.0468619738	-0.13718500890000002	0.169066417	0.0022969342	0.0618071324	-0.07466930349999999	-0.1026555997	0.0227169568	-0.017311440600000002	0.1141228208	0.1150403312	-0.0204950783	0.2538834742	0.024805099	0.1083697652	0.0588516676	0.018026701200000002	0.0076861994	0.19686048399999997	0.1296441378	0.11272492699999999	-0.11826174460000001	0.0699180242	0.0888648647	-0.1011672709	0.0001949797	0.0559011451	-0.026280925	0.0689047367	0.0063803657	-0.1214380714	-0.068913805	0.0736816235	-0.0999969585	-0.10530502470000001	0.1391457118	-0.0492358154	0.0215011425	0.1400132259	0.0702295276	0.08448503880000001	0.0332813404	-0.11798102490000001	0.046170454400000005	-0.03511458	0.0319875929	-0.0244634973	0.012691212700000001	-0.0023260773000000003	-0.1433207566	-0.1533680798	-0.0404246805	0.020556121599999998	0.1390924344	-0.052490326799999994	0.1022675851	0.030363097599999996	-0.0025649891	0.0651177324	0.1216419777	0.12141962949999999	0.12104935019999999	-0.024718200000000003	-9.070000000000257e-05	0.0006109894112400001	8.22649000000047e-09	-0.12638700000000005	-0.02373300000000006	0.0005632552890000028	0.015973673769000014	-0.020640900000000004	0.041804399999999985	0.0004260467528100002	0.0017476078593599994	0.00175683	-0.00019714000000000016	3.0864516489e-06	3.886417960000007e-08	-0.000104651	0.000150375	1.0951831801e-08	2.2612640625e-08	-0.000441344	0.00045862400000000003	1.9478452633600003e-07	2.10335973376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37256.6796875	-341.921875	116910.56860351562	1388060181.336975	23539.38671875	-32.572265625	554102727.0948639	1060.9524879455566	24074.40625	-83.26953125	579577036.2900392	6933.814834594727	1.212935	23.604065	0.1157593	0.1557209786	0.0075780138	0.0362062958	-0.1430116441	-0.0954659136	-0.1289886199	-0.11306247130000001	0.0999708591	-0.1233926995	0.1511187135	0.002893308	0.0817909497	-0.0026241947999999997	-0.046878790999999996	0.0423903742	-0.08742864869999999	0.0790968178	-0.0635748971	0.1890054443	-0.1438300454	0.013673461999999999	0.0412191476	0.0438632565	0.09774276970000001	0.0024400764	0.0091987883	-0.0666385641	-0.0256117208	-0.0370339156	-0.0487454365	-0.0321082778	0.0280343227	0.0097235889	-0.08608457800000001	0.0624089089	0.0677671794	0.0253081352	-0.0164028454	-0.0357076535	0.0369017953	-0.0806555759	0.0244011981	-0.053773560899999996	-0.1425623355	-0.013306521200000001	-0.0671981916	-0.0862307439	0.11891486890000001	0.071555254	0.12169751890000001	-0.11101239449999999	0.0370792373	0.009749285	-0.1513840976	0.07376810610000001	0.0506447029	0.1945562694	0.1888187748	-0.08400415189999999	0.028938477400000006	0.10929801019999999	-0.0530806375	-0.037270659500000004	0.0155861183	0.05523102480000002	-0.0801872522	0.1119941959	-0.0772028486	-0.0682116125	0.0419529162	0.1291148323	-0.014708808500000004	-0.0214269876	-0.0362650536	0.0354713129	-0.0558700241	-0.062105062300000013	-0.0332608923	-0.0635945503	0.1082769264	0.068780997	-0.0588772929	-0.0776090671	0.093119084	-0.0253514871	-0.022786794300000003	0.07636143849999999	0.0532411608	-0.0504161834	-0.0954454574	0.0755302499	-0.1005637554	0.10847485	0.0294374123	0.0750264125	-0.0005839708	0.1215101995	0.120893123	0.1198669825	-0.0308505	-0.006132299999999997	0.00095175335025	3.7605103289999956e-05	-0.101371	0.025016000000000045	0.0006258002560000026	0.010276079641	-0.0783062	-0.0576653	0.00613186095844	0.0033252868240900004	0.00163568	-0.00012115	2.6754490624e-06	1.4677322499999997e-08	1.6359700000000002e-22	0.000104651	2.6763978409000006e-44	1.0951831801e-08	-0.0007544569999999999	-0.00031311299999999985	5.692053648489999e-07	9.803975076899992e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37365.53125	108.8515625	11848.662658691406	1396182925.5947266	23569.8125	30.42578125	555536061.2851561	925.7281646728516	24081.115234375	6.708984375	579900110.9312477	45.01047134399414	1.513859	29.460125	0.16947622	-0.08874405710000001	-0.036405736200000004	0.0054571088	0.065565003	0.078720755	-0.08707007060000001	-0.09539180359999999	0.18634043690000002	-0.2481375868	-0.033070314100000005	0.0499571574	-0.0455018145	-0.0375656309	-0.1422459867	0.100116657	0.0424217384	-0.1480471742	0.0885014329	-0.0343414867	-0.1164075416	-0.1654066729	-0.1000443962	0.0073438415	0.0118573967	0.1924940196	0.0881811067	0.093783318	0.030217215899999997	0.038813133900000005	-0.038147127	-0.013395198600000002	-0.0148794458	0.050017652	-0.0027048598	-0.0427800863	0.0131518582	0.058537738	-0.0181327671	-0.0166381289	0.028886204300000006	0.12140477029999999	0.0483283724	-0.1374204973	0.1445215541	-0.0089686503	0.012089764499999999	0.0303780908	-0.095399869	0.1506626316	0.1169601975	-0.1096556652	0.08492688779999999	0.0190201643	0.047332342699999995	0.059288092199999996	0.1291465869	0.0091184089	0.1851415655	-0.18840378789999998	-0.1786137193	-0.16449827039999998	-0.0266784975	0.0263259234	-0.0585878117	-0.1105054043	-0.030414107200000002	-0.10201043789999999	-0.0925386881	-0.079883158	0.11786654210000001	-0.014304464199999999	0.1315497484	-0.022631695299999997	0.1793158138	0.024628427400000003	0.0808596882	-0.1065748784	0.13329113880000001	0.053175834000000005	-0.0744471242	0.008566236	0.0224929812	-0.07388919440000001	-0.0620736974	0.0856323115	-0.0340037516	0.0470015337	-0.0118960753	-0.0409330144	-0.0069153244	-0.0563140161	-0.0277216107	-0.1554549114	-0.1183730793	0.1324673201	0.0263931022	0.1213126213	0.12010478890000001	0.1181006348	-0.0101621	0.020688400000000003	0.00010326827640999999	0.00042800989456	-0.14513799999999996	-0.043766999999999966	0.0019155502889999965	0.021065039043999992	0.00104732	0.07935352000000001	1.0968791824e-06	0.0062969811363904026	0.0012899	-0.00034578	1.6638420100000004e-06	1.1956380839999994e-07	-0.0	-1.6359700000000002e-22	0.0	2.6763978409000006e-44	-0.000586891	0.00016756599999999996	3.44441045881e-07	2.8078364355999982e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37169.52734375	-196.00390625	38417.53126525879	1381573762.957779	23554.76953125	-15.04296875	554827167.6703033	226.29090881347656	24060.29296875	-20.822265625	578897697.7420808	433.56674575805664	1.593121	31.002596	0.07716477	-0.0948679989	-0.0573258656	0.0585511145	-0.027676286499999998	0.0705868078	-0.1730058105	0.0795643067	0.1663325866	-0.1971079044	0.036997069300000004	-0.0299772902	-0.0971103733	0.0341780546	0.0470429796	0.1256737142	-0.053855056299999995	0.0004215832	-0.08857338449999999	0.0808844178	-0.0702684955	-0.0473220186	0.0696338901	-0.0837911559	-0.1651505242	-0.055949438600000005	-0.10368198449999999	0.08454636970000001	0.0183425165	-0.0374370858	-0.13888625599999999	0.1671434868	0.151742839	-0.049213708499999995	0.0019258352	0.0546621538	-0.0035355482	0.0736107916	-0.0169815738	-0.1577912531	-0.046678319	0.015221421899999999	0.0668993042	-0.0712323016	0.1142840514	0.08564714009999999	-0.1131032268	0.012154348700000001	-0.10687135810000001	-0.022231376299999998	0.2482479927	-0.1012692273	0.0515075528	0.0410140346	-0.057965742199999996	0.081341938	0.1961602089	0.0642945316	-0.0065234386	-0.19899327760000002	0.0102157913	-0.0629076016	0.0315553477	0.0428460462	0.025385833700000002	-0.0230905334	-0.0824045872	0.022287945899999998	-0.1371353579	-0.0551764185	-0.0689108999	-0.0251304909	0.0578638005	0.061071642999999995	-0.09927369429999999	-0.1458885376	-0.0309582092	0.0746639259	0.0741563183	-0.1978494885	-0.08319111629999999	0.0066420041	0.0165655956	-0.0342909543	0.1887546626	-0.0213954471	-0.07046798580000001	0.10061748	0.0240585088	-0.0150330464	0.0307044152	0.0179537318	0.0280349264	-0.11313648300000001	-0.18040983260000001	0.0225433278	-0.0633348196	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0196304	-0.0094683	0.00038535260416	8.964870488999999e-05	-0.145178	-4.0000000000040004e-05	1.6000000000032002e-09	0.021076651683999997	-0.0225442	-0.02359152	0.0005082409536400001	0.0005565598159104001	0.00175276	0.0004628599999999998	3.0721676176e-06	2.1423937959999983e-07	-0.0	0.0	0.0	0.0	-0.00100533	-0.0004184390000000001	1.0106884089e-06	1.7509119672100004e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37336.6328125	167.10546875	27924.237686157227	1394024149.7754517	23519.763671875	-35.005859375	553179283.180851	1225.4101905822756	24046.20703125	-14.0859375	578220072.5897369	198.41363525390625	1.223617	23.811947	0.0958021	0.11345926699999999	0.0607240365	0.2039668168	-0.0135791755	-0.1288281196	-0.190018057	0.0182251351	0.1148263242	-0.12208075869999999	0.1507426723	-0.0003195871	-0.0875344423	0.0325116269	-0.0140801721	0.0446696764	-0.024081504	-0.0443646095	0.1417938636	0.0234646398	0.20694836219999999	0.1416080489	0.0454054605	0.0200696624	-0.0117892924	-0.010143679899999999	-0.1185833473	-0.1979997143	0.08182363200000001	-0.0036195223999999997	0.0808558902	0.0444272601	0.0312835571	-0.0394198146	0.009439405500000001	-0.087013256	0.084140905	-0.1950610259	-0.060932593	0.0642161036	-0.07687762690000001	0.0131501252	0.023772726	0.0633415672	0.01999064	-0.0591043654	0.0879898836	-0.023363418799999997	0.1241454431	-0.0481600002	0.1023392769	-0.1994244651	0.1326074522	0.2051184945	-0.0740718843	0.08015686679999999	0.1448076989	0.1863338125	0.058380509800000015	-0.18321293239999997	0.0802770653	-0.0642699388	0.035450092200000005	0.0086792025	-0.0789761931	0.0111830593	-0.0534687155	-0.0122588749	0.2054243324	0.0279105201	-0.1480540409	0.0040742053000000005	-0.0947130025	0.0288007677	-0.2001894921	-0.1007825299	-0.083518577	-0.0333085206	-0.0757973054	0.1717807756	-0.0145240324	-0.0045913322	-0.031993	0.046486915700000006	-0.18360203809999998	0.028393856600000007	0.048079225499999996	-0.0344836355	-0.0583027267	0.1025397165	-0.0088111104	-0.0422873278	0.0052737122	-0.0079379184	-0.025481148	0.014253026100000003	-0.0092335387	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0306545	-0.011024100000000002	0.00093969837025	0.00012153078081000005	-0.109814	0.035363999999999986	0.0012506124959999994	0.012059114596000002	-0.0396715	-0.017127299999999998	0.0015738279122499998	0.00029334440528999993	0.00129806	-0.0004547	1.6849597635999996e-06	2.0675208999999995e-07	5.5024e-05	5.5024e-05	3.027640575999999e-09	3.027640575999999e-09	-0.00114134	-0.00013601	1.3026569956e-06	1.84987201e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37117.02734375	-219.60546875	48226.56190490723	1377673718.8366852	23527.369140625	7.60546875	553537098.6792336	57.84315490722656	24094.056640625	47.849609375	580523565.4016457	2289.585117340088	1.580393	30.754904	0.0432705	0.06803279	-0.1234977309	0.09905083199999999	-0.10912194199999999	0.0899165668	-0.1336186009	-0.10991460189999999	0.0358852771	0.0526207562	0.1207551943	-0.024168861099999998	-0.08218563940000001	0.0730794068	-0.0654553132	-0.05913046950000001	-0.046058467400000004	-0.2237510922	0.0005551828	-0.0631182642	0.0496586704	0.0708196437	0.1182834551	-0.0076051916	0.08540678789999999	-0.0090990093	0.0500996641	-0.09988930730000001	-0.1059645311	-0.0319798649	-0.042493626	0.0877731544	-0.0460849925	0.0728283328	0.076905028	0.0788102598	0.0714324311	-0.0112085472	0.0487102603	0.0272108481	0.045125785599999996	-0.0357900662	0.037467014	0.0300245707	-0.2205032414	-0.093204495	0.20776007859999998	-0.1376703327	-0.0385034381	0.0633715224	0.026908021299999998	-0.1420542185	0.1537803209	0.0700170169	-0.131090264	0.14805571380000002	0.061803930199999996	0.044159582	0.06801428849999999	-0.0241789108	0.043814105199999995	0.0150061448	0.08611995619999999	0.12481707199999999	-0.125515979	0.0720209971	0.1130235938	-0.1882511488	0.0144752656	0.044798604400000004	-0.09948993019999999	0.0360907723	-0.0549071097	-0.08082906320000001	0.0173936552	0.0263069892	-0.147144293	0.0329412471	-0.12563610349999998	0.0881613716	0.0099347669	0.0543987985	0.0842392535	-0.0796790009	0.047473056	-0.0111939725	-0.028578907999999997	-0.1172415835	0.0852612366	-0.0361565204	-0.1126887367	0.0569222078	-0.0769190065	0.0419246009	-0.0213977797	-0.1363041452	-0.0092241872	0.120326335	0.1161887065	0.1093977275	-0.0362179	-0.005563400000000003	0.0013117362804100005	3.095141956000003e-05	-0.112552	-0.0027379999999999904	7.496643999999948e-06	0.012667952704	-0.0635999	-0.0239284	0.00404494728001	0.0005725683265600001	0.00135305	5.498999999999999e-05	1.8307443025e-06	3.023900099999999e-09	1.17042e-23	-5.5024e-05	1.3698829764e-46	3.027640575999999e-09	-0.00103054	0.00011080000000000008	1.0620126916e-06	1.2276640000000019e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37225.51171875	108.484375	11768.859619140625	1385738722.7227936	23520.056640625	-7.3125	553193064.3782082	53.47265625	24178.447265625	84.390625	584597312.176609	7121.777587890625	1.528233	29.739847	0.05615754999999999	-0.1283187644	-0.09062577150000001	0.143333294	0.061120355599999995	0.19508647850000002	-0.08538931050000001	0.0187918739	-0.050966616500000006	0.1293385111	0.0313456603	0.10176889730000001	-0.0190077721	0.0662547337	-0.0471094723	-0.20839541309999998	-0.0558768233	0.0076697523	0.1273590498	0.0677966676	-0.0715470214	0.0130380527	-0.0944323062	0.1159005033	0.026635940099999998	-0.0522530857	0.0490764796	0.12362711259999999	-0.0749543403	0.1178408497	0.11538315789999999	0.052846307800000006	0.1495285533	-0.0102191321	0.008443090600000001	0.006860058499999999	-0.060324881399999995	0.15968466539999998	-0.0155498401	0.16409039109999998	-0.0019600198	-0.184951108	0.00506429	-0.1283850801	0.050203482599999995	0.0145137623	0.0237079762	-0.015833687	-0.1896113257	-0.0059886283999999994	-0.2008441276	-0.0205819756	0.1776231425	0.1544621112	0.0328293008	0.1326768225	0.037837267599999995	-0.1155016365	-0.0780015119	0.001820055	0.0277855409	0.0665569664	-0.1456049321	0.0595441411	0.020991435	0.0020461389	0.049337691600000004	0.1219609509	0.11479278150000001	-0.0024299027	0.0008070804	0.0787941471	0.015646608200000002	-0.1522215328	0.07930495480000001	0.142055433	-0.024149937599999997	0.1677178141	0.1214311137	-0.00021581330000000002	0.0008079580999999999	-0.0189463095	0.0848770833	-0.06917745639999999	-0.057670937	-0.0464756694	-0.0386759567	-0.05958431190000001	-0.0217320592	0.059968183099999996	-0.22240545609999998	-0.10881319539999999	0.0572742912	-0.028452442400000007	0.0646523917	-0.0257279702	0.1070680783	0.1198669825	0.1143757435	0.10540925529999999	-0.036231300000000015	-1.3400000000003688e-05	0.0013127070996900006	1.7956000000009882e-10	-0.0756753	0.0368767	0.00135989100289	0.00572675103009	-0.06128060000000001	0.0023192999999999964	0.0037553119363600007	5.379152489999983e-06	0.00107033	-0.00028272	1.1456063089e-06	7.993059839999998e-08	-2.11267e-22	-2.229712e-22	4.4633745289000007e-44	4.971615602944e-44	-0.000974297	5.6242999999999976e-05	9.49254644209e-07	3.163275048999998e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37250.80859375	25.296875	639.931884765625	1387622740.8881989	23531.427734375	11.37109375	553728091.218113	129.30177307128906	24243.396484375	64.94921875	587742273.0986061	4218.4010162353525	1.36075	26.480593	0.0823567	-0.0687804482	0.020539311100000002	0.011949761699999999	-0.0406759944	0.0580835672	-0.14039212269999998	0.1457129066	-0.0522075977	0.2443238469	0.017338646	0.1448110195	-0.0984738483	-0.024477587599999996	-0.050181150099999995	-0.0954201693	0.0238071461	0.0678615684	0.0508014528	0.1047814102	0.043774437	-0.1180682158	0.0451455611	0.0009668318	-0.007457341	0.020248543100000002	0.2423454456	0.008256821999999999	0.1104376448	-0.060649407999999995	-0.0189264061	-0.06147255820000001	-0.19233364960000002	-0.0753980969	-0.0046345578	0.06805386690000001	-0.0755620799	-0.11951832009999999	-0.17735921359999998	0.0365588858	0.020707920600000002	0.0019921885	0.0157285743	0.017300294299999998	-0.060124236	0.0801776054	-0.0299521528	0.0369070195	-0.041993130499999996	-0.1796318766	-0.2030355295	0.1336731697	0.004775328499999999	0.007981115799999999	-0.0529770376	0.10244866550000001	0.0377004362	0.0150071383	-0.1425977941	0.1010699102	0.0772896421	-0.054707867699999996	-0.045259154100000004	-0.006085073000000001	-0.072651197	-0.0456253982	0.1003498749	0.116222991	0.1713546986	-0.0041610346	-0.0381623319	-0.0451857643	0.0808880046	0.0732381874	0.1555005178	0.0395316654	0.20169035170000002	-0.1434787982	-0.11230319050000001	0.0332301195	-0.0296522709	0.0096795317	-0.0109762718	0.1629287743	-0.0275300626	-0.0540363096	-0.0301893906	0.10057304	0.0438133969	-0.10135607529999999	-0.1639455357	0.1059871398	-0.1363881859	0.060066737099999996	0.0578443414	-0.0658757204	-0.0418760779	0.11934271980000001	0.112315068	0.1009072399	-0.036214800000000005	1.6500000000002624e-05	0.0013115117390400007	2.7225000000008656e-10	-0.08793579999999998	-0.01226049999999998	0.0001503198602499995	0.007732704921639997	-0.0966569	-0.03537629999999998	0.009342556317609996	0.001251482601689999	0.00138348	0.00031315000000000016	1.9140169104e-06	9.806292250000006e-08	0.000211498	0.000211498	4.4731404004e-08	4.4731404004e-08	-0.0008048769999999997	0.0001694200000000002	6.478269851289995e-07	2.8703136400000066e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37451.95703125	201.1484375	40460.693908691406	1402649085.4705966	23570.880859375	39.453125	555586424.4868507	1556.549072265625	24215.013671875	-28.3828125	586366887.1290933	805.5840454101562	1.267057	24.657293	0.11464705650000002	0.11376766710000001	0.0684108776	-0.0695607208	-0.0320489504	-0.0934546409	0.0334482328	-0.0658964252	-0.0188226896	0.25133115489999996	0.0957915574	-0.045023196200000004	-0.024006827799999998	-0.0304659704	-0.0272499837	-0.0389889287	-0.0016902282	0.052391161	0.13676210390000001	-0.068889875	0.0019491538	-0.0968858506	-0.0140438711	-0.0716165678	-0.0236686218	0.1696505862	-0.041887889	-0.10306797029999999	0.0524835186	-0.2283646151000001	0.0712592688	-0.030660777900000002	0.0986085374	-0.17827292530000002	-0.10757688230000001	0.027397086400000003	0.016187471999999998	0.0119679141	0.1614170178	0.0641596758	-0.0121585516	-0.012558298700000001	0.1305369803	-0.0360209175	-0.0307884458	-0.01774424	-0.1435587716	-0.0094565	0.1369402297	0.0647389959	-0.1696485618	0.08844467630000001	-0.053521386	-0.0671076224	-0.0005990402	-0.033587274199999996	-0.0204538551	-0.0033538134000000003	0.025701413	0.1724678981	0.0388120823	0.0611902744	0.0925531961	-0.0280922653	0.0002236797	-0.0476311041	0.0069572025	-0.039380905	0.160146572	0.1084415638	0.049404761900000004	0.0318566474	-0.0699247464	0.0366787597	0.0260007197	-0.0509524395	-0.0004854632	-0.12429877119999999	0.053564085	-0.0755095637	0.0758689966	0.0293133098	-0.0977261993	-0.1393615115	-0.1098924234	-0.3103995155	-0.0642765087	0.0234252458	-0.1032518109	-0.0325628408	0.0050474193	0.0902717397	0.1123898321	-0.051443326100000006	-0.1198565234	0.0703280001	-0.0124301749	0.11875383099999999	0.1100111431	0.0959136145	-0.0263758	0.009839000000000007	0.0006956828256399999	9.680592100000016e-05	-0.113855	-0.025919200000000017	0.0006718049286400009	0.012962961025	-0.068462	0.028194899999999995	0.004687045443999999	0.0007949523860099997	0.000753665	-0.000629815	5.680109322250001e-07	3.966669342250001e-07	7.14687e-06	-0.00020435113000000002	5.10777507969e-11	4.17593843322769e-08	-0.000625164	0.00017971299999999975	3.9083002689600003e-07	3.229676236899991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
