csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
33654.578125	92.671875	1132630628.7717285	8588.076416015625	19684.828125	29.6015625	387492458.310791	876.2525024414062	20482.05859375	60.724609375	3687.478183746338	419514724.2378082	0.951444	25.198648	0.07267924999999999	0.04503915519999999	-0.08465434349999999	0.0407726492	0.028131047000000003	-0.048150464500000004	0.0398081758	0.0644208661	-0.0554433598	0.0222217326	-0.1255521047	0.0029174864	-0.0067829786	0.0859788842	-0.0424190125	-0.0206263924	-0.012522847	-0.0061108403	-0.0045151975	-0.11161164800000001	0.09289113550000001	0.0047379451	-0.0315037202	-0.09792971449999999	0.010339163299999999	0.0771404786	0.07099475599999999	-0.09314103259999999	-0.0815695276	-0.0527159278	0.078213728	0.019559143	-0.0336686033	0.048449369900000004	-0.1023653831	-0.1377925526	0.0278817256	-0.011837898000000001	0.0532070169	-0.0802263624	0.1257587239	-0.0064577343	0.012418428700000001	-0.0677328835	-0.0664983327	0.0250358923	-0.043144460700000005	-0.0251056144	0.08296782429999999	0.0058386999	0.0752754057	0.0346808203	0.0302621883	0.009880210300000001	-0.0829734471	-0.1243830849	-0.0010325364	0.075392974	0.0516482444	-0.041005262599999995	-0.036899368599999996	-0.0179723376	0.056501648099999996	0.0556898443	0.064497477	0.0311218379	0.0159862085	0.0807425247	0.0250257275	-0.0014431176999999999	0.0355636858	0.0202493862	-0.12864260730000002	0.0267781968	-0.0457018856	-0.026820216400000003	-0.1504562473	-0.0570120978	-0.1356188019	0.016881555	-0.0132292217	-0.0023415606	-0.035607606800000004	-0.14555633269999999	-0.067398737	-0.0216257275	-0.0363069726	0.04029359	-0.0504808386	0.10302792109999999	-0.0691942053	0.0080875788	-0.0180817391	0.0363400926	0.07733030190000001	0.0072731516000000005	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	-0.00141038	-0.0075374	1.9891717444e-06	5.681239876000001e-05	-0.0598191	-0.012849299999999994	0.00357832472481	0.00016510451048999984	-0.15691	-0.026352999999999988	0.0246207481	0.0006944806089999992	0.00140303	0.0002814600000000001	1.9684931809e-06	7.921973160000003e-08	0.000678691	0.00014362100000000005	2.062699164100001e-08	4.6062147348100005e-07	0.000968001	9.371e-05	8.781564099999999e-09	9.37025936001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33603.50390625	-51.07421875	1129195474.777359	2608.575820922852	19652.5625	-32.265625	386223212.8164063	1041.070556640625	20401.443359375	-80.615234375	6498.816013336182	416218891.14578635	0.965039	25.558729	0.09264147	-0.0111043787	0.0021866567	-0.008614335899999999	0.0161402681	-0.0246745442	0.046971026500000006	-0.0045535649	-0.06877331980000001	0.021058904700000002	-0.0388186132	0.0655795091	0.0391046165	0.0074744464	-0.0218650078	-0.0955051056	0.0926704827	0.0164598816	-0.1697124534	0.0389692132	-0.0156356928	-0.08650468480000001	-0.0459725264	0.1197474194	-0.0504813191	0.0184210404	0.0589802875	-0.1272958009	-0.1284625736	0.0256117071	-0.0465173787	-0.029784121400000002	-0.0635607201	0.032852183	-0.1000962202	0.08454448839999999	-0.0152884453	0.0564397383	-0.1012779492	-0.04493259980000002	-0.006789449300000001	-0.008764578299999999	-0.0309456874	-0.0202220329	-0.0057241955	-0.0247214012	0.0155923329	0.017636097	0.0418060163	-0.023399561200000002	-0.0449586478	0.030694457	0.0088946975	0.0081205499	-0.0535264954	-0.0445581566	0.051744340300000004	-0.014133321200000003	0.0496275776	-0.0364340944	-0.0808555064	0.04659633269999999	-0.08593760269999999	0.08650504380000001	-0.0510994272	-0.1030643557	0.0776743722	-0.0865164619	-0.0059081598999999995	-0.0376282378	-0.0507180396	0.079644961	-0.1580473108	-0.0337398836	0.0562259976	0.0409311958	-0.1382580475	-0.110434953	0.1165675274	0.08687770789999999	-0.109883751	-0.06788898759999999	-0.0996386467	0.038878604	-0.1217994275	-0.0422826193	0.094676605	-0.0883997067	0.1903923314	-0.0444349701	-0.0254706645	-0.064951862	-0.0274737546	0.19604627870000002	-0.1048461094	-0.0876093492	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.00312379	0.00453417	9.7580639641e-06	2.05586975889e-05	-0.015670199999999995	0.044148900000000005	0.00024555516803999983	0.0019491253712100004	-0.139152	0.017757999999999996	0.019363279104	0.00031534656399999985	0.000995974	-0.000407056	9.919642086759998e-07	1.6569458713600007e-07	0.000620138	-5.855300000000003e-05	3.428453809000004e-09	3.84571139044e-07	0.000909602	-5.8399e-05	3.410443200999999e-09	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33487.03515625	-116.46875	1121381523.5559237	13564.9697265625	19644.73828125	-7.82421875	385915742.1388092	61.21839904785156	20373.013671875	-28.4296875	808.2471313476562	415059686.07440567	0.961653	25.469032	0.09965315	0.023484359500000003	0.021402865899999998	-0.0024665482	0.0202521605	-0.005386745500000001	-0.0477591675	0.0473245009	-0.0024823813	0.0214122959	0.0053644326	0.07900804360000001	0.034488536	-0.0305413477	-0.0512228025	-0.0062137678000000005	0.1225865731	0.0102266729	-0.0552714979	-0.0618866401	0.0163123033	0.0866195758	-0.1752373608	0.004568541	-0.19612377469999998	0.0807044872	0.1187242921	0.025240700499999998	0.0792655677	-0.0581919868	-0.1024240591	-0.11074096789999999	-0.0582422263	-0.0761365797	-0.0483693766	0.0285963642	0.0139868002	0.0035020251000000002	0.1253337268	0.07377653519999999	-0.084504505	-0.0058478812	-0.0055217919	0.0893468475	-0.046517753200000005	0.023936106000000002	-0.0046525907	0.012441621100000001	-0.0039651784	-0.0353697554	0.02566231	0.022644728	0.0312557454	-0.0502997804	0.0204000737	0.0145448496	0.0703699184	-0.0291367387	0.0381070148	0.0018742828	0.0342806476	0.0184289462	0.030884204199999998	0.1237869921	0.032860386299999995	-0.1141784942	0.0345915264	0.0240753056	0.0265843331	-0.1183543492	0.0404854198	0.0526777353	-0.1393615446	-0.0028865915	-0.1321233125	-0.1280615488	0.0757036076	-0.1514147608	-0.0717549713	-0.043970778099999996	0.1512442543	-0.14421013800000002	0.0437661938	0.0839028658	0.0822729244	-0.0045773139	0.0373867067	0.0329441682	-0.1186465632	-0.0836334951	-0.0173725799	0.039774633399999995	-0.0452495177	-0.1041277392	-0.10111587710000004	0.0006774549000000001	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	0.00271454	-0.00040924999999999984	7.368727411600002e-06	1.6748556249999992e-07	-0.0630961	-0.047425900000000014	0.00398111783521	0.0022492159908100006	-0.123031	0.016120999999999996	0.015136626961	0.0002598866409999999	0.0005818490000000001	-0.00041412499999999983	3.3854825880100005e-07	1.7149951562499992e-07	0.000919953	0.00029981500000000004	8.988903422500002e-08	8.463135222090001e-07	0.000909602	0.0	0.0	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33644.20703125	157.171875	1131932666.761612	24702.998291015625	19664.88671875	20.1484375	386707769.6612701	405.9595336914063	20435.826171875	62.8125	3945.41015625	417622991.3270912	0.980606	25.971014	0.08514381	0.0007253832000000001	0.0010904985	-0.0117719337	0.0021503421	-0.03304521	0.026531203599999997	0.0662823998	-0.0573678663	0.0409661029	-0.0464462655	0.026919751000000002	0.009055156	0.0279364738	0.0253660212	-0.024941368	0.0480888298	-0.1134364351	-0.012786655800000001	0.050519807400000005	0.0770515896	0.032757516699999996	0.0642158832	-0.14220670470000002	-0.0285242002	0.1570366077	0.0341559921	-0.0131981805	0.0283232768	-0.10414259880000001	-0.12123120470000001	0.0181579945	-0.06752533	-0.10584147	-0.0052052868	0.0715366587	-0.059359623	0.16258128	0.017513556200000002	-0.1606252547	-0.0094395232	0.0504295643	0.047169492599999994	0.006724206	0.0310985418	-0.0049563478	-0.0434989647	0.0136489519	0.023284206600000003	-0.0360084906	-0.0500086286	0.0235247858	0.0237222293	-0.0076773243999999985	-0.0600269967	-0.0901467673	0.0477312881	-0.0084883545	0.022377161899999998	0.0045759773	-0.06180488610000001	0.040744680400000004	-0.0365851571	0.0046900456	-0.0429675192	0.09463820490000001	0.0029602109000000003	0.030410924300000006	0.13685238789999998	-0.0162258797	-0.0820782566	-0.0846476187	-0.14112978550000002	0.1516585271	-0.017446976200000002	0.0217723795	-0.030271762400000006	-0.0700523998	0.04226316	0.0182852076	-0.0112678147	-0.07204228900000001	0.0631586493	-0.0155240011	0.1463679772	-0.0445354496	0.0956957026	-0.0407949787	-0.1430660485	-0.1247894568	0.0541021754	0.17625485219999998	-0.054861014400000005	0.0695836963	-0.106098764	-0.0625482141	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	-0.00472867	-0.00744321	2.23603199689e-05	5.540137510410001e-05	-0.07605259999999997	-0.012956499999999968	0.005783997966759996	0.00016787089224999918	-0.146575	-0.02354400000000001	0.021484230625000003	0.0005543199360000004	0.00135254	0.0007706909999999999	1.8293644516e-06	5.93964617481e-07	0.0008666419999999999	-5.331100000000011e-05	2.8420627210000123e-09	7.510683561639999e-07	0.000909602	0.0	0.0	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33717.96875	73.76171875	1136901416.6259766	5440.7911529541025	19687.9921875	23.10546875	387617036.375061	533.8626861572267	20472.162109375	36.3359375	1320.3003540039062	419109421.4325295	0.998173	26.43627	0.14328210000000002	0.0739041361	-0.1216483328	-0.07615485	0.0553196358	-0.037314435	0.0457260774	0.0626952558	0.0091149648	-0.0183115822	-0.0516930333	0.12368245859999999	-0.0526093916	0.0558915588	-0.030688521200000006	0.0066163385	0.0091553882	0.0235108448	-0.0021558256	0.11703471369999999	0.084557935	0.0837189473	0.1265747405	0.1289151688	-0.0122726328	0.1241857887	0.0606543633	-0.1846239466	-0.0696328685	-0.0128184312	-0.1222400416	-0.0907041443	-0.0637041659	-0.0824830342	-0.1032130031	-0.0278237582	0.034361047799999996	-0.022357536299999998	-0.0040627267	0.0241368916	0.0847407976	0.21569760600000001	-0.076661939	0.043724562	-0.0510902684	0.0565201674	-0.0491304329	-0.0434149222	0.08192515	0.0391044937	0.0258660878	0.0619687159	-0.0016971761	-0.0167889846	-0.0938369944	0.0211887516	0.11037548470000001	0.09200321130000001	0.06314048280000001	-0.0598010179	0.0401780643	-0.08668170130000001	-0.0541955157	-0.0091986964	-0.0946493456	0.0534698887	0.062050904000000004	0.0428345258	0.047024213200000005	0.031265806	-0.15338208009999998	0.102991085	-0.0745052766	0.1007216207	-0.0272067578	-0.09375715429999999	-0.1057326862	-0.06543706440000001	-0.0270597281	0.0062932825	-0.14131511119999998	-0.021596603500000002	0.0118226489	-0.0355932173	-0.0215509025	0.0240676804	-0.0015954692	-0.1001912619	-0.09819124859999999	-0.0085793163	0.0056040904	-0.0079748605	-0.0643537436	-0.016903649	-0.1173054818	0.0733863575	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.00616818	0.01089685	3.80464445124e-05	0.0001187413399225	0.0258584	0.10191099999999996	0.0006686568505599998	0.010385851920999995	-0.154254	-0.0076789999999999905	0.023794296516	5.896704099999986e-05	0.000947774	-0.000404766	8.982755550759998e-07	1.6383551475599998e-07	0.000917781	5.1139000000000176e-05	2.615197321000018e-09	8.423219639610002e-07	0.000909602	0.0	0.0	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33733.48828125	15.51953125	1137948231.621231	240.85585021972656	19698.306640625	10.314453125	388023284.50809103	106.38794326782228	20352.3359375	-119.826171875	14358.311466217041	414217578.112854	1.147191	30.38295	0.15055050000000006	0.0239628004	-0.0719719449	0.0714593879	7.90354e-05	-0.09791479480000001	0.0083980722	0.0340885736	-0.048655536299999996	-0.0559153487	-0.1086630722	0.0880645781	-0.0432247743	-0.088894971	-0.0639710124	0.022026099900000002	-0.0780392666	0.017675582	0.1678253913	0.0051394245	0.1332727927	0.0446415619	0.0195048449	0.1078145782	0.0157478422	-0.0297250604	0.0422854867	-0.0545845631	0.0276539908	-0.0052383881	-0.0927495117	-0.12487882310000001	0.0032105697999999998	-0.0094737775	-0.046983825599999994	-0.032627417	-0.08913549130000001	0.0081399173	-0.16742488490000001	0.0461476785	0.059226159	-0.048783524800000005	0.0496707169	0.018875440900000002	-0.0065122222999999995	0.0052816346	-0.0043130726000000005	0.0543263583	0.1107887925	0.0108658769	0.1107295715	0.01496387	0.0701365203	-0.0028360625	-0.0579082242	-0.0009594722	0.0441801759	0.1327032048	0.0878431812	0.0758532811	0.0496544265	0.0460533359	0.0812692317	-0.0300417396	0.12463176	0.0357580894	0.1362569083	0.0068953732	0.032328641899999996	0.04192544	-0.1606630521	0.0659857921	0.045094795599999994	0.0073241953	0.0377674281	0.1721897509	0.0494021669	0.0072480865000000005	0.0017637306	-0.0207119214	-0.0105729849	-0.0581736211	-0.1148587048	-0.0756976039	-0.0058206054000000005	0.048123453	-0.015210636999999999	0.1247988551	-0.1465329467	0.0357592419	0.09788967609999999	-0.0569409881	0.1503491732	-0.0361426104	-0.0355433773	-0.038273342	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.00619593	2.775e-05	3.83895485649e-05	7.700624999999997e-10	-0.0217388	-0.0475972	0.00047257542544	0.0022654934478400003	-0.07684830000000001	0.07740570000000001	0.005905661212890001	0.005991642392489999	0.000601626	-0.000346148	3.6195384387600004e-07	1.19818437904e-07	0.00108203	0.00016424900000000002	2.6977734000999998e-08	1.1707889209000002e-06	0.000909602	0.0	0.0	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33663.484375	-70.00390625	1133230180.2658694	4900.546890258789	19665.298828125	-33.0078125	386723977.9994545	1089.5156860351562	20398.470703125	46.134765625	2128.4165992736816	416097607.0262489	1.12747	29.860649	0.19141879	-0.015273418799999999	0.015267017800000001	-0.0125908027	0.0195201554	-0.0455025129	-0.0201530349	-0.015316948600000001	-0.0392232514	-0.040544827	-0.046516155700000006	0.0381179117	0.0811368182	-0.0196345725	0.056463226100000014	-0.0194707452	0.12518239050000002	-0.054666502400000004	-0.0142128177	-0.0011127033	0.09534715449999999	0.0489227055	-0.044867770999999994	0.1037301428	0.060828436	-0.053303904000000006	-0.0721663178	-0.1271422496	-0.0252503465	0.12077707310000001	-0.0388402995	0.0204038336	0.002558402	-0.004446304	0.0475857453	-0.0086367576	-0.0051327558	0.055131615599999996	-0.0968478323	-0.0167554331	0.0851010013	-0.0525254563	0.057460913899999994	0.09843909320000001	0.0020930231	-0.012955105	0.0106085859	0.029133123799999997	0.0385795468	0.0021897821	-0.0868717294	0.0225226417	0.0315510964	-0.0016551513	-0.00038091279999999996	-0.0048018967	-0.018230848	0.018920593	0.0984386206	0.1057341929	-0.0359188967	0.13094254619999998	-0.045543397699999995	0.09782192029999999	-0.022847050299999998	-0.034232910400000004	0.0154615781	0.0642115518	-0.019818135	0.0708009263	-0.0192705527	0.1606537596	0.0005496056	0.0735475613	0.1345322411	0.029721111600000006	0.044584886799999994	0.0154478555	0.020321528999999998	-0.1692014023	-0.0843163209	-0.0318114634	-0.01020801	0.0523546584	-0.0092247819	-0.0387479211	0.0370220348	0.2001028001	-0.0103310264	0.10968862859999999	0.1165196152	-0.0366645119	-0.0223752294	-0.0696473934	-0.0340585682	0.0737598233	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.00622222	2.6289999999999994e-05	3.87160217284e-05	6.911640999999997e-10	-0.108299	-0.0865602	0.011728673400999999	0.007492668224040002	-0.0554235	0.021424800000000008	0.0030717643522500003	0.0004590220550400004	0.00184658	0.001244954	3.4098576964e-06	1.549910462116e-06	0.00122851	0.00014647999999999983	2.1456390399999953e-08	1.5092368201e-06	0.000632886	-0.000276716	7.6571744656e-08	4.0054468899600007e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33618.13671875	-45.34765625	1130179116.440567	2056.409927368164	19633.0	-32.298828125	385454689.0	1043.214298248291	20406.931640625	8.4609375	71.58746337890625	416442858.98514175	1.1737030000000002	31.085106	0.36432543	-0.0205945859	0.0074049806000000004	-0.0599487731	0.0053136229	0.0558621532	0.015863063700000003	0.0648984708	-0.0180758569	0.0589552157	-0.0334298902	0.1628122149	0.0897948823	0.065476039	0.0395744955	0.0068155306	-0.0215103582	-0.0824048876	0.08465245699999999	0.0942294254	-0.0860838053	0.0162334827	0.0692395945	-0.08102540400000001	-0.21304033170000009	-0.0358022253	0.015460278000000001	-0.0952015415	0.0500323208	-0.0240833569	0.0154178975	0.059433414800000015	-0.0203037918	-0.0461995938	-0.0325447559	0.0330524167	0.033707623	-0.010609117900000001	-0.08271059509999999	0.1560233477	-0.0872883299	-0.120897448	0.1342218111	-0.0129754049	-0.0237345846	-0.021442971	-0.0280044116	-0.0030883423999999997	-0.0300256802	-0.0098551385	-0.0793259241	0.0031633849	-0.0409010838	-0.0637340754	-0.0079304688	-0.07084314259999999	0.1354497015	-0.0669031745	0.1582302921	-0.0253853867	0.0319617056	-0.1009298899	-0.0820752163	-0.09942916689999999	-0.060741875099999995	0.09361502220000001	-0.0910243937	0.0412132573	-0.0144828196	0.0755094449	3.65123e-05	-0.0174221353	-0.1899943044	-0.0242208044	-0.0100698074	0.026579224300000003	0.1029385883	-0.0759502396	0.0764922138	-0.0892918212	0.1088398938	-0.0556382633	-0.0713203908	0.0096107552	-0.0258659136	-0.017835631100000002	-0.0578217802	0.0434999837	0.0685716559	-0.0073495152	0.11639493	-0.090239794	-0.047083981399999995	-0.1031819233	0.021929027099999998	-0.0437978914	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.0282147	0.02199248	0.0007960692960899999	0.0004836691765504	0.14406600000000006	0.2523650000000001	0.020755012356000014	0.06368809322500002	-0.105301	-0.049877500000000005	0.011088300600999999	0.0024877650062500004	0.00172491	-0.00012166999999999995	2.9753145081e-06	1.4803588899999985e-08	0.00157903	0.00035052	1.228642704e-07	2.4933357409e-06	0.000962505	0.000329619	1.0864868516099999e-07	9.26415875025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33708.8671875	90.73046875	1136287727.0645142	8232.017959594727	19659.91796875	26.91796875	386512374.5379791	724.5770416259766	20397.951171875	-8.98046875	80.64881896972656	416076412.0101967	1.151103	30.486563	0.30047254999999995	0.063979408	-0.0865811435	-0.0021541791	0.051625971900000005	-0.04293517	0.0446809588	0.0607490962	-0.041084557599999995	-0.045664893899999996	-0.0641750645	0.0121807935	0.043100938	0.0007350934	0.017867235800000002	-0.0098098779	-0.12315432800000001	-0.0365861656	-0.0907254835	-0.1041480681	-0.021894521200000003	0.057126609	0.096392039	-0.0892756778	-0.0518295551	-0.0170072974	0.2000624099	0.0199414708	-0.013478771200000001	-0.13626741480000001	-0.07798584530000001	-0.0764580742	-0.09775019310000001	-0.0618923838	-0.0946238791	0.0402565397	0.03738473	-0.1122817418	-0.1001745175	-0.050733985999999995	0.0033971393	-0.039639818199999996	-0.013061764299999999	0.0009630528999999999	0.042478568700000004	0.0477131037	-0.034412421400000004	-0.0056226041	0.0964114336	0.0735971411	0.0867601744	0.0641262823	0.0092693218	-0.009216604	-0.0733558316	-0.0285899664	-0.013268211799999999	0.0191914904	0.0281218055	-0.030434748799999998	-0.0807634861	0.0138615054	0.1006374145	-0.0779456969	0.0144803108	-0.1090682393	-0.0506692834	0.1363624793	0.0480951654	-0.0232047662	-0.147080732	0.08532209119999999	-0.1942467793	-0.1606037857	-0.1075449621	0.023021662000000002	0.09765731789999996	0.0617949569	-0.0671152205	0.12116513460000004	-0.0740982672	0.009745569	-0.0245442318	0.0368209281	0.0095601847	0.0039758645	0.1169009991	0.14257248320000002	-0.0753635484	0.1086555508	0.0257448849	-0.10461766509999999	-0.061404745	-0.042057465700000005	0.0475679762	-0.1257650653	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.0331131	0.004898400000000001	0.0010964773916099999	2.399432256000001e-05	-0.113933	-0.25799900000000003	0.012980728489	0.06656348400100001	-0.105228	7.300000000000363e-05	0.011072931984	5.329000000000528e-09	0.00192505	0.0002001399999999999	3.7058175025e-06	4.005601959999997e-08	0.00108203	-0.0004969999999999998	2.4700899999999985e-07	1.1707889209000002e-06	0.000909602	-5.2902999999999985e-05	2.798727408999997e-09	8.273757984040002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33538.33984375	-170.52734375	1124820239.4748688	29079.574966430664	19729.705078125	69.787109375	389261262.46979135	4870.240634918213	20435.970703125	38.01953125	1445.4847564697266	417628898.5789833	1.56395	41.420673	0.3964642	0.3088560279	-0.0784806198	-0.2512734062	0.18699413539999998	-0.02558625	0.3184164246	0.33933605710000003	0.10434949630000001	-0.1727658807	0.1261101275	0.0189903687	-0.17393222960000002	0.0619433202	-0.0548320343	-0.2456421959	-0.0161354908	0.15485582380000001	-0.0874256659	0.025819609500000004	0.0911000454	-0.0097361852	0.09177964460000004	-0.013517650700000002	-0.1037560754	0.0387519402	-0.3270708058	0.0039093988	-0.0508339934	-0.0905968036	-0.0606606237	0.0379865343	0.1296537764	0.0705334389	0.09543515640000001	0.0143668467	-0.0179272674	-0.1035878526	0.1017277502	0.0787382722	0.0202024152	0.0034680760999999997	0.0142908001	-0.1046093641	0.0681300063	0.2795780525	-0.2857016661	-0.0356782084	-0.062321916	0.052003706	0.2622176347	0.22622778670000002	-0.1407065167	-0.1427088196	-0.4789676102000001	0.1297943048	0.112096436	0.10746701980000001	-0.2119053186	-0.1871816748	-0.11519172429999999	-0.024384996699999998	-0.0645916809	-0.0200301901	-0.0882960191	-0.10527025050000001	0.2584930109	-0.1369852252	0.09196330220000001	0.2059628811	0.06516291980000001	-0.1083275305	0.13289873859999998	0.0452790874	-0.1339964877	-0.050455159699999995	0.029980786000000002	0.1718076824	0.1400727331	-0.0179720975	0.0862774303	-0.012451388300000001	0.0063065699	0.011531343000000001	-0.039938975099999996	-0.029927775400000002	-0.0169321786	0.0025504634	0.0047630167999999995	-0.017635333200000002	-0.052799879	-0.0117583576	0.0326249327	-0.0549163289	-0.0126447323	0.0481607084	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.0262071	-0.006906000000000002	0.0006868120904099999	4.769283600000003e-05	-0.104576	0.00935699999999999	0.010936139776	8.755344899999983e-05	-0.366265	-0.26103699999999996	0.134150050225	0.068140315369	0.00253167	0.0006066200000000003	6.4093529889000014e-06	3.6798782440000014e-07	0.00230089	0.0012188599999999998	1.4856196995999994e-06	5.2940947921e-06	0.000351798	-0.0005578040000000001	3.1114530241600015e-07	1.23761832804e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
