csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
34397.2578125	n/a	1183171345.0195925	n/a	19941.556640625	n/a	397665681.25125504	n/a	20704.8203125	n/a	n/a	428689584.17291266	n/a	n/a	n/a	-0.0099458207	0.0437312174	-0.09333267099999999	0.0335629373	-0.0064828303	0.0401354291	-0.1023659583	0.023495575	-0.026315491200000003	0.154729949	-0.0613922094	0.1344043557	-0.0834394951	0.0288620838	-0.042269048499999996	0.026098552799999997	-0.1587061432	0.1324930901	-0.0429633586	0.0267292736	-0.052941078899999994	0.0559485739	-0.0037483453000000003	0.0047419224	-0.2112483407	0.05283526400000002	-0.0005185286	-0.15184318119999998	0.1740660336	-0.2085677001	0.0657273172	-0.0015050969000000001	-0.052516629800000006	0.048275317400000003	0.0168898982	-0.17967228300000002	0.0848940833	0.1158627722	-0.0497304492	-0.052551421200000004	0.017932816100000002	-0.02802961	0.0565884921	-0.1600034502	0.052623218799999996	-0.12468633720000001	0.0691047595	-0.2459963438	-0.0217115017	0.0033106187	-0.029441444599999998	0.0122682828	-0.0135242398	0.058683195999999986	0.0263442206	-0.0062244323	0.0068673598	-0.0692210644	0.10594197179999999	-0.057660588799999996	0.1086015974	-0.051345670700000005	0.1128708611	-0.1474212317	0.045120947599999996	-0.0494011943	0.0348584779	-0.1235983567	0.1151302371	-0.0726497604	0.0809160126	-0.1163728165	0.1650434626	-0.1020394956	0.0706407301	-0.06541193769999999	-0.0848643513	0.0273155244	0.0935553456	-0.0158800225	-0.1329090372	0.0280937656	0.0004752564	0.1418374668	-0.0498021296	0.0985128584	0.0026284384999999996	0.18498418190000002	-0.1662978628	0.1217078847	0.1216831682	0.1216419777	-0.000242123	n/a	5.8623547128999995e-08	n/a	-0.160833	n/a	0.025867253889	n/a	-0.056845500000000014	n/a	0.003231410870250001	n/a	-0.000815642	n/a	6.65271872164e-07	n/a	0.00168357	n/a	n/a	2.834407944899999e-06	0.00112413	n/a	n/a	1.2636682569000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34294.54296875	-102.71484375	1176115677.43544	10550.339126586914	19970.650390625	29.09375	398826877.02457047	846.4462890625	20735.548828125	30.728515625	944.2416725158693	429962985.20355606	1.357281	33.001724	0.223641983	0.0492862141	0.040489675600000004	-0.10273809800000001	0.0763922789	0.0853367859	0.1550142781	0.043495340099999995	-0.0175382609	0.054619357699999996	0.1339779721	0.0833581692	0.08514753800000001	0.0010148277999999999	0.0224605972	-0.26491777969999997	0.1268574035	0.11918207460000001	-0.20306344829999998	0.0445025854	-0.2294110959	0.028436361	0.1664516552	-0.052809622300000005	0.014153116299999999	-0.11279564759999999	0.09047732650000001	-0.0641540587	0.0069663268	0.0413506673	-0.0305433856	0.0090268727	0.024095186499999997	0.0576008561	-0.0175020805	0.0115506667	-0.0744512135	-0.0509874232	0.0053702857	-0.0008897707	-0.013793536	0.0335955391	-0.055850901200000004	0.0032501664	-0.031672163999999996	0.1188899238	-0.1699984063	0.0697193103	0.00393011	0.0758403384	0.0146023467	0.1338427017	-0.0675979514	0.031621222000000004	0.143226711	0.1702068307	-0.112775808	0.09877932390000001	-0.0503500933	0.028889936600000006	0.1405378941	-0.0579736046	0.2676214562	-6.32819e-05	-0.20627827469999999	0.0025320684	0.1035860185	0.1097590495	-0.0296003686	0.0704159696	0.0748547797	0.061195058499999996	-0.0170727504	-0.051009609000000004	0.0563690804	0.1106124975	-0.0418478412	0.0709190408	0.0479039518	0.0639023893	0.023530392999999997	0.1140645662	-0.0372612096	-0.0594104991	0.0618095382	-0.0227385042	0.0996765374	-0.0397288902	0.08112074650000001	0.019653036699999998	0.1216419777	0.12141962949999999	0.12104935019999999	0.00696806	0.007210183	4.85538601636e-05	5.1986738893489e-05	-0.188823	-0.027989999999999987	0.035654125329	0.0007834400999999992	0.07514689999999999	0.1319924	0.005647056579609997	0.017421993657760003	-0.00129283	-0.000477188	1.6714094089e-06	2.2770838734400006e-07	0.00233537	0.0006517999999999999	4.248432399999999e-07	5.453953036899999e-06	0.00112413	0.0	0.0	1.2636682569000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34341.3671875	46.82421875	1179329500.3067017	2192.507461547852	19981.27734375	10.626953125	399251444.28785706	112.93213272094728	20801.40625	65.857421875	4337.200016021729	432698501.9775391	1.1290360000000002	27.452036	0.153793384	0.1518922124	0.0141548903	-0.0370009268	0.06746801820000001	0.0270842551	0.12467425970000001	0.0697167708	-0.0484298367	-0.0518140014	0.047160488099999995	0.0606934763	0.04588219599999999	0.17954760309999998	0.039476999900000004	0.0598049411	0.0415112002	-0.0393964422	-0.0266839379	0.0792224817	-0.10364065439999999	-0.0985346849	0.0441728874	-0.0085505875	0.1817461712	0.0622200378	0.0002473242	0.0157996792	0.0560488191	0.0874790501	-0.0307920267	0.0326457893	0.07740259990000001	0.1068780433	0.0095254115	0.0715850631	0.08722546140000001	-0.045297684299999995	-0.05750486	-0.0092391991	-0.0373224051	0.0256394855	-0.11060780220000001	0.0085804586	-0.0097219062	0.0647650747	-0.0762573421	-0.129077624	0.0782479157	0.061922633399999996	-0.0133033929	0.1135563476	-0.0997309983	-0.0462326382	0.0814463824	0.048534552	-0.0119194067	-0.1910437735	-0.0828206639	-0.010794373400000001	0.0669778667	-0.146441693	0.0012277731	-0.16747486609999998	-0.1279503085	-0.0107963678	0.0223384232	0.0057302278	-0.115928299	-0.0024583001	-0.05413800480000002	0.1447775377	-0.0393464043	0.0210827559	0.1009345359	0.0018497316	-0.16896143030000002	-0.0118556557	0.0252995275	-0.032297168599999995	-0.0436236658	0.07620178400000001	0.0083697837	-0.137426116	0.0273985602	-0.0033388366999999998	0.0884109443	-0.0213303694	-0.20098494960000002	-0.0805926897	0.1215101995	0.120893123	0.1198669825	-0.00016107399999999998	-0.0071291340000000005	2.5944833475999996e-08	5.0824551589956e-05	-0.147173	0.041649999999999986	0.021659891929000002	0.0017347224999999995	0.101706	0.0265591	0.010344110435999998	0.0007053857928100003	-0.00101527	0.00027756000000000005	1.0307731729e-06	7.703955360000002e-08	0.00168357	-0.0006517999999999999	4.248432399999999e-07	2.834407944899999e-06	0.000484387	-0.0006397430000000001	4.0927110604900017e-07	2.34630765769e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34192.4609375	-148.90625	1169124384.9624634	22173.0712890625	19963.94921875	-17.328125	398559268.4088288	300.263916015625	20752.005859375	-49.400390625	2440.398593902588	430645747.18753433	1.250057	30.394613	0.257157316	-0.054756499800000004	-0.089518276	-0.11010461619999999	-0.008558846	0.014664375600000001	0.1391369525	0.08639192970000001	0.1285298378	-0.0858108031	-0.0962059024	0.0350930108	-0.0059019721	-0.0147207533	0.0029531067	-0.0220481825	-0.0382620401	0.0584662803	-0.0240611946	0.140385861	-0.12053129970000001	-0.05535537980000002	-0.013761187900000001	-0.0042905158	-0.0971208283	0.1134162869	0.0467357338	-0.0230875694	0.1638406309	-0.08715435630000001	0.1791336644	-0.0303863511	-0.0180116715	0.1035936844	0.036001165099999996	0.0969861774	0.150432855	0.1255787519	-0.076696301	0.0552240229	-0.17029539850000006	-0.0489880189	0.0717036624	0.104572346	-0.0120899477	0.21926156260000002	0.0615949996	-0.0898990468	0.08753235529999999	0.0164766611	0.0036463905	0.0524655466	-0.1775807825	-0.0130410138	0.0745454552	-0.0750851378	-0.0080677782	0.0960741457	0.006861226	-0.0118268012	0.065114611	-0.1007772383	0.0264745542	-0.2316856483	0.0034172963	-0.10325959259999999	-0.128117103	0.026882284300000003	-0.0476846814	0.0121394696	0.0114926168	-0.047229563200000005	0.1458337539	-0.044700018	-0.0060793461	-0.1462840822	0.0911671925	0.0872004576	-0.2281092248	-0.1035470107	-0.027147403900000002	-0.050761815700000004	-0.0489367125	0.147469145	-0.0497544104	-0.09839641810000001	-0.0099299468	0.0826779749	-0.1575792858	0.13802276460000001	0.1213126213	0.12010478890000001	0.1181006348	-0.016504399999999995	-0.016343326	0.00027239521935999993	0.00026710430474227584	-0.0112583	0.13591470000000003	0.00012674931889000002	0.018472805676090002	0.07088269999999999	-0.0308233	0.005024357159289999	0.0009500758228899998	-0.00163264	-0.0006173700000000001	2.6655133696000003e-06	3.8114571690000016e-07	0.00124228	-0.00044129	1.947368641e-07	1.5432595983999995e-06	6.15272e-05	-0.00042285980000000004	1.7881041045604e-07	3.78559633984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34209.0859375	16.625	1170261560.6792605	276.390625	19925.662109375	-38.287109375	397032010.49698263	1465.902744293213	20651.736328125	-100.26953125	10053.978897094728	426494213.36639786	1.165239	28.33231	0.13930456	0.09141736550000001	0.09578752789999999	-0.0224549621	0.059288594800000004	-0.0263547712	0.1281004257	0.051806270599999996	-0.011746388	-0.1493025216	0.19291227719999998	0.0801623585	-0.021074281299999997	0.0003016622	-0.0477559486	0.1192365481	-0.0235095829	-0.008729110699999999	0.1356157898	-0.1373583735	-0.0436435677	0.039267785699999995	0.2259966951	-0.020275298	0.14128841539999998	0.024330524	-0.10740339130000001	0.0292439918	0.0323702856	-0.1138948006	-0.1437522715	-0.0374965081	-0.1220576536	-0.039243617200000004	0.0306584358	-0.0655980841	0.27061804629999997	0.0418045037	-0.009506146	-0.036678641899999996	-0.07943904389999999	0.07226267139999999	-0.0658797622	-0.0256768627	-0.20606246460000002	0.01432966	-0.06883076269999999	-0.1668536693	-0.0052546742	0.0439416743	-0.06752189900000001	0.0655824898	-0.10711279789999999	-0.1338047291	0.1071245905	0.1150081783	-0.0454552808	-0.0533905807	0.137544719	0.0697236956	0.0184141227	-0.0420231695	-0.155702853	-0.029984205	-0.12269330310000001	-0.053709836600000005	0.1280871954	0.10382052119999999	0.1236455067	0.0596124209	-0.1104516051	-0.0221869685	0.0402818498	-0.0801807325	-0.0588467147	-0.0614209626	0.0956822282	-0.0538364779	-0.1362773066	-0.1858641276	-0.0816617102	-0.1513069272	0.0749191301	-0.0563918851	-0.025711754399999998	-0.0211827333	-0.0062691266	0.062497619299999994	0.0622291754	-0.05630370570000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0164142	9.019999999999517e-05	0.00026942596164	8.136039999999124e-09	-0.07887999999999999	-0.06762169999999999	0.0062220544	0.004572694310889999	0.10169	0.030807300000000013	0.0103408561	0.0009490897332900006	-0.00162602	6.62000000000015e-06	2.6439410404e-06	4.382440000000199e-11	0.000683742	-0.0005585379999999999	3.119646974439999e-07	4.6750312256400003e-07	-0.000189022	-0.0002505492	6.277490162064001e-08	3.5729316483999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34026.4296875	-182.65625	1157797917.2783813	33363.3056640625	19941.751953125	16.08984375	397673470.9599648	258.8830718994141	20704.251953125	52.515625	2757.890869140625	428666048.9384804	1.078519	26.223743	0.12393999999999998	0.0072876593000000016	0.0888172346	-0.1072694825	-0.0008358081	-0.054631861600000005	0.011578914	0.15337676039999998	0.0194119994	-0.057161080499999996	-0.05997702940000001	0.1345489359	0.0468164878	0.0928254149	0.020989422799999997	-0.0162801697	-0.0057929518000000004	0.0631368583	0.10438125179999999	-0.0796189864	-0.024105297799999998	-0.1275919861	0.053361964299999995	-0.031510669	-0.0135222999	0.1264867354	-0.0163618677	0.0184923359	0.0620609547	0.1097786499	0.0375516212	-0.0262909381	-0.0354630355	0.0261248687	-0.0372609225	-0.0645182717	0.011130581899999999	-0.0672805797	0.0722917872	0.1749701814	0.0126897729	-0.0350693823	0.0133971115	-0.1110775234	0.0319629145	0.1657605983	0.009639741700000001	-0.0161041005	0.11119108890000001	-0.006618516	-0.051353437800000006	0.012045623200000001	-0.1519292009	-0.0565456079	0.0327708369	0.010890009099999999	-0.0140734669	-0.0192150868	-0.0055348323	-0.1088346848	0.15814545730000001	-0.0237149596	-0.1652125378	-0.0355846894	0.008358572600000001	-0.027638422599999997	0.0885961502	0.0660304907	-0.11015505699999999	-0.0725445058	-0.001483196	-0.052106501900000005	0.023256744500000003	-0.046878618600000005	0.024421844100000003	-0.0283815769	-0.1421798912	-0.0914671052	0.0135356875	0.1319970681	0.140223989	-0.0342252424	-0.0186361884	0.0280391073	0.0047635458	0.01141908	-0.0113875207	-0.006773725699999999	-0.012722092800000001	0.15308628900000001	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0106587	0.0057555	0.00011360788569	3.3125780250000005e-05	-0.128848	-0.049968	0.016601807103999996	0.0024968010240000002	0.0615921	-0.040097900000000006	0.00379358678241	0.0016078415844100007	-0.00132624	0.00029977999999999987	1.7589125376e-06	8.986804839999994e-08	0.000565808	-0.000117934	1.3908428355999997e-08	3.20138692864e-07	-0.00033368	-0.00014465799999999998	2.0925936964e-08	1.113423424e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34114.828125	88.3984375	1163821497.998291	7814.283752441406	19939.904296875	-1.84765625	397599783.36853415	3.4138336181640625	20711.634765625	7.3828125	54.50592041015625	428971814.66464615	1.057826	25.720594	0.11669375999999998	0.0443866813	0.070341113	0.0630788121	0.0050562336	-0.0239059785	0.023193846	0.048309084100000003	-0.0189013694	-0.029608735	0.0361731223	0.0564475405	0.0027801559999999998	0.0723780095	-0.0544762451	0.0972590316	0.009163451	-0.0119751252	0.0897498769	0.1102229022	-0.1030057988	0.0690650074	-0.0346906185	0.04737065730000002	-0.021792169500000003	-0.0144064181	-0.0315509756	0.1404850043	-0.2043626017	0.0993845726	0.0873669444	-0.0416054245	-0.1006743318	-0.0832267533	-0.0357741175	-0.1258829403	0.0615983101	-0.1959434273	-0.0049636382	-0.0792939357	-0.054715636100000006	0.027005915800000002	-0.0285439956	-0.053951251500000005	-0.029225141099999997	-0.0010530265	0.014131277099999999	-0.139942536	-0.0036301594	-0.0043578831	-0.0219081704	-0.0004423996	-0.0860240902	-0.021417221400000002	-0.0076891697	0.0301935404	-0.0335301728	-0.0964554697	-0.0043245973	-0.0031055540999999996	-0.0551392078	0.050615416600000004	-0.0591675683	-0.0508283764	-0.0290032152	-0.024004948300000002	0.11329318960000001	-0.1143029405	-0.1038951876	0.1422371405	0.0406859318	-0.1713685721	-0.048088376399999994	-0.1112966955	0.0413644351	0.0701362089	0.1823777408	-0.015783911499999997	-0.0462593187	0.0384001985	-0.1731328966	-0.09747859980000001	0.0880606558	-0.0040409081	-0.0433742522	-0.0518451967	-0.06772945080000001	-0.034933663	-0.0568516231	0.0263917502	0.120326335	0.1161887065	0.1093977275	0.00350606	0.01416476	1.22924567236e-05	0.0002006404258576	-0.0768636	0.05198439999999999	0.00590801300496	0.0027023778433599988	0.0200202	-0.0415719	0.00040080840804	0.0017282228696099994	-0.00118879	0.00013745000000000012	1.4132216640999995e-06	1.8892502500000034e-08	0.000565808	0.0	0.0	3.20138692864e-07	-0.000375684	-4.2004e-05	1.764336016e-09	1.4113846785599999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34012.96484375	-101.86328125	1156881777.4621735	10376.128067016602	19932.283203125	-7.62109375	397295913.689579	58.08106994628906	20700.962890625	-10.671875	113.888916015625	428529864.59903336	1.034475	25.152842	0.049992763	-0.0067258839	0.046845140300000004	-0.0058928727	-0.0310469213	-0.0017478355999999999	-0.0615875677	0.0781862728	0.0067346313	-0.0445267254	-0.0606988175	0.0687957941	0.015431081299999996	0.0771790058	0.07282481360000001	-0.0544714275	0.0527432211	0.0542708628	0.0450032389	0.10026959710000001	0.0429533451	0.00906522	-0.0592633459	-0.0588101695	0.126507867	-0.0185951135	-0.1493791383	0.0795114133	0.0634537187	-0.024054948	-0.0245398973	0.1643442561	-0.1235997082	-0.0319795612	-0.0081303742	-0.17857137010000002	-0.011422921	-0.1026807309	-0.037656683999999996	-0.1000661427	0.1201317538	-0.0610102948	0.0337433339	-0.0848944609	0.0708243975	0.06026071860000001	0.0423835863	-0.0067317958	0.044219159699999996	-0.0269033864	0.0019792827	-0.042881837199999995	-0.0798211583	-0.0425141385	-0.0040665789	0.014394636399999999	0.0585388357	-0.036030011	-0.047978161799999995	-0.0764917166	0.0864823299	-0.0139863386	0.0651389	-0.0555430758	0.0967672015	-0.0131853429	0.0649327874	-0.192256421	0.0954930401	0.0597640921	-0.1102576312	0.07120645980000001	-0.0449904662	-0.0232321654	0.039536887400000005	-0.1111175468	-0.025418591600000002	0.0531641658	0.262156005	-0.0715192529	0.0409169581	0.0161047035	0.0775114463	-0.1342509512	0.1122269035	0.0145598821	0.0577661567	0.035617649	0.0305076154	0.0971249334	0.1198669825	0.1143757435	0.10540925529999999	0.013536	0.01002994	0.00018322329600000005	0.00010059969640360002	-0.0913013	-0.014437699999999996	0.008335927381689999	0.00020844718128999994	-0.000464223	-0.020484423	2.1550299372900004e-07	0.00041961158564292886	-0.00118879	0.0	1.4132216640999995e-06	0.0	0.0005057919999999999	-6.0016000000000084e-05	3.601920256000011e-09	2.5582554726399987e-07	-0.000334886	4.0797999999999984e-05	1.6644768039999988e-09	1.12148632996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34056.859375	43.89453125	1159869670.4885256	1926.7298736572266	19935.6015625	3.318359375	397428209.6587525	11.01150894165039	20726.087890625	25.125	631.265625	429570719.24991226	1.010974	24.581427	0.077985648	-0.0420418037	-0.0272364572	-0.1299183266	0.0246255544	-0.0527550287	0.0406755219	0.022692065600000002	0.1537307512	0.12279046369999999	-0.0326196498	-0.0935901782	-0.0239301729	0.145609556	-0.0260371543	-0.076719143	0.010639670700000001	0.0469728605	0.045402590199999995	0.09806182769999999	-0.07641255549999999	-0.07178385820000001	-0.10926320449999999	-0.0198698278	-0.095119631	0.1697571306	-0.010090669	-0.012601026999999999	-0.0717146795	-0.0233211584	0.0592390856	0.170173725	0.0133990101	0.0474456954	-0.028563609900000002	-0.0543117208	-0.0891533915	-0.14818528849999998	-0.0087736041	0.1171771027	0.0452407829	-0.11938862869999999	0.018651332	0.0249538052	-0.1031063308	0.0407024685	0.0703967186	0.0708628483	0.0398176549	0.010152921899999999	-0.0396683679	0.0209838181	-0.0539569584	0.1744742452	0.0716905182	-0.0479367805	-0.080083142	0.029487099500000002	-0.10269131890000001	0.0456566398	-0.044551208200000005	-0.0340403114	-0.0567251816	-0.061964859500000004	0.1628092371	-0.10151682449999999	-0.08185029070000001	-0.1063594262	-0.0192711698	-0.0229492117	0.1000524845	-0.0892480665	-0.0769498193	0.0391106787	0.0849253799	-0.0534152736	-0.010386464599999999	0.10442724369999999	0.1062029317	0.0129834523	0.0653873569	0.2246897512	0.0089175556	-0.0773842763	0.145464055	0.1647202881	-0.1062030506	0.0491860573	-0.0904434771	0.029976918999999998	0.11934271980000001	0.112315068	0.1009072399	0.00458445	-0.00895155	2.1017181802500008e-05	8.013024740250001e-05	-0.11802000000000006	-0.026718700000000054	0.013928720400000013	0.0007138889296900028	0.0182756	0.018739823	0.00033399755535999984	0.0003511809660713288	-0.00131825	-0.00012946000000000008	1.7377830625e-06	1.675989160000002e-08	0.000565808	6.0016000000000084e-05	3.601920256000011e-09	3.20138692864e-07	-5.285050000000001e-05	0.0002820355	7.954402326024999e-08	2.7931753502500007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34122.34375	65.484375	1164334342.993164	4288.203369140625	19901.763671875	-33.837890625	396080197.2511635	1145.0028419494631	20717.8203125	-8.267578125	68.35284805297853	429228078.50103766	1.0453940000000002	25.418335	0.037254266	0.0964545722	0.1324210177	0.0800855753	0.0409808299	-0.08476131949999999	-0.0269604226	0.07308595650000001	-0.0505203526	0.0331636966	0.0802303738	0.0406278365	-0.0074170755	0.0384433091	0.0188915858	0.043420433	-0.0420319658	-0.0175259568	-0.00012327950000000002	0.046250407199999996	-0.07373429940000001	0.0001755689	0.08291309349999999	-0.0485008318	-0.005611049599999999	-0.0099458851	0.023922355099999997	-0.1136673136	-0.07779845349999999	-0.1457094134	-0.0028333923	0.0846516905	0.0398878729	0.0325865162	0.1541026895	0.09831573199999999	-0.0024661448000000002	0.0934949745	0.027015316	-0.1941790674	0.2300204511	-0.09159511769999999	-0.0747542343	-0.11703977289999999	-0.027975242799999998	-0.056600657199999994	-0.05756946900000001	-0.0807812555	0.0158454936	0.0079204606	-0.0845446482	-0.0148546902	-0.0660332998	0.012327003000000001	-0.0568052969	0.0811838501	-0.0264358585	-0.0734642979	-0.0615273317	-0.009220584300000001	-0.05191389440000002	-0.0838367355	-0.0495582318	0.0085153783	0.019983793899999998	-0.024540936	-0.011893525600000001	0.143988775	0.08256710240000001	-0.0559640912	0.11772346789999999	0.0803563966	-0.0676980143	0.12297151869999999	0.0001244943	0.0326290414	0.103237821	0.0151324115	0.0916373082	-0.0532157831	0.014279976599999999	-0.1849877714	-0.0725011809	0.0807336784	0.0220670444	0.1076076066	0.1060875927	-0.0001455	-0.0034932496999999997	-0.0024735447	0.11875383099999999	0.1100111431	0.0959136145	-0.000957631	-0.005542081000000001	9.170571321610001e-07	3.071466181056101e-05	-0.114722	0.0032980000000000513	0.013161137283999999	1.0876804000000335e-05	0.00830569	-0.009969909999999995	6.898448637609999e-05	9.939910540809992e-05	-0.00130454	1.3709999999999894e-05	1.7018246116000004e-06	1.8796409999999708e-10	0.000565808	0.0	0.0	3.20138692864e-07	-0.000408026	-0.00035517549999999995	1.2614963580024994e-07	1.66485216676e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
