onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0247	0.5	incongruent	female	male	1.2191	left	incorrect
5.5413	0.5	incongruent	male	female	0.6894	right	incorrect
10.5578	0.5	incongruent	male	female	0.7357	right	incorrect
15.5743	0.5	congruent	female	female	0.84	left	incorrect
20.5908	0.5	incongruent	female	male	0.6474	left	incorrect
25.6073	0.5	incongruent	male	female	0.5516	right	incorrect
30.1238	0.5	congruent	female	female	0.493	left	incorrect
36.1403	0.5	incongruent	male	female	0.5013	right	incorrect
41.1568	0.5	congruent	female	female	0.4496	left	incorrect
45.6733	0.5	congruent	male	male	0.5659	right	incorrect
50.6898	0.5	incongruent	male	female	0.5452	right	incorrect
56.2063	0.5	incongruent	female	male	0.4455	left	incorrect
61.2229	0.5	incongruent	male	female	0.4937	right	incorrect
65.7394	0.5	congruent	male	male	0.547	right	incorrect
72.2558	0.5	congruent	female	female	0.4494	left	incorrect
77.2724	0.5	incongruent	male	female	0.4716	right	incorrect
82.2889	0.5	incongruent	male	female	0.5449	left	correct
87.3054	0.5	congruent	male	male	0.5922	right	incorrect
92.3219	0.5	congruent	male	male	0.4605	right	incorrect
98.8383	0.5	incongruent	female	male	0.7149	left	incorrect
103.8549	0.5	incongruent	male	female	0.4211	right	incorrect
109.8713	0.5	incongruent	female	male	0.5885	left	incorrect
114.3879	0.5	congruent	female	female	0.5797	left	incorrect
118.9044	0.5	incongruent	male	female	0.335	right	incorrect
123.4209	0.5	incongruent	male	female	0.4953	right	incorrect
128.9374	0.5	incongruent	female	male	0.4666	left	incorrect
133.4539	0.5	congruent	female	female	0.6029	left	incorrect
139.4704	0.5	incongruent	male	female	0.4782	right	incorrect
143.9869	0.5	incongruent	male	female	0.5445	right	incorrect
148.5035	0.5	congruent	female	female	0.4598	left	incorrect
153.02	0.5	congruent	female	female	0.5371	left	incorrect
158.5365	0.5	incongruent	male	female	0.4294	right	incorrect
163.553	0.5	congruent	male	male	0.6207	right	incorrect
168.0695	0.5	congruent	male	male	0.434	right	incorrect
172.58599999999996	0.5	incongruent	male	female	0.3974	right	incorrect
177.1026	0.5	incongruent	female	male	0.4546	left	incorrect
181.6191	0.5	congruent	male	male	0.5189	right	incorrect
188.1356	0.5	incongruent	male	female	0.3682	right	incorrect
