csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
28855.806640625	-437.546875	832657576.8811378	191447.2678222656	22469.375	-223.26171875	504872812.890625	49845.7950592041	21622.919921875	-13.439453125	180.61890029907227	467550665.9478188	4.89795	166.24723799999995	2.86473015	-0.017433639299999998	-0.0467169242	-0.1084888859	0.0066571346	0.0779050567	-0.0181806768	-0.0678443584	-0.2856412229	0.0319369313	-0.0292907185	-0.038309673100000004	-0.056953856	-0.2716033177	-0.1061276899	0.0101648539	0.0758800673	-0.0092908859	-0.0473423906	0.11243037759999999	0.2436187551000001	0.0785674201	0.0	-0.0785674201	-0.11111111109999999	0.127632	0.03449469999999999	0.0011898843280899992	0.016289927423999997	0.631254	-0.359645	0.129344526025	0.398481612516	-0.24775500000000006	0.7369849999999999	0.5431468902249998	0.061382540025000015	0.0967408	0.023191199999999995	0.0005378317574399997	0.00935878238464	0.00884125	0.008151809	7.81677015625e-05	6.645198997248099e-05	0.0180929	0.003329099999999998	1.1082906809999987e-05	0.00032735303040999994	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28932.935546875	77.12890625	837114759.3596231	5948.868179321289	22520.185546875	50.810546875	507158757.0656776	2581.7116737365727	21721.701171875	98.78125	9757.7353515625	471832301.80023575	1.912612	64.918266	1.99500022	0.013559094099999999	-0.11321019730000001	-0.1130901015	0.0053473427	0.0089973009	-0.0237744053	-0.0400276667	-0.1094827085	0.0006718792	-0.011464418799999999	-0.12145021560000001	0.0464007459	-0.056062695700000005	-0.1152460391	0.0058916803	0.0093660215	-0.016336759	-0.060290810199999996	0.0390904425	0.1007617514	0.0770291202	-0.0043083746000000004	-0.0830027857	-0.11077699349999999	0.15151199999999998	0.023879999999999985	0.0005702543999999992	0.022955886143999998	-0.00927322	-0.64052722	0.4102751195609283	8.599260916840001e-05	-0.567129	-0.31937399999999994	0.10199975187599997	0.321635302641	0.08151719999999997	-0.015223600000000032	0.000231757996960001	0.006645053895839996	0.00736177	-0.00147948	5.41956575329e-05	2.1888610704e-06	0.0145716	-0.0035212999999999976	1.2399553689999988e-05	0.00021233152656	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28982.279296875	49.34375	839972513.2420692	2434.8056640625	22511.78515625	-8.400390625	506780470.9211578	70.56656265258789	21673.615234375	-48.0859375	2312.2573852539067	469745597.32773215	0.7293239999999999	24.754869	0.4950572200000002	0.0011363432	-0.1148446841	-0.11075554859999999	-0.0012120984	0.0336282821	-0.0152548476	-0.030402151800000006	-0.1254620521	-0.0046822751	-0.0220890195	-0.1115403539	-0.010516581799999999	-0.09333449869999999	-0.1114798499	-0.0003179167	0.0383268233	-0.0065680114000000005	-0.0447190262	0.0517639179	0.11307070529999999	0.0754618528	-0.008610269	-0.08715729609999999	-0.10977664990000001	0.169613	0.018101000000000037	0.00032764620100000116	0.028768569769000007	0.185858	0.19513122	0.0380761930186884	0.034543196164	-0.5601520000000001	0.0069769999999999	4.86785289999986e-05	0.3137702631040001	0.0852789	0.0037617000000000345	1.415038689000026e-05	0.0072724907852100016	0.00834123	0.0009794599999999997	6.95761179129e-05	9.593418915999997e-07	0.0153274	0.0007557999999999992	5.712336399999987e-07	0.00023492919076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29114.427734375	132.1484375	847649902.3001442	17463.209533691406	22506.22265625	-5.5625	506530058.2527008	30.94140625	21582.166015625	-91.44921875	8362.959609985352	465789889.92599875	0.590623	20.047041	0.0740850000000001	-0.0014679625	-0.1086356108	-0.10820161019999999	0.0032113381	0.024616332999999997	-0.015239146200000001	-0.0334791193	-0.12166329949999999	0.0274456909	-0.02418926	-0.1195204698	-0.0091538875	-0.0732807887	-0.1079284036	0.0041283282	0.0280384017	-0.0085571845	-0.039290992999999996	0.025999377400000002	0.1319825378	0.0738662073	-0.0128992127	-0.09101689380000001	-0.1081160967	0.170933	0.0013199999999999876	1.7423999999999679e-06	0.029218090489	0.137606	-0.04825199999999999	0.002328255503999999	0.018935411236	-0.569095	-0.008942999999999923	7.997724899999862e-05	0.32386911902500004	0.08559019999999999	0.00031129999999998664	9.690768999999165e-08	0.007325682336039999	0.00834123	0.0	6.95761179129e-05	0.0	0.0153275	1.0000000000114084e-07	1.0000000000228169e-14	0.00023493225624999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28938.166015625	-176.26171875	837417452.3478737	31068.1934967041	22497.484375	-8.73828125	506136803.20336914	76.35755920410156	21538.4375	-43.728515625	1912.183078765869	463904289.9414063	0.526241	17.861775999999995	0.10895049999999963	0.0074907657999999985	-0.1120045544	-0.109445524	0.0015990398999999999	0.0211701746	-0.0259533892	-0.0282540404	-0.0924382426	0.0087823309	-0.019464068600000002	-0.1109228803	-0.0069607476	-0.0442356812	-0.1085405968	0.0027328375	0.0262873581	-0.0172095927	-0.0360205324	0.032988232400000005	0.0963970326	0.07224278370000001	-0.017168754799999998	-0.09456851919999999	-0.1058053206	0.179473	0.008539999999999992	7.293159999999986e-05	0.032210557729	0.0911185	-0.04648750000000002	0.0021610876562500013	0.008302581042249998	-0.597058	-0.02796299999999996	0.0007819293689999978	0.356478255364	0.0857618	0.00017160000000000786	2.9446560000002694e-08	0.00735508633924	0.00834123	0.0	6.95761179129e-05	0.0	0.0149799	-0.00034760000000000005	1.2082576e-07	0.00022439740401000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28900.7890625	-37.376953125	835255608.4351196	1397.0366249084473	22490.8671875	-6.6171875	505839106.84576416	43.78717041015625	21621.533203125	83.095703125	6904.895877838135	467490698.0538368	0.613129	20.810959	0.19350736	0.0050747934	-0.1139285726	-0.11282354730000001	0.0098944386	0.0367201859	-0.0346056707	0.0046492322	-0.0818515913	-0.007720604200000002	-0.023918372799999997	-0.10501323439999999	-0.0270300173	-0.0271732276	-0.1130638262	0.0156934982	0.0402386077	-0.0290929929	-0.0024347897	0.043424479	0.077651085	0.07059219259999999	-0.0214124734	-0.09780015460000001	-0.10285821880000001	0.172323	-0.0071499999999999906	5.112249999999986e-05	0.029695216329	0.007695139999999999	-0.08342335999999999	0.006959456993689598	5.921517961959998e-05	-0.579859	0.01719899999999996	0.00029580560099999885	0.33623645988100004	0.08639110000000001	0.0006293000000000133	3.9601849000001657e-07	0.007463422159210002	0.00834123	0.0	6.95761179129e-05	0.0	0.016065299999999998	0.0010853999999999968	1.178093159999993e-06	0.00025809386408999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29060.908203125	160.119140625	844536385.5904579	25638.139194488525	22500.49609375	9.62890625	506272324.464859	92.71583557128906	21604.359375	-17.173828125	294.940372467041	466748344.0041504	0.638019	21.655775	0.19968936000000004	-0.0055160671	-0.1203795362	-0.1142516496	-0.0018365535	0.044146480599999996	-0.0449573554	-0.0179069907	-0.068308501	0.013704051399999998	-0.041845909300000005	-0.1303580804	-0.0240881183	-0.0106100003	-0.1136747001	0.0037119735999999997	0.0498109843	-0.039484447	-0.023761087400000002	0.0139228016	0.082521687	0.0689150546	-0.0256239856	-0.10070086519999999	-0.0992925156	0.182156	0.009832999999999979	9.668788899999962e-05	0.033180808336	0.0395775	0.03188236	0.0010164848791696	0.0015663785062499994	-0.720017	-0.140158	0.019644264964000003	0.518424480289	0.08641239999999999	2.129999999997412e-05	4.5368999999889743e-10	0.007467102873759997	0.00863265	0.0002914200000000005	7.452264602250001e-05	8.492561640000035e-08	0.016108899999999995	4.359999999999781e-05	1.900959999999809e-09	0.00025949665920999986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29042.806640625	-18.1015625	843484617.5647316	327.66656494140625	22487.0234375	-13.47265625	505666223.0786743	181.5124664306641	21586.58203125	-17.77734375	316.03395080566406	465980523.7918854	0.836571	28.395071	0.32948875000000005	0.0550566089	-0.11224042320000001	-0.1142135464	0.0183420281	0.014386063300000003	-0.0687476823	-0.0013969497	0.021586488799999998	-0.0423386628	0.0128193985	-0.1290547799	0.053572174400000006	0.0612754823	-0.11454056619999999	0.0162741723	0.016368915	-0.0696635078	-0.0094065215	0.027102906800000003	-0.026017391400000003	0.0672120005	-0.029796957000000002	-0.103260836	-0.09512965550000001	0.182302	0.00014600000000000726	2.131600000000211e-08	0.033234019203999994	0.00935525	-0.030222249999999992	0.0009133843950624996	8.752070256250001e-05	-0.853734	-0.13371699999999995	0.017880236088999992	0.728861742756	0.08373530000000001	-0.002677099999999974	7.166864409999861e-06	0.007011600466090002	0.008423979999999998	-0.0002086700000000028	7.096343904039996e-05	4.3543168900001175e-08	0.015686600000000002	-0.0004222999999999935	1.7833728999999453e-07	0.00024606941956000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28994.529296875	-48.27734375	840682729.1473428	2330.701919555664	22482.0390625	-4.984375	505442080.4077759	24.843994140625	21603.474609375	16.892578125	285.3591957092285	466710115.19791037	0.660342	22.413469	0.21715805	0.0426095725	-0.10920090699999999	-0.12060159990000001	0.010888188200000001	0.0322098683	-0.0800390322	0.0258158879	0.053329066900000006	-0.045243018200000006	0.0056333826	-0.10566662449999999	0.0567179693	0.0565060342	-0.12317717800000001	0.0118658953	0.0365312318	-0.07808860299999999	0.0185413762	0.0132825028	-0.056336861399999986	0.0654836707	-0.0339251109	-0.1054714048	-0.0903946745	0.186562	0.004259999999999986	1.814759999999988e-05	0.034805379843999985	-0.0593543	-0.06870955	0.004721002261202499	0.0035229329284899996	-0.944767	-0.09103300000000004	0.008287007089000006	0.8925846842890001	0.0842503	0.0005149999999999877	2.652249999999873e-07	0.00709811305009	0.00805807	-0.000365909999999997	6.49324921249e-05	1.3389012809999786e-07	0.015868799999999995	0.00018219999999999348	3.3196839999997616e-08	0.00025181881343999983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28857.115234375	-137.4140625	832733099.6499977	18882.624572753903	22461.67578125	-20.36328125	504526878.9019928	414.6632232666016	21577.25390625	-26.220703125	687.5252723693848	465577886.1347809	0.6861079999999999	23.288033	0.21396079999999984	0.025283294300000002	-0.1173648185	-0.1238481694	0.0046945801	0.038041190499999995	-0.0944804723	0.023731834500000003	0.0210954933	-0.0593874104	-0.0090618787	-0.1072258034	0.0260911709	0.0499851847	-0.12314001769999999	0.006947238499999999	0.0430867237	-0.09406973800000001	0.0192284841	0.0434262755	-0.0338095981	0.0637307152	-0.0380022381	-0.1073250918	-0.0851160492	0.187795	0.0012330000000000394	1.5202890000000974e-06	0.035266962025000015	0.0100285	0.0693828	0.004813972935839999	0.00010057081225	-0.9150990000000002	0.029667999999999806	0.0008801902239999885	0.8374061798010004	0.08536689999999998	0.0011165999999999817	1.2467955599999588e-06	0.0072875076156099965	0.00831981	0.0002617399999999999	6.921923843610001e-05	6.850782759999996e-08	0.016763999999999998	0.0008952000000000024	8.013830400000041e-07	0.00028103169599999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28839.1015625	-18.013671875	831693778.9321901	324.492374420166	22481.787109375	20.111328125	505430751.63125986	404.465518951416	21583.1875	5.93359375	35.20753479003906	465833982.66015625	0.7127020000000001	24.190674	0.2275234999999997	0.0287819425	-0.118991792	-0.1209817173	0.0037252827	0.0374080366	-0.08204400120000001	0.0219374457	0.0130392615	-0.0645771317	-0.0065322888	-0.1215187459	0.0366696107	0.0421800097	-0.12209457509999999	0.0040316872	0.0450049713	-0.0793994592	0.0182481226	0.0508969246	-0.029992321000000002	0.061953793099999994	-0.042022206500000006	-0.10881562460000001	-0.0793255261	0.218601	0.030806	0.0009490096360000001	0.04778639720100001	-0.05414	-0.06416849999999999	0.00411759639225	0.0029311396000000003	-0.853449	0.06165000000000021	0.003800722500000025	0.7283751956010001	0.0844921	-0.0008747999999999811	7.65275039999967e-07	0.00713891496241	0.007931429999999998	-0.0003883800000000024	6.290758184489996e-05	1.5083902440000186e-07	0.0166092	-0.00015479999999999658	2.3963039999998948e-08	0.00027586552464000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28972.09765625	132.99609375	839382442.6032867	17687.960952758793	22499.45703125	17.669921875	506225566.70106506	312.2261390686035	21616.8671875	33.6796875	1134.3213500976562	467288947.00201416	0.745058	25.288916	0.3192266000000004	0.028567003100000002	-0.1147745808	-0.1257870174	0.0025465474	0.0483927905	-0.0727299795	0.0399011933	0.0482135837	-0.0334974185	-0.012886657099999999	-0.11730425359999999	0.0323366083	0.0484747943	-0.1258483599	0.0035605666999999996	0.0529221282	-0.07248458940000001	0.036568257400000005	0.0123903614	-0.0479346825	0.0601535728	-0.04597896940000002	-0.1099379598	-0.0730579298	0.218637	3.5999999999980485e-05	1.2959999999985955e-09	0.047802137769	-0.0959746	-0.041834600000000007	0.0017501337571600006	0.00921112384516	-0.945713	-0.0922639999999999	0.008512645695999983	0.8943730783689998	0.0873006	0.002808500000000005	7.88767225000003e-06	0.007621394760360002	0.00793977	8.340000000002514e-06	6.30399476529e-05	6.95556000000419e-11	0.0174942	0.0008850000000000004	7.832250000000007e-07	0.0003060470336400001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28929.416015625	-42.681640625	836911111.0051003	1821.7224464416504	22480.54296875	-18.9140625	505374812.1698151	357.74176025390625	21594.0	-22.8671875	522.9082641601561	466300836.0	0.719374	24.417128	0.3537180999999993	0.008805020799999999	-0.12948058369999998	-0.1279464123	0.0022687438	0.0711326329	-0.0881361133	0.07490706429999999	0.0400783613	-0.0346835307	-0.0292262073	-0.1336272482	0.008026013	0.0313151904	-0.1297662701	0.0080803128	0.075599487	-0.088809883	0.0694066501	0.0179384006	-0.0499478219	0.05833073110000001	-0.0498665756	-0.1106882998	-0.0663509546	0.202181	-0.016456000000000002	0.00027079993599999995	0.040877156761	-0.05913300000000001	0.0368416	0.0013573034905600002	0.003496711689000001	-0.930839	0.014873999999999945	0.00022123587599999828	0.8664612439210001	0.091287	0.003986400000000001	1.5891384960000005e-05	0.008333316369000001	0.008762	0.0008222300000000003	7.677264400000002e-05	6.760621729000003e-07	0.0183965	0.0009022999999999982	8.141452899999969e-07	0.00033843121225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28991.73828125	62.322265625	840520888.5684968	3884.064792633057	22492.54296875	12.0	505914489.20106506	144.0	21616.578125	22.578125	509.771728515625	467276449.8342285	0.853767	28.978731	0.5285470000000004	0.0080502238	-0.11703452710000001	-0.1280075409	0.0065329406	0.0944477141	-0.0468449207	0.0974791559	0.0944301462	0.0184643796	-0.0333135518	-0.12782920109999998	-0.0062667519999999996	0.004538503	-0.1296587997	0.0153895351	0.09875275720000001	-0.0380344371	0.10117772359999999	-0.058556712699999985	-0.0833483605	0.0564859537	-0.0536791777	-0.1110641056	-0.059244937000000004	0.196282	-0.0058990000000000145	3.4798201000000174e-05	0.038526623523999985	-0.110904	-0.051771000000000005	0.002680236441	0.012299697216	-1.09815	-0.167311	0.027992970720999998	1.2059334225	0.09618670000000004	0.0048997000000000355	2.4007060090000337e-05	0.009251881256890008	0.008297179999999998	-0.00046482000000000283	6.884319595239998e-05	2.160576324000027e-07	0.017689700000000003	-0.000706799999999997	4.995662399999959e-07	0.00031292548609000015	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28997.02734375	5.2890625	840827594.7741853	27.97418212890625	22496.3125	3.76953125	506084076.09765625	14.209365844726562	21615.16796875	-1.41015625	1.9885406494140625	467215486.317276	0.736403	24.995144	0.26348649999999996	0.0137026254	-0.12624922859999999	-0.1375876855	0.0028272926	0.08066082599999999	-0.0854273319	0.08641172150000001	0.0826946266	0.0001904261	-0.0262934915	-0.12912181550000001	0.0390986902	0.0319517453	-0.13847675539999998	0.0094811738	0.08656387630000001	-0.0834665282	0.0884885066	-0.034343399100000005	-0.06656354980000001	0.0546199342	-0.0574110412	-0.1110641056	-0.0517826133	0.195049	-0.001232999999999984	1.5202889999999608e-06	0.038044112401	-0.171895	-0.06099099999999999	0.0037199020809999994	0.029547891025000002	-1.01875	0.07939999999999993	0.006304359999999986	1.0378515625	0.09443	-0.0017567000000000413	3.085994890000146e-06	0.0089170249	0.00894903	0.0006518500000000023	8.00851379409e-05	4.249084225000032e-07	0.017718399999999995	2.869999999999262e-05	8.236899999995764e-10	0.0003139416985599998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29153.626953125	156.599609375	849933964.5219765	24523.437656402588	22490.24609375	-6.06640625	505811169.35743713	36.80128479003906	21606.439453125	-8.728515625	76.18698501586914	466838225.84155655	0.6119060000000001	20.769434	0.1610994999999998	0.0058317872	-0.1264206459	-0.1383205145	0.003587591400000001	0.0889135057	-0.0836399483	0.0859804834	0.07966529	-0.0036685563	-0.035158555699999997	-0.1366704909	0.0569646317	0.0165330636	-0.13857605539999998	0.0107100506	0.09217828199999999	-0.0760542215	0.0850130766	-0.0263153857	-0.07782057269999999	0.052733374400000005	-0.061056553099999994	-0.1106882998	-0.0440088629	0.195193	0.00014400000000000526	2.0736000000001507e-08	0.038100307249	-0.208073	-0.036178000000000016	0.0013088476840000009	0.043294373329000005	-1.06224	-0.04349000000000003	0.0018913801000000024	1.1283538176	0.0952798	0.0008497999999999978	7.221600399999962e-07	0.009078240288040001	0.00907198	0.00012295000000000014	8.230082112040001e-05	1.5116702500000035e-08	0.0170654	-0.0006529999999999939	4.2640899999999205e-07	0.00029122787716000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29201.734375	48.107421875	852741290.5080566	2314.3240394592285	22466.009765625	-24.236328125	504721594.78915787	587.399600982666	21561.693359375	-44.74609375	2002.212905883789	464906620.52371603	0.557941	18.937752	0.2269752	0.0260281042	-0.1281325316	-0.1459113316	0.0061221784	0.0981258349	-0.0927018332	0.10618866960000001	0.0952677901	-0.0486770925	-0.016823707099999998	-0.1300818094	0.0712740934	0.0296572957	-0.147612451	0.014165411599999999	0.1001831732	-0.08892000900000001	0.10881308449999999	0.011061846799999999	-0.1058742772	0.0508269837	-0.0646102301	-0.1099379598	-0.035970438	0.206906	0.011713	0.00013719436900000006	0.042810092836	-0.08295830000000001	0.1251147	0.015653688156089998	0.006882079538890002	-1.08695	-0.02471000000000001	0.0006105841000000005	1.1814603025	0.0956369	0.00035709999999999914	1.2752040999999936e-07	0.00914641664161	0.00914673	7.475000000000016e-05	8.366266969290001e-05	5.587562500000025e-09	0.0179423	0.0008768999999999999	7.689536099999998e-07	0.00032192612929000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29132.009765625	-69.724609375	848673992.9844704	4861.521152496338	22446.3046875	-19.705078125	503836594.1240845	388.2901039123535	21579.064453125	17.37109375	301.75489807128906	465656022.67212296	0.574317	19.493578	0.16903770000000015	0.003906607	-0.1316069593	-0.14411223439999998	0.0005079826999999999	0.0939386531	-0.091062843	0.1118607933	0.0907543852	-0.0331400624	-0.0371161018	-0.1305123084	0.0523479397	0.0097217573	-0.1446570694	0.009466962399999999	0.097619404	-0.08953329880000001	0.1151489644	-0.0073000806000000015	-0.1016516235	0.0489014791	-0.0680667272	-0.10881562460000001	-0.0277156827	0.198918	-0.007987999999999995	6.380814399999991e-05	0.039568370724	-0.142205	-0.059246699999999985	0.0035101714608899983	0.020222262025	-1.09735	-0.010399999999999965	0.00010815999999999925	1.2041770225	0.0964479	0.0008109999999999923	6.577209999999875e-07	0.00930219741441	0.00953089	0.0003841599999999997	9.08378641921e-05	1.475789055999998e-07	0.0185752	0.0006328999999999987	4.005624099999984e-07	0.00034503805504000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29181.65234375	49.642578125	851568833.5114899	2464.3855628967285	22460.41015625	14.10546875	504470024.38697815	198.96424865722656	21633.44921875	54.384765625	2957.7027320861816	468006125.100235	0.635979	21.586548	0.08261750000000045	-0.005097825	-0.1389786892	-0.1488134483	-0.0066675639	0.1006968891	-0.0890258967	0.11878766199999999	0.0794631033	-0.0338681944	-0.0480069053	-0.14530880599999998	0.0408648717	0.019491836000000002	-0.1505938929	0.00040929309999999995	0.10700014210000001	-0.08195457889999999	0.1246091817	0.0029449997999999996	-0.09029709640000001	0.0469575846	-0.0714208455	-0.1073250918	-0.019294242	0.200063	0.0011450000000000071	1.3110250000000164e-06	0.040025203969000014	-0.1533	-0.011094999999999994	0.00012309902499999987	0.02350089	-1.09648	0.0008700000000001483	7.569000000002581e-07	1.2022683903999998	0.0962382	-0.00020969999999999323	4.3974089999997164e-08	0.00926179113924	0.00973284	0.00020194999999999933	9.47281744656e-05	4.0783802499999737e-08	0.0195537	0.0009785000000000002	9.574622500000004e-07	0.00038234718369	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29302.06640625	120.4140625	858611095.6762848	14499.546447753906	22527.669921875	67.259765625	507495912.1089516	4523.876071929933	21491.529296875	-141.919921875	20141.264225006104	461885831.5184364	3.822355	129.73916599999998	2.46972	0.15849154099999999	-0.025783911200000002	0.0110234671	0.12469402859999999	-0.3349028884	-0.2786535014	-0.2344604416	-0.0323609032	0.5359812368	0.1985283843	-0.12304790089999999	0.3881139363	-0.19909261350000002	0.0140418824	0.08286730240000001	-0.334801726	-0.3016780459	-0.20469770510000002	-0.4344640708	0.2766569625	0.044996031299999996	-0.0746675401	-0.1054714048	-0.010756763400000001	0.200225	0.00016199999999996773	2.6243999999989544e-08	0.040090050624999984	-0.5941960000000001	-0.4408960000000001	0.19438928281600007	0.3530688864160001	-0.929245	0.1672349999999998	0.02796754522499993	0.8634962700250002	0.0703443	-0.0258939	0.0006704940572099999	0.00494832054249	0.005578199999999999	-0.00415464	3.111631523999999e-05	1.72610335296e-05	0.0123737	-0.007179999999999998	5.1552399999999984e-05	0.00015310845169000004	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
