csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
28001.056640625	-104.087890625	784059172.9914894	10834.288974761965	22396.986328125	-1.46875	501624996.58221817	2.1572265625	21706.2109375	-46.1171875	2126.794982910156	471159593.2632446	0.8186799999999999	24.122976	0.2171593999999997	-0.038572151400000004	-0.0094393817	-0.0784354549	-0.0506565004	-0.0055374623	0.0540353536	0.011390839199999999	-0.0730285785	0.0464086011	-0.0029738765	0.0649080421	-0.033846095699999995	0.0672032658	-0.0029769019	0.1322312797	-0.023047587	-0.0189326062	-0.0443192297	-0.0019790232	0.0420053249	-0.04716412440000002	-0.0222453052	-0.0801844012	-0.0392046677	-0.0062522307999999995	0.0547742198	0.0093245893	-0.08113417860000001	-0.0432370392	0.0104470086	-0.0643592321	0.0559800375	-0.07884012309999999	0.0148003729	-0.07145946389999999	-0.0614016916	-0.09367271449999999	-0.025422945699999998	0.0784384564	0.045842627000000004	0.0011585208	-0.043831076600000005	-0.0772628244	-0.09032108009999999	-0.07218279999999999	0.004220399999999999	1.7811776159999993e-05	0.005210356615839999	0.5029100000000001	-0.08408599999999987	0.00707045539599998	0.2529184681000001	0.627985	-0.0009569999999999855	9.158489999999723e-07	0.394365160225	-0.037706	0.001982899999999996	3.931892409999983e-06	0.0014217424360000006	0.00278934	-0.00034192999999999984	7.780417635599999e-06	1.1691612489999988e-07	-0.00886992	0.00023309000000000177	5.433094810000081e-08	7.86754808064e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27804.388671875	-196.66796875	773084029.4166907	38678.289932250984	22360.865234375	-36.12109375	500008294.02988046	1304.733413696289	21702.423828125	-3.787109375	14.34219741821289	470995200.0155678	0.686129	20.217258	0.20225700000000013	-0.0212439329	-0.0283735259	-0.089293845	-0.0329807684	-0.0025054632	0.0484372116	-0.0055172375	-0.0292724548	0.0345213004	0.027470864900000003	0.065190818	-0.0499087897	0.0407012712	-0.0499521557	0.1255664657	-0.0057011946	-0.022060958399999997	-0.0259005127	-0.0372183828	0.0710360715	-0.0352024227	-0.043072127	-0.08878734890000001	-0.0195592654	-0.0067378037	0.051312519800000005	0.0039754583	-0.0308877662	-0.0329216099	-0.025216554199999998	-0.06264248809999999	0.0738881441	-0.049534765300000005	-0.0236308677	-0.0711406255	-0.0855876732	-0.0259380673	-0.0048332152	0.0778570412	0.043831076600000005	-0.0023168512	-0.047824028399999996	-0.080104948	-0.09023196900000001	-0.0831983	-0.011015500000000013	0.00012134124025000025	0.0069219571228900005	0.5673159999999999	0.06440599999999985	0.004148132835999982	0.32184744385599995	0.6763060000000001	0.048321000000000065	0.002334919041000005	0.4573898056360001	-0.0367021	0.001003900000000009	1.007815210000018e-06	0.0013470441444099995	0.00227193	-0.0005174099999999998	5.161665924900002e-06	2.677131080999998e-07	-0.008918899999999999	-4.897999999999882e-05	2.3990403999998843e-09	7.954677720999997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27804.083984375	-0.3046875	773067086.2101784	0.09283447265625	22396.431640625	35.56640625	501600150.2331887	1264.969253540039	21739.736328125	37.3125	1392.22265625	472616135.61639786	0.6590189999999999	19.418444	0.10713420000000012	-0.0023306285999999997	-0.047116194699999996	-0.0841921492	-0.0236047248	-0.0037239488	0.0329330648	-0.0206077497	-0.0408089213	-0.0075582815000000015	0.0392258158	0.0230764075	-0.025356759500000003	0.0718768466	-0.0382230238	0.068545689	-0.028933461400000002	-0.00027325849999999997	-0.0090042721	-0.0620415992	0.0488587592	-0.0389722518	-0.0495210268	-0.0836634269	-0.0143784936	-0.0042988358	0.0405548381	-0.0136112324	-0.0409000728	0.005675609399999999	-0.0406375753	-0.0193734741	0.039119238199999996	-0.08285420339999999	-0.019256689	-0.05962823990000001	-0.0101861462	-0.033057903199999995	-0.0157250183	0.0772628244	0.041790700099999994	-0.005788795	-0.0516911924	-0.0826179031	-0.0896090116	-0.0729466	0.0102517	0.00010509735289000003	0.0053212064515600005	0.534963	-0.032352999999999965	0.0010467166089999976	0.28618541136899994	0.690873	0.014566999999999887	0.00021219748899999668	0.477305502129	-0.0372446	-0.0005425000000000013	2.9430625000000137e-07	0.0013871602291599995	0.00195428	-0.00031765000000000005	3.8192103184000005e-06	1.0090152250000004e-07	-0.009058	-0.0001391000000000014	1.9348810000000383e-08	8.204736399999999e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27968.14453125	164.060546875	782217108.5208893	26915.863040924072	22425.16015625	28.728515625	502887808.0334625	825.3276100158691	21723.361328125	-16.375	268.140625	471904427.3922768	0.718645	21.175354	0.07939639999999988	0.0055681278	-0.0244066786	-0.08010304900000001	-0.018214058	0.0180096404	0.0367037534	-0.026052813799999998	-0.0638364563	-0.0204588917	0.036042131899999996	-0.0020632002	0.0317915495	0.052772953899999996	-0.04647492860000002	0.024644697599999998	-0.0718233584	-0.0757384077	-0.0143341872	-0.046786031	0.0559225088	-0.035528261	-0.10207159	-0.0789314767	-0.008401155799999999	0.0189949419	0.042079432800000004	-0.0199561347	-0.0550156472	0.025541833700000002	-0.035401967400000005	0.008373979	-0.027925616099999998	-0.0833281444	-0.0205222438	-0.0692074766	0.0342799894	0.012064538	0.023330925699999998	0.076655904	0.0397228393	-0.0092521735	-0.0554223971	-0.08479136359999999	-0.0884558934	-0.0722857	0.0006609000000000058	4.3678881000000784e-07	0.005225222424489999	0.5359970000000001	0.0010340000000000904	1.0691560000001871e-06	0.28729278400900005	0.734978	0.04410500000000006	0.0019452510250000052	0.5401926604839999	-0.0373282	-8.360000000000313e-05	6.988960000000521e-09	0.0013933945152399998	0.00166976	-0.0002845200000000001	2.7880984576e-06	8.095163040000009e-08	-0.00875419	0.00030380999999999984	9.230051609999992e-08	7.66358425561e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27954.103515625	-14.041015625	781431903.362278	197.15011978149414	22403.4296875	-21.73046875	501913661.7627564	472.21327209472656	21714.4609375	-8.900390625	79.21695327758789	471517813.8062134	0.643031	18.947338	0.13581860000000004	0.0147625471	-0.0251809304	-0.0789044126	-0.0115742721	0.007662989	0.0269212536	-0.0188208636	-0.0202492128	-0.0046409161	0.050748178600000006	-0.0045023029	-0.0029615403999999996	0.0348599057	-0.041010013	0.029182138599999997	-0.0325730629	-0.03426435	0.0055341555	-0.0336156886	0.0548486024	-0.0186542073	-0.0477572946	-0.0777529867	-0.00411396	0.0077197929	0.03064355	-0.0136160697	-0.0235212227	0.0018894383	-0.0544889167	-0.0022005816	0.0199164963	-0.0497994351	-0.0238983447	-0.05646427070000001	0.0151737881	0.009631039499999999	0.013683552	0.0760363796	0.0376288543	-0.012701862099999999	-0.05900782860000001	-0.0866163981	-0.08677943689999999	-0.07367079999999998	-0.0013850999999999866	1.9185020099999617e-06	0.0054273867726399964	0.570102	0.03410499999999994	0.001163151024999996	0.325016290404	0.768934	0.03395599999999998	0.001153009935999999	0.5912594963560001	-0.0362923	0.0010358999999999993	1.0730888099999985e-06	0.00131713103929	0.00191174	0.0002419800000000001	3.6547498276e-06	5.8554320400000085e-08	-0.008704619999999998	4.957000000000225e-05	2.4571849000002232e-09	7.577040934439997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27875.21484375	-78.888671875	777027602.5852202	6223.422550201416	22371.064453125	-32.365234375	500464524.76587296	1047.5083961486816	21716.701171875	2.240234375	5.0186500549316415	471615109.788517	0.583132	17.182396	0.14489790000000008	0.0268759937	-0.0279311787	-0.08606195109999999	0.0090263761	0.012680547	0.017272871699999998	-0.0190220569	0.0230188831	-0.0194038011	0.0387724991	-0.0211197744	-0.0252106623	0.031535195	-0.042566987199999996	0.0206535441	-0.0059905416000000005	-0.0046429764	0.014906344399999999	-0.043034644500000004	0.06635245349999999	0.0045381429	-0.018006087	-0.0845635406	0.0180033398	0.0085272781	0.022285330899999997	-0.014233468899999999	0.024965634100000002	0.0210926376	-0.0468712684	0.0224359716	0.0333782487	-0.0350059126	-0.0352140294	-0.0210795632	-0.0022490933	-0.0027892957	-0.043187239800000006	0.075404353	0.0355101222	-0.0161327566	-0.06243805650000001	-0.0880855073	-0.08458956050000001	-0.07955119999999999	-0.005880400000000008	3.457910416000009e-05	0.006328393421439997	0.551975	-0.018127000000000004	0.0003285881290000001	0.304676400625	0.8674819999999999	0.09854799999999986	0.009711708303999972	0.7525250203239998	-0.0360999	0.00019239999999999533	3.701775999999821e-08	0.0013032027800100002	0.00185485	-5.6890000000000196e-05	3.4404685225e-06	3.2364721000000223e-09	-0.00850706	0.00019755999999999767	3.9029953599999085e-08	7.23700698436e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27815.896484375	-59.318359375	773724097.2294655	3518.6677589416504	22371.10546875	0.041015625	500466359.89393616	0.001682281494140625	21697.306640625	-19.39453125	376.14784240722656	470773115.45730966	0.602902	17.764917	0.0748992999999999	0.048880795899999996	-0.0367173441	-0.0869426598	0.016949257	0.0306149186	0.011108365600000001	-0.0160521132	0.0165275853	-0.013884467	0.0480869503	-0.0342706512	0.012518823899999998	0.0454175126	-0.024374385800000002	0.0070639683	-0.0466146197	0.0525891093	0.0402541361	-0.0476097616	0.0620115445	-0.0073239115	-0.0061884422	-0.0844428659	0.0214580625	0.0331108622	0.017083843799999998	-0.0144670116	0.0217862213	0.0179126501	-0.045361954	0.029980434700000006	-0.0071049673999999995	-0.049451832300000005	-0.013180513	-0.043641854400000006	0.0181770268	0.0192020033	0.009214071899999999	0.0747599283	0.0333680364	-0.0195397803	-0.0657040584	-0.0891926543	-0.0818992203	-0.0842045	-0.004653300000000013	2.1653200890000118e-05	0.00709039782025	0.5946	0.04262500000000002	0.0018168906250000019	0.35354916000000003	0.8723039999999999	0.004821999999999993	2.325168399999993e-05	0.7609142684159997	-0.0359306	0.00016930000000000414	2.8662490000001406e-08	0.00129100801636	0.00212789	0.00027304	4.5279158521e-06	7.45508416e-08	-0.0085207	-1.3640000000000528e-05	1.8604960000001442e-10	7.260232849000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27786.923828125	-28.97265625	772113135.8300209	839.4148101806641	22393.2265625	22.12109375	501456595.8794556	489.34278869628906	21708.509765625	11.203125	125.510009765625	471259396.24423605	0.580091	17.092787	0.08031250000000012	0.0265763542	-0.0160435735	-0.0777507491	0.0112505057	0.0191467525	0.0212034198	-0.005038676	0.0377537508	0.022453138799999998	0.037204106	-0.0098936883	-0.0196657777	0.019404751	0.024368409599999998	0.0380623829	-0.0063922597	0.0544726122	0.0210519369	-0.025450195099999996	0.06653650259999999	-0.0155556584	0.0298996032	-0.0760673799	0.0183974016	0.0154757283	0.0220221589	-0.0044162232000000004	0.0293798084	-0.024094678799999998	-0.04209998190000002	0.0073760965	0.0125826391	-0.0111956	0.0305952192	-0.0267005577	-0.040048609	-0.0166624323	0.0037748583	0.0741032114	0.0312040056	-0.0229178921	-0.0687972441	-0.0899332895	-0.0787243335	-0.091903	-0.007698499999999997	5.9266902249999964e-05	0.008446161409	0.571025	-0.023575000000000013	0.0005557806250000006	0.326069550625	0.8746430000000001	0.002339000000000202	5.470921000000946e-06	0.7650003774490001	-0.0353847	0.0005459000000000018	2.980068100000021e-07	0.00125207699409	0.00223488	0.00010698999999999996	4.9946886144e-06	1.144686009999999e-08	-0.008239589999999998	0.0002811100000000028	7.90228321000016e-08	6.789084336809998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27840.275390625	53.3515625	775080933.82584	2846.3892211914062	22364.37109375	-28.85546875	500165094.41896063	832.6380767822266	21730.671875	22.162109375	491.1590919494629	472222100.138916	0.534925	15.76194	0.10461269999999984	0.026502761	-0.0094824775	-0.09354633109999999	0.011587148899999998	0.015617024399999999	0.0226125089	-0.011857633700000002	0.0684385572	0.0054883547	0.0355144223	-0.028160295099999996	-0.0387402133	0.0226326789	-0.045389003	0.0190388929	-0.0010193541000000001	0.0051654539	0.0198332236	-0.0321311977	0.0830536846	-0.0143687217	-0.000781746	-0.0954733363	0.019897021100000002	0.0128591169	0.0243421648	-0.011120741100000001	0.0697075221	-0.0101359668	-0.046910405499999995	0.0175519861	0.0341956951	-0.023507503199999998	-0.0379874573	-0.017073691499999998	-0.0219694338	-0.0226327687	0.039312912	0.07343431019999999	0.029019453100000002	-0.026262093700000003	-0.0717094778	-0.0903043695	-0.0750836839	-0.0943207	-0.002417699999999995	5.845273289999976e-06	0.008896394448489999	0.6189140000000001	0.04788900000000007	0.002293356321000007	0.3830545393960001	0.8911959999999999	0.016552999999999818	0.000274001808999994	0.7942303104159998	-0.0348684	0.0005162999999999973	2.6656568999999716e-07	0.00121580531856	0.00199612	-0.0002387599999999997	3.9844950544e-06	5.700633759999989e-08	-0.008239589999999998	0.0	0.0	6.789084336809998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27737.380859375	-102.89453125	769362296.9380226	10587.284561157228	22381.361328125	16.990234375	500925334.90008926	288.66806411743164	21731.74609375	1.07421875	1.1539459228515625	472268788.2832184	0.5883550000000001	17.336298	0.13448969999999985	0.0453174849	-0.020707433799999998	-0.0766715526	0.020166083600000002	0.031781572	0.0205520962	-0.0259043168	0.0320403148	0.028324082999999996	0.0430802803	-0.0248792625	0.0281253073	-0.0301168893	0.025450709	0.0298379673	-0.0458943169	0.0819794186	0.0408580579	-0.0397994223	0.0835544206	-0.0130834791	0.0275119829	-0.07551031	0.024619868399999998	0.0320379587	0.0225893907	-0.0256739695	0.024795083	-0.03091171	-0.043827915099999996	0.0167198542	-0.039328095	0.022332400099999997	0.0376331313	-0.0500305868	-0.0047330615999999995	0.0295525738	-0.0147997272	0.07275333469999999	0.0268158155	-0.029567436800000006	-0.07443309969999999	-0.0903043695	-0.0709988108	-0.0898565	0.0044641999999999885	1.992908163999989e-05	0.008074190592250001	0.544871	-0.07404300000000008	0.005482365849000012	0.29688440664099996	0.904569	0.01337300000000019	0.0001788371290000051	0.8182450757610001	-0.0353809	-0.0005124999999999991	2.6265624999999905e-07	0.00125180808481	0.00221278	0.00021666000000000006	4.8963953284000005e-06	4.6941555600000015e-08	-0.008362619999999998	-0.0001230299999999997	1.513638089999992e-08	6.993341326439996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27814.171875	76.791015625	773628157.092041	5896.860080718994	22401.890625	20.529296875	501844703.5744629	421.4520301818848	21754.859375	23.11328125	534.2237701416017	473273906.4260254	0.685661	20.203459	0.20260729999999988	0.020589772	-0.020853124599999998	-0.0661308733	0.0169333469	0.012817381599999999	0.0346978223	-0.031450881800000004	0.043957150099999995	0.0421444721	0.059174312699999995	0.014849833400000003	-0.0174912648	-0.0542623721	0.0379733865	0.029009559100000002	-0.019345463	0.0284089699	0.014811072	-0.031104744500000007	0.0815979474	-0.0043800658	-0.0059171473	-0.0632000028	0.024037414500000003	0.0098213892	0.0366153055	-0.0219694443	0.0341809052	-0.0466964547	-0.0595254209	-0.0291294747	-0.0065153658	0.0550680955	0.0537949796	-0.0346350213	-0.0143160782	0.007561568199999999	0.0197896677	0.072060397	0.024594542200000003	-0.0328290307	-0.076960946	-0.0899332895	-0.0664938821	-0.0791482	0.010708300000000004	0.00011466768889000008	0.006264437563239999	0.569828	0.02495700000000001	0.0006228518490000003	0.324703949584	0.831693	-0.07287600000000005	0.005310911376000008	0.691713246249	-0.0337736	0.001607299999999999	2.583413289999997e-06	0.00114065605696	0.00212706	-8.572000000000007e-05	4.5243842436e-06	7.347918400000012e-09	-0.00817432	0.00018829999999999718	3.5456889999998924e-08	6.681950746240001e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27906.076171875	91.904296875	778749087.3104898	8446.399784088135	22411.853515625	9.962890625	502291178.00583273	99.25918960571288	21771.10546875	16.24609375	263.935562133789	473981033.33143616	0.588746	17.347802999999995	0.16799110000000006	0.031504917400000006	0.0005531679	-0.0790867757	0.0263350363	0.0182618382	0.0272153125	-0.0369881936	0.0621438671	0.0332998616	0.050043327699999994	-0.0365668564	-0.040060000000000005	-0.024891188300000002	-0.0180348838	0.019059519599999998	-0.011080957399999999	-0.0444033195	0.0220767046	-0.015234221499999999	0.0940101281	0.016350921100000002	-0.0354669559	-0.0767604596	0.0376050681	0.0108044118	0.0256380119	-0.0271048642	0.0607119307	-0.035156916499999996	-0.06012787610000001	0.0288023006	0.023714922200000002	0.0302970098	-0.0174738438	-0.0170666156	0.026927974	-0.0412790574	0.0718983057	0.0713556109	0.0223570939	-0.0360420494	-0.079286368	-0.0891926543	-0.0615955505	-0.0785841	0.0005640999999999978	3.1820880999999774e-07	0.006175460772810001	0.6161270000000001	0.04629900000000009	0.0021435974010000085	0.3796124801290001	0.912967	0.08127399999999996	0.0066054630759999925	0.8335087430889999	-0.033906599999999995	-0.00013299999999999423	1.7688999999998465e-08	0.0011496575235599995	0.00160765	-0.0005194100000000001	2.5845385225e-06	2.697867481000001e-07	-0.00802965	0.00014467000000000128	2.0929408900000362e-08	6.447527912249997e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27917.27734375	11.201171875	779374374.287857	125.46625137329102	22416.400390625	4.546875	502495006.4728127	20.674072265625	21757.22265625	-13.8828125	192.73248291015625	473376737.7136383	0.671323	19.780979	0.09138019999999998	0.05514147480000002	-0.0033244371	-0.059817797199999995	0.0401926517	0.0401098081	0.022890378	-0.0290793003	0.0302743972	0.0316682245	0.0765203022	-0.0363900968	0.0543910793	-0.09612800519999999	0.05360806	-0.0183888829	-0.0284153575	0.0331020899	0.0488288975	-0.011532138	0.06754220679999999	0.0292708169	-0.048804088499999995	-0.0547474478	0.04397785110000002	0.0401252641	0.024124563999999998	-0.0168088473	0.0187688442	-0.0400761023	-0.0743626759	0.030024892	-0.0791389909	0.09223922279999999	0.0362585969	-0.0112426245	0.0114982056	0.0141708129	0.0008852175	0.0706390923	0.0201049422	-0.0392017387	-0.0814032492	-0.0880855073	-0.0563327963	-0.0685674	0.010016700000000005	0.00010033427889000006	0.00470148834276	0.60033	-0.01579700000000006	0.0002495452090000019	0.3603961089	0.933175	0.020208000000000004	0.00040836326400000016	0.870815580625	-0.0332563	0.0006502999999999926	4.228900899999903e-07	0.0011059814896900002	0.00176964	0.0001619900000000001	3.1316257296000007e-06	2.624076010000003e-08	-0.008124529999999998	-9.487999999999859e-05	9.002214399999731e-09	6.600798772089996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28027.0	109.72265625	785512729.0	12039.061294555664	22394.978515625	-21.421875	501535062.71530527	458.896728515625	21759.865234375	2.642578125	6.9832191467285165	473491735.01816183	0.6542520000000001	19.277983	0.1038915999999999	0.043907539	0.0080496052	-0.0787317184	0.0290611494	0.030187820499999997	0.0317618009	-0.024092497200000004	0.057509886600000004	0.0425018157	0.074718047	-0.0064316506999999995	-0.0046526444	-0.084149005	0.0198168413	0.0286173677	0.0015973760999999998	-0.0156514711	0.0227453961	-0.0123325159	0.067740244	0.0244103819	-0.0717821257	-0.0761056995	0.0376315494	0.0253916061	0.03247029	-0.0092264985	0.050075177900000004	-0.046889653899999995	-0.0746157017	-0.0058492818999999995	-0.0026998557	0.0819353031	0.0256143194	-0.0168157746	-0.0508782517	0.0398076477	0.0185436137	0.0699109591	0.0178395682	-0.0423034236	-0.0833060219	-0.0866163981	-0.0507367561	-0.072429	-0.003861599999999993	1.4911954559999946e-05	0.005245960041	0.589728	-0.010602	0.000112402404	0.347779113984	0.91265	-0.020525000000000012	0.00042127562500000063	0.8329300224999999	-0.0321871	0.0010692000000000065	1.1431886400000131e-06	0.0010360094064099997	0.00192494	0.00015529999999999993	3.7053940036e-06	2.4118089999999977e-08	-0.00797097	0.00015355999999999706	2.358067359999909e-08	6.353636274090003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28037.576171875	10.576171875	786105677.5936928	111.85541152954102	22429.05859375	34.080078125	503062669.4018707	1161.4517250061035	21801.115234375	41.25	1701.5625	475288625.46249765	0.571839	16.849621	0.08198510000000046	0.0625699762	0.0071267024	-0.06938467	0.0433172078	0.028874440499999997	0.0219627438	-0.039974171	0.047261265499999996	0.0194992199	0.09172280470000001	-0.0552510695	0.0153196864	-0.0526537996	0.0067064489	-0.0161164179	-0.0073510780000000005	-0.0167068922	0.0486158655	-0.0083949065	0.070411499	0.013250933700000002	-0.0745257948	-0.06504032059999999	0.0491127219	0.024878815099999996	0.0171382616	-0.029085383700000002	0.0505119072	-0.0252715713	-0.0965195549	0.04273184	-0.0273959256	0.0453911123	0.0179912593	-0.0102446212	-0.0098482761	0.049931851299999996	0.0735642684	0.0691713309	0.0155624618	-0.0453425145	-0.08498968130000001	-0.08479136359999999	-0.0448405382	-0.0691539	0.003275099999999989	1.0726280009999927e-05	0.00478226188521	0.573317	-0.01641100000000006	0.0002693209210000021	0.328692382489	0.938091	0.025441000000000047	0.0006472444810000024	0.880014724281	-0.031839400000000004	0.00034769999999999246	1.2089528999999475e-07	0.0010137473923600003	0.00212706	0.00020212000000000008	4.5243842436e-06	4.085249440000003e-08	-0.007783629999999999	0.000187340000000002	3.509627560000074e-08	6.0584895976899974e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
