csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
36275.3359375	n/a	1315899997.378479	n/a	25545.583984375	n/a	652576861.1027565	n/a	25006.767578125	n/a	625338424.7063638	n/a	n/a	n/a	n/a	-0.0337344814	-0.0156274283	0.0888664327	-0.1110732922	0.059286466399999994	-0.0026756238	0.08070641469999999	-0.000532483	0.071076876	-0.0067898177	0.11519782699999999	-0.0836704266	-0.1378364704	0.0325509499	-0.036652267	0.1636647346	-0.0681451162	0.0977649683	-0.08671529970000001	0.0005515487	-0.0142406346	0.033018822999999996	-0.0602368875	0.053828851	-0.0839986869	0.0936813967	-0.0079840064	-0.2218424475	0.0027027412	0.034933828300000004	-0.08448413880000001	0.117594771	0.0478418101	0.08357766700000001	-0.1983540255	0.007196840699999998	0.08467108150000001	0.0340697931	-0.1347015552	0.0617256703	0.0477279297	0.0343417142	-0.043984841600000005	-0.0349132815	-0.1197623463	0.0718778808	0.0050534763	0.0345645268	0.0753943967	-0.049887278099999995	-0.0370930593	0.0071252888	-0.2228701123	0.1908303455	-0.0263954811	-0.0704798701	0.0286483067	-0.08622917210000001	0.1369774708	-0.2077597618	0.0511863677	-0.1046196559	0.0628779965	0.0544291954	-0.009961208000000001	0.029353292000000007	-0.0883857862	0.06258932860000001	-0.14352170279999998	0.08699176210000001	0.0445296351	-0.08385128019999999	0.09774886029999999	-0.1307540277	0.0863559998	-0.0566697891	0.0161824867	-0.12457035	0.014272570900000003	-0.0456170158	0.08100128990000001	-0.1012915806	0.0371807696	-0.0355989601	0.11680091869999999	0.0112236958	-0.1170647674	0.0848836818	0.0072044041000000015	-0.0727059448	-0.061706330499999996	0.047067592400000004	0.1433019579	-0.0196315325	-0.10964914740000001	0.006912526400000001	0.0593682971	-0.061459437400000004	-0.0051465467999999995	-0.059890164100000004	-0.0160906618	0.0265496865	0.0995201197	0.0526830124	-0.0830682432	-0.0247453775	0.1217078847	0.1216831682	0.1216419777	0.0138971	n/a	0.00019312938841	n/a	1.86673e-06	n/a	3.4846808929e-12	n/a	-0.0198149	n/a	0.00039263026201	n/a	0.000375131	n/a	n/a	1.40723267161e-07	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a
36094.92578125	-180.41015625	1302843667.1539462	32547.824478149414	25541.64453125	-3.939453125	652375605.360733	15.519290924072266	24961.4609375	-45.306640625	623074532.1343384	2052.6916847229004	1.1619270000000002	14.825237	0.03798916173	0.0452836455	0.0244129477	0.0302156476	-0.0815177432	0.018858248600000002	0.0250339676	0.12430468789999999	-0.0744775541	0.1112693755	0.008011177900000001	-0.0079787598	0.21448641329999998	-0.024586176600000002	0.0442086224	-0.014007969299999999	-0.0946277683	0.0397807643	0.0698833203	0.0780361872	0.042840761799999995	0.09924822539999999	-0.0032446294	-0.0504004871	-0.1172615226	0.0508595113	0.11637369730000001	-0.033244106600000004	0.0034426677	-0.0030813551	-0.06599635059999999	-0.017168698200000002	-0.0730491339	-0.1194580426	-0.0223297548	-0.030535675	-0.072844248	0.032807199100000003	0.0385686204	-0.0329631085	-0.0442596467	0.0160459345	-0.14976733609999998	-0.1079646434	-0.07205855629999999	0.0319555319	0.0573946325	0.030649185	0.015626974499999998	0.077057239	0.0224931397	0.0322512444	-0.0330163851	-0.1288736058	0.1664879834	-0.009938881	-0.0011825065	0.0738920441	-0.0347516842	0.0999367298	0.0830217834	0.0426167154	-0.09008476130000001	0.0438708807	0.0552711084	0.0562959892	0.0540694284	-0.013964362900000001	0.1069902569	0.17965106260000002	0.0634412954	0.050974629699999996	0.11518717210000001	-0.0095263838	0.0568265653	-0.0972499092	0.0766299085	0.0587592392	-0.0184091814	-0.0656441136	0.057919068399999996	-0.0335539526	0.0312532847	0.07564881150000001	0.013001538899999998	-0.0179381647	-0.018512177299999998	0.0165193034	0.1332210868	0.10887561949999999	0.0369099949	-0.0068957577	0.1165583573	0.08943174640000001	0.0937352438	0.0541102461	-0.0446110532	0.1280827942	0.0966421915	-0.040830009	-0.0098872067	0.0173118317	0.024374088999999998	0.0624104492	0.0446104872	0.0828851955	-0.0593580533	0.1216419777	0.12141962949999999	0.12104935019999999	0.0124963	-0.0014008000000000009	0.00015615751369	1.9622406400000013e-06	-0.00496631	-0.004968176729999999	2.46642350161e-05	2.468278002051349e-05	-0.0113306	0.008484299999999998	0.00012838249636	7.198334649e-05	8.102199999999997e-05	-0.000294109	8.650010388100003e-08	6.564564483999996e-09	-5.14377e-05	-5.14377e-05	2.645836981290001e-09	2.645836981290001e-09	0.000117171	0.000117171	1.3729043241000003e-08	1.3729043241000003e-08
36050.6875	-44.23828125	1299652069.2226562	1957.0255279541016	25568.015625	26.37109375	653723423.0002441	695.4345855712891	24935.12109375	-26.33984375	621760263.9599763	693.7873687744141	1.139891	14.54407	0.04520172916	0.0263124096	0.1128071142	-0.0723705671	-0.08932449619999999	0.0944069583	0.09583069599999999	0.1474992712	-0.0368569836	-0.0443302262	0.0733973341	-0.130532015	0.1182194023	-0.0220807025	0.06271190459999999	0.0304073004	-0.114439685	-0.02315052	-0.016243327	0.116130502	0.097688704	0.0362964155	0.069373566	0.0621962442	0.0645479792	0.0585135117	0.0955387343	0.042277862199999995	0.014118447	0.0455122269	-0.0146984547	0.0040507396000000005	0.0700963714	-0.0883060087	0.09837844679999999	0.08480874349999999	-0.052121452900000004	-0.045120437400000005	0.039449248199999995	-0.09914726199999999	0.0031103110999999998	0.1727719502	0.0705591688	-0.0283161866	0.16248711789999998	-0.023861020499999996	-0.0509994532	-0.0540152707	0.0146224228	-0.19415518469999998	0.0049865037	0.0991360141	-0.114413925	-0.0821710204	0.1582422941	0.0369661821	0.0427783997	-0.0043617323	0.11531031230000001	0.0843520545	0.0471223517	0.143424702	-0.1280657354	0.0931841208	0.1129841493	0.0570467872	0.0944610139	0.0614521313	-0.0733963906	0.21167525129999998	0.0350491522	-0.0724652266	0.0677552718	0.057148716399999994	0.0504267526	-0.0592657579	0.014642676499999997	-0.0215038686	-0.0375173107	-0.0355624894	0.0167840559	-0.059551205	0.0187378305	0.0544690121	-0.0179338586	-0.050716938600000004	-0.0250416009	0.17354712960000002	-0.05278562480000002	-0.031376822900000004	-0.0302869587	-0.14896354609999998	-0.0322899483	0.0370479569	-0.0094790453	-0.0299779128	0.1127361515	0.0686160829	-0.0673250926	-0.1228434448	0.0740069246	-0.09750631900000001	-0.1193298373	-0.0033413374	-0.0238491034	0.0083213638	-0.08160674450000001	0.1215101995	0.120893123	0.1198669825	0.0101234	-0.002372900000000001	0.00010248322756	5.630654410000002e-06	-6.10564e-06	0.00496020436	3.72788398096e-11	2.4603627292963004e-05	-1.7390199999999998e-05	0.0113132098	3.0241905603999987e-10	0.00012798871597881602	8.102199999999997e-05	0.0	0.0	6.564564483999996e-09	-0.000465375	-0.0004139373	1.7134408833129002e-07	2.1657389062500006e-07	0.0	-0.000117171	0.0	1.3729043241000003e-08
36092.35546875	41.66796875	1302658123.282608	1736.2196197509766	25529.22265625	-38.79296875	651741209.4323883	1504.8944244384766	24961.798828125	26.677734375	623091400.7357826	711.7015113830566	1.118067	14.265626	0.05394145236	-0.0548453929	0.0827047492	0.0381231085	0.0003108885	0.08913649130000001	0.0460680932	0.0862142255	-0.0446577142	0.015645809099999998	-0.0902624749	-0.0669812684	0.20426028300000001	0.0485142707	-0.0621120921	0.08563703939999999	-0.0912773529	-0.1324963713	0.11135039890000001	-0.0327536212	-0.1222176075	-0.061421675099999996	-0.0853927907	0.0734322017	-0.0431155853	-0.0562014593	0.0105206152	0.1655241883	-0.0809074194	0.0063426703000000004	-0.0430991097	-0.0669542617	0.0402145908	0.070922506	-0.0409819698	0.1477598376	0.014866956200000003	0.0206444746	-0.1323538021	0.0164590233	0.017054904	-0.0583249988	0.0152849226	0.0642722049	-0.0908202442	0.10208641560000001	-0.0185467292	-0.10335964939999999	0.022896996699999998	0.0483732803	-0.0374036013	0.0278061956	-0.0099125121	-0.11687393800000001	-0.0420338125	0.11501857509999999	0.1713560532	0.18638535899999997	0.042629578200000004	-0.0480541733	-0.159512768	0.0663205756	-0.0294709827	0.09632784789999999	0.0106565658	0.0120829073	0.049840484500000004	0.0839653703	0.0660697994	0.0485695997	-0.0388574302	0.0685692017	0.0619011892	-0.1161632094	0.18388848219999998	-0.0642696544	-0.17165032649999998	0.0251397088	-0.0789686625	-0.0599839388	-0.0067483531999999995	-0.0768276574	-0.0857374019	-0.018064493799999998	-0.11541461310000001	0.0285798307	-0.0372602002	-0.0686727047	-0.0641468546	-0.09647040050000001	-0.044066991900000005	0.0570610033	0.1614839281	0.021478505499999998	-0.0822228316	0.0543614551	0.1029003656	-0.10936324759999999	0.0238182454	-0.072232347	-0.0909510368	0.0161718733	-0.09458084289999999	0.0685305199	-0.06424580440000001	0.0003099725	-0.05752025700000001	0.1213126213	0.12010478890000001	0.1181006348	0.0175896	0.007466200000000002	0.00030939402816	5.574414244000002e-05	-0.0347458	-0.034739694360000004	0.0012072706176400002	0.0012068463642262162	-3.92982e-05	-2.1908000000000008e-05	1.5443485232400007e-09	4.799604640000001e-10	-0.000153251	-0.000234273	5.4883838528999986e-08	2.3485869001e-08	-0.000465375	0.0	0.0	2.1657389062500006e-07	0.0	0.0	0.0	0.0
36203.375	111.01953125	1310684361.390625	12325.336318969728	25542.572265625	13.349609375	652422997.9446754	178.2120704650879	24973.14453125	11.345703125	623657947.7787018	128.72497940063477	1.060238	13.527774	0.02790693200000001	-0.1127482829	0.0429580504	0.0974453321	0.0401256509	0.13377667769999999	0.0018160543	-0.0030453207	0.0350970801	-0.0051988361	-0.0432568132	0.0026967263	-0.042245541500000004	0.0934681908	0.0599676497	-0.028750097000000002	0.0773810358	-0.12062513949999999	0.0641394158	0.043115980899999996	-0.10788217369999999	-0.174237589	0.055944700300000004	-0.10163693730000001	-0.0452799896	0.0544403839	0.0349027164	0.0385565617	-0.10791400710000001	-0.0493696993	0.0218585025	-0.0828240524	-0.1799733725	-0.0092404835	0.1349538277	0.0325192175	0.1464178443	-0.2030833035	-0.0472671365	0.0295945437	-0.045723796500000004	-0.0271849586	0.037408731699999996	0.07104452929999999	0.0780264128	0.040323042	0.0501740281	0.11306187320000001	-0.0341330188	0.0700388198	-0.1119096901	0.04717639690000002	0.0578021623	-0.0009155564	0.0529464766	0.0426413469	0.1480333283	0.1057178028	-0.14229160189999998	0.0300409136	-0.06077067200000001	-0.0324807802	0.027730485699999998	0.1399940169	-0.0098573441	-0.0243487648	-0.04912099650000002	0.0081918938	-0.0335841429	-0.0534144499	-0.10264631029999999	0.0388471532	0.0215957385	-0.0966520903	-0.1213503384	0.054179440499999995	-0.0880654627	-0.1131552778	-0.1770091707	0.0381039998	0.03185395	-0.14676477470000002	0.1115417953	-0.0019897737	0.0832862834	0.1319109222	-0.057899490899999996	-0.0169121929	0.18217095870000002	0.0388157269	-0.1215488582	-0.0033928038	-0.030644567200000007	-0.0694841086	-0.06886786889999999	0.023031616499999998	0.06729511190000001	-0.1402681331	0.082181335	-0.1139864748	-0.026920587599999997	0.0596172143	0.0680932543	0.0198368822	0.0394740212	0.1336247794	-0.0056970011	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00665523	-0.01093437	4.42920863529e-05	0.0001195604472969	-0.034743300000000005	2.4999999999955613e-06	0.0012070968948900006	6.249999999977808e-12	-1.73862e-05	2.1912000000000006e-05	3.0227995044e-10	4.801357440000001e-10	8.102199999999997e-05	0.000234273	5.4883838528999986e-08	6.564564483999996e-09	-0.000465375	0.0	0.0	2.1657389062500006e-07	0.00010469	0.00010469	1.09599961e-08	1.09599961e-08
36164.53515625	-38.83984375	1307873603.0676422	1508.533462524414	25527.900390625	-14.671875	651673698.353672	215.263916015625	24966.263671875	-6.880859375	623314321.7335854	47.34622573852539	1.104139	14.08791	0.04678861030000001	-0.07542726940000001	-0.0060516497	0.047653967	0.0059403285	0.1003885591	-0.0646117522	-0.0751802408	-0.053282021900000004	-0.07365597809999999	-0.055939422999999995	-0.19664382960000001	0.019339433899999998	-0.0326835438	0.09400761279999999	0.0942564118	0.1047181317	-0.026223223700000003	0.0043055003	-0.0048476324	0.0522931108	0.0155811187	0.11570218759999999	-0.0486588232	0.0763007681	0.1557842415	0.0018264473999999998	-0.1561223172	-0.04010692	-0.0372670081	-0.034623186800000004	0.1107341816	0.0498806895	0.1267674768	0.0138199972	-0.0779147902	0.0103175725	0.0962499408	-0.18627547940000005	0.0869830133	-0.056004295499999995	-0.0227075692	-0.0138530198	-0.1731213262	-0.0031334745	0.0085451491	0.05864045900000001	-0.019139913799999998	-0.1572923154	0.0414536411	-0.0720786897	-0.032228569	0.031796096499999996	-0.0111763099	0.1064801275	0.0861764415	0.1648105685	0.0642907415	-0.1508991851	-0.09641280869999999	0.039530518199999996	-0.1825245461	0.0066110484	0.07945700110000001	-0.1439052688	0.0209815942	0.0176129877	0.15051068609999999	-0.1549096213	0.0293375425	0.0680460072	0.0824837962	0.0304937676	0.125738522	-0.0680562779	-0.0334744273	0.024713029700000003	0.0212013478	0.0474798336	0.0439861698	0.061108221	0.11769448029999999	0.0005886061	-0.013800428799999999	0.097644996	-0.0041158996	0.0290099263	-0.1371596174	-0.0766446068	-0.09804596060000001	0.0060899005	-0.0127274377	-0.1612625426	0.0740096623	0.0070726025	-0.0462374972	0.14262189990000002	0.0798978479	0.17984874739999998	0.0367212087	0.0181835878	0.0041445783	-0.0681798892	0.0633717829	0.0702615654	0.06791172200000001	0.0512386164	0.1207205288	0.11775003070000001	0.11285322490000001	0.0139191	0.00726387	0.00019374134481	5.276380737690001e-05	-0.0553056	-0.0205623	0.003058709391360001	0.0004228081812899999	-3.08215e-05	-1.3435300000000005e-05	9.499648622500002e-10	1.805072860900001e-10	-7.432509999999997e-05	-0.00015534709999999994	2.413272147840998e-08	5.5242204900099945e-09	-0.000346432	0.00011894300000000004	1.414743724900001e-08	1.20015130624e-07	-3.30872e-24	-0.00010469	1.0947628038399994e-47	1.09599961e-08
36248.015625	83.48046875	1313918636.750244	6968.988662719727	25555.08984375	27.189453125	653062616.9221344	739.2663612365723	24995.94921875	29.685546875	624797477.3463287	881.2316932678223	1.201854	15.334681	0.10289690149999996	-0.0716167393	-0.1292924611	0.1710508107	-0.0765002088	0.0763456821	-0.040672592	0.0111169332	0.026055971600000002	-0.0627082037	0.12152355720000001	-0.011980003799999998	-0.1172165409	0.047590241	0.0726131275	0.2314544986	0.0889439407	0.0120286219	-0.0820514914	0.0458375475	-0.1534529884	-0.1723647207	-0.08067974259999999	0.055343658	-0.023468614300000003	0.042535530700000004	-0.004774357	0.020803413899999998	0.10174473769999999	0.09739667460000001	0.014054003600000002	-0.009759867700000001	0.1057732503	-0.009340542700000001	0.1196261656	-0.0598068488	0.0552044457	-0.039461833700000004	0.12527386599999998	0.0069133809	0.0011444652	-0.1279903811	-0.16853675769999998	-0.0740150856	0.20398850579999997	0.0762199732	-0.024279708100000002	-0.19239650649999998	0.0621103804	-0.0352880498	-0.0467366686	-0.1025585167	0.1778492425	0.0810990813	0.1242748279	-0.0020407757999999997	0.1005618202	0.1480356992	-0.0441114109	0.1268285033	0.0256788433	-0.0835022097	-0.0886034775	0.0972691658	-0.0183520551	0.0210048185	-0.015021420800000001	-0.022995540099999996	-0.08716793839999999	-0.025090486600000003	-0.0773719943	-0.0689568119	0.1262280494	0.0137352501	-0.0170453156	0.2901181486	-0.0769541539	-0.086389075	-0.0594124492	0.0523258757	0.0397780006	-0.1382973124	-0.1142835623	0.0395605219	-0.046154205999999996	-0.11617510789999999	-0.10274140220000001	0.0486893995	-0.0969463101	-0.07990065980000001	0.0615931759	-0.16013716050000001	-0.1188608279	-0.0001773836	-0.1355578366	-0.0374584943	-0.1069357051	0.13515705	0.0176968901	0.1588489921	-0.0452112423	0.047828703	-0.0709815301	0.0699138562	-0.053051188099999994	-0.0198658934	-0.1528798345	0.120326335	0.1161887065	0.1093977275	0.00996538	-0.003953720000000001	9.93087985444e-05	1.5631901838400006e-05	0.0270749	0.08238050000000001	0.0007330502100100001	0.006786546780250003	0.010541300000000002	0.010572121500000002	0.00011111900569000004	0.00011176975301076229	-7.345689999999999e-05	8.681999999999794e-07	7.537712399999641e-13	5.395916157609999e-09	-0.000465375	-0.00011894300000000004	1.414743724900001e-08	2.1657389062500006e-07	0.0	3.30872e-24	0.0	1.0947628038399994e-47
36228.98046875	-19.03515625	1312539025.805069	362.33717346191406	25523.1796875	-31.91015625	651432701.3604126	1018.2580718994141	24992.609375	-3.33984375	624630523.3713379	11.154556274414062	1.130124	14.419455	0.08797816500000001	-0.0775655359	-0.1632790346	0.1639276363	0.1255804113	0.0914959759	-0.15021165460000002	0.0563070521	0.0788972754	0.0695632905	-0.0680115129	0.0158241376	-0.0015589688	-0.09753548140000001	-0.0979830412	0.044388455099999995	0.049727805300000004	0.052321771100000004	0.0890368194	0.0918683307	-0.11979357019999999	-0.0001777266	0.1467202292	-0.0241496682	0.12428546230000001	-0.0814617208	-0.0209640264	-0.027624037999999997	0.075477932	-0.0091937711	-0.1789439956	-0.1051173637	0.152761084	-0.0460887232	-0.06574331559999999	0.1625347858	-0.1342414924	-0.0104322879	-0.18460456530000002	-0.0275108552	-0.026258774300000003	0.10290325130000001	0.0295482859	0.018022718700000002	-0.01413296	0.1160522629	-0.0029622564	0.012633692	-0.1211851049	0.0182215461	-0.0432166021	-0.1669666713	0.141633276	-0.09389664880000001	0.082122481	0.0323134438	0.0164240129	0.0542027058	0.0810214264	-0.08530223210000001	-0.12301768810000001	-0.0732166713	0.10947338570000001	0.1158225562	-0.0357460692	0.1383687898	-0.1020830252	0.043848040899999996	0.059924963399999996	-0.0448615671	0.08910554109999999	0.106185347	-0.013899656100000001	-0.0028814529	0.0655710279	0.08695447390000001	-0.0698615288	0.08388294290000001	0.0650756076	0.014276258600000001	-0.1510246472	0.179828803	0.0699419062	-0.1359656337	-0.1425693129	-0.0612697626	-0.0915372941	0.17361093809999995	-0.0229034122	-0.1221086118	-0.0461172149	-0.0217718292	-0.0356249188	0.0254208636	0.0810560704	0.0778703885	0.0669989488	0.0391090242	0.1225542332	0.0229436052	0.0629306568	-0.023249665899999997	-0.0893407978	0.1193425308	-0.011663038	0.06799453059999999	0.17129264530000002	0.1198669825	0.1143757435	0.10540925529999999	0.00624646	-0.00371892	3.901826253159999e-05	1.3830365966399996e-05	-0.0262632	-0.0533381	0.0006897556742400001	0.00284495291161	0.00244525	-0.008096050000000002	5.9792475625e-06	6.554602560250002e-05	0.00027611	0.00034956690000000003	1.2219701757560998e-07	7.623673209999999e-08	-0.000465375	0.0	0.0	2.1657389062500006e-07	0.000106935	0.000106935	1.1435094225000002e-08	1.1435094225000002e-08
36117.890625	-111.08984375	1304502023.1994631	12340.953384399414	25491.4296875	-31.75	649812987.5127562	1008.0625	24960.5234375	-32.0859375	623027730.2739867	1029.5073852539062	1.252361	15.9791	0.08370490509999999	0.1012273541	-0.0701356033	0.0417708321	-0.048775136600000005	-0.1694618547	-0.0007874022	0.000661657	-0.0134189467	0.0073934138	-0.0083318525	-0.0584887854	0.0402560193	0.0318580141	-0.00034687910000000017	0.0720112475	0.1232798764	-0.0033536128000000004	-0.15838276029999998	-0.0350100541	0.0031479285999999997	0.022182397000000003	0.0651478165	-0.0433732026	-0.0373312852	-0.0302648219	-0.0716559183	0.0062586501	0.0464155659	0.0048461724	-0.14050189289999998	-0.0754470248	-0.05911344440000001	0.0195512615	0.0550379478	0.034713777200000004	0.0551924187	0.0934622993	-0.031588947400000005	0.1545543603	0.1054977705	0.022788651	-0.0156720271	0.0713039419	0.0464024313	-0.014332427	-0.0479303101	-0.0005827908	-0.011237562	-0.0009202622	0.09075180740000001	-0.047192430599999995	0.0711433231	0.0218141855	0.22542496280000002	-0.0073990483	-0.228726595	0.010780861499999999	0.0501214354	-0.1481520595	0.0992211043	0.059033299500000004	-0.0183815982	-0.15321556349999998	0.0057926984999999995	-0.014682288500000001	0.0033745182	0.0665754463	0.0538570408	0.0756633959	-0.13259463	0.0098952821	0.0242413187	0.12921459970000002	-0.0259162512	-0.028117954700000003	-0.0401673911	-0.013477408	0.1340654107	-0.0048595172999999995	-0.0181877272	-0.0700172703	-0.0567673525	-0.041572643799999996	-0.024376548900000003	0.07260426589999999	-0.0628760773	-0.0738170095	0.1150977056	-0.0881231784	0.0173684559	-0.0192296423	-0.1733425778	-0.028935907900000002	-0.0600804638	0.0116670359	-0.0059151323	0.0139548742	-0.0206769558	-0.057226008700000004	-0.0186533843	0.0185181879	-0.0002565969	-0.06731180610000001	-0.0352202463	-0.058118982300000004	0.1543975209	0.11934271980000001	0.112315068	0.1009072399	1.5049000000000004e-06	-0.0062449551	2.2647240100000004e-12	3.8999464201015995e-05	0.0102487	0.0365119	0.00010503585169000002	0.00133311884161	0.0140028	0.01155755	0.00019607840784	0.00013357696200249998	-0.000123745	-0.000399855	1.5988402102499994e-07	1.5312825025000002e-08	-0.000326492	0.00013888300000000002	1.9288487689000005e-08	1.06597026064e-07	0.000156007	4.9072e-05	2.4338184049e-08	2.4080611839999997e-09
36053.33203125	-64.55859375	1299842750.5555573	4167.812026977539	25497.52734375	6.09765625	650123900.6452789	37.18141174316406	24942.169921875	-18.353515625	622111840.4116861	336.8515357971192	1.225838	15.640695999999998	0.06709278510000001	0.061542905	0.0690454786	-0.049876123200000004	0.1085362778	-0.037347631299999996	0.0596071284	-0.04171889	-0.0144216626	0.0306783934	-0.044723189100000005	0.1172179715	0.052830771799999995	0.062208911299999996	0.0550237309	-0.0046500579	-0.0245717094	0.09010282720000001	0.051430227599999996	0.0306655014	-0.010738566399999998	-3.93706e-05	-0.0012306622	0.10364133019999999	-0.06565938190000001	-0.0363185121	0.087090475	-0.0003813361	0.031579421499999996	0.0700005523	0.0851843701	-0.09214373619999999	0.0715795594	0.12099524210000001	-0.06852979769999999	0.145361021	0.17131325239999998	-0.0892659104	0.0160961202	0.0103951587	-0.072381527	0.0203096878	0.0551174254	0.1504129985	-0.0354003889	-0.1339810812	0.05551156	0.016049828500000002	-0.0802672384	-0.0848935667	0.03560365	0.09791067029999999	-0.030954502400000007	0.0352305143	0.07218606450000001	-0.0060020266	-0.2170580346	-0.1267960548	0.1666689698	-0.136301665	-0.025514506	-0.0919842035	0.1153579424	-0.021134600400000002	-0.0049953490000000005	-0.076997067	-0.0060240776	-0.0882364006	0.0400163721	-0.019158905	-0.019717954399999998	0.09921999949999999	0.0982132817	-0.0945703192	0.0155432351	-0.0803387515	0.0150549673	0.027920250299999998	-0.0513541316	0.037201759	-0.09260504039999999	0.0154758204	0.0755807309	0.1449538594	-0.107484292	-0.0672558954	-0.0755704222	-0.0489592503	-0.1076618981	0.018889782	-0.12091989630000001	0.0608752648	0.0124673626	-0.08263076820000001	0.0146442332	0.0196540149	-0.0358492804	-0.0305996625	-0.0326112243	0.11686875769999999	0.0389515612	-0.1132601364	0.2296953125	0.029230129	0.0399673331	0.0988003808	-0.0368732643	0.11875383099999999	0.1100111431	0.0959136145	0.0104744	0.0104728951	0.00010971305536	0.00010968153177560404	-0.00802031	-0.01826901	6.432537249609997e-05	0.00033375672638010016	0.008638619999999998	-0.0053641800000000005	7.462575550439996e-05	2.8774427072400013e-05	0.000241099	0.000364844	1.3311114433600002e-07	5.812872780100001e-08	-0.000465375	-0.00013888300000000002	1.9288487689000005e-08	2.1657389062500006e-07	0.0	-0.000156007	0.0	2.4338184049e-08
