onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.018	0.5	congruent	female	female	0.606	right	correct
5.5345	0.5	congruent	female	female	0.4473	right	correct
10.051	0.5	incongruent	female	male	0.6806	right	correct
15.0675	0.5	incongruent	male	female	0.3609	right	incorrect
20.084	0.5	congruent	male	male	0.5702	left	correct
25.1005	0.5	incongruent	female	male	0.3945	right	correct
31.1169	0.5	incongruent	male	female	0.4218	left	correct
35.6334	0.5	incongruent	female	male	0.4431	right	correct
40.1499	0.5	incongruent	male	female	0.3575	left	correct
45.1664	0.5	congruent	female	female	0.4298	right	correct
50.1829	0.5	incongruent	male	female	0.5141	left	correct
56.1994	0.5	incongruent	male	female	0.4443	right	incorrect
60.7159	0.5	incongruent	female	male	0.5006	right	correct
66.2324	0.5	incongruent	male	female	0.5329	left	correct
70.7489	0.5	incongruent	female	male	0.4392	left	incorrect
76.2654	0.5	incongruent	male	female	0.3395	right	incorrect
80.7819	0.5	incongruent	female	male	0.3898	left	incorrect
86.2984	0.5	incongruent	female	male	0.4981	right	correct
90.8149	0.5	congruent	male	male	0.3794	left	correct
96.3313	0.5	congruent	female	female	0.3468	right	correct
101.3478	0.5	congruent	female	female	0.4171	right	correct
106.3643	0.5	congruent	male	male	0.3903	right	incorrect
110.8808	0.5	congruent	male	male	0.5237	left	correct
115.3973	0.5	congruent	female	female	0.5479999999999999	right	correct
119.9139	0.5	congruent	female	female	0.5622	left	incorrect
124.4304	0.5	incongruent	female	male	0.4675	right	correct
128.9469	0.5	congruent	female	female	0.3928	right	correct
133.9634	0.5	congruent	male	male	0.4041	left	correct
138.4799	0.5	incongruent	male	female	0.5304	left	correct
142.9964	0.5	congruent	male	male	0.4447	right	incorrect
147.5129	0.5	incongruent	female	male	0.4261	left	incorrect
152.5294	0.5	congruent	female	female	0.4963	right	correct
159.0458	0.5	congruent	male	male	0.4587	left	correct
163.5624	0.5	congruent	female	female	0.5599	right	correct
168.0789	0.5	incongruent	female	male	0.5732	right	correct
173.5953	0.5	congruent	female	female	0.3756	right	correct
179.6118	0.5	incongruent	male	female	0.4008	right	incorrect
184.1283	0.5	congruent	female	female	0.3771	left	incorrect
188.6448	0.5	incongruent	female	male	0.4805	right	correct
194.6613	0.5	incongruent	female	male	0.4147	right	correct
199.6778	0.5	incongruent	male	female	0.598	left	correct
204.1943	0.5	incongruent	female	male	0.3533	right	correct
210.7107	0.5	congruent	male	male	0.3937	right	incorrect
217.2272	0.5	congruent	male	male	0.4199	left	correct
221.7437	0.5	incongruent	female	male	0.4402	right	correct
226.2602	0.5	congruent	male	male	0.5085	left	correct
230.7767	0.5	incongruent	male	female	0.6218	left	correct
235.7932	0.5	congruent	female	female	0.3191	right	correct
240.3097	0.5	congruent	male	male	0.4025	left	correct
244.8262	0.5	congruent	male	male	0.4128	left	correct
249.8427	0.5	incongruent	male	female	0.3731	left	correct
254.3592	0.5	congruent	male	male	0.4284	left	correct
258.8757	0.5	congruent	female	female	0.5517	right	correct
263.3922	0.5	congruent	female	female	0.478	right	correct
267.9088	0.5	congruent	male	male	0.4332	left	correct
272.4253	0.5	incongruent	male	female	0.4215	left	correct
277.4418	0.5	congruent	male	male	0.4388	left	correct
282.4583	0.5	congruent	female	female	0.3821	left	incorrect
287.4747	0.5	incongruent	male	female	0.3835	left	correct
292.4912	0.5	congruent	female	female	0.5678	right	correct
297.0077	0.5	incongruent	male	female	0.6281	left	correct
301.5243	0.5	incongruent	female	male	0.5033	right	correct
306.0408	0.5	incongruent	male	female	0.6107	left	correct
311.0573	0.5	congruent	female	female	0.307	right	correct
316.0738	0.5	incongruent	female	male	0.5112	right	correct
321.0903	0.5	congruent	female	female	0.6305	right	correct
326.1067	0.5	congruent	female	female	0.4639	right	correct
331.6232	0.5	incongruent	female	male	0.4232	right	correct
336.1397	0.5	incongruent	female	male	0.8895	right	correct
340.6562	0.5	congruent	male	male	0.4708	left	correct
345.1728	0.5	congruent	male	male	0.647	left	correct
350.1892	0.5	incongruent	male	female	0.3534	right	incorrect
355.2057	0.5	incongruent	female	male	0.4807	right	correct
360.7222	0.5	congruent	female	female	0.6759999999999999	left	incorrect
367.2387	0.5	incongruent	male	female	0.6002	right	incorrect
371.7552	0.5	congruent	male	male	0.3745	left	correct
376.2717	0.5	incongruent	male	female	0.4079	right	incorrect
381.7882	0.5	congruent	male	male	0.3501	left	correct
388.3046	0.5	incongruent	female	male	0.3805	left	incorrect
392.8211	0.5	incongruent	male	female	0.6838	left	correct
397.3376	0.5	incongruent	male	female	0.8201	left	correct
402.8541	0.5	congruent	male	male	0.3944	left	correct
407.8706	0.5	congruent	female	female	0.4476	right	correct
412.3871	0.5	incongruent	female	male	0.416	left	incorrect
418.4036	0.5	congruent	male	male	0.4472	left	correct
424.42	0.5	incongruent	male	female	0.5956	right	incorrect
430.9365	0.5	congruent	female	female	0.4528	right	correct
435.453	0.5	congruent	male	male	0.6621	left	correct
440.9694	0.5	incongruent	male	female	0.6265	right	incorrect
446.4859	0.5	congruent	male	male	n/a	n/a	miss
451.0024	0.5	incongruent	male	female	0.4821	left	correct
455.5189	0.5	incongruent	female	male	0.5064	right	correct
460.0355	0.5	incongruent	female	male	0.5516	right	correct
464.552	0.5	congruent	female	female	0.5499	right	correct
470.0684	0.5	incongruent	female	male	0.4793	right	correct
475.0849	0.5	congruent	male	male	1.0956	left	correct
