csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	a_comp_cor_105	a_comp_cor_106	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17
34012.1328125	n/a	n/a	1156825178.4551392	22027.396484375	n/a	n/a	485206195.87985617	22866.162109375	n/a	n/a	522861369.61221695	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	n/a	0.0	n/a	-0.016409799999999995	n/a	0.00026928153603999984	n/a	-3.21436e-06	n/a	1.03321102096e-11	n/a	-0.000237495	n/a	n/a	5.6403875025e-08	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34123.2109375	111.078125	12338.349853515625	1164393524.6851196	22044.68359375	17.287109375	298.8441505432129	485968074.7485504	22964.583984375	98.421875	9686.865478515623	527372117.5754128	1.3143840000000002	21.763288	0.04524706936000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.00287589	0.00287589	8.2707432921e-06	8.2707432921e-06	0.00950246	0.02591226	9.029674605160002e-05	0.0006714452183075998	0.0	3.21436e-06	0.0	1.03321102096e-11	0.0	0.000237495	5.6403875025e-08	0.0	-0.0	0.0	0.0	0.0	-9.16191e-05	-9.16191e-05	8.394059484809999e-09	8.394059484809999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34068.96484375	-54.24609375	2942.638687133789	1160694365.5246735	22052.11328125	7.4296875	55.20025634765625	486295700.1690826	22994.349609375	29.765625	885.992431640625	528740113.95816416	1.190726	19.715786	0.037892358492	-0.149520063	0.0944461534	0.0569792007	-0.09266971019999999	-0.033026142	0.1539686625	-0.0036933476000000002	0.1235194867	-0.009216947	0.1536567703	-0.1429198999	0.21769872640000001	-0.1432511337	0.056537163	-0.0455034068	0.0590123863	-0.0848545205	0.0155949948	-0.0141748832	0.0047923817	-0.0054538276	0.0877796339	-0.0223960716	0.0078246691	-0.0548879091	0.019161730800000002	-0.1545614308	0.0520971395	-0.0124881285	0.0582857409	-0.0398160969	-0.0376246175	0.0261682834	-0.0196671256	0.0779093551	0.1197442445	-0.021485267599999996	-0.011873818500000001	0.057870635499999996	0.1749748782	-0.0970888349	-0.209420364	0.0558257176	0.1115218668	-0.1687059158	0.0874512449	0.0241962491	0.0009700945	0.0617655267	-0.061624155800000004	-0.0063522841	0.0256659417	0.0047676333	-0.0849904608	0.0591915127	0.1374525698	0.1369359192	-0.0628861361	0.0330131093	-0.16212788	-0.0811095583	-0.0390688168	0.14583709109999998	-0.0952869774	0.0683171482	-0.1863084625	0.047244977300000005	-0.1432356927	0.2425526154	-0.0136490917	0.1801187433	-0.0365759513	-0.0080452301	0.07165606769999999	-0.0490325459	0.0361827083	-0.0449325992	0.0255475726	-0.0417247642	0.044615194000000004	-0.0662848843	0.0031557138	-0.0293883085	0.06507422269999999	-0.0048897548999999995	0.0818132194	0.14451448279999998	-0.09238710630000001	0.0192229399	-0.0214067934	-0.0597615459	0.0793077254	-0.0702208265	0.052171492800000004	0.0294434134	-0.1791831002	-0.043032325999999996	0.0765488467	0.0162095632	0.1761756588	-0.0151748292	-0.014098381799999999	0.0218185856	0.0353109491	0.1482532881	-0.0378421818	-0.0605923554	0.0144055352	0.0813160818	-0.0446224612	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	0.0	0.0	-9.13492e-07	-0.002876803492	8.34467634064e-13	8.275998331583395e-06	-0.0109386	-0.020441060000000004	0.00011965296996000005	0.0004178369339236002	-0.013976	-0.013976	0.000195328576	0.000195328576	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.000103589	-1.1969900000000004e-05	1.0730680921e-08	1.4327850601000004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33961.1015625	-107.86328125	11634.487442016602	1153356419.33844	22070.912109375	18.798828125	353.395938873291	487125161.33975595	22994.900390625	0.55078125	0.3033599853515625	528765443.97476584	1.2109219999999998	20.050188	0.029915786508	-0.19200128219999998	0.057985098099999986	0.1181567649	-0.046443146	-0.07459053709999999	0.1591095888	0.0526400551	0.1333687642	-0.1010557126	0.1325054617	-0.0219747701	0.1526097448	-0.1531127189	-0.1368580907	-0.0906387744	-0.0426467418	0.2253081878	0.0175343267	0.0687538608	0.0142947652	0.0216975248	0.0544541237	0.0045813258	0.0159121058	-0.0885132841	-0.1666656163	0.0671268834	-0.0352090844	-0.1526359893	0.10048708070000001	-0.0545544811	-0.0795990759	0.0439039781	-0.0901950518	-0.0003301386	0.0114100633	-0.0089093587	0.012441507	-0.0523462813	-0.0596137003	-0.0730126601	-0.0324189785	-0.0555318291	0.1018155258	0.11765954349999999	0.044443782599999995	0.047243473	-0.008093416400000001	0.049381894	0.0820517564	-0.1578034864	-0.0745987367	-0.0489497432	-0.14566499859999998	0.026887811299999998	0.20290064260000001	0.0123846257	-0.1267134725	-0.015158520900000003	-0.1483686058	-0.0359057265	-0.0781139852	0.18508167260000002	-0.11880802119999999	0.1301611538	-0.0873693144	-0.0383614375	-0.0537974097	0.0825696697	-0.169927849	0.0234616043	-0.0646584345	0.2800713012	-0.0912173166	0.0172828126	-0.0206845059	-0.0471118781	-0.1171032347	-0.060530194	0.0913529583	-0.0039907758000000005	0.1257269459	-0.0207570316	-0.0425460712	0.059670662	0.1270429018	-0.0645765664	-0.13771294369999998	0.13776022699999999	0.017530781999999998	-0.0202650927	-0.008504955699999999	0.0337656327	0.0666941864	0.027150349700000003	0.0137344501	0.1349325437	-0.0236822614	-0.0564658175	-0.0605278856	-0.0071649973999999995	-0.0055259753	-0.0045008408	0.0070740145999999985	0.12129906230000001	0.099300422	0.0497032457	0.0731437883	0.0768031991	0.0230258456	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	0.0	0.0	-0.008412829999999998	-0.008411916507999998	7.077570860889996e-05	7.076033933756288e-05	0.00250667	0.013445270000000002	6.2833944889e-06	0.00018077528537290005	-0.0168925	-0.0029165000000000024	0.0002853565562500001	8.505972250000014e-06	0.0	0.0	0.0	0.0	-0.0	0.0	0.0	0.0	-0.000206431	-0.00010284199999999998	4.261375776099998e-08	1.0576476963999994e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34091.25390625	130.15234375	16939.632583618164	1162213592.9004061	22077.609375	6.697265625	44.85336685180664	487420835.7150879	23067.5234375	72.623046875	5274.106937408447	532110637.5396118	1.250966	20.713228	0.05416161999999999	-0.1322774966	0.1520548088	0.0664264449	-0.07105219509999999	0.056367505400000004	0.17536178300000002	-0.024641177099999998	0.1154673063	-0.0495092021	0.011299895400000001	-0.15317589980000001	0.0203579251	0.0862587615	-0.1270490452	0.0789674544	-0.04423368019999999	0.0664211898	-0.0745083428	0.066693483	0.0765105409	0.022478878799999998	0.0812365729	-0.0760473853	-0.0091224511	-0.0588228078	0.1861438611	0.0749519618	0.08563251890000001	0.0665784266	0.0364947203	0.0902193335	0.0062983574	-0.033806615400000004	-0.0246592767	0.1028289515	-0.1154338423	0.10880576970000001	0.0574364113	0.1288432656	-0.0751238189	0.1538199494	0.1650755579	0.030957606000000002	-0.08806845619999999	0.006270798	0.05124735230000002	-0.040546579900000004	0.0097190924	-0.052096460899999995	0.014560791200000001	0.1251329606	0.081428025	0.00013436389999999998	-0.0552996733	0.10539832539999999	0.1615011184	0.12127088529999999	0.009556480899999999	0.0059058013	-0.0592293666	-0.0550441942	0.046061556100000005	0.1834675742	-0.0932183622	0.0300617149	-0.0478155316	0.102947965	-0.0785634184	-0.11187545439999999	0.0043199715	0.0021688899	-0.12038125849999999	0.13628214859999999	0.0104638673	0.0099169167	-0.0666231599	0.1937275709	0.11157992300000001	-0.037225087999999996	-0.06890489450000001	-0.0547308427	-0.09407307529999999	0.0085991852	0.1491204991	-0.0177357177	-0.0434926645	-0.0710164596	0.1078737622	-0.0285269123	-0.0247525375	-0.0348109976	-0.1024014212	0.08543997369999999	-0.0460208129	-0.06603611059999999	-0.0211786809	-0.10917579710000001	-0.09073435789999999	0.0209427361	-0.0266858124	0.06688958769999999	-0.09276047230000001	-0.012434331399999998	-0.0404491784	-0.1434069547	-0.0495736383	0.046971781500000004	0.018338574	-0.0802551309	-0.0202629571	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	0.0	0.0	-0.0124615	-0.0040486700000000025	0.00015528898225	1.639172876890002e-05	0.00311947	0.0006128000000000003	9.7310930809e-06	3.7552384000000024e-07	-0.016914499999999996	-2.1999999999994246e-05	0.00028610031024999986	4.839999999997469e-10	-0.000599983	-0.000599983	3.5997960028899997e-07	3.5997960028899997e-07	-0.000183149	-0.000183149	3.3543556201000015e-08	3.3543556201000015e-08	0.0	0.000206431	0.0	4.261375776099998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34148.8828125	57.62890625	3321.090835571289	1166146197.341858	22110.154296875	32.544921875	1059.1719398498537	488858923.03162	23118.71875	51.1953125	2620.960021972656	534475156.6416016	1.233124	20.417805	0.08984910000000003	-0.07315082070000001	0.07745442400000001	0.0425920325	0.0411047379	0.051708081100000004	0.0763251644	0.030767412400000006	0.1438600745	-0.1027725931	0.04838222440000002	-0.0066533954000000005	0.2054852084	-0.055885698	0.0350849313	0.13938214640000002	-0.15033838929999999	0.0887077993	0.02988354	-0.015889678	-0.022270115899999998	0.0171894757	-0.1333618499	-0.0465179555	0.028953903	-0.11087850460000001	0.0787111588	0.0795795453	-0.1168681001	-0.037621479	-0.1417363942	0.1452695058	-0.0336431544	0.0765758567	-0.0305213087	0.025824741600000003	0.0038308122	-0.0236925219	-0.0071394799	-0.0216137467	-0.134476393	0.011890759099999999	0.065291856	0.0030784084999999997	-0.0197485672	-0.0565646634	0.0016614148	0.038507539300000004	0.0020703784	-0.16558513060000002	-0.0975990544	0.0271755656	0.06941414580000001	-0.1003996529	-0.0341599129	0.034972534	0.1095828636	-0.0905930283	-0.1124451099	0.0079176305	-0.0376828893	0.0579729649	0.0564177903	0.09881356050000001	-0.1475126017	0.0870630138	0.007691352399999999	-0.046936853099999995	-0.1089319983	0.0179531952	0.09646186300000001	-0.009679293299999999	0.0025881607	0.1681983468	0.0272256538	0.032352751299999996	-0.0800234637	0.0143683075	0.0025994795	-0.1046979821	-0.094593509	-0.005488521999999999	-0.0263705859	-0.1412201592	-0.0340093964	0.0240602296	-0.1386324134	-0.0584516733	0.0227766123	0.1306231605	-0.1286770271	0.0261858486	-0.0442754291	0.0957496293	-0.011478969299999999	0.055501703799999996	-0.1558842194	0.031780781699999996	-0.08810911960000001	-0.1048172176	0.0377976305	-0.0126214211	0.0917914503	-0.038902558500000003	0.0066816963	-0.175217958	-0.006848112900000001	-0.0014912003	-0.0108688838	-0.024851087999999997	0.0058107325	0.1115394925	0.1107490191	0.1094357105	0.1076057667	0.0	0.0	-0.00469242	0.00776908	2.20188054564e-05	6.03586040464e-05	-0.016431599999999998	-0.01955107	0.0002699974785599999	0.00038224433814489984	-0.016960099999999995	-4.5599999999999814e-05	0.00028764499200999985	2.0793599999999824e-09	0.000351294	0.000951277	9.049279307290001e-07	1.2340747443599998e-07	6.2472500000000005e-24	0.000183149	3.3543556201000015e-08	3.9028132562500016e-47	-0.000115241	-0.000115241	1.3280488081000001e-08	1.3280488081000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34296.62890625	147.74609375	21828.908218383793	1176258754.333023	22082.60546875	-27.548828125	758.937931060791	487641464.2884674	23190.8125	72.09375	5197.5087890625	537813784.4101561	1.181349	19.560528	0.07080153	0.042646932	0.0183227944	0.10078431550000001	-0.020851415	0.0660719307	0.0949882742	0.0512302908	0.070193918	-0.09934378070000001	-0.0183662811	-0.0842376673	0.011337801100000001	-0.1175702583	-0.0973091657	-0.05537399	-0.0683258576	-0.1056714009	0.0432717605	-0.0547367216	0.0477719608	0.0343854641	-0.0529568488	0.0839476451	-0.11395870220000001	0.12354426449999999	0.053760832	0.10156918289999999	-0.0699726651	0.09641162439999999	-0.1149986886	-0.011616664799999999	0.1027734634	0.054822857999999995	0.0175252578	0.17245208850000002	-0.0432079018	0.0828402593	-0.0630875608	0.08511781369999999	0.0507548383	-0.1521570415	-0.10381282539999999	0.0826512341	-0.0795058549	0.035267908	-0.09447142539999999	-0.04631905769999999	-0.057155390599999994	-0.0029819355	0.0152945232	-0.0541034214	-0.1108716669	-0.0207435236	0.039777355800000004	-0.0305246353	0.09971553609999999	-0.06591763099999999	0.0393763773	-0.0565367038	-0.0548636987	-0.017913288200000002	0.0670781822	0.09715902109999999	-0.0705010036	0.0922982069	0.0010790391	0.0397252524	-0.0609280903	-0.0208419768	-0.17080585410000002	0.0095816085	0.08893588039999999	-0.0218862849	0.0830414716	0.0104981768	-0.0448218036	0.0518311218	-0.1254539909	0.11869440880000001	-0.040238121200000004	0.046376740300000004	-0.0373371303	-0.0086512901	0.0354358522	-0.0670902264	-6.8136e-05	0.0634223266	0.18853045079999997	0.0546647797	-0.1124927299	-0.024291595899999997	-0.0631539557	-0.1101916839	0.0821496317	0.0358916896	-0.0014936167000000001	-0.0878332884	0.027719905	-0.2121790743	-0.0256237898	-0.1186052799	-0.11779427769999999	0.1768128631	-0.056207664299999995	-0.0208102382	-0.0139362857	-0.03981609	0.0149465385	-0.0190347803	-0.1387813627	0.1113672575	0.1100622363	0.1078985167	0.1048929802	0.0	0.0	-0.016030799999999998	-0.01133838	0.0002569865486399999	0.00012855886102439994	-0.016392700000000003	3.8899999999994495e-05	0.00026872061329000007	1.5132099999995715e-09	-0.0169787	-1.860000000000403e-05	0.00028827625369	3.4596000000014994e-10	-0.000216268	-0.000567562	3.2212662384399995e-07	4.6771847824e-08	-0.00050531	-0.00050531	2.5533819610000005e-07	2.5533819610000005e-07	0.0	0.000115241	0.0	1.3280488081000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34226.1328125	-70.49609375	4969.699234008789	1171428167.2988892	22049.9140625	-32.69140625	1068.728042602539	486198710.16363525	23171.62109375	-19.19140625	368.3100738525391	536924024.1123201	1.158818	19.187466	0.190776697	0.014879215	0.1018839073	0.0038346683	-0.0762499368	-0.0190983103	0.0687550551	-0.042126030599999996	-0.060903834000000004	0.0366287681	0.0286340871	-0.017542722	0.0060548266	0.0460475641	0.014588458899999997	-0.0617799909	-0.0141369787	-0.10366938519999999	0.0336994384	-0.0331032729	0.1201614091	-0.003835658	0.1319389365	-0.0014820885	-0.0188877143	-0.0034255102	0.0878383358	0.0971303923	-0.0244175792	0.2119158002	-0.0228847007	0.080110999	-0.059480828	-0.0613031726	0.020792126	0.0543024268	0.0787504673	0.0407570775	0.0718076418	-0.0978031634	0.0204713513	0.045131358499999996	-0.0873257769	-0.0810066104	0.002051548	0.0225034759	-0.1154883461	-0.0266068652	0.007540449	0.0101089725	0.0388759487	-0.08929809359999999	-0.0583844987	-0.064636685	0.0428314703	0.0918196733	0.0389175169	0.0731391078	0.0268304673	0.034292412	-0.07231538	-0.0801639622	-0.0212227303	0.0529851366	0.0637036074	-0.010592236000000001	-0.0031521837	0.0010377316	0.0332848802	0.0373301748	-0.049003475	0.0132885369	0.0252512787	-0.0424819073	0.07080832940000001	-0.0404800061	-0.0791968728	0.1395269534	0.09398033869999999	0.0466005748	-0.0311313743	-0.0375633537	0.0890684703	0.0678923503	0.11568080789999999	-0.060689630599999995	-0.0355418558	-0.0435977686	0.1293909374	-0.051439967	-0.0500898396	-0.0727028045	0.1723705249	0.017187183999999998	-0.10464792369999999	0.0003391764	0.14189939070000002	0.1408746294	-0.026967312599999998	0.10918397099999999	0.0031042803	-0.2383393278	-0.031811553900000004	0.030603605699999998	0.061068091	0.0379385855	0.1312319766	0.0797442481	0.0108324896	0.1538543489	-0.0130551056	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	0.0	0.0	-0.000822433	0.015208366999999997	6.76396039489e-07	0.00023129442680668892	0.0283266	0.0447193	0.0008023962675599997	0.00199981579249	0.00342973	0.02040843	1.17630478729e-05	0.0004165040150649	-0.00174265	-0.0015263820000000002	2.329842009924001e-06	3.036829022500001e-06	-0.00107451	-0.0005692000000000001	3.239886400000001e-07	1.1545717401000002e-06	0.00011323	0.00011323	1.28210329e-08	1.28210329e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34147.95703125	-78.17578125	6111.452774047852	1166082969.4080966	22017.03515625	-32.87890625	1081.022476196289	484749837.07154846	23216.900390625	45.279296875	2050.2147254943848	539024463.7482033	1.222122	20.235638	0.075465687	-0.0377286191	0.041539029	-0.11192915460000001	-0.1777233973	0.09459399710000001	-0.0266910294	-0.1106278138	0.007780778299999998	0.1072912617	0.0484850099	0.08098107269999999	-0.0924957896	-0.0607579492	0.0975453339	0.052310932000000004	-0.056350780999999996	-0.09119104539999999	0.0016723444	-0.0065709409	-0.0547154234	-0.0510416432	0.0278895111	0.0071517177	0.0433253237	0.09847046150000001	-0.1269363266	-0.017050276200000002	-0.06848086889999999	0.1064832059	-0.0408523057	0.063785588	0.0951081596	0.0406818926	0.0353952513	0.0100031227	-0.061970390199999996	-0.008090146	0.0639985086	-0.12010487289999999	-0.041020777	-0.012485737299999999	0.035544972700000003	-0.08971421789999999	-0.07457744	-0.0320124695	0.0019518168	-0.13394422179999999	0.0622652363	0.0550877091	-0.025841323700000002	0.0372859987	0.0324954876	-0.10443297119999999	-0.0268609408	0.1255472272	-0.0670250338	-0.06857845900000001	-0.0119673293	-0.10494732080000001	0.0471701782	-0.1723611084	0.0939436292	-0.0277496796	0.0119070405	-0.1103002331	-0.0883029991	0.024730742799999997	0.1014841716	0.005478719	0.09144889699999999	-0.0188470939	0.151999417	-0.0544309738	0.0844486094	0.016890071200000002	-0.0202581	-0.1099470736	0.0014813004999999998	0.078719185	0.028075794900000003	0.0354070946	0.058165416500000004	0.0097258559	-0.0612188391	0.0354099368	-0.08545952949999999	-0.0973607978	0.028014276299999998	-0.0549932334	-0.0201639238	-0.1268003307	0.0032623909000000003	0.0183196303	-0.049448932699999996	0.0363831404	0.027548291000000003	0.0312221677	-0.0390675398	0.1381304935	-0.0240025237	-0.0269171191	-0.022168217599999998	-0.0771897712	-0.0772306388	-0.11682835890000001	-0.0280426239	0.0128234049	-0.074222352	0.048356426900000006	-0.054827271	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	0.0	0.0	-0.00579539	-0.004972957	3.35865452521e-05	2.4730301323849e-05	0.0133648	-0.014961799999999997	0.00017861787904	0.00022385545923999991	-0.0234529	-0.02688263	0.0005500385184100001	0.0007226757957169	-0.0013135200000000005	0.0004291299999999996	1.8415255689999964e-07	1.7253347904000012e-06	-0.00103537	3.9140000000000015e-05	1.5319396000000007e-09	1.0719910369000002e-06	0.000217926	0.000104696	4.749174147599999e-08	1.0961252415999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34250.72265625	102.765625	10560.773681640623	1173112002.475357	22050.146484375	33.111328125	1096.360050201416	486208959.98239523	23285.05859375	68.158203125	4645.540653228761	542193953.7143707	1.213228	20.088371	0.08747494300000001	0.0809275558	0.022676866099999998	-0.0317081259	-0.08064585070000001	0.0352051904	-0.022381006600000003	-0.0736101272	-0.0936651944	-0.0808440263	-0.0457436612	0.1730496568	-0.11403458550000001	-0.0336605137	-0.0256301684	-0.0031356027	-0.0013396171	-0.0203201596	-0.1331539929	-0.0581435664	-0.0965109657	0.0843764426	0.0179775626	0.0487653465	0.0880898756	-0.13741650449999998	0.0470057234	-0.005343067	0.0008504144	-0.1612726951	0.0361535312	-0.0820231426	0.0443489921	0.0580544795	-0.1540110158	0.06215238450000001	0.1012728842	0.08538349279999999	0.0292504657	0.05912838610000001	0.0502222834	-0.14193320939999998	0.0201598092	0.013313552	-0.0767411207	0.0759499006	0.0162036814	-0.05088909849999999	0.09753902210000001	-0.0810298675	0.06056768410000001	0.0033112546000000002	-0.0425832624	0.0389054328	0.0694582392	0.0468869011	-0.0277246505	-0.1546563469	-0.0378035589	-0.048573063799999996	0.0155535881	-0.0900180966	0.0355763879	-0.021883219500000002	0.0718829839	0.0065070099	0.1132679016	0.0213661222	0.1888606657	-0.034260379900000006	0.0403920741	0.0192264989	0.0448317042	0.007902945500000001	0.0572495106	0.0695334071	0.19486793100000002	0.1216826949	0.0029608325	-0.08509990220000001	0.0197544094	0.0868371257	-0.050036151699999996	-0.0706923138	-0.06513179549999999	0.0393544244	0.147191414	0.07767407559999999	-0.0389557833	0.1446406721	0.0006496752	-0.0634477777	0.108940531	-0.0646910224	0.0177786721	-0.05888519530000001	-0.053303862	0.0064261149	0.0484964638	-0.1066796751	-0.1021555308	0.08785661869999999	-0.09942710939999999	0.06576039269999999	0.034229666299999996	-0.0056952366	0.0132256286	0.0671295468	-0.0311296169	-0.067804756	0.044094456799999994	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	0.0	0.0	-0.00293491	0.00286048	8.6136967081e-06	8.1823458304e-06	0.0552684	0.0419036	0.0030545960385599995	0.0017559116929600001	-0.034185	-0.010732099999999998	0.001168614225	0.00011517797040999995	-0.000970723	0.0003427970000000005	1.1750978320900033e-07	9.423031427290001e-07	-0.000953599	8.177100000000012e-05	6.686496441000021e-09	9.09351052801e-07	2.918740000000001e-06	-0.00021500726000000001	8.519043187600004e-12	4.62281218527076e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
