csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
35441.1015625	n/a	n/a	1256071679.96344	22551.494140625	n/a	n/a	508569887.97464365	23517.52734375	n/a	n/a	553074092.3640289	n/a	n/a	n/a	-0.11521224710000001	-0.0629071977	0.058971055099999996	-0.1974493795	0.046849261399999995	-0.1774248406	0.1103256287	-0.0662489991	-0.1116015964	0.0556041734	-0.1084717995	0.02032642	-0.1759324933	-0.046650179699999995	0.1371054453	-0.0453223388	0.05732656730000001	-0.04177515	0.0166802131	-0.0884270808	0.0495178779	-0.1750305186	0.0167940073	-0.1583736138	0.0036508095000000003	-0.0095831944	-0.0096128431	0.0247140023	-0.129085797	0.1404348779	-0.044718227199999995	-0.10057042669999999	0.0861077843	0.0374281189	-0.1712817848	-0.046332302	0.0692932359	0.0440884075	-0.08940438220000001	-0.052025181	0.0678187298	0.0694100923	-0.0328429717	-0.1284379279	0.1314536215	0.0996436144	0.0818278918	-0.07846518570000001	-0.0314998089	0.1412953643	-0.11713860970000001	0.0510602918	-0.1253745198	0.2347439388	-0.20397734480000002	0.08552501480000001	-0.055099347199999996	0.0631892089	-0.1270858552	0.0847474222	0.05749084400000001	-0.1388324694	0.027543337400000003	-0.0350851782	0.1054723166	-0.040915067299999996	-0.0034220315	0.0804131569	-0.14590915599999998	0.0513430941	-0.1221859602	0.0941853376	-0.0636035875	0.012426648200000001	-0.039505974	0.049873258	-0.1339861945	0.0082928571	-0.0146417083	0.13085613869999999	0.0097052258	-0.1130669636	-0.0562596825	0.0541305058	0.042536435899999996	-0.101834652	-0.039713752000000005	0.047185400999999995	-0.16959900949999998	-0.024731969399999998	0.0216170961	0.05094545	-0.0896949143	-0.0140522682	-0.021848611299999997	0.08866029130000001	0.1695319978	-0.1186683876	-0.0248789718	-0.0010973966	0.006058671999999999	0.1115365247	0.1217078847	0.1216831682	0.1216419777	-1.67115e-05	n/a	2.7927423224999996e-10	n/a	-0.0256075	n/a	0.0006557440562499999	n/a	-0.00727526	n/a	5.292940806760001e-05	n/a	-0.00138194	n/a	n/a	1.9097581636e-06	0.000665274	n/a	n/a	4.4258949507600005e-07	-1.0587899999999999e-22	n/a	1.1210362640999998e-44	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35067.171875	-373.9296875	139823.41119384766	1229706543.310791	22518.240234375	-33.25390625	1105.822280883789	507071143.25302505	23408.986328125	-108.541015625	11781.152072906494	547980640.9103432	1.6539669999999995	26.870317	0.1118339093	-0.0016827545999999998	-0.1744470738	0.11517760460000001	0.026409055600000002	-0.028924519	-0.0737010637	0.1394558631	-0.1859943683	-0.0430077341	0.0319862585	-0.1095876781	0.0569889587	-0.1004591136	-0.11842282539999999	-0.0342878029	0.1979205449	0.08409879460000001	-0.056990161500000004	-0.016791588899999998	0.0972815513	-0.0010567856	-0.1477367128	0.0166103551	-0.014099313600000003	-0.0477631401	0.14749639109999998	0.10825131130000001	0.0429961145	0.13714060220000002	0.0173362116	0.035628279900000004	0.11574413970000001	0.07241726009999999	0.0716077934	-0.030083681299999998	-0.0411007793	0.0074299271999999986	-0.10795062849999999	-0.10020496150000001	0.050763108	-0.0097157088	0.0115053298	-0.0709643967	-0.0194041083	0.0845392351	-0.0134678759	0.11664695439999999	-0.0955346377	-0.046544280599999995	0.172214084	0.09155227869999999	0.0864970903	0.070674765	0.0275985964	-0.17075426829999998	0.07966554099999999	0.0403708423	-0.0143300448	-0.023196081400000002	0.1276068806	-0.0370732933	-0.2052023411	0.0878858747	-0.007412775600000002	0.11543731300000001	-0.0044158161	0.1066953775	-0.08758972300000001	0.0212506702	0.0199697949	-0.07833689370000001	-0.0323870974	0.0544019274	-0.04663274059999999	-0.22957469879999998	0.004653027	-0.0273386306	0.0666911525	-0.2108574023	-0.0170589478	-0.166978665	-0.0060812563	0.035834474500000005	0.0578471033	-0.1073573923	-0.0361594572	0.0397342246	0.042579959199999996	-0.020955695	-0.0178593256	0.0815507918	-0.1353402702	0.015472276399999997	-0.021114795899999997	0.0186296372	0.15889307519999998	0.0782614709	0.0330129729	0.026930947900000002	-0.023305735499999997	0.1608604045	0.0358674488	0.1216419777	0.12141962949999999	0.12104935019999999	0.00289836	0.0029150715	8.4004906896e-06	8.497641850112251e-06	-0.042511	-0.016903500000000002	0.001807185121	0.0002857283122500001	-7.867219999999998e-05	0.0071965878	6.189315052839997e-09	5.1790875963108835e-05	-0.000411675	0.000970265	9.414141702249996e-07	1.69476305625e-07	0.00028863	-0.00037664400000000003	1.4186070273599998e-07	8.330727690000001e-08	0.000349466	0.000349466	1.22126485156e-07	1.22126485156e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35013.5078125	-53.6640625	2879.8316040039062	1225945729.3359985	22432.013671875	-86.2265625	7435.020080566406	503195237.3751869	23404.330078125	-4.65625	21.6806640625	547762666.4058267	1.5253370000000002	24.780598	0.0526511153	0.052030951299999996	-0.011365441499999998	0.009165831	0.2010593534	-0.2492563229	-0.0289801031	-0.0056120377	-0.045179835099999996	-0.0939977515	-0.08835939949999999	-0.0214758814	0.0603522158	0.12480815070000001	-0.12037971380000001	0.0740286688	0.1284114049	-0.075470148	0.0257009981	0.011861005	-0.06851623	0.0354299199	0.0910059581	0.0103291274	-0.1691106628	-0.0697294326	-0.0294626235	0.055262140099999996	0.0333869901	-0.10486261220000001	0.0130161786	-0.0927898376	0.0481147047	0.0075760884	-0.0922073383	0.0936117866	-0.053248158399999995	-0.0210675803	0.09572327800000001	0.047542376	-0.0510836871	-0.21202406940000001	0.0479882805	-0.0880668988	0.1516219724	-0.0387468205	0.0440431888	0.024668022	-0.10578302869999999	-0.0235777666	-0.0124728091	0.0088140457	-0.0139077737	0.2618198693	0.008350921899999999	-0.16980077289999998	0.0948825357	0.1114070689	-0.25198624989999996	0.0137280888	0.0175669699	0.0633399735	-0.1354121543	0.0492768763	0.0983160832	-0.0645746017	-0.08994334960000001	0.1161649515	-0.0629350455	-0.06389859469999999	0.0192542345	-0.0267467704	-0.0130816931	-0.0276127252	-0.0597274902	0.0536557264	0.165840304	-0.0862354548	-0.0495771787	-0.0210648737	0.1174174775	0.026167139300000003	-0.08345141360000001	-0.1335216762	0.012541542099999999	-0.0076333453	0.08094681599999999	-0.0359318064	0.0822794203	0.014105396999999999	-0.15620333990000002	-0.011003515600000001	0.1257262625	0.1083923222	-0.0046294184999999995	0.0562344926	0.021302500699999997	-0.17460069109999998	0.0310930086	0.0397670934	-0.0046015701	0.1223737134	-0.06354514309999999	0.1215101995	0.120893123	0.1198669825	-3.29831e-05	-0.0029313431	1.0878848856100001e-09	8.59277236991761e-06	-0.0425284	-1.7400000000000748e-05	0.00180866480656	3.0276000000002605e-10	0.014441	0.014519672199999997	0.000208542481	0.0002108208807954528	-0.000533315	-0.00012164	1.4796289600000004e-08	2.84424889225e-07	0.000715594	0.000426964	1.82298257296e-07	5.120747728359999e-07	0.000194416	-0.00015505	3.7797581056e-08	2.40405025e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35032.9765625	19.46875	379.0322265625	1227309446.8286743	22470.279296875	38.265625	1464.258056640625	504913451.6795693	23428.966796875	24.63671875	606.9679107666017	548916485.1690712	1.300547	21.128662	0.1507930949	0.0675923928	0.0925496383	0.1608894288	-0.0040512689	-0.1157519498	0.21396395629999998	0.0354585389	-0.11135837859999999	-0.09554601689999999	0.18705756350000002	0.1254619612	0.0835151871	-0.031159279900000007	-0.0589186596	-0.0024711049	-0.0688343407	0.1340879749	0.030330823599999997	-0.0939822454	0.1150269293	-0.030372526099999998	-0.1499917107	-0.0724594809	-0.0041743358	-0.0444897807	0.0075925191	-0.059582616799999995	-0.1330846449	0.0095631459	0.0536940033	-0.0762055287	-0.030568017200000002	-0.0299952716	-0.013704831399999999	0.024308128	0.059406556900000004	-0.1006775547	0.057540207	0.09191774529999999	0.10554436380000001	0.0136325145	0.0319872779	-0.0905203453	0.0346674587	0.026375875400000002	-0.0412741899	0.2424557768	0.04289113	0.1087744706	-0.0686557662	0.0399050106	0.2126261882	-0.0268152029	-0.1838951704	-0.24452356390000002	0.1100418546	-0.043280476799999995	-0.1164797832	0.2112300784	0.05908344030000001	0.0135059272	-0.1060021383	-0.2320664469	-0.1072345218	0.0632264984	-0.0079018825	-0.0293301484	0.0984801692	0.07724842030000001	-0.03694099	-0.053838286900000004	-0.051603686399999994	0.0202711758	0.0415473105	-0.19084257719999997	-0.0369169799	0.0551327224	0.0319774028	-0.0375807705	0.021179140699999998	-0.08619925310000001	-0.021220615499999998	-0.0387144914	0.1294580843	0.1149769001	-0.10796000689999999	-0.100528671	0.0949570168	0.071377736	0.1040910477	-0.036614492	0.084044414	-0.0977357056	-0.0081046174	-0.0007057830000000001	0.0066350326	-0.0104994645	-0.1604388604	0.1003755417	-0.017457210600000002	-0.06751403360000001	-0.18796943940000002	0.1213126213	0.12010478890000001	0.1181006348	-0.000118608	-8.562489999999999e-05	1.4067857663999996e-08	7.331623500009999e-09	-0.126724	-0.08419560000000001	0.016058972176	0.007088899059360001	0.00253823	-0.01190277	6.4426115329e-06	0.0001416759336729	-0.000195473	0.00033784200000000004	1.14137216964e-07	3.8209693729000005e-08	0.000188477	-0.0005271169999999999	2.778523316889999e-07	3.552357952900002e-08	0.000421639	0.00022722300000000006	1.7777944632100002e-07	5.1630291729000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34979.36328125	-53.61328125	2874.3839263916016	1223555855.5616608	22520.345703125	50.06640625	2506.645034790039	507165970.5882607	23505.974609375	77.0078125	5930.203186035156	552530842.3365822	1.437928	23.360552	0.129769048	0.19537876399999998	0.0870834252	-0.1211533889	-0.0044009382	-0.0434673932	0.1273496088	0.0513944696	0.14603674490000002	0.0202662177	-0.030217163	-0.0409713402	0.0839956353	-0.0436360655	-0.1367135736	0.0729298211	0.0035419589000000007	-0.0680645622	-0.08128291160000001	-0.2416132796	0.0146975179	0.1413902592	-0.0043209534	-0.0684939012	-0.08527281699999999	0.0136337148	-0.07395952410000001	0.0080347437	-0.0384329162	0.0709784171	-0.0625031809	0.0585260756	0.0327175977	0.049952532599999995	0.1107583784	-0.1473348706	-0.124990259	0.10846661369999999	0.0705133725	-0.0458679901	0.0161259573	0.0675634969	-0.112500689	-0.0990105035	0.026484409100000002	-0.1896455802	0.0087432979	0.10326372560000001	0.0860980386	0.24718353010000002	-0.2127539754	0.0979475556	-0.0570126646	0.016964833999999998	-0.0392781932	-0.2205408118	-0.0812544941	0.0742516165	-0.0439209671	0.0082944714	0.0555148938	0.011183976299999999	0.0995004049	-0.0094754031	-0.0573677925	0.1215213952	-0.0864475507	0.1159068783	-0.051498672599999996	-0.0070960878	0.1375715044	-0.0360520909	0.0037341084999999996	0.10248293210000001	0.1295891127	-0.0067046312	0.033981957400000005	0.0988851393	-0.0793444491	0.022233028300000002	0.0897450166	0.058341551900000004	0.1660643462	-0.0059993539000000005	0.0688693532	-0.11086011039999999	-0.0862889183	-0.0005501055	0.0349028215	0.0171837552	0.0601214912	0.1127846652	-0.0461415955	0.0276701895	-0.0192749646	0.1573495571	0.1301121119	-0.10240719109999999	0.1313495121	0.0793210495	-0.0008878323	-0.071452222	-0.1357106142	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00637877	0.006497378000000001	4.06887067129e-05	4.2215920874884005e-05	-0.0363664	0.0903576	0.00132251504896	0.008164495877760003	0.0142681	0.01172987	0.00020357867761	0.0001375898502169	-0.00033101	-0.00013553700000000005	1.8370278369000008e-08	1.095676201e-07	0.000379432	0.00019095499999999995	3.646381202499998e-08	1.4396864262399994e-07	0.000324447	-9.7192e-05	1.05265855809e-07	9.446284864000005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35119.14453125	139.78125	19538.7978515625	1233354312.6068268	22557.4140625	37.068359375	1374.0632667541506	508836929.1870728	23540.59765625	34.623046875	1198.7553749084473	554159738.013443	1.475576	23.972187	0.13610418070000002	-0.0859661939	-0.036671445899999995	-0.08655591630000001	-0.0036806887	0.0692959744	-0.0653009451	0.2158956451	0.0076737301	-0.018310693899999998	-0.0352031394	0.0356899653	-0.0426829809	-0.0572456282	-0.263504172	-0.0150312421	-0.0367572231	0.0722402303	-0.0076783821	-0.0746962954	-0.0968246608	0.0158367606	0.0226098946	0.0585985681	0.048188154500000004	0.055576943200000006	-0.047163791	0.1508727375	-0.1106372683	0.12821452490000002	0.015199651699999999	-0.0705386483	0.0799721631	-0.18578863920000002	0.0070773218	0.0976301698	-0.0392386444	0.047657804000000005	-0.0960229271	0.0704109758	-0.036895576	-0.0168954923	-0.0405203439	-0.0782924716	-0.0678274409	-0.046648849699999995	-0.0202173543	-0.239770025	0.0474191037	0.120334588	0.0880450182	-0.0014207096	-0.103626026	-0.024437592999999997	-0.1102108118	-0.1523818984	0.0276156621	0.10067044130000001	0.0825644968	-0.1068499792	0.1868473963	-0.0039602033	-0.0084270543	-0.021914260499999998	0.04329656230000002	0.07714490980000001	0.08994819999999999	0.1041623284	0.0967111228	0.019528737	0.1023571598	-0.1280117235	-0.1333037861	0.014603372	0.0194104172	0.0476421682	-0.0018410644	0.0100687004	0.014174065900000001	0.028359267400000002	-0.0797500725	-0.0118633081	0.04384828650000002	-0.20685067420000008	0.0065744925	-0.2026774065	0.06661674969999999	-0.0176831493	-0.0804681251	0.10708138960000001	0.0406979881	-0.0294382071	-0.0236102763	0.036281965299999996	0.0404955813	-0.1512189717	-0.1644720171	-0.0034972167	-0.0624020204	-0.1548480009	-0.026808129	0.0248112515	-0.0491533168	0.1207205288	0.11775003070000001	0.11285322490000001	-9.04507e-05	-0.006469220699999999	8.181329130490001e-09	4.185081646530849e-05	-0.111543	-0.07517660000000001	0.012441840849	0.005651521187560003	-0.00236425	-0.01663235	5.5896780625e-06	0.00027663506652250003	9.13732e-05	0.0004223832	1.7840756764223995e-07	8.34906167824e-09	0.000188477	-0.00019095499999999995	3.646381202499998e-08	3.552357952900002e-08	0.000467629	0.000143182	2.1867688164099998e-07	2.0501085124000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35116.73046875	-2.4140625	5.82769775390625	1233184758.8148346	22520.119140625	-37.294921875	1390.9111976623535	507155766.10794455	23521.634765625	-18.962890625	359.5912208557129	553267302.0474586	1.317387	21.402248	0.0965088407	-0.0462060156	0.1056945076	0.0071975007999999984	0.0165384549	-0.0084962644	-0.057728031	0.0919583619	0.1157759151	-0.16626933289999998	0.0421225028	0.0019619791	-0.0964250083	-0.027311949	-0.0430765787	0.0443645688	0.0303959282	-0.0838580877	0.007601261	0.0594232843	-0.0929205057	-0.0207211518	0.0536631421	-0.0417322013	0.13362663730000002	0.0556171021	-0.1339782511	0.1281080223	0.1868729269	0.0315455491	-0.0901005674	-0.20553022170000002	-0.0306298144	-0.0127580027	-0.012047803400000001	-0.0031155696	-0.0073496079	-0.08657488949999999	-0.006899960699999999	-0.0491073037	-0.1121384339	0.033375916	-0.1605656327	0.2913564951	0.0883389705	-0.0118826525	0.0440889955	-0.10905338310000001	-0.0342591559	-0.1810455627	-0.060576503	-0.0819119002	0.0195445119	0.0229710731	-0.040129858500000004	-0.0244720906	-0.041142625	0.0717248545	-0.0191299731	-0.1300186491	0.0841713822	0.1799607568	-0.0196094477	-0.0407657379	0.0021280138	-0.0325784922	0.09467618789999999	0.0743927979	-0.0123529041	-0.1540943448	-0.0164682739	0.0236374068	0.1273441503	0.0133594956	-0.0537504383	-0.0202239304	-0.0273938777	-0.0516834091	-0.19418776350000005	0.17421347469999998	-0.1249157131	0.1627117892	-0.037715923	-0.0021325288	0.0068983282	-0.04548784980000002	0.07349245019999999	0.0602208715	-0.1405432209	-0.0401771206	0.06194627480000001	-0.1082781807	-0.0374349141	0.0677101079	-0.18590183670000002	0.0396408611	0.10269402650000001	0.09009324619999999	0.21448207589999999	-0.1424751226	0.1112933613	-0.029939537000000002	-0.057240543899999996	0.120326335	0.1161887065	0.1093977275	0.00877351	0.0088639607	7.69744777201e-05	7.85697992911445e-05	-0.040118	0.071425	0.001609453924	0.0051015306250000005	-0.00679789	-0.00443364	4.62113084521e-05	1.96571636496e-05	0.00010066500000000004	9.291800000000044e-06	8.633754724000084e-11	1.0133442225000008e-08	0.000239759	5.128199999999999e-05	2.629843523999998e-09	5.7484378080999996e-08	0.000292478	-0.00017515100000000002	8.554338048399999e-08	3.067787280100001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35006.12109375	-110.609375	12234.433837890625	1225428514.0302887	22503.927734375	-16.19140625	262.161636352539	506426763.47397226	23547.130859375	25.49609375	650.0507965087892	554467371.7085304	1.21156	19.68298	0.04014760999999999	0.1174647813	0.0372850667	-0.0248162214	-0.10322328759999999	-0.0322327885	0.09787628300000001	0.1277870541	0.0318638299	-0.0188799599	0.0463448806	-0.0763207163	0.0275664189	0.133507071	-0.0048322598	-0.056802020999999994	-0.1301074226	-0.0219168126	0.0161738489	0.0520424225	-0.1055667124	-0.0078915053	0.0771627283	0.0710427535	-0.0459734514	-0.0833946971	-0.10332934	-0.0268166759	0.0754232234	0.037219012999999995	0.08559314789999999	-0.0563959687	-0.0039881898999999995	-0.010316186	-0.009193386	0.036869826	-0.054323467599999994	-0.023122031499999997	-0.130020932	-0.1015723121	0.0533141496	0.0084782164	0.0307012573	0.0104571562	0.10699137140000001	0.1529761543	-0.1070740851	0.0934385084	0.0492501165	-0.13421106119999998	-0.1114642217	0.1009668343	-0.0090701022	-0.1215039138	0.017030612	0.12089840130000001	-0.015538651	0.1659327919	-0.034112190699999996	0.037881707599999995	0.12467091	0.0119204581	-0.042221058	0.0625290712	-0.0593753842	-0.109516975	-0.0671235177	-0.1151206761	0.0519110285	0.011655973500000001	-0.0055346106999999995	-0.0148438704	-0.0218270709	-0.0148313094	0.0316653589	0.0783994078	0.1712019689	-0.0286012619	-0.0589559477	0.1025565893	0.027849937400000004	-0.079309734	-0.0530946003	-0.034808047	-0.07494995900000001	-0.0661814466	0.06117104690000001	-0.0174443733	-0.0695261468	-0.0356505198	0.058441973499999994	0.0492694095	-0.0724381005	-0.016433908799999997	0.0537178001	0.008375434499999999	-0.0900077584	0.024754079	-0.19697885210000002	0.0054609249	0.0401709521	0.006795933499999999	0.0272031699	0.1198669825	0.1143757435	0.10540925529999999	0.00364906	-0.00512445	1.33156388836e-05	2.62599878025e-05	-0.0484544	-0.008336399999999999	0.0023478288793600003	6.949556496000002e-05	-0.0251527	-0.01835481	0.00063265831729	0.0003368990501361	0.000133491	3.2825999999999967e-05	1.0775462759999982e-09	1.7819847081000005e-08	0.000188477	-5.128199999999999e-05	2.629843523999998e-09	3.552357952900002e-08	0.000375009	8.253100000000005e-05	1.4063175008100002e-07	6.811365961000009e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35001.49609375	-4.625	21.390625	1225104728.8007965	22455.876953125	-48.05078125	2308.877578735352	504266409.7338905	23586.587890625	39.45703125	1556.8573150634766	556327128.3221779	1.248623	20.285099	0.12868191154000005	0.0435458076	-0.0319215269	-0.155037727	-0.007622984399999999	-0.1342834412	0.060162792199999995	-0.017275965900000002	0.0585179695	-0.0045402658	-0.19886999170000005	-0.0636167112	0.014834118	0.1615205626	0.1004633223	-0.0472557831	0.0262863106	0.1022944914	0.0316389796	-0.0234737704	0.0561864787	-0.1150925381	0.07535538530000001	-0.0147587877	0.0117226594	-0.0180201712	0.134953847	-0.099560766	0.1441048022	0.046987980199999994	-0.0918724745	0.0143427503	0.0646953934	-0.0899143576	0.127530424	0.1157488102	-0.0078501505	-0.08472326210000003	0.218272374	0.0314815856	0.0898289553	-0.0787980427	-0.011150490400000001	0.08878169039999999	0.0615847491	0.020041583300000002	0.0778544504	0.026424236099999998	-0.0670736883	0.0212704773	-0.0586023497	0.055932917199999994	-0.13452898970000002	-0.0113821609	0.0314490562	0.1215686755	0.0289317296	-0.06937689820000001	-0.1383777908	0.056291386	0.0124871798	0.0347895488	0.0519136412	0.1302976454	0.1351467198	-0.1550822295	-0.060687951399999995	-0.0934005849	-0.0417302513	0.031148575699999997	-0.10388442789999999	0.07489967	-0.0932946333	-0.00038210949999999995	-0.0666246082	-0.0576005202	0.0578561017	0.0446472696	0.0238564679	-0.0691421078	-0.0662394111	0.09189313449999999	-0.0443555358	0.1712382199	-0.014097849099999999	-0.0518787238	0.008597296800000001	0.1619088139	0.065588247	0.1986110452	0.0744532985	0.07529836919999999	0.136287872	-0.0489553462	-0.051533822300000004	0.1366811412	0.0058917621	-0.0222593177	-0.0581203102	-0.1310858685	0.0165639666	0.0637822157	0.0383987307	0.11934271980000001	0.112315068	0.1009072399	-5.53154e-06	-0.00365459154	3.05979347716e-11	1.3356039324239573e-05	0.017172299999999998	0.0656267	0.00029488788728999985	0.0043068637528900005	-0.00923618	0.01591652	8.53070209924e-05	0.0002533356089104	-0.0004774	-0.000610891	3.73187813881e-07	2.2791076e-07	0.000188477	0.0	0.0	3.552357952900002e-08	0.000116218	-0.0002587910000000001	1.3506623523999994e-08	6.697278168100004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35094.4921875	92.99609375	8648.273452758789	1231623381.8984985	22502.0703125	46.193359375	2133.8264503479004	506343168.34869385	23578.103515625	-8.484375	71.984619140625	555926965.393528	1.443368	23.448933	0.11904354154	-0.10132003369999999	0.0227928276	-0.0326182154	0.079658619	-0.0157200394	0.0147833916	-0.0163131111	-0.0336959736	-0.0242951423	-0.047554123200000006	0.1593033963	0.10251081890000001	0.1190385692	0.1922116675	0.16587571439999999	0.0208674942	0.0900345209	-0.089707558	-0.08642344130000001	0.06971999799999999	-0.0759784367	0.1020469745	-0.0506222395	-0.0749706582	-0.0308406112	0.10296266039999999	-0.1303894848	0.0407570106	0.06593555549999999	0.012468733000000001	-0.1465655605	0.0587895296	0.1705780286	0.0360622689	-0.0173136266	0.086120106	0.0480245892	-0.2099784757	-0.0455952205	0.057585635999999996	0.0196133107	-0.0463142573	-0.05509786690000002	-0.0446140962	0.0468254931	0.10743403289999999	-0.06802272320000001	0.0744938262	-0.0824020464	0.0256712766	-0.0706506194	-0.038333207	0.0013523874	-0.1380846274	0.1323469944	0.0007979352999999999	0.06342067480000001	-0.0180076105	0.047222922599999995	-0.0221989369	-0.0394582491	0.0072135226	-0.154061219	0.1603519098	-0.1627795561	-0.1140882715	-0.075256503	0.0595798467	-0.0922548588	0.040347327200000005	0.21390566800000002	-0.0569691723	0.061742218099999996	-0.0383668951	-0.09915200130000001	0.0723891991	0.0318743684	0.10072826039999999	-0.0538552346	-0.0503007191	0.0515427711	-0.039296076299999996	0.0659477606	0.0295451756	0.0505154862	-0.062288733	-0.19078269920000002	0.047138314699999996	-0.1166694417	0.0226844163	0.1402628411	-0.2134275738	0.0758665278	0.0334615548	-0.12920866039999998	0.07599061309999999	-0.0257421459	0.0738159026	-0.038481420499999995	-0.0837380846	-0.058861798300000004	-0.0010659417	0.11875383099999999	0.1100111431	0.0959136145	0.00224579	0.0022513215399999997	5.043572724100002e-06	5.0684486764679734e-06	-0.044974400000000005	-0.0621467	0.0020226966553600003	0.00386221232089	-0.017458999999999995	-0.008222819999999995	0.00030481668099999984	6.761476875239992e-05	0.00033713300000000004	0.0008145330000000001	6.634640080890003e-07	1.1365865968900006e-07	0.000188477	0.0	0.0	3.552357952900002e-08	0.00023013900000000005	0.00011392100000000005	5.296395932100001e-08	1.2977994241000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
