csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10
32396.544921875	n/a	n/a	1049536122.8750648	18671.232421875	n/a	348614920.1516762	n/a	20204.396484375	n/a	408217637.29782486	n/a	n/a	n/a	n/a	-0.3120347667	-0.0759099924	-0.3764356628	-0.4330619902	0.2558072277	-0.0902801209	0.1540081996	-0.1625280186	-0.0605241517	0.015370676299999999	-0.0930905958	0.0641106894	-0.17087916079999999	0.0166651148	-0.028188572599999996	-0.0606229456	0.0462829083	-0.036548992999999995	0.0009523245	-0.056124693200000006	0.0910593432	-0.0142433995	0.02004833	-0.063022174	0.052937439	-0.047347312300000007	0.022078281499999998	-0.08760314279999999	-0.0927036134	0.09801428039999999	-0.08650481189999999	0.099000511	0.015757424199999998	0.05953756440000001	-0.1068239028	-0.013836643899999999	-0.0364929062	0.0855003484	0.113476986	-0.038985974799999996	-0.0658684848	0.0323735821	0.0257913575	0.0398288458	-0.3082206643	-0.1132005808	0.3301436307	-0.22634738920000005	0.0225504234	-0.11916490960000001	0.039836447999999997	-0.3432410058	0.39377127289999997	-0.0359668419	-0.1602051916	0.0657123272	-0.0030624881	0.0236978387	-0.0183121656	0.0221761155	-0.1469351554	0.034393374	-0.0655200605	0.09945359050000001	-0.0089953663	0.0374767844	-0.0131399347	0.0401958677	-0.004974417	0.0811340222	-0.0532725832	0.08763341039999999	-0.0252675974	0.0252387767	-0.0170431453	-0.0949717719	0.0407727445	0.011926827	-0.08963968609999999	0.0267263662	0.0056871149	0.0205194835	0.0810964192	-0.0346303111	0.028704325099999997	0.021148964	0.1262078045	-0.049871696900000005	-0.0025538571	0.108926491	0.0495731499	-0.09823049240000001	-0.1238303057	0.1217078847	0.1216831682	0.1216419777	0.0386907	n/a	0.00149697026649	n/a	-0.0829105	n/a	0.00687415101025	n/a	-0.554837	n/a	0.307844096569	n/a	-0.0007525849999999997	n/a	n/a	5.663841822249996e-07	-0.000530069	n/a	2.80973144761e-07	n/a	0.000451729	n/a	2.0405908944100002e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32390.609375	-5.935546875	35.230716705322266	1049151575.6838381	18690.9296875	19.697265625	349350852.58306885	387.9822731018066	20192.978515625	-11.41796875	407756381.3324928	130.37001037597656	1.099957	20.853321	0.09240394999999996	-0.3856560717	-0.0892820089	-0.2697610118	-0.45486095270000004	0.18454675489999997	-0.014565027	0.0753192425	-0.1818692385	0.0481182174	-0.0720395528	-0.1012134569	-0.0313976917	0.0065543671	0.0679206624	-0.0736548755	0.0470226058	-0.0279559585	0.0599919717	-0.038990806	-0.0303230454	-0.06934424019999999	0.0805480316	-0.0845443908	-0.0986712711	0.0902225307	0.04976318230000002	0.0110671807	0.10180116619999999	0.025515583199999997	0.035812994300000005	0.11010609689999999	-0.0753130904	-0.0320759701	0.0050040664	0.1185464516	0.027753121699999998	0.0716518904	0.028695362000000002	-0.0858573894	0.0040095983	0.0398521968	-0.1636086893	0.035161283599999996	-0.0415211203	-0.36963132909999996	-0.0683061006	0.2909574317	-0.2657781111	-0.0978319707	0.0116851193	0.1080417467	-0.38079884469999997	0.316787852	0.036600987200000004	-0.0945360788	0.0322543534	-0.1201996766	-0.0754576748	0.1661011327	0.0205531347	-0.06447576769999999	0.0037830504999999998	0.0148919769	-0.1181013703	-0.042273083899999994	-0.0803459645	0.0367244648	0.10272601769999999	-0.1169007307	0.0082362217	0.030263453399999998	0.040589982000000004	0.0009882478	-0.0834801021	-0.0996844665	-0.0053349326	0.0931234559	0.0349836915	0.09796926439999999	-0.052741677699999996	-0.010591533500000002	-0.1430837764	-0.1022432115	0.0674459245	0.10461249289999999	0.0325093362	-0.1166630622	-0.0925262759	-0.0205181447	0.0273327815	-0.0754220491	0.11546198560000001	0.0997665074	0.1216419777	0.12141962949999999	0.12104935019999999	0.0377808	-0.0009098999999999982	0.0014273888486400002	8.279180099999969e-07	-0.129477	-0.04656650000000001	0.016764293529000003	0.002168438922250001	-0.523514	0.03132299999999999	0.27406690819600005	0.0009811303289999993	-0.000624016	0.0001285689999999997	1.6529987760999926e-08	3.893959682560001e-07	-0.000446118	8.395099999999997e-05	1.99021269924e-07	7.0477704009999944e-09	0.000392158	-5.957099999999996e-05	1.5378789696400006e-07	3.5487040409999954e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32229.17578125	-161.43359375	26060.80519104004	1038719771.5387117	18695.228515625	4.298828125	349511569.25143814	18.479923248291016	20154.453125	-38.525390625	406201980.7678223	1484.205722808838	1.3745459999999998	26.059061	0.17783665	-0.31869840239999997	-0.2728921827	-0.257767791	-0.484144879	0.064785093	-0.14297062189999998	0.0328853032	0.0906077233	0.0162735206	-0.1187182066	-0.0310782298	-0.0959638401	0.1043756109	-0.0338401746	0.0773303241	-0.031567337	-0.0356865659	-0.023792321	0.1371576911	0.0715362301	-0.1348107788	-0.0048525227	0.1194568261	0.1629536255	-0.18254033149999999	0.0031179215000000002	-0.0688733357	-0.027524010699999997	0.047789608600000005	-0.1411625655	-0.0097354013	-0.056927818	0.0184106922	-0.0042284049	0.006017183299999999	0.0220296361	-0.09356361560000001	-0.09176587439999999	-0.053629824400000005	-0.0175286578	0.009920123199999999	0.12380662960000001	-0.0318249219	-0.001148467	-0.317846132	-0.2615133809	0.2943250141	-0.0846030979	-0.0712342659	0.0568223042	0.0562610026	-0.464374825	0.18207578370000002	-0.0349664701	-0.0841700256	0.0262120169	0.0230448452	0.0175307667	-0.0195687408	-0.0713008435	0.0884513534	-0.0746797514	0.1704255709	-0.0142298789	0.14213994130000002	-0.07912582139999999	-0.0472144926	-0.17644194789999998	0.1032128376	-0.1053609037	0.0023746808	-0.062353763099999994	0.0599603263	-0.027671556	0.1450389834	0.0725137347	-0.07989425929999999	-0.08809808029999999	0.0330520557	0.0274398629	0.0032328659999999996	0.1023874801	0.0413478345	0.0445056741	-0.1079265976	-0.036524580699999996	-0.050836959400000006	0.1199008458	0.0049726946999999995	-0.1324835312	0.0640034711	-0.0090533243	-0.0359228429	0.1215101995	0.120893123	0.1198669825	0.0381844	0.000403599999999997	0.00145804840336	1.6289295999999758e-07	-0.09688260000000004	0.03259439999999997	0.009386238182760008	0.0010623949113599976	-0.436296	0.08721800000000003	0.19035419961599997	0.007606979524000003	-0.000181274	0.000442742	1.96020478564e-07	3.2860263076000004e-08	-0.00100621	-0.000560092	1.0124585641e-06	3.13703048464e-07	0.000242579	-0.00014957900000000005	5.884457124100001e-08	2.2373877241000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33044.30078125	815.125	664428.765625	1091925814.1217194	18817.408203125	122.1796875	354094851.48303604	14927.876037597656	20322.13671875	167.68359375	412989240.815567	28117.78761291504	2.401869	45.535374	0.7642210644999999	-0.0195577695	0.15257245349999998	-0.0789069685	-0.1571081294	-0.3923387439	0.391709019	0.3833867222	0.1899119	0.249098211	0.020802306	0.2589024069	0.0639792757	-0.1003865766	0.1298977076	0.0257974581	0.0368040285	-0.1348039186	-0.0006955910000000001	-0.0660562326	0.0668489976	0.09846190279999999	0.0404815923	0.0093254735	0.0949990039	0.0235293769	-0.0616803337	-0.0773043802	0.0432600462	0.0090216362	0.028832714500000002	-0.09050748970000001	-0.0722997083	-0.070635108	-0.0540398301	0.0108908094	-0.037851517200000004	0.0530371211	0.10948334539999999	-0.0316786317	0.012840441599999999	-0.058167868399999996	0.0084131363	0.046795520800000004	0.017400708600000002	0.0096132851	0.3355480311	0.39864011369999997	0.5219618215999999	-0.253520025	0.0297310506	-0.311564269	-0.18956954539999998	-0.2999817775	0.43802347049999996	-0.21806459050000002	-0.3093206577	0.0472492792	0.1277334304	-0.22694705510000002	0.168262208	-0.0069842862	0.1340109104	-0.0259822102	-0.1006358282	0.08682969369999999	0.039330721400000004	0.146406011	-0.0024964067000000003	0.1367016887	-0.010097397099999999	0.0203627066	-0.057242665899999996	-0.016347221000000002	0.006333469499999999	0.00657797	0.1327484236	0.0556570908	0.1257204741	0.0277553362	-0.040523596	-0.0063269385	-0.0032507885	-0.0422951291	-0.0917197064	0.0146990122	-0.12812936689999999	0.0167494101	-0.098308984	-0.09110552400000001	-0.0351904706	-0.0844893399	-0.0491232214	0.0425024395	0.1213126213	0.12010478890000001	0.1181006348	-0.0249585	-0.0631429	0.00062292672225	0.003987025820409999	-0.337855	-0.2409724	0.114146001025	0.05806769756175999	-0.162483	0.27381300000000003	0.026400725289	0.07497355896900001	0.00243084	0.002612114	6.823139548996001e-06	5.908983105600001e-06	-1.82271e-06	0.0010043872900000002	3.3222717440999993e-12	1.0087938283135441e-06	0.00013322500000000005	-0.00010935399999999997	1.7748900625000016e-08	1.195829731599999e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32683.90234375	-360.3984375	129887.0337524414	1068237472.4157867	18807.509765625	-9.8984375	353722423.58407974	97.97906494140624	20315.890625	-6.24609375	412735411.8869629	39.01368713378906	1.850706	35.086254	0.4700704644999999	0.0430173799	0.1602953271	0.09022296960000001	0.04740582559999999	-0.212371421	0.2469041159	0.1062404326	0.0125218838	0.24134321530000002	-0.1359313597	-0.156947009	0.14148370400000002	0.1227669051	-0.0612978095	0.1426571914	0.0585674221	0.14438804560000001	-0.0042976329999999995	0.0531696338	0.0059166065	-0.0702762611	-0.2730540328	-0.026398546499999998	-0.1802924081	0.0583619145	0.06932041280000001	0.0223092357	-0.0322675692	-0.0189626457	-0.0027611903000000003	0.1033289866	0.0801853813	0.1983877742	0.0694662601	-0.051845288499999996	0.06484864559999999	-0.0005249367	-0.0206860769	0.0882504808	-0.0718123108	0.1952669894	0.0334398746	-0.1063216414	0.09672266310000001	0.0420025254	0.2247862709	0.0134504331	0.08395982589999999	-0.18264154649999997	0.0083126015	0.0023995839999999997	0.0196765536	-0.2122713991	0.2838425234	-0.1594257631	-0.1768199594	-0.0994892901	0.0575299799	0.0821248895	0.1154900574	0.0326360608	0.0031118177	0.1186406707	0.12156578679999999	-0.21515572219999998	0.0012332676	-0.17367084789999998	0.0951897597	-0.21407712	-0.0299288202	0.0025223004	-0.050702872	0.0739040222	0.0023127157999999997	-0.0394079243	-0.1266316553	-0.0823330012	-0.0740001133	0.0053334987	-0.040652677799999995	-0.042054709	-0.0167876003	0.0319055023	-0.0520665755	-0.1453894798	0.1570054461	0.0265440009	0.1367688471	0.0669611738	-0.025408282999999997	0.1008213408	-0.0166837491	-0.0777308715	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0252163	-0.00025779999999999553	0.0006358617856899999	6.64608399999977e-08	-0.050771300000000005	0.2870837	0.0025777249036900004	0.08241705080568999	-0.0193252	0.1431578	0.00037346335504	0.02049415570084	0.00209877	-0.0003320700000000003	1.1027048490000017e-07	4.4048355128999986e-06	-0.000219391	-0.00021756828999999997	4.8132410881e-08	4.73359608135241e-08	-0.00010856	-0.00024178500000000008	1.17852736e-08	5.8459986225000026e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32427.255859375	-256.646484375	65867.41794204713	1051526922.5693703	18709.0859375	-98.423828125	350029896.61676025	9687.24994277954	20173.76953125	-142.12109375	406980977.0999909	20198.405288696293	2.114143	40.080585	0.6367737450000001	0.18269990940000005	0.0451773209	0.026039269700000003	0.200498674	0.0421736637	-0.1341411034	0.0244778388	-0.0768911501	-0.0073739207999999985	-0.2668941705	-0.1876088693	0.4579716385	0.20513025149999997	0.1406284544	0.022984799700000003	-0.0016255879999999999	-0.0311067009	0.0030981462	0.058429030300000004	0.030464997200000007	0.0168336276	0.08814539060000001	-0.12227633800000001	0.040871926	-0.20976520629999998	-0.18714360010000008	-0.1027948949	0.0216998183	-0.1204673658	0.034339691400000004	-0.056772323799999996	-0.08709857380000001	0.1015237566	-0.0070538727	0.08913015460000001	0.0543280316	0.0950836555	-0.005609100200000001	0.0057436569	0.0300427655	-0.0921311225	-0.0001714869	0.021474640099999998	-0.0151770946	0.1823855187	0.0189682652	-0.0622748784	-0.066024682	-0.015124248100000001	0.012208218500000001	0.32162621760000004	0.1946191851	-0.0032219407	-0.1448373423	-0.0466226289	0.11033563689999999	-0.11611885039999999	0.2973315871	0.2910961914	0.2734260175	0.0775072954	0.18957817370000002	0.15847798970000002	-0.011516760800000001	0.1289402562	-0.0451462351	-0.0095049833	0.0434038972	0.1502078858	0.1070373123	-0.14718663710000002	0.0526471416	0.1571003682	-0.08512067820000001	0.0187673158	-0.1266432067	-0.046544171100000004	-0.09273237529999999	0.0193003409	-0.049961339199999996	0.041925342000000004	0.043173740599999996	-0.0655661345	-0.1176726099	0.0577547158	0.012002467900000001	-0.033022877	-0.0991124504	0.029196731400000002	0.0428368321	-0.0514831883	0.013509781200000001	0.0185561872	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00949896	0.015717339999999996	9.023024108160002e-05	0.0002470347766755999	0.29657100000000003	0.34734230000000005	0.08795435804100002	0.12064667336929005	0.0988458	0.118171	0.009770492177640002	0.013964385241000002	4.02879e-05	-0.0020584821	4.2373485560204106e-06	1.6231148864099998e-09	-0.0007950839999999999	-0.0005756930000000001	6.321585670559999e-07	3.3142243024899996e-07	-0.000585247	-0.00047668699999999994	3.4251405100900003e-07	2.27230495969e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32269.869140625	-157.38671875	24770.5792388916	1041344454.3530617	18715.423828125	6.337890625	350267089.066349	40.16885757446289	20128.2578125	-45.51171875	405146762.56646734	2071.3165435791016	1.467241	27.816412	0.374987545	0.057939997300000004	-0.0320593895	0.11011757679999999	0.1485750626	0.052054431100000007	0.0091593174	-0.1032730583	-0.14809589410000001	0.09551521130000001	-0.06373266849999999	-0.1498798356	0.1071224268	0.061496659400000014	-0.0363840729	-0.0352139492	-0.0064017378000000005	0.0092560542	-0.06252893940000001	0.1592053327	0.0619253522	0.0510359653	-0.1017667505	-0.0017142542000000002	0.038423136000000004	0.08408750529999999	0.0288174252	-0.0016471469	-0.0675314429	-0.0173464308	-0.208200203	0.07179722940000001	0.0772280816	-0.1163286689	0.0276496844	-0.1436720812	-0.1345523324	-0.0647288964	-0.017587419	-0.044771987400000005	0.089437315	0.041109971099999996	-0.0021338472	-0.087472306	0.0895255759	0.0427578445	-0.01164851	-0.1775956672	-0.13834817160000001	0.0117334783	0.07979047410000001	-0.0339020731	0.15200786630000002	0.0048336181	-0.0369041955	0.0136251029	-0.0122859318	-0.196958747	-0.0387909546	0.1583536725	0.1058079325	-0.0718035955	-0.037378304	0.0097017594	-0.0012943967	-0.0032933955	-0.0193980617	-0.1170342383	-0.0126498168	0.0116744078	-0.0005599122	0.06281507480000001	-0.17135431010000002	-0.1866945492000001	0.04488800230000002	0.0036713118	-0.09052363779999999	-0.0458723272	0.018921357	-0.1251455729	0.163340144	-0.0188619071	0.048849574400000005	-0.0639469045	0.0830603771	0.033381465299999996	0.07747601700000001	-0.0073813866	0.11218785699999999	-0.0083006139	-0.0613909826	-0.0327555183	-0.0974877575	-0.028175997999999997	0.120326335	0.1161887065	0.1093977275	0.008820939999999998	0.0183199	7.780898248359995e-05	0.00033561873601	0.0354407	-0.26113030000000004	0.0012560432164899998	0.06818903357809003	0.0449199	-0.05392590000000001	0.00201779741601	0.002908002690810001	-0.000207825	-0.0002481129	6.156001114640998e-08	4.3191230625e-08	-0.000441152	0.00035393199999999994	1.94615087104e-07	1.2526786062399996e-07	-0.000815431	-0.00023018400000000006	6.649277157610001e-07	5.298467385600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32366.44921875	96.580078125	9327.711490631104	1047587035.0299225	18709.568359375	-5.85546875	350047948.1941261	34.286514282226555	20190.42578125	62.16796875	407653293.2281647	3864.856338500977	1.241874	23.543827	0.07152048400000001	0.1522661812	-0.06725721429999999	0.0682379592	0.1383237644	0.06282560599999999	-0.081165708	-0.0059071705	0.09628832109999999	0.077310742	0.0086810566	-0.056547982300000015	0.0299196367	-0.0901920854	0.0223861727	0.0752563299	-0.0941740666	0.059645023	-0.18047756469999998	0.0139250943	0.060903586600000004	-0.0015246688000000001	-0.026840810099999998	-0.0505176654	0.060801047000000004	0.0096535241	0.0795554715	-0.087751152	-0.1196317697	0.110071276	-0.0014057423	-0.1333594394	0.0192057334	-0.09804798529999999	0.21099124660000002	0.1095023619	0.0407887864	0.0101953012	0.063517143	-0.0251523117	0.050662288300000004	0.0430630121	0.05748567860000001	0.069758477	0.024771751800000002	0.1479806069	-0.1426439958	-0.076199407	0.031615619	-0.0294632619	-0.0954013445	-0.005297797700000001	0.1394548772	0.011673813100000001	-0.059406838899999995	0.0097289725	-0.0723522121	0.0117682906	0.0640873864	-0.015043648799999997	-0.0298191122	-0.127313429	-0.026316398900000003	0.0350036618	0.140809603	-0.0184483351	0.0287087375	0.0185272181	-0.08948217369999999	0.0399323809	-0.072733393	-0.0963210176	0.0053576226000000005	-0.12436456679999999	-0.1525096548	0.0655933581	-0.0821043374	0.0827875257	0.0166785865	-0.0755125001	0.0195111799	-0.0967084751	0.0321053308	0.0641324031	-0.1055621703	0.067580109	-0.0977361635	-0.0089315173	0.10865859480000001	-0.0422356116	-0.0643041285	-0.0450605029	0.14023812189999998	-0.0062943413	0.1198669825	0.1143757435	0.10540925529999999	-0.00026942400000000004	-0.009090363999999998	7.258929177600004e-08	8.263471765249596e-05	-0.00360772	-0.03904842	1.30156435984e-05	0.0015247791044964	0.0449681	4.8199999999998244e-05	0.00202213001761	2.3232399999998308e-09	-0.000270008	-6.218299999999997e-05	3.866725488999996e-09	7.290432006399997e-08	-0.0006274319999999999	-0.00018627999999999996	3.9367091462399995e-07	3.4700238399999976e-08	-0.000597224	0.00021820700000000002	3.5667650617600007e-07	4.7614294849e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32530.57421875	164.125	26937.015625	1058238259.0016023	18714.01953125	4.451171875	350214527.01600647	19.812931060791016	20182.0	-8.42578125	407313124.0	70.99378967285156	1.657525	31.42387	0.094706176	-0.0805405729	0.1543956531	0.0863686868	0.08596850800000001	0.0622877959	0.0786023464	-0.1363919782	-0.19811083559999998	0.002647161	0.008161999100000001	-0.0402264491	0.0155788077	-0.1547653283	-0.0636851403	0.0448579664	-0.1035367426	-0.09549993050000001	-0.103640993	-0.0822273635	0.0467258341	0.1798967202	0.0575488351	-0.1321909447	-0.07763942	-0.11615394279999999	0.0068920706	-0.1428900937	0.1166618032	0.0182094849	0.04546731	0.018978308500000002	0.051732193600000004	-0.18516069780000002	-0.0647182524	-0.0158487972	-0.072283661	-0.064463368	-0.021123107999999998	0.1285617134	0.0909708307	0.1284064544	0.016227241200000003	0.0309423137	-0.047201199699999995	-0.0694604511	0.1320612179	-0.19416652399999998	-0.07366900000000001	0.07155878389999999	-0.058643647300000004	0.0588254005	0.104680773	0.0328537705	-0.0012006426	0.09781964189999999	0.0363108398	-0.2574199525	-0.0862625386	-0.0398110209	-0.0555689256	-0.17491436829999998	0.10690161849999999	-0.0781578406	0.0430691636	0.0490116825	0.023919512900000002	-0.0984451914	0.17230633120000002	0.0874535941	-0.0410018761	-0.1084226533	-0.024923643399999997	-0.005586634300000001	0.0083564562	0.06305939049999999	-0.0637212542	0.0764877963	0.0871936948	-0.09221863039999999	0.1152535598	0.0029545434999999997	0.027163326600000003	0.048523684299999995	-0.0465298078	0.034232180099999995	-0.0853101592	0.1242768798	-0.0440124347	-0.0027371285	-0.0622717497	0.0097676781	-0.0578058669	0.1344349232	0.11934271980000001	0.112315068	0.1009072399	-0.00202156	-0.0017521359999999998	4.0867048336e-06	3.0699805624959995e-06	0.016816399999999995	0.02042412	0.00028279130895999985	0.0004171446777743999	-0.00479197	-0.04976007	2.2962976480900006e-05	0.0024760645664049	-0.000101007	0.00016900099999999995	2.856133800099998e-08	1.0202414049e-08	-0.000395682	0.00023175	1.5656424512399995e-07	5.3708062499999975e-08	-0.000542578	5.4645999999999985e-05	2.943908860840001e-07	2.986185315999999e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32333.6953125	-196.87890625	38761.30372619629	1045467852.5615844	18711.109375	-2.91015625	350105614.0432129	8.469009399414062	20068.943359375	-113.056640625	402762487.56180185	12781.8039894104	1.243182	23.568632	0.04780887	0.0171037194	-0.0078065921999999986	-0.044475226799999996	0.1035304752	0.1041912294	0.056006848899999996	0.0227091908	0.0138074723	-0.0545394875	-0.0532010504	0.0377204176	0.017825206200000002	-0.09771038359999999	-0.2296170459	0.0419172917	0.0261191632	-0.058556283499999986	0.0309155823	-0.0827763371	-0.14682017349999998	0.0525460163	0.0502064338	-0.0231845556	-0.0393927989	-0.03332532	-0.0499429768	0.0342562326	0.134602729	0.1284880272	-0.1269922696	-0.0052798373	0.0564702717	0.0972579974	-0.1073192585	-0.030080016400000006	0.08520974529999999	-0.0540381842	0.0838245002	0.0283926713	0.0845784655	-0.0078825925	0.1222421178	-0.0542248616	-0.16894770899999995	0.011888391100000001	0.0221949501	-0.0463944607	0.0723898878	0.277552768	0.14793933410000001	0.09038014679999999	0.1288210743	0.061556520999999996	0.0281518743	-0.011027885800000001	0.0326781422	-0.1273854082	0.0302542546	-0.0214168367	-0.159497846	0.0652119633	0.1020809441	-0.0697188827	-0.0478042005	-0.1105487986	0.0486610794	-0.05827827360000001	0.0444885948	0.0157868827	0.1415427417	-0.013582174099999999	-0.061608114900000004	0.061334757999999996	0.0086104192	0.024600406499999998	0.0930412446	0.0215851885	-0.22339561800000002	-0.0354163175	-0.0220498039	0.0011071603	-0.0486551172	0.06263274070000001	-0.0269114404	-0.0189248391	-0.0188903823	0.0082421649	0.09269063570000001	0.126116884	-0.0024268794	-0.0134589604	-0.0353599203	-0.08499331310000001	0.11875383099999999	0.1100111431	0.0959136145	-0.006781699999999999	-0.00476014	4.5991454889999984e-05	2.2658932819599995e-05	0.00486417	-0.011952229999999994	2.36601497889e-05	0.00014285580197289987	0.00970728	0.014499250000000003	9.42312849984e-05	0.00021022825056250005	-0.000167232	-6.622500000000001e-05	4.3857506250000015e-09	2.7966541824000008e-08	-0.000337903	5.7778999999999936e-05	1.1417843740899999e-07	3.338412840999993e-09	-0.000334637	0.00020794100000000006	1.11981921769e-07	4.3239459481000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
