csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
35347.9140625	n/a	n/a	1249475028.5698853	21577.025390625	n/a	n/a	465568024.70767593	21605.5546875	n/a	466799993.3545532	n/a	n/a	n/a	n/a	-0.07092177940000001	-0.07735826330000001	-0.1845687085	-0.1353584034	0.12025031550000001	-0.0952262906	0.10395684150000001	-0.1602071777	0.11096576470000001	-0.057874738099999996	0.0201050012	-0.0339426587	0.1565083692	0.1892929626	-0.0533484197	0.005817515	-0.1428486118	0.0803574963	-0.1558284517	0.09337545	-0.0942595154	0.027720553199999998	-0.018853515	0.09199439960000001	-0.0836608809	0.061270331	-0.1049831821	0.17850813329999998	-0.10496195779999999	-0.0815739977	0.09731538029999999	0.0285986887	-0.1607891749	-0.057975443700000004	0.0583397097	0.073654491	0.2298784561	-0.11948314269999999	-0.0277131277	-0.0389059114	0.1358991226	0.0424124496	-0.0721042279	-0.0204945748	0.095781831	0.014218873500000001	-0.0190876622	-0.0664580371	-0.014460643200000001	-0.0498739287	-0.10123238820000001	0.0009877402	-0.054967117999999995	0.3289822782	-0.1626279615	0.060975591399999994	0.2802924764	0.1337044992	0.0901048056	-0.2014122414	0.0525025964	-0.128219964	0.026095543399999997	-0.0645165375	0.1762485675	0.10517553240000001	-0.0549602862	0.044203762699999996	-0.0438285261	0.0783434918	-0.047703153899999996	0.20680399789999998	-0.1081924338	0.0164857821	-0.019692912	0.0831192951	-0.0139656852	0.1267695434	-0.011568578500000001	0.0052771725	0.0193900301	-0.034656058999999996	0.10151875279999999	-0.0214215548	-0.0473621221	-0.0446960758	0.0169737382	0.0047122607	0.3011052146	-0.0133421373	-0.021568758900000002	0.0140226994	0.060182633799999996	-0.09539518609999999	-0.12156899800000001	0.051747373	0.025902060600000002	-0.0821525226	-0.0050494881	-0.0613407805	-0.0672768184	0.1062224539	0.0201832952	0.1217078847	0.1216831682	0.1216419777	0.0231987	n/a	0.0005381796816900001	n/a	0.0177888	n/a	0.00031644140544000003	n/a	0.0746743	n/a	0.00557625108049	n/a	0.00033231	n/a	1.104299361e-07	n/a	-0.000307202	n/a	n/a	9.4373068804e-08	8.4156e-05	n/a	7.082232336e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35133.23046875	-214.68359375	46089.04542541504	1234343883.1703033	21597.861328125	20.8359375	434.1362915039063	466467613.9489174	21652.673828125	47.119140625	468838283.9071693	2220.2134132385254	1.535172	26.808605	0.1077644	-0.039026435	0.1176183019	-0.2047126089	0.0170836528	0.042699185199999996	0.1114852636	0.0338212819	-0.1435060475	0.1762883313	-0.1013116729	0.10569879880000001	-0.0899002096	0.028717605099999998	0.1505627607	-0.041729266800000005	0.0096932258	0.0034477878999999998	-0.0604963308	0.0576303429	-0.0692341696	-0.0155279397	0.1540344266	0.015457536599999997	0.0256795131	0.2086388075	0.0504112354	0.0564694161	-0.1089998385	0.0381262933	0.0989099133	-0.004501337	-0.1667274921	0.0186172499	0.0654020454	0.0008997836999999998	-0.1921968056	0.0721363192	0.053495573399999996	-0.0543032166	-0.0601970921	0.10235011029999999	0.0029496726	-0.1116321837	0.1505924814	0.0925684587	0.1274761212	-0.0242575892	0.06109201280000001	-0.12303380359999999	-0.07789218070000001	0.09275866640000001	0.0407477345	-0.2583606175	0.0820987446	-0.1373203281	-0.1103970417	0.1616512846	-0.0126586872	0.1076420927	-0.0505496472	0.059055607999999996	-0.0607087158	0.23949510710000002	-0.0608895571	0.059229406799999995	-0.018112573	-0.0358237352	-0.026159726600000002	-0.09876972810000001	-0.0052727202	-0.10640570880000001	-0.017162549	0.159715729	0.12703066470000002	0.0863620809	0.0703213758	-0.0569438321	0.0236572673	-0.10153683640000001	0.0974099441	-0.0023113872	0.051572502	-0.09092913949999999	0.0443973869	-0.0407904097	-0.1113158513	0.10803583119999999	-0.1463345191	-0.0437389325	0.1180099504	-0.0886520791	0.07202176469999999	0.1704500334	0.16531322240000001	0.009882849300000001	-0.0421519259	-0.09814126289999996	0.13380265460000001	0.0871861437	-0.1107183375	0.078991104	0.0734256999	0.0729267057	0.1216419777	0.12141962949999999	0.12104935019999999	0.011952	-0.011246700000000002	0.00014285030399999998	0.00012648826089	0.0401165	0.022327700000000002	0.00160933357225	0.0004985261872899999	0.0320525	-0.0426218	0.00102736275625	0.00181661783524	0.0	-0.00033231	0.0	1.104299361e-07	-0.0005221000000000001	-0.00021489800000000004	4.618115040400002e-08	2.7258841000000004e-07	0.0	-8.4156e-05	0.0	7.082232336e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35227.6171875	94.38671875	8908.852676391602	1240985012.7090454	21622.9609375	25.099609375	629.9903907775879	467552439.7046509	21691.681640625	39.0078125	470529052.39822775	1521.6094360351562	1.464915	25.581696	0.1117903091	-0.0613645346	-0.1109513442	-0.06618325679999999	-0.0943593487	0.0572916931	-0.1129746281	-0.10859257	0.1264588562	0.1244446761	-0.1051536508	0.128789337	-0.1033354599	-0.038788534900000005	0.1556351292	-0.00324876	-0.0731902156	0.1881725795	-0.0382258505	0.0010924659	0.0808836839	0.065943011	0.13159912810000002	0.0470323065	-0.0666393902	-0.0210603344	0.11055281039999999	-0.18545169420000002	-0.0709712957	-0.0167922243	-0.0106286671	-0.0667503917	-0.033496531600000004	0.0495695379	-0.0997495446	-0.0620879485	0.0956047047	0.0702534761	0.1954402923	-0.0881919763	-0.0776585778	-0.0234804337	-0.195457955	0.0456116837	-0.0346054455	-0.0162743958	-0.011384558500000001	0.059280614599999996	-0.1538895847	-0.0126571477	-0.04512889230000002	-0.1336963747	-0.0052425306	-0.08837295960000001	0.0409232034	-0.0613821621	-0.0599143315	0.037673182	0.0852928959	-0.13024889439999998	0.0355932323	-0.1563870029	-0.0890332293	0.0977174801	-0.055993515099999995	0.0699962406	0.11971502390000001	0.1012642503	-0.1484734885	-0.1643235596	0.038052250499999996	0.0157131163	-0.04580451519999999	0.0757051206	-0.1822922112	-0.1403534736	-0.0463800516	0.0113276031	-0.0401377956	-0.1691405881	0.1391214398	0.05180919690000002	-0.0670496433	-0.1303656929	0.0253236827	-0.0668873095	-0.0052432473	0.08891617380000001	0.1764260859	0.0015860339999999998	0.1704093153	0.1251293363	-0.0175508697	-0.0518466725	0.0258873191	0.0234628066	0.0331179065	0.0790229045	0.038729712	-0.0118168254	0.053591874000000005	-0.11188969800000001	0.0946952956	0.0937920191	0.1215101995	0.120893123	0.1198669825	2.98439e-05	-0.011922156100000001	8.906583672099998e-10	0.00014213780607276718	0.000356997	-0.039759503	1.2744685800899994e-07	0.0015808180788070092	0.0317473	-0.00030519999999999853	0.0010078910572900001	9.31470399999991e-08	0.000556844	0.000556844	3.1007524033600005e-07	3.1007524033600005e-07	0.000117125	0.0006392250000000001	4.0860860062500016e-07	1.3718265625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35244.7109375	17.09375	292.1962890625	1242189649.0679321	21618.53125	-4.4296875	19.62213134765625	467360893.40722656	21693.1640625	1.482421875	470593367.0425415	2.197574615478516	1.360893	23.765169	0.0964179491	0.0548945535	0.0948105024	-0.0869951582	0.0482008224	-0.1038466088	0.0178912379	0.1666982953	-0.0507593475	0.0360886117	0.0552882265	0.0125882296	-0.09258567779999999	-0.18846023809999998	0.1134441991	-0.0368001479	0.041383194500000005	-0.1341917925	-0.2735622432	-0.10845751449999999	0.0707934564	0.1314282528	0.019020874099999998	0.0620976864	-0.1397505852	0.14283149480000001	-0.1464195372	0.1508318954	0.0866802575	-0.0133204679	-0.1364494664	0.08244105389999999	0.0768903563	0.0058582148999999995	-0.0666476684	-0.0089638649	-0.0209016385	-0.0329583327	-0.0642027654	-0.029822908199999998	-0.0248008873	-0.082264292	0.073819907	-0.1464706142	0.0666523206	0.034560736200000004	0.008399663199999999	0.1487564944	0.0304317458	0.1556442227	0.0647062714	0.12933677429999998	0.11927570300000001	-0.053545043	0.12829076150000002	0.071219045	0.0238481228	0.0864514337	-0.040680785899999995	-0.034346163799999996	-0.09668825730000001	0.1546566791	0.0597215367	0.1201926888	-0.0612808396	-0.1765419874	0.0746045823	0.009798391	0.0500612471	-0.061495167300000014	-0.1180706666	-0.032598888199999995	0.1690499598	0.22361212739999997	0.1717221848	-0.1076423168	-0.11768434400000001	-0.017712270500000002	0.0487143472	0.17399391050000002	-0.0222390046	-0.0423553783	0.0357478691	0.0863209534	0.1264671153	-0.094002598	0.0975164381	0.0718068779	-0.08752956210000001	0.0018340834	-0.055352966100000005	-0.09164372130000001	0.0107882358	-0.1573743514	0.0872721776	-0.1280951078	-0.1226310237	0.0002001353	0.041899549	-0.1336027015	0.042446762	-0.0267855933	0.0777339745	-0.0031107190999999997	0.1213126213	0.12010478890000001	0.1181006348	0.00901764	0.0089877961	8.13178311696e-05	8.078047873517522e-05	0.0285815	0.028224503	0.0008169021422500001	0.0007966225695970089	0.0445499	0.012802600000000004	0.00198469359001	0.0001639065667600001	-0.000198568	-0.000755412	3.9429250624e-08	5.70647289744e-07	0.000117125	0.0	0.0	1.3718265625e-08	-0.000172649	-0.000172649	2.9807677200999996e-08	2.9807677200999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35193.6484375	-51.0625	2607.37890625	1238592890.3423462	21582.888671875	-35.642578125	1270.3933753967285	465821083.4225502	21700.0390625	6.875	470891695.3140259	47.265625	1.409844	24.620008	0.092664664	-0.0884610697	-0.0991344356	-0.10512991880000001	-0.054878605899999995	0.07436758019999999	-0.040313275600000004	-0.1041919883	-0.0218795044	-0.06717053490000001	0.0262443698	-0.0201143956	-0.0744685273	0.0809694559	0.0050361866	0.0417416076	-0.0694659057	0.0153033934	-0.0425995483	0.09617309980000001	0.21979417739999998	0.0824061889	0.0159060908	0.08528614179999999	0.112066889	0.16167528720000002	-0.043552214000000006	-0.1473488318	-0.1034000233	-0.10131255	-0.07007536389999999	0.0489296406	0.019846878000000002	-0.2045837364	-0.06450187190000001	0.0575438725	-0.0730468175	-0.17193556629999998	-0.0748720716	-0.014375283	0.1528208131	0.0573470584	-0.03498811	0.0442789038	-0.026556989	0.09584616509999999	-0.0491799849	-0.033715065	0.06265999400000001	0.0735621371	-0.0869113848	-0.1074899342	-0.0549946724	-0.0892308116	0.0252835783	0.0193602984	-0.042617675099999995	-0.0257308764	0.06993928599999999	0.028960648500000002	0.0648615532	-0.024805888199999997	-0.0443442238	-0.06656238980000001	-0.051201712999999996	0.0748483311	-0.026043071299999998	-0.1073315735	0.015979617800000002	0.044939241500000005	-0.0382594098	-0.0155624505	-0.0532730274	0.0049933525	0.0379599994	-0.1500067602	-0.0808535145	0.058061919800000014	0.2664649698	-0.1289782982	0.1884766279	0.10260184300000001	-0.0524597926	-0.0287321946	-7.38249e-05	-0.0633935765	0.065623384	-0.0019597375	0.0670605539	0.0396897549	-0.1404709915	-0.0338646583	0.046237294500000005	-0.0245133508	0.10813595720000001	-0.0808450112	0.0844835762	-0.208100863	0.0120675029	0.0621984351	-0.0362396024	0.0937692105	-0.16201291310000002	-0.0701394978	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0059817	-0.00303594	3.578073489e-05	9.2169316836e-06	0.000345426	-0.028236074	1.19319121476e-07	0.000797275874933476	0.016636599999999998	-0.027913300000000002	0.0002767764595599999	0.0007791523168900003	0.000444359	0.000642927	1.97454920881e-07	4.1335512732899993e-07	0.000117125	0.0	0.0	1.3718265625e-08	-0.000145989	2.6660000000000023e-05	2.1312788120999995e-08	7.10755600000001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35376.9765625	183.328125	33609.201416015625	1251530470.7036743	21590.09765625	7.208984375	51.96945571899414	466132316.8064117	21716.8515625	16.8125	471621641.7876587	282.66015625	1.393712	24.338297	0.036326424	0.1304885334	0.0265513038	-0.0014327658	-0.10352925199999999	-0.1452944503	-0.0136058826	0.1395544384	-0.0345054668	-0.060656224400000014	0.0973520008	0.0766020464	-0.15296956039999998	0.054457339800000004	0.09238758650000001	0.0176193124	-0.08104797799999999	-0.23313962670000002	-0.063978595	0.10344283480000001	0.084729123	0.0166858985	0.022986323	0.0619146007	0.0898086413	0.0787217553	0.05739831400000001	0.0365271578	0.030403573599999997	0.0318792585	0.0405318507	-0.1552149546	-0.17957812	0.0009628292999999999	0.046206219900000005	-0.1708596868	-0.06910132990000001	-0.0513612355	0.0026656564000000003	-0.0042279026	-0.0700610683	0.0653017612	-0.025081769900000002	-0.046521624299999995	-0.07447595480000001	-0.0475384818	-0.1268561135	0.11720784949999999	-0.1003158835	0.059756494699999996	0.1165358801	0.0680463664	0.08938553310000001	-0.020710429	0.0452179845	0.0687475456	0.17573127870000002	0.1259590252	0.09871827949999999	-0.10325168679999999	-0.057627220300000004	0.1613902983	0.046478003600000005	0.0587871714	-0.2131713923	0.038954300899999995	0.029447029	-0.0848558942	-0.0093362208	0.12240916630000001	-0.140735166	-0.1093732402	-0.0455767016	0.0827180942	0.1303112679	-0.0435703849	-0.051801291299999996	0.11480034970000001	0.043305759000000006	-0.1982308912	-0.09568914279999999	-0.0286744985	-0.0929920117	0.0039293923	0.011506612099999999	0.052046709299999994	-0.0209487777	0.0563755416	-0.0475375871	0.0213960009	0.05859144190000001	-0.05907046990000001	-0.1045525658	-0.0754488159	0.0712074216	0.10204474320000001	0.1771970583	0.2035779589	0.0901014785	-0.08718027380000001	-0.0530592675	-0.1073978635	-0.0168000797	-0.0596819679	0.1207205288	0.11775003070000001	0.11285322490000001	0.0101552	0.004173500000000001	0.00010312808704000002	1.741810225000001e-05	0.018153400000000004	0.017807974000000004	0.0003295459315600001	0.00031712393798467614	0.0222465	0.005609900000000001	0.0004949067622499999	3.1470978010000014e-05	0.000473071	2.8711999999999965e-05	2.2379617104099998e-07	8.243789439999979e-10	0.000117125	0.0	0.0	1.3718265625e-08	0.0	0.000145989	0.0	2.1312788120999995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35143.640625	-233.3359375	54445.65972900391	1235075476.3791506	21601.5859375	11.48828125	131.98060607910156	466628515.01519775	21723.9140625	7.0625	471928442.19488525	49.87890625	1.479099	25.829399	0.05839479	-0.1496381674	-0.055005218200000004	-0.10002012140000001	0.0702306539	0.1498275026	-0.0305161512	-0.0188006714	-0.11402465699999999	0.0615846196	-0.0682951115	-0.0043471352	0.0013318109	-0.1485441109	0.1124038711	0.031041730299999997	0.0248589193	0.11338656189999999	0.0205196663	-0.1551857716	-0.0394561795	0.028815597999999998	-0.0852078059	0.08462029199999999	0.0638796125	0.0230383808	0.028266937599999997	-0.0979724572	0.09018106630000004	0.0528833738	0.001793574	0.0546193903	0.005862986800000001	0.2006707616	0.2013213862	-0.1314226222	0.1268415349	-0.0122284448	0.0534869442	-0.0459637378	-0.008395180600000001	0.0533040825	-0.0176822097	0.07197571900000001	-0.10334980630000001	0.0227058838	-0.0538420854	-0.0709830662	0.0285780781	0.0739402834	-0.14848338390000002	-0.0642725478	0.0480226023	-0.1972827098	0.0090071464	0.0522329706	0.0448046879	0.049361151	-0.0713668006	0.0994078953	-0.0781436472	-0.0729777833	-0.08575958410000001	0.012127858899999998	0.0165404358	-0.107872375	0.0719963408	0.0771803196	0.0045316753	-0.1125741342	0.16981411289999998	-0.0200880235	0.0224547641	0.0865086748	-0.0687964499	0.0207399063	-0.015388895900000001	-0.0607606903	0.0389851428	-0.0229319242	-0.1033939038	-0.0847744366	0.10368451960000001	0.1034379906	-0.053542267000000004	-0.0102149931	0.071111362	0.0002291014	0.13981895630000002	0.0723795291	0.0829415983	0.14284560359999998	-0.0633051843	-0.0518604601	0.1079182836	-0.0026155201999999997	0.020238197	0.0987660781	-0.036164802999999995	0.08868220060000001	-0.0433234283	-0.0580097519	-0.10702971130000001	0.0543110447	0.120326335	0.1161887065	0.1093977275	0.012571100000000005	0.002415900000000004	0.00015803255521000013	5.836572810000017e-06	0.00131046	-0.016842940000000004	1.7173054116e-06	0.00028368462784360016	0.0474141	0.0251676	0.00224809687881	0.0006334080897599997	0.000348024	-0.00012504699999999998	1.21120704576e-07	1.5636752208999996e-08	0.000117125	0.0	0.0	1.3718265625e-08	-0.00015432	-0.00015432	2.38146624e-08	2.38146624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35174.2265625	30.5859375	935.4995727539062	1237226214.2700806	21585.892578125	-15.693359375	246.2815284729004	465950758.394352	21846.564453125	122.650390625	477272378.4045448	15043.118320465088	1.36179	23.780836	0.090780385	-0.11227722970000001	0.1475015318	0.19140506440000002	0.0600365428	0.09878491449999999	0.1575482609	-0.0570402396	0.0101788162	0.0470013437	-0.0427808687	-0.0730080601	0.17616162940000002	0.1045352483	-0.0739759187	0.16859243510000002	0.0261054181	0.0181344842	0.013475146200000001	0.070047218	-0.0296062338	-0.05787441860000001	0.0884684438	0.2774374832	-0.012662638799999999	0.1143154564	-0.09596209119999999	-0.027623613300000002	0.0472216021	-0.1748747315	0.07529431639999999	-0.0222349448	0.0088033872	0.0281179778	0.0816816782	0.131193433	-0.0288234669	-0.037035479100000004	0.0871006815	-0.0688333552	0.030716305899999997	-0.0054832647	0.1351837897	0.05170880059999999	-0.1277150169	-0.1845624046	-0.0159469844	0.0649388464	-0.0356583446	0.0643854208	-0.12975737269999998	0.12517348109999998	0.0499594467	-0.0064723139	-0.2655734418	-0.1503819331	-0.0066934728	-0.0277480108	-0.0514517654	0.1454285483	0.0410848079	-0.07554466809999999	0.0222023852	-0.021399716699999998	0.1323421508	0.0021656568	-0.2025798434	-0.1087501198	-0.1098308985	-0.006732718	0.1094414094	-0.0943834384	-0.0428028757	0.049078816100000006	0.0766349863	-0.0579875485	0.1550985041	0.0673486654	0.0677970126	0.11420863310000001	0.1363309944	0.1265322849	-0.0285141681	0.1621353625	-0.0920843049	0.0922862584	0.0707093221	0.044107798399999995	0.022126339199999998	-0.0186209463	-0.0133596133	0.0499156262	-0.0909554433	0.08921637730000001	0.050219210199999996	0.1372524804	0.0082607567	0.08469167130000001	-0.0733770731	-0.1837221777	0.1072572376	-0.0946139717	-0.056963598	0.022027744100000003	0.1198669825	0.1143757435	0.10540925529999999	0.00234672	-0.010224380000000005	5.5070947584e-06	0.00010453794638440009	0.026603700000000004	0.02529324	0.0007077568536900003	0.0006397479896976003	0.00826759	-0.03914651	6.83530444081e-05	0.0015324492451800995	0.000323198	-2.4825999999999986e-05	1.04456947204e-07	6.163302759999992e-10	-2.60541e-05	-0.0001431791	2.050025467681e-08	6.7881612681e-10	0.0	0.00015432	0.0	2.38146624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35412.05078125	237.82421875	56560.35902404785	1254013340.5338287	21591.263671875	5.37109375	28.848648071289066	466182666.9484291	21881.00390625	34.439453125	478778331.94532776	1186.0759315490725	1.324031	23.121449	0.049858185	0.033175459500000004	-0.0648596913	0.3131365518	0.0980353301	0.0303828656	-0.0966923336	-0.0810744879	-0.0276542764	0.2019245043	0.0916781281	-5.1598500000000004e-05	0.21978646219999998	-0.0869140973	-0.09307445310000001	0.008118805699999999	-0.0019512470000000001	-0.020647639199999998	-0.0024583888	0.0904376393	0.0897085904	-0.19384396739999998	-0.027231848	-0.0327928558	0.0136572106	-0.16427872599999999	0.0287171588	0.0914423213	0.0634721534	0.06223843940000001	0.0504622029	0.12339897699999999	0.0439675988	-0.0969285811	0.036557488900000004	-0.026257535099999996	0.000711064	-0.1463065814	-0.0467084797	-0.043500809800000005	-0.0190287129	0.1755453595	0.104257769	0.0285585694	-0.12359406140000001	-0.1596732387	-0.0318171487	0.09424966109999999	0.0906641825	0.0350731148	0.0394237185	-0.0898926439	0.0863163274	0.15558483039999998	-0.2630553276	-0.0445768616	-0.11124455679999999	-0.011533811100000001	-0.08405076410000001	0.0288764764	0.0345940468	-0.0817268218	-0.22016165420000008	0.0050160568	0.009765090799999999	-0.1297861987	-0.1014657836	0.1413050467	0.0743110335	0.017382438899999998	-0.06583519639999999	0.0348170986	0.02109737	-0.2442916527	0.0071999221	0.0037070816	0.12214224970000001	0.123253507	-0.0874598414	-0.026818414	-0.0294962777	-0.0619535082	-0.0064536333	0.164905983	-0.0338826414	0.049205817	0.0343756831	0.08782206669999999	-0.1638997702	0.1037402527	0.0100643446	0.103983775	-0.023186597000000003	0.1543201216	-0.0309193828	-0.016721071100000002	0.084927675	-0.0394786776	0.00341816	-0.1363129036	0.034171657599999995	0.1531509889	0.012028628700000002	-0.0035843021999999998	0.11934271980000001	0.112315068	0.1009072399	-0.00459478	-0.006941500000000001	2.11120032484e-05	4.818442225e-05	0.048312400000000005	0.0217087	0.0023340879937600004	0.0004712676556900001	0.00826436	-3.2299999999999e-06	6.82996462096e-05	1.043289999999935e-11	0.000604114	0.000280916	3.64953724996e-07	7.891379905599997e-08	0.000117125	0.0001431791	2.050025467681e-08	1.3718265625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35233.1015625	-178.94921875	32022.82289123535	1241371445.71344	21596.955078125	5.69140625	32.392105102539055	466428468.6465492	21828.529296875	-52.474609375	476484691.2645302	2753.584629058838	1.502446	26.237099	0.0524437239	0.0250940864	0.1694617414	0.1305751459	-0.0091624858	-0.0496799456	0.1208746527	0.0877461516	0.0365904161	0.042589975700000005	-0.0275331789	-0.0153192585	0.06659769559999999	-0.0514569298	-0.09731123230000001	0.0071035989	-0.0090634523	0.0159378654	0.1332114979	0.1759010704	0.18871656420000002	-0.0350917011	-0.09538552300000001	0.0364581082	-0.0182761467	-0.07644499240000001	-0.0794790533	0.2065266652	0.0445294572	0.1491069985	0.0148306105	-0.0060492723	-0.0851421602	0.1324257026	0.0125103078	-0.0624692462	0.09232201599999999	0.0499329945	0.0283439739	-0.0216572232	0.043550681900000006	-0.18000795390000002	-0.0995158213	0.006316149	-0.17888292949999998	-0.0292859548	0.0030228072	-0.2275876724	0.055829158200000006	-0.0863310286	0.018962151899999998	0.1909748343	0.14369341619999998	0.1409097463	-0.0305870998	0.0336338052	-0.09115353710000001	-0.0987630421	0.0049718929	0.008012411	-0.0008138974000000001	-0.0031286809000000003	0.0417424418	0.0424045181	0.0919037971	-0.0014665798	0.0049931776	0.0911611689	0.0094251465	0.0725337041	-0.017924311999999998	0.0391327467	-0.1544649625	-0.20935518890000002	-0.0208924911	-0.0928504503	-0.0449989247	-0.042105696	-0.0362545067	0.0262718105	-0.0268304765	-0.08581423960000001	0.020681744199999998	0.0856283982	0.1107605542	0.0669388996	-0.035686548	0.038135699599999996	-0.10124994300000001	-0.22694497030000002	-0.0285357221	0.049516482599999995	-0.1990887355	-0.0399685577	0.0630155301	0.0075108077	-0.0141032472	0.0969199738	-0.0918443146	0.1702753695	-0.0158406018	0.052118621500000004	0.046478638200000005	-0.2005764618	0.11875383099999999	0.1100111431	0.0959136145	2.98439e-05	0.0046246239	8.906583672099998e-10	2.138714621645121e-05	0.0622492	0.013936799999999992	0.00387496290064	0.00019423439423999975	-0.00217874	-0.0104431	4.7469079876000005e-06	0.00010905833761	0.00013533	-0.00046878400000000003	1.83142089e-08	2.19758438656e-07	0.000117125	0.0	0.0	1.3718265625e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
