csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
38540.20703125	n/a	n/a	1485347558.011612	22002.03125	n/a	484089379.12597656	n/a	23001.34375	n/a	529061814.30566406	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.00448982	n/a	n/a	2.0158483632400006e-05	-0.0213167	n/a	n/a	0.00045440169888999997	-1.88399e-06	n/a	n/a	3.5494183201e-12	0.000384098	n/a	n/a	1.47531273604e-07	-0.0	n/a	0.0	n/a	6.17674e-05	n/a	3.815211702759999e-09	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38358.18359375	-182.0234375	33132.531799316406	1471350248.6118314	21963.5078125	-38.5234375	482395675.4297485	1484.0552368164062	22813.400390625	-187.943359375	520451237.38296884	35322.7063331604	2.210851	36.036034	0.10207289416405503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-1.74055e-10	-0.004489820174055001	2.015848519535127e-05	3.0295143025e-20	0.0224549	0.0437716	0.0019159529665599999	0.00050422253401	0.00557572	0.00557760399	3.1109666269263925e-05	3.1088653518400004e-05	-0.000518812	-0.00090291	8.152464681000002e-07	2.6916589134400003e-07	-0.0	0.0	0.0	0.0	0.0	-6.17674e-05	0.0	3.815211702759999e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37902.39453125	-455.7890625	207743.6694946289	1436591511.2025301	21917.30859375	-46.19921875	480368415.9936676	2134.367813110352	22684.556640625	-128.84375	514589109.98172385	16600.7119140625	1.753777	28.585899	0.08196012951594497	-0.0829871297	0.0005340054	-0.123780506	0.2322804064	-0.0754456783	-0.10006593289999999	0.0255625891	-0.008989291600000001	0.048956453899999995	0.1084603587	-0.0960687409	0.2418398318	-0.0243789322	0.14379332109999998	-0.007085835400000001	0.12216451539999999	-0.0006856537	0.09884085880000001	-0.0039311028999999996	0.0524472893	-0.160285799	0.2431717066	-0.13222434560000002	0.10544004800000001	-0.0837410981	0.0537644167	-0.021480457999999997	0.0026984877	-0.06826426669999999	0.010694601699999999	-0.08037659559999999	0.09308264529999999	0.0338013947	-0.1158557305	-0.017611323300000002	0.1069611561	0.0601452025	-0.17963732829999998	-0.0021244053	0.125388227	0.0492557792	-0.06910232320000001	-0.0046583447	0.0479311309	0.126842529	-0.0520623301	-0.0029102209	-0.0263172454	-0.0646033444	0.055268089000000006	-0.20776242420000002	0.1613919027	-0.1212392101	-0.0130270911	-0.09019660269999999	-0.2512421084	0.0070667659999999995	-0.1805324754	0.042638151500000006	-0.1482748491	0.1235007102	-0.0879558917	0.1112624626	-0.09999588039999999	-0.1090402853	0.055600283099999995	-0.0108271889	0.0581819842	-0.19342105850000002	0.036470418500000004	-0.0675539524	0.086116545	-0.14350053529999998	0.061958701399999996	-0.0869062967	0.0378430376	-0.0578156291	0.0450387104	-0.061189982000000004	0.15348216	-0.0967314675	0.1077926549	-0.05607173519999999	0.0799627941	-0.0589181244	0.2242676294	-0.0709206113	0.1280945009	-0.07286080730000001	0.0731203941	-0.0280993373	0.0768621636	0.0212301235	-0.0050927651	-0.0083492066	-0.14663200939999999	0.1344693212	0.0625014251	-0.1563291873	-0.11775896699999999	0.09469436519999999	0.0017553180999999999	0.0445772895	-0.12237574359999999	-0.0695088432	-0.1283591466	0.060756467599999996	0.044542333899999995	0.0595182056	0.1226193154	0.12259365929999999	0.122550903	0.0	0.0	-6.1596900000000015e-06	-6.1595159450000015e-06	3.793963667670925e-11	3.794178089610001e-11	0.0430712	0.0206163	0.0004250318256899999	0.00185512826944	-0.0305149	-0.03609062	0.0013025328519844007	0.00093115912201	-0.00028507900000000004	0.000233733	5.463111528899999e-08	8.127003624100004e-08	-0.000271208	-0.000271208	7.3553779264e-08	7.3553779264e-08	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37798.01953125	-104.375	10894.140625	1428690280.4847565	21895.896484375	-21.412109375	479430282.85446554	458.4784278869629	22705.4453125	20.888671875	515537246.8389282	436.336612701416	1.10491	18.009621	0.06862909031	0.021475888500000002	-0.0357099086	-0.061407706900000004	0.2134213884	-0.09474569	-0.17128939079999994	0.0728829235	0.1328781004	-0.0037723486	0.1358066584	-0.0244614698	0.0974015259	-0.0118257194	0.1204201906	-0.12463526960000001	0.0578098133	0.1095089609	-0.0561665254	-0.1139830483	0.1128237303	-0.0352906911	-0.1340380289	-0.0691373503	0.077753997	-0.056882199	0.0265531672	-0.0002604705	0.1446172902	0.0840190841	0.14974540460000002	-0.1481795691	-0.0472278525	-0.014142921999999999	0.0054288339	-0.12032225880000001	0.0633843969	-0.016922169	-0.047653662199999995	-0.0728364342	-0.0627494304	0.0871113435	-0.0195613523	-0.022008260800000002	0.11401958359999999	0.09057756980000001	0.013540345300000001	-0.0289356922	-0.043679448200000005	-0.0537763828	-0.0078566003	-0.0666816153	0.19504707429999998	0.0292895834	-0.0160412063	-0.0170754646	-0.0568758107	-0.0026157612	-0.0671351673	0.1991222486	0.0405044682	0.2437488937	-0.0019982045999999997	-0.06378094849999999	-0.045279558899999996	-0.1757217537	-0.0033631081	-0.12486800949999999	0.0824518498	-0.1411468691	-0.021527614700000003	-0.0329968003	0.1353824666	0.0243490904	-0.034800493700000004	-0.1726785743	0.06524452	-0.09737597769999999	-0.052699852699999994	0.0476085172	-0.09812037130000001	0.10218654769999999	0.0701169275	-0.0938742914	0.0271533943	0.0470754341	-0.1283568593	-0.059845435599999997	-0.0617257074	-0.046042765199999995	0.110929575	-0.0086584437	0.07520516940000001	-0.023605547400000003	0.0032305823999999998	-0.109053435	-0.11653643820000001	-0.0881341903	-0.0366424362	-0.0052949474	-0.0526483975	0.0272251922	-0.056838556900000003	0.0504999349	0.1366626767	-0.0554939874	-0.15683191970000002	0.0599445288	0.0832126091	0.1629302685	0.122550903	0.1223201049	0.1219357633	0.0	0.0	-0.017009199999999995	-0.01700304031	0.00028910337978348474	0.00028931288463999983	0.0578757	0.014804499999999996	0.00021917322025	0.00334959665049	-0.0410505	-0.010535599999999996	0.00011099886735999993	0.0016851435502499995	-0.0004166180000000001	-0.00013153900000000002	1.7302508521000005e-08	1.7357055792400005e-07	-0.000121342	0.000149866	1.4723880963999998e-08	2.2459817956e-08	0.00024431400000000003	0.00024431400000000003	5.968933059600002e-08	5.968933059600002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37810.3671875	12.34765625	152.46461486816406	1429623866.8535767	21898.5078125	2.611328125	479544644.41412354	6.8190345764160165	22710.05078125	4.60546875	515746406.48695374	21.21034240722656	1.074158	17.508365999999995	0.0755964	-0.023806130099999996	-0.0876082948	0.0314019623	0.2004506228	-0.0408262168	-0.1189948936	0.0950692158	0.1382027558	0.0316016331	0.1316290065	0.039688272999999996	0.0764655498	0.0651817876	0.146243341	0.0424106387	0.0807178667	0.15750346869999998	0.070051722	-0.0583804791	0.0676617354	0.022399176899999998	-0.0027872531	-0.0194017177	-0.0065851879	-0.0942555933	-0.0840667368	-0.1691439248	0.0328252266	-0.0351835061	-0.0028745549	-0.0848928241	-0.0728691511	0.0096286698	-0.010160171400000001	0.0556219878	0.0106880072	0.0061094958	-0.0172754248	-0.0264464129	0.0311962816	-0.1365451246	-0.0235347075	0.1449723276	0.0497502309	-0.09866405019999999	0.026270352900000002	-0.0606405742	-0.1357198358	-0.1245174864	-0.0679097025	-0.0522780272	0.1613602507	0.0023120259	-0.04267388019999999	0.12133763269999999	-0.0104501755	-0.1274043237	-0.0696150077	0.1734607329	0.07049208530000001	0.0866944115	0.0117227827	-0.0241566837	-0.1489395484	-0.12126171919999999	0.0298673629	-0.1036782224	0.05454424	-0.0995675191	0.0723927143	-0.0233754523	0.1545007601	0.0631774384	0.1314813009	-0.1550949513	0.0526952095	-0.0138092847	0.053717918899999995	0.024320501499999998	0.1161012824	0.0329227203	-0.011533814199999999	-0.09661055550000001	0.15285122369999998	0.0809394026	0.018406926599999998	0.0704405525	-0.024112636099999998	-0.11193563029999999	0.0113163964	-0.0652776103	0.0034951083000000003	-0.1058203964	0.0349972491	0.0099556948	0.1206887143	0.0760945108	0.15292877400000002	-0.026234814199999998	0.0702557739	-0.09576448480000001	-0.0062711884	-0.0325827123	0.054774868899999996	-0.0114675421	0.0173098538	-0.2038060856	-0.0597220012	0.1006251298	0.12241411630000001	0.1217736065	0.1207085716	0.0	0.0	-0.017019799999999998	-1.0600000000002968e-05	1.123600000000629e-10	0.00028967359203999993	0.0964054	0.038529700000000014	0.0014845377820900006	0.00929400114916	-0.06163730000000001	-0.02058680000000001	0.0004238163342400004	0.003799156751290001	-0.0004166180000000001	0.0	0.0	1.7357055792400005e-07	-0.000412167	-0.000290825	1.6988163588899995e-07	8.457918062499999e-08	0.000282875	3.8560999999999945e-05	8.001826562499999e-08	1.4869507209999958e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37883.21875	72.8515625	5307.350158691406	1435138262.8603516	21914.912109375	16.404296875	480263372.76163095	269.1009559631348	22743.1015625	33.05078125	517248668.68218994	1092.3541412353516	1.197973	19.526512	0.11601585	0.1305047065	-0.0319127653	0.042419680999999994	0.1519751269	-0.0179792072	-0.0736980267	0.06519357	0.0366552911	0.0531965813	0.1755159866	0.0028575813	-0.019217146	0.0927348685	0.0140494174	0.034525503799999996	-0.062282723099999986	0.05886416410000001	0.0039924888	-0.182674366	0.1410620942	-0.0980753032	-0.0724652293	0.0194885979	-0.053240015300000006	0.056674931	0.0548973397	0.24624141089999999	0.0732974495	-0.14654205720000002	-0.07841101860000001	0.017822291599999998	-0.0995003802	-0.05736524780000001	-0.07386455509999999	-0.006544674	-0.1645323588	-0.0539562668	0.0935137832	-0.1958781375	-0.013458313400000001	-0.1036702254	0.027776985	-0.1202649008	-0.09218684519999999	0.0006015784	-0.061378626	0.0899501989	-0.0656814976	0.011494314299999999	-0.1083471591	0.0575476866	0.1555067072	-0.0173251878	-0.0474481838	0.0535204833	0.1452403349	-0.021592082999999998	-0.0456847781	0.021998325099999997	0.1937676833	0.1008609195	0.0304107835	-0.0344486985	-0.1327355254	-0.0877978837	0.050806093200000006	-0.0053533459	0.0860310558	-0.136577111	-0.0074664661	-0.040638943999999996	0.0425850721	0.1565367865	0.052470786299999995	-0.11038386019999999	0.1205486414	-0.059922624699999996	-0.1363422121	-0.0635471876	0.021952322200000002	-0.0938424416	0.035919883900000005	0.023189254500000003	-0.0701877512	-0.2812715317	-0.1612116449	0.015087891599999997	0.06604660799999999	0.0736137707	-0.10098191570000001	-0.074204362	-0.0325746575	0.021941706800000002	-0.0612191261	0.0757526107	0.0435672042	-0.0603039821	-0.0648164033	0.0881994942	-0.0333056515	-0.0252977455	-0.1132302576	-0.043453451	-0.0251673208	-0.024834282200000002	-0.1526172433	-0.0899938637	0.0904113516	-0.019480870900000002	0.1222090316	0.1209553836	0.1188754878	0.0	0.0	-0.017002	1.7799999999998373e-05	3.1683999999994206e-10	0.000289068004	0.0574505	-0.0389549	0.00151748423401	0.00330055995025	-0.031028700000000006	0.030608600000000007	0.0009368863939600002	0.0009627802236900002	-0.0007961139999999999	-0.00037949599999999984	1.4401721401599984e-07	6.337975009959998e-07	0.000119908	0.0005320749999999999	1.4377928463999998e-08	2.831038056249999e-07	0.000265755	-1.7119999999999968e-05	7.062572002500001e-08	2.9309439999999904e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37926.53125	43.3125	1875.97265625	1438421772.6572266	21955.8984375	40.986328125	482061476.1978149	1679.879093170166	22737.53515625	-5.56640625	516995504.9817047	30.984878540039066	1.269003	20.684259	0.07482216699999998	0.2107174612	0.0011204064	0.0101342175	0.0398780799	0.018173106	-0.024327004500000003	-0.11672787960000001	-0.0469411749	0.0663054322	0.1430071231	-0.0034239655	-0.0929271726	0.06907243730000001	-0.0151074654	0.0600528167	0.0615243396	0.0605544851	0.0046014266	-0.047859676399999995	0.0555747995	0.009911540200000001	-0.06132512740000001	0.0527756988	0.009526798199999999	0.0927382523	0.07892298860000001	-0.023757815800000002	0.0726014862	0.1175768905	-0.11079380380000001	0.1171679792	0.0127104263	-0.1368549134	0.09413937130000001	-0.1016289788	-0.04760892519999999	-0.1121768519	-0.071490117	-0.0807382941	-0.0832191713	-0.0454663379	0.0407332455	0.021634323599999998	0.0417949136	0.24780053940000002	-0.014091696899999999	-0.0076450466	-0.1512437748	0.1243232206	-0.1360635761	0.0497142093	0.021979911499999998	-0.0722955377	-0.01988377	-0.0368685806	0.015538471100000001	-0.0160632593	-0.0408506226	0.059342424299999995	0.0764478036	-0.0193041778	0.0472643267	-0.0354792351	-0.1576864246	-0.0391886406	-0.069823943	0.1294112314	0.0624690825	-0.0854019022	-0.0322926541	-0.0340799394	-0.06074526900000001	0.1279814126	0.08074981769999999	-0.0984777494	0.10718944710000004	-0.0238782394	0.06122301400000001	0.0073309395	-0.0093819145	-0.0373201939	-0.0002506054	0.0322404609	0.0700704613	0.021431760299999998	-0.0657860375	0.0455026625	-0.1449080017	0.1796471595	0.019608996599999998	-0.0429215714	-0.0853394277	0.2021467341	0.195467265	0.0536729959	-0.1075366673	0.0280613271	0.0657200866	0.075943023	0.10820685460000001	0.1335681522	-0.11689610310000001	-0.058450218899999996	0.0237155097	0.010166943199999999	0.0614019711	0.013550861899999999	0.0224178663	-0.1018712128	0.1219357633	0.1198672619	0.11644571279999999	0.0	0.0	-0.0302828	-0.0132808	0.00017637964863999995	0.00091704797584	0.0244317	-0.03301880000000001	0.00109024115344	0.0005969079648900001	-0.0287785	0.0022502000000000012	5.063400040000004e-06	0.0008282020622500001	-0.00100932	-0.00021320600000000007	4.545679843600003e-08	1.0187268624e-06	5.17866e-06	-0.00011472934	2.6818519395599996e-11	1.3162821456835598e-08	6.8243e-05	-0.000197512	4.657107049000001e-09	3.9010990144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37958.9453125	32.4140625	1050.6714477539062	1440881529.2373655	21956.04296875	0.14453125	482067822.8455963	0.0208892822265625	22776.77734375	39.2421875	518781586.1667633	1539.9492797851562	1.225019	19.967344	0.020516817000000003	0.14553937720000001	0.0997379994	0.0034671940000000003	-0.031845973900000005	0.0060324722	-0.08484437730000001	-0.158633819	0.0070842327	-0.0556334363	0.0946227515	-0.0212372817	-0.0784916766	0.050228154500000004	-0.0033668232	0.130510835	0.0734358069	-0.0756077186	0.0816511319	0.019970471	0.05769695320000001	-0.1095439966	0.12331453099999999	0.0010377553	0.0533375748	0.0310643645	0.1139664356	-0.1130745164	-0.0131610238	-0.011597496399999999	-0.0317056868	-0.0072718537	-0.0394632552	0.0222371819	0.1569473681	0.0422944242	-0.13786389570000002	-0.0790063501	-0.0097928472	0.10848365609999999	-0.0391573178	0.0364201268	-0.1050250098	0.040219455099999996	0.1136999325	-0.1513736936	0.1170226006	-0.0716354689	-0.0598975497	0.1034724463	-0.0708931755	0.053677734000000005	-0.0686148983	-0.1693117007	0.09008284800000001	0.070902652	-0.1465781596	0.0241690864	-0.0075764221999999985	0.030193557599999997	-0.0393634851	0.0364765102	-0.045254937	0.0731448412	-0.0982342769	-0.08460679300000001	-0.1279062587	0.0381695664	0.0946317268	-0.0138938206	0.0329865076	-0.0135118553	-0.0806083039	0.0283140875	0.0984987997	-0.0008417354	0.1153241126	0.000115995	0.10282284109999999	-0.11384168900000001	0.0372458332	-0.1414172621	-0.0708436855	-0.0203718866	0.14573811960000002	-0.070027428	8.79399e-05	0.1131387302	-0.0282039491	-0.0153369752	0.026372141499999998	-0.0083185067	-0.0338007698	-0.08351127	0.075180105	-0.1402623649	0.06946936320000001	-0.0594152502	-0.18481356699999998	-0.1432638283	0.0468192941	-0.0425971597	0.1703781434	-0.0651441951	-0.0427597533	-0.0271307236	0.0936073755	0.15676104300000002	-0.0413622562	0.054876508399999996	0.121594464	0.11851166960000001	0.113431443	0.0	0.0	-0.033006400000000005	-0.0027236000000000066	7.4179969600000355e-06	0.0010894224409600003	0.0172726	-0.007159100000000002	5.125271281000002e-05	0.00029834271075999995	-0.030264	-0.0014854999999999972	2.206710249999992e-06	0.000915909696	-0.00100932	0.0	0.0	1.0187268624e-06	0.000119908	0.00011472934	1.4377928463999998e-08	1.3162821456835598e-08	0.0	-6.8243e-05	0.0	4.657107049000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38034.76171875	75.81640625	5748.127456665039	1446643099.0020905	21945.48828125	-10.5546875	481604455.90248114	111.40142822265624	22802.3984375	25.62109375	519949374.5025024	656.4404449462892	1.202442	19.599354	0.09536925	0.0303479112	0.2000489836	-0.10134758220000001	0.043385915899999995	0.0377340508	-0.1473456318	-0.1225415589	0.0114413799	-0.0746934467	0.0107513303	-0.0673525938	0.0259254597	0.0385932052	-0.0257345163	0.0649720747	-0.0373096741	-0.0773975109	0.067931255	0.024079025299999997	0.11320533529999999	0.0739989383	0.0037723784000000004	0.0724381712	-0.0750271928	-0.0046047209	0.0824024167	0.08454122050000001	0.0837983262	-0.08786695929999999	-0.031352494	0.0708166604	0.029560460499999996	0.1065627651	0.1437417057	-0.0352852918	0.0066957599	-0.0301278761	-0.0339232515	-0.1392535601	0.0673031576	-0.0263898275	0.0656201796	0.0457994397	-0.031222284	0.12905995779999999	0.1540281603	0.08715397289999999	0.17355589899999999	0.0983037808	0.0987738615	0.0011927441	0.0010108493	-0.1821512153	0.06734199	0.1568031913	-0.0041932517	-0.10851886349999999	0.045659309	0.0478083465	-0.0980688869	-0.0035075575	-0.1045758514	0.1049501544	0.025045649500000003	-0.1378931528	-0.104337165	-0.0048681102	0.0656994136	-0.022749501499999998	-0.00021796819999999998	-0.0562061518	-0.026536597000000002	-0.0623767865	0.0392920405	0.0179322541	0.06677857200000001	-0.0911361359	0.0931547358	-0.0311759537	-0.0488798121	-0.0832477495	-0.10444945609999999	-0.0175831806	0.009073137700000001	0.0507005366	0.0332494766	0.09103383550000001	0.11485846220000001	-0.0931340484	0.0213853687	0.0738943787	-0.1489802409	0.1170491699	-0.0227479906	0.0580569821	0.0008835102000000002	-0.0579374686	-0.0146831978	0.0639620384	-0.0032540921999999997	0.08525008099999999	-0.0847474375	0.1380543607	0.011280113799999998	0.1383634332	0.13215140960000002	0.0050025781	0.0072665581999999986	-0.0993323749	0.121185324	0.1168916313	0.10984780820000001	0.0	0.0	-0.0330482	-4.1799999999994626e-05	1.74723999999955e-09	0.00109218352324	0.033012699999999985	0.01574009999999999	0.0002477507480099998	0.0010898383612899995	-0.059420000000000014	-0.029156000000000012	0.0008500723360000005	0.0035307364000000006	-0.00144563	-0.00043631000000000014	1.9036641610000007e-07	2.0898460969000003e-06	-0.000452409	-0.0005723169999999999	2.04673903281e-07	3.27546748489e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37911.69140625	-123.0703125	15146.301818847656	1437296345.28273	21950.546875	5.05859375	481826508.11157227	25.589370727539066	22796.041015625	-6.357421875	519659485.98605734	40.41681289672852	1.055467	17.203714	0.07362794999999997	0.022575622799999997	0.0327528592	-0.1276697792	0.0344956083	0.1501708889	0.043351184	0.0068699072	-0.1779937319	0.0704444057	0.0259816196	-0.0591249534	0.0403465183	0.09502719609999999	-0.0037928983000000004	0.1436559445	-0.006715921	-0.022915186400000002	0.1496559532	-0.0018080451000000001	-0.0485125028	-0.1035620412	-0.067016813	-0.116992519	0.125360353	0.0613250967	-0.058811570999999986	-0.0622497992	0.0258166221	0.055289199299999994	0.1336019034	-0.014692136100000001	-0.18858565260000001	0.1281319755	0.0616203022	-0.078947264	0.1176576334	-0.025921974	0.0847993766	0.0636645816	-0.07684660559999999	-0.016225191899999998	0.1573670322	0.10878463529999999	0.0457968699	-0.120370365	0.0335424692	-0.0153326437	0.122606959	0.0856122761	0.0089154189	-0.0682632765	0.024422550499999997	-0.0201166575	0.1074742781	0.0323687803	0.1273234732	0.0296644253	-0.041742111	0.0886864101	-0.1913357893	-0.0183603527	-0.0305858259	-0.1438906062	-0.0728004908	0.0516830854	0.1172066263	0.1467086736	-0.0343788436	-0.00035412730000000003	-0.067673903	-0.0953805501	-0.023652607200000002	-0.0086978948	0.1128496626	-0.0820611562	-0.0623516636	0.045383355300000004	0.1675068544	0.107286996	0.050664408099999995	-0.08419594890000001	-0.0392902891	0.07671805150000001	0.0580252659	0.1011297116	-0.091164975	0.08489230810000001	0.0887008792	0.036946576099999996	0.1560840812	0.10481611810000001	-0.0285063552	-0.1447634218	0.0275174079	-0.0745390811	-0.0190704682	-0.0638820384	-0.051755601	0.010800286299999998	-0.1955368807	0.040962113599999996	0.0796448584	0.013948236299999998	0.1609737275	-0.0502302275	0.1238834557	0.0743618103	0.0692891553	-0.024463294500000003	0.1207085716	0.11501076210000001	0.1057127965	0.0	0.0	-0.0197829	0.013265299999999999	0.00017596818409000006	0.00039136313241	0.0393447	0.006332000000000004	4.0094224000000046e-05	0.0015480054180899998	-0.05815040000000001	0.0012696000000000027	1.6118841600000069e-06	0.003381469020160001	-0.00185367	-0.00040803999999999987	1.6649664159999992e-07	3.4360924689e-06	-0.0008929559999999998	-0.0004405469999999997	7.973704179359995e-07	1.9408165920899978e-07	-0.00020663400000000005	-0.00020663400000000005	4.269760995600001e-08	4.269760995600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
