onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.022	0.5	incongruent	male	female	1.9969	left	correct
6.0552	0.5	congruent	female	female	0.4996	right	correct
11.0718	0.5	incongruent	female	male	0.6719	right	correct
16.105	0.5	incongruent	male	female	0.5775	left	correct
22.6382	0.5	congruent	female	female	0.7341	right	correct
27.1797	0.5	incongruent	female	male	0.6325	right	correct
32.1963	0.5	congruent	male	male	0.4507	left	correct
37.7128	0.5	incongruent	male	female	0.6081	left	correct
42.2544	0.5	congruent	male	male	0.6214	left	correct
47.7626	0.5	incongruent	female	male	0.747	right	correct
53.2958	0.5	congruent	female	female	0.6236	right	correct
59.32899999999999	0.5	congruent	male	male	0.5513	left	correct
64.3456	0.5	congruent	female	female	0.6335	right	correct
70.8704	0.5	incongruent	female	male	0.6495	right	correct
75.9036	0.5	congruent	male	male	0.6922	left	correct
80.4202	0.5	incongruent	male	female	0.6654	left	correct
84.9368	0.5	incongruent	male	female	0.5307	left	correct
89.47	0.5	congruent	male	male	0.5543	left	correct
93.9866	0.5	congruent	female	female	0.6077	right	correct
98.5031	0.5	incongruent	female	male	1.078	right	correct
103.0197	0.5	incongruent	male	female	0.5003	left	correct
107.5529	0.5	congruent	female	female	0.7209	right	correct
112.0695	0.5	incongruent	male	female	0.4462	left	correct
116.586	0.5	congruent	female	female	0.5226	right	correct
121.6026	0.5	congruent	male	male	0.4638	left	correct
126.6358	0.5	incongruent	male	female	0.4935	left	correct
131.66899999999998	0.5	incongruent	female	male	0.4621	right	correct
136.1856	0.5	congruent	male	male	0.4404	left	correct
141.7021	0.5	incongruent	male	female	0.5158	left	correct
146.7187	0.5	incongruent	female	male	0.49	right	correct
151.2353	0.5	congruent	male	male	0.5793	left	correct
156.2518	0.5	incongruent	female	male	0.5556	left	incorrect
161.2684	0.5	incongruent	female	male	0.5809	right	correct
166.2849	0.5	congruent	female	female	0.5342	right	correct
170.8015	0.5	congruent	female	female	0.6185	right	correct
175.31799999999996	0.5	congruent	male	male	0.5269	left	correct
181.3346	0.5	incongruent	female	male	0.5251	right	correct
185.8511	0.5	congruent	female	female	0.6594	right	correct
190.3677	0.5	congruent	male	male	0.4797	left	correct
195.3842	0.5	incongruent	female	male	0.713	right	correct
199.9008	0.5	incongruent	female	male	0.6063	right	correct
205.9173	0.5	incongruent	female	male	0.5786	right	correct
211.4339	0.5	congruent	male	male	0.5439	left	correct
215.9504	0.5	congruent	female	female	0.5832	right	correct
221.467	0.5	congruent	female	female	0.5045	right	correct
226.4835	0.5	incongruent	male	female	0.8829	left	correct
231.0001	0.5	congruent	female	female	0.7011	right	correct
235.5167	0.5	congruent	male	male	0.5004	left	correct
240.0332	0.5	incongruent	female	male	0.5708	right	correct
244.5498	0.5	congruent	female	female	0.481	right	correct
249.5663	0.5	congruent	male	male	0.5204	left	correct
254.0829	0.5	congruent	male	male	0.4586	left	correct
258.5995	0.5	incongruent	female	male	0.6379	right	correct
263.1327	0.5	congruent	male	male	0.5076	left	correct
267.6493	0.5	incongruent	male	female	0.5998	left	correct
272.1658	0.5	incongruent	male	female	0.5082	left	correct
276.6824	0.5	congruent	female	female	0.4685	right	correct
281.6989	0.5	congruent	female	female	0.9868	left	incorrect
286.7155	0.5	congruent	male	male	0.5921	left	correct
291.2321	0.5	incongruent	female	male	0.6394	right	correct
295.7486	0.5	incongruent	female	male	0.5407	right	correct
302.2651	0.5	congruent	male	male	0.7120000000000001	left	correct
307.2817	0.5	congruent	female	female	0.5023	right	correct
311.7983	0.5	incongruent	male	female	0.5925	left	correct
316.3148	0.5	congruent	female	female	0.5539	right	correct
320.8314	0.5	incongruent	female	male	0.7022	right	correct
327.3479	0.5	congruent	male	male	0.7135	left	correct
332.8644	0.5	incongruent	male	female	0.9638	left	correct
338.881	0.5	incongruent	male	female	0.4721	left	correct
343.3975	0.5	congruent	female	female	0.4614	right	correct
347.9141	0.5	congruent	female	female	0.4757	right	correct
352.9307	0.5	incongruent	male	female	0.8789	left	correct
357.9639	0.5	congruent	male	male	0.5686	left	correct
362.4804	0.5	incongruent	male	female	0.63	left	correct
367.997	0.5	congruent	male	male	0.4872	left	correct
373.0135	0.5	incongruent	female	male	0.5516	right	correct
377.5301	0.5	incongruent	female	male	0.5338	right	correct
382.0467	0.5	incongruent	female	male	0.6611	right	correct
386.5632	0.5	congruent	male	male	0.5315	left	correct
391.0798	0.5	congruent	female	female	0.5937	right	correct
397.0963	0.5	congruent	female	female	0.5771	right	correct
401.6129	0.5	incongruent	male	female	0.8103	left	correct
406.1294	0.5	incongruent	female	male	0.6167	right	correct
411.146	0.5	incongruent	male	female	0.6259	left	correct
415.6626	0.5	incongruent	male	female	0.8612	left	correct
420.6791	0.5	congruent	male	male	0.5336	left	correct
427.1956	0.5	incongruent	male	female	0.5839	left	correct
431.7122	0.5	incongruent	male	female	0.4671	left	correct
436.2288	0.5	incongruent	male	female	0.5594	left	correct
440.7453	0.5	incongruent	female	male	0.7378	right	correct
446.2619	0.5	congruent	male	male	0.48	left	correct
452.7784	0.5	congruent	female	female	0.5903	right	correct
457.2949	0.5	incongruent	female	male	0.6107	right	correct
463.3115	0.5	incongruent	male	female	0.7689	left	correct
468.828	0.5	congruent	male	male	0.6323	left	correct
474.3446	0.5	congruent	female	female	0.5865	right	correct
