csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
26237.02734375	n/a	n/a	688381603.8366853	19866.05859375	n/a	n/a	394660284.0503082	19641.716796875	n/a	385797038.7286415	n/a	n/a	n/a	n/a	0.0109948302	-0.1769265409	0.0634171803	-0.0600018922	-0.0633060877	0.15986614470000002	-0.07755936990000001	0.1450081828	-0.0165279732	0.047979540099999995	-0.0393867478	0.0161192381	-0.0145610599	0.1140738695	-0.11819978199999999	0.033077888199999995	-0.0752797871	0.08859622130000001	-0.0083455581	0.11809779210000006	-0.05618960480000002	0.0306407879	-0.014441005500000001	0.0829498983	-0.003722047	0.044295664900000004	-0.152255606	0.0129865702	-0.046683981	0.045840444	-0.0392496001	0.0096675261	0.0659597274	-0.0665666691	0.0487998716	-0.0303881313	0.0150774606	-0.0063988498	0.0650734858	-0.0626160595	0.048180069400000004	-0.019490403700000002	0.046569541	-0.0619072709	0.201746543	-0.05520104730000002	0.0056984172	-0.032947626800000004	0.0520493618	0.0573091767	-0.053427940800000004	-0.061542506	-0.1587311558	0.0783147128	-0.1353677503	0.0362217194	0.0833155253	-0.00146489	0.0215946042	-0.0149489151	0.0205138972	-0.1574801605	0.005831579	-0.09302116490000001	0.0919067767	-0.0501271062	0.0545803431	-0.0941267238	0.036818117000000004	0.0763218252	-0.0631739929	0.010682378300000002	-0.0243948316	0.0845974366	-0.0899810184	0.0091580978	-0.0790602552	0.021128196800000002	-0.024002482000000002	0.11078793810000001	-0.0007746524	-0.0413247757	-0.07479835559999999	0.1227259319	-0.035356462799999995	0.0041337242	-0.0900330949	0.10407755070000001	-0.037266066699999996	0.0903489333	0.0903433624	0.09033407789999999	0.09032108009999999	0.0903043695	0.0902839469	-0.0709352	n/a	0.005031802599040001	n/a	-0.469801	n/a	n/a	0.22071297960100006	0.121488	n/a	n/a	0.014759334144000004	-0.00696831	n/a	n/a	4.85573442561e-05	0.00156831	n/a	n/a	2.4595962561000004e-06	0.00493426	n/a	2.4346921747600007e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26162.349609375	-74.677734375	5576.764011383057	684468537.0831642	19839.716796875	-26.341796875	693.8902626037598	393614362.580204	19597.017578125	-44.69921875	384043097.9573402	1998.0201568603518	0.935451	23.312038	0.1787895	0.022582396	-0.1886201565	0.0300618577	-0.0528745782	-0.0453217763	0.1608283973	-0.0496813367	0.146342258	-0.027674633900000002	0.09445696890000001	-0.0004420005	-0.019680923700000002	0.06786467	0.031285428500000004	-0.06960235690000001	0.07175406	0.0211619734	0.07902910490000001	-0.0091885241	0.0940146702	-0.1281652226	0.1159171391	0.0147031286	-0.0077347959	0.0331358809	0.0315283111	0.0115310046	-0.0262222756	0.0862209967	0.0277032533	-0.0707044086	0.0818891799	-0.0452470205	-0.0240043211	0.11623768	0.0041470537	0.0673981031	0.0692284953	-0.0145786163	0.0896677667	0.0216042816	-0.0788653595	0.0183541901	-0.0575683601	0.19183643690000002	-0.06206173440000001	0.018432643500000002	0.0337710697	-0.10342501470000001	0.0462078499	0.0074805065	-0.044350966299999996	-0.1676594439	0.0568895161	-0.1317265109	0.051552464900000004	0.0864876108	0.0362627047	-0.029360266	0.09174981189999999	0.0088019733	-0.048982762400000004	0.0493992639	-0.003332753	0.0666820735	-0.0014858664	0.0510280989	-0.1790248314	-0.019264421599999998	-0.0040577734	-0.0039829867	0.0096460003	-0.0065156036	0.04509083480000002	0.021567724500000003	-0.0206497745	0.042765449500000004	-0.0305349741	0.0163332595	0.0026147158	-0.0241537205	0.0800292879	-0.009821606600000001	-0.0661838442	-0.0952639585	0.056135367400000004	-0.0050289159	-0.0002307003	0.011019349599999999	0.09033407789999999	0.0902839469	0.0902004158	0.09008351560000001	0.0899332895	0.08974979300000001	-0.0717113	-0.0007761000000000018	0.0051425105476899996	6.023312100000027e-07	-0.463561	0.006240000000000079	3.893760000000098e-05	0.21488880072099995	0.0941311	-0.027356900000000003	0.0007483999776100003	0.008860663987210003	-0.00957382	-0.00260551	6.788682360100002e-06	9.16580293924e-05	0.00143965	-0.00012866000000000006	1.6553395600000016e-08	2.0725921225e-06	0.00508842	0.00015415999999999954	2.58920180964e-05	2.3765305599999857e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26086.6171875	-75.732421875	5735.3997230529785	680511596.2871704	19802.58984375	-37.126953125	1378.4106483459473	392142564.51979065	19611.75	14.732421875	384620738.0625	217.0442543029785	0.917297	22.859617	0.18584210000000007	0.0658501768	-0.165604336	0.10611244019999999	-0.0381879213	-0.0321525239	0.1482300945	-0.1073495505	0.11077952349999999	0.029941426099999998	0.086503791	-0.0613050423	-0.0013131603	-0.10951709820000001	0.0335805985	-0.031290023300000004	0.0831938841	0.0487191663	0.1264712825	-0.0438484446	0.0989129852	-0.043747190199999994	0.0596963737	0.0121133996	0.0141650975	-0.051583152800000004	0.1191606724	-0.0156057833	0.005290046800000001	0.0348335101	-0.005682843000000001	-0.033323837099999996	0.063954133	0.0291247158	0.0729471771	0.0269247805	-0.0635122786	-0.1103067849	-0.1243310361	0.0081881595	-0.0362981451	-0.054477440700000004	0.008220589399999999	-0.0488569605	-0.0039216999	0.2083340038	0.0031642141	0.0614871292	-0.081114613	0.0390053878	-0.0748631458	0.0643251011	-0.0307047705	-0.1510344509	0.1004380116	-0.117043186	-0.0030636015999999998	0.11981164470000001	0.031041202099999998	0.0371332535	-0.065567344	-0.0137706954	-0.009654074300000001	0.0978971526	0.0124701779	0.1476353739	-0.0191378586	0.07000099929999999	-0.0701248406	0.0027692599	0.012071086100000001	-0.017239450400000002	-0.0493217078	-0.0716053667	0.10362114230000001	0.015463771999999999	-0.042092077900000004	0.0040192387	0.0087459417	-0.0113423827	0.008534003299999999	0.0034439609	0.0606992645	0.028028606299999998	-0.028100637	-0.0207957855	-0.0141243661	-0.1338688183	-0.0527782121	-0.0483033399	0.0903043695	0.0901651549	0.0899332895	0.0896090116	0.0891926543	0.0886846456	-0.0827205	-0.011009199999999995	0.006842681120250001	0.00012120248463999992	-0.439009	0.02455199999999991	0.0006028007039999955	0.192728902081	0.148581	0.05444989999999998	0.002964791610009998	0.022076313561	-0.008026379999999998	0.0015474400000000026	2.3945705536000078e-06	6.442277590439996e-05	0.00108657	-0.00035308	1.2466548639999998e-07	1.1806343649e-06	0.00510452	1.6100000000000662e-05	2.6056124430400007e-05	2.5921000000002133e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26126.3828125	39.765625	1581.304931640625	682587878.8652954	19796.853515625	-5.736328125	32.905460357666016	391915409.11911386	19634.978515625	23.228515625	385532381.3090553	539.5639381408691	0.8857009999999998	22.072231	0.18482985	0.033293370600000004	-0.18031594039999999	0.0537080317	-0.0523686929	-0.0226108206	0.1426394127	-0.0679490381	0.1573874803	0.0538915344	0.09209327099999999	-0.0362962271	0.0137197527	-0.0751150882	0.0527871667	-0.0815189517	0.048270375	0.007027929699999999	0.1217233869	0.06544467080000001	0.020566391200000003	-0.0363560713	0.0565654742	0.04349039	-0.0103284759	0.024642504	0.0842162458	0.0059705377	-0.1860057395	-0.0094862778	-0.0658205916	0.098568268	-0.0932076901	0.01161936	0.039642895	-0.0083886878	0.0078118416	0.0376466977	-0.1016099481	-0.0507412087	0.0432989588	0.08798516869999999	0.0807065758	-0.0594986065	-0.0318480654	0.2024916064	-0.0349021207	0.0185203943	0.0156535633	0.0393070639	-0.004598762199999999	-0.0250369555	-0.0198027652	-0.14543376730000002	0.0700588177	-0.1573852093	-0.0033379989000000003	0.11897256560000001	0.0136131202	-0.0049018361	-0.06387908099999999	-0.0145845299	-0.08395666859999999	0.0747945965	-0.010174965	0.0769557063	-0.1433712923	0.0414061601	-0.07521069450000001	0.005434436	0.0563063116	-0.0032314317999999997	-0.0126639187	-0.1234121785	-0.021083354300000003	0.01856472	-0.047309730700000004	-0.1317209171	-0.0270026714	0.0835300153	-0.0993413766	-0.0633931255	-0.0790091465	0.0563635418	0.0394357977	-0.0210356217	-0.1169243593	0.0043647191	0.0064530412	-0.0480390137	0.0902598131	0.08998706460000001	0.0895330941	0.0888988159	0.0880855073	0.08709480630000001	-0.053756500000000006	0.028964	0.0028897612922500005	0.0008389132959999997	-0.462558	-0.02354899999999993	0.0005545554009999966	0.213959903364	0.120689	-0.027891999999999983	0.0007779636639999992	0.014565834720999999	-0.00935781	-0.0013314300000000015	1.7727058449000043e-06	8.756860799609997e-05	0.0006403530000000001	-0.000446217	1.9910961108899995e-07	4.1005196460900004e-07	0.00541537	0.00031084999999999967	2.93262322369e-05	9.662772249999981e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26013.7421875	-112.640625	12687.910400390625	676714782.5977173	19819.908203125	23.0546875	531.5186157226561	392828761.18030167	19646.880859375	11.90234375	385999927.5024757	141.66578674316406	0.8862059999999999	22.084829	0.173774	0.0696871339	-0.1603940647	0.08406921630000001	-0.0716445183	-0.0320040368	0.1489021833	-0.0523370851	0.1208724236	-0.0194011385	0.08446667810000001	-0.1872015898	0.045357227400000005	0.0057359266	-0.004366513	-0.050054828600000004	-0.0063915348	-0.0026991422	0.12505069789999998	0.0292263993	-0.022764132700000002	-0.0266780993	0.0837814983	0.0709884615	-0.14135572230000001	-0.034049145499999996	-0.0458800068	-0.04251440150000002	0.1288439332	0.0071366865	0.024848503799999998	0.0788028968	-0.187479798	-0.0048344983	0.1145435069	-0.009264434399999999	-0.058218779299999995	-0.0020861394	0.1407394549	-0.0253353631	-0.0316215704	0.0518475084	-0.0093600073	0.07399898440000001	-0.0019685806	0.2008764409	-0.08486461890000001	0.0308384525	-0.0101984134	-0.1308212299	-0.0472112161	-0.0080939666	-0.0313202733	-0.1530491024	0.062586276	-0.1161073016	0.026973549700000002	0.1442816992	-0.0966633422	0.1174389863	0.0326696088	-0.0351687307	-0.0195322786	0.0176952238	0.0215512808	0.09290526869999999	-0.0669596178	-0.051440809000000004	-0.11511577640000001	-0.09882846449999999	-0.00161356	0.1529067007	0.0180919502	0.08123030269999999	0.04792694769999999	-0.002452094	0.164207037	-0.0383318915	0.0678730684	0.0810520986	-0.0283126911	0.0217213396	-0.0765358344	-0.0244613892	0.056685507300000014	0.1065304048	0.142336546	0.0405318344	-0.07161266	0.067132089	0.0902004158	0.08974979300000001	0.08900042179999999	0.0879547967	0.0866163981	0.08498968130000001	-0.073003	-0.019246499999999996	0.005329438009	0.0003704277622499997	-0.4754350000000001	-0.012877000000000085	0.00016581712900000213	0.22603843922500005	0.141796	0.021107	0.000445505449	0.020106105616	-0.0110046	-0.0016467900000000006	2.711917304100001e-06	0.00012110122116	0.000909023	0.00026866999999999993	7.218356889999997e-08	8.26322814529e-07	0.00491996	-0.00049541	2.42060064016e-05	2.454310681e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26069.80078125	56.05859375	3142.565933227539	679634512.7740631	19812.404296875	-7.50390625	56.30860900878906	392531364.02283096	19642.640625	-4.240234375	385833330.7229004	17.97958755493164	0.8913270000000001	22.212429	0.11750755	0.0737488499	-0.17997031300000002	0.0669891545	-0.0146161566	-0.0241179145	0.1440061084	-0.0618138108	0.1432860192	0.0165006562	0.18326994530000001	-0.029334971499999998	0.032391229199999996	-0.09082836279999999	0.0156285854	-0.058298261799999994	0.0059188997	0.034813994300000005	0.1137066115	0.0911447391	0.017658641699999998	-0.06423680820000001	-0.0051500604	0.018506259299999998	-0.0302649232	0.0748669243	0.009327181	0.14309456710000001	-0.0677740732	0.1025734711	0.0746925634	0.001545318	-0.0201983741	0.0575748946	0.0406888967	-0.0658427066	-0.028599386600000002	-0.0069216716	0.0676374768	0.0145912434	-0.013107341599999999	-0.027337295	0.0024516836	-0.0001098871	0.0012514882	0.2066993479	0.0213107313	0.0500678794	-0.0366371102	0.0350960406	-0.0637501338	0.042812162800000005	-0.0233286283	-0.1560468117	0.0607742939	-0.1370043822	0.0178719231	0.1759143028	0.0400889629	-0.0406313439	-0.036455405499999996	-0.0337673744	-0.0316380459	0.0699713738	0.022408411099999997	0.0691965574	-0.1184046898	0.0350664608	-0.0596575908	0.0320421118	-0.0335487888	0.0842855334	0.0500496044	-0.0624709714	-0.0048262571	0.14123743019999999	-0.06555184309999999	-0.0483970554	-0.0566283273	0.06796694980000001	0.0436372233	0.021606432000000002	-0.0343994387	0.0112998135	-0.060986113	0.0130971314	0.0393250671	0.0861626395	0.029255277000000007	-0.0136756484	0.0901261876	0.0894534963	0.0883360609	0.08677943689999999	0.08479136359999999	0.0823817253	-0.0800898	-0.007086800000000005	0.006414376064039999	5.022273424000006e-05	-0.456761	0.018674000000000083	0.00034871827600000294	0.208630611121	0.179285	0.037489	0.0014054251209999994	0.032143111225	-0.0101577	0.0008468999999999994	7.172396099999989e-07	0.00010317886929	0.0007958979999999999	-0.00011312500000000017	1.2797265625000036e-08	6.334536264039997e-07	0.00479483	-0.0001251300000000002	2.29903947289e-05	1.565751690000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25407.8671875	-661.93359375	438156.0825347901	645559715.0176393	19496.416015625	-315.98828125	99848.5938873291	380110237.454319	19826.890625	184.25	393105591.8557129	33948.0625	4.954007	123.457001	2.8363081	0.0378849947	0.2056893471	0.15979256320000002	-0.0736238531	0.23043776829999998	-0.2680375471	-0.0202902951	-0.2837612418	0.2544685353	0.2397656886	-0.34986881020000005	0.4051387379	0.1534288791	0.086735675	-0.10823420939999999	0.012427693500000002	-0.3120497734	-0.17775998350000002	0.0089885026	0.1913785838	-0.004321081599999999	-0.1572698325	-0.0863883114	-0.050347849800000004	-0.0511066442	-0.0099548999	-0.0207496593	-0.0216594265	0.1093631578	-0.037962734399999996	-0.025609331699999998	-0.0054000106	-0.0003869837	0.00038385910000000015	-0.0094104796	0.00261761	-0.015664990400000002	-0.011376273999999999	-0.022261893199999997	0.0590032863	-0.0357092164	-0.0209622417	0.0057637473	0.1814739758	-0.221805597	-0.42040569520000004	-0.2547159773	0.21237940170000005	0.0327841045	-0.243393792	0.17851567289999998	0.2195630306	0.2707456138	0.0477779678	0.2256015644	-0.4003462907	0.44846490829999996	-0.44394856979999997	0.0183975995	0.0752121729	0.0199688079	-0.0624758692	-0.0841136886	-0.2769407886	-0.10879548609999999	0.1461504693	0.0408677186	0.0321958399	0.0955653623	-0.1183878343	0.0514755966	0.0124130393	-0.0062096138	0.0999730354	0.0171193953	-0.0202826897	-0.034351423799999996	-0.002055271	-0.010487254199999999	-0.0220773493	0.012802031699999999	0.0204330317	0.0366444698	0.0145017854	-0.033891015	0.0033649134000000003	-0.0183038134	-0.0022884404000000002	0.0027351258	0.09003714060000001	0.0890983693	0.0875409941	0.08537582789999999	0.0826179031	0.079286368	-0.0401063	0.0399835	0.0016085152996900005	0.0015986802722499998	-1.08619	-0.629429	0.39618086604099995	1.1798087161	-1.10362	-1.282905	1.6458452390249998	1.2179771044	-0.027395	-0.017237299999999997	0.0002971245112899999	0.000750486025	0.00116772	0.0003718220000000001	1.3825159968400006e-07	1.3635699983999998e-06	0.00472414	-7.068999999999999e-05	2.23174987396e-05	4.9970760999999995e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25629.931640625	222.064453125	49312.62134170532	656893395.9031105	19626.771484375	130.35546875	16992.54823303223	385210158.8998757	19556.9921875	-269.8984375	382475943.421936	72845.16656494139	5.705311	142.179977	1.7191357	0.12862086109999998	0.1650148213	0.0362353501	-0.1453948659	0.1426508252	-0.16930372510000002	0.10208899130000001	-0.0956354683	-0.1909630038	0.12898786880000002	0.049249691500000005	-0.1502875812	-0.0411002408	0.2356333109	-0.24430393239999998	-0.047644229	0.2975365722	-0.1437448612	0.132603169	-0.2052636343	0.0249186837	0.009314733	-0.22010749870000001	-0.1133670746	-0.2018967058	0.1467053229	0.0432594833	-0.0422233336	-0.228594573	-0.0515338591	0.0622847891	-0.0633806574	0.11868571380000001	-0.0220309004	0.0353489496	0.0380821928	-0.0462424107	0.0714924393	0.0814891616	0.0048838766999999995	0.0031875223	0.076064196	0.052667442300000006	0.1763506096	-0.0626392192	0.09474362210000001	0.1441431993	-0.2411499154	-0.0871111968	0.1826069652	-0.1352884523	0.1397253781	0.151914623	-0.1332931183	0.1306584825	0.1499409971	0.10725315710000001	0.2302156973	0.0232787614	0.0044477526	0.0120645456	-0.3588966006	0.0908280859	0.244746959	-0.22853100280000002	-0.0463246945	-0.16948503690000002	0.023404531800000003	-0.1023731917	-0.20822357870000002	-0.09542358220000001	-0.2831020766	-0.13967766310000002	-0.0966087409	-0.0655999676	0.10689634869999999	-0.147295708	0.1135655226	-0.0446747699	0.036597359100000004	0.06949591599999999	0.0705150859	0.0389486273	0.038680738	0.1447414107	-0.082042253	-0.022567282	0.0808483395	0.10615538470000001	0.0899332895	0.0886846456	0.0866163981	0.0837476616	0.080104948	0.07572192259999999	0.0246724	0.06477870000000001	0.0006087273217599999	0.004196279973690001	-1.16306	-0.07687000000000001	0.0059089969	1.3527085636000002	-1.37934	-0.27572	0.07602151839999997	1.9025788356	-0.0506704	-0.0232754	0.0005417442451599999	0.00256748943616	-0.00050189	-0.0016696099999999998	2.7875975520999992e-06	2.518935721e-07	0.00363381	-0.00109033	1.32045751161e-05	1.1888195089e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25264.185546875	-365.74609375	133770.20509338382	638279071.3469276	19566.0859375	-60.685546875	3682.7355995178223	382831718.91363525	19580.462890625	23.470703125	383394527.01114273	550.8739051818849	3.348871	83.45598599999998	0.8311659999999997	0.21717547980000002	0.2186581758	0.0899530818	-0.19388845649999997	0.1923418405	-0.228416253	0.0071001865	-0.10815542800000001	-0.1223029248	0.1408403784	-0.0302059033	-0.2369257045	-0.1660405343	0.2042856639	-0.1929005618	-0.194890423	0.1927528528	-0.117505155	0.0256583546	-0.0126646098	0.10231348529999999	0.0383041324	0.0312181516	0.1659188344	0.1881954102	-0.1140307099	-0.0404576361	-0.0122015075	0.0013529954	0.0395736664	-0.0376813119	0.08701510679999999	-0.20767084510000008	-0.0011552467	0.0218541956	-0.0519785855	0.1397464712	-0.016030081499999998	-0.0907919083	-0.0369091396	-0.0355143198	-0.0655850684	-0.10790723210000001	0.2984274432	-0.0882815923	0.0176382112	0.1215850652	-0.1616593217	0.1443315911	0.0489657994	-0.0042938895	0.18380390859999998	0.2150868719	-0.029546142999999997	0.1448614517	0.0735134362	0.1591479922	0.3104503416	0.160704151	-0.0997420321	-0.024057987000000003	-0.2900302768	-0.027308785	0.1858842092	-0.0910773677	0.043205331799999996	0.1281530422	0.0883835534	-0.054392998600000006	0.0670321617	-0.0735863868	0.2177330902	0.06306617839999999	-0.13252560970000002	-0.0687736591	-0.0686514394	0.17989447809999998	-0.0759421832	0.047035914000000005	-0.0795519142	-0.12330240890000001	-0.0668828104	-0.1046230452	-0.1088413175	-0.15581782019999998	0.080893233	0.0633962782	-0.0930963418	-0.123914509	0.0898146513	0.08821259710000001	0.0855636409	0.0818992203	0.0772628244	0.0717094778	0.0999288	0.0752564	0.00998576506944	0.005663525740960001	-1.21423	-0.05116999999999994	0.002618368899999993	1.4743544929	-1.82704	-0.4477000000000002	0.20043529000000015	3.3380751616000013	-0.0469171	0.0037533000000000006	1.4087260890000007e-05	0.0022012142724099995	0.0007802919999999999	0.0012821819999999998	1.643990681123999e-06	6.088556052639997e-07	0.003528499999999999	-0.0001053100000000004	1.2450312249999995e-05	1.1090196100000081e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25515.306640625	251.12109375	63061.80372619629	651030872.9651222	19645.658203125	79.572265625	6331.745456695557	385951886.23401266	19520.154296875	-60.30859375	381036423.7738075	3637.126480102539	3.5681	88.91932699999998	1.5362416	0.19037563289999998	0.257030847	0.0362663975	-0.034656377200000005	0.1089641843	-0.0757660866	0.1466754433	-0.1563990017	-0.1387256358	-0.0824967604	-0.0106404372	-0.3350745261	-0.0051651247999999995	0.0341173866	0.04621038809999999	-0.0331123821	-0.1622444343	0.1478187419	-0.09082691539999999	0.1361667486	0.0804795322	-0.0680018597	0.22484357160000001	0.1265825905	0.13067900640000002	-0.0094765222	-0.013188906	0.0823050721	0.1518711269	0.019190241	-0.0511476645	-0.0903824349	0.1541174046	0.0755970297	-0.010812571100000001	-0.0028166935999999997	-0.0871381957	0.0501824925	0.0343097002	0.0281605544	0.025273288900000003	0.0048677548	-0.028486974900000007	0.2521980574	-0.1297659879	0.13061777800000002	-0.0470124195	-0.24202374219999997	0.0715057663	0.1206782387	-0.0734062916	0.115483738	0.08134931150000001	-0.1732430059	0.1730171602	0.10262011689999999	-0.11295152189999999	0.2077309093	0.2328721689	0.0183101274	0.0811586454	0.0322661764	-0.12985093039999998	-0.13460213470000001	0.192030161	-0.013931226699999999	0.1175923793	0.09434622720000001	0.0833672718	0.1973439611	0.0905706589	0.1910270731	0.0789206258	0.125566182	0.1460300949	-0.0376983222	-0.08641826970000001	0.0994734533	0.023736335299999998	0.1001944146	0.0127425298	0.0372997865	0.0156020165	-0.0072843021	0.10145507849999999	-0.0058475705000000005	-0.0803023875	0.076975153	0.0698917862	0.0896812455	0.08768253449999999	0.0843842802	0.07983536599999999	0.0741032114	0.0672727727	0.0196336	-0.0802952	0.00038547824895999983	0.00644731914304	-0.879599	0.3346309999999999	0.11197790616099994	0.773694400801	-1.7706	0.056440000000000275	0.0031854736000000304	3.13502436	-0.0310772	0.015839899999999997	0.0002509024320099999	0.00096579235984	0.00396007	0.0031797780000000003	1.0110988129284003e-05	1.5682154404900002e-05	0.00125067	-0.00227783	1.5641754489e-06	5.1885095088999985e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
