csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
32486.794921875	-111.423828125	1055391844.2959633	12415.269474029541	21799.814453125	-21.294921875	475231910.1906776	453.4736976623535	21832.939453125	-8.4921875	72.11724853515625	476677245.1638222	1.224923	19.088982	0.08136215000000001	0.0514724862	-0.0415191092	-0.09838653439999999	0.027302018799999998	0.0324752675	0.011361807	0.1081216185	0.1551314947	0.1650980917	0.0637624573	0.06856082990000001	-0.053108973399999995	-0.0375081241	0.0374366536	0.10446732619999999	0.034118383599999996	0.082446178	-0.0007723023	-0.013462456000000001	0.0427132236	-0.1351732826	-0.0811562411	-0.05022185	0.1476935929	0.0587097551	-0.0740967886	-0.0348788357	-0.020072143799999997	0.0440320045	-0.0670207999	0.05855835230000001	0.03505656	0.0170004883	0.056269819000000006	0.10327066509999999	0.07270495589999999	0.09105313949999999	7.31134e-05	-0.0272896296	-0.09242000630000001	0.11839692689999999	0.026375101499999998	0.1949207671	0.0269635435	0.0221027593	0.12654064710000001	-0.11996462320000001	-0.0023343104999999998	-0.1353615043	0.0950473007	0.0405990901	-0.1247780423	0.0630876252	-0.16130717220000002	0.028479663500000002	0.007767736099999999	0.0769040153	-0.09298839810000001	-0.0691423325	0.1865879609	0.06426651	-0.0433795075	0.0599535179	0.0098323402	-0.0692881039	-0.1177535087	-0.0053121313	0.0301860673	-0.08068612879999999	-0.04124835	0.033879996	0.0871557391	0.0182999408	0.0708945563	0.0357504349	-0.0394806046	-0.073608925	-0.1968923738	0.0046715090999999995	-0.0995937392	-0.0145373693	-0.0335125572	0.0072669154000000015	-0.0008695107000000001	0.0735080949	-0.0627712754	-0.0834122913	-0.0932582589	-0.11321693740000001	0.0161577303	0.136938747	-0.0600990733	-0.0130105384	-0.0378161048	0.12106459259999999	-0.057315240499999996	0.0680260097	-0.049436497	0.0499597436	-0.0289248407	-0.1063205045	0.0845511243	-0.0042478315	-0.0904527076	0.00644212	-0.00961788	9.250361569439997e-05	4.15009100944e-05	-0.0567569	0.025622499999999996	0.00322134569761	0.0006565125062499996	0.08484069999999999	0.0204505	0.007197944376489998	0.00041822295024999983	1.5596600000000002e-05	-0.00033159339999999995	1.0995418292356e-07	2.4325393156000007e-10	-0.0009521070000000002	0.0	9.065077394490006e-07	0.0	0.000255442	-0.00018183200000000004	3.306287622400002e-08	6.5250615364e-08	0.0	0.0
32347.5625	-139.232421875	1046364799.6914062	19385.667301177982	21785.46875	-14.345703125	474606648.65722656	205.7991981506348	21803.484375	-29.455078125	867.6016273498535	475391930.89086914	1.199303	18.68973	0.04558853	0.0808102623	-0.1017671651	-0.0704830714	-0.015556446000000003	0.051561030199999996	0.0237587157	0.1089104032	0.1796086813	0.13320991710000002	0.0277826002	0.0744288556	0.0160487514	0.0830049544	-0.0715860716	0.061212897999999995	0.0006089884	-0.0750254401	0.0350986818	0.0200426163	0.0443115112	0.0492064741	0.0032184595	0.0886703562	-0.0905387154	0.0428160569	-0.054484410899999995	-0.0936317474	0.0185880706	-0.0623587829	0.0481980579	-0.0127059023	-0.0702381666	-0.014823390300000001	0.0793075619	-0.1348345469	0.0010622724	0.1260150145	-0.039932587799999995	-0.030225837000000002	-0.1425172687	0.0395875491	0.0092843645	0.0377393522	0.055985939900000004	0.033192351200000005	-0.10948052789999999	-0.1264496523	-0.1793384476	-0.1319709671	-0.048373735599999995	0.0743808782	-0.1362541983	-0.0078861475	0.011949116599999999	-0.062448588799999996	-0.0326916784	0.0785470365	-0.1174312649	-0.0159419331	0.1518539829	0.0003829232	-0.0748165036	0.0641949897	0.021776607799999997	0.1157343301	-0.0369372342	-0.12105804699999999	0.0620827817	-0.025348263	0.052692281900000006	0.065436343	0.024598052000000002	0.014501618300000001	-0.0858574857	-0.0300002371	0.0696709653	-0.1521942435	0.0882239714	-0.0245737037	0.052341391900000006	0.0126111628	-0.052035925700000006	-0.0009775257000000002	0.061360392	0.0021885126000000003	-0.0865594735	-0.11087135810000001	0.008553571	-0.096408195	-0.0092937166	-0.0750292917	0.1369630143	-0.030366260899999997	-0.1340255059	-0.13289807539999998	0.111169989	-0.029752512000000002	0.014636401200000001	0.1564158973	0.0175410579	0.0032279482	0.082490912	-0.0099026625	-0.0959136145	0.0138425	0.0074003800000000015	5.476562414440001e-05	0.00019161480625000006	-0.0427869	0.013969999999999995	0.00183071881161	0.0001951608999999999	0.101761	0.016920300000000013	0.010355301121	0.00028629655209000046	-4.175640000000001e-05	-5.735300000000001e-05	3.2893666090000005e-09	1.7435969409600005e-09	-0.0008635029999999997	8.860400000000048e-05	7.456374310089996e-07	7.850668816000086e-09	0.000255442	0.0	0.0	6.5250615364e-08	0.0	0.0
32362.75390625	15.19140625	1047347840.3964996	230.77882385253903	21808.1171875	22.6484375	475593975.2637329	512.9517211914061	21825.435546875	21.951171875	481.853946685791	476349636.8107948	1.166463	18.177948	0.09549152	0.0380636105	-0.1329390268	-0.0022757915	-0.133333464	-0.049950322699999994	0.090336931	-0.026071234300000003	-0.0202243145	0.17882295420000002	-0.0070863533999999985	0.0013430846	0.1292490861	-0.0587133489	0.1357019953	0.0777926385	-0.0467222361	0.14474551900000002	0.0156877727	0.0421575771	-0.0385679056	-0.047848528	0.0945307287	0.0443029282	0.0813840037	-0.0154026757	-0.0100918553	0.1591190359	0.0037796655	0.0133449023	-0.009253729300000001	-0.0631713968	-0.1268449763	-0.056008493300000003	0.1244538202	0.17912475460000002	-0.04926365480000002	0.0196266594	-0.010496687900000001	0.024243544500000002	0.0013689951999999999	0.1322924956	-0.0358753392	-0.0110774961	-0.0461618438	-0.06404996219999999	0.0283982663	-0.0026343786	-0.0671230085	0.1040197945	0.032629563	0.0482587936	-0.0884405616	-0.07985138	0.0674288816	0.0155325527	-0.1359093458	-0.071621675	0.1116807989	-0.0854518972	0.08609404890000001	0.1137734942	-0.049797832800000004	0.0324118088	0.09916866560000001	-0.1006471917	-0.0834558883	0.0902224868	-0.0533804876	-0.013150631599999999	-0.09296750880000001	-0.09303527310000001	0.0597757397	-0.1108211568	0.0266209695	-0.0694512321	0.0006131409	-0.007395873000000002	-0.0688809477	-0.0232300119	0.0939947839	0.0497822654	-0.0635135835	-0.1465193005	0.1653513747	0.052717302199999996	-0.0336569006	0.095566526	-0.07043061519999999	-0.07815486690000001	-0.0796600802	0.021510167400000002	-0.0680304922	-0.033268759	-0.0196373304	0.0052293096	0.014920092	-0.08852593119999999	0.0406461181	-0.034853256299999996	-0.10328420699999999	0.1258520726	0.0803860294	-0.015536046599999999	-0.1009072399	0.0229036	0.009061099999999996	8.210353320999991e-05	0.0005245748929599999	-0.0361154	0.006671500000000004	0.0013043221171600001	4.450891225000005e-05	0.0481398	-0.0536212	0.0023174403440400005	0.0028752330894399997	0.000392394	0.0004341504	1.8848656982016004e-07	1.53973051236e-07	-0.0009521070000000002	-8.860400000000048e-05	9.065077394490006e-07	7.850668816000086e-09	0.000255442	0.0	0.0	6.5250615364e-08	0.0	0.0
32718.96484375	356.2109375	1070530660.4465485	126886.2319946289	21832.123046875	24.005859375	476641596.7338905	576.2812843322754	21840.66796875	15.232421875	232.0266761779785	477014777.3211823	1.2572450000000002	19.592678	0.11924802	-0.1570494785	-0.05987647030000001	-0.11926120970000001	0.1376956629	-0.1149331325	-0.028423909900000002	0.1302259938	0.0669425154	0.0702492611	-0.007844886	-0.13022795210000002	-0.0045607846	-0.0401829821	0.025927501600000003	-0.0186190132	0.002574182	0.1097765406	-0.06756391120000001	-0.0235851259	-0.033966640299999996	0.08450296480000001	-0.0337626973	0.0710291218	0.0098635746	-0.0409303277	0.0009469092999999999	0.018340338600000002	-0.0939234439	-0.019116240700000002	-0.0208734015	0.0056466347	-0.1838813681	0.0276451052	0.07259678230000001	0.0134268768	-0.0419310945	-0.0047400051	-0.11805346480000001	-0.100183646	-0.0219340998	0.0031896908	0.0902191716	-0.0695311578	-0.0352905668	0.0328196766	-0.0481618389	-0.0549263722	0.1157290394	-0.173179594	-0.0038588896999999997	-0.1451173439	-0.1308087261	0.10140974650000001	0.0092881179	-0.0368779059	0.1414786331	-0.0531135451	-0.0783983198	0.0383672931	0.1139510833	0.1198064784	-0.0076858638	-0.0731175725	-0.0694894288	-0.0459609259	0.014512258500000003	-0.0010417132000000002	-0.059992475499999996	0.102538634	-0.0113291654	-0.1018401225	-0.024859568999999998	0.0470876658	0.0247946808	-0.0491718002	0.0157559374	-0.0506283433	-0.049903374800000004	0.1110915309	0.1121107825	0.0449239871	-0.1625423795	-0.055134240300000005	0.0718940341	-0.0488002183	0.0203349146	0.0019857564	0.0538398078	-0.0302514589	0.0653226154	0.059962105099999996	0.1403154818	-0.059991801399999996	-0.0602316045	0.13211563240000002	0.2083335168	0.0787548725	0.1669066449	-0.0990770312	-0.0557630181	0.059140345	0.07823761629999999	-0.0211357831	-0.10540925529999999	0.00965543	-0.013248169999999995	0.0001755140083488999	9.32273284849e-05	-0.0362565	-0.00014109999999999817	0.00131453379225	1.9909209999999484e-08	0.102577	0.0544372	0.010522040929	0.0029634087438400003	0.000244349	-0.00014804500000000002	2.191732202500001e-08	5.970643380099999e-08	-0.00137586	-0.0004237529999999998	1.8929907396e-06	1.7956660500899984e-07	-0.000201191	-0.000456633	2.0851369668900002e-07	4.047781848099999e-08	0.0	0.0
32527.765625	-191.19921875	1058055536.5549316	36557.14125061035	21811.578125	-20.544921875	475744940.3029785	422.0938148498535	21810.1640625	-30.50390625	930.4882965087892	475683256.4331665	1.2014	18.722406	0.106619995	-0.0669159322	0.1151665013	0.050307053600000005	0.0161041622	0.043384368799999996	-0.1177425549	-0.0002566351	-0.022819168799999998	0.1158644166	0.1327643758	-0.12409774359999999	-0.0373208416	0.0763808855	0.0297950241	0.0680188172	-0.05691394280000001	-0.0774277662	0.0851673309	-0.0539077628	0.1161579062	-0.1427468979	0.0821512741	-0.028913002900000002	-0.0601447404	-0.108491714	-0.023390682000000003	-0.0168604456	0.052679246	0.0169157245	0.044307915	0.0293319638	-0.07283547530000001	-0.1012842616	-0.052581861900000006	-0.1027020701	0.0144150973	-0.0718173317	0.0183489226	-0.043104022	-0.08273647469999999	0.0425244144	-0.0925253647	-0.1112299737	-0.1397326118	0.019460649	0.062115211	0.0661110971	-0.1342350789	0.0393706662	-0.1594987941	-0.0606214303	0.1224916764	0.0173458699	-0.041737611	-0.0447049194	0.0030688670000000003	0.0544350162	-0.0446789997	-0.1425165034	0.08951884140000001	0.0691241584	0.1416520541	-0.0808268558	0.045035483700000004	0.0747966071	-0.11686787900000001	0.0732418084	0.0784342521	-0.09062763830000001	0.0506906087	-0.0416700561	0.0613196839	0.025260046499999998	-0.086544787	0.149522964	0.1336967143	0.1434586491	0.0527896939	-0.0274173811	0.0414217972	0.0093526936	0.0410571142	0.0233426456	-0.034924350800000004	-0.1169910747	-0.0025770237	-0.06326225860000001	0.0637505337	-0.0429192431	0.050223371100000004	-0.048835934500000004	-0.06446908230000001	-0.0427117091	0.1689556016	-0.0181752633	-0.10446612	-0.1945374113	-0.0064304034	-0.0779545068	-0.0102159428	-0.018323378	0.0760468362	-0.0266897442	-0.1093977275	0.00585221	-0.00380322	1.4464482368399993e-05	3.42483618841e-05	-0.0108948	0.0253617	0.00011869666704000001	0.0006432158268899999	0.08845399999999999	-0.014123000000000009	0.007824110115999998	0.00019945912900000033	-0.000451983	-0.0006963319999999999	4.848782542240001e-07	2.0428863228900004e-07	-0.00109151	0.00028435000000000005	1.1913940801e-06	8.085492250000003e-08	8.47685e-05	0.0002859595	8.177283564024997e-08	7.185698592250001e-09	0.0	0.0
32440.015625	-87.75	1052354613.7502439	7700.0625	21801.16796875	-10.41015625	475290924.801651	108.37135314941406	21816.865234375	6.701171875	44.905704498291016	475975608.65488046	1.174983	18.310728	0.15560736500000005	0.0339984595	0.09621785810000001	0.0607238834	-0.0371390695	0.046540780700000006	-0.1070362767	-0.0497781779	-0.0508934424	0.0915270052	0.09116388140000001	0.10604274080000001	-0.0604430193	-0.0259488992	0.0813935633	-0.1880679345	0.09709339730000001	0.06753285190000001	-0.020262456499999998	-0.0771342839	0.1486333744	-0.00018776950000000002	0.0041880983	0.18745753690000005	-0.1077854924	0.0101186371	0.0977541173	0.130718731	0.1357040743	0.112925847	0.1747852579	0.0150521912	-0.0956657249	-0.0703544695	-0.027426982599999997	0.043854513399999996	0.045214463200000006	0.0544551233	-0.053789571900000006	-0.1462961765	0.09309831910000001	-0.0013962542999999999	0.020853839199999998	0.0373057215	-0.0274549241	-0.0316108519	0.0099303825	-0.0985514467	-0.09669945880000001	-0.1288795438	0.0455896583	0.031269692599999996	0.1008793437	0.0051615451000000005	-0.1028302218	0.0059168171	-0.0241594148	0.0215792921	-0.0402817257	-0.1465574433	-0.0356005273	0.0415870405	0.0721558808	0.1051058321	0.0069189843	-0.044060858700000004	0.049979719400000004	0.0677096623	-0.1491517903	0.1052525051	0.055413757599999995	-0.0012317453	-0.0352900007	0.18437525789999998	-0.1589274248	0.19198708969999997	-0.015206631200000001	0.11449912779999999	0.1438104351	-0.019998668100000002	0.0072236685	-0.1372902131	-0.06818568009999999	-0.1609290998	0.0558962521	-0.0376767368	-0.0691084218	-0.0397494984	-0.0660625848	-0.0806448243	0.013122980800000001	0.0817389349	0.1083901794	0.1652160923	-0.11399081130000001	-0.014257463	-0.024348293599999998	-0.0951001565	-0.0836634275	0.0512623568	0.052054582800000006	-0.040122329500000005	0.0738148754	-0.0321859012	-0.11285322490000001	0.018659	0.012806790000000002	0.00016401387010410006	0.0003481582810000001	-0.0325034	-0.0216086	0.0010564710115600002	0.00046693159396000007	0.0515122	-0.036941800000000004	0.0026535067488399995	0.0013646965872399998	0.000807283	0.001259266	1.585750858756e-06	6.51705842089e-07	-0.00144766	-0.00035615	2.0957194756e-06	1.2684282249999996e-07	1.5181e-05	-6.95875e-05	4.842420156250001e-09	2.3046276099999998e-10	0.0	0.0
32459.953125	19.9375	1053648556.8771973	397.50390625	21807.96484375	6.796875	475587330.626236	46.197509765625	21800.537109375	-16.328125	266.607666015625	475263418.25723654	1.2925700000000002	20.143181	0.115479675	0.028771594700000007	-0.0333411915	-0.0178627178	-0.0036466306	-0.0493232221	-0.039952415	0.0645696566	0.0955750385	-0.0188706927	0.2062236792	0.0336237727	0.0339847285	0.012599756200000001	0.0359567294	-0.07191967219999999	-0.0174935604	0.1358747321	0.025391382	-0.0780414398	-0.1272818209	-0.043428216500000005	0.0598922053	0.0675965388	-0.041363796200000004	0.0035431715	0.3241313885	-0.029052029500000007	0.053765960700000004	-0.1516390036	-0.009151809300000001	-0.0914016655	-0.0764936683	-0.0990409335	-0.0629346773	0.1128502143	-0.0094661474	0.0760927265	-0.037419562999999996	-0.0560330719	-0.0832622066	-0.1989256102	0.07484664860000001	-0.0540341286	0.0484433542	0.09542880320000001	0.11952838060000001	0.0573240685	-0.0226288902	0.08690869130000001	-0.0932122612	0.0024768001	-0.08191160780000001	0.0127183936	-0.15205518769999998	-0.0439117128	-0.0017703495	-0.0392429078	-0.12167922210000001	0.0143608892	0.12755841880000002	-0.0837231451	0.1181314416	0.0783482541	0.0621232607	-0.09562281539999999	-0.0175546128	0.08090738110000001	-0.2335459698	0.05915539860000001	0.0220340775	-0.0989271107	0.0818181287	0.0125452997	-0.025364570299999997	-0.08934539779999999	0.081485225	-0.0908222843	0.030666438100000002	-0.024537761	0.0335606741	-0.0535051553	0.0646602889	0.1308338765	0.1248500509	-0.1105752492	-0.1011258285	0.022440036099999998	-0.0821033793	-0.11776738099999999	0.0720145978	0.0757549516	-0.0034630002	0.2706689123	0.12215581810000001	-0.0420153691	0.0733506685	-0.0459405032	0.1104847444	-0.036416557999999995	0.0442219448	0.024591411299999998	0.07154294259999999	-0.0376123508	-0.11575891279999999	0.00614675	-0.012512250000000004	0.00015655640006250005	3.778253556250001e-05	-0.0250105	0.007492900000000005	0.0006255251102499999	5.614355041000006e-05	0.103946	0.05243380000000001	0.010804770916	0.0027493033824400005	0.00017168	-0.000635603	4.0399117360900004e-07	2.9474022400000007e-08	-0.0015607000000000002	-0.00011304000000000025	2.4357844900000003e-06	1.2778041600000052e-08	-9.699050000000004e-05	-0.00011217150000000004	1.258244541225001e-08	9.407157090250007e-09	0.0	0.0
32261.3359375	-198.6171875	1040793796.4722289	39448.78717041016	21796.123046875	-11.841796875	475070979.87451553	140.22815322875977	21786.25	-14.287109375	204.1214942932129	474640689.0625	1.380706	21.516684	0.12589267500000004	0.1547585102	-0.07835865639999999	0.07815276730000001	-0.0192275025	0.1462747895	0.0723453429	0.0133511884	0.011132341799999999	0.0922101144	0.0334345658	0.0358706758	0.0618505608	-0.0092742995	-0.0589893964	-0.146641605	0.0503928693	0.0559776644	-0.1140678436	-0.0658583421	0.0480112177	0.0050410539	0.0557798755	-0.0104395727	0.0554936773	-0.0313807481	0.031902100600000004	0.051375202300000006	-0.212132865	-0.022515154199999998	0.0402658385	0.1278895791	-0.053335279000000006	0.1757041254	0.0376009357	-0.05147590480000002	0.18708749100000002	0.1125146706	0.1680910906	-0.0998842325	-0.0337561561	-0.061324110099999996	-0.09729491109999999	-0.0144397339	-0.1711881411	0.0048860732	-0.0410642054	-0.1431157745	0.072429433	0.0759891323	0.2404089249	0.1364255316	-0.025376126800000003	-0.14198571880000002	-0.0147897319	0.0056267535	-0.036012255699999995	0.1260124347	0.0658493042	-0.0346081612	0.0368986872	-0.018193542099999998	-0.0792096937	0.0371024315	0.059379985499999996	0.0121238389	0.0847811021	-0.075927126	-0.08899822310000001	-0.0108047567	0.1147165433	-0.1671632292	-0.0658392021	0.0619919182	0.0267508419	-0.1524554616	0.0906836918	0.200000531	-0.085649877	0.038963645400000003	0.0717614707	0.08670486349999999	-0.1331748089	-0.08782933279999999	-0.1216674623	0.0056180195	-0.0533439053	-0.17307039989999998	0.0986634564	0.0996185149	0.057732486799999996	-0.0373101057	-0.016112521299999998	0.0607313707	-0.0285639405	0.0363717279	-0.0411558989	-0.0873013934	-0.23734671780000002	0.1637597626	-0.09022958119999999	0.0470477345	0.069232268	-0.0429573403	-0.1181006348	0.039204400000000014	0.033057650000000015	0.0010928082235225004	0.0015369849793600006	-0.0250576	-4.7100000000001314e-05	0.0006278833177599999	2.2184100000001232e-09	0.07660079999999997	-0.027345200000000028	0.005867682560639995	0.0007477599630400017	-0.000371728	-0.000543408	2.95292254464e-07	1.3818170598400006e-07	-0.00137702	0.00018368000000000008	1.8961840804e-06	3.373834240000003e-08	0.000484776	0.0005817665	3.3845226052225003e-07	2.3500777017600002e-07	0.0	0.0
32544.427734375	283.091796875	1059139776.5579568	80140.96545791626	21820.40234375	24.279296875	476129958.4431305	589.4842567443848	21834.5625	48.3125	2334.09765625	476748119.5664063	1.173816	18.29254	0.1408266	-0.0272282902	-0.1211203167	-0.08397217539999999	0.0497901633	-0.0992741687	0.1043786462	0.12042610210000004	0.0975949073	-0.0940096032	-0.0242051018	-0.0682962403	0.1666525976	-0.0272144909	-0.045634214000000006	-0.1554774074	0.012276911299999999	0.060335349	0.1490954464	-0.1012230056	-0.11841733019999999	-0.06232763	0.0801562762	0.1215790678	-0.1163398143	-0.1228486792	-0.015168931	-0.0069576138	-0.1477131273	-0.0663192496	-0.0035051632	-0.1427030997	-0.100740137	-0.01394489	0.07925320940000001	0.056687367599999997	-0.061152483	2.7291599999999998e-05	0.0779565246	-0.0371816911	-0.0288586463	-0.050464206100000006	0.1361782808	-0.0501682563	0.0265736286	-0.0100382788	-0.0088977365	-0.0241161648	0.0291885802	0.0815962932	0.061480281799999995	-0.038487856099999995	-0.1538522712	-0.0011378399	-0.0367940979	-0.0148218902	0.0666077168	-0.0900042841	-0.0551534193	0.195528299	0.0494816789	0.1051491407	-0.0513365139	0.005693054300000001	0.0629790913	-0.0211086588	0.07651941129999999	0.083760385	-0.15387256789999998	-0.028344040600000002	0.20251342530000002	-0.0275394986	0.0850378625	-0.1067464988	0.038444104900000005	-0.0205396158	0.0963081898	-0.20879124640000002	0.0447464167	-0.011359373300000001	0.2135624554	0.10671310070000001	-0.042916099400000005	-0.013739931399999999	-0.09808275539999999	-0.0707964475	0.03260874	-0.0175084468	-0.0840595675	-0.0246975111	-0.0510822326	-0.0189746097	0.04673806	0.0833571402	0.00368874	-0.0382650598	0.0272623102	0.0608154694	-0.0117276213	-0.0789466783	-0.0265549885	0.0716140328	0.0668841029	-0.0482092939	-0.1198669825	0.0265406	-0.012663800000000006	0.00016037183044000016	0.0007044034483600001	-0.0416697	-0.016612099999999998	0.0017363638980899998	0.0002759618664099999	0.121573	0.04497220000000003	0.014779994328999999	0.0020224987728400027	0.000384907	0.0007566350000000001	5.724965232250001e-07	1.4815339864899998e-07	-0.00160659	-0.0002295699999999999	2.5811314281e-06	5.2702384899999957e-08	0.000139411	-0.00034536499999999993	1.1927698322499996e-07	1.9435426921000002e-08	0.0	0.0
32665.130859375	120.703125	1067010774.0600928	14569.244384765625	21821.568359375	1.166015625	476180845.6628762	1.3595924377441406	21790.890625	-43.671875	1907.232666015625	474842914.2307129	1.2066420000000002	18.804096	0.04233285	-0.168862156	-0.0568858312	0.023603227999999997	0.0817049492	-0.14747405189999999	-0.0415289648	0.12020533109999999	0.0480608988	0.0340139928	-0.024531906800000003	-0.0780321575	0.0992767201	-0.1857746589	-0.0451710473	-0.0594881649	0.0311822644	-0.1739830559	-0.09001974789999999	-0.00823813	0.0107509554	0.0032533334000000003	-0.17276211449999998	0.08316687610000001	0.045108875300000004	0.113273565	0.0061897393	-0.1551170116	0.0666084805	-0.0032069578999999997	0.0229148878	-0.0047124701	-0.0198073999	0.1543806716	0.0957346043	0.10390609029999999	0.060252123899999996	-0.07166334099999999	0.0306054728	0.0545415853	0.06351405110000001	-0.085460775	-0.114729001	0.2293471304	0.1605891922	0.0037451935999999997	0.1113235174	0.007974854	0.07766895830000001	0.0985478259	0.1000173424	-0.1658650816	-0.0355126584	-0.024048632	0.0760877328	-0.0397288102	0.0855006685	-0.1059533969	-0.1142893336	0.0233612983	0.13005124310000002	0.06319152230000001	-0.0286630113	-0.07921175030000001	-0.0425471362	-0.1760853105	0.1413802909	-0.0537205419	0.025770798199999997	-0.1639265935	-0.055540459199999996	0.1266979071	-0.0964292628	0.0409881441	0.010093062600000001	-0.0394155111	-0.0199829192	-0.0731098689	0.049719820899999996	-0.125665045	-0.14074071929999998	-0.0912564515	-0.0775807067	-0.0145598665	-0.1918424557	0.0444369258	0.035524039300000004	-0.0008354571000000001	0.14640454449999998	-0.08641067949999999	-0.0305548013	0.08919766330000001	-0.1062133823	0.0148626548	-0.0461013042	-0.022133027000000003	0.015378315	0.24113454469999998	-0.0202327921	0.07005177139999999	0.1165220532	0.029936737799999998	0.0644997188	-0.053356836799999995	-0.12104935019999999	0.0230071	-0.0035335000000000024	1.2485622250000016e-05	0.0005293266504099999	-0.0403621	0.001307599999999999	0.00162909911641	1.7098177599999974e-06	0.129527	0.007954000000000003	0.016777243729	6.326611600000004e-05	0.00028324400000000004	-0.00010166299999999994	1.0335365568999987e-08	8.022716353600003e-08	-0.00118533	0.00042125999999999985	1.4050072089000002e-06	1.7745998759999993e-07	7.1579e-05	-6.783200000000001e-05	4.601180224000002e-09	5.1235532409999994e-09	0.0	0.0
