csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
32270.70703125	-103.525390625	10717.506504058838	1041398532.2967682	22276.58984375	-19.224609375	369.5856056213379	496246455.0666657	22588.146484375	-13.052734375	510224361.59958273	170.3738746643066	1.397923	26.376577	0.1009300307	0.0809555076	0.0375708583	0.0895638028	-0.06730848730000001	-0.0607526526	-0.0037029772999999998	0.12379337789999999	0.0638267126	-0.0010384663000000001	-0.0059973121	-0.10548183400000001	0.0484933792	0.0035990495	-0.0577718605	0.0607488416	0.0433239086	-0.1100932899	0.1324597656	-0.0496180796	0.1260146968	0.0369679818	-0.0836001363	-0.0182047171	0.0055817507	-0.014239833600000001	-0.08907127710000001	0.004013075	-0.2036481846	-0.0896628688	-0.0343027707	-0.0795894384	0.0969944224	-0.050601556900000004	0.0260805161	0.0135664247	-0.024173775800000002	0.0223104714	-0.030284143700000002	-0.0024124449	0.0739739525	0.0512904875	-0.0372935168	-0.1610122007	0.0232020877	0.09013537640000001	-0.043525799500000004	0.07848029570000001	-0.0926360552	-0.015310088700000004	0.1068859165	-0.018894209199999998	0.045346087800000004	-0.0647485034	-0.0817860171	-0.0835300002	-0.0054659127000000005	0.12325917789999999	-0.0351986236	-0.0836646472	0.0026236910999999996	0.0033580575	-0.0472447746	0.05456951	-0.011760493	0.103933587	-0.11268024369999999	0.0455092563	-0.1657884429	-0.0889521073	0.0575659984	0.1124098309	0.0550093799	0.0704691584	0.1262712583	0.0380434112	-0.0363380377	0.015137826100000001	-0.1085574655	0.10599994189999999	-0.0282015099	-0.0527561888	-0.0802120655	0.0812448832	-0.0004484313	-0.0076947115000000005	-0.0173476924	0.0048232284999999995	0.0363421282	0.1314847828	-0.18572373399999997	0.10655329919999999	0.1291221478	0.025142706	0.0188193229	-0.06623478320000001	-0.0262694255	0.0358856372	0.0976313259	0.0349085778	-0.041629366099999995	0.000116516	3.6220700000000044e-05	1.3575978256000003e-08	1.3119391084900028e-09	0.0632913	0.0322774	0.0010418305507599998	0.004005788655689999	0.0447808	0.026513400000000003	0.0007029603795600003	0.00200532004864	-0.000992413	-0.00038262800000000004	1.4640418638399998e-07	9.84883562569e-07	-3.55862e-05	-0.00045943220000000003	2.1107794639684e-07	1.26637763044e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32131.037109375	-139.669921875	19507.687076568604	1032403545.7240334	22277.90625	1.31640625	1.7329254150390625	496305106.88378906	22544.4765625	-43.669921875	508253423.4771118	1907.0620765686035	1.104566	20.841404	0.091297454	0.0965781344	-0.0108010773	-0.011295545700000001	-0.0652570386	-0.0680755479	-0.0740523551	0.1410122188	0.0802423056	-0.0351706695	0.1098197397	-0.0321962722	-0.0282718152	0.010176020400000001	-0.026685698799999998	0.0917085014	0.1014105663	-0.0140054905	0.054681848600000006	0.032952360099999994	-0.0526229951	0.08283979150000001	-0.08706436	-0.0078567824	-0.17113345719999998	-0.0450422492	0.08416945070000001	0.1022163842	-0.053698215099999995	0.0048703261999999995	-0.0373375284	-0.041680965800000004	-0.022486308700000002	-0.10784674539999999	-0.015158037099999999	0.1202934051	-0.0550943162	-0.10351928710000001	-0.0028599163	0.0306722659	0.0090761318	0.1597856305	-0.0552705005	0.0686243127	0.0035911089000000007	-0.0501235399	-0.0094880008	0.0841636773	2.69253e-05	0.0635764709	0.05059465230000002	-0.0434329876	-0.038668344300000004	-0.0558605942	-0.0982857434	-0.1204742777	-0.043804110199999996	0.0920686673	-0.156956724	-0.031353078300000004	0.0692179032	-0.00975274	0.029041807200000002	0.017022905	-0.046802331100000004	-0.0371729984	-0.0496751624	0.1056402628	-0.0011834967	-0.08485765630000001	0.067231853	0.0881503187	0.0370443037	0.013121919099999999	0.05973076190000001	-0.1427251503	0.0420693299	-0.0391405612	-0.0128563401	-0.1872589508	-0.12674775060000001	0.0249383391	-0.0376461445	0.0403659887	-0.043396943	0.0976712107	-0.017668656100000003	0.0503076585	0.0807403397	0.1390398306	0.0822912065	-0.0836573912	-0.0590013428	-0.0203874546	0.0452243244	-0.1217432032	0.031145475	-0.0284752045	0.0959136145	0.0294457954	-0.049506407599999996	0.00012983	1.3313999999999988e-05	1.68558289e-08	1.772625959999997e-10	0.0926049	0.029313600000000013	0.0008592871449600005	0.00857566750401	0.06815039999999999	0.023369599999999983	0.0005461382041599992	0.004644477020159998	-0.000383716	0.000608697	3.7051203780899993e-07	1.47237968656e-07	-0.000198908	-0.0001633218	2.667401035524e-08	3.9564392464e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32215.8359375	84.798828125	7190.841251373291	1037860085.1519164	22301.296875	23.390625	547.121337890625	497347842.3068848	22568.41796875	23.94140625	509333489.6121979	573.1909332275392	1.217683	22.975744	0.12318365	0.0165983728	-0.0391058264	-0.05994936150000001	-0.0182433519	0.0134289264	-0.0223119179	0.009809732600000001	0.0694212451	-0.0755257162	0.0394340242	-0.1315116109	-0.0437167738	-0.0580793072	0.0400216996	0.1494249114	0.0922104535	-0.0598802633	0.0569367164	0.024564511400000003	0.2264792279	0.0728650167	-0.004040722	0.0248143829	-0.1155373217	0.0307820964	0.021162617	-0.024709154900000002	-0.05998626610000001	0.1408787229	-0.089653355	0.0043540376	-0.0251861087	-0.1610549351	0.007119417800000001	0.07516383759999999	0.0235819944	0.0070784254	-0.0440274813	0.055040250199999995	0.0183467232	-0.10315655300000001	-0.022536875699999997	0.0312512664	0.0816734011	-0.049121089699999995	0.0951271898	0.0131367329	0.045134659	0.068424437	0.0367611741	-0.07753781629999999	-0.09974064	-0.021692572900000002	-0.0065488876	-0.0075545241	-0.0425140476	0.07253574389999999	-0.046265191500000004	-0.1227331454	0.0237397362	-0.013810692099999999	0.0519092651	0.0885536256	0.0573186626	0.0455852495	-0.1943225689	-0.0364902744	-0.1159569109	-0.042427778099999994	0.19589219089999999	0.092200423	0.019669439099999998	-0.010603888999999998	0.017832452	-0.18792178510000002	0.066962619	0.044240288200000005	0.08937981	0.0188663558	-0.1122114192	0.0520700058	0.0652597265	0.06404165490000001	0.009836827	-0.025638221800000003	0.0652757713	0.0271788645	-0.0208255265	-0.1425230539	-0.0343130703	-0.0414022458	0.0280536039	0.032485353	0.0250252062	0.027264857799999997	-0.0393612587	-0.0883976661	0.0941439642	0.02391924	-0.0571422589	0.00288721	0.00275738	8.3359815841e-06	7.603144464399998e-06	0.0396676	-0.052937300000000014	0.0028023577312900013	0.0015735184897599998	0.0393364	-0.028813999999999982	0.0008302465959999991	0.00154735236496	-0.00090377	-0.000520054	2.704561629160001e-07	8.168002129e-07	5.45374e-05	0.0002534454	6.423457078116001e-08	2.97432799876e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32141.880859375	-73.955078125	5469.353580474854	1033100505.178257	22291.4609375	-9.8359375	96.74566650390624	496909230.7280884	22565.763671875	-2.654296875	509213690.0949135	7.0452919006347665	1.082248	20.420301	0.04411216	0.1068577973	-0.1242208325	-0.030255492400000007	-0.06826592849999999	-0.0213454225	-0.1473457833	-0.0125889848	0.0294191215	0.043782909	0.050957916500000006	-0.0498809766	-0.07766018599999999	-0.0060298982	-0.0478294584	-0.1088815519	-0.06583889030000001	-0.0098509448	0.0177723807	-0.0289536748	0.0583656364	-0.0202025032	0.0317481659	0.0700855596	-0.029526986499999998	-0.0945426499	0.0341012091	0.1113356641	0.049815335999999995	0.0043691088	-0.0750159173	-0.0491318124	-0.0528242458	0.1127607816	0.011747644599999999	0.09978489300000001	0.0578126697	0.07879273269999999	0.0172302204	0.1687043548	-0.013970231299999998	0.1135261798	-0.0776758986	-0.12083040939999999	-0.0271819714	-0.0316852427	-0.054248438200000006	0.0991372874	0.0833650328	0.0201877855	0.050527767300000005	0.0646450531	-0.066306881	-0.06263774379999999	-0.0506030637	-0.06815747009999999	-0.134685112	-0.059510435	-0.0130229326	-0.050455299	0.0650980234	-0.0421560104	-0.013319172800000001	-0.0884029024	0.0287885001	0.012968884699999999	-0.0038418858	0.0065825033	-0.025251455899999997	0.0092997677	0.0154253878	-0.0034971405	0.047485214299999995	-0.14261649070000001	-0.0952430221	-0.013707858500000001	-0.060721900999999995	-0.027077738900000002	-0.106359501	-0.048142881500000005	0.0425526063	0.0868108168	-0.0413579974	-0.019740875800000002	-0.0812215152	0.024256148199999997	-0.1087023253	0.1276791608	0.0492934826	-0.0747810478	-0.0214260837	0.17077902679999998	0.0210946304	0.0220610271	-0.11736743029999999	-0.14304968070000001	0.1381280026	-0.10421454470000001	0.0923233333	0.0183408808	-0.0644997188	0.000118145	-0.002769065	1.3958241025e-08	7.667720974225e-06	0.0502468	0.010579200000000004	0.00011191947264000008	0.0025247409102400003	0.051014300000000005	0.011677900000000005	0.00013637334841000011	0.0026024588044900004	-0.000664265	0.000239505	5.7362645025e-08	4.41247990225e-07	-8.76775e-05	-0.0001422149	2.0225077782010002e-08	7.68734400625e-09	-6.6174399999999985e-24	-6.6174399999999985e-24	4.379051215359999e-47	4.379051215359999e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32391.46875	249.587890625	62294.11514663696	1049207247.7822266	22311.06640625	19.60546875	384.37440490722656	497783684.1840973	22622.025390625	56.26171875	511756032.77408224	3165.3809967041016	1.238966	23.377314	0.12971417400000002	-0.07239211	-0.17300476210000001	0.046178396100000005	0.021448413	-0.0840799346	-0.103400471	-0.139716751	-0.0812820966	0.010839221599999999	0.0644667992	-0.0191140833	0.14690742029999998	0.0967857085	0.044300916100000004	-0.0813386036	-0.0657849972	0.122232139	-0.0465438762	-0.0582431641	0.1540620374	0.053759160599999994	-0.0865057982	0.017528191000000002	-0.1323080203	0.042420938600000006	-0.0229588615	-0.06829366440000001	-0.0061783831	0.0725931118	0.0622754259	0.0255027525	0.0675146791	0.0566182014	0.0400753604	-0.146319524	-0.023934518	-0.0803203287	-0.0449051725	0.06939934519999999	0.047709549000000004	0.012441188899999999	0.0440359269	0.0640849422	0.0782631862	-0.0780506226	0.0058481431000000006	-0.0396422665	0.1511863376	-0.11283927099999999	-0.0545962546	-0.0117184156	0.1196082483	0.011166768300000001	-0.0791393593	0.010976623999999999	-0.0318402936	-0.16886400989999995	0.0145122327	-0.0131464892	0.0690779254	0.0026991775	-0.0674574466	0.025699603900000003	0.17089789079999998	-0.0315412796	0.1639402774	-0.0826675313	-0.0925932179	-0.0200629515	0.1614994012	-0.030633607900000002	0.1337849221	0.011970163700000001	0.0556712138	-0.0308878852	-0.0189992205	-0.0017078923	0.0138625913	0.07531153809999999	0.0541036808	-0.0089187775	0.043051569299999995	-0.0736342066	-0.0524285043	-0.0311408423	0.0848455	-0.1412733848	0.032934227999999996	-0.0773343278	0.09686452050000001	0.0153759903	-0.1512550526	0.0599496533	0.1045021507	-0.10183720019999999	5.12818e-05	-0.1356844412	0.0904527076	0.0127227994	-0.07154294259999999	0.000116516	-1.628999999999994e-06	1.3575978256000003e-08	2.653640999999981e-12	0.00826607	-0.04198073	0.0017623816913329	6.83279132449e-05	-0.030322900000000007	-0.08133720000000001	0.006615740103840003	0.0009194782644100002	-0.000740066	-7.580100000000003e-05	5.745791601000002e-09	5.47697684356e-07	-3.55862e-05	5.20913e-05	2.71350353569e-09	1.26637763044e-09	0.0	6.6174399999999985e-24	0.0	4.379051215359999e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32383.609375	-7.859375	61.769775390625	1048698156.1525881	22342.50390625	31.4375	988.31640625	499187480.8007965	22592.8046875	-29.220703125	510434823.647522	853.8494911193848	1.585503	29.915911	0.400393439	-0.1950115613	0.0338716165	0.0836400204	0.17236845609999998	0.0474931125	0.10704837619999999	-0.1596109175	-0.0091535676	0.0677729449	-0.0952434817	-0.01098269	0.0094989173	-0.0735750699	-0.013526322	-0.203658593	0.1937074668	-0.0143235026	-0.1721090152	0.1708180192	0.0217396589	0.1475174228	-0.0163454395	-0.092388924	0.1182571473	-0.1026871421	0.07392638650000001	-0.0544437403	-0.0938743244	0.14595078949999998	0.103049813	-0.028921086000000002	0.1538517367	-0.0538686846	-0.0003248285	-0.0201322597	-0.1420544341	0.0570786573	0.14266345630000002	0.0486179197	-0.1207765058	0.056272393899999995	0.0430192218	-0.1406975261	-0.1264505876	-0.19357356690000002	0.1306677779	-0.1795691644	-0.0411241642	-0.1331108063	0.0002596049	-0.0278041567	-0.0759689716	0.155984955	0.083222616	0.17972482	-0.0192935427	-0.08286834230000001	0.0864280748	-0.059235949	-0.0332814383	0.162471952	-0.0328043519	-0.1645101469	0.0992940742	-0.2675500148	-0.1268566502	-0.10739365320000001	-0.0219186993	0.0816761414	-0.0074853341	0.0673948517	-0.1934956335	0.0725415886	0.0182368629	-0.0679648991	0.0748246972	-0.0234041638	0.0594877504	0.0383441453	0.0411786894	-0.0629731879	-0.1673731759	-0.0051132909	-0.119629315	0.1307284712	-0.1570175376	-0.1040981556	0.1776491077	0.1049629101	0.049439703	0.010341080400000001	-0.142432387	-0.1677294525	-0.0276327768	0.1625489518	-0.014696569199999999	-0.033054678399999995	0.08853310029999999	0.007077163199999998	-0.07823761629999999	0.0240673	0.023950784	0.00057923492929	0.0005736400542146558	-0.0582092	-0.06647527	0.0044189615215729	0.00338831096464	-0.214385	-0.1840621	0.033878856656409995	0.045960928225	0.00122871	0.001968776	3.876078938176e-06	1.5097282641e-06	0.000415488	0.0004510742000000001	2.0346793390564008e-07	1.7263027814400006e-07	9.82555e-05	9.82555e-05	9.654143280249998e-09	9.654143280249998e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32295.060546875	-88.548828125	7840.894962310791	1042970935.7263223	22322.671875	-19.83203125	393.30946350097656	498301679.638916	22636.310546875	43.505859375	512402555.1745644	1892.7597999572754	1.485994	28.038342	0.38419686	0.0217597088	0.0467454995	0.1094474883	-0.0375713881	-0.0836870897	0.0381053529	-0.0486316492	-0.0259947936	0.0721496385	-0.099055135	-0.028079454	-0.1313874918	0.0499912319	0.0291411319	-0.0016711674	-0.0039121923	0.0502563213	-0.031190118399999998	0.0617272489	-0.1236813471	0.030641628900000002	0.0689724736	0.11340391080000001	-0.0868462809	-0.0420321279	-0.0811423753	-0.0006668967999999999	0.14346630929999998	0.0275338711	-0.0433842047	-0.18282316280000002	0.1465803493	0.0116729043	-0.054702634900000005	-0.0390698228	-0.025290684900000002	-0.0569650677	0.0456634192	-0.1216260881	-0.0785097419	0.1600774221	0.0416984704	0.0020234354	-0.12064895240000001	-0.1356694227	-0.018757209099999998	0.0488888526	-0.048655738899999995	-0.114902289	-0.0546800745	-0.0242518525	-0.0441508773	-0.0342427723	-0.0691652031	0.0522336483	0.0344802973	-0.073436216	0.025701565099999997	-0.06622772610000001	-0.1466969161	-0.0633623202	0.0281742501	-0.07014622179999999	0.007403615899999999	-0.0784042313	0.007470343000000002	0.0655531974	0.12410845570000001	-0.0067520175	-0.0020258994	0.0166992313	0.0593693201	-0.1303005481	-0.0064782958	0.0817250039	-0.1168037032	0.0450652638	0.0975244398	-0.0275392478	0.208595091	0.10667977220000001	-0.0101207408	0.0365992842	0.0035795696	0.043032289	-0.07229887480000001	-0.011598557399999999	0.0709044289	0.0976703624	0.0412456614	-0.1112046658	0.0321562736	-0.1291930362	-0.11637579519999999	0.0148860777	0.10488098720000001	0.046920496799999996	0.08656555070000001	0.0014161995	-0.0845511243	0.00456616	-0.01950114	2.08498171456e-05	0.0003802944612996	-0.00267069	0.05553851	0.0030845260930201	7.1325850761e-06	-0.0124491	0.2019359	0.04077810770881	0.00015498009081	-0.000501803	-0.001730513	2.994675243169e-06	2.5180625080900003e-07	5.44343e-05	-0.0003610537	1.3035977428369006e-07	2.9630930164900007e-09	0.000151115	5.285950000000001e-05	2.2835743225000003e-08	2.794126740250001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32298.125	3.064453125	9.390872955322266	1043168878.515625	22351.78125	29.109375	847.355712890625	499602125.0478516	22599.4921875	-36.818359375	510737047.1328736	1355.5915870666506	1.3695020000000002	25.840319	0.261299885	-0.2196471214	0.068119345	-0.001438859	0.196484694	0.14106287539999998	0.2602550599	-0.1028216299	0.052152938600000004	-0.041634694	0.12242858039999999	-0.014833491499999999	-0.0397211817	-0.22194766719999998	0.0834568609	-0.09921475710000001	0.0110359457	0.0316545702	0.0485285802	-0.0180152421	-0.1988356634	0.0363624661	-0.0363629226	-0.028602298999999998	-0.2267194666	-0.051258905300000004	0.0266655359	0.0390749356	-0.0643697239	0.0629459515	0.0133714179	-0.1101738986	0.06606502389999999	-0.001168021	0.00361136	0.0055319921999999995	-0.0642986898	-0.0099211417	0.049784789	0.0738471039	0.1081707542	-0.0623198982	-0.012934741699999999	-0.118854115	-0.0069386827000000005	0.0049583451	-0.061145763600000014	-0.23798551899999998	-0.054559479800000005	-0.0095432887	0.08668320800000001	-0.07559856549999999	-0.0112023524	0.16642957630000002	0.1868858014	0.24074162489999998	0.14244025429999999	0.09336787390000001	-0.0700282173	-0.0233406048	0.0925919706	0.1862081714	0.17206141530000002	-0.0755914859	-0.0657394941	-0.0497638792	0.1132847174	0.062252866	0.0113029973	-0.0326289084	0.0178141343	0.13283381560000002	0.0312169442	-0.05934062320000001	0.10441657609999999	-0.060438958200000004	0.0049052279	-0.0829732341	-0.0229259704	-0.11594598630000001	-0.025878304900000003	-0.0206459598	-0.0700620293	0.0681269561	-0.0019918046	0.07764609230000001	0.06690136599999999	-0.0458841131	0.0535721309	0.0085833847	-0.1340915659	0.05346172019999999	0.0770198402	-0.0257409784	-0.1637729886	0.0431350259	0.0107462825	0.0102333822	0.0845511243	-0.0042478315	-0.0904527076	0.0108078	0.00624164	0.00011680854083999998	3.89580698896e-05	-0.0386175	-0.03594681	0.0012921731491760994	0.00149131130625	-0.160088	-0.14763890000000002	0.02179724479321	0.025628167744000004	0.00021774	0.000719543	5.177421288489999e-07	4.7410707600000006e-08	0.000764342	0.0007099077000000001	5.0396894251929e-07	5.84218692964e-07	0.000151115	0.0	2.2835743225000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32223.337890625	-74.787109375	5593.111728668213	1038343504.8133887	22313.310546875	-38.470703125	1479.9949989318848	497883827.5612831	22545.77734375	-53.71484375	508312076.0339508	2885.284439086914	1.1446980000000002	21.598618	0.06067174500000001	-0.0446417182	0.1193267992	0.018841953300000002	0.1095536744	-0.0099434759	0.0690461622	0.0696306229	0.1249732749	-0.010993339599999999	-0.1822125386	0.09334358699999999	0.0695752994	0.0764853427	0.037759823	-0.0790822296	0.0519609785	0.0127394444	0.0845989347	-0.010897294299999999	0.0526109991	-0.0408158113	0.1186447357	0.0899925766	0.060479115199999996	-0.0343081022	-0.1120763231	-0.0111545099	-0.0273852939	-0.0132610083	0.0332208541	0.040166729500000005	0.0883836744	0.1237837365	0.0682263392	-0.042513110199999996	-0.1658457941	-0.0151843905	-0.0885892943	0.135848268	0.044899878	0.0393725168	-0.12214168939999999	0.0842020441	0.0865310543	-0.0636009926	0.0270459542	-0.0663154581	-0.1156772104	0.0409042385	0.0547382869	-0.0558531955	0.1191208867	0.1196068077	-0.0094002676	0.0456063358	-0.0300529668	0.1581607218	0.06713740110000001	0.13554575619999998	-0.12932144980000002	-0.0175557668	-0.0820080196	-0.0679982137	0.1734061905	0.041730887200000004	-0.0751984373	0.08562220539999997	-0.00789439	0.0317709666	-0.037604319500000004	-0.0089265637	-0.0245230308	-0.0531572558	0.052185383099999996	0.0515380359	-0.025020974799999998	-0.0257458672	-0.1385484082	0.0362522082	0.0478565186	0.031781268700000004	-0.0050997143	-0.043142563700000004	0.0110427902	0.0050427366	0.015277778600000003	-0.1612335251	-0.0820408187	-0.0638333264	-0.0030595746999999996	0.1373996701	-0.2017558369	0.0045483376	0.0318560794	-0.0397971479	0.0799207586	0.09691060630000001	0.082490912	-0.0099026625	-0.0959136145	0.00463127	-0.00617653	2.14486618129e-05	3.8149522840899986e-05	-0.0385811	3.639999999999893e-05	1.3249599999999226e-09	0.00148850127721	-0.134904	0.02518400000000001	0.0006342338560000006	0.018199089216	-3.01873e-05	-0.0002479273	6.146794608528999e-08	9.112730812899999e-10	0.000426773	-0.000337569	1.1395282976099995e-07	1.82135193529e-07	0.000151115	0.0	2.2835743225000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32129.986328125	-93.3515625	8714.514221191406	1032336021.4454994	22281.482421875	-31.828125	1013.029541015625	496464458.9163246	22493.166015625	-52.611328125	505942517.4064674	2767.951847076416	1.329601	25.087446	0.127940355	0.0043902149	0.0781976862	-0.09883596160000001	0.090482715	0.063475274	-0.0260770781	0.13481157230000002	0.1202094722	-0.0108002438	-0.0453845876	0.1347883769	0.0678453684	0.0058832425	-0.056264389299999995	-0.014188793600000001	-0.0099289787	-0.01873525	0.0482974283	0.0301312845	-0.1328021845	0.0268436202	-0.0571233383	0.0881608656	0.0743750455	0.0768176879	-0.0487415639	0.1223010298	-0.01044645	-0.0699368647	0.1588303412	0.2078667435	0.003967289000000001	0.022337565499999996	-0.10200696869999999	0.1147908499	0.0557524562	-0.0161075582	-0.0577137176	0.0389318031	-0.1747291368	-0.062984122	-0.0221967744	-0.0759918025	-0.10141336449999999	-0.023340875299999998	-0.0414749763	-0.0241189948	-0.048593213899999994	0.142081164	0.0668236222	0.0006456777	0.08583510859999999	0.1107297106	0.0357693356	-0.0651001593	-0.065114869	0.154177283	-0.0500393117	0.15334059519999998	0.0119574872	0.020770538600000003	-0.05885111570000001	-0.0699166591	-0.06331285219999999	0.024797713	-0.012888741	0.0874110731	0.10923679730000001	-0.046655363600000006	-0.0419503339	-0.1429070877	0.05689988	0.1472367985	0.0004836909	0.0558448721	0.0021525496	-0.1203203872	0.0876638356	0.1000061575	-0.0704296382	-0.11045493470000001	0.1308092384	-0.08515527949999999	0.0739998447	-0.0635701099	-0.1689273182	0.1133650306	0.0678092871	0.0387326555	0.028798505099999996	0.0524908191	-0.014628760900000001	0.11994538810000001	-0.1097699384	0.10097226320000001	0.059291150099999995	-0.17692171339999999	0.0803860294	-0.015536046599999999	-0.1009072399	0.00457229	-5.898000000000014e-05	2.09058358441e-05	3.478640400000017e-09	-0.0609034	-0.0223223	0.0004982850772899998	0.00370922413156	-0.08191489999999997	0.05298910000000001	0.002807844718810001	0.006710050842009998	0.000684327	0.0007145143	5.1053068490449e-07	4.68303442929e-07	0.000141226	-0.00028554700000000004	8.153708920900002e-08	1.9944783076e-08	9.97768e-05	-5.1338199999999996e-05	9.95540981824e-09	2.6356107792400004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
