csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	a_comp_cor_104	cosine00	cosine01	cosine02	cosine03	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
37379.16796875	n/a	1397202198.036026	n/a	21435.427734375	n/a	459477562.15561295	n/a	22794.748046875	n/a	n/a	519600538.5205116	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	n/a	n/a	0.0	-0.0	n/a	n/a	0.0	-0.00017029	n/a	n/a	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37129.72265625	-249.4453125	1378616304.5300446	62222.963928222656	21436.025390625	0.59765625	459503184.54751974	0.3571929931640625	22749.56640625	-45.181640625	2041.3806495666504	517542771.67237854	0.8927719999999999	21.191275	0.1404199907	-0.11900255109999999	-0.09663234230000001	-0.015777396000000003	0.1242155409	-0.0115180151	-0.13703569289999998	0.0817084677	-0.1561558468	0.0984011341	-0.0264699415	0.0954285404	-0.032693168599999996	0.0257317553	0.053399637	-0.0158047874	0.24584403359999998	-0.086194511	0.0690862458	-0.0233834128	0.0157283154	-0.0195356468	0.0705336743	-0.1370117287	-0.0460997999	0.0175453832	-0.0564386396	0.2481729414	-0.0505748845	0.10861525039999999	-0.0390438537	0.07944834049999999	-0.0117015428	0.0016814508	-0.2894099137	0.2145782571	0.0602978077	-0.08504791560000001	0.013346468	0.18159446	-0.0286010296	0.10759759630000001	0.12917752300000002	-0.1352367097	0.1671874928	-0.0897413784	-0.1105074773	0.036168959300000005	0.045756238399999996	-0.021528329900000004	-0.07731764049999999	0.1690270518	-0.0363606646	0.0816813603	-0.0937927375	0.1199362996	-0.1190658863	0.0635029068	-0.046764649500000005	0.0551436839	-0.0553908862	-0.1567113807	-0.10639669410000001	0.09470445220000001	-0.0196641264	0.015556766100000001	-0.0641747773	0.085201131	-0.042440342400000004	0.0166362232	-0.2209796573	0.0881125629	-0.07552323849999999	0.06930152519999999	-0.027414686	0.083081753	-0.12860783539999998	0.0716459912	-0.08600406220000001	0.0739443908	-0.0893567698	0.0400598772	-0.0050813998	0.022626171400000002	-0.15007497919999999	0.0033910834	-0.2079976384	0.0233079667	-0.0180740483	0.08136016139999999	0.1711026173	-0.1087440542	0.0849143774	0.1699570029	-0.027776057200000003	-0.1329846167	0.1444205427	-0.1589207005	0.0167978287	0.1451017633	-0.0407026471	-0.0924658621	0.0156903414	0.1363679017	0.1030132369	-0.0027376261	-0.1008168344	-0.0125547643	0.05082922769999999	0.0170318116	0.1632738711	0.11145033789999999	0.1114344244	0.11140790369999999	0.1113707782	0.0	4.0907e-06	4.0907e-06	1.6733826489999996e-11	1.6733826489999996e-11	0.0326696	0.0326696	0.0010673027641599998	0.0010673027641599998	0.0571495	0.0571495	0.00326606535025	0.00326606535025	0.0007846839999999999	0.0007846839999999999	6.157289798559997e-07	6.157289798559997e-07	-5.6962e-05	-5.6962e-05	3.2446694440000007e-09	3.2446694440000007e-09	0.0	0.00017029	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37086.56640625	-43.15625	1375413407.805191	1862.4619140625	21415.115234375	-20.91015625	458607160.50156015	437.23463439941406	22736.75390625	-12.8125	164.16015625	516959978.1933746	0.9587850000000002	22.758184	0.1028836386	-0.11066262380000001	0.022814990299999997	0.0263931568	0.15678680039999998	0.12374269130000001	-0.09401517300000001	-0.0173143105	-0.1203992785	0.0811875266	0.0712902066	0.0679287047	-0.11566892960000001	0.0074168861	-0.1034182716	-0.0505469023	0.24496435879999998	-0.11407255699999999	0.048805408700000004	-0.20829516780000001	0.1467965243	-0.06682792309999999	0.0065179033	0.1437616863	0.2080044375	0.21007387289999999	0.0192702313	-0.10156254710000001	0.1384474005	-0.1257566139	-0.033748973599999996	-0.0054849193	0.054772807199999995	-0.08836870880000001	0.0289755033	0.1318069009	-0.11706110630000001	0.1384839448	-0.031016556400000006	0.026419815299999996	-0.08091051610000001	-0.11544383470000001	0.0370946921	-0.0400249402	-0.0230826302	0.1328076763	0.0746879142	-0.0758805203	0.08930447119999999	0.0773285752	-0.0308153103	0.0944265959	-0.0533070124	0.15769838	-0.20012285370000002	0.0326211779	-0.0682194052	-0.05066759059999999	-0.1293274865	0.0366979587	-0.08977184210000001	-0.1168606153	-0.0574665949	0.0900947067	-0.0255935277	0.0958142606	0.0288855853	-0.09758555990000001	-0.0351367035	-0.0688131917	-0.1726491495	0.2747447257	-0.17335065649999998	0.20034025079999998	0.0213936478	0.0147183002	-0.1077959774	-0.1441716922	0.0953829653	-0.0543202428	0.0065340017	-0.1001183103	-0.12437951400000001	0.06904009	0.0046465683	-0.036813679700000004	0.14165720769999998	0.10528418980000001	-0.1201947659	-0.0688051632	-0.1441902085	-0.0378760279	-0.1152957852	-0.1609200562	0.0341471432	0.0119892273	0.0577862739	-0.07244532320000001	-0.08578234720000001	-0.0696369993	-0.09062548890000001	-0.0206536329	-0.0541471953	0.0799894057	-0.007004697900000001	0.06784755860000001	-0.1026933657	0.0249703555	-0.0264913831	-0.060829780300000004	0.009636593399999999	0.11140790369999999	0.11126472820000001	0.1110262386	0.1106926392	0.0	4.42393e-05	4.01486e-05	1.6119100819600005e-09	1.95711566449e-09	-0.00496809	-0.03763769	2.46819182481e-05	0.0014165957085361	0.0758346	0.018685100000000003	0.0003491329620100001	0.005750886557160001	0.000160638	-0.0006240459999999997	3.8943341011599973e-07	2.5804567044e-08	-0.00036333	-0.000306368	9.3861351424e-08	1.320086889e-07	-6.617449999999998e-24	-6.617449999999998e-24	4.379064450249998e-47	4.379064450249998e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36911.5546875	-175.01171875	1362462869.4483032	30629.1016998291	21395.05078125	-20.064453125	457748197.93226624	402.5822792053223	22650.251953125	-86.501953125	7482.587894439697	513033913.5400429	1.076259	25.546616	0.1243347061	0.0212142965	0.0559211774	-0.0020788977	0.1070532993	0.0918074574	-0.05482689809999999	-0.0205187371	-0.0882989161	-0.0523871941	0.1560784162	-0.0147015831	-0.0762425411	0.048570009000000004	0.0527797681	0.0082220965	0.1437436865	-0.0561258633	0.1139281763	0.026697619	-0.1045856934	0.0930323066	0.008023173	-0.0978905989	0.0450673292	-0.0085737019	-0.0061113655	0.12310118369999999	-0.18939641489999998	-0.1409539184	-0.0245186323	0.019557045800000002	0.052060933399999995	-0.0771802551	0.059107998499999995	-0.0152332667	-0.0008054812	0.1010592045	0.11129166439999999	0.040338468100000004	-0.05873206230000001	-0.11256038410000001	0.0331539769	0.0941064844	0.12426713310000001	-0.0678172805	0.049787328799999996	0.053776149800000006	-0.0253784406	0.0423859443	-0.042665626	-0.0657435962	0.021794445099999997	0.0887925199	-0.0432081645	0.0667076631	-0.1095286151	0.1023830032	-0.008878727	0.1532985791	-0.024693507000000003	-0.0649152378	-0.09507797400000001	0.0205681594	-0.09366396939999999	0.1549888828	0.054156815999999997	0.0029374957000000003	-0.0950543242	-0.045076405800000004	-0.1544858059	0.0821580009	-0.066314547	-0.19370082600000002	0.0028378651	-0.0202553085	0.015360212	0.09504340359999999	-0.04315197230000002	0.2040840574	0.012324973500000001	-0.0183824383	0.0058433556999999995	0.1377474916	0.0521549147	-0.0244606094	-0.0642130103	-0.0332667641	-0.0752996207	-0.020873499099999998	0.049092779	-0.023367678700000002	-0.0961680786	0.050853159800000006	-0.0326038904	-0.0170270763	-0.055350352400000004	0.0582180763	-0.0121253515	0.0821014384	-0.09192038289999999	-0.05428835940000002	-0.035711283999999996	0.0524016697	-0.0452493345	0.1356783785	0.0024132827	-0.00936359	-0.1432872752	0.24711016239999997	-0.0159222194	0.1113230515	0.1109255941	0.1102642158	0.10934049039999999	0.0	5.10054e-05	6.766099999999996e-06	4.5780109209999955e-11	2.60155082916e-09	0.0396393	0.04460739	0.0015712741044899999	0.0019898192426121004	0.120613	0.04477840000000001	0.0020051051065600014	0.014547495769000003	0.000803911	0.000643273	4.13800152529e-07	6.462728959210001e-07	-0.0004189	-5.557000000000001e-05	3.088024900000001e-09	1.7547721e-07	0.0	6.617449999999998e-24	4.379064450249998e-47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36961.4140625	49.859375	1366146129.4995728	2485.957275390625	21398.55859375	3.5078125	457898309.890152	12.30474853515625	22625.009765625	-25.2421875	637.1680297851562	511891066.8946267	1.1666	27.690987	0.0946134318	0.047351885700000006	-0.0655223958	-0.0637025937	0.10412104220000001	-0.027556561099999998	-0.0746386903	-0.0059801075	-0.1053307127	-0.0169775445	0.06857786860000001	-0.0933081086	-0.0681198087	0.1266339558	0.0087066954	-0.0845354623	0.22160219469999998	-0.0866957003	0.0056598805000000005	-0.1228118402	-0.0854624083	0.0905866215	0.0859859275	0.014830010800000001	-0.0195442848	-0.233819198	-0.0657264533	-0.07563063519999999	-0.0884576955	-0.07748592559999999	-0.0731169991	0.0075291449	-0.1621999931	0.1325522042	0.0016285259	-0.0356633572	-0.0093579554	-0.061859979	0.008874794	0.026989037	-0.0659083328	0.1579225152	-0.1695009771	-0.0581148412	0.021548974	-0.0961375331	0.0364163332	-0.056325689400000004	-0.0320500918	0.0051024078	-0.0657506366	-0.019989794499999998	0.1030600352	0.0306609929	-0.0678906243	0.16732442220000002	0.0191355825	0.0796603725	-0.1055647252	0.1284307577	-0.028634092400000002	-0.0764911104	-0.0758065671	0.050857819699999994	-0.0523382936	0.0723706796	0.1270714678	-0.024000644900000003	-0.0218966462	0.08409757779999999	-0.1743259762	0.0656939626	-0.0957409325	0.0093334043	0.1393748518	-0.07578744650000001	0.0961044383	0.09499278380000001	-0.1313063404	0.2067937793	0.028343427	0.005806723299999999	-0.015948161000000002	-0.0309899943	-0.0937215408	-0.1599962217	-0.1245119563	-0.0635046648	0.13663981449999998	-0.022423745699999997	-0.0815447542	0.1892816258	-0.0208149483	-0.0093469902	-0.10135140990000001	-0.023418264100000002	0.0781397645	-0.030076836800000006	0.0923002792	-0.1244480185	-0.032818742000000005	0.0133549227	0.0609482791	-0.1418527183	0.0445595536	-0.1213619519	0.076347851	0.0668704383	0.0115643942	-0.1461817189	-0.0513061548	0.11119581369999999	0.11041753859999999	0.1091244461	0.107322565	0.0	3.46636e-05	-1.63418e-05	2.6705442724e-10	1.20156516496e-09	0.013873000000000005	-0.025766300000000002	0.00019246012900000012	0.0006639022156899999	0.11381500000000006	-0.006797999999999957	4.621280399999941e-05	0.012953854225000012	9.25222e-05	-0.0007113888	5.060740247654401e-07	8.560357492839999e-09	-0.000358274	6.0625999999999985e-05	3.675511875999998e-09	1.28360259076e-07	0.000468641	0.000468641	2.19624386881e-07	2.19624386881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36839.08203125	-122.33203125	1357117964.9051664	14965.125869750977	21389.673828125	-8.884765625	457518146.4735756	78.93906021118164	22574.779296875	-50.23046875	2523.0999908447266	509620660.3026161	0.922083	21.887024	0.0774445218	-0.1134785016	0.012886426599999999	0.046419460499999995	-0.0335300397	-0.11933424949999999	-0.043150872199999996	-0.044232288099999996	-0.0682503035	-0.023316926600000003	0.0733446137	0.0470495559	0.0087387509	0.0581180767	0.0858336006	-0.0795194739	0.0514375549	-0.060357700300000004	-0.0208705824	0.005995987800000001	-0.09985089960000001	0.0215895432	0.1479580661	-0.0117351865	-0.062740985	0.0619262534	0.0137225514	-0.0622795748	-0.012591933100000001	-0.1050229561	0.0305316094	-0.07812594070000001	0.051775070199999995	0.1200235391	0.0729097979	0.1142807783	-0.1182878131	0.033942434300000004	0.083682355	-0.1077654032	-0.0526354216	-0.036643706899999996	-0.011007888200000001	-0.1734865445	-0.1332877833	-0.0828286291	0.0121432214	-0.0336900656	-0.0515761472	0.06933270150000001	0.006278496	0.0838812208	-0.0014681719	0.018408528400000002	0.10182326800000001	0.034108128700000004	-0.0191388233	0.1184396342	0.0408264234	0.1146519924	0.0610202825	-0.06450022379999999	-0.0454026516	-0.0100069814	-0.0544115904	0.0881809502	0.0187973151	0.0939451452	0.013700775600000001	0.10691245390000001	-0.11930030119999999	0.0325986097	-0.0354778414	0.0251569559	-0.0224742835	0.11143095310000001	0.0242629967	-0.060050882300000004	-0.0556342629	-0.0014158721	-0.0125385727	0.011310214399999999	-0.092555136	0.0533562367	0.0159646746	-0.0046769909000000005	0.0359698252	0.1345670913	-0.1092986045	-0.2810591883	-0.0478749503	0.0064610273999999995	0.0077928480000000015	0.0824740793	0.22499215239999998	0.096720125	0.0025040843	0.0383118825	0.045564424699999995	0.005793175	0.0719587092	0.06769879849999999	0.014870619199999999	-0.048487039	-0.0451885386	-0.11978691400000001	0.1831688532	-0.1011981742	0.1942187788	0.0742426332	-0.0883925051	0.1110262386	0.10974133550000001	0.10761083390000001	0.1046511502	0.0	5.10054e-05	1.63418e-05	2.6705442724e-10	2.60155082916e-09	-0.00649162	-0.02036462000000001	4.21411302244e-05	0.0004147177477444003	0.113847	3.1999999999948736e-05	1.0239999999967194e-09	0.012961139409	-0.0005188419999999999	-0.0006113641999999999	3.7376618504164e-07	2.6919702096399993e-07	-0.0004189	-6.0625999999999985e-05	3.675511875999998e-09	1.7547721e-07	0.0	-0.000468641	2.19624386881e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36875.578125	36.49609375	1359808262.0529785	1331.964859008789	21381.255859375	-8.41796875	457158102.12405777	70.86219787597656	22590.1640625	15.384765625	236.69101333618164	510315512.3706665	0.945285	22.437742	0.1104988154	-0.0366872936	0.12114526619999999	0.033993178	0.0499878194	-0.0227263528	-0.030820718100000002	-0.0398951586	-0.0394998385	-0.0296841484	0.1329294838	0.028682518799999997	-0.0880274555	0.0158172198	-0.0312457742	-0.0109842262	0.0734285458	-0.0012310974000000001	-0.1579382785	0.0799339358	0.023165935800000002	0.1151996083	-0.0332701144	-0.0680635147	0.0040201378	0.0279140252	0.124663366	-0.055890175800000004	-0.0497458139	0.0450861341	0.018894023200000002	-0.1541804276	-0.1222230136	-0.07505432349999999	-0.0752401728	-0.0158371886	0.0353986792	0.011159108300000001	-0.0014405532	0.0788624326	0.1594533919	0.05102784690000002	-0.0851924473	-0.0160827987	-0.2923617194	0.1360356141	-0.0537372843	0.0629928544	-0.0337463786	0.082469102	-0.0229455437	-0.0356006012	-0.0642657866	0.08634009349999999	0.037879583	-0.004064884	0.0677241239	-0.015568181399999999	-0.0678544382	0.0712519988	0.0078650386	-0.0225412692	-0.043704132199999995	0.0017501794	-0.0716260981	0.1723351136	0.045583263	-0.0312899975	-0.0124817643	-0.0827970518	-0.0240392373	0.027475947599999998	0.1019538564	0.0205900405	-0.009990658199999999	-0.0681094849	0.031308816600000004	-0.028409162400000007	-0.0007121439	-0.073407723	-0.0330813025	-0.058058685599999986	0.1117536284	-0.0368499393	-0.10227440900000001	-0.006888781	0.0483195463	-0.037365834	-0.0873031457	0.0636561025	0.1093920725	0.19290647100000002	0.1045627642	-0.1224401859	-0.0140363539	-0.08842725650000001	-0.053424172	-0.0613620642	-0.0128488486	-0.0042620199	0.009093935899999999	0.0181739072	-0.08886756859999999	-0.17861704550000002	0.0468058522	-0.1105143918	-0.0669365059	-0.0195043798	-0.056580900999999996	-0.1165630845	0.0047480319	0.1108143908	0.10889801439999999	0.10572856480000001	0.1013425123	0.0	-0.007642389999999998	-0.007693395399999999	5.9188332780741125e-05	5.8406124912099974e-05	0.0437217	0.050213319999999985	0.00191158705089	0.002521377505422399	0.11178699999999997	-0.0020600000000000197	4.243600000000083e-06	0.012496333368999996	-0.00104438	-0.000525538	2.76190189444e-07	1.0907295843999998e-06	-0.0005546780000000001	-0.00013577800000000008	1.8435665284000025e-08	3.0766768368400014e-07	-0.000349326	-0.000349326	1.22028654276e-07	1.22028654276e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36865.38671875	-10.19140625	1359056737.9229891	103.86476135253906	21369.455078125	-11.80078125	456653610.3360024	139.25843811035156	22572.130859375	-18.033203125	325.19641494750977	509501091.53274924	1.153581	27.381952	0.07042961670000003	0.1387108701	-0.0510740316	-0.0515268651	0.0195271349	-0.0334476161	-0.012210320700000001	0.0773680108	-0.0034379882	-0.0843753667	0.013669674299999999	-0.0251814279	-0.0074705484999999985	0.0402901188	0.0636456269	-0.012367090800000001	0.044897300300000005	0.0050341503999999995	0.040980479	-0.0087360566	0.065391619	-0.07687033019999999	0.027076101800000002	-0.005890057099999999	-0.10097852019999999	-0.0627879968	-0.0761404299	0.029656783199999998	0.2253100293	-0.1005828053	-0.0210597326	0.12485202960000001	0.2533583324	-0.0820412678	0.1517680575	-0.1012491182	0.0574069843	-0.0272063162	-0.08426934330000001	-0.11449755	-0.0032635634000000003	0.0181693832	-0.1382494318	0.0483681621	0.07153774480000001	0.005997166999999999	-0.1845421942	0.09544606	-0.0887525751	-0.0927879507	-0.0430904828	-0.052813909400000005	0.0554335079	-0.0345311103	0.049469480499999996	0.0526753263	-0.025199401899999998	0.09582659619999999	-0.110645434	0.08139098780000001	-0.09268450869999999	-0.0009857181	-0.047483486799999995	-0.053534125700000004	-0.04724556110000002	-0.026910518900000003	0.0799556496	0.0106378023	0.0057598885	0.057850247	-0.0204102	-0.0564027475	-0.0646560554	0.0297617505	-0.0629480841	-0.0227316493	0.0943477509	0.0936865661	0.0531821543	-0.0110354874	-0.0049752391	0.10850545539999999	-0.1842840741	0.022477359	-0.0331342259	0.16788970579999998	0.0534098078	-0.0416053848	0.12004761	0.20098086539999999	-0.20467927190000001	-0.11818044130000001	-0.0388370796	-0.0559281439	0.004807331	0.033324185	-0.0209498166	0.1965567395	-0.0321743941	-0.0026451996	0.0317268298	0.0352396692	-0.10034480859999999	0.0085599936	-0.0734621259	0.0795087553	0.051698048200000006	0.049840979900000006	0.061440071299999996	0.0402893958	0.06954235360000001	0.110560351	0.10788885960000001	0.10348408699999999	0.0974167978	0.0	5.30267e-05	0.007695416699999998	5.921943818663885e-05	2.81183091289e-09	0.0357701	-0.007951599999999996	0.00127950005401	6.322794255999994e-05	0.13627999999999998	0.024493	0.000599907049	0.0185722384	-0.0015564	-0.0005120200000000002	2.621644804000002e-07	2.4223809600000003e-06	-0.000577292	-2.2613999999999906e-05	5.113929959999956e-10	3.33266053264e-07	-0.000278168	7.115800000000004e-05	5.063460964000006e-09	7.737743622399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36866.63671875	1.25	1359148902.9522858	1.5625	21377.322265625	7.8671875	456989907.2483863	61.89263916015625	22563.890625	-8.240234375	67.90146255493164	509129160.1369629	1.058207	25.118109	0.07164383760000001	-0.1024053293	0.0074889381	0.043491913300000004	0.0025553597	-0.0683164981	-0.036507765899999996	-0.0437927751	0.0013699563	0.0549091018	0.0666894794	0.071061451	0.1012543883	0.0933693504	0.09218138699999999	-0.0269749323	-0.0430527306	0.0576195107	-0.001384746	0.1088395341	0.1185425225	0.058668153	-0.047805460300000005	0.12224277970000001	0.0394557891	-0.14805898720000002	-0.021435782900000002	-0.09818875710000001	-0.13798815	-0.0875361158	0.1047473133	0.1560379526	0.0407951115	-0.0008192039	0.0647336173	-0.1782679571	-0.1347131545	-0.0189964887	-0.0015517997	0.1267347506	0.10589114570000001	-0.0491583358	0.14855354939999998	-0.0570466506	-0.1227363334	0.043215654400000005	0.027012561600000002	-0.058843465899999996	-0.1502811906	0.060593384199999996	0.011528200700000001	0.0920295026	0.018561700900000002	0.0201282988	0.1102046926	-0.0663225113	0.0274714668	0.1007726526	-0.051056099900000006	-0.0688818153	0.0630171544	-0.0438019829	0.0501114141	0.0266196802	-0.0690083525	0.07216266889999999	-0.0138211098	0.1908715289	0.0200085513	0.037058759100000005	0.0564638032	-0.1212497676	0.1674537473	0.0532357525	-0.1233789205	-0.0349660491	0.0416197557	-0.06735933690000001	0.17255015559999998	0.0859659017	-0.0421568929	0.0619143704	-0.0182998262	0.014578468999999997	0.1337511501	-0.1412918994	0.19626558239999997	-0.0542709137	0.0568599827	-0.1409148593	-0.0949152854	-0.0059553882	0.2223573855	0.0029900090999999997	-0.0149338598	0.0889191315	0.1609666833	0.032928532	-0.026413728199999997	0.1067840719	0.0635753782	-0.0245917333	0.0445528989	-0.0065780749	0.1756827536	0.0080429905	0.041612797	0.1541783673	-0.1433087055	-0.0267349561	-0.0670470323	0.1102642158	0.1067154078	0.10088508970000001	0.0928979103	0.0	1.91891e-05	-3.38376e-05	1.1449831737599995e-09	3.682215588100001e-10	0.0472602	0.011490099999999996	0.0022335265040399994	0.0001320223980099999	0.113905	-0.022374999999999992	0.0005006406249999997	0.012974349024999998	-0.00121391	0.0003424900000000002	1.1729940010000012e-07	1.4735774880999997e-06	-0.000418899	0.00015839299999999995	2.5088342448999982e-08	1.7547637220100002e-07	-0.000532183	-0.000254015	6.452362022500001e-08	2.8321874548899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36852.203125	-14.43359375	1358084875.1662598	208.32862854003903	21374.521484375	-2.80078125	456870168.68600845	7.844375610351562	22574.669921875	10.779296875	116.19324111938477	509615722.0816078	1.022143	24.262096	0.1327347891	0.0732990534	0.07640435129999999	0.0102694728	-0.0600131217	0.017684846100000002	0.0120246323	0.0174920601	0.061183789100000004	0.0541966212	0.0888032018	-0.0626006686	-0.035463048500000004	0.036326245099999994	-0.044054314299999994	0.18704448559999998	-0.0277762277	-0.0117317487	0.009501706	0.053505525400000004	-0.038625632	-0.0742771574	0.0268322513	0.033257773	0.014963136200000001	-0.0370172487	0.048042790599999996	0.0948223768	0.0961794938	0.1968071442	0.1973623722	-0.0256373369	-0.08387004740000001	-0.1059772527	0.16894276079999998	-0.0575615613	-0.00151128	-0.033153795	-0.0420772166	0.0911403866	-0.08839894289999999	0.0528657679	-0.0923748019	-0.1348548777	0.0020204437	-0.0895350893	0.1236601343	0.11889417140000001	-0.004349777	-0.031041009700000007	0.0087501925	-0.09488059789999999	-0.053129307599999995	0.0135624971	0.0100107963	-0.12804249539999998	0.0572724451	0.0649563393	-0.00252966	0.0025846153	0.0588529758	0.0064334353	0.0691235404	0.0335599131	-0.09113888880000001	-0.014285770900000001	0.0493279494	-0.0443783629	-0.11032744130000001	-0.1121138031	0.0425889417	-0.0465260299	-0.0262742311	-0.0670596487	-0.0923883364	0.1004327871	-0.0852762793	-0.17391937640000002	0.0065125516	-0.0416608463	-0.1759282593	0.0359319032	0.0234582635	-0.14763334449999999	0.026814630099999997	-0.0337661207	0.109274637	-0.0796112024	0.0699793598	0.1253933383	0.1137141726	0.0962214033	-0.155957676	0.07868923900000001	-0.017055318700000002	0.059539239800000004	0.145266919	0.1430104924	-0.0728342111	-0.0368644746	0.027149885699999998	-0.0682177624	0.1473319212	0.1227688587	0.08802642179999999	-0.0514920825	0.0702574828	-0.1884762687	0.1311595569	0.10653685460000001	-0.0076552682	0.1099260982	0.1053794461	0.0979404768	0.0878133654	0.0	-0.00621975	-0.006238939099999999	3.8924361093508795e-05	3.8685290062499986e-05	0.08555	0.038289800000000006	0.0073188025	0.0014661087840400005	0.147567	0.03366200000000001	0.0011331302440000007	0.021776019489	-0.00187921	-0.0006653000000000003	4.426240900000002e-07	3.531430224100001e-06	-0.00084448	-0.000425581	1.81119187561e-07	7.131464704e-07	-0.000532183	0.0	0.0	2.8321874548899997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
