csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88	motion_outlier89	motion_outlier90	motion_outlier91	motion_outlier92	motion_outlier93	motion_outlier94	motion_outlier95	motion_outlier96	motion_outlier97	motion_outlier98	motion_outlier99	motion_outlier100	motion_outlier101	motion_outlier102	motion_outlier103	motion_outlier104	motion_outlier105	motion_outlier106
30260.015625	842.599609375	709974.1017189027	915668545.6252439	25139.32421875	-64.32421875	4137.6051177978525	631985622.1754303	17362.369140625	19.70703125	301451862.1753273	388.36708068847656	1.46285	31.211945	0.0582990071	-0.0541399071	-0.0651351579	0.0398382667	-0.0606957283	-0.011217291499999999	-0.0097235114	0.0296745393	0.0650095608	-0.0317393838	-0.0192776356	0.011602241000000001	-0.0998319039	-0.0159198584	-0.007890422099999999	0.028201015899999998	-0.0266203234	-0.0311252983	0.0016512809	-0.0265972119	-0.0079788682	0.0795625022	0.0497739776	0.0080989824	-0.0355101222	-0.0706390923	-0.0888988159	0.00379347	0.0038065121	1.43904146409e-05	1.4489534367446412e-05	0.00942574	0.031341339999999995	0.0009822795929955996	8.88445745476e-05	0.0174482	-0.008032399999999999	6.451944975999998e-05	0.00030443968324	-0.000677945	-0.00013158800000000008	1.731540174400002e-08	4.59609423025e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000184782	0.0001707871	3.4144387524000004e-08	2.916823352641e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29833.591796875	-426.423828125	181837.28119277954	890043199.5025672	25077.3828125	-61.94140625	3836.737808227539	628875128.7246704	17413.60546875	51.236328125	303233655.4212799	2625.161319732666	2.179162	46.49545300000001	0.035446065	-0.05939248940000001	-0.0423447949	0.0155667994	0.0452432884	-0.12464814380000001	-0.0580585213	0.037871308799999996	0.039177364900000004	-0.0702314874	0.0758939884	0.0217487709	-0.0515069936	0.07059836929999999	-0.0543719045	-0.0060191204	0.0642719075	-0.0021199101	-0.0653340958	-0.09024989580000001	0.0087452308	0.0790069746	0.047824028399999996	0.0046321786	-0.0397228393	-0.0741032114	-0.08987581759999999	-0.00535219	-0.00914566	2.86459377961e-05	8.36430968356e-05	0.00943527	9.530000000000647e-06	9.082090000001236e-11	8.902431997290003e-05	0.0115938	-0.005854400000000001	3.4273999360000015e-05	0.00013441619844	-0.000493273	0.000184672	3.4103747583999995e-08	2.4331825252899997e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	-3.92755e-05	-0.0002240575	1.54256490025e-09	5.0201763306250005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29270.857421875	-562.734375	316669.97680664057	856783094.2117348	25097.89453125	20.51171875	420.7306060791016	629904309.9017488	17333.326171875	-80.279296875	300444196.18060684	6444.765506744385	2.247025	47.943409	0.0543509973	-0.0035616022999999998	-0.0073913936	-0.0505282162	0.0643349129	-0.0138016231	0.0047733856	-0.0939956915	0.0259506972	-0.17029742809999998	-0.0042380019	-0.041652768300000004	0.0489105446	-0.0033495206	0.013866705900000002	-0.0473048053	-0.1154297123	0.0723380708	-0.1614728194	0.0185424172	0.0828221687	0.0784384564	0.045842627000000004	0.0011585208	-0.043831076600000005	-0.0772628244	-0.09032108009999999	-1.5327699999999996e-05	0.0053368623	2.3493838728999985e-10	2.848209920916129e-05	0.00943041	-4.860000000000628e-06	2.36196000000061e-11	8.89326327681e-05	0.0509417	0.039347900000000005	0.0015482572344099998	0.00259505679889	-0.0005463569999999999	-5.3083999999999894e-05	2.817911055999989e-09	2.9850597144899987e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000100868	0.0001401435	1.0174353424e-08	1.9640200592250003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29305.03515625	34.177734375	1168.1175270080564	858785085.5090486	25255.9453125	158.05078125	24980.04945373535	637862773.6279907	17307.818359375	-25.5078125	299560576.3611183	650.6484985351562	1.3756469999999998	29.351349	0.06489651940000002	0.0792911977	-0.0098464544	0.0417011158	-0.17407395050000002	-0.083686579	0.0139552255	0.0686989305	0.0839150328	-0.0137588525	0.0078720934	0.022945509300000003	0.06735892480000001	-0.0186679902	0.0121258229	0.0711206652	0.012655433999999998	-0.1360205447	0.0606532425	-0.0669835862	-0.058394203	0.0778570412	0.043831076600000005	-0.0023168512	-0.047824028399999996	-0.080104948	-0.09023196900000001	-2.23371e-05	-7.009400000000003e-06	4.9894603641e-10	4.913168836000007e-11	-0.0355323	-0.04496271	0.0020216452905441004	0.0012625443432900002	0.0509539	1.2199999999996934e-05	1.4883999999992522e-10	0.00259629992521	-0.000184191	0.00036216599999999987	1.3116421155599994e-07	3.3926324481e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.00013699399999999998	3.6125999999999986e-05	1.8767356035999995e-08	1.3050878759999991e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30056.859375	751.82421875	565239.6558990479	903414795.4885254	25163.251953125	-92.693359375	8592.0588722229	633189248.8564491	17312.23046875	4.412109375	299713323.80311584	19.46670913696289	1.256376	26.806534000000006	0.0226191471	-0.0684885819	0.0157078363	0.011766432	0.0035425928999999997	-0.0043492788	-0.021097895699999997	0.10325789939999999	-0.0597751461	-0.0229522383	-0.0092257145	-0.1291887832	-0.0752971554	0.0565415321	0.0080191221	0.0103364753	0.12256264730000001	-0.0049198406	0.0349840825	-0.0217211694	0.056579896	0.0772628244	0.041790700099999994	-0.005788795	-0.0516911924	-0.0826179031	-0.0896090116	0.00310666	0.0031289971	9.651336355599997e-06	9.790622851808408e-06	-0.0524524	-0.0169201	0.00028628978401	0.00275125426576	0.0509155	-3.8400000000000927e-05	1.4745600000000715e-09	0.00259238814025	-0.000139988	4.420300000000001e-05	1.953905209000001e-09	1.9596640144e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000130564	-6.429999999999978e-06	1.7046958096e-08	4.134489999999971e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29591.62109375	-465.23828125	216446.6583404541	875664038.9560701	25214.439453125	51.1875	2620.16015625	635767956.9353065	17273.68359375	-38.546875	298380144.8969879	1485.861572265625	1.652957	35.268147	0.1079513565	-0.0482747401	0.0268242863	-0.0378069928	0.0719465137	0.0120087957	0.0102646176	-0.0271155766	-0.1311047918	0.025431407000000003	0.0095703605	-0.015927568700000002	-3.09911e-05	0.061822916900000004	0.041432977999999995	-0.0648532664	-0.0008339133	0.0922859526	0.0016915395	0.0456078278	0.0191762585	0.076655904	0.0397228393	-0.0092521735	-0.0554223971	-0.08479136359999999	-0.0884558934	-3.59965e-05	-0.0031426565000000004	1.2957480122500002e-09	9.876289876992247e-06	0.00540175	0.057854150000000014	0.003347102672222501	2.9178903062500008e-05	0.07024780000000001	0.019332300000000014	0.0003737378232900007	0.004934753404840003	-0.000540157	-0.000400169	1.6013522856099998e-07	2.91769584649e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.00028284	0.00015227600000000002	7.999846560000003e-08	2.318798017600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29415.16015625	-176.4609375	31138.462463378906	865251647.0178375	25193.787109375	-20.65234375	426.51930236816406	634726908.9125099	17294.326171875	20.642578125	299093717.73920065	426.1160316467285	1.993361	42.531139	0.1018437177	-0.0034507465000000004	-0.0028666478000000002	-0.0368886627	-0.019313639	0.0116799798	0.0749057929	0.0857767083	-0.07547580870000001	0.042746114	-0.0037969009	0.061339689	0.05674410110000001	-0.014588841200000001	0.0376396289	-0.0082514587	0.0400550409	-0.0700661733	0.003932522	0.1209756525	0.0359271382	0.0760363796	0.0376288543	-0.012701862099999999	-0.05900782860000001	-0.0866163981	-0.08677943689999999	-3.07638e-05	5.232700000000002e-06	9.4641139044e-10	2.7381149290000014e-11	-0.0517309	-0.057132649999999986	0.0032641396960224997	0.0026760860148099994	0.0684796	-0.0017682000000000114	3.1265312400000405e-06	0.004689455616159999	0.000115182	0.000655339	4.29469204921e-07	1.3266893124000003e-08	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	7.94263e-05	-0.0002034137	6.30853713169e-09	4.137713334769002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29118.841796875	-296.318359375	87804.57010269165	847906947.5914345	24985.029296875	-208.7578125	43579.82427978516	624251688.9657019	17200.478515625	-93.84765625	295856461.1664772	8807.382583618164	1.779924	37.977154	0.1384009649	0.1124334993	0.1016034049	0.1111676377	-0.0469157246	-0.0076843641	0.11779468609999999	-0.07980771610000001	0.0396616479	-0.01346232	0.047598978099999995	0.0689463031	0.071215716	0.006063169300000001	-0.1307772893	0.0307405733	-0.08534179230000001	-0.0753118749	0.0724342224	0.0391691439	-0.056414882300000004	0.075404353	0.0355101222	-0.0161327566	-0.06243805650000001	-0.0880855073	-0.08458956050000001	-3.79437e-05	-7.179900000000003e-06	1.43972436969e-09	5.155096401000003e-11	0.017442	0.0691729	0.00478489009441	0.000304223364	0.032310700000000005	-0.036168900000000004	0.0013081893272099995	0.0010439813344900004	-0.000453393	-0.000568575	3.23277530625e-07	2.05565212449e-07	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	0.000171891	9.24647e-05	2.9546515881e-08	8.54972074609e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29009.634765625	-109.20703125	11926.175674438477	841558909.2349586	25112.431640625	127.40234375	16231.357192993164	630634222.9050636	17194.236328125	-6.2421875	295641762.9074135	38.96490478515625	1.411639	30.119289	0.1082444222	0.0940250733	0.060123211100000004	0.08864319359999999	-0.0615387878	0.0004118637	-0.0485131709	-0.0538560518	0.016526318999999998	-0.019372026100000002	0.0441618655	0.0412337739	0.0881980374	0.053988958600000005	-0.050663925199999994	0.06061781	-0.019689598500000002	0.0231669134	0.0173238428	-0.0207569187	-0.0623895208	0.0747599283	0.0333680364	-0.0195397803	-0.0657040584	-0.0891926543	-0.0818992203	-1.24615e-05	2.54822e-05	1.5528898225000002e-10	6.493425168399999e-10	-0.039614	-0.057056	0.003255387136	0.0015692689959999995	0.0184436	-0.013867100000000007	0.00019229646241000016	0.00034016638095999986	-3.79562e-05	0.0004154368	1.7258773479423998e-07	1.44067311844e-09	-3.32253e-05	0.0	0.0	1.1039205600900002e-09	-0.000158589	-0.00033048	2.5150470921e-08	1.0921703039999995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29979.15234375	969.517578125	939964.3342933656	898749575.2497711	25000.830078125	-111.6015625	12454.908752441406	625041504.5952798	17244.09375	49.857421875	297358769.25878906	2485.7625160217285	1.151558	24.570103	0.07197913580000001	-0.0700288187	0.0232527059	0.10133452230000001	0.0429108819	0.0082183037	0.0362286482	-0.011444920400000001	-0.0327366016	-0.0433286082	0.11233254029999999	0.058732490899999996	-0.0816950285	0.0546041462	-0.1090958829	0.0210408735	0.0471364559	-0.0216105407	-0.0042131034	0.022524646699999998	0.0739485664	0.0741032114	0.0312040056	-0.0229178921	-0.0687972441	-0.0899332895	-0.0787243335	-3.64423e-05	-2.39808e-05	1.32804122929e-09	5.750787686399999e-10	-0.024369400000000003	0.015244599999999994	0.0002323978291599998	0.0005938676563600003	0.033349800000000006	0.01490620000000001	0.00022219479844000025	0.0011122091600400004	-0.0003918080000000001	-0.0003538518	1.2521109636324002e-07	1.5351350886400005e-07	0.000108784	0.0001420093	2.0166641286490004e-08	1.1833958656e-08	0.000181637	0.000340226	3.2991999769e-08	1.15753731076e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29220.43359375	-758.71875	575654.1416015625	853833739.4067535	25146.787109375	145.95703125	21303.45497131348	632360901.9242287	17267.75390625	23.66015625	298175324.96681213	559.8029937744142	2.231834	47.619297	0.0800168568	-0.028612923999999998	0.08744015349999999	-0.029512911800000007	0.0279883719	0.0023292865	0.07215474919999999	-0.0829618194	0.035979584	0.0601036655	-0.1565532292	-0.0168075109	0.0275098378	0.09103566939999999	0.026300826200000002	-0.12107699359999999	-0.1297444364	-0.0435598617	0.020527528899999998	0.0328156929	-0.09863939279999999	0.07343431019999999	0.029019453100000002	-0.026262093700000003	-0.0717094778	-0.0903043695	-0.0750836839	-1.14005e-05	2.5041799999999998e-05	1.2997140024999998e-10	6.270917472400001e-10	0.0188806	0.04325	0.0018705625	0.00035647705635999985	0.047057	0.013707199999999996	0.0001878873318399999	0.002214361249	-0.000148443	0.00024336500000000005	5.922652322500001e-08	2.2035324249e-08	-3.32253e-05	-0.0001420093	2.0166641286490004e-08	1.1039205600900002e-09	0.000256955	7.5318e-05	6.6025872025e-08	5.672801124e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29206.255859375	-14.177734375	201.00815200805664	853005381.3232765	25050.4921875	-96.294921875	9272.711978912354	627527158.8359985	17230.484375	-37.26953125	296889591.79711914	1389.0179595947266	2.3054080000000003	49.189087	0.0963371366	0.071552669	0.0521612946	0.0452461525	0.0452003053	-0.0422882074	0.018642781	-0.1286557335	0.0262383686	0.05745687820000001	-0.0860826134	0.0198579404	0.0545577942	0.045842813200000006	-0.0700415017	-0.059462430999999996	-0.1208001157	0.035186791099999996	0.057379031	-0.0159893313	-0.0878824515	0.07275333469999999	0.0268158155	-0.029567436800000006	-0.07443309969999999	-0.0903043695	-0.0709988108	-2.91271e-05	-1.77266e-05	8.483879544100002e-10	3.1423234756000004e-10	-0.0486731	-0.0675537	0.00456350238369	0.00236907066361	0.053406	0.0063489999999999935	4.030980099999992e-05	0.0028522008359999997	-0.000238316	-8.987299999999997e-05	8.077156128999995e-09	5.6794515855999996e-08	9.05727e-05	0.000123798	1.5325944804e-08	8.203413985290001e-09	2.22918e-05	-0.00023466319999999999	4.969243472399998e-10	5.506681743424001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28641.09375	-565.162109375	319408.20987319946	820312251.1962892	24912.150390625	-138.341796875	19138.45276260376	620615237.0851173	17130.869140625	-99.615234375	293466677.51321787	9923.194919586182	1.458176	31.112221	0.13438007710000002	0.09842972609999999	0.1310909945	0.125500487	0.027589814900000002	-7.21723e-05	0.042024596	-0.028800931499999998	0.0251977052	-0.023744927599999997	-0.07277570480000001	-0.054107917900000004	0.12816520480000002	0.0746429064	-0.11158999359999999	-0.031074632400000007	-0.0597767925	-0.0106480165	-0.0606595043	-0.011428228300000001	-0.010464448000000001	0.072060397	0.024594542200000003	-0.0328290307	-0.076960946	-0.0899332895	-0.0664938821	0.00402414	0.004053267100000001	1.6193702739599994e-05	1.6428974183942407e-05	0.0581749	0.106848	0.011416495104	0.0033843189900100005	0.0603987	0.0069927000000000045	4.889785329000006e-05	0.00364800296169	-0.000221533	1.6782999999999978e-05	2.8166908899999933e-10	4.9076870088999997e-08	-3.32253e-05	-0.000123798	1.5325944804e-08	1.1039205600900002e-09	0.000211433	0.0001891412	4.4703913489e-08	3.577439353744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
