onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0187	0.5	congruent	female	female	3.1942	right	correct
6.0352	0.5	congruent	male	male	0.6906	left	correct
12.5517	0.5	incongruent	female	male	0.5199	right	correct
18.0683	0.5	incongruent	male	female	0.8771	left	correct
23.0848	0.5	congruent	male	male	0.4435	left	correct
27.6014	0.5	incongruent	female	male	0.4357	left	incorrect
32.1179	0.5	congruent	male	male	0.6451	left	correct
36.6345	0.5	incongruent	male	female	1.0373	left	correct
41.651	0.5	congruent	male	male	0.9306	left	correct
47.6675	0.5	incongruent	female	male	0.9029	right	correct
52.6841	0.5	congruent	female	female	0.8762	right	correct
57.7006	0.5	incongruent	male	female	0.7795	left	correct
62.7171	0.5	congruent	male	male	0.7719	left	correct
68.2337	0.5	incongruent	male	female	0.8761	left	correct
72.7502	0.5	incongruent	male	female	0.7494	left	correct
77.2668	0.5	incongruent	male	female	0.8947	left	correct
81.7833	0.5	incongruent	male	female	0.79	left	correct
86.7999	0.5	congruent	male	male	0.7803	left	correct
91.3164	0.5	incongruent	male	female	0.7916	left	correct
95.833	0.5	congruent	male	male	0.7299	left	correct
100.3495	0.5	congruent	male	male	0.7533	left	correct
105.3661	0.5	incongruent	female	male	0.8845	right	correct
111.3826	0.5	incongruent	male	female	0.7668	left	correct
116.8991	0.5	incongruent	female	male	1.0581	right	correct
121.4156	0.5	congruent	female	female	0.7025	right	correct
125.9322	0.5	congruent	female	female	0.7207	right	correct
130.4487	0.5	incongruent	female	male	0.7451	right	correct
134.9653	0.5	congruent	female	female	0.6644	right	correct
140.9818	0.5	congruent	male	male	0.6827	left	correct
145.4984	0.5	congruent	female	female	0.6879	right	correct
150.0149	0.5	incongruent	male	female	0.7342	left	correct
154.5315	0.5	incongruent	male	female	0.7185	left	correct
159.048	0.5	congruent	male	male	0.6819	left	correct
164.5646	0.5	congruent	male	male	0.6471	left	correct
169.5811	0.5	congruent	male	male	0.6834	left	correct
176.0976	0.5	incongruent	female	male	0.6387	right	correct
181.1141	0.5	congruent	female	female	0.7161	right	correct
185.6307	0.5	congruent	female	female	0.7293	right	correct
190.1472	0.5	incongruent	male	female	0.6617	left	correct
195.1638	0.5	incongruent	female	male	0.6389	right	correct
199.6803	0.5	incongruent	female	male	0.7962	left	incorrect
204.6969	0.5	incongruent	male	female	1.0465	left	correct
210.2134	0.5	incongruent	male	female	0.5368	left	correct
214.73	0.5	incongruent	female	male	0.6501	right	correct
219.2465	0.5	congruent	male	male	0.6114	left	correct
223.7631	0.5	incongruent	female	male	0.7337	right	correct
229.2796	0.5	congruent	male	male	0.5489999999999999	left	correct
234.7961	0.5	congruent	male	male	0.5633	left	correct
239.3127	0.5	congruent	female	female	0.8585	right	correct
244.3292	0.5	congruent	female	female	0.6709	right	correct
248.8458	0.5	incongruent	male	female	1.0982	left	correct
253.3623	0.5	incongruent	female	male	0.7115	right	correct
257.8789	0.5	congruent	female	female	0.6718	right	correct
262.3954	0.5	congruent	female	female	0.8061	right	correct
268.9119	0.5	congruent	female	female	0.8004	right	correct
273.4285	0.5	incongruent	female	male	0.7606	right	correct
277.945	0.5	congruent	female	female	0.71	right	correct
283.9615	0.5	congruent	male	male	0.8153	left	correct
288.4781	0.5	incongruent	male	female	0.9336	left	correct
292.9946	0.5	incongruent	male	female	1.1019	left	correct
297.5112	0.5	congruent	female	female	0.6922	right	correct
302.0277	0.5	incongruent	female	male	0.8115	right	correct
307.0443	0.5	incongruent	male	female	1.2907	left	correct
311.5608	0.5	congruent	male	male	0.6241	left	correct
317.5773	0.5	congruent	female	female	0.9614	right	correct
322.5939	0.5	incongruent	female	male	1.0067	right	correct
329.1104	0.5	congruent	female	female	0.6949	right	correct
333.6269	0.5	incongruent	male	female	0.7453	left	correct
338.1435	0.5	congruent	female	female	0.8356	right	correct
342.66	0.5	congruent	female	female	1.9849	left	incorrect
347.6766	0.5	congruent	female	female	0.5961	right	correct
354.1931	0.5	incongruent	female	male	0.8115	right	correct
358.7096	0.5	incongruent	male	female	1.0058	left	correct
363.7262	0.5	congruent	male	male	0.599	left	correct
368.2427	0.5	congruent	male	male	0.5394	left	correct
372.7593	0.5	congruent	male	male	0.6147	left	correct
378.2758	0.5	incongruent	female	male	0.831	right	correct
383.7923	0.5	congruent	male	male	0.6033	left	correct
389.8088	0.5	congruent	female	female	0.7676	right	correct
394.3254	0.5	congruent	male	male	0.7019	left	correct
399.3419	0.5	congruent	male	male	0.6802	left	correct
404.3585	0.5	incongruent	male	female	0.7274	left	correct
408.875	0.5	incongruent	female	male	0.7048	right	correct
413.8916	0.5	incongruent	male	female	0.631	left	correct
418.4081	0.5	incongruent	female	male	0.6334	right	correct
423.4247	0.5	incongruent	female	male	1.4446	right	correct
428.9412	0.5	incongruent	male	female	0.624	left	correct
433.4577	0.5	incongruent	male	female	0.7873	left	correct
437.9743	0.5	incongruent	female	male	0.7606	right	correct
443.4908	0.5	congruent	female	female	0.8408	right	correct
448.0074	0.5	congruent	female	female	0.8951	right	correct
453.5239	0.5	congruent	male	male	0.5174	left	correct
458.5404	0.5	incongruent	female	male	2.2677	right	correct
463.057	0.5	incongruent	female	male	0.6920000000000001	right	correct
468.0735	0.5	incongruent	female	male	0.7294	right	correct
474.59	0.5	congruent	female	female	0.8127	right	correct
