name	intensity-avg	volume
Left-wm-bankssts	97.63799999999999	3709.5
Left-wm-caudalanteriorcingulate	101.8141	3554.3
Left-wm-caudalmiddlefrontal	95.2155	5894.2
Left-wm-cuneus	94.74700000000001	2799.6
Left-wm-entorhinal	81.7917	868.2
Left-wm-fusiform	91.6577	8146.7
Left-wm-inferiorparietal	98.7729	12127.1
Left-wm-inferiortemporal	88.1087	7419.8
Left-wm-isthmuscingulate	100.9415	3509.1
Left-wm-lateraloccipital	93.5704	10968.1
Left-wm-lateralorbitofrontal	93.1776	7633.3
Left-wm-lingual	87.2006	6281.1
Left-wm-medialorbitofrontal	95.0375	3566.3
Left-wm-middletemporal	89.0224	6198.5
Left-wm-parahippocampal	88.1199	1832.6
Left-wm-paracentral	91.994	4347.4
Left-wm-parsopercularis	94.713	3982.9
Left-wm-parsorbitalis	85.2083	1110.6
Left-wm-parstriangularis	91.8835	4019.6
Left-wm-pericalcarine	86.5364	2861.6
Left-wm-postcentral	91.7183	7660.3
Left-wm-posteriorcingulate	98.8802	5181.8
Left-wm-precentral	93.8487	13727.1
Left-wm-precuneus	98.8106	9862.3
Left-wm-rostralanteriorcingulate	100.0829	2783.1
Left-wm-rostralmiddlefrontal	95.9146	14274.2
Left-wm-superiorfrontal	93.9002	19852.9
Left-wm-superiorparietal	97.1288	14667.8
Left-wm-superiortemporal	94.4184	8615.0
Left-wm-supramarginal	97.4878	10885.3
Left-wm-frontalpole	85.08200000000001	234.9
Left-wm-temporalpole	77.627	675.5
Left-wm-transversetemporal	98.1169	913.9
Left-wm-insula	93.488	10756.8
Right-wm-bankssts	97.6446	3353.2
Right-wm-caudalanteriorcingulate	102.4209	3334.2
Right-wm-caudalmiddlefrontal	93.2847	6573.1
Right-wm-cuneus	93.1889	2895.9
Right-wm-entorhinal	80.6295	874.7
Right-wm-fusiform	90.6957	7423.3
Right-wm-inferiorparietal	95.6923	13822.6
Right-wm-inferiortemporal	85.6605	6282.1
Right-wm-isthmuscingulate	99.5483	3771.7
Right-wm-lateraloccipital	91.1588	10383.1
Right-wm-lateralorbitofrontal	94.6069	8169.8
Right-wm-lingual	86.9381	5855.5
Right-wm-medialorbitofrontal	97.1657	4214.8
Right-wm-middletemporal	88.1381	7576.8
Right-wm-parahippocampal	88.8656	1681.3
Right-wm-paracentral	92.8621	4045.1
Right-wm-parsopercularis	93.9108	3421.2
Right-wm-parsorbitalis	87.9681	1644.0
Right-wm-parstriangularis	92.3415	4336.5
Right-wm-pericalcarine	87.551	3033.3
Right-wm-postcentral	92.2727	7801.8
Right-wm-posteriorcingulate	97.5984	5005.4
Right-wm-precentral	93.18799999999999	12778.1
Right-wm-precuneus	97.85600000000001	10846.2
Right-wm-rostralanteriorcingulate	101.6505	2286.6
Right-wm-rostralmiddlefrontal	95.4729	15477.4
Right-wm-superiorfrontal	93.8631	18759.1
Right-wm-superiorparietal	95.8577	14146.2
Right-wm-superiortemporal	91.1152	6611.4
Right-wm-supramarginal	97.2522	10011.9
Right-wm-frontalpole	88.1756	388.6
Right-wm-temporalpole	77.0833	651.4
Right-wm-transversetemporal	94.8935	470.9
Right-wm-insula	92.1531	9958.8
Left-UnsegmentedWhiteMatter	99.3042	31526.0
Right-UnsegmentedWhiteMatter	100.0659	31999.9
