csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
34956.7421875	n/a	1221973824.3633425	n/a	24442.1953125	n/a	597420911.694397	n/a	23226.8515625	n/a	539486633.5064087	n/a	n/a	n/a	n/a	-0.029980276400000002	-0.1336481726	-0.0268118634	0.014077417	-0.0863823466	0.1934297517	-0.0270261513	0.1112357231	-0.1150260322	0.0786206392	-0.025770553300000002	0.0786932937	-0.0969969584	0.0327590777	-0.08871325769999999	0.10712821869999999	0.1260315433	-0.0246128189	0.1070637448	-0.039940823199999996	0.0065295524	-0.1607892025	0.1618089386	-0.0118587472	0.2247020093	-0.0845280873	0.1933183202	-0.0781906513	0.010391545600000001	-0.0306743763	0.0362300593	-0.0368984112	-0.0757376493	0.0368449142	0.10459214859999999	-0.1509809993	0.1357137413	-0.1570026877	0.07990057589999999	0.0096555832	0.0779441495	-0.0465581863	-0.2043337135	0.07044585440000001	-0.019621565	-0.1808509477	0.0297336141	-0.0354287693	0.2920214276	-0.06427890730000001	-0.2442902482	0.0865888842	-0.0614830106	0.0023204287	-0.036870971	0.0268452106	0.1725262076	-0.11417316429999999	0.0597881737	-0.1001197192	0.0520917346	-0.0801927313	0.008587554399999999	-0.0059109071	0.09346003859999999	-0.0489660851	0.0938094226	-0.0385115617	0.042172252400000006	-0.0666897382	0.1699410439	-0.1012873287	0.11587025849999999	-0.13792228369999998	0.1169007355	-0.090985205	0.14269277130000002	-0.0203702545	0.0180102568	-0.020685924799999998	0.046333525800000004	-0.0610399897	0.0940659957	-0.11668669470000001	-0.0102288449	0.0922449034	-0.070079505	-0.08832861859999999	0.10172885960000001	-0.0933853102	-0.1097445911	-0.0571607459	0.0997486263	0.12986566	-0.13507951099999999	0.1217078847	0.1216831682	0.1216419777	-9.54194e-05	n/a	9.10486189636e-09	n/a	-0.033701499999999995	n/a	n/a	0.0011357911022499994	-0.11057	n/a	n/a	0.0122257249	0.00296718	n/a	8.8041571524e-06	n/a	-6.35802e-05	n/a	4.04244183204e-09	n/a	0.00117667	n/a	n/a	1.3845522889000002e-06	0.0	0.0	0.0	0.0
34872.953125	-83.7890625	1216122859.6584473	7020.606994628906	24394.3671875	-47.828125	595085150.4785768	2287.529541015625	23134.740234375	-92.111328125	535216205.71200943	8484.496768951416	1.216828	18.019041	0.04399116759999999	-0.148064202	-0.05801709190000001	-0.07474995150000001	0.1110436918	-0.1755926885	0.1554193887	0.0831566784	-0.0628342048	-0.043654498099999994	0.1304466314	0.0174875024	-0.1048613841	-0.1523317526	-0.12328661619999999	-0.057572712699999994	-0.010431195400000001	0.0488541415	-0.0629615927	0.012307681599999998	-0.0134700228	-0.0356886232	-0.041624050600000004	0.0221603875	0.0709879904	0.129948418	-0.1069305489	-0.009126593399999999	0.1267407035	-0.0171537106	-0.047774139699999996	0.07778518400000001	0.1046947425	-0.0054447281999999994	0.1209516617	0.042016244800000005	-0.2557265668	-0.0042494888	0.045701470599999995	0.18247317079999997	0.120867309	-0.049617279900000005	-0.0765013153	0.044829926500000006	0.030860260299999998	0.1302902694	-0.08930996	0.061433506	-0.080951277	0.221319348	-0.0308935735	-0.1294180354	0.0982081068	0.0719895686	0.0070196181000000005	-0.13338934970000002	0.06619766349999999	0.141344946	0.07537312360000001	0.0367957764	-0.014038350900000001	0.0410073803	-0.0876615808	0.068372241	0.0638483735	-0.2189376632	-0.0699226614	0.03022997	-0.0008023403	0.011482511499999999	-0.004495145999999999	0.073961024	-0.014879316200000001	-0.0393336949	0.0140662049	0.1094699841	-0.0483184655	0.0335095178	0.11574212869999999	-0.0439345359	0.087517413	-0.0009250616	0.0353026459	0.0330983592	-0.09976572310000001	-0.0438443292	0.28193110309999997	-0.0351309829	-0.10440481199999999	0.1658063753	-0.19425627339999998	-0.0367910932	0.030013595499999997	-0.0114773696	0.0651149278	0.1204953455	0.1216419777	0.12141962949999999	0.12104935019999999	-0.000116587	-2.116760000000001e-05	1.3592528569000002e-08	4.4806728976000033e-10	-0.027602	0.006099499999999997	3.720390024999997e-05	0.0007618704039999999	-0.105878	0.004692000000000003	2.2014864000000017e-05	0.011210150884	0.0023255	-0.0006416799999999999	5.40795025e-06	4.117532223999999e-07	-8.547020000000001e-05	-2.189000000000001e-05	7.305155088040002e-09	4.791721000000004e-10	0.00117667	0.0	0.0	1.3845522889000002e-06	0.0	0.0	0.0	0.0
34729.546875	-143.40625	1206141426.1428225	20565.3525390625	24345.72265625	-48.64453125	592714211.6550447	2366.2904205322266	23042.95703125	-91.783203125	530977868.7440338	8424.15637588501	1.1338990000000002	16.791014	0.106380677	-0.0384121027	0.0531039505	-0.08435904179999999	0.1563147894	-0.2483830246	-0.0368917966	0.0769952357	-0.035127816400000005	0.1118720658	0.3074436388	0.11884382550000001	-0.1131096907	0.0089422722	0.1295757209	0.0907233776	0.024803288599999997	-0.0148425723	-0.0016541758	0.0554291017	0.1076364926	-0.1347735607	-0.059648166600000004	0.036286871	-0.0822399845	-0.003326591	-0.14710246300000002	-0.09266413230000001	0.027819730299999998	-0.00643252	-0.1594656947	-0.018558418	-0.027312385699999997	0.0435123107	0.004889719	0.0665509841	0.0188523298	-0.0819842925	0.08732346	-0.0162105412	0.0041337635	-0.003933275	0.0754595701	0.0351489026	0.0156930177	0.1126414574	0.016838037099999998	0.1194069892	-0.1501244488	0.11753162630000001	0.0071846487	-0.0074533683	-0.0512259006	-0.0885746083	0.0078560769	-0.089881084	0.08779841070000001	-0.035515046	0.0714245417	0.2396309649	0.1311482638	-0.0221234019	-0.1727904129	-0.2077840659	-0.022122356	-0.1391370066	-0.1052130132	-0.029349463	-0.024484266400000003	0.0962762517	-0.059127223	-0.020795617	0.1353131886	-0.0079532223	-0.08413783820000001	-0.0308099763	-0.0038332143	-0.0030197801	0.091190855	0.058939825999999994	-0.0606571017	0.030929890499999998	0.1276913124	0.0065263018	0.0876063182	0.0499975319	0.0977915208	0.1234012159	0.0620226302	0.0341334389	-0.010732920900000002	0.0475303302	0.0303689185	-0.0484773288	0.0620002712	-0.0938672799	0.1215101995	0.120893123	0.1198669825	0.0159305	0.016047086999999998	0.00025378083025	0.00025750900118556906	-0.0555783	-0.02797630000000001	0.0007826733616900003	0.003088947430890001	-0.08716609999999997	0.01871190000000003	0.0003501352016100012	0.0075979289892099955	0.00202007	-0.00030542999999999976	4.0806828049e-06	9.328748489999984e-08	-0.000186248	-0.0001007778	3.4688317504e-08	1.0156164972839996e-08	0.00164337	0.0004666999999999998	2.178088899999998e-07	2.7006649569e-06	0.0	0.0	0.0	0.0
34728.76171875	-0.78515625	1206086890.5177155	0.6164703369140625	24368.833984375	23.111328125	593840069.7580299	534.133487701416	23114.59765625	71.640625	534284624.810318	5132.379150390625	1.301831	19.277782	0.06272431999999999	0.0549580974	0.0939830442	0.024169576	-0.0948713851	-0.1916899556	-1.0652e-05	0.00023732740000000001	-0.0313452553	0.0624154714	0.0872025148	0.14687548539999998	0.1746970982	-0.0276143531	0.1003749578	-0.0451560136	-0.1365020017	0.0438606599	-0.0365090124	-0.0083491586	0.0826323883	-0.0959091848	-0.2693371678	-0.2094907425	0.0724706659	0.0087166248	0.0626013596	-0.1663820856	-0.056208542	-0.0334814935	-0.0630675887	0.126511823	-0.019637327	-0.05861890400000001	0.072206752	-0.0554409338	0.10207864039999999	0.1433398637	0.0347085497	-0.1121274792	-0.0528860901	0.0023190257	-0.09430594560000001	0.0767268193	-0.0520662502	0.015136805	0.0441146487	0.12575597859999998	0.06177907110000001	0.0850640223	0.1602473023	-0.1379663864	-0.1056259026	-0.08617198279999999	-0.0827146399	0.0770895214	0.1452886768	0.0034904745	0.0394957254	0.07981012400000001	0.026491724100000003	-0.1172869369	-0.1880363764	-0.0152704446	-0.0086802559	0.08227448400000001	0.11554517550000001	0.0258147292	-0.06536411980000001	-0.026733964500000002	-0.236822342	0.0832679514	0.0086545488	-0.2638614756	-0.0590215407	0.0095049229	0.1303231006	-0.1467101861	0.1119877312	-0.01621985	-0.0374645138	0.0437837233	0.0088501803	-0.0106293671	-0.0116979918	-0.09683540880000001	0.0908188861	0.07019852900000001	0.0299596125	-0.2061963176	0.0812622405	-0.0078891937	-0.014695478100000001	-0.0547685066	-0.033706358	0.1472109722	0.1213126213	0.12010478890000001	0.1181006348	0.00934387	-0.00658663	8.730790657690001e-05	4.33836947569e-05	-0.0421609	0.013417400000000005	0.00018002662276000008	0.0017775414888100004	-0.0612137	0.025952399999999973	0.0006735270657599986	0.0037471170676899993	0.00223866	0.00021858999999999982	5.0115985956e-06	4.7781588099999934e-08	-8.547020000000001e-05	0.0001007778	7.305155088040002e-09	1.0156164972839996e-08	0.00165936	1.5990000000000015e-05	2.556801000000005e-10	2.7534756095999995e-06	0.0	0.0	0.0	0.0
34734.3203125	5.55859375	1206473007.57135	30.897964477539066	24376.88671875	8.052734375	594232606.0987701	64.84653091430664	23203.37890625	88.78125	538396792.6670074	7882.1103515625	1.564929	23.17378	0.115171535	-0.0144074877	-0.1139566529	0.0785226644	-0.11792065859999999	-0.22297150329999998	0.0150034429	-0.0920181316	-0.013404121399999998	-0.0238399931	0.0648588688	0.0481158328	0.1502388019	0.0872357651	0.0088942995	-0.0114735071	0.0245536965	-0.0195068563	0.1621207255	0.018454190500000002	-0.1015083559	-0.2196332509	-0.171937093	0.07196270839999999	0.043548540700000006	-0.1148309693	0.053639660199999994	0.1267111132	-0.0292666584	-0.0167854278	0.0759364841	-0.1852970749	-0.0278644792	0.0450465167	-0.0832072838	0.10439441630000001	0.0655915445	0.1355401667	-0.0282555263	0.11953880800000001	0.1360637972	-0.0206735205	-0.17886208539999998	-0.0027997531	-0.0384920972	-0.0598347412	-0.006636314	-0.0039042678	0.0806769888	0.2438116427	0.0380093751	0.1641338128	0.0416545853	-0.0120734503	-0.0745234677	-0.0639877499	0.038428324300000004	0.0143064108	0.0322844912	0.0719833309	-0.0640604575	-0.06543545070000001	-0.0201758096	0.041828380899999996	-0.1154890953	0.1668606693	-0.0146738908	-0.014940336200000001	-0.022472031	0.0171499269	0.0455883202	0.1607386357	0.1123014061	-0.12930556710000002	-0.13734453929999998	-0.025268335899999998	0.0635050091	0.0614280891	-0.0675387888	0.044556816900000004	-0.0982917101	0.0090118196	-0.1968875105	-0.0375077583	0.0018582723	0.0099569748	-0.18573987890000002	-0.027369379300000003	-0.15524110119999998	0.18612793100000002	-0.10017673449999999	0.047167139500000003	-0.0935946674	0.0417330552	0.0367151026	0.3301513441	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00975048	0.00040661	9.50718602304e-05	1.6533169209999998e-07	-0.00941716	0.03274374	0.0010721525091876	8.868290246560001e-05	-0.0868487	-0.025635	0.0006571532250000002	0.00754269669169	0.00135238	-0.0008862799999999998	1.8289316644e-06	7.854922383999998e-07	9.57535e-05	0.0001812237	9.16873276225e-09	3.2842029441690005e-08	0.00159914	-6.021999999999994e-05	3.6264483999999917e-09	2.5572487396e-06	1.0	0.0	0.0	0.0
34735.53515625	1.21484375	1206557402.5910795	1.4758453369140625	24421.298828125	44.412109375	596399836.4525795	1972.435459136963	23174.083984375	-29.294921875	537038168.5148659	858.1924476623535	1.2498790000000002	18.508469	0.098049185	-0.030182169100000007	-0.088961317	-0.0064024571999999995	0.1185050314	-0.2323518571	0.107355083	-0.0662988853	0.11383096179999999	0.0492582645	0.1399723125	0.04707465	0.0238749536	-0.052317111799999996	0.1277145842	0.0546935905	-0.0240075375	-0.0836335945	0.0563999501	-0.1064419224	-0.038592017400000005	-0.096920215	0.035006491800000004	-0.0571801234	0.10437665980000001	-0.0104930551	0.1316042973	0.2020855632	-0.05218853230000002	0.0930290981	-0.0173256416	-0.0252757138	-0.05170527	-0.0039785822	0.14586156449999998	-0.020690340800000002	0.1755688274	-0.08442792560000001	-0.1080651846	0.10106764060000001	0.005737397900000001	0.0225182005	0.0180824502	0.17000314879999998	0.056608351200000004	0.026158772200000003	-0.0225841636	0.0096333846	-0.11886056369999999	0.1683631193	0.1245465598	0.0574983829	-0.087307469	-0.0676900974	0.0404475897	-0.0927082007	-0.0053622876000000005	0.11906816460000001	-0.0951779606	0.1605625431	0.0038200617	-0.024286265499999998	-0.0395481275	-0.0980796589	0.0529286068	0.0149272023	0.158896818	-0.024764879500000003	0.0003812266	0.044821071100000005	0.05371596519999999	-0.0438309319	0.0814940206	-0.1388903454	-0.0394143145	0.0045245744	-0.025951382400000004	0.0552218164	-0.26886985	0.1297355636	-0.015288165900000001	-0.0302506199	0.05743834480000001	-0.0436362111	0.029064577999999997	-0.1793384522	-0.0710989328	-0.1047463243	-0.10860034730000001	-0.0148381699	0.0894748212	-0.1576906434	0.011903311599999999	-0.11146192390000001	0.0711791538	-0.045195441100000004	0.1207205288	0.11775003070000001	0.11285322490000001	0.0163326	0.0065821199999999995	0.00026675382276	4.3324303694399985e-05	-0.0351268	-0.02570964	0.0006609855889296	0.00123389207824	-0.0951502	-0.008301499999999991	6.891490224999982e-05	0.009053560560039996	0.00213205	0.0007796699999999999	4.5456372025e-06	6.078853088999998e-07	-0.000129805	-0.00022555849999999998	1.6849338025e-08	5.087663692225001e-08	0.00145525	-0.00014389000000000006	2.070433210000001e-08	2.1177525625e-06	0.0	0.0	0.0	0.0
34839.2890625	103.75390625	1213776062.3804321	10764.873062133787	24396.41796875	-24.880859375	595185209.7059479	619.0571632385254	23145.345703125	-28.73828125	535707027.7171669	825.8888092041016	1.080552	16.00104	0.16095444999999994	-0.0773440084	-0.0495221146	0.0188020376	-0.1105540107	-0.23417133780000002	0.0751666433	0.0679991755	0.0120922801	-0.058582715099999995	0.06567505929999999	0.0271339577	0.0531917668	0.0087496641	0.0681150849	0.0407455982	-0.1678710575	0.042980965499999996	0.0038573558	0.0647237	-0.0007769997	-0.06616248150000001	0.1250225311	0.0527855958	0.0584248865	0.0134976534	0.0337509531	-0.0153768623	0.1138826205	0.0840198607	0.09157445	0.0752902445	0.1084961902	-0.0406086226	-0.030344718	-0.1613037342	-0.040748288199999996	0.0404480405	-0.0142238466	-0.18350805350000002	-0.020973283199999998	-0.0029726559	-0.0256171961	0.0080558629	0.0161385321	0.0559979151	-0.1057479165	0.0138866506	0.0356884145	0.088612814	0.022338166200000002	-0.078746552	-0.2425878162	-0.1478200291	-0.11242892189999999	-0.0212119011	0.0759519814	0.0735735226	0.001357285	-0.0094212224	-0.046570458700000004	0.0454964136	-0.14678148789999998	-0.0473318426	-0.0051599179	0.0006489463	0.0082435497	-0.139500289	-0.0810645007	-0.044793340599999995	0.13589792539999998	-0.0565438655	0.0068474056	-0.06265008799999999	-0.067869163	0.0817029418	0.0137165791	0.0149105872	-0.0018034729	0.0472794717	0.191567636	-0.09269100050000001	0.006721539300000001	0.0269973956	-0.0994538087	0.0159189454	0.0487028762	-0.0098692547	0.1482421421	-0.1298082397	0.0275398362	0.0661192175	-0.09577337779999999	0.0682438814	-0.0663223932	-0.0328653874	0.120326335	0.1161887065	0.1093977275	0.0121448	-0.0041878	0.00014749616703999994	1.7537668839999998e-05	0.0398779	0.07500470000000001	0.005625705022090001	0.00159024690841	-0.0677712	0.027378999999999987	0.0007496096409999992	0.004592935549440001	0.00155726	-0.0005747899999999999	2.4250587076e-06	3.3038354409999993e-07	-0.000130338	-5.329999999999896e-07	1.6987994244e-08	2.8408899999998903e-13	0.0009429140000000002	-0.0005123359999999997	2.624881768959997e-07	8.890868113960005e-07	0.0	0.0	0.0	0.0
34697.37109375	-141.91796875	1203907560.817398	20140.709854125977	24352.767578125	-43.650390625	593057288.7141763	1905.356601715088	23130.55859375	-14.787109375	535022740.858902	218.6586036682129	0.991527	14.682734	0.15366617	-0.069327116	0.039415562700000004	-0.0234264163	-0.06507371320000001	-0.1649361966	-0.0695988281	0.0382261061	0.0111640234	0.0171528661	0.17439957739999998	-0.1155237287	0.1268129821	-0.0425443641	-0.1008255986	-0.0040702648	-0.0379187416	-0.130729798	-0.030878867999999997	0.0520503287	0.0300902629	-0.028425734900000006	0.0713121565	0.0906128748	-0.06632909690000001	-0.1459248088	0.043840764500000004	-0.1095630452	0.0154859711	0.0485882508	0.1269926523	0.0718888361	-0.0448918155	0.0815596869	0.1776026843	-0.056225143	-0.049971360199999995	-0.094844526	0.10310037300000001	-0.08602885560000001	0.0927472998	0.1174277056	0.0170485356	-0.059485280099999996	-0.0751697056	0.0723149299	0.025643555499999998	0.0540510936	0.0236901893	0.06382098139999999	0.021923871	0.20587183260000005	-0.1412068811	-0.0514262294	-0.1319033822	0.0516110733	-0.07034704650000001	-0.06839901179999999	0.014160170500000001	0.11993576380000001	-0.0113160969	0.1668225673	-0.1221715192	0.1425497372	0.0641867214	0.0062292295	0.0022482712	-0.0677624886	0.0336551473	0.0335109323	0.012084864099999999	-0.0475104055	0.11872331119999999	0.1464157133	-0.0394322794	-0.0358760434	0.18536052309999998	-0.04252076230000002	-0.0398687612	-0.1160903264	0.108608885	0.020089897199999998	-0.0404372889	-0.0742997426	0.0335687862	0.0514114827	0.0585252233	-0.0685253915	-0.0694796649	-0.1111098439	-0.0125591777	0.18881958629999998	0.1012300318	-0.0141204626	0.009620053299999999	-0.0683946801	0.1198669825	0.1143757435	0.10540925529999999	0.00401423	-0.00813057	1.61140424929e-05	6.61061685249e-05	-0.0649054	-0.10478330000000001	0.01097953995889	0.0042127109491599994	-0.0798533	-0.012082099999999998	0.00014597714040999994	0.00637654952089	0.00151116	-4.6099999999999874e-05	2.2836045456000004e-06	2.1252099999999884e-09	-0.000412101	-0.000281763	1.69827234201e-07	7.939038816899999e-08	0.000697373	-0.00024554100000000016	6.029038268100008e-08	4.863291011290001e-07	0.0	0.0	0.0	0.0
34756.94140625	59.5703125	1208044975.9174955	3548.6221313476562	24360.05859375	7.291015625	593412454.6909332	53.15890884399414	23158.537109375	27.978515625	536317841.04629904	782.7973365783691	0.9083270000000002	13.450696	0.03872224	-0.030212467000000007	0.004829818400000001	-0.0843097264	-0.06491415610000001	-0.0320695367	-0.012906713500000002	-0.010904661000000001	-0.0615940205	-0.049220338499999995	0.196563892	-0.10495856640000001	0.092695093	0.0173367494	0.0037664042999999998	0.0311050963	0.1186026047	-0.0601102878	0.06455551400000001	0.0765749614	-0.019744505	0.0023288296	0.0299687048	0.031716192000000004	-0.1220088027	-0.1627195808	-0.0666763279	0.035197592	0.1052162583	-0.1243776035	0.10734177859999999	0.0682562941	-0.09126390710000001	-0.0679261765	-0.040398669500000005	-0.0594913172	0.00334303	-0.0116557784	-0.0724556828	-0.012712631	0.0066984139	0.0342088909	-0.02826505	0.099941165	-0.0061861421	0.0286484471	-0.043055954400000006	0.0690345459	-0.0435395158	0.1188465449	-0.1016767972	0.1064127546	-0.04510943059999999	-0.0375747195	-0.0439348366	0.1275308592	-0.0820875235	-0.028081594100000003	0.0764513638	0.1377905208	-0.097624994	0.1347166626	-0.0702895663	-0.0317465367	-0.0037302113	0.0703970656	-0.0800768257	-0.0526288545	0.0071906285999999995	0.0561485944	0.0476018058	0.0714636847	0.0106884396	0.0643256356	0.0682660697	-0.1628894241	0.0197450973	0.13549357609999998	-0.0074589157	-0.1730284241	0.130118294	0.0293558892	-0.028531457000000007	-0.0171180085	0.0237964315	-0.0056338573	-0.1344840645	-0.0629434758	-0.0900630721	-0.0045722645	-0.0199867331	-0.09646261019999999	-0.07155664219999999	0.0468634868	-0.1065684012	0.0321582023	0.11934271980000001	0.112315068	0.1009072399	0.00362129	-0.0003929399999999996	1.31137412641e-05	1.5440184359999973e-07	-0.0677948	-0.0028894000000000003	8.348632360000001e-06	0.00459613490704	-0.0885315	-0.008678199999999997	7.531115523999994e-05	0.007837826492249999	0.00115771	-0.00035345000000000016	1.3402924441e-06	1.2492690250000011e-07	-0.000412101	0.0	1.69827234201e-07	0.0	0.000515589	-0.00018178400000000005	3.3045422656000016e-08	2.65832016921e-07	0.0	0.0	0.0	0.0
34699.0078125	-57.93359375	1204021143.171936	3356.301284790039	24342.005859375	-18.052734375	592533249.2578468	325.90121841430664	23154.587890625	-3.94921875	536134940.3846778	15.596328735351562	1.048925	15.532699	0.06216612000000001	0.1487617716	-0.0082778534	-0.06435063099999999	0.0473314235	0.0935836499	-0.0931925542	-0.16840609469999998	-0.0664775719	-0.0471984356	0.0627058455	-0.168080112	-0.0248284227	-0.0875963815	-0.10866326550000001	-0.0008267724000000001	0.1045443441	-0.0043749648	0.0801832174	-0.0706010965	-0.10682120460000001	0.05925914280000001	0.0312847242	0.0236950565	0.0139120038	-0.0076271284	0.0319357762	-0.010265849	-0.2096933016	0.1351714124	-0.0666474359	0.0226983025	0.0973341831	-0.0416279334	0.0066397825	-0.0079843513	-0.015252150800000001	-0.1198624426	-0.0551591756	0.07683760120000001	0.025643824300000003	0.06815625110000001	0.0998558549	-0.0383015681	-0.0981025602	-0.11863894789999999	0.0200250625	0.054569575499999995	-0.0570874498	-0.0161973082	0.0646642942	0.0473033821	0.09632582199999999	-0.0785420898	0.0105442188	0.2464325989	-0.1394452216	-0.0933495144	0.0532104313	0.1173830882	-0.1106429135	0.1441870004	0.18003074719999998	0.1187362253	0.0838085865	-0.0230373631	0.0012158958	0.0602626382	0.0277626902	0.0082020085	0.0647185634	0.1015607311	-0.0095607511	0.0509210066	-6.01719e-05	-0.0387791562	0.0188890435	-0.09314149869999999	-0.0578435666	0.1387400754	-0.1285447326	-0.046594570700000004	0.0761884722	0.0272689284	0.0052071597	-0.0651316261	0.0745949617	-0.054217591600000004	0.0771231537	0.1054472755	0.016925941899999998	0.0395083128	0.09505219960000001	-0.14498860019999998	-0.1414301382	-0.07670007549999999	0.11875383099999999	0.1100111431	0.0959136145	0.00361767	-3.6200000000001856e-06	1.30875362289e-05	1.3104400000001346e-11	-0.0228341	0.044960700000000006	0.002021464544490001	0.0005213961228099999	-0.0790719	0.0094596	8.948403215999998e-05	0.00625236536961	0.00105395	-0.00010376000000000004	1.1108106024999997e-06	1.0766137600000013e-08	-0.000412101	0.0	1.69827234201e-07	0.0	0.0005666730000000001	5.108400000000007e-05	2.6095750560000068e-09	3.2111828892900016e-07	0.0	0.0	0.0	0.0
