csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
39880.0390625	n/a	n/a	1590417515.6265259	22892.42578125	n/a	524063158.1500397	n/a	23048.728515625	n/a	531243886.18698496	n/a	n/a	n/a	n/a	-0.0237904427	-0.0344538774	0.0389314465	-0.1287772096	0.09592154929999999	-0.11046674279999999	-0.024219002000000003	0.1621638309	-0.031777278900000004	0.1714998623	-0.203429325	0.14864166939999998	-0.1304020426	0.0697675192	-0.0561005467	0.0235483535	-0.2608195754	0.12179478810000001	-0.1506123311	0.13979154230000002	-0.0061700726	0.07011866580000001	-0.0829399101	0.0727781289	-0.0409239514	0.06485746190000001	0.2323915148	0.0690564697	-0.005489858100000001	0.1527367715	-0.0652050881	0.027594204100000002	-0.023559688500000002	0.0018406938	-0.020199809	0.0199568595	-0.145103684	0.020335956699999998	-0.1519561971	0.0093172979	-0.09983720730000001	0.0280223531	0.061021336399999994	-0.0198855176	-0.0994653884	0.0443401069	-0.0891502375	-0.051298269900000006	-0.1640815987	0.2041158555	-0.0254281084	0.0037731622999999997	-0.29392210739999997	0.0857707749	-0.1653873032	0.21610942600000002	-0.0055564074	0.1910650558	-0.06232741980000001	-0.0126991646	0.1129656476	-0.1189394395	0.055279652	-0.134233841	0.0794920376	0.099628751	-0.116011139	0.1222380478	-0.08777473390000001	0.1155338549	-0.022354698	0.1425865283	-0.0331902448	0.20766605359999998	0.01116127	-0.005749782199999999	0.047545980300000006	-0.0858131849	0.0230464937	-0.021539001800000002	0.0164258098	-0.1083103245	0.0010023738	-0.0426002001	0.099764725	-0.0343767192	0.0515725647	-0.0240376677	0.0831958146	-0.06476246769999999	-0.048988051399999996	0.022340667400000003	-0.0412348244	-0.0206898819	0.0276720025	0.011106133899999999	-0.0488166671	-0.06075397990000001	0.036402240499999995	0.09303654480000001	-0.15826452929999998	0.0221587657	0.021021278199999997	0.056620248899999996	0.0051421722	-0.18294575989999998	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0289844	n/a	0.0008400954433600001	n/a	0.0957499	n/a	0.009168043350009996	n/a	-0.0640152	n/a	0.004097945831039999	n/a	0.00254396	n/a	n/a	6.4717324816000015e-06	-0.000138207	n/a	1.9101174849000002e-08	n/a	-0.000538414	n/a	n/a	2.89889635396e-07	0.0	0.0	0.0	0.0	0.0
39640.83203125	-239.20703125	57220.00379943848	1571395564.129776	22918.357421875	25.931640625	525251106.9168129	672.4499855041504	23031.029296875	-17.69921875	530428310.47351456	313.2623443603516	1.277673	23.728106	0.07133760000000003	-0.0096067105	0.0031298711	-0.0055343648	-0.0280653653	0.0331105529	-0.0805306762	0.0731403435	0.0033943377	-0.013711576599999999	0.011070266799999999	-0.1772594813	-0.0037228301	-0.1742487057	-0.07158897019999999	0.0670420578	-0.0323961059	0.0181328381	-0.1072090489	0.12599311900000001	0.1511743875	-0.030900653900000002	-0.0639558128	-0.1502422076	0.084904011	0.0769697544	-0.0309610101	0.2060166541	-0.0119068209	-0.1383163653	0.019337079099999998	0.0899078521	-0.0388680535	-0.1318294569	-0.0500046534	-0.14345029509999999	0.0946474844	0.07003162190000001	0.0784839657	0.10075034869999999	0.15777110560000002	0.058890985800000004	0.06904060769999999	-0.0194945064	-0.030152952400000002	0.0161544938	-0.0511882484	0.1722036498	0.038624210299999996	0.0054998007	-0.0231972899	0.0827060866	0.0535462601	-0.0632359995	0.028987768599999998	0.052773186	0.0661092066	0.1128649133	-0.0845769716	-0.0642608122	-0.0405938789	0.0890814801	-0.23579533030000002	0.0407756402	-0.0274764745	0.1308581928	0.0642168313	-0.0415745326	0.0420297484	-0.2097858315	-0.038227096	-0.0183716535	0.0850187009	8.40383e-05	0.0562173776	-0.1315443256	-0.0006143708	-0.0402854393	-0.0073897404000000015	-0.0228719661	0.092257239	-0.0201923231	-0.0504665279	0.17314400030000002	0.08893735800000001	-0.0851830784	-0.1625390711	-0.0427562978	0.08532655199999999	-0.0009047855	-0.1578250419	-0.044039096500000006	-0.0217811082	0.1271497348	-0.1989242624	0.0147327196	4.3904e-06	0.0464355996	0.0639810114	-0.0007662976	-0.0057568483999999994	0.0527948078	0.1443885189	0.100799007	0.1546862851	0.00144279	-0.0097111629	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.029060400000000007	-7.600000000000315e-05	0.0008445068481600003	5.776000000000479e-09	0.116525	0.02077510000000002	0.013578075625000002	0.0004316047800100008	-0.0607053	0.0033098999999999976	0.00368513344809	1.0955438009999984e-05	0.00212002	-0.00042394000000000025	1.7972512360000018e-07	4.4944848003999984e-06	-0.000546778	-0.000408571	2.9896618128400004e-07	1.6693026204100004e-07	-0.000427393	0.00011102099999999995	1.2325662440999988e-08	1.8266477644900005e-07	0.0	0.0	0.0	0.0	0.0
39691.3828125	50.55078125	2555.381484985352	1575405869.5684204	22922.7734375	4.416015625	525453542.0669556	19.50119400024414	23011.72265625	-19.306640625	529539379.6081696	372.7463722229004	1.139835	21.168272	0.032963199999999984	0.045910594400000004	-0.0320968197	0.0433473889	-0.0775692434	-0.09544719439999999	-0.1245212524	0.09005498640000001	-0.0472079241	-0.0714316299	-0.1156436138	-0.12040936210000001	0.12440236130000001	-0.030181086099999997	0.0535574214	0.0101128889	0.0239681979	0.0064738978	0.0302180319	0.0295686742	0.05857227230000001	-0.0445304931	-0.0090083692	-0.1557818574	0.1167433217	-0.0470431526	0.1201766199	0.0176888177	-0.0824396669	0.0536322212	-0.1145302824	-0.005673695899999999	0.1118611034	0.0426396139	0.10119550810000001	-0.06076575150000001	0.0304130019	-0.1069493562	0.1252805449	0.18269414039999998	-0.1404693128	-0.179607753	0.0365487119	-0.0384279929	-0.08698788519999999	0.0246712607	0.0579972833	-0.0850896868	0.10076018490000001	0.028928095600000002	-0.06934273269999999	-0.0279880465	0.0089942394	-0.094396275	0.050145498499999996	-0.055814362	0.0818586531	0.0378068901	-0.0893227872	-0.0411601943	-0.023818641600000003	0.18060548	-0.0669994425	-0.0807098923	-0.1037262053	0.08534179730000001	0.08732526619999999	0.0336278404	-0.0046256759	-0.0432870086	0.0312184414	0.0931088967	0.08671450039999999	-0.0113134679	-0.0385738564	0.1224950083	0.14363736929999998	0.0339009147	-0.12709957800000002	0.0022381620999999997	-0.17162877510000002	0.042814600300000005	0.0775396665	0.0582583318	0.0719938873	-0.1344600609	0.06841125969999999	-0.06036341820000001	-0.0652379259	0.0512630402	0.10951005679999999	0.0154191097	0.061732763499999996	0.1151830699	-0.00041776709999999997	-0.0870956609	-0.048193283499999996	-0.0337060701	-0.1838899449	0.0007635494999999999	0.0069460358	0.14117590929999999	0.1207136259	0.0080255816	-0.019083844	-0.0945651648	0.0212883263	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0290512	9.200000000004344e-06	0.0008439722214399999	8.464000000007992e-11	0.124608	0.008082999999999993	0.015527153664	6.533488899999987e-05	-0.0404373	0.020267999999999998	0.0016351752312900002	0.00041079182399999983	0.00206611	-5.39099999999999e-05	2.9062880999999885e-09	4.268810532099998e-06	-0.000546778	0.0	2.9896618128400004e-07	0.0	-0.0003892430000000001	3.814999999999998e-05	1.4554224999999984e-09	1.5151011304900006e-07	0.0	0.0	0.0	0.0	0.0
39635.84375	-55.5390625	3084.5874633789062	1571000109.774414	22871.96484375	-50.80859375	523126775.813736	2581.513198852539	22977.763671875	-33.958984375	527977623.3605385	1153.212619781494	1.066156	19.79995	0.16029565	-0.0336328717	-0.0667716956	0.072666034	-0.0797127377	-0.16018997	-0.1002622865	0.034583289100000005	-0.013498671799999999	-0.0362059903	-0.0648071026	0.008965264	0.1624748291	-0.1159513336	-0.0493832686	0.0820000483	-0.0408720537	-0.08244126610000001	0.06733672480000001	-0.0161443898	0.0418085656	-0.0644685418	-0.10114287599999999	-0.06045643940000001	0.022226913100000002	-0.0464149051	0.080373942	-0.07092919339999999	-0.0573015563	0.10222028279999999	-0.1523265831	-0.052859785	0.0447153386	0.011477604099999998	-0.0309375877	-0.0611465728	-0.1829994809	0.1544619403	-0.0004214608	-0.08913838560000001	0.12112424720000001	-0.056825602999999995	-0.1157438477	0.0619294316	0.0273952632	-0.0032469785	-0.1249422632	-0.0241990883	0.050684585	-0.000710382	-0.0304463791	-0.1243013752	0.0974616351	-0.0691884646	0.1094176589	-0.0909597089	-0.0016788501999999998	0.0085848218	0.0398683762	-0.0224939088	-0.0278261877	0.1189745063	-0.0573691988	0.1212678858	-0.22573450879999998	0.0332804279	-0.014937931399999996	-0.0435283842	-0.0445711943	0.047388284	-0.0004570103	-0.0041679416999999995	0.10708091410000001	-0.0201806696	0.0259248071	0.1370480209	0.0362749918	0.033317566	0.0106834154	-0.0476898101	-0.036426603700000004	-0.14636618380000002	0.1398593369	-0.0704914179	-0.0472681564	0.0109602983	0.010045100999999999	0.04282601849999999	-0.0301624652	0.06346808400000001	0.0199761664	-0.0943992973	0.1200142603	-0.035861788799999995	-0.0295172252	0.0434715662	-0.05660940480000001	-0.1947898512	0.1174480489	-0.0412393004	0.0009646837	0.0095950835	-0.0342820947	-0.0069702217	-0.137061562	-0.1287358174	0.2127102962	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0290355	1.5699999999996963e-05	0.0008430602602500001	2.464899999999048e-10	0.167476	0.04286799999999999	0.028048210575999998	0.0018376654239999988	0.0189026	0.0593399	0.00035730828675999994	0.0035212237320100008	0.00128061	-0.0007855000000000001	6.170102499999999e-07	1.6399619721e-06	-0.000242482	0.00030429599999999996	5.8797520324e-08	9.259605561599999e-08	-0.000460888	-7.164499999999997e-05	5.1330060249999944e-09	2.12417748544e-07	0.0	0.0	0.0	0.0	0.0
39639.81640625	3.97265625	15.781997680664062	1571315044.721207	22838.568359375	-33.396484375	521600204.70584494	1115.3251686096194	22930.931640625	-46.83203125	525827625.9070168	2193.239151000977	1.160608	21.554056	0.10453950000000004	-0.0793381829	-0.1257692178	0.1028801627	0.050233052	-0.027620271499999998	0.0817814025	0.026281544100000002	0.07360588400000001	-0.0846056023	-0.0006870792999999999	0.10733259199999999	-0.012298406999999999	-0.0553125448	-0.030689949700000007	0.016248362199999998	0.0858931609	-0.0226168171	-0.0593489609	0.0578345634	0.014696948400000001	-0.2001418211	-0.0614451145	-0.0644635946	-0.0368429335	-0.0995734628	0.0415706604	-0.069903368	-0.0927594573	0.007829866	-0.0049977828	0.0854473254	0.0131171795	-0.0963141533	-0.084564678	-0.0638957871	0.0214213744	0.0291735438	0.0280874173	0.1009635386	0.0112962149	-0.0816661764	0.0315498861	0.0045692597	0.21368234309999998	-0.0899871786	-0.1589877412	-0.0674270057	0.0063298621999999995	0.09907061449999999	0.1100194784	-0.0809996556	0.0106117632	0.0929080035	-0.0305198605	-0.009715155500000001	0.0023839124	0.0303574707	0.0592441405	-0.0697017136	0.0084716119	0.0197665613	0.009407375899999999	0.10612685599999999	0.022158158900000002	-0.0112174332	-0.045748680800000004	-0.1123925189	-0.030701108199999997	0.0354034369	-0.0283534648	0.2035239366	0.0932909717	0.11613210550000001	-0.029349316099999998	0.0299836102	-0.11391442539999999	0.0635839042	-0.0244560656	-0.010761421699999999	-0.0300708231	-0.0113848304	-0.0441787099	-0.0563821043	0.1116974586	-0.0732679957	0.0058137097	-0.016702165300000002	-0.032767019700000004	-0.040794574	0.034477433599999996	-0.0740695982	0.0170418671	-0.0360711755	-0.0252028682	0.064938165	0.13261253369999998	0.0223834698	-0.0728887436	-0.0734888468	-0.1553394093	0.0162499222	0.1304883757	-0.052678064000000004	0.0058209258	-0.08654676369999999	0.05601235	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0212977	0.007737800000000003	0.00045359202529	5.9873548840000046e-05	0.136283	-0.031193000000000002	0.018573056089	0.000973003249	0.0264101	0.0075075	0.0006974933820099999	5.6362556250000014e-05	0.000504999	-0.0007756109999999999	6.015724233209999e-07	2.55023990001e-07	-0.000326844	-8.436200000000003e-05	1.06827000336e-07	7.116947044000003e-09	-0.0007629389999999999	-0.00030205099999999985	9.123480660099994e-08	5.820759177209998e-07	0.0	0.0	0.0	0.0	0.0
39517.7734375	-122.04296875	14894.486221313477	1561654417.4575806	22854.0078125	15.439453125	522305673.09381104	238.37671279907227	22943.560546875	12.62890625	526406970.5681191	159.48927307128906	0.9922010000000002	18.426508	0.06599015	-0.0821899188	-0.1117965111	-0.022082823799999998	0.0047118886	0.038313325499999995	-0.0088140015	-0.027184927	0.10436703119999999	0.0018781170000000001	0.08354524	-0.0130879483	0.0759829083	-0.0766971596	-0.023763805	0.0351999707	0.0011738712	0.0108400301	0.0705215293	0.0601896692	-0.019126561599999998	-0.1065021705	0.020141633500000002	-4.29766e-05	-0.0497010883	-0.019178763999999997	-0.0372755209	-0.0454692996	-0.0158418948	0.1376016702	-0.1050223667	0.112147701	0.0056419124	0.0232924763	0.0761000889	0.0319691513	-0.1026664237	-0.0316026496	0.13217321210000002	-0.05492375769999999	-0.0615912541	0.044067731900000004	-0.0547532888	-0.0040385108	-0.0394059592	-0.0781343437	-0.012565440800000001	0.0923525368	-0.0610047464	-0.0813192905	0.083959079	-0.0728125765	0.028493704100000006	-0.0185355597	0.015860834	-0.0247403385	-0.0289236322	0.0711572947	0.0350917861	-0.0503541001	-0.017518241599999998	0.0314684675	-0.0266600843	0.1199776951	-0.0659498649	0.0638936202	-0.0520778608	-0.024774306	0.021310633399999997	0.0082726666	-0.0305744316	0.1125195618	0.0905316072	0.039835324500000005	0.0230908453	0.0843904817	-0.034734247999999995	-0.0185028849	-0.0159166138	-0.09824383119999999	-0.1062948993	-0.014990311999999999	0.027955607200000003	-0.01399514	-0.0367551215	-0.0308295746	-0.0038975314000000002	0.0899263984	-0.0973976108	-0.0036344945	0.0265763373	0.1376960135	-0.0036129275	0.0549667618	0.0745523416	0.0379540039	0.0412083863	0.0660190424	0.18214743320000001	0.00986603	-0.10114596960000001	0.0261997176	0.0088145488	-0.0177756279	-0.08733313050000001	0.0415038728	-0.1594125909	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0182223	0.0030754000000000024	0.00033205221728999985	9.458085160000017e-06	0.112834	-0.023449	0.012731511555999995	0.0005498556009999999	0.016978599999999996	-0.009431500000000002	0.0002882728579599999	8.895319225000005e-05	0.000735587	0.000230588	5.3170825744e-08	5.41088234569e-07	-0.000555503	-0.00022865900000000006	3.08583583009e-07	5.228493828100002e-08	-0.000621501	0.00014143799999999992	2.0004707843999976e-08	3.86263493001e-07	0.0	0.0	0.0	0.0	0.0
39589.40625	71.6328125	5131.259826660156	1567321087.227539	22858.55859375	4.55078125	522513700.983902	20.70960998535156	23045.169921875	101.609375	531079856.7280922	10324.465087890623	1.022804	18.994854	0.06829754	-0.0204382325	-0.012169908799999999	-0.0797110897	0.0506707463	0.0843839333	-0.0759843565	-0.0253782428	0.1010186532	0.0028292405	0.0542639324	-0.1138072694	0.0454686804	0.09834811480000001	0.047126137699999994	0.118486017	-0.0767354123	-0.0627937393	0.0767594836	0.1434685969	0.042361154000000005	-0.0536728689	-0.034751546099999996	0.0088380521	-0.0458759232	-0.0768780978	0.0240911193	0.007493801800000002	-0.026138104500000002	0.0625360567	0.06335450299999999	0.1352653755	-0.029226432400000002	-0.0169637706	-0.0400561875	0.09272583599999999	-0.118463796	0.021103909	-0.0398584625	-0.030574507799999998	-0.011693769199999999	-0.059819907900000004	-0.032000843	-0.0663267916	0.029482716800000006	-0.041207741299999996	0.0705733306	0.025342921600000002	-0.061038449	-0.1050500435	0.0611943037	0.08104688389999999	0.0055866381	-0.0287622294	0.0485162549	-0.06953541419999999	0.0514213084	0.0742685969	-0.046030379	-0.037566266200000004	0.022382067999999998	0.08465917349999999	0.064707398	-0.0207830911	-0.082055975	0.1304653692	-0.0949075542	0.0042614827	0.027650240899999998	-0.0951862184	-0.0194603831	-0.052865650300000004	0.0060473723	0.0957482584	0.07517801589999999	0.0870674522	-0.062027004299999994	-0.0898060725	-0.0271710796	-0.1220564883	-0.09681584689999999	-0.0062852983	-0.0428914491	-0.1930691054	0.0553384133	-0.0072981249	0.0850359961	0.0086744558	0.0808244603	-0.056010837599999995	-0.0643222245	0.0562785734	-0.09261927019999999	-0.0371276762	-0.025777514300000002	-0.0292661073	-0.035314260099999994	0.0046893867	0.0215185998	-0.0626736487	-0.0378459374	-0.1414651349	-0.0736801182	-0.1718536195	0.08510827509999999	-0.0626182811	0.0430446802	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.00352026	0.014702039999999996	1.23922304676e-05	0.0002161499801615999	0.11841	0.005575999999999998	0.014020928099999995	3.1091775999999967e-05	-0.016523	-0.033501599999999986	0.000273009529	0.0011223572025599994	0.000735587	0.0	0.0	5.41088234569e-07	-0.000326844	0.00022865900000000006	1.06827000336e-07	5.228493828100002e-08	-0.000559802	6.169900000000002e-05	3.8067666010000025e-09	3.13378279204e-07	0.0	0.0	0.0	0.0	0.0
39628.11328125	38.70703125	1498.2342681884766	1570387362.2315824	22882.87890625	24.3203125	523626147.0381012	591.4776000976562	23075.05859375	29.888671875	532458329.1049957	893.332706451416	1.089421	20.23201	0.09290808	-0.0059659609	0.1128373015	-0.0008303650999999999	-0.036053209700000005	0.0924938236	0.0098575541	0.0455702296	-0.011520614399999999	0.032118764	0.0234726518	-0.0669179023	-0.1320646566	-0.06367002969999999	-0.1041448933	-0.0431317152	-0.0103949586	0.025962363999999998	0.0206114961	-0.022922079900000003	-0.0097674133	-0.0966974599	-0.0693692128	0.04997009349999999	0.0747587878	-0.09170110460000001	-0.10195048779999999	-0.0029590797999999997	0.0067061756	-0.12894607800000002	0.0078264457	0.12216674570000001	-0.0446135372	0.058888607	0.1108791576	0.0266753358	-0.0179207522	0.0674751943	0.0136172632	0.0035459160999999997	0.0099246768	0.1139768967	-0.0734696939	0.1150689715	0.014293838	0.0115510549	0.0003748767	-0.0764406437	0.011907466200000001	0.0337338655	-0.0379595842	0.11900532929999999	0.0400872073	-0.015105528200000001	-0.1095769628	0.0263173877	-0.0373778275	0.1081231491	0.10059177470000001	-0.045863749599999996	-0.0134838851	-0.0417322095	-0.13020054949999998	0.06375069650000001	0.10184712050000001	-0.0610945207	0.011449568600000001	0.0187004639	0.06834594719999999	0.03033597	0.11837375650000001	0.0181748175	-0.0395185667	0.0179213171	0.14981100630000002	0.006042330699999999	-0.0048056352	0.0408211762	0.0049885827	-0.0834810588	0.1643444575	0.0800378268	0.0293513271	-0.0196474477	0.0532615153	0.0551812849	-0.027090955899999998	-0.012652846399999999	-0.0092030177	-0.0508916222	0.1705239655	0.1163369668	0.037239480400000004	0.008480495	-0.0485321943	-0.0747847359	-9.001540000000001e-05	0.0242930085	-0.0439501288	-0.1189170742	-0.0625374204	-0.0345880421	-0.0834250599	0.13240321619999998	0.048915468399999995	0.0415612607	0.0148849326	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00994929	-0.00642903	9.89883715041e-05	4.1332426740899985e-05	0.0593091	-0.05910089999999999	0.0035175693428100003	0.003492916380809998	-0.0164738	4.919999999999925e-05	0.00027138608644	2.4206399999999256e-09	0.000287922	-0.000447665	2.00403952225e-07	8.289907808400003e-08	-0.000326844	0.0	1.06827000336e-07	0.0	-0.000460888	9.891399999999997e-05	9.783979395999991e-09	2.12417748544e-07	0.0	0.0	0.0	0.0	0.0
39563.8671875	-64.24609375	4127.560562133789	1565299586.8301392	22860.22265625	-22.65625	522589779.8933258	513.3056640625	23048.3046875	-26.75390625	531224348.9678345	715.7714996337891	0.995232	18.482794	0.09136881	0.0697264204	0.06724628490000001	-0.0163687615	-0.033460227	0.0177946833	0.0422257093	0.0295694269	-0.006285130999999999	0.0386531049	-0.0644709811	-0.0558341514	-0.0438134491	0.0856812247	-0.0294929019	-0.08819090439999999	0.0082315472	0.0229186059	0.0674357905	0.0030414638	-0.023896027599999998	-0.0096967487	-0.0203729178	0.0692452471	0.1548294179	0.1121580237	0.0285805914	0.0737066042	-0.0506984946	-0.0195082868	-0.0546837451	-0.0340755184	-0.028720903399999997	0.029724757799999998	0.17407703149999998	0.1568758777	0.1180110347	-0.08250480190000001	-0.0564888962	-0.0178806877	-0.2061044062	-0.0234257384	0.0609379146	-0.0364098792	0.0625944849	0.0331389889	-0.1581632116	0.1022723789	0.0236020601	-0.0164808037	-0.06042462990000001	0.0629446962	-0.0481990404	0.0180228894	-0.0973824567	-0.0618508595	0.0267771684	-0.0182967736	-0.0343211297	-0.0361347786	0.032481951	-0.0057780843999999994	0.024989974900000003	-0.049502194699999995	0.0504240299	-0.058437328899999995	0.0665705	0.0707838764	0.0757130902	-0.0429496391	0.0506550022	0.0249946568	-0.1069340357	0.0156379448	0.0236456164	-0.0413981421	0.1763422084	-0.046107454699999995	0.0134519113	-0.07533886440000001	0.0306740598	0.1304868874	0.036186341000000004	0.1710647708	0.1088834134	0.0623509606	0.0025831518	0.0753012951	-0.0253839764	-0.12987379359999998	0.029260596899999998	0.053876277	-0.0284674686	-0.18102353559999998	0.08077212240000001	0.025883446	0.16564061830000001	0.0322120579	0.0821195014	0.2238335531	0.1378654019	0.0141313084	0.0661141449	0.1059010768	0.0615393551	0.029721181099999997	0.0448064167	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0108237	-0.0008744100000000008	0.00011715248169	7.645928481000014e-07	0.0307362	-0.0285729	0.00094471399044	0.0008164106144100001	-0.0191506	-0.0026767999999999965	0.0003667454803599999	7.165258239999981e-06	-0.000474091	-0.0007620130000000001	5.806638121689999e-07	2.2476227628099998e-07	-0.000326844	0.0	1.06827000336e-07	0.0	-3.8007e-05	0.000422881	1.7882834016099998e-07	1.444532049e-09	0.0	0.0	0.0	0.0	0.0
39582.05078125	18.18359375	330.64308166503906	1566738744.0494535	22838.2109375	-22.01171875	521583878.8257446	484.5157623291016	23026.787109375	-21.517578125	530232924.58047867	463.0061683654785	0.8276379999999999	15.370354	0.077081545	0.0729805025	0.049995624800000006	0.008439484399999999	-0.0315798664	-0.0339261665	-0.0001565225	0.0508015754	-0.0605568014	0.014530904099999999	-0.0709052164	0.0087488637	-0.0045881445	0.060302339800000014	-0.0727317038	-0.0318552673	-0.0725551943	-0.0399450361	-0.0703645493	0.0339891758	-0.0050995546	0.0307496789	0.0090485234	0.0794081172	0.045275413	0.1347284667	-0.0176110563	-0.0445717813	-0.0166442511	0.112104198	-0.088095724	0.0918539118	-0.009379495699999999	-0.0098114491	0.1181389798	0.12058244359999999	0.129486379	0.1185556401	-0.029615171800000006	0.0225871788	-0.0534578545	0.0467121025	-0.09091175050000001	-0.0773660231	0.0822197497	-0.049876282	0.0050524223	0.0681480025	0.0655052274	0.0152033668	-0.1042706396	0.0323407878	0.0040624899	-0.0091135301	-0.0344535223	-0.0252233085	-0.0031895290999999996	-0.0677521185	-0.0987375322	-0.0024155473	0.0054110033	0.0002901445	0.0315791158	0.0390182229	-0.0024723377	-0.0590197342	-0.032803054500000005	0.0009304188000000001	-0.032531789900000004	-0.0541284321	0.0378203388	-0.0553198482	-0.135960331	-0.0198839277	-0.0809037424	-0.0779156427	0.023167812599999997	-0.1330302558	0.0793432006	-0.0147777443	-0.0163968223	0.1606405595	0.075652945	-0.0120569232	0.1435302555	0.0781243508	-0.007741483100000002	0.0076269729	-0.1051571624	0.015872786399999998	-0.06456607730000001	0.0384175317	-0.041742579700000004	0.0074314448	0.04251596	0.062012569800000014	0.047040598899999994	0.011491731299999999	0.0389849368	-0.0875066892	-0.09714455150000001	-0.058230828	-0.0892664747	0.11367128779999999	0.0550686188	-0.035226725800000004	0.15053069119999998	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.013186700000000004	-0.0023630000000000023	0.00017388905689000008	5.583769000000012e-06	0.07060110000000001	0.039864900000000016	0.004984515321210002	0.0015892102520100007	-0.0111124	0.008038199999999997	0.00012348543376	6.461265923999995e-05	3.67708e-05	0.0005108618	2.6097977869924003e-07	1.3520917326399995e-09	-0.000326845	-9.999999999615353e-10	1.06827654025e-07	9.999999999230703e-19	-6.34531e-05	-2.54461e-05	6.4750400521e-10	4.02629589961e-09	0.0	0.0	0.0	0.0	0.0
