csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
40607.109375	n/a	n/a	1648937331.7932131	23067.255859375	n/a	532098292.8818703	n/a	23207.875	n/a	538605462.015625	n/a	n/a	n/a	n/a	0.1149530429	-0.0145883382	0.037123839	-0.258460766	0.026502018500000002	-0.13630185460000002	-0.0627612536	0.2839765384	-0.2451916766	0.22449390170000005	-0.0723333771	-0.0521893848	0.2034370565	-0.1293736777	0.16568598710000002	-0.2324803718	0.0156925932	-0.0055303677	0.2063961632	-0.0760650526	0.0165108936	-0.056782627	0.0447618524	-0.0981751758	0.0237826633	-0.0394124315	0.014626648300000001	-0.0544378266	0.12804128369999998	-0.032694083799999996	0.16369348820000001	-0.0273480444	0.0058400944	-0.038639586499999996	0.0788712326	0.13453895230000001	-0.10558429359999999	0.0661159883	0.0249335302	-0.1116562901	0.051105185	-0.0748818677	0.10254311199999999	-0.4520798057	0.08055178889999999	-0.1422605334	0.046277947400000005	-0.30664410870000003	0.1278768244	-0.0356484926	-0.13233276929999999	0.23760427309999999	-0.2390595561	0.053402917800000005	-0.0347792945	0.204827473	-0.032698501	0.1406716092	-0.0059007465	0.0230423777	-0.148142553	0.043937518499999995	0.08399247439999999	-0.1066168314	0.09012261560000001	-0.11879850480000001	0.2339568957	-0.0380655839	0.056423060899999995	-0.0045696797999999995	0.0568784017	-0.08671570699999999	0.051060441399999996	-0.0658306865	0.0255636495	-0.14439331460000002	-0.0664754504	0.1207615281	-0.1347532356	0.1271773442	-0.0488903669	-0.06584151889999999	-0.09138775380000001	0.156889363	-0.08575432179999999	-0.019769125	-0.0997458092	0.0804279002	0.033027896200000004	0.1217078847	0.1216831682	0.1216419777	-0.000455911	n/a	2.07854839921e-07	n/a	0.24594	n/a	0.060486483600000016	n/a	-0.35943200000000003	n/a	0.12919136262400002	n/a	0.011167	n/a	n/a	0.00012470188899999998	-0.0008783769999999997	n/a	7.715461541289995e-07	n/a	-0.0006808910000000001	n/a	n/a	4.6361255388100024e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40322.546875	-284.5625	80975.81640625	1625907786.4865725	23026.859375	-40.396484375	530236252.6760254	1631.8759498596191	23155.80859375	-52.06640625	536191471.6303864	2710.910659790039	1.273117	21.360075	0.11624923899999998	0.1032304415	-0.0495063174	0.0305810607	-0.2657216814	-0.0713531751	-0.1649908801	-0.0887367956	0.25528733670000003	-0.0998763743	0.1720744802	-0.0746143072	-0.13388305539999998	-0.08061564019999999	-0.04695540559999999	0.0309429477	-0.1130680574	0.0143459959	-0.014599548899999999	-0.0640103975	-0.0834617265	0.1074736402	-0.1469181007	-0.17401553649999998	0.0113255721	-0.1861341776	0.0155361953	0.0456811011	0.032325192200000005	0.0320743784	-0.052283833700000004	-0.1380651785	0.0078445216	0.040211062400000004	0.060699013499999996	-0.054165633600000006	-0.049206846500000005	0.061698982	0.004539829600000001	-0.014309367199999999	-0.1360306375	0.0273432476	-0.1587243922	0.0854289473	-0.2173303327	0.0948949866	-0.1385307868	0.0960820325	-0.0330384944	-0.0886450769	-0.052954845599999995	-0.1432996737	0.22659727030000001	-0.2878953113	0.065678319	0.06463389679999999	0.026997407999999997	-0.0798492599	0.0456098825	-0.023674204700000003	-0.0801703942	-0.0024549631	0.0433760991	-0.0527567949	-0.0827355158	0.2100057404	-0.0197863893	-0.0598626629	0.0853472138	-0.0421743746	-0.05563531360000002	-0.15293299800000001	0.1292185619	-0.0899305658	0.0548354892	-0.1004021634	0.0233447677	-0.0961114098	-0.2616405466	-0.0954112309	0.0256721465	0.0558530105	-0.0389365468	0.0983012702	-0.1312382141	-0.09647497769999999	0.0362791275	0.20357904699999999	0.0251435486	-0.1301734347	0.1216419777	0.12141962949999999	0.12104935019999999	-0.017870299999999995	-0.017414388999999995	0.00031934762208999984	0.0003032609442433208	0.264403	0.018462999999999983	0.069908946409	0.00034088236899999926	-0.344925	0.014507000000000048	0.11897325562499997	0.00021045304900000142	0.0105608	-0.0006062000000000013	3.674784400000015e-07	0.00011153049663999996	-0.000547139	0.00033123799999999976	2.99361085321e-07	1.0971861264399984e-07	-0.00106075	-0.000379859	1.4429285988099995e-07	1.1251905625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40230.9765625	-91.5703125	8385.122131347656	1618531475.1724243	23046.80078125	19.94140625	531155026.2506256	397.6596832275391	23211.380859375	55.572265625	538768201.3989601	3088.276706695557	1.2740360000000002	21.375483	0.07806749999999996	0.10249013609999999	-0.0245211281	0.0130826303	-0.2575516868	-0.10459087060000001	-0.17189503050000002	-0.0591989172	0.2275403568	0.0039003915	0.1933558722	-0.005490157	-0.1200795027	-0.1817730705	0.0291604547	-0.10102815220000001	-0.06937001179999999	0.056149421500000005	0.012696711999999999	-0.0682644369	-0.0443993543	-0.0421373296	0.12092172080000001	0.0523554818	0.0470253708	-0.04392362440000002	0.05330906269999999	-0.0761176429	0.17154126600000005	-0.044868472400000005	-0.0009808567	0.064086562	-0.0753732212	0.0809001278	-0.0319280858	-0.04394842400000002	-0.0116819701	0.0788095538	-0.1004292081	0.0556367612	-0.1394346609	-0.0096001274	-0.2078619653	-0.0222170165	-0.10406293330000001	0.14193139359999998	-0.130676595	0.11869110890000001	-0.0197956927	-0.1598357601	0.12999473960000002	-0.1490309089	0.1572485948	-0.313967514	0.10376108960000001	0.0788874967	-0.028443925499999998	-0.013013626499999998	0.047912912	0.1286563292	-0.0871217541	0.0071320674	0.0531773087	0.054745165	-0.053592485700000005	-0.1092618409	0.008777228599999999	0.1151857614	0.03690277	0.0386204391	0.0315954689	-0.0157990316	-0.1053707818	-0.0455030644	0.09021908699999999	0.0655239546	0.047049771399999996	0.043550861100000005	-0.045022852300000006	-0.0076013586	-0.0165375251	0.035897305	0.12348398470000001	-0.1169686702	-0.067016422	-0.0584642998	-0.048183656500000005	0.029416600499999997	-0.0789424713	0.0393146432	0.1215101995	0.120893123	0.1198669825	-0.0177677	0.00010259999999999436	0.00031569116329	1.0526759999998844e-08	0.227722	-0.03668100000000002	0.05185730928399999	0.0013454957610000017	-0.317481	0.02744399999999997	0.100794185361	0.0007531731359999983	0.0105608	0.0	0.0	0.00011153049663999996	-0.000270341	0.000276798	7.3084256281e-08	7.6617132804e-08	-0.00106075	0.0	0.0	1.1251905625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40316.0625	85.0859375	7239.616760253906	1625384895.5039062	23072.908203125	26.107421875	532359092.9498329	681.5974769592285	23266.53125	55.150390625	541331476.4072267	3041.565586090088	1.268472	21.282143	0.11906271	-0.057976401	0.038112537	-0.0469370216	-0.1556531078	-0.1670810856	-0.1436770288	0.0741445116	0.192117448	-0.0942938961	0.065748034	0.12389411199999999	0.055507373	-0.0777718423	0.06668340519999999	-0.066466718	-0.030534913900000002	0.064162684	0.0199095257	-0.027275296	-0.0879063726	-0.003752805	0.05509478599999999	-0.19235823489999998	0.0528281064	0.048858903499999995	-0.0444935259	-0.0764245296	0.0637519166	-0.0536462738	0.1282734807	-0.0202894137	0.0190457806	-0.015165892700000001	0.07154987730000001	0.08789234050000001	-0.0788184133	-0.0521499237	-0.0045295255	0.0277434246	0.0001933452	-0.06939807469999999	-0.1623452755	-0.1198006164	-0.1063834882	0.2002975398	0.061155342599999996	0.08315014059999999	-0.0510732359	-0.14414034039999998	0.0044775294	-0.1293048564	0.21409362140000002	-0.09882163050000001	-0.033138428399999996	-0.1036917112	-0.036645487000000004	-0.086725895	0.006039919	0.0446370919	-0.142429469	0.1542102881	0.0906282351	0.0078922009	0.12122737310000001	0.1294533765	0.049461769800000006	-0.04252839480000002	-0.0506373335	-0.013021913500000001	-0.022015144900000002	0.0688443851	-0.0175724661	0.120926634	0.0209696915	0.050514113	0.0647562703	0.18368915100000002	0.0517435141	-0.0036947508	0.098648341	0.1193566172	0.0822950789	0.07086019219999999	0.07114605780000001	0.0076776567	0.0269181836	-0.1027460518	0.0410741586	0.1097389729	0.1213126213	0.12010478890000001	0.1181006348	-0.00864834	0.009119360000000002	7.479378475559998e-05	8.316272680960003e-05	0.252948	0.025226000000000026	0.06398269070399999	0.0006363510760000013	-0.284391	0.033090000000000015	0.080878240881	0.0010949481000000006	0.00986415	-0.0006966499999999982	4.853212224999977e-07	9.73014552225e-05	-0.000606238	-0.00033589700000000004	3.675245126440001e-07	1.1282679460900007e-07	-0.00106075	0.0	0.0	1.1251905625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40381.0390625	64.9765625	4221.953674316406	1630628315.7671509	23107.31640625	34.408203125	533948071.4985504	1183.9244422912598	23273.412109375	6.880859375	541651711.2128029	47.34622573852539	1.309051	21.962961	0.18097136	-0.17794577949999998	-0.109269611	0.0624069409	-0.08989870300000001	0.0162638349	-0.1457890154	0.1454117429	0.11407964820000001	-0.016052325200000002	0.0336557876	0.09589260880000001	0.05836358	-0.1779156857	0.006257549300000001	0.0750358589	-0.054239389299999996	-0.12498152789999999	0.0508365505	-0.1454017459	0.109032185	0.0489195444	0.0771975478	-0.0554406462	0.0067543520999999995	0.0105498073	-0.048500319800000004	0.0538355957	0.0515714108	-0.0462388517	0.1098225835	-0.0480529968	-0.0034505251	0.0165326054	-0.0298651817	0.0139164709	0.0037534735	-0.10965931779999999	-0.0457655599	-0.1552603095	-0.0014456332999999999	-0.1786411965	-0.1656592204	-0.0569259642	0.0320755166	-0.0232012975	-0.0122601253	0.0880143939	-0.1348572805	-0.2500687821	-0.0148982627	-0.1273900214	0.15981839	-0.0356070283	0.0563522516	-0.1550595093	0.0883307465	-0.0214168141	-0.0018139116	0.0336579746	-0.1152145386	0.075319213	-0.0109890161	0.0545550596	0.1621489724	-0.0022949422	0.1048341217	-0.1743850347	0.1261099863	0.0369475989	-0.0413268684	0.09423590130000001	0.0208120733	-0.019103226100000002	-0.09806055960000001	0.026506368500000002	0.056311904800000014	0.0701389735	0.038454371800000005	0.1516440209	-0.1807701715	-0.0409497954	-0.1164059767	0.0674594471	0.0086253184	0.07336491190000001	-0.0605901046	-0.09929180859999999	-0.1494966918	0.0185809497	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0176628	-0.00901446	0.00031197450384	8.12604890916e-05	0.180609	-0.07233900000000001	0.032619610880999995	0.005232930921000002	-0.267825	0.016566000000000025	0.07173023062499999	0.0002744323560000008	0.00894983	-0.0009143199999999996	8.359810623999995e-07	8.009945702890003e-05	0.00014048	0.0007467180000000001	1.97346304e-08	5.575877715240001e-07	-0.00106075	0.0	0.0	1.1251905625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40425.9765625	44.9375	2019.37890625	1634259581.0317993	23138.39453125	31.078125	535385301.4837799	965.849853515625	23252.490234375	-20.921875	540678302.0997047	437.724853515625	1.221909	20.500917	0.12786529000000002	-0.0780300137	-0.20123844010000005	0.0788203172	-0.09896536539999999	0.13486855279999999	-0.14029975279999998	0.2120173539	0.0250991067	-0.034370271800000005	0.09200008220000001	0.048889070800000003	0.0256980604	0.09170497470000001	-0.0597592709	0.0027318388	-0.0003692496	-0.29346666260000004	0.1317971924	-0.102696897	0.17345347449999998	0.0299573031	0.038928747400000005	0.1078988144	0.1330321055	0.0042965208	0.053632174000000005	0.0349960119	-0.0972081591	-0.0882352667	0.07097611200000001	0.0031667418	-0.057871709800000004	0.0107460109	0.0333058375	-0.07236494759999999	-0.0014933211	0.0865638173	-0.0764287722	0.0602547096	-0.0199080661	-0.23070869089999999	-0.0481293863	-0.057648557300000014	-0.1078826633	-0.1212406734	0.048801795599999996	-0.0586889464	0.0025367695	-0.16370830720000001	0.0199861153	-0.13182293960000002	0.0794033841	0.036640461	0.12769355529999998	-0.147958745	0.2405585884	-0.1349761217	0.0639215016	-0.1650605076	0.033639099	0.05842581190000001	-0.17466483989999998	-0.0527501682	0.0248597069	-0.059807285999999994	-0.051322806799999995	-0.19167982620000001	-0.0444967151	0.0014513010000000001	0.0711066138	-0.0800130387	0.017335102800000002	0.0348769592	-0.0028026021000000004	0.1022902344	0.0287937989	-0.0422381575	-0.0068242377	0.049732201399999995	-0.0177992486	-0.071573159	0.0109942896	-0.0642248928	0.06517587059999999	0.20607624239999997	0.0484837886	-0.012082230400000001	-0.0170869495	-6.80023e-05	0.1207205288	0.11775003070000001	0.11285322490000001	-0.00450826	0.01315454	2.03244082276e-05	0.0001730419226116	0.200797	0.020188000000000008	0.040319435209	0.0004075553440000005	-0.223545	0.04427999999999999	0.049972367025	0.0019607183999999986	0.00834384	-0.0006059900000000008	3.672238801000008e-07	6.96196659456e-05	0.000172825	3.2345e-05	2.9868480625e-08	1.0461990250000003e-09	-0.00142727	-0.00036652	1.3433691039999997e-07	2.0370996529e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40384.58203125	-41.39453125	1713.5072174072266	1630914465.8387606	23118.046875	-20.34765625	534444091.31469727	414.02711486816406	23315.3828125	62.892578125	543607075.6934204	3955.476383209229	1.4694120000000002	24.653463	0.25386706	0.077855082	0.09918791869999999	-0.0177228405	-0.1930919043	0.1136603242	-0.1066477993	0.0038931506	-0.09674155400000001	-0.0378127104	0.0691757441	-0.0162268684	0.10785895289999999	0.1786561772	-0.0440044621	-0.19738056969999998	0.1061228508	-0.2670647843	-0.09620626189999999	-0.043867919500000005	0.1647553417	-0.046303981900000006	-0.075984679	-0.0225484855	0.10635048779999999	0.1138199659	-0.1084755951	-0.1531143194	-0.1398859473	-0.0037047704999999998	0.014906484499999999	-0.1054979893	0.038606398199999996	-0.1184088123	-0.0931549226	-0.1095854169	0.0174522343	-0.045912897599999995	0.029491126099999997	-0.0730720235	0.056729405999999996	0.06092496980000001	-0.0255955006	-0.1071391657	-0.13760357369999998	0.0538741871	0.0786773036	-0.1411566199	0.09136050400000001	-0.0440135908	0.09660099609999999	-0.11642718390000001	-0.0845587117	0.0495420071	0.0808594285	-0.09100055060000001	0.014242870900000001	-0.1133610743	0.0169820555	-0.16532361199999998	0.2941936826	0.1452717492	-0.0741887529	0.0330272068	0.0256404396	-0.0793812674	0.1772769942	-0.0996710472	-0.14681510650000001	-0.1581490217	0.1253552598	0.026757876899999998	0.1278246052	0.0453226722	-0.0730606222	-0.1272833914	-0.0049071266	-0.05731999650000001	0.0376078934	0.0555063115	-0.1626712299	-0.0233105564	-0.008779606	0.0365984931	-0.056886187699999986	-0.1889694364	0.10219334710000001	0.0264638052	-0.08709306720000001	0.1337544093	0.120326335	0.1161887065	0.1093977275	0.013128799999999998	0.017637059999999996	0.00017236538943999995	0.00031106588544359986	0.106703	-0.094094	0.011385530209	0.008853680836000003	-0.16101299999999996	0.06253200000000002	0.025925186168999987	0.003910251024000004	0.00704255	-0.00130129	1.6933556641e-06	4.95975105025e-05	-0.000108755	-0.00028158	1.1827650025e-08	7.928729640000001e-08	-0.00143648	-9.209999999999947e-06	8.482409999999903e-11	2.0634747904e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40352.609375	-31.97265625	1022.2507476806641	1628333083.3713381	23110.984375	-7.0625	534117598.7814941	49.87890625	23385.435546875	70.052734375	546878595.7170448	4907.385593414308	1.4121	23.691896	0.16171049999999998	-0.0502608778	-0.0740604475	-0.1988407919	-0.0578438649	-0.0372429185	-0.1359206194	-0.09072016699999999	0.0017292333999999999	0.1790920495	0.0280409246	-0.0035780457	0.1494862069	0.1287513084	-0.0899900769	-0.098242787	0.0281221851	-0.0257539844	0.0038749678000000003	-0.020625192	-0.0126742105	-0.1040307477	-0.0689230538	0.1370561664	-0.0115726264	0.0906671497	-0.050152349299999996	0.0070852380000000015	-0.0169364421	-0.0841050144	-0.1590147061	-0.0582987547	0.08633742779999999	0.1254144499	-0.1630355474	-0.028180872000000006	-0.06426424230000001	0.0996724708	0.1298556179	0.080074748	-0.1468062013	0.0446935221	-0.1214028294	-0.0956083813	0.0174232237	0.019015788500000002	0.0850398864	-0.1987820913	0.0986119219	0.1742456416	-0.07786065	-0.1379023495	-0.0661370425	0.074413272	0.0294777324	0.0407161161	0.017407401200000002	-0.0494438883	-0.0234035744	0.0131706867	0.08683264550000001	-0.0326779247	0.0540472353	-0.10440385810000001	0.0386490673	-0.1322606275	0.0907785313	-0.0011883783	-0.011015181	0.0810659609	-0.0557975414	-0.0994256677	-0.2175389596	0.0383928432	0.2804457285	-0.3056394104	-0.0409814587	-0.032841629500000004	0.12491996279999999	0.030975005099999998	0.0384589681	-0.1229630032	-0.04815095269999999	-0.1010366999	0.019504272	0.0900319499	-0.0539650451	0.0341652561	-0.016956703400000002	-0.040386152	0.1198669825	0.1143757435	0.10540925529999999	0.0224968	0.009368000000000001	0.0005061060102399999	8.7759424e-05	0.0997867	-0.006916299999999999	0.00995738549689	4.783520569e-05	-0.154085	0.006927999999999962	0.023742187225000003	4.799718399999948e-05	0.00503712	-0.00200543	4.0217494849e-06	2.53725778944e-05	0.00033922900000000003	0.000447984	1.15076314441e-07	2.00689664256e-07	-0.00111993	0.00031654999999999986	1.0020390249999991e-07	1.2542432049000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40335.36328125	-17.24609375	297.42774963378906	1626941531.0304108	23077.103515625	-33.880859375	532552706.6708717	1147.9126319885256	23397.673828125	12.23828125	547451140.5673256	149.77552795410156	1.43601	24.09305	0.07531879000000001	-0.1805601836	-0.0296297321	-0.1400861618	0.0518328551	-0.0712588379	-0.12188892259999999	0.11266109869999999	-0.0188467267	0.0902671992	-0.1098765884	0.06570940019999999	0.022524410800000002	-0.061238937199999996	0.0005049277	-0.0967267384	0.0843098945	0.023737502999999997	-0.06862215990000001	0.1095183849	-0.0436087911	-0.1483850262	-0.09892589369999999	0.1320082985	-0.0946024768	0.0446131046	-0.0161322813	0.012081666299999998	0.0842052548	-0.0759177795	-0.1570008261	-0.0625024363	0.10784387699999999	-0.04703048	0.0570382813	-0.0094371	0.0323408283	0.0089879639	0.0335861383	-0.0300639754	0.057053704299999994	-0.1149779866	-0.0705546287	-0.0916559285	0.09760748109999999	0.0898741522	-0.0185052623	-0.0420732366	0.1654047437	0.1318680367	0.1014967654	-0.1332273183	0.012196321999999999	0.1299616325	-0.0404014629	0.0179317948	-0.0973382515	0.0956478068	-0.0065204795	-0.0323582675	0.048232062699999995	0.0154444978	0.0571026589	0.0016722343	0.0860544247	-0.205825483	-0.0190563309	0.0054629292	-0.013389332299999999	0.09166198390000001	-0.09594212869999999	-0.0556747301	0.0596858648	-0.1366956285	-0.046856909	-0.07296269080000001	-0.0202544609	-0.0163660129	0.1132072676	-0.0747808046	-0.1300556694	-0.1553012043	-0.0275472114	-0.0658602435	-0.0031447621	-0.0152204645	-0.0483353605	0.0394843036	0.0435213035	-0.0020931435	0.11934271980000001	0.112315068	0.1009072399	0.00106351	-0.02143329	1.1310535201e-06	0.0004593859202240999	0.08610880000000001	-0.013677899999999979	0.007414725437440001	0.00018708494840999945	-0.169383	-0.015298000000000006	0.028690600689000006	0.00023402880400000015	0.00517366	0.0001365400000000001	1.8643171600000032e-08	2.67667577956e-05	0.000375128	3.589899999999999e-05	1.4072101638400002e-07	1.2887382009999992e-09	-0.0007941769999999998	0.00032575300000000035	1.0611501700900023e-07	6.307171073289996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40370.5859375	35.22265625	1240.635513305664	1629784208.9370728	23085.328125	8.224609375	532932374.638916	67.64419937133789	23417.7890625	20.115234375	548392844.5757446	404.62265396118164	1.2864350000000002	21.583511	0.08814790999999997	-0.1826440391	0.0589028949	-0.1187568042	0.0224937754	-0.0425642996	-0.1317065982	0.068117012	-0.1111338092	0.035428108199999996	-0.0384302889	-0.0400977516	-0.025040115499999998	-0.0332631461	0.015912395	-0.112779516	0.0558383249	0.1168377381	-0.0853531398	-0.055186411	0.0310093443	-0.0970893748	-0.0157952744	0.0997996003	0.0309113327	-0.1504832209	-0.042973077900000003	-0.0070617373999999995	-0.0530788668	0.0899121283	0.0112913535	0.09615589320000001	0.1064728382	-0.13117681650000002	-0.051596583	-0.06058227980000001	-0.0288164713	-0.0573286416	0.0683310637	-0.057653641100000014	0.11891315300000001	-0.0729129504	-0.0682797022	-0.0170674568	0.0563379288	0.1455536723	-0.0502758763	-0.029850037200000002	0.1625004972	0.1573646243	0.0371816494	-0.1392501424	-0.0663553971	0.045096379000000006	0.0199646672	0.0426496625	-0.1504830694	0.0244562652	-0.014203518100000001	0.0149280453	0.056010839800000004	-0.0054371172	-0.0093229065	-0.0270455323	-0.1511885863	-0.1514428713	0.0340870441	-0.0527731745	0.108709161	-0.10632956539999999	-0.0089963096	0.073607671	-0.0263437363	-0.15858216519999999	0.0472533147	0.0118658354	0.0543702816	-0.09039851189999999	0.0939543462	0.1454081833	0.027937521099999998	0.05554419309999999	-0.1825243734	0.024061043900000002	-0.098212231	0.026983863700000003	-0.0189872234	-0.047613741200000004	0.0942947285	-0.0107353691	0.11875383099999999	0.1100111431	0.0959136145	0.00335217	0.00228866	1.12370437089e-05	5.237964595599998e-06	0.0376349	-0.04847390000000002	0.00141638569801	0.002349718981210001	-0.178001	-0.008617999999999987	0.031684356001	7.426992399999977e-05	0.00547973	0.0003060700000000003	9.367884490000019e-08	3.0027440872900005e-05	0.000290873	-8.425500000000004e-05	8.460710212899999e-08	7.098905025000008e-09	-0.000609155	0.00018502199999999972	3.4233140483999905e-08	3.71069814025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
