csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
41151.53125	n/a	n/a	1693448524.2197266	23848.853515625	n/a	568767814.0097389	n/a	25339.109375	n/a	642070463.9182129	n/a	n/a	n/a	n/a	-0.09857349130000001	-0.059357498	-0.08943468449999999	-0.027475127599999996	-0.0878186825	0.0476704323	-0.17699208510000006	0.030248776	-0.0916171551	0.0655327926	-0.161476145	0.1573755227	-0.0768826251	0.25344529309999997	-0.011295164299999999	0.0778449296	-0.0324902315	0.0406410042	-0.07690435309999999	0.030220722000000002	-0.010577727700000001	0.037131270099999995	-0.0965324684	0.0785465208	-0.1028760602	0.0320652474	-0.10793676630000001	0.0577604143	-0.12009287789999999	0.0009397699	0.0110043086	-0.103389995	0.0728271607	-0.03532031	-0.1709537689	0.055784548200000006	0.06771612610000001	-0.1901167541	0.025277379	0.0315944253	0.1319757553	-0.0252750661	0.028976074100000002	-0.0564674342	0.1679175473	-0.2005329062	0.0016093085999999998	-0.0177713044	-0.1103374592	0.0344634416	0.015090534	-0.0637027812	0.20037085670000002	-0.1484480937	0.0696028512	-0.0137074801	0.2119294187	-0.0593518891	0.0704806351	-0.1427021851	0.0731415529	-0.0723225207	0.0723420363	-0.0271451249	0.0035320049	-0.0070958974	0.0787942489	-0.1524038955	0.011182746	-0.0227784925	0.038934681299999996	-0.0596067038	-0.1139840575	0.0361606811	-0.1205179778	0.1281926209	-0.0663317459	-0.007972558000000001	-0.058824828600000004	0.12709375	-0.086202327	-0.023021534500000003	-0.1645826633	0.0074407799	0.1254060494	0.1217078847	0.1216831682	0.1216419777	-0.0131317	n/a	0.00017244154489000005	n/a	0.0405558	n/a	n/a	0.0016447729136400005	0.146349	n/a	n/a	0.021418029800999997	-0.00323169	n/a	1.04438202561e-05	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41124.4453125	-27.0859375	733.6480102539062	1691220002.2608032	23870.712890625	21.859375	569810933.9066505	477.832275390625	25387.98046875	48.87109375	644549552.2816316	2388.383804321289	0.999547	19.537857	0.10590404799999996	-0.0041166871	-0.0200661447	0.0170841899	-0.0244339197	-0.11453873880000001	0.028007133700000002	-0.0669727969	0.0097122271	-0.048764387	0.0017250333999999999	-0.18075526739999997	0.1632310472	-0.0736658071	0.10503224539999999	0.0819294968	-0.2593539414	0.0016758226000000002	0.0813573577	0.15913408140000002	-0.10328670460000001	0.0325343894	0.0263305845	-0.0019708433	0.08973881199999999	-0.0429581229	-0.1345741877	0.0286038898	-0.032857667400000005	-0.04966114889999999	0.038417794	0.0605709415	-0.0007115058	0.06685323139999999	0.024928511299999997	-0.0065887448999999996	-0.0157666213	0.0941034011	-0.0545434584	-0.050650347199999994	0.1331692504	0.0219148085	-0.032314558300000004	-0.0023356212	0.0055962688	-0.018319181299999997	-0.1781625063	-0.033575197200000004	-0.0203623163	-0.1162893228	0.0121133167	-0.0160902547	0.0030097533	0.0932554276	0.043808523700000004	0.0395785564	0.0732762888	0.35053551439999997	-0.0481815555	-0.10094752230000001	0.1014259034	0.0275152273	0.0939855381	-0.0081720944	-0.03768536	0.0032345634000000003	0.0974210996	-0.0705809309	-0.0004432414	-0.0794442331	-0.039455921	0.0837487569	-0.1387996942	-0.0346262258	0.0913800437	-0.001794797	0.016192460500000002	-0.0785576561	0.0238535583	-0.014513356100000001	-0.0267001273	0.0107091774	0.0124298974	0.120290408	-0.0655582756	0.0924642109	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00561273	0.0075189700000000016	3.15027380529e-05	5.6534909860900026e-05	0.000193122	-0.040362678000000006	0.0016291457753316845	3.7296106884e-08	0.161899	0.01554999999999998	0.00024180249999999936	0.026211286200999998	-0.00370937	-0.0004776799999999999	1.37594257969e-05	2.281781823999999e-07	1.6122899999999994e-22	1.6122899999999994e-22	2.5994790440999983e-44	2.5994790440999983e-44	0.000371768	0.000371768	1.3821144582400002e-07	1.3821144582400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41047.9765625	-76.46875	5847.4697265625	1684936379.8755493	23898.005859375	27.29296875	571114684.0547218	744.9061431884766	25388.70703125	0.7265625	644586444.7186433	0.52789306640625	1.053146	20.585543	0.036712098	0.0036782851	-0.0446303082	0.0911053669	-0.021751488399999998	-0.11663191939999999	0.0419985896	-0.054021821500000004	-0.0889309717	0.054156387800000004	-0.07439060900000001	-0.1833816582	0.0304073306	0.013744932	0.1702500108	0.057654932	-0.1193184801	0.0478161966	-0.0347507734	0.1715078505	-0.0196678515	0.0700106773	-0.0141913019	-0.0197578965	0.1979943773	0.0214261747	-0.037545146099999996	0.0166247784	0.0593413352	-0.0698704354	0.054093923099999996	-0.0155636197	0.0121323016	-0.0795132506	-0.012174568600000001	0.11527761210000001	0.11801784259999999	-0.0675873048	-0.0430032893	-0.0021266808	0.1115384497	0.0171814439	-0.028963067000000002	0.0226435001	-0.0700149618	-0.117100706	-0.1033700992	-0.0308817235	-0.0199305523	-0.1262942039	-0.0193803546	-0.07934588990000001	-0.0557139276	0.0251493046	-0.0866852601	0.1090144923	-0.0776774105	0.25862061280000004	-0.030740277599999997	-0.08856499300000001	0.1409130146	-0.0645730904	0.0423152903	-0.0258203796	0.06833837940000001	0.0214795879	0.12223053380000001	-0.0031521258000000003	-0.015102928	-0.09682692710000004	0.0631801125	0.059890652300000013	-0.1307978233	-0.0721037474	-0.0627983782	-0.0144396548	-0.0506466972	0.0679051011	0.1217244366	-0.1170351767	0.027606028900000003	-0.038857515499999995	0.1033497691	0.0978132891	-0.1400122597	-0.0337043039	0.1215101995	0.120893123	0.1198669825	-0.00620276	-0.0005900300000000001	3.84742316176e-05	3.4813540090000007e-07	0.0110916	0.010898478	0.00011877682271648401	0.00012302359056	0.161938	3.900000000001125e-05	1.5210000000008772e-09	0.026223915844	-0.00336364	0.0003457299999999998	1.13140740496e-05	1.1952923289999988e-07	5.62288e-05	5.62288e-05	3.16167794944e-09	3.16167794944e-09	0.000270035	-0.000101733	1.0349603289000004e-08	7.291890122500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41122.94140625	74.96484375	5619.727798461914	1691096309.9018707	23929.904296875	31.8984375	572640319.6575966	1017.5103149414062	25448.919921875	60.212890625	647647525.1900063	3625.592197418213	1.1994129999999998	23.444578	0.12663856499999998	-0.0767690194	0.0808788375	0.010779123400000002	-0.0115949197	0.11048691699999999	0.15240476619999999	0.04792810980000002	0.0286519441	0.043310808099999994	0.0209718008	-0.0979332503	0.045541000000000005	0.1497688501	0.188198408	0.1883496881	-0.0609523237	-0.0785172009	0.0232904147	0.0591390195	-0.052078501900000004	-0.035856479	0.053611462400000004	-0.17058765190000005	0.11255183939999999	0.0541932633	0.055951204000000004	-0.21197663989999999	-0.0351576962	0.0841730814	-0.0770500714	-0.0516150057	0.015124200000000003	-0.0008153636	-0.0157420525	-0.0599049866	-0.0920879807	-0.0050071209	0.0656694661	-0.0659012247	-0.0417943669	0.0938883716	0.0244612466	-0.0825326432	-0.0073538776	0.032917436200000004	-0.0028106528	-0.0806963224	-0.010801923400000002	0.1006472692	-0.17833304760000002	-0.023151653300000002	-0.0480785274	0.0399195011	-0.047896879100000005	-0.0211740936	-0.166790892	0.21646968390000002	0.0251540456	0.09441894949999999	0.0097082757	0.025899752	0.0683861315	0.0204103796	-0.031468413199999996	-0.0604017498	0.09693722449999999	0.10732057390000001	-0.1440447582	-0.17124842170000001	0.12067990990000001	0.0762149635	0.1070253569	-0.0225384207	0.1513919048	-0.08876031890000001	0.019081652299999998	0.08495470460000001	-0.12100773960000001	0.08047811740000001	-0.151895733	0.0494913559	-0.0517834455	0.041711292000000004	0.051986470599999994	0.0102373938	0.1213126213	0.12010478890000001	0.1181006348	-0.00861259	-0.00240983	7.417670650809999e-05	5.8072806289e-06	-0.0414325	-0.0525241	0.00275878108081	0.0017166520562499998	0.145678	-0.016259999999999997	0.0002643875999999999	0.021222079684	-0.00263332	0.00073032	6.934374222400002e-06	5.333673024e-07	-5.23089e-05	-0.0001085377	2.73622101921e-09	1.178043232129e-08	0.0	-0.000270035	7.291890122500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41075.72265625	-47.21875	2229.6103515625	1687214991.7331696	23911.84765625	-18.056640625	571776458.3357086	326.0422706604004	25441.181640625	-7.73828125	647253723.2712746	59.88099670410156	1.069043	20.896271	0.260853905	-0.027305712700000002	0.1030329093	-0.08906509289999999	-0.011991778600000001	0.039316193	0.0775994659	-0.020154478400000002	-0.0606123104	-0.1052779727	0.0751308767	-0.1435550534	0.0171932318	-0.1186466918	0.08324889999999999	-0.025660802599999998	0.037197153	-0.0205790505	-0.0057201503	-0.1180965185	-0.1398664467	-0.1046967865	0.019909571	-0.0103744749	0.0007629091999999999	-0.0358114358	0.06503384400000001	0.0256935299	-0.009028008399999999	0.11162163929999999	-0.191446277	0.0740436112	0.1469395512	-0.1007115785	0.1357889443	-0.0138861653	0.0054599945	-0.0474735546	-0.0679035492	-0.1147514858	-0.0657782953	0.075082167	0.0771403417	0.0201286978	0.1233480404	-0.009603980500000001	-0.090421727	-0.030282765899999998	-0.0132166985	0.0168994129	-0.0524920654	-0.059122215	-0.07797800839999999	0.1809735391	0.0151185307	0.1238951266	0.057923858099999996	0.021326433399999997	-0.0027353494	0.010637479299999999	-0.07812764950000001	0.1724296877	-0.1285372867	-0.0277599719	-0.0802605062	-0.0086212784	0.0366875067	0.0849875216	0.061246755800000004	0.0653479523	0.08632088119999999	-0.0153910075	0.0597403122	0.1312381811	0.134042334	0.0874399174	-0.1339102614	0.0311739521	-0.1258126401	0.0728443781	0.08935431349999999	-0.038449340299999996	-0.06553701	-0.0245456388	-0.0817510789	-0.0226533096	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00416483	0.00444776	1.7345808928899994e-05	1.97825690176e-05	0.0559755	0.09740800000000001	0.009488318464	0.0031332566002499995	0.0831186	-0.0625594	0.00391367852836	0.0069087016659599996	-0.00120332	0.0014300000000000005	1.4479790223999995e-06	2.044900000000001e-06	0.000446466	0.0004987749	1.9933188915599999e-07	2.4877640087001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41025.1640625	-50.55859375	2556.171401977539	1683064086.3550415	23903.57421875	-8.2734375	571380860.4312898	68.44976806640625	25428.357421875	-12.82421875	646601361.1746254	164.46058654785156	1.204327	23.540623	0.21418116	0.08406911460000001	0.0144244263	-0.0184645604	0.0262778563	0.0594136174	-0.048063543	0.14191333679999998	-0.0377764773	-0.0698162557	0.0215554333	-0.0253161167	-0.022867099199999998	-0.028422717200000006	-0.0026502794	-0.10236008960000001	0.0681962659	-0.10409068699999999	0.060544036399999994	-0.11242082800000001	-0.1310501074	-0.0563471424	0.051676964400000004	-0.0036232127	-0.024315968700000003	-0.013838798400000001	-0.0036308847	-0.09887218519999999	-0.1354913837	-0.0831933059	-0.0757171985	0.0194585228	0.1143760855	0.027078895699999998	0.0103023447	0.0879726612	0.14756256140000001	0.0527974272	0.12829571310000001	0.1354550393	0.0988759275	-0.0930274573	-0.0132760657	0.0258774638	0.1048827375	-0.0159638899	-0.0016796111	-0.023800791	0.0232466052	0.1021663866	-0.005335206899999999	-0.0835370054	0.069933729	0.0084626633	0.0210119046	0.08612424810000001	0.0430583707	-0.0789707527	-0.0669683908	0.0360706925	-0.131891104	0.1402362093	-0.09067802119999999	0.0116069177	-0.0575918096	-0.0166743468	0.1220983879	-0.010994686200000001	-0.0151855165	0.0658485809	0.0797835145	0.09984224300000001	0.1241788335	0.1268934733	0.041780829500000005	0.015956106	0.0281518965	-0.1156027391	0.0580347945	-0.1163870339	-0.08051455860000001	0.0387240427	0.0529941957	0.1028045316	-0.028692875099999997	-0.0662563933	0.1207205288	0.11775003070000001	0.11285322490000001	0.00319738	0.007362209999999998	1.02232388644e-05	5.420213608409999e-05	-0.062691	-0.1186665	0.014081738222249996	0.003930161481	0.0492126	-0.033906000000000006	0.0011496168360000006	0.00242187999876	-0.000191282	0.0010120379999999998	3.6588803524e-08	1.0242209134439994e-06	0.000373575	-7.289099999999995e-05	1.39558280625e-07	5.313097880999993e-09	1.3234899999999996e-23	1.3234899999999996e-23	1.751625780099999e-46	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41043.03515625	17.87109375	319.37599182128906	1684530734.8371735	23852.875	-50.69921875	568959645.765625	2570.410781860352	25427.77734375	-0.580078125	646571860.6433258	0.3364906311035156	1.028017	20.094355	0.214095789	0.035623149900000005	0.0022652359	0.0709558827	-0.0152823917	-0.09420804890000001	-0.0443832708	-0.0793159807	-0.1413644052	0.0137046061	-0.0283230237	-0.0546033953	-0.0480739441	-0.0363837348	-0.0450464047	0.0323603266	0.0557540807	0.1506288023	-0.0472826936	-0.0477399813	-0.1315070058	-0.11246721679999999	-0.054093463499999994	-0.045767724100000004	-0.0242484184	-0.0118172356	-0.0378923376	-0.021937357999999997	-0.0984593783	-0.056866236699999996	0.0262473827	0.1258170353	-0.042492579800000006	0.22269521829999997	-0.021812939700000002	0.0492454899	0.1484779406	-0.1144897486	-0.052116334699999996	-0.1413719116	-0.0391750165	-0.0178925848	0.0015299189000000002	-0.0125086633	-0.023435243799999998	-0.1008161008	-0.0770652349	0.0392884172	-0.0178705806	-0.1036743745	0.09870523939999999	-0.07004267019999999	-0.0574342387	-0.0138520929	0.0006892332000000001	0.0458013919	-0.015544774099999999	-0.0010743062	0.1300455422	-0.0868961498	-0.059807182199999996	0.0365611878	-0.1453512391	-0.14812267369999998	0.0664947118	0.0403109495	-0.030047274500000002	-0.050861703200000004	0.0363501298	-0.0114878861	0.031149793500000002	0.0925094481	-0.0382930999	-0.0036963359	0.1053652221	0.0286898433	-0.006479391700000001	-0.0493993958	-0.0591029545	-0.0726400273	-0.0011923367	0.16503754980000002	0.0673080654	-0.0930348826	-0.017968303300000002	-0.1024338601	0.120326335	0.1161887065	0.1093977275	-0.000710059	-0.003907439	5.041837834810001e-07	1.5268079538721004e-05	0.07808429999999998	0.1407753	0.01981768509009	0.0060971579064899965	0.0663742	0.0171616	0.00029452051456	0.004405534425639999	-0.00119884	-0.001007558	1.4372173456e-06	1.015173123364e-06	0.000336104	-3.747100000000002e-05	1.1296589881600001e-07	1.4040758410000014e-09	0.0	-1.3234899999999996e-23	1.751625780099999e-46	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41144.62890625	101.59375	10321.2900390625	1692880487.833023	23862.296875	9.421875	569409212.1506348	88.771728515625	25444.287109375	16.509765625	647411746.5043068	272.57236099243164	1.030066	20.134403	0.13581728899999998	0.037271092400000004	0.0289171525	0.1585690091	0.014687222	-0.00021652	-0.0382719391	0.031193266299999998	-0.0392677502	0.075668003	-0.0159738132	0.062409874299999994	-0.0737190166	0.0306064733	0.0571261984	0.023796429700000003	0.056210961600000005	-0.0028788625	0.1123781405	-0.012630858600000001	-0.069210242	0.0332944341	-0.0037556971999999997	-0.0177651035	-0.09467497849999999	-0.0476090211	-0.0478627664	0.07177390139999999	0.0369060004	0.1661000172	-0.046742182300000004	0.0440192106	0.0560702118	0.1577564904	-0.0473265633	0.2077739995	0.08823941490000001	-0.1293515428	0.10630153279999999	0.0197145345	0.008213126	-0.0689740472	-0.0341721287	-0.11846993730000001	-0.050680377699999994	-0.0774756411	0.0721644003	0.0133093088	0.014235464299999999	0.010348286600000001	0.0261978375	0.0020412703	-0.0244383268	-0.037061997	-0.0978681455	-0.0146567095	-0.0753270374	-0.0546659754	0.0343825377	-0.0429982591	0.0025637351999999998	0.0714115875	0.0068314375	0.0630517981	-0.0849849388	-0.0159130569	-0.0248482112	-0.0238455929	0.1474229167	0.0412582674	-0.0074641054000000005	-0.0574269067	-0.0642429038	0.0554268743	0.1014497457	0.0126888296	-0.1071347268	0.0714089106	-0.0501269057	-0.200590572	-0.2228867501	-0.0955024828	0.0120952519	-0.0626502857	-0.0767820337	-0.05446272	0.1198669825	0.1143757435	0.10540925529999999	-0.00070662	3.4389999999999373e-06	4.993118244e-07	1.1826720999999574e-11	-0.026611900000000004	-0.1046962	0.010961294294439998	0.0007081932216100003	0.052910000000000006	-0.013464199999999987	0.0001812846816399997	0.002799468100000001	-0.00115842	4.042e-05	1.3419368964e-06	1.6337763999999994e-09	0.000212952	-0.00012315200000000002	4.5348554304e-08	1.5166415103999997e-08	0.000189497	0.000189497	3.5909113009000003e-08	3.5909113009000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
41051.3359375	-93.29296875	8703.578018188477	1685212182.253479	23866.447265625	4.150390625	569607305.082859	17.22574234008789	25406.060546875	-38.2265625	645467912.5114784	1461.2700805664062	1.039336	20.315601	0.100012632	-0.030704537400000002	0.0137659255	0.052221338	0.0061747326	0.1175789149	0.0231489652	0.0075285925	0.05693167070000001	0.1369753195	0.0320262889	0.076754575	-0.0807450064	0.06324881660000001	0.0596114742	0.07875140259999999	0.0782923462	-0.011735299199999999	0.0112527746	-0.1417878663	-0.0376443656	-0.0714522755	0.0076750171999999985	-0.1029870563	-0.0628963173	-0.0478526307	0.1286976367	0.131604276	-0.0121609403	0.0585354723	0.0482372631	0.0619923704	0.09361980710000001	-0.1127954765	0.005942016800000001	-0.1300783033	0.07780753879999999	-0.042173713499999994	0.1615862061	-0.09367678439999999	0.034364117799999996	0.0263051285	0.0032099007	-0.0751814928	-0.0687472528	0.024382375	0.0836821559	-0.0080595594	0.0088660066	0.113397397	-0.0389190264	0.10305753220000001	-0.0852999302	-0.0838255638	-0.0597307357	-0.062089123899999994	-0.12868043099999998	-0.0803581863	0.10002999789999999	0.0788608308	0.0541137166	0.0939689725	-0.1180055536	-0.0234329153	-0.06260626450000001	-0.026994596800000003	-0.0559762025	0.1086492793	0.1366704093	-0.047746204199999996	0.014886580900000003	0.0060505326	0.0681336787	0.1314892635	-0.1084923663	0.0102628338	0.09921075480000001	0.0313586846	-0.0637860721	0.1451142981	0.0019982922	-0.1597897944	-0.0081953316	-0.0081624957	-0.1148598546	-0.1287550718	0.11934271980000001	0.112315068	0.1009072399	-0.000690278	1.6342000000000028e-05	4.76483717284e-07	2.670609640000009e-10	0.0429292	0.06954110000000001	0.004835964589210001	0.0018429162126400002	0.0528981	-1.1900000000009126e-05	1.4161000000021718e-10	0.00279820898361	-0.00133066	-0.00017223999999999996	1.7706560356e-06	2.9666617599999978e-08	-3.41768e-05	-0.0002471288	1.16805365824e-09	6.107264378944e-08	0.0	-0.000189497	3.5909113009000003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
40933.40234375	-117.93359375	13908.332534790039	1675543427.435318	23864.0078125	-2.439453125	569490868.875061	5.9509315490722665	25405.375	-0.685546875	645433078.890625	0.4699745178222656	0.8837359999999999	17.274132	0.112014545	-0.0505513738	0.005303086899999999	-0.1180818811	0.0092474345	0.1025354543	0.0020541542	-0.0233774951	0.0469275188	-0.050291099900000004	0.053216077300000005	0.0049320558000000006	-0.08555752289999999	0.060253953799999996	0.1068933363	0.0452493595	-0.0175311368	0.024993857799999998	-0.0966027167	-0.12169591	0.1062284109	0.0032182814	0.017543703600000002	-0.0199361834	-0.1985210571	0.0005845497	0.0350943893	0.121678558	0.08920900130000001	0.10606009050000001	-0.007120765699999998	-0.10310645439999999	-0.0789241721	-0.0086414748	0.1441965938	0.132796639	-0.0043465927000000005	0.0512570776	0.031952688199999996	0.0967719305	0.10839935519999999	0.0633069455	0.043532673499999994	0.0368965593	0.021022617599999998	0.10400134960000001	0.10831209859999999	-0.022849868399999997	0.0068537166	0.0844334968	0.0008031714	0.041480838799999996	-0.0199686703	0.080771483	-0.0331913909	0.05093382230000002	-0.10476911259999999	-0.0252304494	0.1195909814	0.07822719809999999	0.1287804706	-0.025588964	-0.055500018899999996	-0.0014661759	-0.0699265107	-0.1046053176	-0.20692992100000002	-0.0046009861	0.0524954687	0.1053243024	0.0009911711	-0.0779266792	0.086813204	-0.013629933500000002	-0.1340615925	0.1095818982	-0.1100881425	0.1209691441	0.0175930074	-0.0453691811	0.0680722167	-0.0456856058	0.0242163727	0.14935443869999998	-0.042265400599999996	0.1134541391	0.11875383099999999	0.1100111431	0.0959136145	-0.000689743	5.349999999999669e-07	4.757454060490001e-07	2.862249999999647e-13	-0.0208954	-0.06382460000000001	0.004073579565160001	0.0004366177411600001	0.0356337	-0.0172644	0.00029805950736000003	0.0012697605756899998	-0.0007825669999999999	0.0005480930000000001	6.124111094889998e-07	3.0040593664900014e-07	-0.000104584	-7.040719999999999e-05	1.0937813056e-08	4.9571738118399995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
