csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
31150.38671875	n/a	970346592.7276764	n/a	22104.703125	n/a	488617900.2443848	n/a	21321.439453125	n/a	n/a	454603780.3532753	n/a	n/a	n/a	-0.13921139970000002	-0.1133282477	0.1571373113	-0.18484420010000002	-0.16938750379999998	0.08748341890000001	-0.0124642127	-0.09914247	0.0622994868	-0.0582040338	0.0963913627	-0.043523766500000005	0.0835857991	-0.0939492638	-0.035647156	0.0051901045	-0.1241740473	0.23746947899999998	-0.06895144639999999	0.1540049097	-0.1059371707	0.1588107868	-0.019410851399999998	0.022493274700000003	-0.0772872801	0.012112266699999999	-0.1645465499	0.0912948877	-0.1450889014	-0.0792752501	0.1868518299	-0.0933584548	-0.1376602716	0.1849081322	-0.0325488438	-0.028479761699999998	-0.0080913996	-0.08900922900000001	0.044767467699999994	0.0692733091	-0.1104384194	-0.052940939299999996	0.053112279299999995	0.0385763117	0.055591851500000004	-0.10992697050000001	-0.0714097861	-0.0343168325	0.1099183742	-0.137167565	0.0999735573	-0.1767596229	0.1679791141	-0.2594604721	0.1858823193	-0.0177810854	-0.1614845545	0.0905416585	-0.019132494099999998	0.1142260327	-0.0088380629	0.12826647189999998	-0.030553749900000007	0.0043980453	-0.0711335364	0.053246380499999996	-0.0201528373	-0.10597123119999999	0.2424175643	-0.0675326002	0.1394617295	-0.19105619129999998	0.0917115484	-0.1568946368	0.0047659641	-0.0696313321	0.07684553570000001	-0.17150628690000005	0.021264783500000002	-0.06264745690000001	0.0756366997	0.0128868074	-0.20835869420000008	0.0912751717	0.0896540173	-0.08030007269999999	-0.13415314	0.1099884151	-0.0337841034	-0.0358619709	-0.054160330599999994	0.1284108576	0.0380760748	0.1565228915	-0.0476644208	0.091172512	0.0585632425	0.0708385244	-0.0951869416	-0.015938988	-0.0552329185	0.1217078847	0.1216831682	0.1216419777	-0.00665459	n/a	n/a	4.42835680681e-05	0.121212	n/a	0.014692348943999997	n/a	-0.22173	n/a	n/a	0.049164192900000014	0.00735943	n/a	n/a	5.41612099249e-05	0.00186491	n/a	n/a	3.4778893081e-06	0.00111389	n/a	n/a	1.2407509321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31011.994140625	-138.392578125	961743780.5781592	19152.505680084232	22114.759765625	10.056640625	489062599.49130636	101.1360206604004	21321.76171875	0.322265625	0.10385513305664062	454617522.79115295	1.7037830000000005	30.781382	0.32486771000000003	0.1151661175	0.040959944500000005	0.014533736499999996	-0.1203895284	-0.1038655369	0.0766310172	-0.1189592973	-0.004789063	-0.026765309900000003	-0.23091448960000002	0.0138893704	0.0338283942	-0.023693778199999998	-0.0775696387	-0.11966638480000001	-0.08573139910000001	0.0664705799	-0.023785074399999998	-0.0490198744	0.051300137	0.04915889230000002	0.1032746642	-0.08261841589999999	0.0025324447	-0.039649196	0.13310160669999999	0.040868895	0.1362361375	-0.053780229000000006	0.10122221	-0.024720621800000002	-0.0076525918000000005	-0.1268726737	-0.0041233347	0.027219967299999998	-0.0485334787	0.013801194099999999	0.0735900533	-0.0656173745	0.09236539279999999	0.1454284745	-0.0734963838	-0.045059858099999996	-0.081228276	0.0040601237	-0.0781987351	0.025138485099999996	-0.10786763419999999	-0.1052507958	0.0510424631	-0.08709553519999999	-0.20135198969999998	-0.0533456858	-0.2297096891	0.0787530863	0.0527166668	-0.1025117722	0.071447293	0.0980401941	0.022638428199999998	0.0575987817	0.21447999269999998	0.1009008142	-0.0121785173	0.0581437853	0.043144262	-0.1564970072	-0.031317342000000005	0.1020303044	-0.0571896268	-0.0323229847	0.08854781769999999	-0.0215887352	-0.0042292725	-0.1776287934	0.057626553899999995	0.0680749727	-0.1993528884	-0.09330236970000001	-0.1017031452	0.058049480099999995	0.009576535	0.0087480166	0.0084827467	-0.0802404155	0.0096887977	-0.0100997201	-0.09880203720000001	-0.0531155975	-0.0863956825	-0.0177385725	-0.1803203257	0.0140379712	-0.0703708554	-0.1412368053	-0.0388190262	0.0065266933	0.1107869641	0.1483303711	-0.0964240186	-0.0631841211	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0104246	-0.0037700100000000007	1.4212975400100006e-05	0.00010867228516000003	0.261087	0.13987500000000005	0.068166421569	0.019565015625000008	-0.156326	0.06540400000000003	0.0042776832160000035	0.024437818276	0.00598192	-0.0013775100000000002	1.8975338001000003e-06	3.57833668864e-05	0.00226282	0.00039791	1.5833236810000002e-07	5.1203543524e-06	0.000572936	-0.0005409540000000001	2.92631230116e-07	3.28255660096e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31084.22265625	72.228515625	966228898.1433258	5216.958469390869	22094.92578125	-19.833984375	488185745.2789459	393.3869361877442	21279.357421875	-42.404296875	1798.1243934631348	452811052.28790665	1.519085	27.444534	0.12402319	-0.1858547995	0.0468914428	0.054352574199999996	-0.0739819798	-0.09117141779999999	0.1197741315	-0.0520334633	-0.0082115963	-0.0412660664	-0.0081339208	0.14887928050000002	0.1420555273	-0.12486796929999999	-0.1291640665	-0.0669682887	-0.2158688079	0.0769310181	-0.025815180899999998	-0.0229845577	0.0207406161	-0.0126332568	0.0197172653	0.0614558565	-0.042755204299999995	0.0314574409	0.1780017996	-0.07747850440000001	0.023737836600000003	-0.0061181110999999995	-0.0266231186	0.0094043897	-0.0403777434	0.0085420411	-0.0744066141	-0.016707788	-0.11687295199999999	0.0985566829	0.0665499737	-0.103888301	-0.0337316012	-0.08630326880000001	0.0983384288	0.007515709699999999	-0.0077654454	0.0121171326	-0.0056866675	-0.0206963744	-0.050390995300000005	0.1740247877	-0.0195524843	0.023883839599999998	-0.09346454130000001	0.0451748143	-0.0972631135	-0.018874268899999998	0.023223518199999998	-0.0848896239	0.10070936330000001	0.0663309123	0.0136789542	0.038283434500000005	0.10354529900000001	-0.1180731712	0.0794932894	0.2461892998	0.092768849	-0.0869839486	0.08904649810000001	0.1175068327	-0.1324201865	0.014310441299999999	0.054896285	0.038732469500000005	-0.0200000852	0.012972587800000001	0.0207738758	0.0448986813	-0.011371323300000001	0.08955670869999999	-0.08807900560000001	0.1362384847	-0.0843173258	0.042932577199999995	-0.0129371854	-0.0426594639	-0.0024378707	0.0801559192	0.0032999211	-0.1172560258	-0.0453804871	0.1539464529	0.08984655189999999	-0.0043706157	0.011896496000000001	0.035555984900000004	0.0367912833	-0.0731451266	-0.0362576712	0.0680906913	0.0516243312	0.0212077123	0.1215101995	0.120893123	0.1198669825	-0.00593191	0.004492690000000001	2.0184263436100007e-05	3.5187556248100004e-05	0.210247	-0.05084000000000002	0.044203801009	0.0025847056000000024	-0.14218599999999998	0.014140000000000012	0.00019993960000000042	0.020216858595999997	0.0049324	-0.00104952	1.1014922304e-06	2.432856976e-05	0.00222133	-4.148999999999993e-05	1.721420099999994e-09	4.9343069689000015e-06	0.000572936	0.0	0.0	3.28255660096e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30800.576171875	-283.646484375	948675492.519474	80455.32809829713	22078.01171875	-16.9140625	487438601.4532623	286.08551025390625	21217.833984375	-61.5234375	3785.1333618164062	450196478.98849875	1.308409	23.638367	0.11091109800000001	-0.0206011762	-0.09010786400000001	-0.0260793096	-0.0768236329	-0.0810372067	0.0339108501	0.0279311242	-0.0213440863	0.0817577366	-0.015155463300000001	0.003707133	0.0153265159	-0.0843670606	-0.0018350267	-0.064276898	-0.0833526483	0.11913475119999999	-0.0773164435	-0.1303910761	-0.028176539900000002	0.1030382485	0.0035281105	0.1408606352	-0.08156148490000001	-0.0600333463	-0.069932484	-0.0724586109	-0.0628501295	0.1242941714	-0.0062719406	0.0117371877	0.222221702	-0.0304598661	0.000716943	-0.10388366380000001	-0.1587591163	0.11981787320000001	-0.006195151800000001	0.0117796555	-0.12129006029999999	-0.027750362400000003	0.058636767199999995	0.0968636724	-0.044175123600000005	-0.0864793558	-0.0436974843	-0.0499435192	-0.00017232450000000002	-0.0107317934	-0.05988361690000001	-0.0318136546	-0.0316192746	0.0851790566	-0.0074636426	0.029723219900000007	0.0284267346	-0.0876467499	0.037452522599999996	-0.023680074300000003	0.032284075499999995	-0.0796956332	0.024596189100000002	-0.0540147955	-0.0583435645	0.1366553872	0.0340827262	-0.0945850232	0.143125063	-0.0233478891	0.021872972799999998	0.053519349699999996	0.108374363	0.1954856984	-0.0204801297	0.0410646634	-0.0894248285	0.1087687034	0.1594585791	0.0241676703	0.18841653670000005	0.0064186117	0.027826377599999997	0.0504558878	0.028942043799999997	0.06985774389999999	0.1398067664	-0.10232621289999999	-0.0243875144	-0.0282186227	-0.0072432079000000005	-0.0202283718	-0.0373304779	-0.026264965499999997	-0.0673127176	-0.0654832991	-0.0190133053	-0.1583351226	0.0270575894	0.033919528500000004	0.044552394	0.013728749699999999	0.1213126213	0.12010478890000001	0.1181006348	0.0003968380000000001	0.006328748	4.005305124750401e-05	1.5748039824400006e-07	0.139309	-0.070938	0.019406997481	0.005032199844	-0.12811	0.014075999999999976	0.00019813377599999936	0.0164121721	0.00514798	0.00021557999999999994	4.647473639999997e-08	2.65016980804e-05	0.00229156	7.023000000000012e-05	4.932252900000017e-09	5.251247233600001e-06	0.0006784930000000001	0.00010555700000000003	1.114228024900001e-08	4.6035275104900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30956.94140625	156.365234375	958332221.2299957	24450.08652114868	22088.189453125	10.177734375	487888113.3171425	103.58627700805664	21170.875	-46.958984375	2205.146213531494	448205948.265625	1.3125	23.712273	0.10200668800000001	-0.0569687852	-0.076422769	0.22522058550000001	-0.025292569900000002	-0.1169603205	0.0196617326	0.1028039048	-0.0055676408	0.1257827769	0.09264245789999999	-0.0364263601	0.0780925681	-0.0787523992	-0.1066112035	0.0987928357	0.0547320421	-0.030566564900000006	0.0319046867	0.000470023	0.1584393677	0.072535621	0.0196172944	0.004954137	0.030414429700000002	-0.0005988357	-0.0641940151	-0.0192419239	0.0376440236	-0.0378811794	0.020906086100000002	-0.19298898280000001	0.0075686606000000016	0.11177005890000001	0.002218449	-0.0724656136	0.1769484292	0.1027800881	-0.06116714490000001	-0.2991732191	-0.0853105363	0.0256966702	0.1013764287	-0.0618670997	-0.015571428899999996	-0.0894801805	0.072719831	-0.033624644100000003	0.1332992367	0.0609475561	-0.17334728010000006	0.1691211311	-0.041895179500000004	0.0653378721	-0.1049107214	0.057256358099999995	-0.0319337144	-0.1166975452	0.006909731800000001	-0.0817137027	0.0096795257	-0.1321189102	-0.0909948675	0.0090495009	0.0472160221	0.1174687033	0.023490481299999998	0.0464518873	0.0451007603	0.0006979061	0.0441967704	0.18378353260000002	-0.0380172593	-0.0429852274	0.0280551212	-0.048494029400000006	0.022385301	0.13145927570000002	-0.06280427969999999	0.2205079848	-0.0092896781	-0.1916482081	-0.1172413342	0.073126121	-0.0598193727	0.0276632666	0.024648076499999998	0.15675743539999998	0.0393757405	-0.048050313600000005	-0.08089486809999999	0.029622537200000007	-0.1864048234	0.0600577056	0.1125778249	0.1449510298	0.1242479082	-0.1602090277	-0.0035623182	-0.0672602117	0.0489869595	0.0027922723	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.016437799999999995	-0.016834637999999996	0.00028340503659104386	0.00027020126883999993	0.07142280000000001	-0.06788619999999998	0.005101216359840001	0.004608536150439997	-0.128927	-0.0008169999999999844	6.674889999999747e-07	0.016622171328999995	0.00505762	-9.036000000000028e-05	8.164929600000048e-09	2.55795200644e-05	0.0021581	-0.00013346000000000018	1.7811571600000043e-08	4.6573956100000005e-06	0.000572936	-0.00010555700000000003	1.114228024900001e-08	3.28255660096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30771.91015625	-185.03125	946910454.664322	34236.5634765625	22075.47265625	-12.716796875	487326492.99684143	161.71692276000974	21080.259765625	-90.615234375	8211.120700836182	444377351.78622824	1.4745700000000002	26.640314	0.14347045000000005	-0.0656481129	-0.055452107800000004	-0.0011927028	0.17453599120000002	-0.0948347092	0.052431374	-0.0351499413	-0.042162973099999994	0.0580589809	0.10954917460000001	-0.0077152411	0.1482336825	-0.21218911829999998	-0.0458839803	0.0354537732	-0.0997209572	-0.0208363097	-0.0826695797	0.0092079313	-0.1416512742	-0.0621905751	-0.025672069900000004	0.1314958709	0.2130594255	0.1318560805	-0.0625566259	-0.017321508700000002	-0.017409013600000002	0.0442072579	0.1424383147	-0.0378262996	-0.1316189552	-0.018601258500000002	-0.0351166647	0.112377615	0.0736670943	-0.030371347799999997	-0.0440124138	-0.06268605669999999	-0.0582066459	0.029560109700000007	-0.1306207469	-0.10685831220000001	0.0178035681	-0.081390445	-0.023359320299999996	0.0635180979	-0.0089112554	0.0389564494	-0.1253577425	0.0131893872	0.1689308829	0.025279020299999996	-0.15640475269999998	-0.07838192620000001	0.0036057567999999997	-0.0842232781	0.0606117919	0.0456934055	0.070891858	-0.07006582509999999	-0.1521494617	-0.045179967300000005	0.044486723799999996	0.2499301223	0.0165235456	-0.0014692551	0.0681015588	-0.05640438	0.0066661751	-0.0782796661	0.061809845	0.08399513759999999	-0.0657023501	0.029069172200000007	-0.046665810599999996	-0.057882887599999995	0.0446696552	0.053578771799999994	-0.1830945554	-0.0799213231	-0.0116830353	0.041168805499999996	-0.0753945798	-0.1405337723	-0.06754044299999999	0.1256085775	-0.1494381265	0.092721098	0.0192401667	-0.09117780730000001	-0.0147989478	-0.0159151834	-0.1121663218	0.123450669	-0.0868054385	0.0177445962	-0.053196794699999994	-0.0597945599	-0.026057437200000002	0.0367471521	0.1207205288	0.11775003070000001	0.11285322490000001	-0.029051	-0.012613200000000005	0.00015909281424000013	0.000843960601	0.117443	0.0460202	0.013792858249	0.00211785880804	-0.0912457	0.03768129999999999	0.001419880369689999	0.00832577776849	0.00462702	-0.0004305999999999997	1.8541635999999977e-07	2.14093140804e-05	0.0025971	0.00043900000000000015	1.9272100000000013e-07	6.744928410000002e-06	0.000646451	7.351500000000003e-05	5.404455225000002e-09	4.1789889540100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30681.888671875	-90.021484375	941378292.4733317	8103.867649078369	22081.935546875	6.462890625	487611877.4963417	41.76895523071289	21072.998046875	-7.26171875	52.73255920410156	444071246.6835976	1.387281	25.063303	0.18372835	0.0199909795	-0.22054893309999998	-0.010881348899999999	0.0669697155	-0.1440627435	0.007626109399999998	0.0204261181	-0.0134325078	0.122345889	0.0029344193	0.0013461198999999999	0.0173411565	-0.1384133593	-0.0400260937	-0.045487127	0.09116984980000001	0.1070299058	0.025672108	-0.056185698	-0.0267723721	0.0941833594	0.0094919975	0.015600986899999999	-0.06648959269999999	0.025224372999999998	-0.0233060717	-0.06190411780000001	0.1758956131	0.0701261108	0.09692330119999999	-0.1574006928	0.08848991269999999	0.0486540091	0.0380715327	-0.1351116302	-0.004781367700000001	-0.15484412890000002	0.0484510701	0.0981635198	-0.039394061699999997	0.103846517	-0.0021610841	0.052956433600000005	0.0660290736	0.0653112714	0.027829282099999998	0.0357748942	-0.0456300655	-0.0663806067	-0.189728116	-0.0728412932	0.10715218789999999	0.0017100035	-0.035637598799999996	-0.0163641635	0.1200186217	-0.1444628043	0.0185764367	-0.0281617525	0.0578723499	-0.1322778576	-0.011588254	0.0073588391	0.0041138307	0.1067439926	0.0026871764	-0.0610815033	-0.0814737563	-0.1029989042	0.0588853109	-0.007460067	0.017662008700000002	0.0223773419	0.0685625509	-0.0395212867	-0.0613509734	0.1371377244	-0.0112272902	-0.0468589195	0.06318615429999999	-0.0709924619	-0.0737852317	0.1474097991	0.159977556	-0.034875632000000004	-0.09588114390000001	-0.1154004167	0.0617671556	0.0280161206	0.11759614369999999	-0.0992922666	0.0265790942	0.0549350132	0.0634091203	0.0219927369	-0.0808795611	0.0871086209	-0.0158463902	0.059463651299999996	-0.0909351915	-0.0320143352	0.120326335	0.1161887065	0.1093977275	-0.0347602	-0.005709199999999998	3.259496463999997e-05	0.00120827150404	0.07645189999999999	-0.040991100000000016	0.005844893013609998	0.0016802702792100012	-0.145215	-0.05396930000000001	0.002912685342490001	0.021087396225000003	0.00592163	0.00129461	1.6760150520999995e-06	3.5065701856899995e-05	0.00289015	0.00029305	8.58783025e-08	8.352967022500001e-06	0.000572936	-7.351500000000003e-05	5.404455225000002e-09	3.28255660096e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30713.220703125	31.33203125	943301925.958866	981.6961822509766	22026.060546875	-55.875	485147343.2146034	3122.015625	21119.83203125	46.833984375	2193.422092437744	446047305.0282135	1.4285310000000002	25.808552	0.15296805	-0.0071757281999999985	-0.0815515958	0.0669228806	0.164686092	-0.1417302334	-0.1713891361	-0.0597987125	-0.0599334637	0.0919171461	0.07736992969999999	0.014470843700000001	0.0964601006	-0.0265447467	0.0213731495	0.0324760579	-0.0098375939	0.047212215999999994	-0.025087651699999998	0.0876272782	-0.0944612245	0.0849890496	-0.1600107869	-0.0229368094	-0.025756698300000002	-0.009093535	-0.2546626936	0.17079975190000002	-0.0761687846	0.0549903676	-0.0120028472	0.0172034568	0.1234615052	-0.028867537000000002	-0.0741131745	-0.06402723610000001	0.0162842944	-0.0064558899	-0.0794884391	-0.011691314099999999	0.0713518479	-0.0460904745	-0.0453547215	0.043708183899999996	0.0288788309	-0.0798871724	0.0807134585	0.0112669822	-0.0371707217	-0.0027294290000000002	-0.09929882109999999	-0.020115080900000002	0.1389253105	-0.1653566646	-0.0687020971	-0.033024035800000004	0.10949956109999999	-0.14519986740000002	-0.1544137456	0.0416130075	0.10201747609999999	-0.0724659584	-0.0676246445	-0.0016004735999999998	0.1035566906	0.0154624493	-0.0275838281	0.1089280676	0.0012474671	-0.0514270426	0.007047898100000002	0.049789220499999995	0.0732750283	0.010876554299999999	0.1519982466	0.0357663292	0.0141673779	-0.0337696901	0.1085048716	-0.0532514079	0.0427703846	-0.1434698113	0.19697875829999997	0.0576039234	-0.0387882158	0.18386907440000005	0.1275402222	-0.0409468602	-0.079177484	0.1449452676	0.0065458089	-0.0233243138	-0.0107943184	0.074685213	0.033985179	0.0792385727	-0.0047801037	0.046276913200000006	-0.0434622486	-0.0132143675	-0.051474733200000004	0.0368728537	0.1198669825	0.1143757435	0.10540925529999999	-0.0346839	7.630000000000137e-05	5.82169000000021e-09	0.00120297291921	0.147488	0.07103610000000002	0.021752710144	0.005046127503210002	-0.197497	-0.052282	0.0027334075239999994	0.039005065009	0.00636535	0.0004437199999999999	1.9688743839999988e-07	4.05176806225e-05	0.00286333	-2.682000000000032e-05	7.193124000000171e-10	8.198658688899999e-06	0.000693869	0.00012093299999999992	1.4624790488999983e-08	4.81454189161e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30567.451171875	-145.76953125	934369071.1449623	21248.75624084473	22053.423828125	27.36328125	486353502.5429115	748.7491607666016	21121.833984375	2.001953125	4.0078163146972665	446131870.86349875	1.649363	29.798199	0.28118445000000003	0.0176395854	-0.2574053523	-0.0038785663	0.11149506990000001	-0.22912623829999998	-0.0644899822	-0.0020269923999999997	-0.19061274739999998	0.008094979300000001	0.0509288715	0.09157159320000001	-0.208101576	0.071651725	0.062954245	-0.029247435	0.1364262951	-0.021940232900000002	0.090145559	0.0119127117	0.051476859900000005	-0.1048294716	-0.0246793884	-0.0351706168	-0.0657088765	-0.0267309098	-0.0221594929	0.2262720181	-0.0854863458	0.0086300285	0.0349629276	0.1641634292	-0.0829599605	0.038514361000000004	0.0267483233	0.1444025944	0.1739640891	-0.0752977066	0.0792699016	0.084131927	-0.08050005639999999	0.11110333630000001	0.1314624774	-0.12968773460000002	0.0932586824	0.14818296539999998	-0.1472462223	-0.0643371126	0.0239603483	-0.0796618113	-0.2432420462	-0.1662493752	0.06685176570000001	-0.1541282122	0.060829413799999996	0.051080250099999995	-0.1140941072	-0.2354279960000001	-0.051530034599999996	-0.054066692199999995	0.1706170676	0.0123124302	0.0017403697	-0.14780346560000002	-0.0954455942	-0.1981836366	-0.0532696246	0.037557993399999996	-0.22335540199999998	0.0295181305	0.09208415140000001	0.0139614297	-0.1560336865	-0.0399594099	0.0167370652	-0.0039478186	0.0024246423	-0.1593703601	0.0003278842	-0.23980868309999998	0.0458894332	-0.0182624711	-0.013195610600000001	-0.0687988355	-0.0758898435	-0.08959139890000001	-0.0544017588	-0.0063209845	0.039838835	0.0273020162	0.015890658000000002	0.1402316643	-0.13942639140000002	0.030525050499999998	-0.1259745631	0.0315673723	-0.0078236425	0.1034229193	0.0724482994	-0.0670799753	0.0940924283	0.0264488531	0.11934271980000001	0.112315068	0.1009072399	-0.034614	6.989999999999774e-05	4.886009999999685e-09	0.0011981289959999998	0.152649	0.005160999999999999	0.023301717201	2.663592099999999e-05	-0.295841	-0.09834399999999996	0.009671542335999992	0.08752189728099997	0.00912244	0.002757090000000001	7.601545268100006e-06	8.321891155360002e-05	0.00282139	-4.193999999999986e-05	1.758963599999988e-09	7.9602415321e-06	0.00144703	0.000753161	5.672514919210001e-07	2.0938958209e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30669.453125	102.001953125	940615354.9865725	10404.398441314695	22062.7734375	9.349609375	486765971.7544556	87.41519546508789	21225.34375	103.509765625	10714.271579742432	450515217.30566406	1.501626	27.129124	0.2715003	0.10281044119999999	-0.09979151230000001	-0.0821762311	0.0666292075	-0.151202426	-0.14168963199999998	-0.0676053399	0.0521527454	-0.0434411901	0.0337366749	0.0735833894	-0.0702864931	-0.07153133769999999	0.13157769060000002	0.008121261500000001	0.265431268	-0.056212904400000006	-0.132453444	0.028387731200000002	0.031902896800000004	-0.1188132058	0.0423993888	0.0265519888	-0.0542144897	-0.050778872999999995	0.0042311802	0.0872436446	-0.0687697209	-0.06496468849999999	0.0261050519	0.119378499	0.0335564009	0.07543050650000001	-0.0290909094	-0.0838720727	-0.10965035710000001	0.1808364723	0.0229754752	0.0367035004	-0.06560410950000001	-0.009894378	0.0681869073	0.0894730075	-0.0369973928	-0.0407053055	0.039726464100000004	0.034139165	0.0391553106	-0.1271834709	-0.0331274243	-0.14327177970000002	-0.0019127870999999998	-0.1869916194	-0.0721376791	0.0338998739	0.1061483755	-0.1666252109	-0.1062581655	0.0769461347	-0.0480274175	0.0198539929	0.0633277064	-0.0668882806	-0.015371740900000003	-0.0673222583	-0.1732301872	-0.0104577909	-0.0032255753	-0.2471009976	0.1122645975	0.10167551179999999	-0.0317866944	0.0889643757	-0.0745734348	-0.0669906869	0.0807829303	-0.0788271354	0.10557918359999999	-0.1125811847	0.0380307908	0.0641983664	0.0337408612	-0.0526403408	-0.1003500428	-0.055866538099999995	0.1188738157	0.054482015300000006	0.0735352368	-0.100826556	-0.0774517437	-0.0824815603	0.027283914700000002	-0.09829649609999999	0.09205914330000001	0.0091561122	-0.0062702492	-0.0504762285	0.011483859099999999	-0.07329312730000001	0.16846838050000001	0.0017497298	0.11875383099999999	0.1100111431	0.0959136145	-0.0206267	0.013987299999999998	0.00019564456128999994	0.00042546075289	0.15981199999999998	0.007162999999999975	0.025539875343999995	5.130856899999964e-05	-0.209248	0.08659299999999998	0.007498347648999995	0.043784725504	0.00629039	-0.0028320500000000013	8.020507202500004e-06	3.95690063521e-05	0.00286727	4.587999999999988e-05	2.104974399999989e-09	8.221237252899999e-06	0.00104982	-0.0003972100000000001	1.5777578410000005e-07	1.1021220323999998e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
