csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
32328.650390625	n/a	1045141636.079258	n/a	20479.365234375	n/a	419404400.4029274	n/a	20491.751953125	n/a	419911898.1084023	n/a	n/a	n/a	n/a	-0.1462158325	-0.001347406	0.16690686119999998	-0.0435002121	0.0758569663	-0.0186586292	0.1403305806	0.08669359119999999	-0.30137177379999996	0.1653609852	-0.1047529666	0.007221238100000002	-0.0355908449	0.0037652307	-0.1352381493	0.1418220282	-0.0004739554	0.0981208537	-0.0950381066	0.006238176800000001	-0.0639361294	0.0329119248	-0.319586363	0.0541355149	-0.15430207529999998	0.0980798306	-0.0678443443	0.0179432579	0.025936675	-0.09514831480000001	0.072915573	0.0755221717	-0.069541168	0.027198737200000003	0.0453895997	0.0760013292	-0.0390487465	-0.0420574491	0.0317761973	0.0626053828	-0.2018072793	0.0240913936	0.025148600099999998	0.0036407556	0.012663709799999999	0.042256607300000006	-0.15990243869999998	-0.06056463190000001	0.2041191769	0.025218775099999997	-0.24779011969999998	0.0714450675	-0.1883966396	0.2034197531	-0.30241594899999996	0.04244779	-0.0537633867	0.0093129735	-0.06726673679999999	0.0553851104	-0.15137896	0.0371029391	-0.00624438	0.0975215717	-0.1237368791	0.2890316118	-0.1353469889	0.0456527151	-0.1267152355	-0.10404671039999999	0.1383322997	-0.0060964926000000004	0.07024313780000001	-0.0091698254	0.07034550980000001	-0.1384449803	0.1963055767	-0.0452259238	0.048986752800000005	-0.009350433	0.1016870109	-0.1039616744	0.0678848042	-0.0587163023	0.0231381892	0.0947213537	-0.0284452065	-0.1771366544	0.09047715560000001	-0.1800523372	-0.0013555012	-0.116678151	0.0675159911	-0.0478909111	-0.0039480348	-0.0935724558	0.0503949675	0.0099465974	0.1675799839	-0.1349215851	-0.0760948429	0.08675303390000001	0.157391506	-0.17056113829999994	-0.0432410649	-0.013769919299999999	0.1217078847	0.1216831682	0.1216419777	0.0181772	n/a	0.00033041059984000005	n/a	-0.060554099999999986	n/a	0.003666799026809999	n/a	-0.132054	n/a	0.017438258916	n/a	-0.000366836	n/a	n/a	1.34568650896e-07	-0.0007314259999999998	n/a	5.349839934759996e-07	n/a	0.00131106	n/a	n/a	1.7188783235999996e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32298.896484375	-29.75390625	1043218714.1083717	885.2949371337891	20512.599609375	33.234375	420766742.7345314	1104.523681640625	20450.55078125	-41.201171875	418225027.256485	1697.536563873291	1.407989	23.144354	0.15987415000000002	-0.0663951711	0.0302601098	-0.0199675476	0.2178245218	0.0597155675	-0.11449928150000001	0.065590197	0.09737559050000001	-0.09081937220000001	-0.0082604089	0.0469555	0.20418217670000002	-0.0171283324	0.051675321600000004	-0.0625014971	-0.13228827070000002	-0.109883355	0.0322494682	-0.1055998178	-0.09826081619999999	-0.122211011	-0.0590583878	-0.1453728892	-0.006526876700000001	0.0769196752	-0.1749705775	-0.040216917000000005	0.0063890743	0.11175484699999999	0.0890547204	-0.0719069441	-0.0443784679	-0.0347109259	0.0071917249	0.1261361263	-0.013749306999999999	-0.0402090073	0.1104583521	0.052284509800000004	0.060069437	-0.0220927923	0.09668508140000001	-0.08661543880000001	-0.09224381640000001	-0.0295631196	-0.0840179836	-0.0542950225	-0.1499320983	0.0704483585	0.0219218328	-0.0236293621	0.046239322199999995	0.1009786198	0.2934179449	-0.12419409699999999	0.0009640219999999999	-0.0210366302	0.043407357699999996	-0.1039027346	-0.3036716866	0.1986942629	0.0249354533	-0.11223330699999999	0.07080190360000001	-0.0944352592	0.0704661054	0.0879018137	-0.06392605700000001	0.0690829919	-0.0411366987	0.09610587609999999	0.0125901877	0.10932581460000004	-0.0968343151	-0.0303588601	-0.12937962	-0.09210117179999999	-0.0431249731	-0.2316999555	-0.0279478869	0.09491482400000001	-0.0229526311	0.0515132754	-0.0283178062	0.0181464461	-0.1676090192	0.0317389917	-0.0081268923	-0.0387551585	0.08123279259999999	0.1453414634	0.0200314184	0.0635460672	-0.0279454037	0.0958607526	-0.06359876240000001	0.0015157036	0.11327574160000001	0.0635375505	0.0620774655	-0.1469514113	9.33761e-05	0.0650788699	0.0287613917	-0.049930952699999996	-0.0728528651	0.1216419777	0.12141962949999999	0.12104935019999999	0.00557775	-0.012599450000000002	3.11112950625e-05	0.00015874614030250006	-0.017685	0.042869099999999986	0.000312759225	0.0018377597348099995	-0.0671505	0.0649035	0.00450918965025	0.00421246431225	-0.00066615	-0.000299314	8.9588870596e-08	4.437558225e-07	-0.000663858	6.756799999999973e-05	4.4070744416400006e-07	4.565434623999963e-09	0.0008878999999999998	-0.00042316000000000017	1.7906438560000012e-07	7.883664099999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32205.82421875	-93.072265625	1037215113.609024	8662.446628570557	20512.75	0.150390625	420772912.5625	0.022617340087890625	20463.03515625	12.484375	418735807.80592346	155.859619140625	1.093772	17.979294	0.08268138199999997	-0.0598813255	0.0334974033	-0.0799607419	0.0948333932	-0.0301587222	0.0082842998	0.1791883784	0.0747227296	-0.1225544718	-0.0406909615	0.051140885	0.24556318030000002	0.048901247800000006	-0.0035554392999999998	-0.10534816699999999	0.1234432108	0.046796916200000004	-0.07094776009999999	0.0766466138	0.052314665999999996	-0.10105607189999999	-0.0135535854	0.030294476600000002	0.1062538746	-0.0204859204	0.1384816045	0.13029234439999998	-0.0118356095	-0.1078916282	-0.0002857566	-0.0033023575	0.1345058815	0.1138007132	-0.1214224849	-0.0316897036	-0.0384294001	0.0367191957	-0.099149656	0.0868153844	0.031942712000000005	-0.013393791200000001	-0.0602597599	0.0525785599	0.0035216908000000008	-0.010553259399999999	-0.043701929199999996	0.2025236893	-0.0023918558	-0.1216881183	0.0020876748	-0.0448329159	0.049570847800000005	0.0514425038	0.0693258207	-0.23896015980000002	0.023945104	0.10277007369999999	0.12276792269999999	-0.0472913481	0.06339085480000001	-0.1440184391	-0.062249663399999995	0.0313196685	0.1735553987	-0.1797183352	0.1424946333	0.0307756727	0.0181841448	-0.0182193913	-0.171314938	-0.0864183702	-0.168495778	-0.031754017	0.0275339379	0.0256325785	0.025165632099999998	-0.060289447999999995	0.11599682369999999	0.0099878616	-0.042730273099999994	0.1032235115	0.005158556	0.0746102319	0.0161479871	-0.1715751664	0.0292916493	0.0558713993	0.0600522793	-0.0371724877	-0.0784482303	-0.0142089327	-0.044706173700000004	-0.0979534323	0.221159651	-0.0279007696	0.0792052111	0.0779997017	-0.0059596849	-0.037104121600000005	0.13647663289999998	0.1060260916	0.0161339815	-0.06413139820000001	0.0765002742	0.0731265102	-0.0765576355	0.1215101995	0.120893123	0.1198669825	-0.000180382	-0.005758131999999999	3.2537665924000005e-08	3.3156084129424e-05	-0.0408907	-0.0232057	0.0016720493464899993	0.0005385045124899999	-0.07789079999999997	-0.010740299999999968	0.0060669767246399955	0.00011535404408999929	-0.00110181	-0.0004356599999999999	1.8979963559999996e-07	1.2139852761e-06	-0.0009959010000000002	-0.0003320430000000002	9.918188018010004e-07	1.1025255384900012e-07	0.000796058	-9.184199999999987e-05	8.434952963999975e-09	6.337083393640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32272.892578125	67.068359375	1041539595.3591957	4498.1648292541495	20523.173828125	10.423828125	421200663.97943497	108.65619277954102	20448.939453125	-14.095703125	418159124.7575722	198.6888465881348	1.500852	24.670820000000006	0.2060069468	-0.2292303181	-0.0374661433	0.1006791449	-0.0928524347	0.09330415480000001	-0.20007537579999998	0.1646610098	-0.1489988661	-0.3061730991	0.035870768500000004	0.0305483268	0.0678949684	0.0550304033	0.1164299406	0.0737717839	0.0820400006	-0.1635946107	0.0629744092	0.1448116697	0.1609660941	-0.15049563929999998	-0.1175641624	0.15469378179999999	-0.0032959464000000003	0.0035701231	0.0022643213000000002	-0.0780161258	0.0346623749	0.0718895634	0.1653103718	-0.007192574300000002	0.0173810336	0.0206059996	0.185760803	0.10617039710000001	-0.025526379199999998	-0.0406972033	0.0490867062	-0.0676370818	-0.031720487	0.17147199989999998	-0.035599767000000004	-0.013054671100000002	0.0643485057	0.0250577377	0.1391336469	0.013736246799999999	0.0966699103	0.0327185874	-0.057332094800000004	-0.2638442833	0.0398584787	-0.0945083278	-0.0070168504	-0.1296958154	0.0114017975	-0.1214060901	0.0359028321	0.2611514915	0.0247734873	-0.0342337131	0.0354427991	-0.2111607687	0.0138853496	-0.346163812	0.17851016739999995	-0.0789540456	0.1272825962	-0.022572127400000003	0.1206529856	-0.0453124326	-0.09243966070000001	-0.1264875633	0.0914558773	-0.035166866	-0.1442161153	-0.0518739134	0.1060362594	-0.1321415734	-0.0135739718	-0.0609680474	0.051871803499999994	0.045430678700000005	-0.1062643665	0.0854607626	0.0431599159	-0.0161119275	0.08376708940000001	-0.0693216245	0.10606867310000001	0.2194809636	0.0184253998	0.0029505171	-0.047910944000000004	0.0282967746	-0.014790081299999999	-0.0405721527	-0.1378625352	-0.0601803983	0.009781645799999999	-0.0474605537	-0.0799945769	-0.0252790147	0.0362366906	0.0319078846	0.052607043	0.1213126213	0.12010478890000001	0.1181006348	-7.23352e-05	0.0001080468	5.232381159040001e-09	1.167411099024e-08	-0.167225	-0.1263343	0.027964200625000005	0.015960355356490003	-0.0854937	-0.007602900000000037	0.007309172739690001	5.780408841000057e-05	-0.000304951	0.0007968589999999999	6.349842658810001e-07	9.299511240099997e-08	-0.000835813	0.00016008800000000018	6.985833709690001e-07	2.5628167744000058e-08	0.000313771	-0.00048228699999999997	2.3260075036900006e-07	9.845224044099996e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0
32238.2734375	-34.619140625	1039306274.231018	1198.4848976135256	20551.453125	28.279296875	422362225.54907227	799.7186317443848	20431.748046875	-17.19140625	417456328.2509804	295.54444885253906	1.518898	24.96747	0.14696483520000006	-0.0902675632	0.061500376900000014	0.11891423470000001	0.0485701438	-0.0001187839	-0.21163180539999998	0.11303245199999999	0.1043705234	-0.1867129335	-0.0063283971999999996	-0.09494935730000001	-0.07306944480000001	-0.0766188895	-0.0104684185	0.0253716661	-0.044816472	-0.0710598378	-0.0987251909	0.0118907071	-0.0352889469	-0.0058168949	0.1051257216	-0.0825512008	-0.1543022532	-0.0210855283	-0.17596073969999998	-0.0149551576	-0.0273464709	0.0163655905	-0.0790211811	-0.0517116274	-0.0207383543	-0.0532976905	-0.0111567466	-0.1373229065	0.09592316029999999	0.0952691517	-0.0671096252	0.013673554	0.026187899900000002	0.219164407	0.054490280499999995	-0.0667704678	0.09400275720000001	-0.09140561289999999	-0.1030502661	-0.0040392702	-0.0139027563	-0.1875130368	0.1136037468	-0.1377004494	0.0852053338	-0.059765514400000004	0.1936501616	-0.0756961775	0.1021144178	-0.0764559338	-0.0428537936	-0.025169120899999998	0.1148797078	0.1151875067	-0.0658482775	-0.222851679	0.0936286099	-0.0359582625	0.17034190329999999	-0.0163844645	0.0044529769	-0.0020661941	0.043765615	-0.0039874229999999995	0.117257783	-0.0544165478	0.07564994259999999	0.09396006	-0.011639609399999999	-0.0122111306	-0.1717989915	-0.044546502800000005	0.024898777599999998	0.005862411600000001	-0.1219880681	-0.07699611049999999	-0.0242815394	-0.044403606	-0.10560017960000001	-0.022444544900000002	-0.0904738686	-0.06511537519999999	-0.0996970561	-0.1379993524	0.0726677968	0.1925446859	-0.07973650110000001	-0.09626733369999999	0.0295216486	-0.1135081912	0.034470657200000004	-0.0332999873	0.1082783292	0.16387659400000001	0.0679799299	-0.1073503975	0.0372460617	-0.0334447821	-0.0098571089	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.015879	0.0159513352	0.000252142641	0.00025444509466275903	-0.08286359999999998	0.08436140000000003	0.0068663762049599964	0.0071168458099600046	-0.0437899	0.041703800000000006	0.00191755534201	0.0017392069344400005	-0.000249423	5.5528e-05	3.083358784e-09	6.221183292899997e-08	-0.000835813	0.0	6.985833709690001e-07	0.0	0.000357209	4.3438000000000034e-05	1.886859844000002e-09	1.2759826968099998e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0
32145.51953125	-92.75390625	1033334425.9339752	8603.287124633789	20493.482421875	-57.970703125	419982821.7756996	3360.6024208068848	20373.06640625	-58.681640625	415061834.7934723	3443.5349464416504	1.033138	16.982593999999995	0.14788344809999998	-0.0489564468	0.11019577109999999	0.08898260779999999	0.0785708298	0.0376938881	-0.0403221655	0.160363221	0.22339495210000002	-0.0184465371	-0.062094762699999986	-0.0051357346000000005	-0.0061965896999999995	0.0851726049	-0.0788870374	0.0456737908	-0.034203973	0.1363377427	-0.07870840929999999	-0.0696011497	-0.1375724139	0.064897065	0.0790122534	0.0460647286	0.1020136668	0.1741320371	-0.028272235299999997	-0.21539956219999998	-0.0562648146	0.0700477384	-0.0355690523	0.0795976046	-0.0744494549	-0.0116636977	0.014673569499999999	-0.0365125142	-0.010769988999999999	-0.1385094787	-0.0820185158	-0.023488813100000002	0.1488727878	-0.0162166296	-0.2187815777	0.014822104499999999	-0.06911613929999999	0.0066383721	0.13464402050000002	-0.1397848091	-0.0633895962	-0.1301168608	0.034486902400000005	-0.061537199199999996	0.12541186099999999	-0.021547737400000003	0.1518983359	0.0140306257	0.1799322996	0.0051799672	-2.47185e-05	-0.0813891834	-0.0672954393	0.0345090947	0.0138276264	-0.04621695	0.2433789427	0.008615415	0.09556579970000001	0.0450533001	-0.0756572944	-0.0205301697	-0.0066118781	-0.08424138560000001	0.020011488600000002	0.022902138199999998	-0.0372991876	-0.014425716399999997	0.1687631422	-0.0462496228	0.021381359500000002	0.035944836800000005	-0.0708591393	0.1080469509	0.007916226	-0.12572103839999998	0.1803516373	0.24647873469999998	-0.0036562021000000004	-0.1481372492	-0.0593862063	-0.0009972431	0.101645734	-0.0916529034	-0.07186426139999999	0.0456396772	0.020566553600000002	-0.020014298899999998	-0.1375949867	0.047316091799999994	0.0776711019	-0.00039289949999999995	-0.0705234611	0.0317010161	0.2378408531	-0.1170555041	-0.06460593	-0.096381116	0.050313934000000005	0.1207205288	0.11775003070000001	0.11285322490000001	-4.38161e-05	-0.0159228161	1.9198506192099995e-09	0.00025353607255441924	-0.031166900000000008	0.051696699999999984	0.0009713756556100002	0.002672548790889998	0.000207082	0.043996982000000004	4.2882954724e-08	0.001935734425108324	-0.0004654730000000001	-0.00021605000000000007	4.667760250000003e-08	2.1666511372900005e-07	-0.000835813	0.0	6.985833709690001e-07	0.0	-0.00015208	-0.000509289	2.59375285521e-07	2.31283264e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32054.984375	-90.53515625	1027522023.2814939	8196.614517211914	20457.3359375	-36.146484375	418502593.659729	1306.5683326721194	20366.0234375	-7.04296875	414774910.6567993	49.60340881347656	1.064934	17.505258999999995	0.14814193030000006	-0.08849263939999999	0.1436291435	0.0724446292	-0.0624965478	0.1825828111	0.0189599774	0.12093888970000001	-0.0661006665	-0.0967760998	0.0124554651	0.13857807619999998	-0.0544069194	-0.049359970499999996	-0.0349451041	0.047044555300000006	0.0852547359	0.0674325262	-0.0625477358	-0.1335413317	-0.0827025249	-0.0162608794	0.2302015824	0.0395524239	0.0841054384	0.0690787154	0.0918219736	0.0705247528	-0.0827033987	0.008989623	-0.0651335789	0.0001730917	-0.0121306074	0.18609854399999998	0.0214267777	0.0176764461	-0.0167836778	0.034705799100000004	-0.007656067	-0.12374600109999999	-0.1601761503	-0.0527551574	-0.010826860800000001	-0.0278649327	-0.0993856883	0.0499972512	-0.0021159595000000003	0.2794790624	0.0156232797	-0.07591308769999999	0.011538098799999999	-0.076760489	0.1681664654	-0.08661514630000001	0.0099642338	-0.0039671476	-0.0130623841	0.0505352562	0.0923943972	0.1152552557	-0.0637964431	0.014311493799999997	0.1696350117	0.0025290459	0.055406350800000004	-0.1645699858	-0.059438388200000004	-0.1383606795	0.0012987886	0.0296323289	0.0008560500999999999	0.0032018702000000004	-0.0445614517	0.06447054440000001	-0.030694656400000006	0.1495022874	0.1581903891	0.0302410844	-0.1202292842	0.031013182799999997	-0.0267190342	0.12669843349999999	0.1160096864	-0.15374122380000002	0.184774551	-0.0982107584	0.1047625579	0.0036059363000000002	-0.016382003	-0.0475659961	-0.0856970099	0.010337370600000001	-0.0432506377	-0.1044928169	0.015672263	0.0034075496000000004	0.1068485338	0.0612081112	-0.0050277207	-0.02456905	0.118706331	-0.0201926994	-0.10637108140000001	-0.1323890375	-0.0738814984	0.2032154532	0.030625432200000007	0.120326335	0.1161887065	0.1093977275	-2.15358e-05	2.22803e-05	4.637906816399999e-10	4.964117680899999e-10	-0.136281	-0.1051141	0.018572510960999995	0.011048974018809998	-0.0161899	-0.016396982	0.00026211286201	0.000268861018708324	-0.000276339	0.00018913400000000004	3.577166995600001e-08	7.6363242921e-08	-0.0006407019999999999	0.0001951110000000001	4.10499052804e-07	3.8068302321000034e-08	-4.1536400000000015e-06	0.00014792636	2.18822079828496e-08	1.7252725249600006e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32091.36328125	36.37890625	1029855597.2491608	1323.424819946289	20454.75390625	-2.58203125	418396957.3652496	6.6668853759765625	20476.77734375	110.75390625	419298410.3855133	12266.427749633789	1.25876	20.691351	0.14759546869999998	0.1151598467	0.1290935912	0.065940512	0.0292812569	0.1025029027	0.1492397261	-0.0497796606	0.07910800280000001	0.038423409900000004	-0.0730482271	0.014512021299999999	-0.26054490339999997	0.0831365139	-0.1108904126	-0.0169001568	0.0703277685	0.0185411278	0.056042783	-0.0590031499	-0.054533318399999996	-0.008334495899999999	-0.0049939355	0.07938425360000001	-0.0882167943	0.0262943535	0.019104185	-0.0419316676	-0.050226577300000005	-0.1304560775	0.080208858	0.0784977054	-0.11122485050000001	-0.0043642348	-0.0951935339	0.1672649319	-0.0045768735	-0.044173277000000004	-0.063475308	0.0061313588	-0.12040063640000001	-0.0955038711	0.000217155	0.0289328706	0.0284124033	-0.1104031826	-0.0468081281	0.1145711458	0.2148589893	0.045417139	-0.0668952713	0.11223702699999999	0.0993407816	-0.1186356923	0.0302727318	0.052582658399999996	-0.0922714259	0.0683679824	0.0422292525	-0.2490348054	-0.13616274050000002	0.0453177851	0.1377041864	0.10057335140000001	0.0520582275	0.08103635940000001	-0.053629442	0.0734932196	-0.0448102118	-0.1963996209	0.0840415244	0.0082984628	0.010717643999999998	0.0249043902	-0.0429115787	0.1046845718	0.093559246	0.0092651663	-0.031010966	0.1227825709	0.066693351	-0.0253661694	-0.0667356763	-0.125084107	0.0420305955	0.0357400112	-0.0365727306	0.0425820754	0.044167766	0.1214735075	0.10988557730000001	0.0380330893	0.08400330550000001	0.023333319900000003	0.0684111741	0.1283811727	-0.0171732689	-0.0855523719	-0.1481658168	0.0709285471	-0.1338714479	-0.0318993621	-0.08730241080000001	0.029447677000000002	0.16797865280000002	0.0634369941	0.12269139039999999	0.1198669825	0.1143757435	0.10540925529999999	-6.128149999999999e-05	-3.97457e-05	3.755422242249999e-09	1.5797206684899995e-09	-0.012673	0.12360799999999998	0.00016060492899999998	0.015278937663999997	-0.0221522	-0.0059623	0.0004907199648399999	3.5549021290000004e-05	-0.000340221	-6.388199999999998e-05	4.080909923999996e-09	1.1575032884099998e-07	-0.000385524	0.00025517799999999995	1.48628754576e-07	6.511581168399996e-08	-4.48021e-05	-4.064845999999999e-05	1.6522973003715999e-09	2.00722816441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32092.677734375	1.314453125	1029939964.1624489	1.7277870178222656	20477.919921875	23.166015625	419345204.326725	536.6642799377441	20509.357421875	32.580078125	420633741.8582192	1061.4614906311037	1.086247	17.855604	0.10317971849999996	0.0468576886	0.0368724733	0.0141635154	-0.0378560588	0.0821034705	0.050491844	-0.09449802689999999	-0.0777945745	-0.0595912528	-0.10518418130000001	0.1696448695	0.0265811179	0.0997094357	0.023440832999999998	-0.0173930876	0.0359667999	0.0030123699	0.1067911067	-0.0816644215	0.0498179591	0.2615307632	-0.1569566629	0.0720507391	0.0152791626	0.0345586753	0.0244511408	0.0341982195	-0.1903489481	-0.07743838900000001	-0.025630781000000002	-0.0589580712	-0.0173435282	-0.0352098607	-0.0117858792	-0.0020230012	-0.1646747864	-0.1157423357	-0.000886119	0.0752999249	-0.036721227099999997	0.0731586711	-0.0678431534	0.0209867888	0.14835192960000002	0.054397459100000004	-0.08957264279999999	-0.0218921675	-0.05760827740000001	0.08514799599999999	-0.0319042517	0.05424129230000002	0.039933136699999996	-0.08592944849999999	-0.035164067599999994	0.0068932713	-0.0975511698	0.0468221155	0.048987723	0.165903924	-0.0277079365	0.08121788070000001	0.0935395908	0.022306841400000003	-0.07771399150000001	-0.1626311268	-0.0647166887	0.1304498577	-0.0842617361	0.017372611899999998	0.0374652549	0.034578967099999997	-0.044392058600000006	0.0014407617	-0.0807383422	-0.21489177059999998	-0.07654105879999999	0.032666683700000004	0.06742833990000001	0.1579275999	0.0956866718	-0.0594049924	-0.06760742110000001	-0.1092097561	0.1422829052	0.0047316885	-0.0247815067	-0.0116659127	0.1173351222	0.027731414	0.0615261441	-0.08275103519999999	-0.09280118550000001	-0.035866308799999996	0.0781630004	0.10764507539999996	-0.0314269212	-0.0372179833	-0.0740226131	-0.0697257301	0.026007144700000002	0.027144895	-0.0372336447	0.1574597106	0.08200445519999999	0.021836024300000003	0.0278067733	0.11934271980000001	0.112315068	0.1009072399	-0.00315342	-0.0030921384999999997	9.9440576964e-06	9.561320503182249e-06	-0.07986510000000001	-0.0671921	0.00637843419801	0.0045147783024099995	-0.034924800000000006	-0.012772600000000005	0.0012197416550400006	0.00016313931076000014	4.475060000000001e-05	0.00038497160000000005	1.4820313280656e-07	2.0026162003600005e-09	-0.00040301	-1.7485999999999988e-05	1.624170601e-07	3.057601959999996e-10	-4.48021e-05	0.0	0.0	2.00722816441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32155.71875	63.041015625	1033990248.3291016	3974.169651031494	20486.5703125	8.650390625	419699563.1690064	74.82925796508789	20547.76953125	38.412109375	422210832.7093658	1475.490146636963	0.937773	15.415006	0.08441360029999999	0.1373100726	0.020405555500000002	0.038187844900000004	0.0310573046	0.007951775	0.036235154500000005	-0.06297827339999999	0.048166964900000005	0.018871706000000002	-0.0985877082	0.0685107946	0.028080191299999998	-0.00375478	0.0095720263	0.013902456799999999	0.0737272492	0.08456362710000001	0.012924968500000002	0.0821657603	0.196647088	-0.054838275	-0.031307911800000005	0.053833145	-0.1484654248	-0.035715604500000005	0.0190882154	-0.07477084769999999	0.123154939	-0.0236641106	-0.1467959375	0.06282575509999999	-0.0568245597	0.0664910551	0.1633421702	-0.0789668706	-0.07718780509999999	0.0838280242	0.0750401648	0.06281808309999999	-0.09390312449999999	-0.10041189240000001	0.08688224050000001	-0.0290274581	-0.009772223299999999	-0.0164808216	-0.09492842580000001	-0.0796875104	0.0640394941	-0.07629333320000001	-0.06753586019999999	0.1255910767	-0.0246910612	-0.0640031995	-0.0022882951	0.1260383711	-0.059778957699999996	0.1087589153	0.020268621299999998	0.0221316788	0.0036133743	0.0097561925	0.030823676600000002	0.0157268515	0.0179456123	-0.0108451117	-0.023647630299999996	0.0768567419	-0.071374243	0.0487329348	-0.0310038163	-0.0711494478	-0.0705680771	-0.054996739100000004	0.0823464441	0.0017527149	0.0737857617	0.0929148977	0.0034855242	-0.0855778035	0.2048756315	-0.12267871220000001	0.0192410641	0.10009867039999999	-0.16500626470000002	0.033005051800000004	0.16847687420000002	-0.0091431699	0.061415667599999994	-0.14445795220000002	-0.0929473633	-0.0064265177	-0.0116298798	0.031618856800000004	9.88346e-05	0.0187877623	0.0530307563	-0.0473778683	0.1224995386	-0.0310835687	-0.1097222307	0.0126604774	-0.0871475273	0.054354317199999995	0.0880079545	0.087190355	-0.041546412799999995	0.11875383099999999	0.1100111431	0.0959136145	-3.4569699999999995e-05	0.0031188503000000004	1.1950641580899996e-09	9.727227193810091e-06	-0.0379619	0.041903200000000015	0.00144110585161	0.0017558781702400007	-0.0209325	0.013992300000000006	0.00043816955625	0.00019578445929000016	-0.000133548	-0.0001782986	3.179039076196e-08	1.7835068303999998e-08	-7.332359999999999e-05	0.0003296864	5.376350316959999e-09	1.0869312234495998e-07	-4.48021e-05	0.0	0.0	2.00722816441e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
