csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
28722.650390625	n/a	824990645.4620705	n/a	20823.1953125	n/a	433605463.02252203	n/a	20279.603515625	n/a	n/a	411262318.75094986	n/a	n/a	n/a	-0.1334813856	-0.1167387626	0.08732231439999999	-0.139873811	0.0023989000000000003	-0.1335667107	0.24803088350000002	-0.13899096060000002	0.1646951781	-0.045638413200000005	0.0611155512	-0.115214968	0.13011159390000002	-0.1938429984	0.191728783	-0.008383836700000001	0.0607835156	0.0737019741	-0.1733863914	0.07625546379999999	-0.1697489918	0.2690360885	-0.0320424707	0.0329792032	-0.1490663337	0.2164289398	-0.0975406242	0.0436509326	-0.1859203512	0.0436952517	-0.1097857098	-0.0101963549	0.0102345299	0.0613253053	-0.08740218	0.0433024505	0.0046084622999999995	0.0823076074	-0.0473199043	0.1447019516	0.0137148267	-0.0410302754	-0.024592197200000002	-0.094997854	0.0005030982	-0.1587023001	0.0329136893	-0.0753961809	0.1866482868	-0.3244826504	0.0032882295000000003	-0.1368699494	0.2771386119	-0.0495010769	-0.0519070624	0.1861225422	-0.1251481267	0.1003325166	-0.130132944	0.1098635766	-0.1369671687	-0.0772548141	0.1527188069	-0.0770181893	0.162380827	-0.1453142415	0.2353923406	-0.1846194398	0.0826801321	-0.1116475342	0.0116905573	-0.18103489690000002	0.030950000699999997	-0.0519078297	0.12463909869999999	0.0475456897	-0.0909672388	0.0877942607	-0.0198000126	-0.1708313849	0.0669841879	0.0786612842	-0.0899204959	-0.0215799553	0.0588486525	0.0116946974	0.0320216936	-0.047527134299999996	-0.0017813676	0.0202630831	0.1217078847	0.1216831682	0.1216419777	-0.00276603	n/a	n/a	7.6509219609e-06	-0.07914310000000001	n/a	0.006263630277610001	n/a	-0.136167	n/a	n/a	0.018541451889000003	-0.011297	n/a	n/a	0.00012762220899999998	0.00400202	n/a	1.60161640804e-05	n/a	0.00126216	n/a	n/a	1.5930478656e-06	0.0	0.0	0.0	0.0
28674.345703125	-48.3046875	822218101.5023233	2333.342834472656	20829.83203125	6.63671875	433881902.4500885	44.04603576660156	20238.330078125	-41.2734375	1703.4966430664062	409590004.3511391	1.748905	33.208595	0.362216524	0.0099044975	0.022830756	0.1028351598	-0.15200409	-0.049061376	-0.1366840436	0.1671527226	-0.23626127170000005	0.1156496414	-0.0672963817	0.0226324732	-0.2204164025	0.1986190091	0.0553375017	-0.1088065168	0.0183210783	0.061871916	-0.18810812719999997	-0.055495446600000005	-0.1531094781	0.09848688900000001	-0.099860154	-0.0229301154	-0.0766477363	-0.0254379364	0.0784200153	0.0561319155	0.17829120629999998	-0.0492838182	-0.0214789977	0.019420066399999998	0.0348577033	0.0295320026	0.0677094043	-0.055644004299999994	0.009199898199999999	0.05920619780000001	-0.0868546325	-0.0093678114	0.0871503997	0.08227135719999999	0.060383966799999994	-0.0081695906	0.0495839051	0.0983934858	0.0320408709	-0.0098957002	-0.0559484341	0.16723847349999998	-0.0746494514	-0.033254356299999996	-0.1344029757	0.26290439600000004	-0.1271173247	-0.021386911800000002	0.1597558668	-0.1137387913	0.27409574329999997	-0.043865614299999994	-0.1385671687	0.0863660911	-0.0540041075	0.0199287402	0.0981797636	-0.0055433847999999996	0.0317899786	-0.2115985975	-0.027701313300000002	0.1013782576	-0.0385754573	-0.027273546800000003	-0.11807169039999996	-0.0347532049	-0.0097832725	-0.16953240949999998	-0.0723530346	-0.0552945949	-0.015933108600000002	-0.013010971599999999	0.0230326688	-0.016223078999999998	0.023307413500000002	0.0018144746	-0.0255506229	0.0212964262	-0.0531860151	0.0495022316	0.12658691119999999	0.0415342914	-0.029739878100000002	0.1216419777	0.12141962949999999	0.12104935019999999	-0.000123006	0.0026430240000000003	6.9855758645759995e-06	1.5130476036000002e-08	-0.0244262	0.05471690000000001	0.0005966392464400001	0.002993939145610001	-0.0464324	0.08973460000000001	0.008052298437160002	0.00215596776976	-0.0146921	-0.0033951	1.1526704009999997e-05	0.00021585780241	0.00311348	-0.0008885400000000002	9.6937577104e-06	7.895033316000003e-07	0.00128096	1.8800000000000023e-05	3.534400000000009e-10	1.6408585216e-06	1.0	0.0	0.0	0.0
28441.68359375	-232.662109375	808929365.6469879	54131.65713882446	20818.3515625	-11.48046875	433403761.7798462	131.80116271972656	20265.552734375	27.22265625	741.0730133056641	410692627.6297341	1.305621	24.791418	0.20582671599999994	0.0052615345	-0.029718457900000002	0.0572895454	0.056406513099999986	0.005760985600000001	-0.09589649970000001	0.11396330810000001	-0.1144210197	0.17129274739999995	-0.0410497106	0.1093913051	-0.042701057599999995	0.1972446005	-0.09068067619999999	0.0722689323	0.04973763639999999	-0.0567503106	-0.0508789278	0.09670023359999999	0.0917728501	0.11966399109999999	-0.1914087321	-0.058655733099999996	0.0675461589	0.20644186960000002	0.0346337502	0.0485973818	0.0106465749	0.0708433976	-0.0882950159	0.1011085508	0.12342888939999999	0.0364992888	-0.2853328249	0.059262391799999994	-0.1843199798	-0.0232846408	0.0755291642	-0.0491088848	-0.0109055266	0.0312696479	0.11322284519999999	-0.0194931738	-0.001265209	-0.0331522905	0.0264935634	0.020446678899999998	0.0181156155	-0.0742960797	-0.20967167239999998	0.0188327384	-0.10156876390000001	0.1300307767	-0.010865546399999999	-0.0660893812	0.2240252591	-0.0128147688	0.10775180279999999	-0.1460237877	0.0666040415	-0.0572856382	-0.0136273453	-0.2452915164	0.0604169108	-0.0885616371	0.1250548621	-0.0551189557	0.1047591189	-0.0722550929	-0.073964129	0.0069679231000000005	0.042168923	-0.19382961079999997	-0.0576224999	-0.0483794341	0.0796264495	0.0011144573	-0.2126459957	0.1686027619	0.1179221233	-0.0006909228	-0.0729640746	0.0101467824	0.1604749368	0.0699601436	-0.1402915502	0.026943093300000002	-0.0039820148	0.0401461094	-0.10318718869999999	0.1215101995	0.120893123	0.1198669825	0.00467191	0.004794916	2.2991219447056e-05	2.18267430481e-05	-0.0158066	0.008619599999999998	0.00024984860356	7.429750415999997e-05	-0.0625256	-0.016093200000000002	0.0002589910862400001	0.00390945065536	-0.01156	0.0031321000000000005	9.810050410000002e-06	0.00013363360000000001	0.00288373	-0.0002297499999999999	8.3158987129e-06	5.278506249999996e-08	0.00144549	0.00016452999999999994	2.7070120899999987e-08	2.0894413401e-06	0.0	0.0	0.0	0.0
28832.896484375	391.212890625	831335919.6786842	153047.5257911682	20843.041015625	24.689453125	434432358.779026	609.5690956115723	20283.96484375	18.412109375	339.0057716369629	411439229.782486	1.30777	24.832226	0.18844809	0.045765661900000004	-0.0662608454	0.0223622671	-0.1095929166	-0.057595842	-0.08630353560000001	0.065944184	-0.12378934550000001	0.1075111783	-0.0627159986	0.01725311	-0.0997465347	0.055929985599999996	0.2187078186	-0.1818044245	0.024540899900000003	0.033214355099999995	0.1206945745	-0.08667974310000001	0.0779408541	-0.042342837300000005	-0.0723945855	0.1556578268	-0.0145376767	0.0728449087	-0.1251794001	-0.08116218019999999	-0.19276680510000002	0.007945431999999999	0.0259108421	0.1730091759	-0.09202975109999999	0.022398107200000003	0.0570083471	0.084767295	-0.09426492970000001	-0.10094064800000001	-0.0963661989	0.202854946	0.013509283899999999	0.0384686723	-0.0779478961	-0.08609901730000001	-0.11299595230000001	-0.1161640244	0.0378144885	0.0526760813	-0.0941860781	0.15938327800000002	0.0023978603	-0.041394336600000005	-0.09197584539999999	0.1160924051	-0.0487421419	-0.0356174693	0.0990609115	-0.0714401695	0.0641171693	0.061060659800000014	-0.20670091920000008	0.2762176322	0.0093970914	-0.0736564199	-0.0137393599	0.0966813074	-0.0447656669	0.044894454900000005	0.0666706903	-0.1735687207	0.1028582086	-0.1075312299	0.1239386724	0.1021214684	0.1665431969	0.0968275567	-0.0196156921	0.0008349675	-0.0794793607	0.0921935594	-0.07386382150000001	-0.0150194312	0.0312626528	0.160314769	-0.1405656558	0.0207067228	-0.088881684	0.0668182133	-0.2231342792	0.0046592126000000005	0.010713677	0.1213126213	0.12010478890000001	0.1181006348	0.0100244	0.00535249	2.86491492001e-05	0.00010048859536	-0.033613300000000006	-0.0178067	0.0011298539368900006	0.00031707856489000016	0.0136883	0.07621389999999999	0.0058085585532100005	0.00018736955689	-0.0102305	0.001329499999999999	1.7675702499999974e-06	0.00010466313024999999	0.002486	-0.0003977300000000002	6.180196e-06	1.5818915290000018e-07	0.00139122	-5.426999999999993e-05	2.945232899999992e-09	1.9354930884e-06	0.0	0.0	0.0	0.0
28581.31640625	-251.580078125	816891647.5141754	63292.5357093811	20823.33203125	-19.708984375	433611156.8836823	388.4440650939941	20209.87890625	-74.0859375	5488.726135253906	408439205.4052887	1.402236	26.625973	0.22372737	-0.0806370858	-0.1010922174	0.10396329019999999	0.0538613603	0.0023025407	-0.02970942	0.1384630237	0.0053298845	0.09770970009999999	-0.07227130849999999	0.1976395276	0.0319577844	0.0468535206	-0.0449722867	0.0096173956	-0.1566321201	0.0721988558	-0.0148612777	0.0554089263	0.12144212689999999	0.0111350294	0.0454731537	0.1337025158	-0.0217159141	-0.023048664700000002	0.030876378599999997	0.091959575	-0.059234434100000004	0.1978269205	0.0800300265	0.0705266142	0.0033330246	0.0602859417	-0.012681261999999999	-0.1536190049	0.1106067535	0.019035198700000002	-0.0561267866	0.022761038900000002	-0.0909071518	-0.0360630244	-0.0997457101	0.0911683358	0.054116911399999995	-0.0128476023	-0.08516941880000001	0.0684413388	0.0568158371	-0.0414402768	-0.1487374654	-0.0044181952	-0.0450761753	0.1140973418	0.066924119	0.0650269819	0.1961145669	-0.0067705559	0.0020961956	-0.100914381	0.16143830509999998	0.0451232097	0.0328007856	0.126632747	-0.0320461272	-0.0152823503	-0.0670798621	-0.0424229058	0.042825187300000005	-0.044927032400000004	0.1372326169	-0.0348091009	0.0166394209	-0.022652364900000003	-0.050027706500000005	0.0570332364	0.0282192297	0.23620326760000002	0.07915687099999999	0.0344211423	0.0497438074	-0.0861418272	-0.052027541399999995	0.069730218	0.023516602	-0.032014006	0.2073995837	-0.15743737359999999	0.011392899	0.045185830499999996	-0.1103731584	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00978218	-0.00024221999999999962	5.8670528399999806e-08	9.56910455524e-05	-0.0577893	-0.024176	0.00333960319449	0.0005844789759999997	-0.0647305	-0.0784188	0.00614950819344	0.00419003763025	-0.00875175	0.0014787499999999992	2.1867015624999973e-06	7.659312806250002e-05	0.00204651	-0.0004394899999999999	4.1882031801e-06	1.9315146009999987e-07	0.0008916529999999998	-0.0004995670000000002	2.495671874890002e-07	7.950450724089997e-07	0.0	0.0	0.0	0.0
28661.60546875	80.2890625	821487628.0462799	6446.333557128906	20847.76171875	24.4296875	434629168.681778	596.8096313476562	20267.904296875	58.025390625	3366.945957183838	410787944.58728415	1.353228	25.695389	0.18092685000000008	0.0514736264	0.044629629299999994	0.0813854161	-0.09455872900000001	-0.0759110393	-0.0807941477	0.0908634795	-0.1017644464	0.0010078042	-0.10111027480000001	0.0821809	0.064194427	0.108091514	0.1603778478	-0.017181123899999998	0.0447879144	-0.0100195356	0.0624657912	0.0595682902	-0.0097026796	0.0777417208	-0.0077894715	-0.0788351347	-0.081953868	0.097297668	-0.17619951379999998	-0.11302812529999999	-0.1212601242	0.1298657919	0.081436784	-0.1560837557	0.0754111162	0.0314850619	0.0924809213	0.007787171099999999	0.0748929915	-0.00017044990000000002	-0.0188440894	0.0038790541	-0.043725080199999995	-0.07966466650000001	-0.1741094762	-0.015801495500000002	0.07353626490000001	0.1297660582	0.0430932259	-0.0260841358	0.0082879347	0.1054217893	0.0394527125	-0.0719902374	-0.0853435272	0.1182048911	-0.0231548227	0.0699456661	0.0951798673	0.0139003928	-0.0257864646	-0.079404316	-0.0218046517	0.15283368460000002	-0.0025243802999999998	-0.1270351164	0.0181568054	-0.0690550717	-0.010112282700000001	-0.0412451844	-0.016344453000000002	0.1198398906	0.0799454605	0.1778500396	0.10197149679999999	-0.024214714300000002	0.041242138	0.196320623	-0.0412744619	0.0036848274	0.163483545	-0.1441197249	0.1350529817	-0.1107147282	-0.0229652731	-0.031643462000000004	-0.0013182097000000001	-0.059280186299999996	-0.0340284586	0.0146127372	0.0283135863	-0.0138524854	-0.0439106368	0.1207205288	0.11775003070000001	0.11285322490000001	0.0153137	0.00553152	3.05977135104e-05	0.00023450940769000002	-0.00536732	0.05242198	2.88081239824e-05	0.0027480639871204	0.037462	0.1021925	0.010443307056249998	0.0014034014440000005	-0.008577579999999998	0.000174170000000003	3.033518890000105e-08	7.357487865639998e-05	0.00213347	8.696000000000009e-05	4.5516942409000016e-06	7.562041600000013e-09	0.00104614	0.00015448700000000024	2.3866233169000078e-08	1.0944088996000003e-06	0.0	0.0	0.0	0.0
28434.3359375	-227.26953125	808511460.206604	51651.43983459473	20803.76171875	-44.0	432796501.650528	1936.0	20258.58203125	-9.322265625	86.90463638305664	410410145.9168854	1.192691	22.647091	0.17614403099999998	-0.0282103129	-0.0006427353	0.005184369	-0.1170439361	0.0456833424	-0.0670091795	0.0937072908	-0.0343000923	0.0520528653	0.0981554	0.092412466	0.1310186988	-0.0987697149	0.0888850364	-0.042843531500000004	-0.0005456895	0.1425665568	-0.0328112477	0.0258433415	-0.0176642592	-0.054422205	0.1352222297	0.0326727568	0.1114405108	-0.0297661216	-0.1430361481	0.0203291151	0.0977429378	0.0217161167	-0.018071989099999998	-0.059027374199999996	-0.13266677359999998	-0.0849085316	0.0077006775	-0.020163193200000002	0.0409922002	0.21881010260000008	0.0254645112	0.0749390109	-0.11657024810000001	-0.0738307788	0.024740447000000002	0.1162551968	-0.1362121351	0.064876858	-0.0199529117	-0.0286799311	-0.046729336600000004	0.0202834329	-0.0331008713	0.05761398440000001	-0.0679209795	0.09115535820000001	0.030327785099999997	-0.0460133831	0.048930393200000005	0.1074417091	-0.10434543380000001	0.0436978529	0.0327938502	0.1030990508	0.066087765	0.0985932457	0.096198589	0.0192333674	0.0101801611	0.019718851699999998	-0.0145185241	-0.1121901359	-0.048812452699999995	0.14850272720000002	-0.0221146944	0.15186121460000002	-0.0772461096	-0.10740200470000001	0.007713529399999999	0.1473573642	0.056113217400000005	-0.054962060300000004	-0.067680929	-0.093744677	-0.013672987900000001	-0.1760125595	-0.10820723480000001	-0.1225926148	-0.0160669675	0.0426312479	0.0784682896	0.044221717199999996	0.19363981170000005	0.120326335	0.1161887065	0.1093977275	-1.2501e-05	-0.015326201000000001	0.00023489243709240098	1.5627500099999998e-10	-0.015628099999999995	-0.010260779999999995	0.0002442375096099999	0.0001052836062083999	-0.0371202	-0.0745822	0.0055625045568400006	0.00137790924804	-0.007547619999999999	0.001029959999999999	1.060817601599998e-06	5.696656766439997e-05	0.00187973	-0.0002537400000000001	3.5333848729e-06	6.438398760000008e-08	0.000810343	-0.00023579700000000005	5.560022520900002e-08	6.566557776490001e-07	0.0	0.0	0.0	0.0
28683.962890625	249.626953125	822769727.1107521	62313.61572647095	20843.76953125	40.0078125	434462728.2718658	1600.6250610351562	20363.54296875	104.9609375	11016.798400878906	414673882.2401276	1.390915	26.411005	0.187858371	0.1433289676	0.0557641714	0.0605496245	0.0398884385	-0.027518196600000003	-0.1486115827	-0.047744590999999996	-0.0706901396	-0.016924070700000002	0.0495297971	-0.0994589042	0.1080384061	0.18668378019999998	0.0667472404	-0.0598558039	-0.0043689778	0.0670573266	-0.0628747679	0.06946965690000001	-0.0008376633999999999	0.1033277869	0.0400901028	-0.0076790866	0.0817538838	-0.1205329226	-0.2192156096	0.089445154	-0.0739852965	0.1258392961	0.044503788899999994	0.021783712200000003	0.0279679309	-0.0281561828	0.1669623139	0.0787133001	0.0487456074	0.07633440799999999	0.06747678309999999	-0.1492831506	-0.010552941000000001	0.015051851100000001	0.060223953	-0.0564131379	0.0699274303	-0.0621478228	0.13565218199999998	0.0015643972	0.0759509433	-0.0240232154	0.0370801775	-0.0128685916	-0.1458859193	-0.0096577846	-0.0606774129	-0.050529219900000005	-0.1099358765	0.0047469559000000005	0.031326212799999996	-0.2099251953	-0.0202054368	0.0907320684	-0.0317602964	0.0246790719	0.0981834809	-0.0746430153	-0.0583614183	-0.0353021393	-0.0038771898	-0.05440871480000002	0.040912644	0.1182485157	0.11739480890000001	0.13128929890000002	0.10945928449999999	-0.0729477777	0.0444157829	0.1221899359	0.09887684210000001	-0.0264975823	0.1628424582	0.052585508600000004	-0.067775692	0.0180072052	0.1801295554	0.0038411926	0.0024805560999999997	-0.0056945386	-0.0282592056	-0.0728428675	0.08951228970000001	0.1198669825	0.1143757435	0.10540925529999999	0.008446419999999998	0.008458920999999998	7.155334448424095e-05	7.134201081639996e-05	-0.0349044	-0.01927630000000001	0.00121831713936	0.0003715757416900001	0.0642364	0.1013566	0.010273160363559998	0.00412631508496	-0.00694105	0.000606569999999999	3.679271648999988e-07	4.81781751025e-05	0.00244849	0.0005687600000000003	5.995103280100001e-06	3.234879376000002e-07	0.0008103419999999999	-1.0000000001241657e-09	1.0000000002483306e-18	6.56654156964e-07	0.0	0.0	0.0	0.0
28357.962890625	-326.0	804174059.3060646	106276.0	20830.404296875	-13.365234375	433905743.17126846	178.62948989868164	20312.595703125	-50.947265625	2595.6238746643066	412601544.1986122	1.3392620000000002	25.430212	0.27766061169999995	0.0022963206	0.0553213596	-0.0592549867	-0.0933804742	0.015490407	-0.011621018500000002	-3.31922e-05	0.056683594299999994	0.0456545392	0.031348997	-0.1347093434	0.0306524626	-0.1264285741	0.1172021555	0.1651649855	0.0249640532	0.0482317793	0.048392575	0.0355670541	0.0298504729	-0.019076652700000002	0.05429583650000002	0.0189943045	0.00928608	0.0770100351	-0.0207355077	0.0725990659	-0.0477749541	0.0273761239	-0.17171569190000002	-0.017649226299999998	-0.0053038106	0.0115657125	0.035939382	0.0653512691	0.0432518017	-0.1436794024	-0.0485566442	-0.033490602	0.1436516155	0.1494816974	0.1085754257	0.0843775981	0.182232625	-0.129442642	0.0048035169	-0.0781680645	-0.055023443600000006	0.05475969519999999	0.0231714442	0.010301305	-0.010634672099999999	-0.022467589500000003	0.0499544292	-0.09796169	-0.1267391866	-0.0401832786	-0.0701928844	0.1070859087	0.1528643358	0.0284396614	-0.0136535426	-0.0891659191	0.0024083861	0.0166226766	-0.0074862785	0.0870598439	-0.051517099299999994	-0.1180651329	0.0101039125	0.0146650845	0.1450775934	-0.0515882649	-0.12472338890000001	-0.0325420915	-0.0259826131	-0.0696827859	0.018626353999999998	0.0015470687	-0.0548156379	-0.018312095900000002	-0.0794076528	0.1465897598	0.1421680877	0.0528191467	-0.035103398	-0.06431286809999999	0.1809295504	-0.0320063014	0.1334951777	0.11934271980000001	0.112315068	0.1009072399	-1.17917e-05	-0.008458211699999997	7.154134516201685e-05	1.3904418889000002e-10	-0.0136863	0.021218100000000004	0.00018731480768999998	0.0004502077676100001	-0.0238435	-0.0880799	0.007758068784010001	0.00056851249225	-0.00434464	0.0025964099999999995	6.741344888099998e-06	1.8875896729600007e-05	0.0020173	-0.0004311900000000005	4.069499289999999e-06	1.8592481610000048e-07	0.000639854	-0.0001704879999999999	2.9066158143999963e-08	4.0941314131600006e-07	0.0	0.0	0.0	0.0
28350.890625	-7.072265625	803772999.2307129	50.01694107055664	20827.955078125	-2.44921875	433803712.73639303	5.9986724853515625	20376.673828125	64.078125	4106.006103515625	415208836.2977944	1.3020040000000002	24.722748	0.12083780569999998	0.0008918506	0.0075856056000000015	-0.015187176100000001	0.1450142656	0.0196897125	-0.0078799373	0.008896328	0.0648183229	0.1287098939	0.0757120473	0.006385003100000001	0.2174462672	-0.0939855827	-0.0457398699	0.0457753604	-0.0800118121	-0.18639143170000005	0.026616865899999998	-0.0308067428	0.0753947113	-0.0479916885	0.09847422199999999	0.08670450060000001	0.027099067799999998	0.10825248119999999	0.1269343428	0.0032012217	-0.0084545131	-0.1129855025	-0.10856847289999999	-0.1959831682	-0.1867843821	-0.0131070901	-0.1676790167	0.1474936744	0.0714757534	-0.0727918127	-0.0099544879	0.0299188106	-0.054092162199999995	0.0070424593999999984	0.0049737793	0.11436701640000001	-0.0307310688	-0.13941771039999998	0.0059043121	-0.0052077891	0.043853536500000005	-0.1526468967	-0.1401889669	0.020031488	-0.0351043951	-0.0083049231	0.0474254844	-0.1167794364	0.0022992204	0.0650868842	-0.2587412184	-0.0032810133000000003	0.0335936376	-0.0763637108	-0.1256058786	0.1059507567	-0.099785489	-0.0308866802	0.08379734429999999	0.0836457986	-0.066499207	-0.11997852699999999	0.026890166200000003	0.0187883437	-0.0402116653	-0.0315852946	-0.1645159942	0.09653879480000001	-0.0560182452	-0.047615459699999994	-0.1992325086	-0.0043853061	-0.0839265112	0.11094917259999999	0.0290757022	0.08605929150000001	-0.0995015341	0.0371050757	0.0679597044	-0.0341399327	0.029266328799999998	-0.0931461745	0.0625307569	0.11875383099999999	0.1100111431	0.0959136145	-4.84474e-05	-3.66557e-05	1.3436403424900004e-09	2.3471505667599997e-09	-0.0457538	-0.032067500000000006	0.0020934102144400005	0.0010283245562500004	-0.0690595	-0.045215999999999985	0.0020444866559999994	0.004769214540249999	-0.00449034	-0.00014569999999999948	2.1228489999999852e-08	2.01631533156e-05	0.00154909	-0.0004682099999999997	2.3996798281e-06	2.1922060409999972e-07	0.000383411	-0.00025644299999999997	6.576301224900001e-08	1.47003994921e-07	0.0	0.0	0.0	0.0
