csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
31908.4609375	n/a	n/a	1018149879.3999633	18606.126953125	n/a	346187960.19580466	n/a	20083.955078125	n/a	403365251.58014303	n/a	n/a	n/a	n/a	-0.0980061293	-0.055125267900000004	-0.0604460809	-0.117850883	0.0799489118	-0.0494082301	0.008708296400000001	-0.030630537000000006	0.2765388836	0.1852463331	-0.0402634508	0.0019186638	-0.1897099188	0.106784109	-0.1062921451	0.1257546064	-0.05733454480000001	0.0459727495	-0.0712417146	0.2892848338	-0.021050318300000002	0.1350578142	-0.24012945030000002	0.2715149072	-0.09501405630000001	0.025724252799999996	-0.0036652861	0.1392910668	-0.0085378907	0.030586125099999997	-0.132408001	0.0286289603	-0.0992134526	-0.0772875155	0.0651092022	-0.0760096449	0.1067279074	-0.1565163311	-0.1356226459	0.1391917227	-0.0708061449	-0.0882303522	0.0762316915	-0.0101204809	-0.0536216821	-0.1168735004	0.10074792140000001	-0.0194597091	0.0601814168	-0.2831538202	0.0055880007999999995	-0.042911743499999995	0.030012189100000006	-0.2005179774	0.047097763499999994	-0.1145433878	0.0101616691	-0.0543405941	0.27583887170000004	-0.1558082311	0.1337522291	-0.0183182505	0.1387247786	-0.22198787379999999	0.062370943099999986	-0.0446213524	0.028085385	-0.0029288276	0.0044134188	-0.051293465999999996	0.1385125487	-0.023228676400000002	0.0125016929	0.12315457769999999	-0.054800353499999996	0.1901762097	-0.0091644907	-0.2204645675	0.09856554869999999	0.0067920283	-0.077502129	-0.0006769147	0.1621310262	-0.1527702683	-0.0223284415	0.0740469002	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.16097899999999998	n/a	0.025914238441	n/a	-0.366727	n/a	0.13448869252900006	n/a	0.0034224000000000004	n/a	1.1712821760000003e-05	n/a	-0.000186682	n/a	n/a	3.4850169124e-08	0.000549894	n/a	3.02383411236e-07	n/a	0.00175835	n/a	3.091794722500001e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32094.001953125	185.541015625	34425.468479156494	1030024961.3671912	18635.54296875	29.416015625	347283461.7401276	865.3019752502441	20197.833984375	113.87890625	407952497.6603737	12968.405288696289	3.085348	59.243351	0.753219445	0.2734918816	0.1876458796	0.13504002980000002	0.1417217411	-0.0702387959	-0.3674695886	-0.04685133650000002	0.2587134126	0.0966829283	0.2044737049	-0.0157282834	0.1031447342	0.1446921373	-0.029637041	0.0018935973	0.1794704629	0.2677620787	0.2212580361	0.12056088050000001	0.0416488659	0.08062544	0.14318985050000002	0.09583163380000001	0.0199391339	0.1325158054	0.19334170420000002	0.015769898799999998	0.00023018869999999998	0.0938300863	-0.047813173099999995	-0.0175644643	-0.1154384502	0.0647973521	-0.016347431200000002	0.0295315095	0.16548473519999998	-0.0037194276	0.0435425868	-0.0165272052	0.0092417256	0.2081537009	0.29802888489999996	0.2569652416	-0.1360460094	0.13716824119999999	0.161141024	0.1359215082	-0.0468519912	-0.3069315134	-0.0977932644	-0.031159915099999998	0.36540259909999995	-0.2535502045	-0.0303275348	-0.1522868483	0.0718093261	0.0008041667	0.0668436075	-0.0053518748	-0.0814355613	0.1873242753	0.0810520811	-0.015216713400000003	-0.050735378	-0.1590337507	-0.153644465	-0.043861042999999995	-0.1873914948	0.0600566357	0.0786566065	0.11362374119999999	0.0411246254	0.0183200499	-0.1691007944	-0.0323394473	0.0686392051	-0.1422370688	-0.044816250599999996	0.004510151	0.0326457936	-0.0499903647	0.0323698286	-0.018772741000000003	0.029116102799999998	-0.011833008700000001	-0.0048088508	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0597559	0.10122309999999997	0.0035707675848099993	0.010246115973609995	-0.220367	0.14636000000000002	0.048561614689000006	0.021421249600000004	-0.384645	-0.3880674	0.14795177602499998	0.15059630694275994	-0.00071676	-0.000530078	2.80982686084e-07	5.137448976e-07	-1.72919e-05	-0.0005671859	2.9900980561e-10	3.2169984515881e-07	0.000504235	-0.001254115	2.54252935225e-07	1.5728044332250004e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31432.9453125	-661.056640625	436995.8821144104	988030051.0186156	18581.298828125	-54.244140625	345264666.1400795	2942.4267921447754	20081.955078125	-115.87890625	403284919.75983053	13427.920913696289	2.353567	45.192051	0.5714502450000001	0.20820410190000002	-0.0107173474	0.18816122370000002	0.0844659002	0.034732294500000004	0.0343478334	0.23574866309999998	0.186021262	-0.0056112039	-0.0911337941	-0.20111892010000001	0.1040281136	0.090846984	0.094658445	0.0619876491	0.0361924164	-0.0802362195	-0.23900377899999997	0.0092539237	-0.12517288869999998	0.1159822525	0.117770036	0.038208891099999996	0.1043790404	0.0010339596	-0.0095416838	-0.0514427446	0.0485957706	-0.19506734420000002	-0.062231267199999996	-0.017218494299999998	-0.006386284200000001	-0.0523992555	-0.1732447804	0.19918540839999999	0.0032935509000000004	0.0011264104	-0.0031520297999999996	-0.0578769473	0.0508075052	0.2396777061	-0.0124820544	0.0319540899	-0.21163559350000002	0.1792718363	0.1043488471	-0.0409545015	-0.1631425247	0.013786396499999999	0.0186235508	0.09416615810000001	0.0038516471999999998	-0.16529105970000002	-0.060969192	-0.0342834868	-0.010001076999999999	-0.0127734489	-0.1063035417	0.0141286948	0.1034618281	-0.0330185333	0.0703882387	-0.0023210731	-0.0774064852	0.0740730367	0.0209026952	0.0409013089	0.1724600048	0.0692559887	0.0160324188	0.16590122359999998	-0.011311142199999999	0.0101670286	-0.026552882400000002	0.030451130099999998	0.10938151509999999	0.1273812617	0.026662528300000002	0.0634943094	0.1952914616	0.0601991507	0.1916783387	-0.033298131099999996	0.17172145219999999	0.0029197563	-0.0886162256	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.013715	0.0460409	0.000188101225	0.00211976447281	-0.110941	0.109426	0.012307905481000005	0.011974049476	-0.601346	-0.2167010000000001	0.3616170117160001	0.046959323401000036	-0.00142279	-0.00070603	4.984783609e-07	2.0243313841e-06	0.00150871	0.0015260019	2.2762058641e-06	2.32868179880361e-06	0.00225785	0.001753615	5.0978866225e-06	3.075165568225e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31871.16796875	438.22265625	192039.09645080566	1015771347.692276	18656.5625	75.263671875	348067324.31640625	5664.620304107666	20088.890625	6.935546875	403563526.5432129	48.10181045532226	1.60265	30.773298	0.24137146	0.10308821480000001	0.0085067165	0.1051327372	0.1488202884	0.0860530737	0.12395182560000001	0.0087037873	0.0508239471	-0.0726124762	-0.09907953300000001	-0.3417428035	0.1908982764	0.0410069459	-0.060709740899999996	-0.0612143925	0.0188658942	-0.1143371588	-0.0855509106	0.12822518689999998	-0.042800471500000006	0.0808364779	0.0310283285	0.0272722697	-0.014197029299999999	-0.09794871890000001	-0.030114216800000006	0.0177550293	-0.055771759500000004	-0.1298370309	0.0668323086	-0.1364376613	0.0007383941	0.0665160683	0.1584218188	-0.0554434792	0.0732186477	0.0178092527	0.0643936806	0.0771290917	-0.045532152699999995	0.12156536779999999	-0.031513332000000005	-0.1756518548	-0.0382266174	0.0844590033	0.1688793369	-0.0147670361	0.0487630349	0.07164137570000001	0.0476419619	0.2144850823	-0.0972946999	-0.283451756	-0.09111807220000001	0.0410402748	-0.0983677458	-0.0004798071	0.008460615500000001	-0.0726445344	0.051848156799999996	0.0175246924	-0.011716117	-0.0255225223	0.0811124302	-0.0237992227	0.0803982908	0.0834402528	0.0747572444	-0.0857615527	-0.1070773704	0.1426421892	-0.12489124539999999	-0.0660535147	0.0228298648	-0.0164035408	0.0402113014	0.0186089553	0.15174273619999998	-0.0356800232	-0.0179322152	-0.018692503899999997	-0.11087767289999999	-0.0644861441	0.009650922099999999	-0.1131471693	0.0770525358	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.00738474	0.00633026	5.45343848676e-05	4.00721916676e-05	-0.0228342	0.08810680000000001	0.0005214006896400002	0.007762808206240001	-0.517417	0.08392900000000003	0.267720351889	0.0070440770410000065	-0.00118514	0.00023764999999999984	5.6477522499999914e-08	1.4045568196000005e-06	0.0006755019999999999	-0.000833208	4.563029520039999e-07	6.942355712640001e-07	0.0024471	0.00018924999999999972	5.988298409999998e-06	3.58155624999999e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32048.541015625	177.373046875	31461.197757720947	1027108981.230198	18707.3671875	50.8046875	349965587.08795166	2581.116271972656	20101.37890625	12.48828125	404065433.9326325	155.95716857910156	1.6456959999999998	31.599842	0.20907516	0.12484058099999999	0.042466299299999996	0.06355575849999999	0.1631586882	-0.0423062942	0.1102062339	-0.17490086789999998	0.12021199269999999	-2.65756e-05	-0.1001416267	-0.149371971	0.1973155898	-0.0304906825	-0.0727757649	-0.1383229715	0.0120228098	-0.0036618760999999997	0.0695219808	0.055349763899999994	-0.11828162560000001	-0.045045007699999993	-0.026310507799999997	-0.030586494300000006	-0.07843927269999999	-0.030008185899999998	-0.0616534919	0.0015432592999999998	0.1288854143	-0.0074290275	-0.0851895301	0.0727834324	-0.0825238214	-0.1352992861	0.09581995800000001	-0.0936973275	-0.0635949445	-0.023350436000000002	-0.156679077	0.1045271094	-0.027997052799999998	0.10174908810000001	0.0513383195	-0.1076884368	0.0005116136	0.0526075066	0.17710473359999998	-0.09998883380000001	0.1866128422	-0.0439009876	-0.0270485492	0.05876227940000001	-0.0499379331	-0.28987605710000003	-0.0702957803	0.037482789	0.0062821917	-0.020672880600000002	0.0416380856	-0.0470872521	0.0856183197	-0.0426169379	-0.013448271699999998	-0.002816462	0.0556502358	0.031197413700000006	-0.0526790092	0.0202738605	-0.014219595600000001	-0.0512834784	-0.0600544866	-0.0533844715	0.0484523944	0.1322025125	0.1041307213	0.104466073	-0.08760191630000001	-0.0160770283	-0.09923978060000001	0.0348350071	-0.1359847505	0.11429198289999999	-0.0857399776	-0.054022164299999995	-0.0348809826	0.0114000569	0.050948039	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.00783545	-0.00045071000000000087	6.139427670250001e-05	2.031395041000008e-07	-0.0414211	-0.018586900000000003	0.0017157075252100002	0.00034547285161	-0.42354	0.09387700000000004	0.17938613159999994	0.008812891129000008	0.000122905	0.001308045	1.7109817220250004e-06	1.5105639025e-08	0.000333106	-0.00034239599999999986	1.1095960723599999e-07	1.1723502081599991e-07	0.00217433	-0.0002727699999999999	4.7277109489e-06	7.440347289999992e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32127.697265625	79.15625	6265.7119140625	1032188931.5916481	18686.16015625	-21.20703125	349172581.385025	449.73817443847656	20047.798828125	-53.580078125	401914237.8529701	2870.8247718811035	1.217378	23.375504	0.18230821	0.0539471049	0.0621790467	0.0214335993	0.1363737784	-0.0291339644	0.1350521596	-0.1391269723	0.0099452878	0.0895833041	-0.1135412074	-0.1224002493	-0.1352477811	-0.0164146351	-0.06664053959999999	-0.0103079976	0.044940452400000004	-0.0116324741	0.0785420625	0.1523557106	0.0070397759	-0.057254398899999996	-0.0660720487	-0.1006591656	0.09819458560000001	-0.128400394	-0.1375263242	0.070382551	0.0429140356	0.1195354565	0.0673010318	0.1275398816	0.0674029191	-0.0554477711	0.08697007970000001	0.0029842211	-0.0333377958	-0.0885417667	0.124337738	-0.1142156766	0.0030025232	0.0295465354	0.0608330951	-0.1638372458	0.05426054599999999	0.0119471722	0.1462633464	-0.0983014958	0.1434568891	-0.0011602136	-0.051546146200000004	-0.0832614284	-0.1263245694	-0.08395845910000001	0.0437979994	0.1353089134	-0.0428644792	0.12320987929999999	0.1414338618	0.1018265508	0.0086051743	-0.0373342433	-0.0824124276	0.0088710285	-0.14923463539999998	0.12219840480000001	0.0532644815	0.0521986493	-0.0623529334	-0.1356143557	-0.0323885483	-0.053469179400000004	0.0718351984	0.0784488414	0.0252699076	-0.053487394	-0.1532823463	-0.023768629399999998	0.0364320592	-0.0257558817	-0.025259312599999997	-0.13163952339999999	0.0680314249	-0.0435332666	-0.0363713311	-0.1538750141	-0.0871346792	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.00855698	-0.0007215299999999997	7.322190672040001e-05	5.206055408999996e-07	-0.0481902	-0.006769099999999993	0.00232229537604	4.5820714809999906e-05	-0.31800100000000003	0.10553899999999994	0.10112463600100002	0.011138480520999987	-0.000536734	-0.000659639	4.3512361032099993e-07	2.88083386756e-07	2.09634e-05	-0.0003121426	4.3946413956000003e-10	9.743300273476e-08	0.00176054	-0.0004137899999999998	3.099501091600001e-06	1.7122216409999985e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32174.07421875	46.376953125	2150.8217811584477	1035171051.8336334	18624.064453125	-62.095703125	346855776.7541542	3855.8763465881348	20055.0234375	7.224609375	402203965.0786743	52.19498062133789	1.384826	26.590744	0.14305235000000002	-0.0045331252	0.0681621505	0.009948034100000001	0.0738014238	0.040011048	0.0418336706	0.0028224503000000003	-0.0358723657	0.084151134	-0.1806942747	0.0464570275	-0.043875137800000005	-0.015516113500000001	0.022113312599999997	0.022536556699999998	0.0328897746	0.0042153754	0.0374835346	-0.06710489559999999	0.0320431008	-0.020056581	0.0231749543	-0.08158256309999999	-0.0453116888	-0.043656133	0.0678063275	0.09688963630000001	-0.032523549	0.0265987307	0.210071179	0.179920697	0.1212452524	-0.0607173938	-0.0021662685	0.010562387099999999	0.06296359650000001	-0.0660141442	0.1807584066	0.0888829286	-0.08003899190000001	-0.0072235958	0.0293569084	-0.10579245970000001	0.0296344012	0.008368951999999999	0.0817535224	0.0054832287	0.025002345099999997	0.0579615615	-0.056943567199999996	-0.0822758628	-0.1065606781	0.0092666256	0.0905528109	0.0385680907	0.0245512665	0.0021587182	-0.0291960541	0.044482014	-0.0090499716	0.0285562193	0.0648044502	0.10848197300000001	0.0034330418	0.04807934	0.1299791116	-0.0095419985	0.1261323904	0.043778539000000005	-0.091397555	0.0314712209	0.1269628972	-0.10039639560000001	-0.1002049889	-0.015312746200000001	-0.19373898679999998	-0.05622863769999999	0.050271005199999996	-0.093364807	-0.088989998	-0.0294855299	0.0001853586	0.0637897808	-0.018582618999999998	-0.018236200600000002	-0.0468264015	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.007866619999999998	0.0006903600000000027	6.188371022439998e-05	4.765969296000037e-07	-0.00466193	0.04352827	2.17335913249e-05	0.0018947102891928996	-0.260914	0.05708700000000005	0.06807611539599999	0.0032589255690000057	-0.000644825	-0.00010809100000000003	1.168366428100001e-08	4.15799280625e-07	-0.00052968	-0.0005506434	2.8056090240000004e-07	3.0320815396356e-07	0.00158434	-0.00017620000000000005	2.5101332356000003e-06	3.104644000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32101.384765625	-72.689453125	5283.756595611572	1030498903.8707008	18621.822265625	-2.2421875	346772264.492527	5.02740478515625	20083.267578125	28.244140625	403337636.6145668	797.7314796447754	1.141523	21.918968	0.13080201	0.010265879399999999	0.0700025997	0.0253079069	0.0742741341	-0.066480771	0.0666947235	0.08892413689999999	0.005495309499999999	-0.0059659165000000005	0.0460853742	0.026190981800000002	0.0319984501	0.0719310856	-0.11307836119999999	0.1032711656	0.0302815494	0.052897270700000006	0.1032069915	-0.0627555741	0.0128853286	-0.1325110785	-0.023803719100000002	-0.0029727828000000005	-0.1861461976	-0.058874443600000013	-0.19028753489999997	0.086497394	-0.0638972258	0.1233555831	0.045234293499999995	-0.0196557009	-0.1219209278	0.1181501281	0.0312585285	0.058712651799999994	-0.1498651517	0.0941712714	-0.0281484215	0.033960226	0.0900169106	0.0184250311	0.04567547190000002	-0.1068385741	-0.0127845077	0.0241874671	0.0692680305	-0.1017569394	-0.1036753827	0.0050570346	0.0189687048	-0.011280961200000002	0.0110964819	-0.0377728586	0.12304707050000001	-0.0943406288	-0.045963771699999996	-0.0248877694	0.10300637439999999	0.0041395936	-0.09346188009999999	-0.0383425233	0.0584752761	0.0165462428	0.0768115992	-0.0065786833	-0.0278446489	-0.0105989707	-0.047984276500000006	-0.2325641069	0.09292928199999999	-0.10755861470000001	-0.0850589115	0.1013325242	-0.1055641825	-0.104490365	-0.042179952699999995	0.025040063900000003	-0.0777452979	-0.0961614512	-0.0001615563	0.0791504084	-0.1511173273	0.0636861051	0.006838771600000001	0.07601818769999999	0.009512275799999999	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00726258	0.0006040399999999974	5.27450682564e-05	3.6486432159999706e-07	-0.0493536	-0.04469167	0.00243577783296	0.0019973453673888994	-0.258339	0.002574999999999994	0.066739038921	6.630624999999968e-06	0.00017569099999999998	0.0008205160000000001	6.732465062559999e-07	3.0867327481000003e-08	-0.000756935	-0.000227255	5.72950594225e-07	5.1644835025e-08	0.000973485	-0.0006108550000000001	9.47673045225e-07	3.731438310250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32127.5078125	26.123046875	682.4135780334473	1032176758.2422484	18597.00390625	-24.818359375	345848554.28907776	615.9509620666504	20119.99609375	36.728515625	404814242.81251526	1348.9838600158694	1.1713870000000002	22.492399	0.18030085	-0.013442473100000001	0.0602608434	-0.0046819803	0.0407646573	0.0860991464	-0.0751078955	0.1130885043	-0.0463935248	-0.068457092	-0.1007435465	0.0390729997	0.0421262462	0.0098318888	-0.023839644500000003	0.0992397774	-0.0242008702	0.08473440970000001	-0.0374677259	0.0403825281	0.0311755113	-0.191370755	-0.09152555789999996	0.10456811390000001	0.010779301399999998	0.0707431646	-0.0214083519	-0.0020364779	-0.1531676325	0.015418137	0.041007263700000005	-0.0147618702	0.0999469043	-0.09416865630000001	-0.0235958579	-0.1228024978	0.0139630868	0.0361476622	-0.016516296	-0.0720330759	0.008943363900000001	-0.006966175400000001	0.0231999077	-0.0530510607	-0.0360885869	-0.0056080063	0.032334848799999996	0.1051812805	-0.1229666604	0.0068688134	0.0615418012	-0.0098809614	-0.0125866251	0.016005879299999998	0.0922563896	-0.1543547258	-0.0194630807	0.0682973509	0.0734282468	-0.0537083664	0.009066890400000001	-0.17030350940000002	-0.09428083949999999	0.040090329300000005	0.084115875	0.0095430295	-0.0665535482	-0.0007980617	0.0815528208	0.1035783926	0.0406690773	-0.0652841232	0.0015076508	-0.0336329697	0.0668574192	0.0550839126	-0.0328306071	-0.076146082	-0.034890307999999995	0.0750667151	0.0036977284999999997	-0.0917134034	-0.0026836358	0.0272741075	-0.1389639164	-0.038749032	0.0138773071	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.016830599999999998	-0.009568019999999995	0.00028326909635999984	9.154700672039994e-05	-0.00265742	0.04669618	7.061881056400001e-06	0.0021805332265924	-0.203997	0.05434199999999997	0.041614776009	0.002953052963999997	0.0012384	0.001062709	1.129350418681e-06	1.5336345599999996e-06	-0.000425751	0.00033118400000000005	1.81263914001e-07	1.0968284185600004e-07	0.000973485	0.0	9.47673045225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32198.693359375	71.185546875	5067.382083892822	1036755854.0510596	18605.84765625	8.84375	346177567.0075836	78.2119140625	20120.421875	0.42578125	404831376.4279785	0.1812896728515625	1.186183	22.776503	0.09384308000000002	-0.0246432081	0.055173046600000004	-0.018610680600000002	0.025020765499999997	-0.0659138408	0.0844454917	0.1135798882	-0.0713802934	0.0042416344	0.1061267622	0.0863985325	0.1028807585	0.0679767554	-0.1728164347	0.038159917599999996	-0.1935528325	-0.0154154106	-0.1137753714	-0.0367674814	0.1443198279	-0.1266073892	-0.1113834915	0.0198113674	0.0940163324	-0.018620065800000002	-0.051607145800000004	-0.0465109922	-0.045936905300000004	-0.039850397999999995	-0.0162718798	0.0193125786	0.0115197679	0.0161524022	-0.0099033665	0.054873362	0.060923105899999996	0.0266045478	0.0639430314	-0.01776664	-0.1118378133	-0.0307259904	0.0348311631	-0.0979190135	0.0139083921	-0.0162268549	-0.0004936987999999999	-0.08992764689999999	-0.1389655432	0.083725879	-0.0108705378	0.1042555283	0.039109356	0.0523040228	0.1259618107	-0.065339946	0.0058984716	0.0128630884	-0.0638253062	-0.0530962959	-0.13460082140000001	-0.132724726	-0.2595930071	0.029626829599999998	0.019450038700000002	-0.0400917636	0.0715586237	-0.039591230899999996	0.0346705775	0.0582718315	-0.0455327804	-0.042373077	0.0270466254	-0.0291477115	-0.0354267133	-0.0664470742	0.0497504988	-0.023192212200000003	0.06422717389999999	-0.0785403287	-0.018028077	-0.0258761011	0.1913976686	-0.08718546140000001	-0.12232078589999999	-0.057398011299999996	-0.13359385140000002	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0117023	0.005128299999999999	0.00013694382528999996	2.629946088999999e-05	-0.0393032	-0.03664578	0.0015447415302399998	0.0013429131918083995	-0.195063	0.008933999999999997	0.038049573969000015	7.981635599999997e-05	0.000377018	-0.000861382	7.419789499239999e-07	1.4214257232400002e-07	-0.000427069	-1.318000000000044e-06	1.8238793076099999e-07	1.7371240000001158e-12	0.000973485	0.0	9.47673045225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
