csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
34836.61328125	n/a	1213589624.9073641	n/a	23911.48828125	n/a	571759271.8243562	n/a	24070.0	n/a	n/a	579364900.0	n/a	n/a	n/a	0.020568202	0.1179559986	-0.0348469042	-0.0063445659	-0.0216456934	0.0853942492	-0.1075375093	0.0250159979	-0.046244279699999995	0.0846475564	-0.0829229353	0.0889863897	-0.0672968352	0.0330896722	-0.0385757421	0.07888783440000001	0.078140374	-0.0333690776	0.0692533223	-0.0331863414	0.0667914188	-0.049219737300000004	0.0646608069	-0.17746755109999998	0.0669309292	-0.0148683538	0.1530657994	-0.09015628839999999	0.17602460469999998	-0.0520940987	0.034026268	-0.0918451247	0.078778268	-0.0143699099	0.0605697516	0.0662490958	-0.0157430873	-0.0612875058	0.0070597226	0.0404332548	-0.0687674755	0.0089445258	0.026923574900000004	0.0119380327	-0.173373117	0.0092136425	0.0346140201	0.0599306664	-0.021254029700000003	-0.0327033069	-0.0534593296	-0.08757497449999999	0.041569652	0.0789542673	-0.05021275	-0.0027852476	0.0318302477	-0.049303660199999995	0.0407223211	0.06027502110000001	-0.0859792142	0.10292219	-0.0901953707	0.0620408173	-0.0338487259	0.029852787999999998	-0.11244578400000001	0.11092801470000001	0.020670761	-0.0183088552	0.0702040164	-0.0448736217	0.0723459987	-0.016936694199999998	0.0935315423	-0.1204474925	0.1339545132	-0.0247611891	0.0010098226	-0.1660437349	0.10485935539999999	-0.0378989188	0.043755597199999996	-0.0977237545	0.0291536608	0.0345548724	-0.1327473865	-0.1196795992	0.0875836589	0.0143914626	-0.0693006941	0.0359493305	0.0074354212	0.0045254699	0.06258432480000001	-0.08910301699999999	0.059340213600000004	0.0613632617	-0.0199226939	-0.0477551387	0.0367004827	0.05746567480000001	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.022948	n/a	n/a	0.000526610704	0.0798209	n/a	n/a	0.00637137607681	-0.026963	n/a	n/a	0.0007270033690000001	0.00349596	n/a	1.22217363216e-05	n/a	-8.307049999999997e-05	n/a	n/a	6.900707970249996e-09	0.0007445299999999998	n/a	5.543249208999996e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34667.5390625	-169.07421875	1201838264.6499634	28586.09144592285	23872.796875	-38.69140625	569910430.6350098	1497.024917602539	24043.341796875	-26.658203125	710.6597938537598	578082284.7613564	1.367509	24.396914	0.249143725	-0.1550574056	0.022529602200000002	0.1210328441	0.0623510596	-0.045877793	0.0325116342	0.1152863534	-0.054575458099999995	-0.2033976883	-0.049997098600000005	0.051616248200000006	0.1064755124	0.0076651455000000005	0.1966169603	0.0483646529	0.1064996913	0.06841877730000001	0.10440774230000001	0.08640825029999999	0.0341379271	0.030230005600000002	0.1396151572	0.055836280999999995	0.0263999983	-0.0482802445	-0.1209455087	-0.0465915619	-0.1660813017	-0.0097203348	-0.2206019673	0.0346071357	-0.0539846855	-0.003779824	0.0446699341	-0.0931515224	-0.14575259289999998	-0.1847774292	-0.04745009	-0.0900028115	-0.1944870704	-0.009167644300000001	-0.0327812899	0.0053606111	0.1527092019	0.10416412580000001	-0.0165685922	0.10646091869999999	0.1424401387	-0.0331109196	-0.0302727738	0.1314934227	0.048407043200000006	0.1130340398	-0.045403684900000005	0.0027383926000000003	0.0490133241	0.0017990241	-0.0676655006	-0.0489298814	0.14681230369999998	-0.0837998811	-0.1387472034	0.0015719594	0.1656011188	0.1239912922	-0.0512120766	0.0062290923	0.13003193289999998	0.0553791056	0.051294698799999996	-0.066404857	-0.1663678805	0.017342403	0.065518054	-0.1196270543	0.11212589939999999	0.1019607204	0.0387877644	0.0338700458	-0.108008624	-0.0291927004	-0.0740907532	0.15298335710000002	-0.1232522026	-0.0892335799	0.20951921059999998	0.0720152901	0.1031275577	-0.1566309414	-0.0325901788	-0.11631066050000001	-0.0700446743	-0.0053880886	-0.0190915188	0.0177761567	0.15798036669999999	0.11569705109999999	0.0267672175	-0.0734807062	-0.040110168599999996	0.0718775145	0.0421741737	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0230291	-8.110000000000062e-05	6.5772100000001e-09	0.00053033944681	0.100518	0.0206971	0.00042836994840999984	0.010103868324	-0.16672999999999996	-0.13976699999999995	0.01953481428899999	0.027798892899999983	0.00304046	-0.0004555000000000002	9.2443970116e-06	2.0748025000000017e-07	-0.000384349	-0.00030127850000000005	9.076873456225004e-08	1.4772415380100002e-07	-0.000270662	-0.0010151919999999998	7.3257918244e-08	1.0306147968639995e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34862.8125	195.2734375	1215415695.4101562	38131.715393066406	23901.625	28.828125	571287677.640625	831.060791015625	24070.1171875	26.775390625	716.9215431213379	579370541.4199829	1.359019	24.245457	0.16340434999999998	-0.0037211976	0.014917101	-0.0777944456	0.0172203098	-0.0517119849	0.038061981	0.001216142	0.1616435651	-0.030689826899999998	-0.0203853944	0.0655070718	0.0339754164	-0.0264061798	0.017741782	0.0994000134	-0.0315008638	-0.0381029667	0.026214485299999996	-0.0475727538	0.0372611629	0.0351427851	0.0884875049	0.061489065999999995	-0.0328746842	0.013423143200000001	0.0873027569	-0.2564201204	0.018064952	-0.0867551942	0.0371583429	-0.0376707066	0.0499992395	0.0811466257	-0.12868251460000002	-0.1633484339	0.049503656900000005	-0.0064776952	0.1045864967	-0.018787604399999998	0.0038283609	0.0314818771	0.0138825006	0.1334351754	-0.1587941376	-0.07065802339999999	0.027551142	-0.0045797071	0.0267336964	0.0517259341	0.023258750800000002	0.0111284407	-0.0490860924	-0.0499869964	0.024285888999999998	-0.0917876782	0.0063690859999999995	0.0718693415	-0.045907036	-0.12043739810000001	0.007519145600000002	-0.0083691125	-0.0124633772	-0.0130839121	0.0030442859	0.06455816730000001	0.05750111650000001	0.048781791799999995	0.0153012336	-0.0045924357	-0.0567029113	-0.11369581050000001	-0.0808265176	-0.0439469838	-0.0654580478	-0.0686981075	-0.0648410685	0.029645932000000007	-0.1432995268	-0.0031562959000000002	0.110944407	-0.0922777756	0.0396763945	0.0780919585	0.2353619892	0.060456366799999994	-0.0387776765	0.0260463973	0.0206702336	0.0432658428	0.1193435551	-0.030409062799999997	0.0074097958	0.0563826571	0.0735379508	0.08045154360000001	0.0500399496	-0.0766242379	-0.0012997468	0.0970831805	-0.0358637148	0.045019969900000005	0.0284598348	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0229791	5.0000000000001425e-05	2.500000000000143e-09	0.0005280390368099999	0.052627	-0.047891	0.0022935478809999995	0.002769601129	-0.111418	0.055311999999999965	0.0030594173439999948	0.012413970723999999	0.00345954	0.0004190800000000001	1.19684170116e-05	1.7562804640000006e-07	0.000399598	0.0007839470000000001	6.145728988090002e-07	1.5967856160400006e-07	-0.000270662	0.0	7.3257918244e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34707.08203125	-155.73046875	1204581543.1239164	24251.978897094727	23889.06640625	-12.55859375	570687493.7622223	157.71827697753906	24080.525390625	10.408203125	108.33069229125977	579871703.0885353	1.230133	21.946075	0.05996515	-0.1063858818	-0.051073573899999995	0.0958616022	0.0356837135	-0.07244436929999999	-0.021011709500000003	0.2089023582	0.09370880720000001	-0.05944108820000001	0.0017468338	0.071196366	0.0045453632	-0.011939981499999999	0.03769936	0.1656983353	-0.09101670630000001	0.17782457010000002	0.1500486099	-0.0451004576	0.0239008135	-0.0211082933	0.047994013200000005	-0.0647773321	-0.0206430863	-0.2558632345	0.0060485203000000005	0.047154156399999994	0.0452541254	-0.1407152841	0.0571868366	-0.0234618285	-0.10680372210000001	-0.0032886811	0.043705748899999994	-0.0154797873	0.0144184432	0.030022468599999998	0.0808285114	0.0162810184	-0.0056697787	0.021546507799999996	-0.0210636827	0.1376714101	-0.11354980449999999	-0.0982693578	0.045652661100000005	0.17325830920000002	0.0474592414	-0.0186476695	-0.04723040059999999	0.1247118408	0.0758182343	0.0397629617	0.0007805706	-0.0271211435	0.0156616131	0.0461123543	-0.03635981	-0.2083358978	0.0631873359	0.1041187851	-0.143816584	-0.0186400416	0.0057889205	0.0031884379	0.1456040039	0.045428803200000006	0.1569718547	0.1069810958	0.059691020199999986	-0.0149196177	0.10434834429999999	0.07661950769999999	0.0917187042	0.1098450826	0.19043016149999997	0.0141850406	-0.029058909900000002	0.0493457708	0.0016845972	-0.1030116355	0.1981186834	0.0053669813	0.08478381539999999	0.012830215	-0.0816317586	0.0206200837	0.0948958698	0.0288399899	0.026361527000000003	0.0059358002	0.0103185041	-0.024175802000000003	0.0803223902	0.1031743404	0.0099075407	-0.0528600746	0.0582978346	-0.0229773594	-0.04694155480000002	0.19076776329999998	-0.11897380460000001	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0229579	2.1199999999998997e-05	4.4943999999995756e-10	0.00052706517241	0.0308166	-0.0218104	0.00047569354816	0.00094966283556	-0.108963	0.002454999999999999	6.027024999999994e-06	0.011872935369	0.0033503	-0.00010924000000000003	1.1224510089999998e-05	1.1933377600000006e-08	0.0008450499999999998	0.0004454519999999997	1.9842748430399974e-07	7.141095024999996e-07	-0.000429541	-0.00015887899999999995	1.84505470681e-07	2.5242536640999986e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34799.109375	92.02734375	1210978013.2932131	8469.031997680664	23888.4609375	-0.60546875	570658565.9624634	0.3665924072265625	24064.755859375	-15.76953125	248.67811584472656	579112474.5713234	1.198832	21.387644	0.08768569999999998	-0.0350983223	0.0584259401	-0.0456106316	0.0549259249	-0.037443088900000004	-0.00888508	0.0207837936	0.133912444	-0.0022320902	0.0877772533	0.0666372085	0.0588695061	-0.047959668899999995	-0.0318504763	0.117971194	-0.022535055	0.0901129507	0.05371741	0.10396176060000001	0.0900028195	0.1176809316	0.010860940500000001	-0.081677771	-0.1099904779	0.12278627939999999	0.1290107133	0.0101746903	-0.0774979821	-0.0993927045	0.0671555155	-0.0901030765	0.12338457289999999	0.0297427769	-0.048564762000000004	0.0181101568	-0.0999730467	0.0765514524	0.1341170323	0.0356284602	0.094906092	0.0048629551	-0.0660417081	0.0333244456	-0.1383934637	0.0968598976	-0.04645879519999999	0.003990277	-0.0260241096	-0.08507757640000001	-0.0631740392	0.0218341661	-0.048303235099999994	-0.0081646035	0.0782346661	-0.0412907564	0.056727179100000004	0.030091275	0.0032634266999999996	-0.12163783859999999	0.0657560806	0.05047854139999999	0.0047346197	-0.0137106874	-0.047751317599999996	0.0072383744999999985	0.0147912125	-0.052422002999999995	0.0860197237	0.132979435	-0.0211483731	-0.0514154634	-0.0980968517	0.1666824709	-0.013597822800000001	0.0301658171	-0.1411719797	-0.0494171951	0.0082337915	-0.08871608380000001	0.0073340401000000005	-0.086753186	-0.071347319	-0.0631171185	0.12762694789999998	-0.013166354199999999	-0.2047968174	0.1122044128	0.0285129748	-0.0418930209	-0.0015458285000000001	0.14529339619999998	-0.055340853899999994	0.0306724629	0.0092596964	-0.0277966556	-0.0658599212	0.10661357099999999	-0.1574049042	0.042354726100000004	-0.024551046200000003	0.0025879637	0.0423423996	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0229599	-2.000000000002e-06	4.000000000008001e-12	0.0005271570080100001	0.073003	0.042186400000000006	0.0017796923449599996	0.005329438009	-0.0904322	0.0185308	0.00034339054863999997	0.00817798279684	0.00296814	-0.0003821599999999999	8.809855059600003e-06	1.460462655999999e-07	0.0008450499999999998	0.0	0.0	7.141095024999996e-07	-0.000586711	-0.00015717	3.44229797521e-07	2.4702408899999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34675.1796875	-123.9296875	1202368086.3604126	15358.567443847656	23866.859375	-21.6015625	569626976.4260254	466.6275024414063	24011.0	-53.755859375	2889.6924171447754	576528121.0	1.065945	19.016888	0.12017695000000002	-0.0778938737	0.0351778245	0.055406681299999996	0.0571583734	-0.07112651589999999	-0.1489261253	-0.0128761098	0.022905209300000003	-0.0773564154	0.1431662638	0.0046048248	0.0035991924	0.0038358027000000004	0.0613784227	-0.0897184276	0.0449664982	0.036646379300000004	-0.0196459106	0.0442523749	0.023893553300000002	0.11045095869999999	0.0065224683	0.053585118200000004	0.0092015886	-0.0109600926	0.0261953995	0.0088900689	0.0020350627	-0.0385047183	0.1379641559	-0.1306496663	0.18512978300000002	0.046777315199999996	-0.0880506284	-0.0397494942	0.033592817999999997	-0.009965726500000001	0.008174136700000001	-0.058146602199999994	0.09392861220000001	-0.0018800581	0.0249785827	-0.0696656967	-0.1159038328	-0.1366340642	0.0651575016	0.0075274124	-0.0641110978	0.0856979942	0.0363005504	0.06840052519999999	0.0234150534	0.0702176667	0.0752559221	0.0125094366	0.053347321100000004	0.0549830779	0.1374418269	-0.0402785866	0.1436401711	-0.0584293889	0.0828368162	0.0398083034	0.0271060417	0.0251887818	-0.0512459288	-0.1236364246	-0.0195754852	-0.0647719168	-0.0103683505	0.0371213506	-0.0093069051	0.0510323256	-0.0759231081	0.0200312188	0.0118634355	0.0185124311	-0.0002528525	-0.0930077319	0.042666463499999994	-0.0226880007	-0.0908858238	0.0707021119	0.1898221726	-0.0140045449	-0.0626334026	-0.0404746669	-0.0607008761	0.024640773900000003	-0.021932623	0.0597396336	0.045045898499999994	0.07538103730000001	-0.020583149499999998	-0.014687076499999997	0.0019687588	-0.10610953320000001	0.0267010264	0.0378487172	-0.1245234414	0.0173240916	-0.010639323700000002	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0228819	7.800000000000168e-05	6.084000000000262e-09	0.00052358134761	0.08342669999999999	0.010423699999999994	0.00010865352168999988	0.0069600142728899975	-0.06213390000000001	0.028298300000000002	0.00080079378289	0.0038606215292100008	0.00207918	-0.0008889600000000002	4.3229894723999985e-06	7.902498816000005e-07	0.0008450499999999998	0.0	0.0	7.141095024999996e-07	-0.00132529	-0.0007385790000000001	1.7563935841e-06	5.454989392410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34874.50390625	199.32421875	1216231022.7070465	39730.14418029785	23863.958984375	-2.900390625	569488538.4079323	8.412265777587889	24029.62890625	18.62890625	347.03614807128906	577423065.3720857	1.191702	21.260452	0.10865115	0.0034362496999999995	-0.14239291699999998	0.0350878141	0.012907338400000001	0.0587273769	-0.1048405005	0.1430929606	0.0118980224	0.1063433484	-0.0039264238	-0.0387040544	0.0160393564	0.0882141554	0.038531332200000004	-0.0334582662	0.0066395468999999995	-0.0075535529000000014	0.13892395970000002	-0.1064381203	0.056385893	0.049361460999999995	0.0169978832	0.04623624	0.0255198286	0.07144033129999999	0.0890966835	-0.0527744251	0.18448789350000008	0.0001318482	0.0658774963	-0.1158456367	0.09952024470000001	-0.029843732	-0.026109934799999998	-0.0013107605	-0.0062336889	0.0001337081	0.0733675727	0.076134952	0.0707033366	-0.2174671205	-0.0368971657	-0.1238177977	0.16727740630000001	-0.043373516900000006	-0.011929727	-0.027401203	-0.1552232992	0.046983017099999996	0.055467149199999996	0.0357557165	0.1246030323	-0.1005359582	0.0715360796	-0.0783708685	0.0116814243	-0.0736440302	0.07433664200000001	-0.0930442466	-0.0396029924	0.1167026864	-0.0043795607	-0.0451458171	0.004497338	0.0232910296	-0.0917662177	0.0642272366	-0.054283413200000005	0.054289923600000005	0.0051795614	-0.0546695292	0.1543262634	0.020042991399999998	-0.1391681219	-0.0460766728	0.0431899473	0.18702515620000001	-0.024482655	-0.0914141893	0.1562628591	0.019237008700000002	-0.0422475572	-0.0510095742	0.0257880609	-0.07139224059999999	-0.05841625900000001	-0.05955380160000001	-0.010649155700000001	-0.1370641695	-0.0624631992	0.0335136203	0.15232734380000001	0.0030333565000000002	-0.109600087	-0.0821732378	-0.06941680160000001	0.0218548065	0.048704533700000004	0.0376758643	-0.0595638021	-0.0860941354	0.1497555458	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0228649	1.6999999999999654e-05	2.8899999999998825e-10	0.00052280365201	0.0560063	-0.02742039999999999	0.0007518783361599996	0.00313670563969	-0.0333591	0.028774800000000007	0.0008279891150400003	0.0011128295528099999	0.00270477	0.0006255900000000001	7.3157807529e-06	3.913628481000001e-07	0.000629571	-0.00021547899999999976	4.6431199440999897e-08	3.96359644041e-07	-0.00111758	0.00020771000000000008	1.2489850564e-06	4.3143444100000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35145.875	271.37109375	1235232529.515625	73642.27052307129	23835.994140625	-27.96484375	568154616.6719093	782.0324859619141	24095.27734375	65.6484375	4309.717346191406	580582390.272232	1.497654	26.718758	0.19372665	0.0856117959	0.1026804784	-0.0824820101	-0.0370206466	0.157338917	0.0022765401999999997	-0.1016342467	-0.042710005	-0.0457498188	0.0614815037	-0.0036402859000000004	0.0827001521	-0.0268513565	0.0553990843	-0.0195051499	0.0192193496	-0.1740610121	-0.0815649194	-0.1663646362	-0.18409454190000002	0.04975527	-0.1105256133	0.09713271119999999	0.07060186639999999	0.08344668400000001	-0.006435813100000001	0.0732012769	-0.0529132462	0.0299964881	-0.0397367722	0.091993202	0.09119689199999999	-0.1033671191	0.0200994208	0.0967147218	-0.0857475164	0.1513853147	-0.0722739105	0.043614544500000005	0.0222693596	-0.1379248474	0.07528304059999999	0.014826384199999999	0.059269142699999985	0.04306496519999999	0.1270413634	0.1166430326	-0.0330600844	-0.1959177073	-0.0683478832	-0.1116730298	-0.1268337868	-0.0192366224	-0.0468618392	0.10515215789999999	-0.0203231079	-0.1513624747	0.0107106888	0.0939961807	0.0685311288	-0.046832485099999994	0.0757777433	-0.0465146045	0.08664440820000001	0.0626689074	0.0629275126	0.0171816071	-0.1068306858	-0.1718877832	-0.173649633	0.17093691800000002	-0.0028783896999999997	-0.0280248672	-0.11699835869999999	-0.027370538	-0.087210025	-0.010087582099999999	0.0586336101	-0.0069950309	0.07675364009999999	0.0097135436	-0.0459787137	-0.056550572199999996	-0.11457399160000001	0.120231484	-0.04743823900000002	0.029877747599999997	-0.00041951449999999996	-0.0725956541	-0.056573675999999996	-0.09624895630000001	0.1390096209	0.015599450700000001	-0.0429331179	-0.0607126599	-0.0944076277	0.12658265859999998	-0.0055779734	-0.1098412833	-0.1439913692	0.11637707230000001	-0.0324036248	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0227987	6.620000000000237e-05	4.382440000000314e-09	0.0005197807216899999	0.08939279999999998	0.03338649999999998	0.0011146583822499985	0.007991072691839997	0.06894980000000002	0.10230890000000002	0.010467111019210005	0.004754074920040003	0.00324846	0.0005436899999999999	1.05524923716e-05	2.955988160999999e-07	0.0005115	-0.00011807099999999995	1.394076104099999e-08	2.6163225e-07	-0.00062004	0.00049754	3.844496016e-07	2.475460516e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35157.92578125	12.05078125	1236079745.2398837	145.22132873535156	23912.150390625	76.15625	571790936.3038673	5799.7744140625	24195.97265625	100.6953125	10139.545959472656	585445092.7819978	1.196882	21.352858	0.093172	0.0681811274	-0.09055267970000001	-0.06199755360000001	-0.026922738199999997	0.0021429783	0.10864919960000001	0.0115452182	-0.08682934029999999	0.1024379118	-0.0078815647	-0.0991353669	0.043626879699999996	0.1140573333	0.13322463380000002	-0.0950621253	0.026995923199999997	-0.1293016863	0.08302959879999999	-0.0997009814	-0.12789794359999998	-0.0038914207000000003	-0.1353802574	-0.017403545700000002	0.0177032087	0.0387947383	0.1314299308	0.0837709904	0.11396198519999999	0.1121023688	-0.0390606948	-0.1337479614	0.0017819076	-0.0378350032	-0.08053394679999999	0.0385037444	0.0789828721	0.0742945101	-0.0236875956	0.0628267658	-0.08334165639999999	0.056725160999999996	0.1432309656	-0.0387532287	-0.1674305985	0.1473056123	0.0351968421	-0.0407519034	0.1680867473	-0.06024953440000001	0.034153745	-0.048621026500000004	0.0020456677	-0.1587397967	-0.1496200983	0.0101475769	-0.0304889832	-0.0071572469	-0.09723896300000001	0.07401638099999999	-0.0827085998	-0.009285367099999999	0.0937629287	-0.070307884	0.10250926810000001	0.1362016961	-0.1326861312	0.0765234291	-0.0849509128	-0.0354657696	-0.09520171	0.1158015346	0.2367932566	-0.009925422199999999	-0.0449441857	-0.012524934599999999	-0.0543116665	0.0948145159	-0.04655494599999999	-0.0808178039	0.0116000675	0.11378669609999999	0.0588529331	-0.034192112000000004	0.0237864073	0.11484208480000001	-0.0494946608	0.09761599230000001	0.014229485	0.0337924448	-0.1238362658	-0.0428393238	-0.2058471368	-0.0066002426	0.0592501259	-0.0801483267	0.0717089271	-0.0733597123	0.012396399099999999	-0.10271073929999999	0.0442994979	-0.0304284526	-0.0737480567	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0227982	4.999999999970306e-07	2.499999999970306e-13	0.00051975792324	0.08455119999999999	-0.0048415999999999884	2.3441090559999883e-05	0.007148905421439998	0.0262493	-0.042700500000000016	0.0018233327002500012	0.00068902575049	0.00348328	0.00023482000000000014	1.21332395584e-05	5.514043240000008e-08	0.000859101	0.000347601	1.20826455201e-07	7.380545282010002e-07	-0.000950207	-0.00033016699999999997	9.02893342849e-07	1.09010247889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35012.390625	-145.53515625	1225867497.2775881	21180.481704711918	23910.814453125	-1.3359375	571727047.8117714	1.78472900390625	24152.40625	-43.56640625	1898.031753540039	583338727.6650392	1.406657	25.095333	0.23532995	0.023782251299999998	0.0975549049	-0.1276257671	-0.0036736115999999996	-0.0598967546	0.0605899357	-0.15812089710000002	0.059833026799999994	0.0191650995	-0.012413496999999999	-0.1137569252	0.1181330925	0.056881549299999994	0.009120776	0.1012582907	-0.1056512264	-0.0369550573	0.16004685529999998	0.10038969269999999	-0.1335858058	-0.019669603600000002	-0.0803386786	-0.0366572472	0.0354546498	-0.1365200077	-0.154918526	0.10800559650000001	-0.053984595499999996	-0.06433422700000001	-0.0906339684	-0.0156530625	-0.0235245346	-0.039324645299999995	-0.042697402999999995	-0.0453284147	-0.0055890816	-0.0118636529	-0.1375116132	-0.0833570728	0.0958201382	0.0543099066	0.0295211987	0.0184475501	-0.045888884500000005	-0.054391559299999996	0.0177866885	-0.1395102401	-0.0991221708	0.0259132544	0.1678977355	-0.0575733703	-0.1230363627	-0.0050016907	-0.114338303	0.0190904688	0.0028054822	0.0849899623	-0.027040684	0.030217279399999998	-0.0660528881	-0.0924035092	0.0731221138	-0.1750813479	-0.0024027333	0.1282843629	0.07400414	0.027363004	0.0068116562	0.1019112886	-0.0296811611	0.1574421519	-0.0978286494	0.1319898061	0.0985615782	-0.0710389019	0.10938959710000001	-0.1316195823	0.0563370074	0.11515637279999999	0.0233241541	-0.0434485138	0.06704182269999999	0.0203395291	-0.0035966324	0.0323301961	0.080736842	0.0036715763	-0.1553718318	0.0285649668	0.0060196426	-0.0981284951	0.0205477228	0.1399609255	0.012217037	0.028288851299999997	-0.0485676955	-0.1087915165	-0.0670938029	0.11273002689999999	-0.0580378745	-0.18519818489999998	-0.1097618885	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.027372700000000003	-0.004574500000000002	2.0926050250000022e-05	0.0007492647052900003	0.164633	0.08008180000000001	0.00641309469124	0.027104024689000004	-0.0523193	-0.0785686	0.006173024905960001	0.0027373091524899996	0.00273995	-0.0007433299999999999	7.5073260025e-06	5.525394888999999e-07	0.000609223	-0.00024987800000000004	6.243901488400001e-08	3.71152663729e-07	-0.0013991	-0.0004488929999999999	1.95748081e-06	2.0150492544899988e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
