csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
30350.4140625	n/a	921147633.7651976	n/a	20137.0390625	n/a	405500342.2046509	n/a	20526.5234375	n/a	n/a	421338164.4302368	n/a	n/a	n/a	-0.041103610299999996	0.14950823900000001	-0.017757601499999998	0.1267047394	-0.010538061599999999	0.1374469915	0.0248394888	-0.0298730379	0.010744859099999999	-0.108916641	0.0815045775	-0.0047608296000000005	0.0075858001	0.033495452	-0.031492998700000004	0.0362914158	-0.0299151886	0.029778346	-0.0293691771	0.1644634516	-0.046475858099999996	0.0487522936	-0.1289395833	0.0015793046	0.11865589900000001	0.002076429	-0.07583032	0.046312628	-0.0338762044	0.034309611000000004	-0.11341574759999999	0.079895357	-0.024842368599999998	0.0877148531	-0.0555428438	0.0385559049	-0.0960509066	0.04610853559999999	-0.0686598434	0.12293494220000001	0.0422448012	-0.12272922369999999	-0.0202731937	-0.041539035499999995	-0.08982705380000001	0.0698190235	-0.0063356517	0.1402568519	-0.0119564973	-0.1155473775	-0.0633071769	0.0264105183	-0.030625047599999997	0.1366048248	-0.0132989179	0.035272818399999996	-0.0059447643000000005	0.07138735759999999	-0.006188073499999999	0.024428123	-0.0368305348	0.0385391335	-0.0623107062	0.1496222847	-0.0182723622	0.0219558624	0.2149616611	-0.012322500600000001	0.0025141128	-0.1112050223	0.024969355800000002	-0.0571521968	0.024407574900000003	-0.046677856100000005	0.0282112528	-0.0624098367	0.08523935380000001	-0.0247173764	0.1105981469	-0.021443248300000002	0.0049448066	-0.12213000449999999	0.0951137692	-0.047190684000000004	-0.0045733757	0.0576866553	-0.0154739771	0.0201891634	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.02788	n/a	n/a	0.0007772944000000001	-0.052904700000000006	n/a	0.0027989072820900004	n/a	0.239793	n/a	0.057500682848999986	n/a	-0.00501924	n/a	2.51927701776e-05	n/a	0.00115654	n/a	n/a	1.3375847716e-06	-0.000815363	n/a	6.648168217689999e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29808.294921875	-542.119140625	888534446.1494789	293893.1626319885	20081.42578125	-55.61328125	403263661.4078522	3092.8370513916016	20316.798828125	-209.724609375	43984.41177749634	412772314.6225014	1.149777	30.548071000000004	0.10480445	-0.0357604939	-0.0151141455	-0.0465886701	0.067078258	-0.0046137348	0.10998831560000001	0.083418326	-0.025673107400000002	0.025987042000000002	0.028153280899999997	0.05639251	0.042639941900000006	0.0204505809	0.0391809866	0.0274534292	-0.013266521699999999	-0.0744168735	0.043961003600000007	0.09133473689999999	-0.014668821499999997	-0.041115538199999996	0.0115645529	0.0465471582	-0.1602379901	-0.030601174	0.0937903771	-0.0036508063	0.010440505	-0.026014469100000003	-0.07337395690000001	-0.0411504865	-0.0718576923	0.0056409718	0.066210977	-0.0835819732	0.1226933086	-0.057460900999999995	0.0042076403	-0.0750155478	0.0146077317	0.0627234251	0.029084468199999998	-0.0228478648	0.0584135142	-0.16858218170000006	0.0159266548	-0.0393300906	0.0798870783	-0.0049768473	-0.0740834908	-0.0927562257	0.05484630309999999	0.003770518	-0.0030573846999999996	-0.0440338621	-0.0163413418	-0.006321101	-0.055550404299999995	-0.031409923199999995	-0.0033198016999999996	-0.0742254175	0.012630333300000001	-0.0025211385	0.0713673834	0.0398567047	0.0577943891	-0.083491408	0.0204112152	0.0771834165	-0.15167692230000002	-0.050397083200000005	-0.0626687674	-0.0438860731	0.0021088617000000003	0.053767010700000006	0.14586919199999998	0.0182622603	0.037558138399999996	-0.1171741238	-0.0042800929	0.0088643773	-0.028555513900000006	0.050376241100000003	-0.0092039466	-0.0163264246	-0.0732729001	-0.0795700934	-0.0680277718	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	-0.0277985	8.150000000000171e-05	6.642250000000279e-09	0.00077275660225	-0.0505616	0.0023431000000000077	0.00255647539456	5.490117610000037e-06	0.31269	0.07289700000000005	0.09777503610000003	0.005313972609000007	-0.00545338	-0.0004341399999999995	2.97393534244e-05	1.8847753959999962e-07	0.00105909	-9.745e-05	9.496502500000001e-09	1.1216716281e-06	-0.00087343	-5.806699999999998e-05	7.628799649e-07	3.3717764889999965e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29628.748046875	-179.546875	877862710.8251991	32237.080322265625	20038.37109375	-43.0546875	401536316.09083563	1853.706115722656	20374.818359375	58.01953125	3366.2660064697266	415133223.17752457	1.174729	31.211006	0.07495880000000002	-0.040543012	-0.1191305089	-0.056299141	-0.005993317	-0.0187459278	0.025347869199999998	0.06916519730000001	-0.0003521009	-0.033038154	0.0588831991	-0.0047449333	-0.0009746981	0.022759153100000002	-0.0388462515	-0.027747715899999997	-0.0656390804	-0.107761847	0.09243680970000001	-0.0483951485	-0.0360289217	0.0208794129	0.0733960209	-0.0215869753	-0.1472957952	0.0360730956	0.0918033359	-0.0797179419	0.055315413499999994	-0.1386316942	0.07057839980000001	0.0025770454	0.021880664900000003	0.103181997	-0.0627887125	0.0359992187	0.0363507698	-0.0575463341	-0.1171628183	-0.0286206035	-0.0777503462	0.0917541185	-0.0183507811	-0.0372033416	0.1064015367	-0.012594281799999999	-0.056460739	-0.0504591937	0.0142589048	0.020698827	-0.0032387199	-0.08873890279999999	0.0094178477	0.023196847599999997	-0.0524836895	-0.025718605699999997	0.0120539007	-0.0097194073	0.0287111599	-0.0357532395	0.0599732741	-0.0431919345	0.0302357673	0.0796607509	0.0296787294	0.0771006377	0.050218599	0.08092426700000001	0.06260703690000001	-0.0141960375	-0.130999286	-0.0288981235	0.012593406599999999	-0.1607038769	0.0730065119	-0.09352977960000004	0.1199696292	-0.0256050529	0.0305253529	-0.10189220480000001	-0.07422287129999999	-0.0992625842	0.0160804308	-0.073896477	-0.1159359263	-0.0760226104	-0.10496517529999999	-0.0406956922	-0.0638840754	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.0187562	0.009042299999999998	8.176318929000001e-05	0.00035179503844	-0.033910300000000004	0.016651299999999994	0.0011499084460900005	0.0002772657916899998	0.30415	-0.00854000000000005	0.0925072225	7.293160000000081e-05	-0.00621934	-0.0007659600000000004	3.86801900356e-05	5.866947216000007e-07	0.00104022	-1.887000000000004e-05	3.560769000000016e-10	1.0820576483999995e-06	-0.000903104	-2.9673999999999933e-05	8.155968348159999e-07	8.805462759999961e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29654.2578125	25.509765625	879375006.4102173	650.7481422424316	19984.1171875	-54.25390625	399364939.76373285	2943.486343383789	20413.74609375	38.927734375	1515.3685035705566	416721029.5800934	1.034486	27.484924	0.07708169999999992	-0.0345873317	-0.0717205309	-0.0632722931	-0.0647389653	0.0015829278	-0.0248575027	-0.0070092388	-0.0537569919	0.021345964900000004	-0.036444814900000004	-0.0208650874	0.0301069599	-0.012694669399999999	-0.0216072586	-0.0571029112	-0.055840023499999995	0.044847566299999995	0.0674351029	0.0462342193	-3.99029e-05	0.005666898199999999	0.053187191200000004	-0.0834874838	-0.1351185417	0.0045841039	0.0367164957	-0.10194567310000001	-0.0466376479	-0.0325816893	0.15125983810000002	0.0416177188	0.0024037767	-0.09727635039999999	-0.0308360406	0.0723951209	0.0694018836	0.1253886203	-0.1037068119	-0.0316718951	0.1103820668	-0.046730857	0.0354354177	-0.029240001800000002	0.0840659208	0.0323493496	-0.0218046097	-0.0685568879	-0.0529789036	0.0028824459000000003	0.023983060499999997	0.004143302	0.0499856452	-0.019367894899999998	0.009740174	0.0092049601	-0.0363015675	0.0283587906	0.041263698599999996	0.0548066302	-0.0206934716	-0.0704530537	0.0669889938	0.0869202824	0.0598830056	0.1067195613	0.0380297525	-0.0954839373	-0.0176475942	0.0346803131	-0.13214592890000001	0.0804538119	0.0712714756	-0.07874263349999999	-0.010967536799999998	-0.0338861771	0.031225119500000002	-0.1197199502	-0.06769100089999999	0.0875413736	0.0696842263	-0.0819915064	-0.044529013799999996	0.0007214026	-0.060306383	0.15334044289999998	0.0230085612	-0.0042925404	-0.010821755	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.027830200000000003	-0.009074000000000002	8.233747600000003e-05	0.0007745200320400001	-0.0364668	-0.0025564999999999963	0.0013298275022399998	6.535692249999981e-06	0.283181	-0.02096899999999996	0.08019147876100001	0.0004396989609999983	-0.00584763	0.00037170999999999987	3.4194776616900005e-05	1.3816832409999995e-07	0.0008642910000000001	-0.0001759289999999998	3.0951013040999926e-08	7.469989326810001e-07	-0.000561099	0.00034200499999999993	3.14832087801e-07	1.1696742002499996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29986.30859375	332.05078125	899178703.0796051	110257.72132873537	20016.998046875	32.880859375	400680210.8085976	1081.1509132385254	20490.048828125	76.302734375	5822.107273101807	419842100.9789467	0.8699489999999999	23.113398	0.12813145999999995	-0.0565883771	-0.0086983445	-0.058007157699999985	-0.0230016296	-0.0116267756	-0.0422692907	-0.0438694711	0.0201989202	0.0684427196	-0.0335621139	-0.0310386212	0.0378698445	-0.0311473277	0.0259886415	-0.1282417199	0.022291369900000003	-0.054973574500000004	-0.0401943102	0.0910518343	0.09634973960000001	-0.0379287923	-0.0549555225	0.059061104100000004	-0.040774537799999996	0.0018242609	-0.077582485	0.0591187641	0.0811397468	0.043901171399999994	0.020752391999999998	0.0554259429	0.019292818700000002	-0.11013515	0.009750098	-0.0584513533	-0.010739516499999999	-0.003459109	-0.0333021777	0.0377656191	0.0483905042	0.014132433799999997	0.0657072254	-0.0556922635	0.0063606089	0.0090333758	0.0355408545	-0.0625218033	-0.024638274100000003	0.018999908	0.0322474014	0.060066782699999995	0.0080082496	-0.0822544134	8.768590000000001e-05	0.012275007	-0.019097548	0.020856257	0.130857101	0.040614337	-0.0435671739	-0.10144306560000001	0.0222521112	-0.058125908399999995	-0.0813580659	-0.057239591900000004	0.0649923846	0.0282092987	0.0016804008	0.0978598867	0.021844671200000002	-0.0022295918	0.0383919078	0.10016482630000001	-0.0543089363	0.0361138021	-0.0205019367	-0.0761670466	-0.0472043447	-0.005583084300000001	-0.012455599	0.0015934597	-0.045862764	-0.049492422	-0.0457815396	-0.0258837217	0.0782754216	-0.0104260553	0.0453157675	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.00739569	0.020434510000000003	0.00041756919894010014	5.46962305761e-05	-0.091244	-0.054777200000000005	0.008325467536000001	0.003000541639840001	0.299164	0.01598299999999997	0.089499098896	0.00025545628899999905	-0.006466	-0.0006183699999999993	4.1809155999999986e-05	3.82381456899999e-07	0.0008154210000000001	-4.887000000000001e-05	2.388276900000001e-09	6.649114072410001e-07	-0.000489604	7.149499999999998e-05	2.3971207681599997e-07	5.111535024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29881.69140625	-104.6171875	892915481.2983551	10944.755920410156	20015.138671875	-1.859375	400605776.0543861	3.457275390625	20478.181640625	-11.8671875	140.83013916015625	419355923.3064308	0.8387099999999998	22.283411	0.15336125999999994	-0.0591018601	-0.0311447784	-0.0723449608	-0.0125319656	-0.0209860481	-0.0232796334	0.029065763799999998	0.029642441000000002	-0.1571760716	0.0224868054	-0.0072007634999999995	0.005469487800000001	-0.0607986004	-0.0908752652	0.0453290335	-0.0451834538	0.056349868899999996	0.0121041995	0.0887550199	-0.0822774839	0.0022346618	-0.0083595887	0.0072316563	-0.0066100927	0.1397292347	-0.041156793	-0.049725427999999995	0.05524843769999999	0.007343878000000002	0.044405858099999994	0.0340828215	-0.1038598007	-0.0532464216	-0.1190650463	-0.0374383648	0.055984691100000004	-0.009704222700000001	0.020176217	-0.053241541100000005	0.015312509299999999	0.0311875909	0.040696483900000004	-0.0645198401	0.050906649400000004	0.0410648319	-0.006588229399999999	-0.0723551997	-0.0036900542	0.022194629599999998	0.0412297296	-0.0355345221	-0.0837427174	0.1399382544	-0.0120348713	0.0245899227	-0.0699779653	0.0358122164	0.0192232075	0.011518146299999999	-0.057299459800000015	0.024301394	-0.0005317241000000001	-0.0063998195	0.0182349979	0.0154766282	0.030836140499999998	-0.040989489	-0.0014819117999999999	-0.1386956185	-0.0047087649	0.08989374380000001	0.10906817630000001	-0.0020399654	0.0065733376000000005	0.0845585683	0.2230626034	-0.011811166100000001	0.045378359400000005	0.016641241	-0.06427611400000001	-0.0070889347	0.0298395092	0.0109899197	-0.0635351721	0.0062800631	0.1181735427	0.054742055	-0.0021362804	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.00784155	-0.0004458599999999993	1.9879113959999933e-07	6.148990640249999e-05	-0.050356800000000014	0.0408872	0.0025358073062400005	0.0016717631238399998	0.354632	0.05546800000000002	0.125763855424	0.003076699024000002	-0.007270709999999999	-0.0008047099999999992	5.2863223904099985e-05	6.475581840999989e-07	0.00107042	0.000254999	6.502449000099999e-08	1.1457989764000003e-06	-0.000561099	-7.149499999999998e-05	3.14832087801e-07	5.111535024999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29951.5078125	69.81640625	897092820.2422484	4874.330581665039	20005.38671875	-9.751953125	400215497.7667389	95.10058975219728	20515.240234375	37.05859375	1373.339370727539	420875081.8741188	1.00504	26.702576	0.1864191	-0.0632307988	-0.011469538100000001	-0.074352878	-0.0375957157	-0.021697659700000003	-0.0229486283	-0.0168122937	0.024536278199999997	-0.0802737915	-0.0075617943000000016	0.0135766148	0.0194322639	-0.047970426100000005	-0.0268399506	0.023230591800000002	0.0464872361	-0.0481660109	0.0073228173	0.10661591109999999	-0.00048495339999999996	-0.0088778132	0.0430145218	0.0127939522	0.0276332394	-0.047317013	-0.07287324349999999	0.0473256488	-0.1240853726	0.1340046584	-0.066425817	-0.0328988365	-0.08090493280000001	0.014827540600000001	-0.046048611100000005	-0.012084867800000001	0.07487505259999999	0.0836912156	-0.046214482	0.0678340095	-0.0645463628	-0.0263776668	0.08640121630000001	-0.063864777	0.0283903207	0.017840588	0.0345715995	-0.0794173071	-0.0274865555	0.032459658599999996	0.0181908909	0.023334701800000003	-0.05731460190000001	0.07715162019999999	0.0287788306	0.0009899716999999999	-0.0349885833	0.0342219722	0.0039028383	-0.0481818258	0.0260683633	-0.0676303509	0.034444023	-0.014628730800000003	-0.0360127584	0.013789716399999999	-0.0038024302000000004	-0.1283473866	-0.09798794300000001	-0.0436433488	0.0923978634	0.0041085845	-0.1258790836	-0.10106920859999999	-0.0430129411	0.0064443849	-0.0160361407	-0.107227548	0.007856064	-0.024808353999999998	0.046101453099999995	-0.0033038559000000004	0.026894718199999997	-0.017578043999999998	0.0017110762	0.0852241643	0.0237629133	-0.0328620545	0.0262444348	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.00137775	0.0092193	8.499549248999999e-05	1.8981950625e-06	-0.06785160000000001	-0.017494800000000005	0.004603839622560002	0.0003060680270400002	0.276111	-0.07852100000000001	0.07623728432099999	0.006165547441000001	-0.008212779999999998	-0.0009420699999999988	6.744975532839996e-05	8.874958848999979e-07	0.00038881	-0.00068161	4.645921921e-07	1.511732161e-07	-0.000561099	0.0	3.14832087801e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29853.453125	-98.0546875	891228663.4865723	9614.721740722656	19997.666015625	-7.720703125	399906646.0724831	59.60925674438477	20478.150390625	-37.08984375	1375.656509399414	419354643.4210549	1.31011	34.807896	0.2637299200000001	0.0672142882	-0.0155700631	-0.0176311889	-0.0935078742	0.0385959362	-0.0343226941	-0.0406650729	0.0681436415	0.0226190782	-0.1462578863	-0.0495328175	0.053196589	-0.0277767313	-0.1504185318	-0.0394531031	-0.1086309303	0.0612086226	-0.0788224949	0.0221310933	0.1346463362	-0.1286552882	-0.0377076462	-0.053756717	-0.0080798217	0.0158582426	0.0355237038	0.1178007641	0.010168745699999999	-0.0406853761	0.0127752682	-0.0246786371	-0.0037890209999999996	0.0053514389	-0.020463643	0.1112254001	0.12073240939999999	0.012215404099999999	0.1196357704	-0.00027074470000000003	0.0521990313	-0.0624152946	0.0078964381	0.0639541993	0.008859908	0.0550115662	0.0312051781	-0.029862342099999998	-0.09522003119999999	-0.027165392200000003	0.021261301099999998	0.0352231019	-0.07615062809999999	-0.0894319378	0.07376370019999999	0.1036357838	-0.05747548280000001	-0.0125219919	0.0930737069	-0.0218415423	-0.212935063	0.050440013	-0.0206665245	0.0063277513	0.0636600348	-0.0746310565	-0.0489570151	0.0495392417	-0.0286857225	0.0966124301	0.013593813400000002	-0.0565261926	-0.0058883705	-0.0931619809	0.046233682699999994	0.0761650769	0.1261342392	0.0792013989	-0.0269559563	0.0867112608	0.16903960829999998	0.0595910088	-0.016377558400000002	-0.0767568381	0.031474799399999996	-0.0294048366	0.0723215662	-0.0491528309	0.0042752523999999995	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.0277493	-0.02912705	0.0008483850417025001	0.0007700236504900001	-0.08888709999999997	-0.02103549999999996	0.007900916546409995	0.00044249226024999815	0.15724000000000002	-0.11887099999999998	0.02472441760000001	0.014130314640999994	-0.00933659	-0.0011238100000000026	8.717191282810001e-05	1.2629489161000064e-06	9.48598e-05	-0.00029395020000000003	8.640672008004001e-08	8.998381656039999e-09	-8.49318e-05	0.0004761672	7.213410651240002e-09	2.2673520235584001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29849.796875	-3.65625	891010373.4787598	13.3681640625	20052.791015625	55.125	402114427.51633066	3038.765625	20567.10546875	88.955078125	7913.0059242248535	423005827.36268616	1.058758	28.129805	0.3093986200000001	-0.0308614942	-0.0459096009	-0.048977779000000006	-0.024182278999999997	0.0048982244	-0.0294773502	-0.0922808256	0.070298072	-0.0401006744	-0.0772823647	-0.0845805641	0.009053278599999999	0.0219121073	0.080790351	-0.068436702	0.0028236801	-0.1006628701	0.0167099325	0.0226869361	-0.0094520574	-0.1365897881	-0.0050873895	0.0205406977	-0.1094594627	-0.0751011677	0.0436520705	0.1167091775	0.093308914	-0.0269530449	-0.0300984534	0.0705952801	0.0039729093	0.0748984904	0.0803800348	0.1426031766	-0.0340868869	0.0369910939	0.11619181	-0.0315899708	-0.08381818490000001	-0.0072899465	0.0004962001000000001	-0.0242631814	0.037646220099999995	0.0633185025	-0.0370949217	-0.0537435988	-0.016982768999999998	-0.0002664383	0.000943936	0.08696470960000001	-0.1059272675	-0.0311029413	0.0075397327	0.1018966266	0.015502310600000001	-0.024888042000000003	0.0089187055	0.0176434971	0.0275140126	-0.0779573845	-0.014516053400000001	0.09898636470000001	-0.0315845687	-0.0193402557	0.060629213	0.0473744213	0.0526016699	0.14039324220000002	-0.0300284233	-0.13997937900000001	0.042367094699999996	0.0477259825	-0.0935274707	0.0202082193	0.004384176500000001	0.0721667904	-0.0359462874	-0.0647389617	0.0825439137	0.0278741865	0.1007442059	-0.07631914940000001	-0.0091113311	0.0740189233	-0.0625365135	-0.0034097743	0.049066271200000004	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.0120524	0.0156969	0.00024639266961	0.00014526034575999998	-0.15551799999999996	-0.06663089999999999	0.02418584832399999	0.004439676834809999	0.283658	0.12641799999999995	0.08046186096399999	0.015981510723999986	-0.00864384	0.0006927500000000008	7.47159699456e-05	4.799025625000009e-07	0.000879918	0.0007850582000000001	6.1631637738724e-07	7.742556867240002e-07	-0.00062018	-0.0005352482	3.846232324e-07	2.8649063560324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30111.58984375	261.79296875	906707842.9182279	68535.55848693848	20105.021484375	52.23046875	404211888.8871803	2728.0218658447266	20729.482421875	162.376953125	26366.274906158447	429711441.4788246	1.12447	29.875698	0.266037089	-0.0778000014	0.0146917821	-0.0558062542	0.0658358332	-0.0436659657	0.0114818203	-0.0643957885	0.0038694461	-0.044000966100000004	-0.12722964109999998	-0.0104771832	0.0176155349	-0.029720471800000002	-0.0344393955	-0.0545791976	-0.0381862603	-0.0284280433	-0.1047468962	-0.0054309686	-0.0634307024	0.0025425375	0.0488844415	0.12226821460000001	0.0596847821	-0.0683328089	0.022617547400000004	0.0060255084999999995	0.028439554900000007	0.0968440802	0.03608561	0.0371838872	-0.0093552425	0.0639654023	-0.0480055571	0.066634636	-0.0248630701	-0.0716472276	0.0294740332	-0.0939517817	-0.1077593406	-0.1402049028	-0.1238482623	-0.081764354	-0.0024373423	0.0977885726	0.0179619435	-0.0536310785	0.0797765677	0.025449257200000002	-0.0303665111	0.0533614603	-0.0437877988	-0.0014534775	0.0928242679	0.0929757523	-0.0572606346	-0.0500101863	0.061239912	0.0082288329	-0.062633512	-0.057800056399999994	-0.0799893934	0.0015453547	-0.09929552300000001	0.024846309700000003	-0.002352455	-0.0636054675	0.0527237746	-0.036845914300000004	0.1497404168	0.0146341948	-0.0435791825	0.0457672113	-0.0650257346	-0.11549167099999999	0.0363717821	0.0693437196	-0.0208066492	0.0441640213	0.107894506	-0.050343173600000006	0.0342234043	-0.0668408917	-0.0481412891	-0.09563672699999999	-0.039000365499999995	-0.0912841879	-0.051424827	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.000910589	0.012962989	0.000168039083814121	8.291723269209998e-07	-0.0481216	0.10739639999999996	0.00231568838656	0.01153398673295999	0.382358	0.0987	0.14619764016399994	0.009741690000000004	-0.00884469	-0.00020085000000000068	7.82285411961e-05	4.0340722500000274e-08	0.0012747600000000006	0.0003948420000000006	1.5590020496400045e-07	1.6250130576000014e-06	-0.000276318	0.00034386199999999995	7.6351637124e-08	1.18241075044e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
