csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
32045.529296875	n/a	n/a	1026915947.916874	22434.306640625	n/a	n/a	503298114.44559103	22193.216796875	n/a	492538871.7930946	n/a	n/a	n/a	n/a	-0.0377350373	-0.017161888400000002	-0.0570234138	-0.141650621	0.022789638199999997	-0.1650322967	0.0984875456	-0.016304523300000002	0.12387005640000001	-0.09990132859999999	0.0249249153	-0.026313077400000003	0.09903128970000001	-0.0722839467	0.019595413500000002	-0.09671139720000001	0.0343660236	-0.124985712	0.0280266921	-0.1775584541	0.0032974981	-0.19336075579999998	0.1152960143	-0.0624829534	0.0055027905	-0.0660019553	0.1348434908	-0.0480410309	0.0038887138	-0.1121285823	0.091877191	-0.08531188869999999	0.0607049701	-0.07444500429999999	0.0309791232	0.1564617597	-0.05126961360000002	-0.008003514	0.0348079367	-0.10739025	-0.0346449613	-0.028198052400000007	0.060598473099999994	-0.0494067715	-0.1976908836	0.0005486708	0.026905465899999998	0.0350733972	0.0519435001	-0.0604470404	-0.058519563	0.08058900570000001	-0.0932383382	0.0889373749	-0.011243409099999999	0.0448301087	-0.0734683304	-0.1695603227	-0.0115192605	0.1430189388	-0.0921321333	0.050766295700000005	-0.1002660058	0.1521719762	-0.0085428522	0.0592185474	-0.0123653772	0.1081781582	-0.042555794	0.1612636798	-0.1755220054	0.1628523366	0.0360429293	-0.0149248129	0.0036087719	-0.1357517345	0.0673098248	-0.0076021663	0.11597280970000001	-0.0918798466	0.0166037585	-0.0469743819	0.0770485142	-0.0695536584	0.0404949875	-0.146671399	0.0122802362	0.0434073563	-0.0534016543	0.0201030956	-0.0679809791	-0.0044208497999999995	-0.0666636683	0.0096203016	0.09531002470000001	-0.0594917293	0.0138227466	0.0219145916	0.0129982899	-0.0372916088	-0.0035824117	0.040604515	0.0042053631	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	1.78775e-05	n/a	n/a	3.1960500625e-10	0.0397343	n/a	0.00157881459649	n/a	6.203050000000001e-05	n/a	3.847782930250001e-09	n/a	0.00250898	n/a	n/a	6.2949806404e-06	0.000221864	n/a	n/a	4.9223634495999995e-08	-0.000691442	n/a	n/a	4.780920393640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31802.927734375	-242.6015625	58855.518127441406	1011426212.4778787	22385.748046875	-48.55859375	2357.937026977539	501121715.6181679	22125.9296875	-67.287109375	489556764.53619385	4527.555088043213	1.1233959999999998	21.552244	0.0365141451	0.0376243342	0.0287232048	0.0507481167	-0.0946727936	0.0567203466	-0.0224204376	0.0036750523	0.1045696693	0.0745581084	-0.0991153339	-0.0284136827	0.0158425717	0.0672858404	-0.0075792065	0.0406158503	-0.0409731443	0.006212585	0.0947285491	0.023931143399999997	-0.0677083528	0.026164956800000003	0.057473224800000014	0.0379636589	-0.0061358798	0.1502576565	0.06481699469999999	0.0501536786	-0.0185365334	0.0561226092	-0.0312826342	0.0124288717	0.06530276730000001	0.0847676472	0.0059388753	-0.0194633948	0.0850916738	0.09638974970000001	0.0090764825	0.08949840369999999	-0.0015973776999999999	-0.0426032828	-0.0476296399	0.048853292400000005	0.074472709	0.022334135	-0.07695418429999999	-0.1376276824	0.0863066966	0.0009995115	0.0208832238	0.0193473344	-0.0312026554	0.011865813700000002	0.095776082	-0.029813967599999998	0.0045435869	-0.1289446784	-0.0974968861	-0.0704030632	0.0368588981	-0.0030072789000000003	0.1574610133	-0.0167162569	0.0050770203	0.0151622101	0.0679113297	-0.0182933511	0.0191595773	0.007883098199999999	-0.0310764713	-0.051203074	0.1293590559	0.019715632	-0.046228697199999995	-0.0668830765	0.0521433396	0.0409913202	-0.0443793621	0.0163682023	0.0190496335	0.0716573895	0.0018990972	0.09092444640000001	-0.015748485	0.012534720400000001	0.09637449740000001	0.0663361329	0.003781545	-0.0234317825	0.0403681485	-0.0502800588	0.11117764640000001	0.092774675	0.0097409253	-0.11900567810000001	0.0757266482	0.0643295269	0.1238777403	-0.011019888200000001	0.042748262300000006	-0.0772663911	-0.08475903470000001	-0.0045439799	0.1110641056	0.1109231287	0.1106882998	0.1103598175	1.54277e-05	-2.449799999999998e-06	6.001520039999991e-12	2.3801392729e-10	0.054992999999999986	0.015258699999999991	0.0030242300489999987	0.00023282792568999982	5.96852e-05	-2.345300000000006e-06	3.56232309904e-09	5.500432090000028e-12	0.00236761	-0.00014137000000000004	1.9985476900000008e-08	5.6055771121e-06	-0.0	-0.000221864	4.9223634495999995e-08	0.0	-0.000629663	6.177899999999998e-05	3.8166448409999975e-09	3.96475493569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31841.234375	38.306640625	1467.3987159729004	1013864206.5236816	22342.4921875	-43.255859375	1871.0693702697754	499186957.14849854	22079.46484375	-46.46484375	487502767.7863922	2158.981704711914	0.95484	18.31851	0.08084294250000001	0.1161333058	-0.0380960957	0.0636818	-0.0695294672	0.1140869282	0.040458914	-0.014823948	0.2136064162	0.033454277000000004	-0.052222003899999994	-0.0669412217	-0.0285582072	0.1510173543	-0.0108501274	0.0537144487	-0.0603710372	0.0338781182	0.0259645389	-0.0180510919	-0.0140884035	-0.0334063064	-0.0232886289	0.0769676361	-0.0227906527	-0.076805476	0.0348327723	-0.0235740523	0.0471029692	-0.0596038512	-0.1192789608	-0.1158406394	-0.0672506969	0.2046640567	-0.0320601655	0.15948351560000001	-0.013234052900000001	-0.08840500429999999	-0.07118189309999999	0.068131386	0.0200497468	-0.024301031400000003	-0.12321927560000001	-0.1691954428	0.014345985	0.0521298863	0.10716880460000001	-0.10564265880000001	-0.0059578547	-0.0140722019	0.1366148583	0.0023692001999999998	-0.0340011475	0.0044966643	0.078119375	0.033508453199999996	0.0026933822	-0.1796446763	-0.0483576957	-0.13699530880000002	0.0057141839	-0.0400722236	0.1794722348	-0.012717683799999999	-0.022615412	0.078184002	0.1730480617	-0.0380892734	0.0365626849	-0.03018291	0.0656491619	0.0425854152	0.059543623399999995	0.005336665	0.014368275500000001	-0.078541282	-0.1214540139	0.0163342746	0.018156261599999998	-0.0926567728	0.0678130217	-0.042608525700000004	0.10510949119999999	0.17488024489999998	-0.0638266538	-0.1401789384	-0.008524330200000001	-0.0356397965	-0.1384680163	0.050540882	-0.0066961993000000004	0.0078828951	-0.1027043863	0.1244459654	-0.051986383899999995	-0.0396822597	0.10239835650000001	-0.0579443429	0.0380492984	-0.1368199716	-0.1498826625	0.1149137365	-0.0207060468	-0.0771173455	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.014649	-0.0146644277	0.0002150454397685273	0.000214593201	0.017636900000000004	-0.03735609999999999	0.0003110602416100001	0.0013954782072099993	0.016208100000000003	0.016148414800000004	0.0002627025056100001	0.00026077130055285916	0.00211413	-0.00025347999999999994	6.425211039999998e-08	4.4695456569e-06	-2.73073e-22	-2.73073e-22	7.456886332899999e-44	7.456886332899999e-44	-0.000629663	0.0	0.0	3.96475493569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31632.33203125	-208.90234375	43640.18922424317	1000604429.7352448	22320.634765625	-21.857421875	477.7468910217285	498210736.34042734	22031.9765625	-47.48828125	485407991.2505493	2255.1368560791016	1.137151	21.81612	0.1905850803	-0.0341112538	0.12483248779999999	0.0872667949	0.0272004872	0.0474988985	-0.0364873011	0.17258874559999998	0.1545214298	0.0101255327	-0.0350390374	-0.0419105276	0.0174794172	0.020599651	-0.05648458820000001	0.0741565271	-0.023070800099999997	0.017666281000000002	-0.0189777143	0.055744552	-0.0785892334	-0.0115212548	0.2448640017000001	0.0707203745	0.0047730751	0.056226536900000006	-0.0256574848	0.0084304534	0.0544427975	-0.0125137524	-0.029655185	-0.06034695950000001	-0.1431311174	0.10917775060000001	-0.1399942089	-0.031518405299999996	-0.0772987314	0.1301905275	-0.0026465939000000003	-0.0137426648	-0.0750756977	0.016169438	-0.0564257175	-0.0094684988	0.107445692	-0.0326891978	-0.036489525099999996	-0.13642396380000002	0.1822738516	-0.0441428214	-0.049143745700000005	0.08797590960000001	-0.1165704426	-0.0306534461	0.0868814534	-0.0458881192	0.0349427373	-0.0447399003	0.020503963700000002	-0.0540426683	0.0706263532	-0.1813501202	0.1350063517	0.0129703132	-0.0432579358	0.0080338766	0.045677097199999996	-0.046473760999999995	0.0468891078	0.025809117599999997	0.0122770831	-0.044433316699999996	0.1244723056	-0.0515112155	-0.0323787315	-0.09841822720000001	0.1332853987	-0.0199846412	0.01589407	0.0279445392	0.1641562141	0.0285495227	0.025237496800000002	0.0309917956	-0.1431888869	0.0390850663	-0.050743703499999994	-0.0293636996	0.0283056553	-0.0740751671	-0.09830989779999999	0.1606592601	0.13963549220000002	0.0776796507	-0.0421853704	-0.08563584910000001	-0.0307469987	-0.0068529853	0.1365052138	-0.000886642	-0.0622246706	-0.1279017092	0.05058048230000002	0.0662580268	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	1.13503e-05	0.0146603503	0.0002149258709187101	1.2882931009e-10	0.106134	0.0884971	0.011264425955999998	0.00783173670841	-0.00255168	-0.018759780000000004	6.511070822400002e-06	0.00035192934564840016	0.00110114	-0.00101299	1.0261487401e-06	1.2125092996e-06	-0.000360366	-0.000360366	1.29863653956e-07	1.29863653956e-07	-0.000629662	1.0000000000157452e-09	1.0000000000314906e-18	3.96474234244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31741.376953125	109.044921875	11890.794986724854	1007515010.8803748	22364.279296875	43.64453125	1904.8451080322266	500160988.4686317	22112.71875	80.7421875	488972330.5166016	6519.300842285156	0.920172	17.65341	0.1927924297	-0.0355439374	0.0217455081	0.0474663334	-8.7315e-05	0.0655278958	-0.0841692169	0.0559631365	0.1279432461	0.023160510800000002	-0.0804130269	-0.0077179432	-0.0796080737	0.0473827971	-0.0271378738	-1.12001e-05	0.0713689155	0.10744129949999999	-0.0848625018	-0.0962443777	-0.2027456678	-0.0786253741	-0.0045816247	-0.014890303700000001	-0.029186806099999997	0.0053339281	-0.0222172855	0.027683425	0.06908904860000001	0.12194456109999999	0.08617492460000001	0.0941191025	0.0137374098	-0.05853482030000001	0.1229820376	-0.0915969416	0.005134654000000001	-0.0256969639	-0.0504564022	0.0087505836	0.015042551299999997	0.0451768496	0.06370851200000001	0.09717911189999999	0.1262467839	-0.0860105832	0.0001638125	0.1323651738	-0.1178542647	-0.0244903985	-0.025258997000000002	-0.0034783887	-0.0546817603	-0.0614829346	0.0881079426	-0.0672380792	0.0986716814	-0.0211438809	0.0028865083	-0.0747708231	0.08691549779999999	-0.0725993038	0.1149897944	-0.0491284592	0.0167140533	0.0389377043	-0.016585061499999998	-0.102970807	-0.0244148535	0.1528630319	0.1249010017	-0.090735207	0.055464063499999994	0.0051608913000000005	0.1012181861	-0.0483981496	0.0614308471	-0.054393249500000004	0.0559289827	0.0158050723	-0.1520766983	0.0682264855	-0.00475117	-0.0141426517	0.12412340460000001	0.0583958637	-0.0419250859	-0.0343330217	0.0055601341	0.11264566150000001	0.0104382509	-0.0422789883	0.020796414699999998	-0.044714250899999995	-0.06459739639999999	-0.0251891597	-0.2148665569	-0.0065629673999999995	0.0028623115000000004	0.1446929855	-0.0617365515	0.0278781773	-0.0053528977	0.0019016617999999999	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.017312099999999997	0.017300749699999996	0.00029931594018205	0.00029970880640999985	0.011493799999999998	-0.0946402	0.00013210743843999998	0.008956767456039998	0.0355627	0.03811438	0.0012647056312899993	0.0014527059627843994	0.00102314	-7.799999999999994e-05	6.083999999999991e-09	1.0468154596000002e-06	-3.9456e-05	0.00032091	1.029832281e-07	1.5567759359999998e-09	-0.00017383	0.000455832	2.07782812224e-07	3.0216868900000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31712.91796875	-28.458984375	809.9137916564941	1005709166.0926666	22369.14453125	4.865234375	23.67050552368164	500378627.05995184	22113.466796875	0.748046875	489005413.7764932	0.5595741271972656	0.991755	19.026712	0.1294728451	-0.0828737446	0.0899682668	0.0370865822	0.019708948	0.028856897200000002	-0.1158294041	0.1439789831	0.05174507440000002	-0.027956789500000002	-0.1211398966	0.0444401993	-0.20464034109999998	-0.0306086924	0.0132486706	0.15418597050000002	-0.1199220429	0.0743250557	0.0668598828	0.0191261996	0.0105286179	0.1283626704	-0.0795999951	-0.0887479708	0.1207573419	0.037414892799999995	-0.0224434167	-0.030537197000000002	-0.0431891127	-0.0446419511	-0.0430933455	-0.042851178499999996	-0.0239623552	-0.070492794	0.0022846963000000002	0.1340570311	0.0395385356	-0.0172826012	0.1264681996	0.0665767638	0.0083780877	-0.0242415027	0.049152557199999995	-0.0791600744	0.0076744218	0.0814635039	-0.026551555	0.1311665197	0.0001648245	0.047909743399999996	-0.10320820439999999	0.0590666558	-0.0556670192	0.0481046794	0.007558437199999999	-0.13925276150000002	-0.0442403496	-0.0763379079	-0.0008958576	-0.0303090079	0.12387444019999999	-0.1378711094	0.021601401800000003	-0.1139615358	0.0803711148	0.08067000190000001	-0.110295172	-0.1288322586	-0.0158607084	-0.1742873723	0.013049187700000001	0.1065841307	0.037737485	0.1137968462	0.029685757200000006	0.0815442558	-0.0735390496	0.0077447175	0.0394410832	-0.103323921	0.0734938982	-0.0069223302	-0.1595525219	-0.07795094	0.0436752188	-0.0367128169	-0.029316352099999998	0.16428878189999999	0.0137569763	-0.0065116819999999995	0.0091223763	0.010239408699999999	0.029292978100000002	-0.0026182513	-0.017415450500000002	0.0563928622	0.037396535	-0.0305109578	-0.0482659362	0.033141349300000005	-0.0621360977	0.1103654097	-0.0815847728	0.0392973134	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-1.7455099999999998e-05	-0.017329555099999998	0.0003003134799639359	3.0468051600999993e-10	0.0163343	0.004840500000000001	0.00026680935649	2.343044025000001e-05	-0.00797259	-0.04353529	6.35621913081e-05	0.0018953214753841	0.0006689339999999999	-0.0003542060000000001	1.254618904360001e-07	4.4747269635599996e-07	-0.0004182430000000001	-0.0003787870000000001	1.4347959136900004e-07	1.7492720704900006e-07	-0.000716187	-0.0005423569999999999	2.94151115449e-07	5.12923818969e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31879.841796875	166.923828125	27863.56439590454	1016324312.9937783	22392.865234375	23.720703125	562.6717567443849	501440413.40488046	22178.107421875	64.640625	491868448.81622696	4178.410400390625	0.981791	18.835569	0.07322852490000001	-0.0805045402	-0.030710750699999997	-0.0715179005	-0.0291445164	-0.0053801502	-0.1429649638	0.04914922309999999	-0.0222825532	-0.0357985368	-0.1328477335	0.0656497447	-0.0847728692	-0.0457587173	0.0106199021	0.1465880082	0.018711621299999998	-0.0099563707	0.0449100528	0.0408450718	0.0405527294	-0.0362471371	-0.0160553056	-0.053828878499999996	-0.0293870756	-0.0643263708	0.1014074001	-0.1293405717	-0.0044628086	-0.0023708878	0.093873501	0.0149484368	0.0864348824	-0.09680681699999999	0.0539971999	-0.0800995075	-0.0216818281	-0.1629504652	0.038553472000000005	0.10628290039999999	-0.0118495483	0.0648134645	-0.024600788	0.1153493825	-0.13688551710000002	-0.10563200539999999	0.131878836	-0.1965409498	-0.0100031001	-0.1083637872	-0.084086936	-0.0435141396	0.07298391929999999	0.023182630099999997	-0.1309445764	-0.1402011836	0.0069558486999999995	-0.0006103051	-0.0418858692	0.0098227038	0.15053560859999998	-0.0416118087	-0.010344009	-0.1372200972	0.0366217333	0.0131324051	-0.0828862028	-0.1255401043	0.0686497917	-0.0517171524	-0.10246527609999999	-0.0001553262	-0.0968198562	0.0676406849	0.0077563253	0.000363162	0.05273655	0.0793905463	0.1331870775	-0.021616496699999998	-0.0160885924	0.0112676358	0.0539589404	-0.1028680463	0.0379288592	-0.024299795899999997	0.1239954591	-0.1328673259	0.1199708114	0.021862668999999998	-0.0437351554	-0.046307647599999995	-0.039794168	-0.0925041633	-0.0374614766	-0.019630081299999998	0.0973763869	0.15019113109999999	0.091248789	-0.0706010383	0.1138358744	-0.053508527400000006	0.0819351974	-0.2000903691	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.00424971	-0.0042322549	1.7911981538574013e-05	1.8060035084100006e-05	0.0463756	0.0300413	0.00215069627536	0.0009024797056899998	-0.00171042	0.00626217	2.9255365764e-06	3.92147731089e-05	0.000335746	-0.00033318799999999994	1.1101424334399996e-07	1.12725376516e-07	-0.000443568	-2.532499999999998e-05	6.41355624999999e-10	1.9675257062400006e-07	-0.00101153	-0.00029534300000000016	8.722748764900006e-08	1.0231929409e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31910.4609375	30.619140625	937.5317726135254	1018277517.2437133	22386.201171875	-6.6640625	44.40972900390625	501142002.9076576	22193.853515625	15.74609375	492567133.87302023	247.93946838378903	0.892178	17.116336999999998	0.08554312999999998	-0.0693769846	-0.06963278269999999	-0.18095251269999998	0.003526074	-0.0217669989	-0.1268376118	-0.018106815800000002	-0.0129178703	0.0845499849	-0.140454847	0.0388384457	0.060330011600000004	0.0082576487	0.047277151100000005	0.036387642000000005	0.0221936829	-0.061032537699999986	0.0333831346	0.0116414353	0.0703784112	-0.0372367511	-0.020064471599999998	-0.0663503917	-0.1048465556	0.0202861259	0.0503311558	-0.22194309690000005	0.0160371051	-0.0404526621	0.0735101171	0.0063195696	0.0369406562	-0.08922509210000001	0.0118086941	0.0113446054	-0.0209565314	-0.0406156497	0.0309816283	-0.022163873799999997	-0.1527165237	-0.0120936951	0.0064882465	-0.0816816498	-0.1381169766	-0.0839671568	-0.0129638327	-0.0926129046	-0.0075705903	0.0010894114	-0.0905065	-0.0526281095	0.1417690915	0.014879282800000001	-0.1684699312	0.0020112669	0.0187929454	0.0333308069	-0.0109205124	0.0332233538	0.1281986414	0.0369599658	0.0834041321	-0.09910584630000001	0.09347783779999999	-0.0293994492	0.0539290384	0.0517266167	0.0348733796	-0.005650761	-0.09893448949999999	-0.018879766699999998	-0.09691020560000001	-0.0080702662	0.0646248041	-0.0328598687	0.0887200945	0.08165942849999999	0.0364638159	-0.12480544619999999	-0.0529277943	-0.0096928687	0.0475510416	-0.12414978439999999	-0.0078678279	0.053683215199999995	0.0762198283	-0.07627877179999999	-0.0404734859	-0.040651855099999995	0.0197898145	0.0487982282	-0.042604470199999994	-0.1717712215	0.0076675038	0.0355564761	0.05850384190000001	-0.0475504585	0.0408934197	-0.0827646618	-0.0776960082	-0.0736475478	-0.0504075737	-0.0416999692	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00221116	0.00203855	4.1556861025000015e-06	4.889228545600001e-06	0.05957769999999999	0.013202099999999994	0.0035495023372899993	0.00017429544440999986	-0.030042400000000007	-0.028331980000000007	0.0009025457977600002	0.0008027010907204003	-0.000118636	-0.000454382	2.06463001924e-07	1.4074500496000001e-08	-0.000266899	0.000176669	3.1211935561000004e-08	7.1235076201e-08	-0.0008031710000000001	0.000208359	4.3413472880999985e-08	6.450836552410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31887.09375	-23.3671875	546.0254516601561	1016786747.8212893	22395.31640625	9.115234375	83.08749771118164	501550196.9360504	22163.685546875	-30.16796875	491228957.02075577	910.1063385009766	0.968107	18.573029	0.08373988729999997	-0.010038268000000001	-0.070686931	-0.1243119676	-0.0512956156	-0.0896249181	-0.0335858966	0.0012895243	0.022178639500000003	0.0574210194	-0.1139967328	-0.10531050199999999	0.0996758483	-0.0756069273	0.000946801	-0.0012108567	-0.0006079227	-0.0774927628	0.0051126399	-0.046397416500000004	0.1191192957	-0.0066529308999999995	-0.1268004133	-0.054293283399999996	-0.0760330644	-0.0526811811	-0.015789904599999998	-0.0346539678	-0.1336200884	-0.1125481675	0.0799344422	-0.028416086299999997	0.0203778127	-0.0112865381	0.0529865829	-0.0221013681	0.0080790415	-0.0057948081999999995	0.0128561504	-0.0374762548	-0.0078090236	0.025161846600000003	0.0036006246999999996	0.0574768085	-0.04886103309999999	0.078354723	-0.0183664443	0.0618748409	0.0062273721	-0.0218936257	-0.0190229699	-0.0327603863	0.0875331255	0.0365083181	-0.1286340923	0.120835569	-0.0223684659	0.0848725022	-0.068693192	0.08416846630000001	0.0194865549	0.0180973253	0.10383291800000001	-0.0865332494	-0.0404039271	0.032945423	-0.0158792422	0.09488414640000001	0.0852668067	-0.0015670054000000001	-0.0619373084	0.0701092327	-0.1150871377	0.0086627656	0.053580294	0.0937764459	-0.05573078	0.038151684	0.03089253	0.042686603	0.0088250658	-0.0564107133	0.0174783838	-0.08465136849999999	-0.0818023904	0.011105016799999999	0.050290999	0.0016776129	-0.0587031097	0.0021475748	0.0285001228	-0.1056499032	-0.0009681136	-0.037318045099999995	-0.053687117699999995	-0.0025635488	0.0697902599	-0.0705633482	-0.0780496154	0.0526251317	0.0835641366	0.016636619499999998	0.034705149	-0.023061115299999997	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-2.98427e-05	0.0021813173	4.75814516327929e-06	8.9058674329e-10	0.0187646	-0.040813099999999984	0.00035211021316000006	0.0016657091316099992	-0.00987783	0.020164570000000003	9.757152550890002e-05	0.0004066098832849001	-0.000118636	0.0	0.0	1.4074500496000001e-08	-0.000443568	-0.000176669	3.1211935561000004e-08	1.9675257062400006e-07	-0.00103812	-0.0002349489999999999	5.520103260099996e-08	1.0776931344e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31941.72265625	54.62890625	2984.317398071289	1020273646.2487946	22401.255859375	5.939453125	35.277103424072266	501816264.0771828	22151.51953125	-12.166015625	490689817.5433502	148.0119361877441	0.99613	19.110645	0.0910052807	0.0909482082	-0.1218236121	-0.029491643999999997	-0.15483382210000002	-0.1705475526	0.004121576	0.1620763073	0.0763687871	0.007000680699999999	-0.0612432086	0.0383220156	-0.0315131441	0.056654245	-0.0900691503	-0.026187282000000003	0.011786028899999999	-0.08072747400000001	-0.0004295846	-0.1632194747	0.10637818339999999	0.013883318600000001	0.0013158942	0.021664454	0.0268886723	-0.1237814156	0.055950019100000005	0.09559161099999999	0.0713749913	-0.014725354	-0.09006674869999999	0.0244889488	0.0298980365	0.0148579576	0.044101567599999995	-0.1102925767	-0.1099741918	0.0150294395	-0.010039871	-0.1433254493	0.0793508394	-0.0849662036	0.021208959700000002	0.0399192556	-0.043105546200000004	0.08585180070000001	0.0631618684	-0.030431602999999998	0.0117548402	-0.000497952	0.1174570485	-0.065615761	0.07024626980000001	-0.0207632817	-0.06254501950000001	0.1306019243	0.0049742026	0.0318766853	-0.16314029300000002	0.143732097	-0.016836526100000002	-0.1849283531	0.0760046799	-0.019608624499999998	-0.0263337272	-0.0142538509	-0.0376961636	-0.06286791650000001	0.0605974796	0.018029276299999997	-0.0027280002	0.1650858668	0.0071740146	-0.12458955810000001	-0.048346638399999996	0.09702488890000001	-0.1249556098	-0.10970838449999999	-0.0675749234	-0.022043395099999998	-0.0567017252	0.014920815	0.119962296	0.0114682631	-0.015168616299999996	0.0543191536	0.017467437199999998	-0.0572567982	0.0630380825	0.0792602167	-0.008365982	0.0730178887	-0.026198790099999997	0.012736701999999999	0.0540738038	0.038744938300000004	0.052915630400000004	-0.044262462	-0.08520659960000003	0.0818936399	0.045049476500000005	-0.0554495803	-0.076663839	0.0724042015	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-1.0652e-05	1.91907e-05	3.6828296649000004e-10	1.13465104e-10	0.0464304	0.027665800000000004	0.0021557820441600005	0.0007653964896400003	-0.00278064	0.0070971900000000015	7.7319588096e-06	5.0370105896100015e-05	0.000598151	0.000716787	5.137836033689999e-07	3.5778461880100003e-07	-0.000443568	0.0	0.0	1.9675257062400006e-07	-0.000630445	0.000407675	1.6619890562500006e-07	3.97460898025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
