csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61
35270.015625	n/a	n/a	1243974002.187744	20780.869140625	n/a	n/a	431844522.23978037	21248.810546875	n/a	n/a	451511949.65698624	n/a	n/a	n/a	-0.0078245793	-0.0182085733	0.0415739496	0.0427823017	-0.0209597137	0.0099468236	-0.0050002357	0.0179739415	-0.012488633700000001	0.0078484712	-0.05928384990000001	-0.0070328841	-0.0367888808	0.022041393	-0.0026217754	-0.0116484873	0.0399628331	-0.0444522329	0.0024434065	-0.0068294761	0.012475565800000001	-0.0045480045	0.0134631519	-0.0161388245	0.018815228700000002	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0555493	n/a	0.0030857247304900003	n/a	-0.0446859	n/a	n/a	0.00199682965881	-0.051020300000000005	n/a	n/a	0.002603071012090001	0.0016224	n/a	2.63218176e-06	n/a	0.000541817	n/a	2.93565661489e-07	n/a	-0.000704984	n/a	n/a	4.970024402560001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35068.29296875	-201.72265625	40692.030044555664	1229785171.7420807	20753.533203125	-27.3359375	747.2534790039062	430709140.4132118	21208.046875	-40.763671875	1661.676944732666	449781252.25219727	0.61651	23.240231	0.0652914	-0.0102336704	-0.003924872	0.014244943500000001	0.049477859000000006	-0.0263160196	-0.0006698499	-0.0005356714	0.0036348185	0.015012595200000001	0.0078165117	-0.0019319159	-0.0019004579	-0.0141005469	0.019833020700000002	0.0022640701	-0.006806103399999999	0.0199725871	-0.048768749900000005	0.0087694288	-0.0136099072	0.0009761645	-0.0099237824	-0.0049723331	0.0076886293	0.0174479214	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0504681	0.005081200000000008	0.00254702911761	2.5818593440000078e-05	-0.0604966	-0.015810699999999997	0.0002499782344899999	0.00365983861156	-0.07934169999999999	-0.028321399999999983	0.000802101697959999	0.006295105358889998	0.00149321	-0.00012918999999999995	2.2296761041e-06	1.6690056099999986e-08	0.0006196719999999999	7.785499999999994e-05	3.8399338758399993e-07	6.061401024999991e-09	-0.000819501	-0.00011451700000000007	1.3114143289000017e-08	6.71581889001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34846.7890625	-221.50390625	49063.98048400879	1214298707.9663696	20718.021484375	-35.51171875	1261.0821685791016	429236414.22702414	21203.43359375	-4.61328125	21.28236389160156	449585596.1645661	0.534049	20.131763	0.07047415000000001	-0.0285979115	0.006917315899999999	-0.0021580925	0.0495652288	-0.0615620179	0.00037118089999999996	0.0036510964	0.025000059900000003	0.0316851899	-0.0114257895	0.0183428226	0.021511794700000003	0.0086539105	0.015411479099999997	-0.0005974369	0.0075916439	0.0023471138	-0.0554413875	0.0370070547	-0.0255753461	-0.0168873778	-0.0394137343	-0.008247946899999999	-0.0183966432	0.0374550627	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0508581	-0.0003900000000000015	0.00258654633561	1.5210000000000116e-07	-0.0605086	-1.2000000000005062e-05	1.4400000000012146e-10	0.00366129067396	-0.120201	-0.04085930000000002	0.0016694823964900011	0.014448280401	0.00180478	0.00031156999999999995	3.2572308484e-06	9.707586489999997e-08	0.0008916010000000002	0.0002719290000000002	7.949523432010001e-07	7.39453810410001e-08	-0.0008202589999999999	-7.579999999999001e-07	5.745639999998488e-13	6.72824827081e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34968.85546875	122.06640625	14900.207534790039	1222820852.7943268	20738.984375	20.962890625	439.4427833557129	430105472.9064941	21222.439453125	19.005859375	361.2226905822754	450391936.34155655	0.615185	23.190296	0.13224144	-0.00038999339999999996	-0.009107845600000001	-0.0027697678	0.0414357397	-0.0324158763	0.007992367299999999	0.0170543931	0.0087543213	0.0033930847999999996	0.0053644723	0.03849099	-0.0006476875	0.0067845391000000005	0.0019637585	-0.0038350549	-0.0069957977000000005	0.0047425146	-0.0445462095	0.013545049299999999	-0.0260402433	-0.0224150178	-0.0167868873	0.0056273555	0.017846119299999998	0.0020258825	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0467208	0.0041372999999999965	0.00218283315264	1.711725128999997e-05	-0.00712521	0.05338339	0.0028497863278921	5.07686175441e-05	-0.0757045	0.044496500000000015	0.0019799385122500008	0.00573117132025	0.0015038	-0.00030097999999999995	2.26141444e-06	9.058896039999996e-08	0.0006196719999999999	-0.0002719290000000002	3.8399338758399993e-07	7.39453810410001e-08	-0.000851835	-3.1576000000000065e-05	9.970437760000041e-10	7.25622867225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34862.0859375	-106.76953125	11399.732803344728	1215365035.9136353	20762.056640625	23.072265625	532.3294410705566	431062995.9485207	21202.341796875	-20.09765625	403.91578674316406	449539297.6715126	0.4664970000000001	17.585291	0.12020489	-0.0083892573	-0.0011184665	0.0067933615	0.0359339799	-0.032691968599999996	0.007286666	0.0250005967	0.0342665623	-0.004831465300000001	-0.0137680278	-0.009079282900000001	0.0100160254	0.0142626531	0.0029506219	0.0017592947	-0.0014684113	0.014774933999999997	-0.0408543262	0.0133548826	-0.0290070773	-0.007349985	-0.0208686972	0.023197340099999998	-0.0170724693	0.0239236977	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0391247	0.0075961000000000015	0.0015307421500899998	5.7700735210000024e-05	-0.0910063	-0.08388108999999999	0.0070360372595880995	0.00828214663969	-0.094003	-0.01829850000000001	0.0003348351022500003	0.008836564009	0.0014277	-7.609999999999995e-05	2.03832729e-06	5.791209999999994e-09	0.0006196719999999999	0.0	3.8399338758399993e-07	0.0	-0.000719351	0.000132484	1.7552010255999996e-08	5.17465861201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34981.48828125	119.40234375	14256.919692993164	1223704522.371231	20756.078125	-5.978515625	35.74264907836914	430814779.1311035	21198.396484375	-3.9453125	15.56549072265625	449372013.5087624	0.4541560000000001	17.120062	0.06098495	-0.0154213224	-0.0015981329	0.0047650190000000005	0.0429893164	-0.0408705397	0.0073005091000000015	0.0168704605	0.0262792671	-0.0022103048	0.0106796896	-0.0265456723	0.0111699518	0.0010936381	0.0230970967	0.0100786864	-0.0001134998	0.0129813587	-0.0483194137	0.0216207431	-0.0246425881	-0.0086305535	-0.0176017557	0.020999469	0.0051718984	0.0244691766	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0391094	1.5299999999995872e-05	0.0015295451683600002	2.3408999999987366e-10	-0.06453500000000001	0.02647129999999999	0.0007007297236899994	0.0041647662250000024	-0.07942350000000001	0.014579499999999997	0.00021256182024999987	0.00630809235225	0.0013948	-3.2899999999999987e-05	1.94546704e-06	1.0824099999999992e-09	0.000440196	-0.00017947599999999992	1.93772518416e-07	3.221163457599997e-08	-0.000905352	-0.000186001	3.4596372001e-08	8.19662243904e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34881.84375	-99.64453125	9929.032608032228	1216743023.399414	20748.748046875	-7.330078125	53.73004531860352	430510545.5126991	21174.900390625	-23.49609375	552.0664215087892	448376406.55289084	0.480859	18.126667	0.05965744999999999	-0.019533293400000002	0.0006833324000000001	0.008459446800000001	0.029833537799999997	-0.0246438046	0.0009274586	0.006184293	0.0317774838	0.0013917898	0.0003458128	0.0181471231	0.0164334991	-0.000348695	0.0115522675	0.0029812739000000003	-0.0045063237	0.0114254208	-0.0343843311	0.0171164779	-0.0190051932	0.0006774488	-0.0284358617	0.0174993684	-0.0082018658	0.0124640052	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0424776	-0.0033682000000000017	0.0018043465017600004	1.1344771240000012e-05	-0.0440062	0.020528800000000014	0.00042143162944000055	0.00193654563844	-0.0701757	0.009247800000000014	8.552180484000027e-05	0.004924628870489999	0.00119165	-0.00020315000000000006	1.4200297225e-06	4.1269922500000015e-08	0.000552802	0.000112606	3.0559005120400005e-07	1.2680111236000004e-08	-0.000690855	0.000214497	4.6008963009000006e-08	4.77280631025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34944.6015625	62.7578125	3938.5430297851562	1221125178.3618774	20722.443359375	-26.3046875	691.9365844726562	429419658.782505	21189.033203125	14.1328125	199.73638916015625	448975128.0831337	0.554898	20.917673	0.08046085	0.0052827082	-0.0144198391	-0.0109230074	0.011761261100000002	-0.0360457286	0.0022490688	0.016214381	0.0112097028	-0.008805445	-0.0075229653	0.023325925299999998	-0.0032621328000000003	0.0094870519	-0.008088781	-0.0031457442	-0.0140276354	-0.0089514099	-0.0221194816	0.027013941	-0.017006655	-0.0134446181	-0.0213959938	0.0177581945	-0.013043146799999999	0.0144724107	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.039182	0.003295600000000003	0.001535229124	1.0860979360000016e-05	-0.034542800000000005	0.00946339999999999	8.955593955999981e-05	0.0011932050318400006	-0.0523215	0.017854199999999994	0.0003187724576399998	0.00273753936225	0.0007522759999999999	-0.0004393740000000002	5.659191801759998e-07	1.9304951187600017e-07	0.000193503	-0.00035929900000000004	3.7443411008999985e-08	1.2909577140100006e-07	-0.000492575	0.00019828	3.9314958400000005e-08	2.42630130625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34923.58203125	-21.01953125	441.82069396972656	1219656581.893448	20722.734375	0.291015625	0.08469009399414062	429431719.9768066	21200.53125	11.498046875	132.2050819396973	449462525.28222656	0.608588	22.941597	0.06027325499999999	0.0052743253	-0.0092058068	-0.011248591899999999	0.0053519251	-0.0283288996	-0.0196811665	0.0177893782	0.002354994	0.0004931121	0.0088179765	-0.00883677	-0.0038402379999999997	0.0032894434999999997	0.0012176027	0.0080117604	-0.0098067731	-0.009749492700000001	-0.0189218786	0.0245409897	0.0070336716	-0.0166561281	-0.0068282740000000005	0.020414813700000003	-0.010481024	0.0034430872999999997	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0412265	-0.0020444999999999977	0.0016996243022499998	4.1799802499999915e-06	-0.0204649	0.014077900000000003	0.00019818726841000007	0.0004188121320100001	-0.0238292	0.0284923	0.0008118111592899999	0.0005678307726400001	0.0007522759999999999	0.0	5.659191801759998e-07	0.0	9.32789e-05	-0.0001002241	8.700953185209999e-09	1.0044870220809998e-08	-0.000279628	0.000212947	4.5346424809e-08	7.819181838399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35033.2734375	109.69140625	12032.204605102539	1227330247.746643	20766.103515625	43.369140625	1880.8823585510254	431231055.221653	21279.921875	79.390625	6302.871337890625	452835075.0061035	0.572708	21.589056	0.082652945	0.0186549463	-0.017786716	0.0182811835	0.0246662516	-0.0085915647	-0.0161405539	0.0174491346	0.0002623851	-0.0279062487	0.0042154372	0.008431395	-0.0219550825	-0.011246931000000002	-0.012785844199999999	0.0042226056	-0.014655868	0.017512611	-0.0290022706	-0.0025858289	0.0074493105	-0.014275980800000001	0.0041658815	0.025087199700000003	0.0125393931	-0.028072829900000002	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.039222900000000005	0.0020035999999999947	0.0015384358844100006	4.014412959999977e-06	-0.0537976	-0.0333327	0.00111106888929	0.00289418176576	-0.010410700000000002	0.0134185	0.00018005614225	0.00010838267449000003	0.000625673	-0.00012660299999999987	3.91466702929e-07	1.602831960899997e-08	-0.00035061	-0.0004438889	1.229273721e-07	1.9703735554321e-07	-0.000387099	-0.00010747100000000004	1.1550015841000009e-08	1.4984563580100002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
