csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21
34160.109375	n/a	n/a	1166913072.5119631	21001.853515625	n/a	n/a	441077851.09177023	21487.908203125	n/a	n/a	461730198.94592667	n/a	n/a	n/a	-0.0051394478	0.0713388122	-0.1024357759	-0.0134773439	0.0308143967	-0.0834841684	0.0228232641	-0.1000766676	0.0172342778	-0.0083708239	0.09993707519999999	-0.0334259159	0.0814410624	-0.0726331548	0.0781891747	-0.0824210366	0.0552777658	-0.0184583762	0.0371321541	-0.0702488756	0.12432343039999999	-0.0091963705	0.0890395935	-0.0918488907	0.0674491628	-0.11795651210000001	0.017174178300000002	-0.0345474546	0.0071152977	-0.013625526399999999	0.0281572844	-0.0180224271	-0.2378446986	0.077493918	-0.18907578670000005	-0.089838438	0.0888224732	-0.0241898584	-0.0034169944	-0.0081817413	-0.07136899099999999	0.0266917248	-0.0331271063	0.051079378499999994	-0.0035965496000000007	-0.004193480800000001	0.030246190299999996	-0.11022337609999999	0.049916549299999995	0.042779015999999996	-0.006751839599999999	0.053122835599999994	-0.0607572147	0.0083868161	-0.044560479800000004	0.08690273529999999	-0.0970006574	0.1171525507	-0.0504934282	0.0498458521	0.027154444	-0.069531018	0.0694894915	-0.0736431639	0.0164104103	-0.017734870700000002	0.031625586000000004	-0.0538242296	0.1953744366	-0.1347143206	0.0622975267	-0.1563337032	0.21123665390000002	-0.11728230460000001	0.1413561597	-0.0675554322	-0.0007322044999999999	-0.0512409315	0.0249358816	0.0247584719	0.1329829386	-0.0964372017	0.0398025687	0.0829155028	0.1217078847	0.1216831682	0.1216419777	-0.046737699999999986	n/a	0.0021844126012899997	n/a	-0.010859	n/a	n/a	0.00011791788099999999	-0.0901189	n/a	n/a	0.00812141613721	-0.000374398	n/a	1.4017386240399998e-07	n/a	0.000799373	n/a	6.389971931290001e-07	n/a	-0.000265478	n/a	n/a	7.047856848399999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34601.9453125	441.8359375	195218.9956665039	1197294619.4092407	21045.173828125	43.3203125	1876.649475097656	442899341.4559975	21520.490234375	32.58203125	1061.5887603759766	463131499.92782974	1.569318	34.821407	0.17330983000000005	-0.22696032	0.1866291104	0.1663455046	-0.22626006489999997	0.08069249099999999	-0.2252879751	0.0401164823	0.0755410374	0.1673274558	0.09109479960000001	-0.06331192969999999	0.08450837550000001	0.17904661030000002	0.1973777711	-0.0464957735	0.0558181083	0.0413054752	-0.0386230893	0.034272681	0.0432646642	-0.2329598591	0.1776287818	0.0614943769	0.0544990234	-0.13283392019999998	0.08906287869999999	-0.0250348045	0.0948558817	-0.21323092370000002	0.0014304932999999998	-0.1206071995	0.0145332581	-0.16874813760000001	-0.030880477200000006	0.0150926864	0.06524130709999999	-0.029768006	0.1322780839	-0.0164550676	-0.24106778140000001	0.2277942768	0.0940690032	-0.1355328282	-0.0351398504	0.19383939260000002	0.2141821991	0.11339212650000001	-0.211029899	-0.0803801663	0.07294254019999999	-0.1355102672	-0.1768306302	-0.0155428701	-0.10326040869999999	0.0669555455	0.1181238334	0.1784235522	0.0657633061	-0.1025596444	0.0558446441	0.0870576998	0.022003977999999997	-0.174768582	0.1682297445	-0.10342077289999999	0.1622220386	0.045802712599999997	-0.2022412806	-0.037829436099999995	0.19452672350000005	0.042754620199999996	0.1072148344	0.0021247329	0.0726797619	0.0564974588	0.0785149737	0.159134105	0.0924178813	0.1742180024	0.17542762329999995	0.028343448700000006	-0.064522451	0.0586697528	0.013810844499999999	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0508887	-0.004151000000000002	0.0025896597876899994	1.7230801000000014e-05	-0.0211257	-0.0102667	0.00010540512889	0.00044629520048999996	0.00586443	0.09598333	0.0092127996378889	3.4391539224900005e-05	0.00012889100000000004	0.0005032890000000001	1.661288988100001e-08	2.532998175210001e-07	0.000492139	-0.00030723400000000003	2.4220079532100003e-07	9.439273075599999e-08	-0.0007131310000000001	-0.0004476530000000001	2.003932084090001e-07	5.08555823161e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34164.375	-437.5703125	191467.77838134766	1167204519.140625	20989.23046875	-55.943359375	3129.6594581604004	440547795.67030334	21529.21484375	8.724609375	76.11880874633789	463507091.7883453	1.860352	41.279125	0.27072228	0.194267467	0.0900622993	-0.0246743768	0.17344076100000005	-0.0073162685	-0.10424307890000001	-0.0342839513	0.1863539385	-0.1316194618	0.1428513027	0.049453625999999994	0.034382042599999996	-0.0357513499	0.0327767233	0.09542462439999999	-0.07156086589999999	0.049605384800000006	-0.0831543401	-0.0077547145	-0.1708958611	-0.0207975343	-0.0687632962	0.0728128728	0.002134874	0.0179762387	-0.0865706876	-0.0730211113	-0.1769879732	0.1962376721	-0.1607366726	-0.1390023601	-0.06567774679999999	-0.0957817609	-0.041761907599999995	0.0062360662	-0.0584691393	0.1406118756	0.0031887329	0.2652728907	0.1909519848	-0.0513158334	0.1625551272	0.0786901794	-0.1733197682	-0.008457806	-0.1499072312	-0.0691521972	-0.1004126712	0.0247861486	-0.0221825267	-0.1552498651	0.0374920771	0.1864919624	-0.0041156333	-0.0861104033	0.041410594	-0.0136224928	0.0937130991	0.1298091082	0.1372629551	-0.006193239200000001	-0.115103045	-0.0021774804	-0.0128736072	0.18726672870000002	0.09619463199999999	0.028021147200000002	-0.028466443199999997	-0.00426432	-0.1746444846	0.0681005483	-0.06949639889999999	0.0859466736	0.2028198697	-0.0635561741	-0.0210721202	0.0981778606	-0.0243550255	-0.012742465500000001	-0.010256978199999999	0.10081186980000001	0.0713116303	-0.09456726210000001	-0.2010546005	0.1215101995	0.120893123	0.1198669825	-0.0466417	0.004247000000000001	0.00217544817889	1.8037009000000005e-05	-0.0210396	8.610000000000215e-05	7.41321000000037e-09	0.00044266476816	-0.199094	-0.20495843	0.042007958028064896	0.039638420836	-0.000381026	-0.0005099169999999999	1.4518081267599996e-07	2.6001534688899996e-07	0.00108142	0.000589281	1.1694692164e-06	3.4725209696100003e-07	-0.000583714	0.00012941700000000005	1.6748759889000014e-08	3.407220337960001e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33886.375	-278.0	77284.0	1148286410.640625	20942.33984375	-46.890625	2198.730712890625	438581598.1311188	21493.8046875	-35.41015625	1253.879165649414	461983639.944397	1.124448	24.950256	0.08608829999999998	0.0637586817	0.0714541596	-0.0962896964	0.09559341119999999	-0.0296104217	0.0797602596	0.0044552546999999994	-0.0586773675	0.05388143	-0.0238723137	0.11632673630000001	-0.0994174973	-0.1554787451	-0.1010577065	0.0275754732	0.0691105	0.0042730847	-0.16233408259999998	0.08816785070000001	-0.0315082507	-0.0206479044	0.1293128338	0.0834428754	-0.054189853899999994	0.0593978601	0.0676689542	-0.0166358803	-0.0007691625	0.0621036721	-0.0142671237	0.020725465	-0.1368176694	-0.0765377436	-0.19614241429999998	0.16865121489999998	0.0010456686	-0.0339656043	0.0519703058	-0.0550442675	0.0643539117	-0.12675734	0.04977427190000002	-0.0724765741	0.0472231343	-0.203016064	-0.0767467903	-0.029141057999999997	0.0467803295	-0.0141110525	0.016633866	-0.023289142999999998	0.050780964000000005	-0.0025334632	-0.0119738237	-0.1137907111	-0.0251851065	0.011995255900000001	-0.1095471407	0.029726501000000002	0.0485999421	0.1348787132	0.0600671861	0.0791288901	0.0193166697	0.0355899066	0.0043173624	0.0675903675	-0.0563771267	0.0875769729	-0.0045318169	-0.069295127	0.09912364970000001	-0.0079657527	0.06689384179999999	-0.1551215296	0.0567057858	0.0664913243	-0.070018998	0.0758619954	0.0562156042	0.0666127581	0.0111802693	-0.0190705142	0.0783097759	0.1213126213	0.12010478890000001	0.1181006348	-0.0466539	-1.2200000000003876e-05	0.00217658638521	1.4884000000009453e-10	0.0116162	0.0326558	0.00106640127364	0.00013493610244	-0.16478099999999998	0.03431300000000001	0.0011773819690000006	0.027152777960999998	1.0587899999999999e-22	0.000381026	1.1210362640999998e-44	1.4518081267599996e-07	0.0010803	-1.1200000000000706e-06	1.1670480900000002e-06	1.254400000000158e-12	-0.000583714	0.0	0.0	3.407220337960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33990.40625	104.03125	10822.5009765625	1155347717.040039	20956.810546875	14.470703125	209.4012489318848	439187908.2976112	21532.2109375	38.40625	1475.0400390625	463636107.8569946	0.908305	20.154266	0.11689515	0.026515063399999997	0.08253067139999999	-0.1824841209	0.0833599787	-0.048124397699999995	0.0641419516	0.0839095051	-0.0397578837	-0.0067747126	-0.034017692	0.12007097289999999	-0.1188962551	-0.051982685	-0.0475708967	0.0364562467	-0.017671152	0.08864802029999999	0.1144175434	0.023221352200000003	-0.039774652599999995	0.013837366399999999	0.0521459841	-0.068126258	-0.0197037496	0.052253872800000004	0.0603236396	-0.0873415529	0.1149650242	0.1178098308	-0.0912433091	-0.0209912588	-0.1077805633	0.0656860924	0.023437985699999997	0.08245159490000001	0.0460124771	0.0426477257	0.0752432463	-0.08809568720000001	0.0314125747	-0.1811527949	0.0573837411	-0.005593055	0.0631788954	-0.1049317171	-0.0708376792	-0.0521881083	0.019074883600000002	-0.051565279000000006	0.0077132752	0.008815915300000001	0.0073111869999999985	-0.0645754933	0.0419759316	-0.10896804189999999	0.0168113264	-0.1511927549	-0.0645361672	-0.085843117	0.0629756279	-0.06280758730000001	0.1166454559	0.0707962162	0.0068694268999999995	-0.0102625018	-0.06818145440000001	-0.0016825076000000002	0.14927645960000002	-0.0537923134	0.029657256	-0.09330519970000001	-0.0090715967	-0.008388206	0.17862886309999998	-0.0532030117	0.0530516027	0.1287125801	-0.02120775	-0.07887167610000001	0.0043483155	0.0805359853	0.1892698854	-0.022324915	0.052610336900000006	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0360242	0.0106297	0.0012977429856400001	0.00011299052208999998	0.0188743	0.0072581	5.268001561e-05	0.00035623920049	-0.137623	0.027157999999999988	0.0007375569639999992	0.018940090129	-0.00114997	-0.00114997	1.3224310009e-06	1.3224310009e-06	0.000980126	-0.00010017399999999997	9.60646975876e-07	1.0034830275999994e-08	-0.000396871	0.00018684300000000007	3.4910306649000024e-08	1.5750659064099994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34203.3359375	212.9296875	45339.051818847656	1169868189.253479	20973.9765625	17.166015625	294.67209243774414	439907692.8442993	21521.125	-11.0859375	122.89801025390624	463158821.265625	0.9994400000000002	22.176449	0.09286055	0.0410405976	0.1801293794	0.0021813113	0.038594336800000004	0.025161597200000003	0.0168399305	-0.0182818509	-0.0554017965	0.07427443339999999	0.043802042199999995	-0.0528049963	-0.1171959018	0.058853467	-0.044245777199999996	0.0034470902000000004	-0.1530864674	0.0125321194	0.006715324399999999	0.0586970692	0.013437381399999998	-0.0187450327	-0.0161129517	-0.0047020878	-0.0354532684	0.0013350148	0.0715144769	-0.0260254771	0.0177270629	0.1065896431	0.0237149488	0.10068916210000001	-0.0190513123	0.0931195591	0.0922894716	0.1625256066	-0.007318952199999998	-0.1804451884	0.1225954422	0.0470961968	0.0256910728	0.031579125699999995	0.0838197389	-0.11877316660000001	-0.0216061547	-0.0456791039	-0.0413917337	0.029892886299999998	0.018665534299999998	-0.0018561344	0.0449751891	-0.000337534	-0.0568960691	-0.0684412034	0.0729958178	-0.054063613200000006	0.0676834326	-0.09972536609999999	0.0884139143	0.0171626924	0.0038934639	0.0350631634	0.0239782379	0.08812957199999999	-0.0254223974	0.0525195838	0.045686982699999996	-0.0610320938	0.1211720117	-0.012307913600000001	0.1590282398	-0.0535204518	0.12659221869999998	-0.0409548981	-0.0750053538	0.0516997311	0.1068854481	0.0779163284	-0.0297679015	-0.14316446800000002	-0.092765625	-0.0464070293	0.17552586539999998	-0.0910771036	-0.0222267258	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0355389	0.00048530000000000095	0.00126301341321	2.35516090000001e-07	-0.0120662	-0.030940500000000006	0.00095731454025	0.00014559318244000002	-0.10411199999999997	0.03351100000000001	0.0011229871210000008	0.010839308543999995	-0.00114997	0.0	1.3224310009e-06	0.0	0.000439528	-0.000540598	1.9318486278399998e-07	2.92246197604e-07	-0.0004147480000000001	-1.7877000000000073e-05	3.195871290000026e-10	1.7201590350400008e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34158.74609375	-44.58984375	1988.254165649414	1166819934.6972811	20947.314453125	-26.662109375	710.8680763244629	438789982.7980995	21366.369140625	-154.755859375	23949.37601089477	456521730.25345236	1.1419800000000002	25.339264	0.14833648750000006	0.091371984	0.0709074625	0.0926126036	0.047785447800000005	0.0115593976	-0.039285603100000004	-0.144069742	0.0814625229	0.1531596455	-0.0746301317	0.0712117796	0.022128855	-0.0563103857	0.029199390699999998	-0.0187115529	-0.051526778200000005	-0.0309529096	0.0010380207	0.1014567545	-0.0163056287	0.10014970039999999	-0.0451260897	-0.0764628713	0.0505025319	-0.0213636541	0.13183711380000002	0.044602346900000006	0.0039315189	0.0232262767	-0.0754488324	0.12297097970000001	0.17038047809999998	-0.0645642467	0.1032819424	-0.15813198550000002	-0.0077017308	-0.098384435	-0.0028505339	-0.2479716739	0.0651927527	0.16182832119999999	0.018093646	-0.0739104425	0.0701330895	0.0005727767	-0.054477404400000005	-0.0191214077	0.024212848199999998	0.1215064831	0.0408533689	-0.10905174210000004	0.056222420099999997	-0.0685214777	-0.1446352279	0.0376326129	-0.0492540578	0.051958555700000006	0.0319961974	0.07432397519999999	0.0906244996	0.0055403896	0.13465281240000002	0.028354908199999997	-0.0184551617	0.10027384789999999	-0.0669926811	0.0639623032	0.07587369299999999	-0.0414463037	-0.0622183907	0.1390566819	-0.0366649523	0.0224530166	-0.1449448141	0.11095062609999999	0.106724722	-0.09686738630000001	0.09983094519999999	0.0377099382	-0.0384780362	-0.1115059224	-0.0895982822	-0.016012708	0.2203279628	0.120326335	0.1161887065	0.1093977275	-0.0319101	0.0036288000000000015	0.0010182544820099995	1.3168189440000013e-05	0.0501064	0.0621726	0.0038654321907600005	0.0025106513209600004	-0.107049	-0.002937000000000023	8.625969000000134e-06	0.011459488401	-6.853250000000002e-06	0.00114311675	4.696703556250003e-11	1.3067159041305623e-06	0.000859872	0.000420344	7.39379856384e-07	1.7668907833600004e-07	-0.000386247	2.8501000000000055e-05	8.123070010000033e-10	1.49186745009e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33980.5546875	-178.19140625	31752.17726135254	1154678096.8701782	20931.7890625	-15.525390625	241.0377540588379	438139793.3569946	21339.9140625	-26.455078125	699.8711585998535	455391932.19488525	1.267749	28.129927	0.14789355	0.0982821723	-0.1488860959	0.0387692921	0.06045358660000001	-0.0375113304	0.0719773774	-0.1773905434	-0.0688644133	0.043210305	-0.09990746130000001	0.0191869037	0.0580136576	0.0633504818	0.0342929517	-0.0132661993	-0.0324506425	-0.0650749937	0.0752427697	-0.0981020386	0.0216287061	0.011710333	0.0650541761	0.1048622406	0.014115621699999999	0.0703156346	0.0561460663	0.098311161	-0.0590387499	-0.0325121454	0.0806775909	-0.097011985	0.056734268899999996	0.0164208444	-0.0181500455	-0.0994510406	-0.0087338478	-0.0318077097	0.09807190240000001	-0.039996941200000004	0.0972549779	0.0716999362	-0.1414195067	0.0353480164	0.0548883033	0.0220334707	-0.0640583541	-0.0426508179	0.1100971283	0.1755568625	0.0352650843	0.0263753784	0.0052789527	-0.0818157663	-0.0847430492	0.0218404141	0.0020118825	-0.0251409955	-0.0038939587	0.0301661417	-0.049968478899999995	0.0633804806	-0.0186613262	0.0746197332	-0.0687536851	-0.066263212	0.0774836296	0.0219749448	-0.0764576882	-0.03669682	-0.104423835	-0.0401031041	0.0049806664	-0.09199023099999999	0.08579018	0.1148766308	-0.07371954	-0.0198220744	0.1274039944	0.08149559	0.0211259133	-0.12054424720000001	0.1106212684	0.0971989918	0.0015131133999999999	0.1198669825	0.1143757435	0.10540925529999999	-0.0466224	-0.014712300000000003	0.00217364818176	0.00021645177129000007	0.0132205	-0.036885900000000006	0.00136056961881	0.00017478162025000006	-0.0454194	0.061629600000000014	0.0037982075961600008	0.00206292189636	-6.853250000000002e-06	0.0	4.696703556250003e-11	0.0	0.000364024	-0.000495848	1.32513472576e-07	2.4586523910400003e-07	-0.000583714	-0.00019746700000000005	3.899321608900002e-08	3.407220337960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33948.60546875	-31.94921875	1020.7525787353516	1152507813.2728426	20918.345703125	-13.443359375	180.7239112854004	437577186.95544815	21297.171875	-42.7421875	1826.894592285156	453569529.873291	1.306858	28.997721	0.14599289999999998	0.026159067799999998	-0.1621124145	-0.0341086453	0.0720129087	-0.0595172808	0.12642471800000002	-0.015448680400000001	0.0321227897	0.0501380533	-0.0502907939	0.0183138449	0.026393913199999997	0.0912768378	-0.0003851937	0.0629522938	-0.0166716144	-0.042677565599999995	0.0985032644	-0.017027458500000002	0.0650191041	0.0111417953	-0.0049792681	0.21188025629999999	0.123073796	0.025361958100000002	-0.091013724	0.044871172800000005	-0.0533829059	0.113376586	-0.0968725274	0.047943254299999995	-0.1396128931	-0.07984894599999999	0.0546948634	0.0033089215999999996	0.1423749556	0.017925819699999998	-0.023372096499999998	0.0371288285	0.040713572	-0.0379998765	-0.1801498386	-0.0070785437	0.029450936	0.1342251424	-0.0618063179	-0.0737637107	0.1272178746	0.0035298964	-0.0157123597	-0.0430934943	0.021507050299999997	-0.0272822783	-0.023860069700000004	0.0677283323	0.0062264675	-0.0228102444	0.11869398810000001	-0.0701483527	-0.0410168393	0.0477926406	0.0602125249	0.0721106375	-0.026072098999999998	-0.023194057	0.0015407744	-0.0397407266	-0.0378025549	-0.0517182871	-0.1734253627	-0.0439817778	0.0922138941	0.07060086089999999	0.0845932886	0.1546248293	-0.009323530699999999	0.038027537400000005	-0.0728693045	-0.0199427981	0.0035887819	0.1421820581	0.09815859140000001	0.056541027800000004	0.07594566	0.11934271980000001	0.112315068	0.1009072399	-0.0363089	0.010313500000000005	0.0013183362192099998	0.00010636828225000006	0.0361157	0.0228952	0.0005241901830399998	0.00130434378649	-0.111603	-0.0661836	0.004380268908959999	0.012455229608999998	-6.853250000000002e-06	0.0	4.696703556250003e-11	0.0	0.0008485119999999999	0.0004844879999999999	7.199726141439999e-07	2.3472862214399996e-07	-0.00013619000000000004	0.000447524	2.00277730576e-07	1.854771610000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34010.0	61.39453125	3769.2884674072266	1156680100.0	20935.595703125	17.25	297.5625	438299167.444706	21345.224609375	48.052734375	2309.0652809143066	455618613.6246682	0.8870120000000001	19.681797	0.1012401225	0.0300676739	-0.0864320311	0.0278975469	0.0475420911	0.010960585	0.0599692649	-0.0008301811	0.0924538078	0.088941665	-0.1184411157	-0.0787335245	0.0466849638	-0.08702966849999999	-0.0006952199	0.0558585725	-0.0077997624	0.0348730528	0.1049758983	-0.0769362488	0.1107873897	0.0300168079	0.0588385527	0.0731469132	0.0693406972	0.0743832898	-0.0729674952	0.025578580299999997	-0.0198529316	-0.0022974544	0.003473527	0.0513978747	0.0172363949	-0.0728073778	0.0449429884	-0.1110050731	0.0335546824	0.0557155522	0.0076755654000000015	0.0834925612	0.0242592144	0.0413470462	-0.110910279	-0.0447735533	0.0834600737	0.0822143905	-0.056021255199999995	-0.012638800700000001	0.08531802699999999	-0.0111396698	-0.0943340465	-0.0071378114	0.0210342823	0.047314693600000006	-0.1424044369	0.046810905599999994	-0.0183885332	-0.0733153346	-0.036700249500000004	-0.0390500955	-0.09770400039999999	0.0261198478	0.10440548359999999	0.0096954476	-0.1025808591	-0.046908632	-0.0435540104	-0.0776279276	-0.07871067400000001	-0.0716626745	-0.0778696721	-0.023671905899999998	-0.043073783899999996	0.0878573179	0.0423087739	0.04672722519999999	-0.120362107	-0.0311835524	0.0328321371	0.0203872821	0.061781592999999996	0.0212525445	-0.028633740699999997	0.0776941052	0.027377474500000002	0.11875383099999999	0.1100111431	0.0959136145	-0.0466244	-0.010315500000000005	0.0021738346753600005	0.00010640954025000012	-0.0279579	-0.06407360000000001	0.004105426216960001	0.0007816441724100001	-0.0982506	0.013352399999999988	0.00017828658575999963	0.00965318040036	-8.70537e-05	-8.020045e-05	7.57834668369e-09	6.4321121802024994e-09	0.00065874	-0.00018977199999999994	4.339383876e-07	3.6013411983999976e-08	-0.00013619000000000004	0.0	0.0	1.854771610000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
