csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
35590.19921875	n/a	1266662280.430313	n/a	20435.8046875	n/a	n/a	417622113.22564703	21654.783203125	n/a	n/a	468929635.57434464	n/a	n/a	n/a	-0.08535872650000001	-0.0662376309	0.2939340425	-0.0194660931	-0.16883759	-0.0635038802	0.0485163423	-0.1262491143	0.08797924359999999	-0.22968545829999998	0.0796379854	0.011186244599999999	-0.0742973574	0.0683326562	-0.0781014329	0.1737836256	-0.0376561563	0.1073891183	-0.0424825326	0.0928079709	0.1270967753	-0.0089308123	0.1017363003	-0.1738536836	0.051353083099999995	-0.0277546329	0.0326740836	-0.0060521019	0.0220843681	-0.0135626868	0.0640169197	-0.0396123652	0.0628844209	-0.0206159809	0.09775857859999999	-0.04877157	-0.0397989315	0.051729702300000006	-0.1201075801	-0.007280455600000002	0.0291678319	0.012837767199999999	0.0673888547	-0.13366385960000002	-0.10652296130000001	-0.17435639100000005	0.06482550769999999	-0.1043498636	0.1767522702	-0.23993739949999998	-0.0020234974	0.1549763287	-0.0828838289	0.09305754140000001	-0.1806688327	0.0085299957	-0.0208671016	0.1801090027	-0.0224286523	0.0024729513000000002	-0.0471324241	0.0402666763	0.0019517329000000002	-0.0667404949	0.2252848831	-0.0493702089	0.010165677199999999	-0.11114567210000001	0.048715553200000004	-0.1819164552	0.0255271254	-0.042231676399999994	0.0137843772	-0.0465542388	0.043965088099999994	-0.1792759766	0.0664625522	-0.0811341158	0.0508875919	-0.0400027532	-0.0126589099	0.0245972039	-0.006341914000000001	-0.0997416373	0.0054901881000000005	0.0322979527	-0.0140666597	-0.0782165638	0.0807442991	-0.0260533188	-0.0427703967	-0.0617311991	0.09894700740000001	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.03227	n/a	n/a	0.0010413529	0.08170239999999998	n/a	n/a	0.006675282165759997	-0.035343900000000004	n/a	n/a	0.0012491912672100006	0.00489757	n/a	2.3986191904900005e-05	n/a	0.00184605	n/a	n/a	3.4079006025e-06	0.00119731	n/a	1.4335512361e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35474.4453125	-115.75390625	1258436270.2295532	13398.966812133789	20430.376953125	-5.427734375	29.46030044555664	417400302.4467812	21698.826171875	44.04296875	1939.7830963134768	470839057.23724747	1.095846	23.125282	0.19426411	-0.0457655643	0.0059909158	0.2511490109	-0.0328029296	-0.1278802567	-0.0013043383999999999	-0.0347289381	-0.1231029729	-0.0327509172	-0.1312704719	0.18751674699999998	0.0380292606	-0.013280191200000001	0.0186164504	-0.0761097961	0.12511117019999998	0.0039315240000000005	0.0226212741	-0.0069396085	0.0357373513	-0.12367791630000001	0.1073143779	-0.0908690115	0.0786286863	-0.09951898880000001	-0.032964554900000005	-0.0341746358	0.0143793465	-0.030503521000000002	0.019140785	0.0082386582	0.0016883967000000002	-0.040469637999999995	-0.0784385531	-0.07599547179999999	0.014814896200000004	0.1209997508	-0.0373437073	0.0620171086	0.0077325983	0.08892460210000001	-0.0064310955	-0.015820232	0.04393002309999999	-0.0433720899	-0.0274616826	0.0383718959	-0.0368834638	0.2571267279	-0.14402421710000002	-0.0189500478	0.13513459619999998	-0.009701176700000001	0.0404615302	-0.17136294829999998	-0.0516869631	-0.1371917976	0.0716504699	-0.07314750860000001	0.013250121100000001	-0.0239121928	0.100134053	0.0901837739	0.0403166572	0.0470641063	0.0045130672	0.0357298926	0.1810100823	-0.0408107512	0.0304548372	0.0171262826	0.0158003301	0.0137357846	0.0668543559	0.089157949	0.0094374318	-0.0038525228000000004	0.07256386599999999	0.0299911848	-0.0363556879	-0.1031980585	-0.0065016005	0.0693512468	0.06819202490000001	-0.05164490769999999	0.08632295400000001	0.0467308144	-0.0632589117	-0.1656519969	-0.0172434019	0.10114746029999999	0.027113053300000002	-0.08453844630000001	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0290721	-0.0031979	1.0226564409999999e-05	0.0008451869984099999	0.0484941	-0.03320829999999998	0.0011027911888899988	0.00235167773481	-0.00348999	0.031853910000000006	0.0010146715822881003	1.21800302001e-05	0.00342066	-0.0014769100000000005	1.1700914835599996e-05	2.181263148100001e-06	0.00138186	-0.00046419	2.1547235609999995e-07	1.9095370596e-06	0.00177629	0.00057898	3.1552061641e-06	3.352178404e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35421.64453125	-52.80078125	1254692901.298233	2787.922500610352	20440.61328125	10.236328125	104.78241348266602	417818671.3136139	21741.07421875	42.248046875	1784.8974647521973	472674308.1851959	1.098781	23.187212	0.15306781	-0.114669279	-0.0800326665	0.2224138505	-0.0106721456	-0.1404007527	-0.1045770349	0.006619017099999999	-0.10897808939999999	0.0468682237	-0.0737718922	0.0626762034	-0.015999966299999998	-0.0735204534	0.0446258305	-0.1138132611	0.0499946263	0.0297325705	0.1689521485	0.036293447	0.0635889976	0.0262565375	-0.0662484799	-0.0533845307	-0.0491176366	-0.013949230600000001	0.047965386900000004	0.0891112991	0.0582882736	0.0016038545000000002	-0.1939371293	0.0225609114	-0.0054956276	0.0099737151	-0.0347239494	0.1512517269	0.0314532006	0.0131193294	-0.08166243849999999	0.0344996179	0.0207447077	-0.0123762376	-0.08226317059999999	-0.009464680999999999	-0.025152707200000003	-0.1231217547	-0.09321239320000001	0.0805458425	-0.003519891500000001	0.0742923259	-0.1921667852	0.0087024224	0.1295427223	-0.12319008029999999	0.05897879740000001	-0.10243314619999999	-0.054632188899999996	0.0114844921	0.09843742890000001	0.0522820985	0.0967221053	-0.0239930902	0.038754786	0.0037551707	-0.0353786002	0.097227221	-0.028993976600000002	-0.0471086236	0.049494414400000006	-0.0830109577	-0.17546252420000005	-0.021342141600000003	0.0034979098	-0.0629475466	-0.09441833150000001	0.1263028797	-0.0313707338	-0.0052405628	0.0384909052	0.0578054892	-0.0745613104	0.0234105281	-0.0652827647	-0.0506535317	0.0385523504	-0.032268586200000005	-0.0088166963	-0.0191866024	0.08165711269999999	0.005931226899999999	0.0839910108	0.0524028166	-0.043410562	-0.0493953593	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0289346	-0.00013749999999999873	1.890624999999965e-08	0.0008372110771600001	0.0870159	0.0385218	0.0014839290752399995	0.007571766852809999	-0.0357875	-0.03229751	0.0010431291522001	0.00128074515625	0.00420601	0.0007853499999999997	1.7690520120099993e-05	6.167746224999998e-07	0.00161362	0.0002317600000000001	5.371269760000006e-08	2.6037695044e-06	0.00115118	-0.0006251100000000001	1.3252153923999998e-06	3.907625121000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35479.71875	58.07421875	1258810442.5791016	3372.614883422852	20477.00390625	36.390625	1324.277587890625	419307688.97657776	21767.40625	26.33203125	693.3758697509766	473819974.8525391	1.092933	23.06381	0.0497462	-0.039938105099999996	0.0047647929	0.1609457772	-0.0141724097	-0.0991047836	0.047180294500000004	-0.0097771614	-0.07490118650000001	-0.1137207368	-0.0714597405	0.09823729210000001	0.09672638539999999	0.0364108379	0.0949736158	-0.1020911609	-0.0703319127	-0.0883118461	0.0766762931	-0.0098818011	0.0289896909	0.1826861548	0.021498361400000002	-0.0052145602	0.1006267399	-0.0952070815	-0.0121377935	-0.0035914819	-0.047586978099999996	0.0114687948	-0.10638110960000001	0.0226317977	-0.051228780099999996	-0.0835419919	-0.1087601423	-0.10642553240000001	-0.080145528	-0.0036622386999999998	7.25269e-05	0.0391287996	0.09061396	0.0078066593	0.0619611703	0.0328172426	0.0166992141	-0.0277806773	0.023118862799999997	0.0284741062	0.0386986698	0.19618847679999998	-0.046058947999999995	-0.0049982066	0.1085850367	0.0324983202	0.0607523629	-0.0286270924	0.052919731399999996	-0.2017871991	0.09982514449999999	0.0141381671	0.0800603438	0.0893859407	-0.0617280258	0.0994820416	-0.1523825106	-0.05222688599999999	-0.0304015115	0.060878041699999996	-0.0588317113	-0.0488025712	-0.0379476622	0.013906370500000001	0.0019893935999999997	-0.15298273240000002	0.011180175300000001	0.07625433870000001	0.0707778201	-0.1334082661	0.0836782711	0.0080395583	0.0195132695	0.08619100210000001	-0.0176975834	0.0184549351	-0.1096910319	-0.1249129118	-0.06781250030000001	0.0006167741000000001	-0.09695743279999999	-0.0232373254	0.09323950019999999	0.0092647684	0.0055150076	0.034053114700000005	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0289191	-1.5500000000005093e-05	2.4025000000015786e-10	0.0008363143448099997	0.054785400000000005	-0.03223049999999999	0.0010388051302499992	0.0030014400531600005	-0.0493622	-0.013574699999999995	0.00018427248008999987	0.0024366267888399997	0.00417693	-2.90799999999999e-05	1.7446744224899998e-05	8.456463999999944e-10	0.00156419	-4.943000000000005e-05	2.4433249000000047e-09	2.4466903561000003e-06	0.00115118	0.0	1.3252153923999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35512.03125	32.3125	1261104363.5009766	1044.09765625	20465.654296875	-11.349609375	128.81363296508792	418843005.79919815	21772.916015625	5.509765625	30.35751724243164	474059871.8234597	1.136524	23.983692	0.05775819999999999	-0.0325597949	0.052586103200000005	0.1013305409	-0.023567901800000002	-0.0686913861	0.1465800176	-0.0491440409	-0.041722	-0.149972933	-0.150897261	0.0138865528	-0.007998910500000001	-0.060407643399999995	0.1098166698	-0.0541668328	0.0710701117	0.0162054179	0.0670291403	-0.0327462942	-0.0080246032	-0.0574552354	-0.0010719339	0.036176132400000005	0.20331246949999998	-0.027800508300000002	-0.0352532985	-0.010013546	0.0416403636	-0.060249807999999995	-0.1355934811	-0.0066106624	-0.0742331733	0.0963932296	0.10622814679999999	-0.0012831628999999999	0.0015528154	-0.0050091272	0.047826000599999995	0.1970081286	-0.100784595	-0.0661157464	-0.1500094164	0.0351135121	0.0858783916	-0.0144373777	0.0821842796	-0.0363498861	-0.0092705789	0.09544706970000001	-0.1396123059	-0.016305212	0.0936835494	0.16234177689999998	0.047854560899999996	-0.09314752820000001	0.1002338803	-0.09034957490000001	0.0480927416	0.0383009526	0.045270667	-0.1004459082	-0.0014363046	0.111459881	0.09989545890000001	0.1579919392	-0.0186765151	0.0550216195	0.0106736123	-0.1895589463	0.013375308600000002	0.048482339000000006	0.0761842066	-0.0043594579	0.15793386339999999	0.08702147689999999	0.0524977436	-0.0410220531	-0.023580863900000002	-0.1958880382	0.0303973394	0.031124602400000007	0.015096956100000001	-0.1321569468	0.0206476744	0.0345862833	-0.0526460971	-0.057820877300000004	0.044630242199999996	-0.115488845	-0.0743028337	-0.0108353877	0.0182771203	-0.0481084747	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.023105700000000003	-0.005813399999999993	3.379561955999992e-05	0.0005338733724900001	0.0430682	-0.011717200000000013	0.00013729277584000025	0.00185486985124	-0.060834800000000015	-0.011472600000000013	0.00013162055076000029	0.003700872891040001	0.00401812	-0.00015880999999999968	1.61452883344e-05	2.5220616099999897e-08	0.0011479	-0.0004162899999999999	1.7329736409999993e-07	1.3176744100000002e-06	0.00115118	0.0	1.3252153923999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35437.01953125	-75.01171875	1255782353.258194	5626.757949829102	20446.04296875	-19.611328125	384.604190826416	418040673.0799713	21798.48828125	25.572265625	653.9407691955566	475174091.34779364	1.052101	22.202133	0.08582679999999998	-0.10198497289999996	-0.0653265112	0.19375890910000002	-0.0343502589	-0.11095656220000001	0.0610830234	-0.1013694734	-0.0780512868	0.09637488470000001	-0.0313814626	0.07086553599999999	0.0397478923	0.036056210899999996	0.0520175265	0.0417986077	-0.0243642289	-0.0127354563	-0.0368248991	-0.015918494499999998	-0.10278065869999999	-0.054651775599999994	-0.0250255189	0.1569851623	-0.067965337	0.023442130699999997	-0.0756907148	0.011628901200000001	0.09531693890000001	-0.0460857816	-0.10117086130000001	-0.0724294629	-0.0448898072	0.09403264369999999	0.11268975939999999	0.11365398060000001	0.0301755544	-0.0755336974	-0.1781170826	0.0674874175	0.0036490240000000003	-0.09866029539999999	0.0539083046	-0.08980248	0.0102842658	-0.11660364960000001	-0.0880903065	0.10574138539999996	0.0168415976	0.0683401168	-0.07412530099999999	-0.023788397200000002	0.1107689458	0.0566376463	-0.0317583681	-0.12111848929999999	-0.0331029221	0.0123964674	-0.012604734199999999	-0.0457630602	-0.0258019725	0.023347488	-0.023385734300000002	0.0699262397	0.07799799190000001	0.0385725631	0.1441671451	-0.0004728358	-0.0933626896	0.0290011768	-0.025257704900000004	-0.0253902904	0.0336973335	0.0401100306	0.0009730833999999999	0.0517039961	0.0019069557000000001	0.1116646532	-0.0835273201	-0.0864060542	-0.015597056399999996	0.0992421346	-0.1287208061	0.0400279142	-0.0164360066	0.09024144279999999	-0.0536586825	-0.0927429026	0.14426010039999998	0.160208863	-0.0731428316	-0.0654946177	0.0834885827	-0.016443039	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0114805	-0.011625200000000002	0.00013514527504000006	0.00013180188025000005	0.0633949	0.02032670000000001	0.0004131747328900004	0.004018913346010001	-0.0391074	0.021727400000000008	0.00047207991076000027	0.00152938873476	0.00342652	-0.0005915999999999999	1.17410393104e-05	3.4999055999999983e-07	0.0011479	0.0	0.0	1.3176744100000002e-06	0.0010998300000000002	-5.13499999999997e-05	1.2096260289000005e-06	2.636822499999969e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35580.73828125	143.71875	1265988936.6388092	20655.0791015625	20473.466796875	27.423828125	752.066349029541	419162842.68274313	21886.9921875	88.50390625	7832.941421508789	479040427.0156861	1.144178	24.145214000000006	0.10565931	-0.0333117491	0.0135344499	0.000196461	-0.026542713	-0.0717544353	-0.0798751347	0.039293679	-0.0424626905	-0.0683948342	-0.0017493302	-0.033357367400000004	0.0723183722	0.029764053399999997	0.0003616257	-0.1873173401	0.0803783839	-0.0479053595	0.0548156203	0.0252780286	-0.0669058256	-0.0202459858	0.038206892799999996	0.0733597246	0.035802264300000004	0.1250058315	-0.08579499039999999	-0.015939641	0.08629219630000001	-0.0305993811	0.1277410302	-0.0844130983	-0.1576903227	-0.0680837608	0.0582446915	0.0884716236	-0.0106081245	-0.012549691799999999	0.10692167039999999	-0.1108555209	0.0952631433	-0.0568170791	0.08502351	-0.0430564041	0.0085998364	-0.0350789526	0.028096668300000002	-0.003743933	0.052301653899999995	0.0798437929	0.0326758231	-0.020518003400000002	0.0704282713	-0.0976342617	0.0524462567	0.0192300947	0.09307282039999999	-0.014390953500000001	0.09861697300000001	-0.028658985499999998	0.0829483362	0.0154223525	0.2023300775	0.0454777461	-0.0322919531	0.11112371089999999	-0.0436644877	0.1178047112	-0.0743943049	0.0549338213	0.08448407050000001	0.011267071699999999	-0.029930101400000002	0.1575477258	-0.007964045500000001	-0.042934435199999996	0.031120103700000002	-0.0098475583	-0.10411133289999999	0.0767361928	0.057932308700000004	0.0718454831	-0.0248772133	-0.0256826525	0.1017704228	-0.030649836899999998	0.1167327552	0.10347502060000001	-0.1061584194	0.0021640886	0.008389999799999999	-0.0350423433	0.0615896179	-0.0136838705	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.007852889999999998	-0.0036276100000000033	1.3159554312100024e-05	6.166788135209996e-05	0.0347955	-0.028599400000000007	0.0008179256803600003	0.00121072682025	-0.0571632	-0.0180558	0.00032601191363999983	0.0032676314342399994	0.00309009	-0.00033643	9.548656208100003e-06	1.1318514489999998e-07	0.000643234	-0.0005046660000000001	2.5468777155600013e-07	4.1374997875599997e-07	0.000833396	-0.0002664340000000002	6.945488928160001e-07	7.09870763560001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35551.44921875	-29.2890625	1263905541.55336	857.8491821289062	20468.26953125	-5.197265625	27.01156997680664	418950057.6038971	21974.9609375	87.96875	7738.5009765625	482898908.2046509	1.368178	28.872206	0.22813176	-0.11272691259999999	-0.0726541151	-0.0912213395	-0.0522774927	-0.0150238241	-0.1152001253	0.0332661219	-0.0651571025	0.1252763916	0.040385289	-0.1237460216	-0.20974656579999998	0.1322598425	-0.0289568735	-0.0324555469	-0.0406830358	-0.10031811449999999	0.0105718369	0.23380933739999998	-0.07227677980000001	-0.15419932039999998	0.090140762	-0.0670476546	0.0987315956	-0.0084205696	-0.1766740659	0.0124956229	0.0609777929	-0.0500413589	0.12470809869999999	-0.1038472948	0.0071303568	0.1093095107	-0.0843608177	-0.1092579666	-0.1560149254	-0.046625548200000005	-0.09563274199999999	-0.0711939781	0.18053407440000002	0.0468897331	0.1552975184	-0.0534796534	0.0073164393000000015	-0.12807015970000002	-0.0278672472	0.0645801092	0.0297810539	-0.08998192880000001	0.0692524952	-0.0553468825	-0.015244240800000001	-0.128314695	0.0090602328	-0.0306924892	0.0272548892	0.21864793920000009	-0.1833199838	0.1775184211	-0.0505722297	0.0383988379	0.18274028949999999	0.16642991869999998	0.024130017400000002	-0.11008988789999999	0.0665352051	0.1870389596	0.1113204782	0.0138092531	-0.0380606472	-0.0177383466	-0.032808481699999996	0.0716592017	0.0202561093	-0.0689759977	0.060641462199999996	0.08384448929999999	0.1169375391	0.04697822769999999	0.07890699309999999	-0.0345215974	-0.0905535302	0.0894391368	-0.03611952	-0.151964359	0.0455466063	-0.1173101627	-0.1988192171	0.0389543745	0.0930345051	-0.081546674	0.0515769247	0.048146095599999994	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.010124700000000002	0.0022718100000000047	5.16112067610002e-06	0.00010250955009000003	0.0998033	0.06500779999999999	0.004226014060840001	0.009960698690889998	-0.139938	-0.08277480000000001	0.0068516675150400025	0.019582643844	0.00321083	0.00012073999999999982	1.03094292889e-05	1.4578147599999958e-08	0.00152042	0.0008771860000000001	7.694552785959998e-07	2.3116769764e-06	0.000269775	-0.0005636209999999999	7.277855062499999e-08	3.1766863164100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35719.109375	167.66015625	1275854774.5432131	28109.927993774414	20485.087890625	16.818359375	282.8572120666504	419638825.886631	21990.90234375	15.94140625	254.12843322753903	483599785.8923493	1.371779	28.948206	0.24196875	0.022954837599999996	-0.014249228300000001	-0.1861085993	0.0352578277	0.0241257074	0.0323514715	0.1279288351	-0.10096904779999999	-0.1065744575	0.0377430268	-0.1092157182	-0.1681630735	0.1376514078	-0.1069586783	-0.1131443508	-0.0759995539	0.1031881391	-0.021093679599999998	0.0045504709999999995	-0.008256071700000001	0.1430706223	0.028596431800000002	-0.0542386696	0.0390451465	0.20653682899999998	0.0562089937	-0.012404211000000002	0.0070034717000000005	-0.027406306600000003	-0.1126584695	0.0994440653	0.1039409248	-0.1275138724	-0.06980554139999999	-0.0645952045	0.10625570220000001	-0.0489481936	0.0726356848	-0.2059531554	-0.0684934529	0.0379473721	-0.0764264326	0.042962926900000004	0.048421893	0.0213533027	0.0920920622	-0.0349560559	0.0837542923	-0.0290268832	0.1658451192	0.044293730700000006	-0.0335537317	0.002456816	0.1757436543	0.0163500994	0.014687176100000001	0.07506452799999999	-0.0423510321	0.1242248584	0.1122876015	0.0850871194	0.042738073	-0.1329850898	-0.0049547513	-0.0602311334	-0.0178884851	0.11285285980000001	-0.014403121599999999	0.0266542015	0.0374941282	-0.14030598630000002	0.1435189285	-0.18490921030000002	-0.1034487487	-0.1431730548	-0.0037866059	-0.08706349949999999	0.0506067318	0.1043237947	0.0053561971	0.0307644682	0.0477491039	0.0249531936	-0.0446898476	0.1692964363	0.059107811399999995	0.1799486036	-0.0134462643	-0.021118883300000002	-0.0509292878	-0.09255489189999999	-0.0847601048	0.026151969700000003	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.013265100000000002	0.0031404	9.862112159999997e-06	0.00017596287801000004	0.0665862	-0.0332171	0.00110337573241	0.00443372203044	-0.220063	-0.080125	0.006420015625	0.048427723969	0.00476874	0.0015579099999999994	2.27408811876e-05	2.4270835680999987e-06	0.00172513	0.0002047100000000001	4.190618410000004e-08	2.9760735169000007e-06	0.00101688	0.000747105	1.0340449344e-06	5.58165881025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35624.87109375	-94.23828125	1269131440.4463046	8880.853652954102	20452.6484375	-32.439453125	1052.3181190490725	418310828.1079712	21964.46484375	-26.4375	698.94140625	482437715.8723297	1.139676	24.050203	0.11610261400000002	-0.028772645899999998	-0.0837092598	-0.10758737189999999	0.0269367942	0.0064148164	-0.0130334555	0.0448967963	-0.12458693970000001	0.0828113709	0.0675715823	-0.11619879539999999	-0.06758412429999999	0.1382825007	0.0060379662	0.0240664102	-0.19374437460000002	-0.0555359632	0.0387821978	0.10495157570000001	-0.1963901405	-0.0177569625	-0.123681678	-0.0634970492	-0.023353597400000002	0.11803231970000001	0.011852443300000001	-0.0730925207	0.0229768433	0.0318926123	0.0080391635	0.1084071255	0.0388443301	0.030192928900000002	0.0325742472	-0.0108736396	0.0318145023	0.14115305109999998	0.0317383298	0.0888261518	-0.046392465199999997	0.013048858200000001	0.0413330834	0.12420712269999999	-0.054729643700000004	-0.0308084038	-0.0322826984	0.0857086367	0.0670507005	-0.09900437039999999	0.128139368	0.0301626108	-0.021531477099999998	-0.024094817999999997	0.0881221771	-0.0344788892	0.0042949011	0.1096212314	-0.1636449626	0.046670602	0.019910001	0.155749208	-0.0111360293	0.09190356640000001	-0.0022354088	-0.115980815	-0.06699190969999999	-0.0526155175	-0.0744435557	0.1185070442	0.0810153845	-0.16837207440000002	0.0003056195	-0.1266478608	-0.1263305096	-0.033052252000000004	-0.0342093551	-0.1304091183	-0.0298297085	-0.17542047239999994	-0.0815437772	-0.0776215126	-0.0350864362	-0.1433448594	0.0499572915	-0.0134639278	-0.0413561191	-0.141020449	0.0223551379	0.047145011699999996	-0.10055232439999999	0.0157146672	0.10182977289999999	-0.0046765623	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.000241636	-0.013023464000000002	0.00016961061455929608	5.838795649600001e-08	0.0995266	0.032940400000000016	0.0010850699521600003	0.00990554410756	-0.199338	0.020724999999999997	0.0004295256249999997	0.039735638244	0.00465183	-0.00011690999999999958	2.16395223489e-05	1.3667948099999904e-08	0.0016008699999999995	-0.00012426000000000058	1.544054760000015e-08	2.5627847568999984e-06	0.000269775	-0.000747105	7.277855062499999e-08	5.58165881025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
