csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82
32268.08984375	n/a	n/a	1041229622.164322	20995.396484375	n/a	440806673.53610617	n/a	21264.814453125	n/a	n/a	452192333.7258339	n/a	n/a	n/a	0.043286928899999993	0.1595543851	0.0597662484	-0.0118936322	-0.0743710994	-0.0386459954	0.26267708019999997	-0.013597271499999999	0.1090733726	-0.0442442151	0.0448055274	-0.1833861549	0.14744587779999999	-0.0694197864	0.012154046699999999	-0.0328507554	-0.198692918	-0.0124618749	0.0271235065	0.0646734242	-0.0068743656000000005	-0.0637195741	-0.0337676953	-0.2537283355	0.036172500499999996	-0.0878720025	0.0539238964	-0.10251646960000001	0.2254627793	-0.1227569381	0.0067223026000000005	-0.0689006346	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.185756	n/a	0.034505291536	n/a	0.336258	n/a	0.113069442564	n/a	2.05315	n/a	4.2154249225	n/a	0.00670944	n/a	n/a	4.50165851136e-05	0.00439359	n/a	n/a	1.93036330881e-05	-0.00405986	n/a	1.6482463219600002e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32011.234375	-256.85546875	65974.73182678223	1024719126.2111816	20969.03125	-26.365234375	439700271.56347656	695.1255836486816	21121.6796875	-143.134765625	20487.56113052368	446125352.8213501	0.625096	26.949209000000003	0.25105999999999995	0.0266176893	0.18158275280000002	0.0567736746	-0.004822775	-0.0666987156	-0.030321401499999998	0.3111528973	-0.024652541400000002	0.056207794900000004	-0.0217711522	-0.0267403204	-0.2126554789	0.1118449019	-0.10066895640000001	-0.0476942475	-0.0196773809	-0.1912551356	-0.0637845637	0.0085806807	0.1659246298	-0.0036481661	-0.0563078075	-0.0219119342	-0.3072779172	0.0423029759	-0.0500050967	0.0382547813	-0.0298899792	0.2799909445	-0.0817267497	0.0102819527	-0.06649396639999999	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.150291	-0.035465	0.022587384681	0.0012577662249999998	0.32857	-0.007688000000000028	0.1079582449	5.9105344000000425e-05	1.90497	-0.14817999999999998	3.6289107008999997	0.021957312399999998	0.007426979999999999	0.0007175399999999993	5.148636515999989e-07	5.5160031920399985e-05	0.00467874	0.00028514999999999964	8.131052249999981e-08	2.18906079876e-05	-0.00425171	-0.00019184999999999949	1.80770379241e-05	3.680642249999981e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33130.17578125	1118.94140625	1252029.8706207278	1097608547.296524	21095.109375	126.078125	445003639.5432129	15895.693603515625	21508.39453125	386.71484375	149548.37037658688	462611035.3119049	3.008446	129.700531	3.6596231	0.1569518141	-0.0753941133	0.013283251999999999	-0.11289019880000001	-0.0204204573	0.09613821130000001	-0.0624404303	-0.0785228025	-0.26569822600000004	-0.0016613036999999998	-0.2627863906	-0.0972028551	-0.24173551079999997	-0.1987114964	-0.23471572670000002	-0.1441656758	0.17038581190000002	-0.0231618405	0.087393569	0.24285858010000005	-0.1134757441	-0.0415295632	0.08785686390000001	0.043784793200000005	0.0377847581	0.2281364548	0.013411355500000001	0.30066919670000003	0.1267921109	0.1923949234	0.1041137216	0.0812691616	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	-0.0463445	-0.1966355	0.00214781268025	0.038665519860250006	-0.035171600000000004	-0.3637416	0.0012370414465600005	0.13230795157056	0.412387	-1.492583	0.170063037769	2.227804011889	-0.0178888	-0.02531578	0.0006408887170084	0.00032000916544	0.008856279999999998	0.004177539999999998	1.7451840451599977e-05	7.843369543839995e-05	-0.00161177	0.0026399399999999995	2.5978025329e-06	6.969283203599997e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31858.26953125	-1271.90625	1617745.5087890625	1014949337.5257721	21006.837890625	-88.271484375	441287238.16299814	7791.854953765869	21087.978515625	-420.416015625	176749.62619400024	444702837.87546164	2.393294	103.180046	1.6377518999999998	0.0534866263	0.0917009775	0.0005376927	-0.1296760262	-0.0612856017	0.0230892618	0.0213008041	0.0520783205	-0.05885889530000001	0.048949970499999995	-0.0642807764	0.026344961200000003	0.1650732278	0.0668621893	-0.110515713	-0.06512364650000001	-0.0835540148	-0.0687585366	-0.0607138128	0.062060452	-0.1325424456	-0.0674656345	0.0345809894	-0.0200919205	-0.0621718304	0.025535680800000002	-0.0436614733	0.0797813403	0.0461742889	-0.10284336039999999	-0.1099526615	0.0960255059	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.119927	-0.07358250000000001	0.014382485328999996	0.005414384306250001	-0.112166	-0.07699439999999999	0.012581211556	0.005928137631359997	-0.285524	-0.697911	0.08152395457600001	0.487079763921	-0.0278452	-0.009956399999999999	9.912990096e-05	0.0007753551630399999	0.00615428	-0.0027019999999999982	7.300803999999988e-06	3.78751623184e-05	0.00151511	0.0031268800000000003	2.2955583121000004e-06	9.777378534400004e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32453.3203125	595.05078125	354085.4322662353	1053217999.3057252	21047.490234375	40.65234375	442996845.16611105	1652.613052368164	21193.982421875	106.00390625	11236.828140258789	449184890.8987465	1.223746	52.758324	1.0869594	0.0410881834	0.0381475554	-0.0834126978	-0.1058418275	0.0053466298	0.0631435539	0.0110185146	0.0188615977	-0.0757485319	-0.0195492929	-0.0381703725	0.0332593634	0.0898828915	0.1007847078	-0.0859256527	-0.036663931600000005	-0.0159504015	0.0298162046	-0.09588394800000001	-0.0203037185	-0.1088761033	-0.0019226355	0.0635438266	-0.010767806599999999	-0.0293374529	0.0539950775	0.0357880298	0.0513550253	0.0256815564	-0.0277628569	-0.10769922330000001	0.0784216474	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	-0.0966091	0.023317899999999992	0.00933331820281	0.0005437244604099995	0.0307634	0.14292939999999998	0.00094638677956	0.020428813384360003	-0.0595654	0.22595860000000004	0.00354803687716	0.05105728891396	-0.0149649	0.012880299999999999	0.00016590212809000006	0.00022394823201	0.00565217	-0.0005021100000000001	2.521144521000001e-07	3.19470257089e-05	0.0010024500000000002	-0.0005126599999999999	1.0049060025000004e-06	2.628202755999998e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32690.318359375	236.998046875	56168.0742225647	1068656914.4372902	21090.375	42.884765625	444803917.640625	1839.1031227111816	21303.353515625	109.37109375	11962.036148071289	453832871.0116921	0.627488	27.05234	0.24482555	0.0454891482	0.0532658586	-0.1135917086	-0.1076352014	0.0023046684	0.0717409286	0.0035600155	0.016439879299999998	-0.0880781857	-0.0112489021	-0.0401211885	0.09883886509999999	0.0700040403	0.0756967144	0.0261194894	-0.0389065655	-0.0395398692	0.0419314952	-0.1098497126	-0.084008685	-0.1125185336	-0.0070036137	0.0743036263	0.0023133032999999997	-0.035470328599999996	0.0665823878	0.0265235317	0.06680892440000001	-0.0553159637	-0.0494229888	-0.062443276299999996	0.0116568089	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	-0.11732600000000006	-0.02071690000000005	0.013765390276000012	0.00042918994561000215	-0.0193014	-0.0500648	0.00037254404196	0.00250648419904	-0.0302298	0.0293356	0.00091384080804	0.0008605774273599997	-0.0167912	-0.0018262999999999997	3.335371689999998e-06	0.00028194439744	0.00646991	0.00081774	6.686987075999999e-07	4.18597354081e-05	0.0007523249999999998	-0.0002501250000000005	5.659929056249996e-07	6.256251562500023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32741.478515625	51.16015625	2617.361587524414	1072004415.3891336	21109.705078125	19.330078125	445619648.4854164	373.6519203186035	21349.98828125	46.634765625	2174.8013648986816	455821999.6095123	0.580523	25.027571	0.28496395	0.07176983070000001	0.0339031771	-0.0777763792	-0.1147678243	-0.0097697119	0.0745882729	-0.0017410811999999999	0.036459932599999995	-0.0904343875	0.010201030600000001	-0.0567114413	0.0750861914	0.02697826	0.0697529893	0.048359358399999997	-0.0785926832	-0.0274986204	0.0218106605	-0.0653132682	-0.06063882690000001	-0.11517372599999999	-0.0186309453	0.0761081506	-0.0037100277	-0.0506685872	0.0671033606	-0.0051552301	0.0793382467	-0.07323469690000001	-0.0009383897	-0.0426685371	-0.017623984	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	-0.142398	-0.02507199999999994	0.020277190404	0.0006286051839999972	-0.08125939999999998	-0.061957999999999985	0.006603090088359997	0.0038387937639999983	-0.0475704	-0.017340599999999998	0.00226294295616	0.00030069640835999993	-0.018709	-0.0019178000000000008	3.677956840000003e-06	0.000350026681	0.00798266	0.001512750000000001	2.288412562500003e-06	6.372286067560001e-05	0.000571008	-0.00018131699999999974	3.26050136064e-07	3.2875854488999905e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32831.39453125	89.916015625	8084.889865875244	1077900466.8665924	21113.068359375	3.36328125	445761655.54764175	11.311660766601562	21442.615234375	92.626953125	8579.752445220947	459785748.0894509	1.49824	64.592354	1.0347004000000002	0.10121329009999999	-0.0549603938	0.0860159281	-0.0755744671	0.0159345382	0.0325509032	-0.0015153185	0.0467830038	0.0335777482	-0.0893426281	-0.0498605554	-0.0735124272	-0.0252364694	0.0234361453	0.034197299300000004	-0.1105083124	0.0378022051	-0.026664352000000002	0.0580910821	0.016059955900000002	-0.0718286861	0.015866067	0.031483313799999996	0.00046005589999999994	-0.053187556600000005	-0.0433976467	0.09431056539999999	0.0022024863	0.0462906413	0.0756849885	0.0156873115	-0.0646945109	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	-0.165526	-0.02312800000000001	0.027398856675999998	0.0005349043840000004	0.16146300000000002	0.2427224	0.02607030036900001	0.05891416346176	-0.239969	-0.19239860000000006	0.05758512096100001	0.03701722128196002	-0.008067009999999998	0.010641990000000002	0.00011325195116010005	6.507665034009998e-05	0.00811883	0.0001361699999999997	1.854226889999992e-08	6.591540056890001e-05	-0.00017986	-0.000750868	3.23496196e-08	5.638027534240001e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32969.31640625	137.921875	19022.443603515625	1086975824.2954254	21089.58203125	-23.486328125	444770470.2528229	551.607608795166	21359.470703125	-83.14453125	6913.013076782227	456226988.7176552	1.960674	84.528847	1.33815735	-0.0547785346	-0.0872838123	0.0263693977	0.0319784132	0.0322074093	-0.070387905	-0.0567439493	0.0043086059999999995	0.0662018293	0.0119116404	0.1580872854	0.009165578399999999	0.0110192321	0.0109803034	-0.0833138288	0.04747251809999999	0.05243624349999999	0.0600304487	0.0533562842	-0.0899880417	0.0297359171	0.0339338346	-0.0756526308	0.0552748762	0.0019858779	-0.0324898849	-0.0417944763	-0.15541852109999998	0.0003660247	-0.0326970615	-0.0933344331	-0.015542761799999999	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.152393	0.013133000000000006	0.023223626449	0.00017247568900000018	-0.00697585	-0.16843885000000006	4.86624832225e-05	0.028371646189322513	-0.246911	-0.006942000000000004	0.06096504192100001	4.819136400000005e-05	0.0101812	0.01824821	0.00033299716820410003	0.00010365683344000002	0.00655244	-0.0015663900000000008	2.4535776321000027e-06	4.29344699536e-05	-0.00335813	-0.00317827	1.12770370969e-05	1.01014001929e-05	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32443.177734375	-526.138671875	276821.9020423889	1052559781.5042458	21118.89453125	29.3125	446007706.2220612	859.22265625	21204.1328125	-155.337890625	24129.860263824463	449615248.3301392	0.903811	38.96521	0.53066165	0.013603525600000001	-0.047648895499999996	-0.0149567646	0.0050299196	0.05060564519999999	-0.0411615522	-0.06560485419999999	-0.0038669094	0.0803640732	0.0041432121	0.0800261546	-0.030594586	0.0086535622	0.09944295410000001	0.0030318967	-0.0104018806	0.0233603995	-0.0503191534	-0.0407023745	-0.0384122892	0.0050321023	0.0518337371	-0.0371760754	0.08159850860000001	0.0188699883	-0.0602932138	-0.012976281999999999	-0.1049534534	-0.0144284554	0.032913625099999996	-0.0619568939	0.017488286999999998	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.166877	-0.014483999999999997	0.027847933128999997	0.0002097862559999999	-0.150729	-0.14375315	0.022719231441	0.0206649681349225	-0.185973	0.06093800000000003	0.034585956729	0.0037134398440000025	0.00458099	-0.00560021	3.136235204410002e-05	2.09854693801e-05	0.00635921	-0.00019323	3.733783289999999e-08	4.04395518241e-05	-0.00292184	0.00043628999999999977	8.537148985600004e-06	1.9034896409999982e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
