csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
34469.11328125	n/a	1188119770.3956454	n/a	21445.1015625	n/a	459892381.02594	n/a	21575.5390625	n/a	n/a	465503885.8374634	n/a	n/a	n/a	-0.0193513851	-0.0855120551	-0.026857198399999997	-0.052413843499999994	0.009994262299999999	-0.042017858600000006	0.0931689832	-0.0228356638	0.021048898700000002	-0.0326077633	-0.0368741409	0.1003394453	-0.045362834000000005	0.027985554300000003	-0.0749693347	0.0799368476	-0.0784169637	0.0424067949	-0.130101841	0.0872760926	-0.10510235970000001	-0.0796970111	0.043800503	-0.08942318199999999	0.1175628682	-0.16289687220000001	0.0611675916	-0.0359003722	0.0715668968	-0.0040293473	0.0362385002	-0.11102786	0.09428943390000001	-0.0890436968	0.006356254	0.1528874364	-0.0975526184	-0.0338744867	0.0728959629	-0.022952732799999997	-0.0544978266	-0.0212281437	-0.0404904853	0.06742871519999999	-0.0655808727	0.0331139763	-0.04236818480000002	0.1179414187	-0.047803625	0.0458276716	-0.040560995600000004	0.0032642642	-0.0399653194	0.035326046800000004	-0.0795494506	0.1600020738	-0.0008973995	0.057627123499999995	-0.0803951547	0.0462671683	-0.0199798357	0.033859591200000004	-0.15416391699999998	0.0173695822	-0.0047857462	0.1421847732	-0.1188746144	0.1428276855	-0.1212781956	0.002551106	-0.0844651585	-0.06771527299999999	0.006979159300000001	-0.0876084786	0.02661236	0.0176888226	-0.0903573084	-0.0260385717	0.0452616728	-0.0458888862	-0.025902399500000003	0.20183770410000001	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0283166	n/a	0.0008018298355600001	n/a	0.083781	n/a	0.007019255961	n/a	0.106485	n/a	n/a	0.011339055224999998	-0.00017099099999999998	n/a	2.9237922080999996e-08	n/a	0.0007814159999999997	n/a	n/a	6.106109650559996e-07	0.00150177	n/a	2.2553131329e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34394.9375	-74.17578125	1183011725.6289062	5502.046524047852	21430.732421875	-14.369140625	459276292.1380043	206.4722023010254	21491.966796875	-83.572265625	6984.323581695557	461904636.7979775	1.099101	24.148121	0.1922525	-0.0955342002	-0.0265814684	-0.0869083917	-0.047347498700000004	0.1502698954	-0.1619042698	0.12603632539999998	-0.024602653999999998	0.058672324299999995	0.0552747154	-0.0790321187	-0.0901440347	0.0482419442	-0.024115723	-0.0779142163	-0.04943417889999999	-0.029395310600000002	-0.1306348309	-0.005390422099999999	0.0469250836	0.0192840811	-0.0406962171	-0.1366840653	-0.0986129508	0.11168660849999999	-0.1131977633	-0.006674908100000001	-0.1044264699	-0.1018005095	-0.19683040129999999	-0.025855292400000004	0.1193568306	0.0367870821	0.0036295988	-0.055639678899999996	-0.0194719264	0.0724280815	-0.1145608793	0.022015631600000002	0.0956698033	0.0290834702	-0.0772519809	-0.0127279526	0.2299315516	-0.1043034777	-0.06205107820000001	-0.0389854652	0.0042684179	0.0973227327	-0.0628533042	0.1325381051	0.06564427240000001	-0.0477047774	-0.0087854519	-0.057757616	-0.0541890557	0.08995152140000001	-0.0438959616	-0.1647667732	-0.09667163919999999	0.0934659292	0.0347917318	-0.10561292970000001	0.0296103826	-0.0347657527	0.024172947200000003	-0.0506989232	-0.1235067524	-0.12299217119999999	0.030068695	0.0306044662	0.021563570499999997	-0.0998677446	0.0267120944	-0.0024415707	-0.0066507712	-0.0427532646	0.0064768280000000004	0.045104654	0.0725317688	-0.063705678	-0.062538482	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0505321	0.0222155	0.00255349313041	0.0004935284402499998	0.0355421	-0.0482389	0.0012632408724100003	0.0023269914732099994	0.196687	0.090202	0.008136400804	0.038685775969	-0.000567629	-0.0003966380000000001	3.222026816410001e-07	1.5732170304400005e-07	0.0006824919999999999	-9.892399999999979e-05	9.78595777599996e-09	4.6579533006399996e-07	0.00163813	0.00013636000000000008	2.6834698969e-06	1.8594049600000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34120.87109375	-274.06640625	1164233844.1963046	75112.39503479004	21422.0390625	-8.693359375	458903757.5952759	75.57449722290039	21419.875	-72.091796875	5197.227176666261	458811045.015625	1.205952	26.495718	0.09918335	0.0139246078	0.0555999679	-0.0036076309000000004	0.0648982608	-0.0086393604	-0.032703199999999995	0.1052090361	-0.1143591509	0.0047675465999999994	-0.0542825654	0.0113149077	-0.024745886	-0.07621963679999999	-0.020128237900000002	0.0500393323	-0.0436294123	0.0600286008	-0.1267350366	-0.1623024523	-0.0817903095	-0.045029863499999996	-0.0071916211	0.1138321397	-0.0410553428	0.0270717311	-0.1342582709	0.0761554366	0.0150721208	0.0101312273	-0.0215916223	-0.0883693337	0.09671488439999999	-0.04380141269999999	-0.1303912311	0.010725772	0.0992845464	0.0071135586	0.020707191	-0.050338403399999995	-0.0499387922	-0.0255918389	-0.0035732887	0.0734505842	0.027514625	-0.06093563940000001	-0.066028522	0.0147658323	0.12117042900000001	0.030435594700000002	0.0826683357	0.0401693475	0.0851198514	0.1151565087	0.1170049129	-0.0074830765000000014	0.09729429519999999	0.014640391599999997	-0.07096935110000001	-0.031055040699999998	-0.060778629699999996	-0.087866305	0.0580471647	-0.04907966440000002	-0.1317708104	-0.0755776719	-0.0088443793	-0.10125750369999999	0.1478905035	-0.0707462655	-0.0398624012	0.0696504005	-0.0331055134	0.0197854367	0.0502179505	-0.11710544560000001	0.0266952916	0.042749387800000004	0.1763313047	0.0884750308	0.0149786407	-0.015542946299999999	-0.056443061399999994	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0402946	-0.010237499999999995	0.0016236547891600001	0.00010480640624999992	0.0387341	0.0031920000000000004	0.00150033050281	1.0188864000000003e-05	0.142578	-0.05410899999999999	0.002927783880999999	0.020328486084000005	-0.000548093	1.953600000000001e-05	3.0040593664900004e-07	3.816552960000005e-10	0.000205491	-0.000477001	2.2752995400100002e-07	4.222655108099999e-08	0.00150177	-0.00013636000000000008	2.2553131329e-06	1.8594049600000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34209.4375	88.56640625	1170285614.0664062	7844.008316040039	21403.81640625	-18.22265625	458123356.7524567	332.06520080566406	21492.77734375	72.90234375	5314.751724243164	461939477.9480133	1.280222	28.127485	0.1676987335	-0.09403925169999999	5.6536e-05	-0.0889182198	0.022220782799999998	0.153732328	-0.1066196747	0.08801974789999999	-0.0928245207	0.0889029752	-0.031031662	0.016017711299999998	-0.0676966366	0.0431810866	-0.0813953772	0.0318918327	-0.021473042	-0.075523098	-0.1392556963	-0.0739455379	-0.09785522699999999	0.042846794900000006	-0.010920671299999999	-0.2185433091	-0.0507852608	0.0079149475	0.0304479279	-0.0540791153	0.0512438033	-0.09281286970000001	0.025911037400000003	-0.021443132400000002	0.0383436688	0.013015366100000002	0.05757039150000001	-0.0619980292	0.0192579053	0.012632359199999998	-0.10436644119999999	0.0110167645	0.0870316049	0.0646913919	-0.0843127988	0.0774306132	0.1816695432	-0.052416581500000003	-0.11965981960000001	-0.08401014279999999	0.022967780099999998	0.0587651418	0.0016123216	0.056789710199999996	-0.008148110600000001	0.0944319184	-0.0755476846	-0.11313924980000001	0.054545687300000006	0.08944290630000001	-0.14906085060000002	-0.0898236333	-0.0174409354	0.1078546579	-0.0088137341	-0.0426004697	0.0196394457	-0.050298111500000006	-0.11806519230000001	0.0698406677	-0.0124174018	0.037043257999999996	-0.0044612083	0.0043277043	0.0807932949	0.0130857825	-0.0614172491	0.0257034366	-0.0062010584999999995	0.0920757617	0.1016360975	0.031073537000000002	0.0695517196	0.0641152926	0.10725457890000001	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0506483	0.0103537	0.00256525029289	0.00010719910369	0.00482002	-0.03391408	2.32325928004e-05	0.0011501648222464	0.221244	0.07866599999999999	0.006188339555999998	0.048948907536	-0.00123177	-0.0006836769999999999	1.5172573329e-06	4.67414240329e-07	-6.13107e-06	-0.00021162207	4.4783900511084884e-08	3.7590019344899995e-11	0.00150177	0.0	2.2553131329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33997.05859375	-212.37890625	1155799993.0268707	45104.79981994629	21418.369140625	14.552734375	458746536.64407736	211.78207778930664	21468.45703125	-24.3203125	591.4776000976562	460894647.3026276	1.348586	29.629490000000004	0.17955722649999994	-0.008344529	0.061270195599999994	-0.0040101501	0.0244457202	-0.007767631999999998	0.08984403140000001	0.1214694876	-0.029663124300000007	-0.0046809914	-0.07236076940000001	0.0449505442	0.0739497404	0.0072123961	-0.0482396863	-0.1035637869	0.146132489	0.008528415	-0.1181787781	-0.0812401951	0.1105519006	-0.0539959078	-0.0654939776	0.0848704359	0.0891482495	0.0577206381	0.1421136302	0.0340366774	0.0042589107	-0.022818503700000003	0.1091072909	-0.0545204966	-0.06038312	0.1860671313	-0.099581523	0.0176693505	0.012569088300000001	-0.0468792628	0.021839506600000003	-0.0107456986	-0.11873645699999999	0.0783090727	-0.0124945673	0.0455591572	0.0264020261	0.0026211475	0.05910870400000001	0.0076935041	0.10413191640000001	-0.0330740213	0.11694197560000001	0.0409547029	-0.0166535722	0.0686264883	-0.011398111200000002	-0.18130159920000002	-0.0223438166	0.0259655591	0.1560816123	-0.0315870568	-0.015122373400000003	-0.192674531	-0.0206431397	0.015478926399999999	-0.10512549	0.0507879281	-0.0775921329	-0.0320454445	0.0130744901	0.0381979408	0.1307086065	0.0410779307	0.0911173709	0.13120002449999998	-0.0861793858	0.063436237	-0.05166728190000002	-0.017171868700000002	-0.0603193468	-0.0387639394	-0.044775385099999995	-0.0696016601	-0.0017696622	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.042921	-0.007727299999999999	0.0018422122409999999	5.971116529e-05	0.0240333	0.01921328	0.0005775995088900001	0.0003691501283584	0.106282	-0.114962	0.013216261444000002	0.011295863523999998	-0.0017545000000000002	-0.0005227300000000001	3.078270250000001e-06	2.732466529000001e-07	-0.000236494	-0.00023036292999999998	5.30670795181849e-08	5.5929412036000015e-08	0.00150177	0.0	2.2553131329e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34132.1015625	135.04296875	1165000357.072815	18236.60340881348	21408.62890625	-9.740234375	458329391.64552313	94.87216567993164	21494.34765625	25.890625	670.324462890625	462006981.1677399	0.963513	21.169136	0.07722173000000003	-0.0389536831	0.0226340647	-0.0409991257	0.0095437018	0.0729546472	-0.0369238263	0.1226912343	0.0021296438	0.0758293995	-0.0175143209	-0.09296582619999999	-0.0719220163	0.1388761681	-0.009950814300000001	0.044546500499999996	0.0498301274	0.07682044	-0.0781436788	-0.05159806559999999	-0.0418940302	-0.0074644679000000005	-0.1072110912	-0.044020496500000006	-0.041964342599999996	0.0258866074	0.0584037249	-0.0809722855	-0.0838891403	0.1605940667	0.0571783778	-0.0080158674	-0.0674568262	-0.0700493636	0.06453483389999999	0.022095257400000002	0.0473687284	0.0614232565	-0.0387224284	0.0004668865	0.0047667658	0.0469585138	-0.0448428317	0.04329074559999999	0.1372286121	-0.0485249623	0.0015576345000000002	-0.0373300548	0.0373937144	0.10924526150000001	-0.0668577547	-0.0184516017	-0.10919042279999999	0.0862338364	0.0628816311	-0.04593938349999999	-0.0325628119	0.0786716576	-0.0137020149	-0.082516283	-0.0295416578	0.014872094399999999	-0.1437444332	0.0002286577	0.0673652248	0.1276155891	0.0394391147	0.0116164587	0.0147242044	0.09582619269999999	-0.023943589900000003	-0.0024224938000000002	-0.1233949123	-0.0666075337	0.0390497981	0.102268409	-0.011424555900000001	0.050848408	-0.09838586560000001	-0.0597408589	-0.0959948432	0.053004813	0.2399948106	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0506817	0.007760699999999995	0.00256863471489	6.022846448999993e-05	0.00481952	-0.01921378	2.32277730304e-05	0.0003691693418884	0.143238	0.03695600000000002	0.0013657459360000013	0.020517124644	-0.0017545000000000002	0.0	3.078270250000001e-06	0.0	-0.000129019	0.00010747500000000002	1.1550875625000006e-08	1.6645902360999997e-08	0.00134342	-0.00015835000000000005	1.8047772964e-06	2.507472250000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34014.11328125	-117.98828125	1156959902.3097074	13921.234512329102	21423.681640625	15.052734375	458974135.03885275	226.58481216430664	21455.34375	-39.00390625	1521.304702758789	460331775.43066406	1.141131	25.071545	0.09004738000000001	-0.015319217	0.0463540102	-0.0029647382000000003	0.017184836000000002	0.005410333000000001	0.0204165555	0.1470624267	-0.01793815	-0.0564116431	-0.0843549326	0.0183359344	-0.0285627527	-0.0908382731	-0.0580244859	-0.018132017	0.0634498357	0.1152302376	-0.07667053780000001	-0.0776125699	0.0233539527	-0.0397262977	-0.0308484868	0.0943184888	0.09016595890000001	0.08883430839999999	-0.1430411963	-0.0196331623	-0.0204914605	0.1368918001	0.0332118054	-0.0526715375	-0.0618478833	-0.0715970502	-0.0136702045	0.0826667066	-0.0152052711	-0.0632266107	0.006091739499999999	-0.0016663626	-0.0824277299	0.0845689479	-0.0100588671	0.0178026561	0.0506617257	-0.0584232375	0.0343280489	0.06525728900000001	0.13383597960000002	-0.0113213964	0.1057037085	0.1041522027	0.0158633969	0.1473138651	0.0685928331	-0.07159343259999999	-0.0124934277	-0.0357949824	0.06770916099999999	0.0080541596	-0.025175653500000002	-0.0705351874	0.0370757923	-0.0369225545	0.011062529199999999	0.0355492004	0.19916766239999997	-0.011437745400000001	0.09474160109999999	0.0662147891	0.013080111200000001	-0.0022540603	-0.043676568799999996	-0.0217803479	0.039124284700000005	-0.041384818	-0.0274448798	0.125628115	-0.0929817885	-0.1204916115	-0.11611222060000001	-0.0411801926	-0.0248032691	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0506397	-4.200000000000037e-05	0.0025643792160899995	1.7640000000000313e-09	0.0485249	0.04370538	0.00235466592001	0.0019101602409444	0.121913	-0.021325	0.0004547556249999999	0.014862779569	-0.0015402599999999995	0.00021424000000000077	2.372400867599998e-06	4.589877760000032e-08	-0.000165379	-3.636000000000001e-05	1.3220496000000007e-09	2.7350213641000003e-08	0.00109452	-0.0002488999999999998	1.1979740304e-06	6.195120999999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34205.80078125	191.6875	1170036807.086563	36744.09765625	21456.08984375	32.408203125	460363791.3830719	1050.2916297912598	21548.787109375	93.443359375	8731.6614112854	464350225.88516617	1.139171	25.028482	0.1806602	0.0670536899	-0.031942549300000005	0.0236985824	0.035984402900000004	-0.0431933189	0.048647670999999996	-0.030143986299999998	-0.0924092654	0.054214299	-0.033018627	-0.0521959284	-0.019480976	-0.1725552561	0.0714513601	0.0576451826	-0.0042065936	-0.027816343599999998	-0.12640308349999999	-0.0691008095	-0.0722643034	-0.0153115152	-0.0491339598	0.10095548380000001	-0.0077508794	-0.018697018200000002	-0.0057537514	0.015045425900000001	0.0073329591000000005	-0.10836221800000001	-0.0066664198	0.0049732243	-0.1121191482	-0.2532573268	-0.0209282981	0.12243549	-0.0056472871	0.08538032050000001	0.052768135099999995	-0.0005366484	-0.032453212599999996	-0.05782754690000001	0.0218066391	0.0384045257	-0.065262951	0.0471905534	-0.0349565516	-0.0592728821	0.11918433519999999	0.0071842117	-0.022676327200000002	-0.046238768099999994	0.1825867345	0.0939007467	0.0391864783	-0.021659917400000003	0.0659484936	0.0114938552	-0.0204820151	0.0986524328	-0.1075060089	-0.0469206613	-0.0434212574	-0.037870546899999996	-0.10855481310000001	0.08860688380000001	0.0415846035	0.12312869970000001	-0.0211792777	-0.0117219786	-0.0508149429	-0.10429945210000001	-0.0208466324	-0.0709212677	0.2507037755	-0.0484979212	0.11704692380000001	-0.055789642800000004	0.08076388570000001	-0.0821236671	0.11960205800000001	-0.0096096726	-0.0757392309	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.034556800000000006	-0.01608289999999999	0.0011941724262400006	0.0002586596724099997	-0.0151987	-0.0637236	0.00023100048169	0.004060697196960001	0.034717000000000005	-0.08719600000000001	0.007603142415999999	0.0012052700890000006	-0.00138613	0.0001541299999999995	1.9213563769e-06	2.375605689999985e-08	-0.000213923	-4.8543999999999995e-05	2.356519936e-09	4.576304992900001e-08	0.00102404	-7.048000000000015e-05	1.0486579216e-06	4.9674304000000205e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34388.5234375	182.72265625	1182570544.2114868	33387.569107055664	21459.384765625	3.294921875	460505194.5191384	10.856510162353516	21581.9296875	33.142578125	1098.4304847717283	465779689.03619385	1.35097	29.681866	0.20924825	-0.1130961755	-0.0969729094	-0.0813585354	-0.0863424614	0.144573673	0.009723528	-0.0779411411	-0.1197746974	-0.0233665114	-0.0340674293	0.0525803454	0.075854275	-0.156775894	-0.0391134165	-0.0110052695	-0.0160399975	-0.0062315444	-0.041326277599999996	-0.0386623118	0.0022471849	0.050246461299999996	-0.0549286011	-0.2643258032	-0.0237065751	0.08603997320000001	0.0094502742	-0.0431233038	0.11240052119999999	-0.0090682846	-0.0075902081000000015	-0.177253095	0.0135868148	0.0986872244	0.08640129880000001	-0.016508573500000002	0.0281537421	-0.041626304100000004	-0.1296292418	0.1001504681	0.0651465383	0.0745312366	-0.0658297646	-0.0295194174	0.08668335960000001	0.1222976494	-0.1220576639	-0.0062629695	0.0315308615	-0.1436726798	0.0540585292	0.0425409067	0.042107049699999996	0.0039050862	-0.0748793243	-0.0840162215	0.0181311833	0.1256967782	-0.06172473150000001	0.0830771944	-0.1864940867	0.045375946900000005	-0.011670806899999999	-0.16028032550000001	0.0543346159	-0.0420462297	-0.0842826596	-0.12284389119999999	-0.0400206313	0.0903267207	-0.009383736	-0.051496332199999995	0.019759246299999998	0.0562386772	-0.1007331568	0.0157928977	-0.13722717369999998	0.09750866970000001	0.0400882287	0.0624748337	-0.0488117325	0.099021789	-0.114151196	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0402664	0.005709599999999995	0.00162138296896	3.259953215999994e-05	0.044551	0.059749699999999996	0.0019847916010000003	0.003570026650090001	0.13842100000000002	0.10370400000000002	0.010754519616000005	0.01916037324100001	-0.0017573	-0.00037117000000000015	3.0881032900000004e-06	1.3776716890000008e-07	-0.000422423	-0.0002085	4.347225e-08	1.7844119092899999e-07	0.000802011	-0.0002220289999999999	6.43221644121e-07	4.929687684099995e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34163.84765625	-224.67578125	1167168486.6794586	50479.20668029785	21478.322265625	18.9375	461318327.3460426	358.62890625	21566.18359375	-15.74609375	247.93946838378903	465100274.79933167	1.21165	26.620893	0.15452320000000005	0.0408575728	-0.0766762721	0.0280010215	-0.0414318668	-0.07988621	0.0836746993	-0.0149002068	-0.0223556073	-0.0376953617	-0.08419336359999999	-0.036950619	0.09311083880000001	0.0110753085	0.1074908376	-0.0528738486	0.0939101707	-0.0100158628	-0.0216729796	0.0109854998	0.0091398281	-0.0245306606	0.1801893014	0.0844431554	0.045735434000000005	-0.11397127630000001	0.1621108127	0.1623822193	-0.06154012	-0.0670209327	0.0315171287	0.06573038	0.0201884735	0.07119046849999999	-0.006666264	-0.0898056331	-0.039614075	-0.0488569992	0.0522982583	0.0504130475	-0.0738213979	-0.014253124499999999	0.0163419755	-0.0452540751	-0.0801894207	0.0482112134	0.0257972388	0.025763895699999997	0.1251006441	-0.1124713693	-0.0313763254	-0.0911104573	0.030429452000000006	-0.0298686568	-0.0007397846	-0.049378766	-0.0968739405	-0.1307087773	-0.083520501	-0.0034639390999999997	0.1153417645	-0.1024793642	0.1347345509	0.1447408907	-0.0531398842	0.043528034699999996	-0.10081070660000001	0.011985100700000001	-0.0653820526	-0.050187064299999994	0.010336125600000001	0.0316478562	0.0814514267	0.028166481099999998	-0.1106074526	-0.0067115663	0.06831953889999999	-0.0563468857	-0.0542035663	0.0261740754	0.0069882039	0.0534727153	-0.0893324999	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0336325	-0.006633900000000005	0.0011311450562499995	4.4008629210000064e-05	0.044614	6.300000000000056e-05	0.0019904089960000003	3.96900000000007e-09	0.027285400000000005	-0.1111356	0.012351121587360004	0.0007444930531600003	-0.00129053	0.00046677	1.6654676809e-06	2.1787423290000004e-07	-0.000225502	0.000196921	3.8777880241000004e-08	5.0851152004000006e-08	0.000731888	-7.012300000000006e-05	5.356600445439999e-07	4.9172351290000084e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
