csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30
34590.828125	n/a	1196525390.373291	n/a	21501.244140625	n/a	462303499.59476084	n/a	21670.869140625	n/a	n/a	469626569.31009287	n/a	n/a	n/a	0.0002845074	0.0290467848	-0.0060509861	0.0059046422999999995	-0.047839735999999994	-0.040191514	0.0272110857	-0.0361086637	0.0003556421	-0.0008154178999999999	0.0567679025	-0.08616121449999999	0.0697203656	-0.0462321859	0.024405138	-0.084520844	0.022768407	-0.11075256300000001	0.0257109975	-0.09375311869999996	0.0128192742	-0.0375457326	0.0141651417	-0.0380008391	0.0277756438	0.0599554713	-0.0547170561	-0.16321450880000002	0.17384423629999998	-0.058059489299999996	0.0854588318	-0.0448000939	0.0157232053	-0.0681020135	0.0039514567	-0.0108063121	0.1155887047	-0.1167476299	-0.0084097336	-0.0066672326	0.062438090099999996	0.0624698895	-0.0034672422	0.0191555996	0.0371752533	-0.0072885656000000005	0.0194427557	-0.029468348300000002	0.003361377	-0.0448697694	0.0383761027	-0.0661610802	-0.01936629	0.008504346500000001	-0.0455947332	0.0787757291	-0.0850583086	0.0147480446	-0.06735628610000001	0.09413460970000001	-0.0407131009	0.044297289299999994	-0.0429726621	-0.031434609	-0.0024514860999999997	0.2041504509	-0.0760004349	0.0354281634	-0.1013028076	0.1104293539	-0.0070759835999999994	0.0262308872	-0.004541984000000001	0.0013576909	-0.026748193700000002	0.057108658799999996	-0.0058050394	0.0480261917	-0.0868521693	0.1537930618	-0.12349669070000001	0.050391870199999994	0.1455743927	-0.0338209028	0.09487225390000001	-0.2176574291	-0.0831637577	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	0.0420273	n/a	0.0017662939452900003	n/a	-0.0162376	n/a	0.00026365965376000004	n/a	0.149175	n/a	n/a	0.022253180625	-0.000411613	n/a	1.6942526176900005e-07	n/a	8.633429999999996e-06	n/a	n/a	7.453611356489994e-11	0.00102399	n/a	1.0485555201e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34522.6875	-68.140625	1191815952.2226562	4643.144775390625	21539.328125	38.083984375	463942656.076416	1450.3898658752441	21697.861328125	26.9921875	728.5781860351562	470797186.2145424	0.7221079999999999	20.95483	0.15011072150000002	0.0445755337	0.0374169282	-0.0236914467	0.030986045099999998	-0.0013659326	-0.04151615	-0.0384510073	-0.0825881353	0.0741184375	0.0030693687	0.0028959327	-0.020630229099999998	0.011363883	-0.0069167274	0.0707720712	-0.0049430986	0.0735585637	-0.0011487583999999999	0.0332282726	-0.1184482719	0.0204909596	0.027533574300000002	-0.1317275536	0.0111531609	0.033378538799999996	0.0876595192	-0.0679546278	-0.0116411857	0.0246427339	0.0170212191	-0.0135100493	-0.10866014980000001	0.1322387515	0.1737926313	-0.0570428977	-0.1157757764	0.0839172383	-0.0968146963	-0.0399593795	-0.0134407854	0.0363130085	-0.0076062599	-0.019664327	0.0288656377	-0.0073017108999999985	-0.0667579058	-0.0814424785	-0.022655010099999998	-0.0357356625	0.009615185	-0.0183946365	-0.0110617652	-0.0340598625	-0.06025261730000001	0.061236105199999995	0.0399523334	-0.0898337749	-0.023922683599999998	0.0633023063	0.0392666613	-0.1415919145	-0.10063586109999999	-0.0261217357	0.0406631237	0.0167292681	-0.0178255618	-0.0047312386	0.0727757809	0.0100110766	0.024113167	0.023173771800000003	-0.1335925918	0.1669905506	-0.0649192744	0.047762610700000006	-0.031632256	0.0548233727	-0.059040684100000004	0.1171234317	0.078999223	-0.049245297199999996	-0.021323290099999996	-0.05827692740000001	-0.1153094727	0.1263185075	-0.1167976884	0.0864499862	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	0.0248199	-0.0172074	0.0006160274360100001	0.00029609461476	-0.0162623	-2.4699999999999028e-05	0.00026446240128999996	6.10089999999952e-10	0.069858	-0.079317	0.006291186489	0.004880140164000001	-0.0009973610000000002	-0.0005857480000000003	9.947289643210005e-07	3.4310071950400023e-07	-0.000289073	-0.00029770643	8.862911846334489e-08	8.3563199329e-08	0.000836212	-0.000187778	6.992505089440001e-07	3.5260577284e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34489.10546875	-33.58203125	1189498396.0345614	1127.7528228759766	21516.490234375	-22.837890625	462959352.00595474	521.5692481994629	21654.171875	-43.689453125	1908.7683143615725	468903159.592041	0.7536069999999999	21.868872	0.05378095999999999	-0.0383570117	-0.0048367033	0.0019877719	-0.06687422330000001	-0.0133310478	0.0181797243	0.0845957224	-0.0210916107	-0.0094848113	-0.0403036367	0.0182492023	-0.029960930099999998	0.0397854992	0.0199228821	0.055449019599999996	-0.0323438711	0.084426211	0.0056509068	-0.0707131052	-0.131760274	0.02177804	-0.093492509	0.0302830654	0.09768839789999999	0.052760602000000004	-0.07586086980000001	-0.1500288933	0.009345404	0.0337190961	0.053176491	-0.055607686399999995	0.059396307999999995	0.16714770939999998	-0.0335047154	0.0785182361	0.039108719	0.07443652419999999	-0.0923182938	0.0450704709	0.0381177274	0.060312199000000004	0.0477805158	-0.0156873797	-0.042607257	0.0182794949	0.0791174746	0.0210500325	-0.043328142199999996	0.0126802675	0.0345144709	0.0312185434	-0.014852413	-0.0926246264	-0.061389295199999985	0.09698117310000001	0.09981788130000001	-0.0499255158	0.0238099002	-0.056559302699999994	0.061207567699999986	-0.0102760145	-0.07562659320000001	-0.0212498392	0.0138625616	-0.044728647999999996	-0.043384353	0.0224733298	-0.1535330375	0.06805000580000001	0.1071013951	-0.0582158444	0.08856181619999999	0.018429916100000002	-0.0582806992	-0.10992118099999999	0.028552660299999998	0.0021076167000000003	0.0324394775	0.0848286706	-0.0524736559	-0.0691799722	0.0272956139	0.0206649032	0.020070997099999998	0.0085722573	0.0129996772	0.2569603022	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.0248427	2.2799999999999907e-05	0.0006171597432900001	5.198399999999956e-10	0.00741886	0.02368116	5.503948369960001e-05	0.0005607973389456	0.0933846	0.023526599999999998	0.0005535009075599998	0.00872068351716	-0.00103328	-3.591899999999971e-05	1.0676675584e-06	1.290174560999979e-09	-0.000193984	9.508899999999997e-05	9.041917920999993e-09	3.7629792256000005e-08	0.000836212	0.0	6.992505089440001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34367.4140625	-121.69140625	1181119149.3433228	14808.798355102539	21502.296875	-14.193359375	462348770.9006348	201.4514503479004	21635.029296875	-19.142578125	366.4382972717285	468074492.6766396	0.628352	18.234116	0.15784023000000005	0.0202417531	0.0044521840000000005	-0.0207725765	0.051085051500000006	0.0122618066	0.011366832700000001	0.0238821303	-0.0080413466	-0.031536331	-0.0726365684	-0.007611957099999999	-0.0158264021	0.00010237290000000001	0.0448878657	0.061809384400000014	0.035882154	0.014906975	-0.024359301899999998	0.0687401561	-0.0192030906	0.0518256111	-0.0757002718	-0.0064506138	0.0557560976	-0.0208207342	-0.1350546055	0.006681695200000001	-0.012468496599999998	0.0087806889	0.0571890623	-0.0034427539	0.0085382609	0.1839886884	-0.0512033847	-0.0509563676	-0.139424236	0.0461698642	-0.0938704829	-0.027740255499999998	-0.0200077687	-0.016836094	-0.025653120699999997	-0.0161332717	0.059542955999999994	-0.0028963445	0.0189253777	0.0222728898	-0.042590263600000004	0.048641442800000004	0.0417019537	0.0258217842	0.0254068975	0.0244792665	-0.047888035999999995	-0.0203532752	-0.0170949681	-0.0095688371	-0.0122704997	-0.0051546448	0.026381692400000004	0.1415807207	-0.0939172551	-0.047185893799999996	-0.0282227372	-0.0651155061	-0.0750784747	-0.0703247636	-0.09420649449999999	0.0437820903	0.1057642509	0.1015982596	-0.0951814331	0.06745375299999999	0.0172705752	-0.1407869638	0.016738806000000002	0.01067069	0.1313684481	-0.0127600182	0.0590560717	-0.0469674935	-0.0711266251	-0.0758501503	-0.0795390744	-0.06727824190000001	-0.048058206	-0.0485938863	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	0.00644746	-0.01839524	4.156974045160001e-05	0.0003383848546576	0.0420374	0.03461854	0.0017671429987600005	0.0011984433117316002	0.0353851	-0.0579995	0.00336394200025	0.0012521053020100002	-0.000550122	0.0004831579999999999	3.02634214884e-07	2.3344165296399993e-07	-0.00020961	-1.5625999999999975e-05	2.4417187599999924e-10	4.39363521e-08	0.000398457	-0.0004377550000000001	1.5876798084899996e-07	1.9162944002500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34470.99609375	103.58203125	1188249571.6953278	10729.237197875977	21511.43359375	9.13671875	462741775.258316	83.47962951660156	21657.6171875	22.587890625	510.2128028869629	469052382.2402954	0.667391	19.366997	0.19186679	-0.030489838300000002	-0.0345641134	0.0076226554	-0.0688942254	-0.029136681499999997	0.0104235188	0.0709867367	-0.0011072547	-0.06906421559999999	-0.0993111296	0.0694583737	0.0137349081	0.0446692496	0.0099533865	0.044899042199999996	-0.0541293514	0.0938301974	0.1030090975	-0.1069986846	-0.0069434922999999996	-0.0179251564	-0.080081366	-0.0016441735	0.0233181693	0.0457881521	-0.0658582968	0.041344228999999996	0.0218929187	0.0658490729	0.0403053773	0.0525586288	-0.009564591899999999	0.0920998037	-0.012059686399999998	-0.0171754267	-0.0710530115	0.09420621039999999	0.007933189399999999	0.0394794234	0.0486743246	0.0381216986	0.047272032900000004	-0.0002799875	-0.052779487800000004	0.0293514629	0.06805211950000001	0.0678112646	-0.0623447326	0.08452243710000001	0.0499190302	-0.0334546093	-0.010880720600000001	-0.0487302582	-0.0128507597	0.1389585731	0.1061361724	-0.0007611854	-0.0712708329	0.011325930500000001	-0.0619313362	0.0500931983	0.0379803963	-0.0056991215	-0.0844361179	-0.0286968307	0.0221644675	-0.043520734500000005	-0.044445770700000005	0.0143212589	0.0950261476	0.0826079289	-0.0315854143	-0.0021937121	-0.0129808287	0.007979270600000001	0.0614571576	-0.0806366705	-0.07170841559999999	0.037670968799999996	0.0340410498	-0.10702342890000001	0.0620446592	0.08531049560000001	0.0553488162	0.0525862995	-0.09424212470000001	-0.060511679400000004	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.0233986	0.016951139999999996	0.0005474944819599999	0.00028734114729959986	-0.0181881	-0.0602255	0.00033080698160999994	0.00362711085025	0.140335	0.10494989999999997	0.011014481510009996	0.019693912224999995	-0.0007177589999999999	-0.00016763699999999989	5.15177982081e-07	2.810216376899996e-08	-0.000182442	2.7167999999999995e-05	7.381002239999998e-10	3.3285083364e-08	0.000398457	0.0	1.5876798084899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34335.734375	-135.26171875	1178942655.0705564	18295.732559204098	21497.7109375	-13.72265625	462151575.5523071	188.3112945556641	21674.662109375	17.044921875	290.5293617248535	469790977.55557626	0.717719	20.827442	0.16847089499999998	0.0076215514	-0.0023873449	-0.0036522598	0.031554737799999996	0.0046059935	0.09134199380000001	-0.00039029839999999994	-0.048269720099999996	0.0187125197	0.012151420800000002	-0.056410998399999995	-0.018614409499999998	0.0073145817	0.0468777901	0.0267062814	0.0645667451	-0.0318391094	-0.0188172487	0.036414444500000004	0.0636997817	0.0194866044	0.0497403506	-0.00021111520000000001	0.0391645074	-0.006440564300000001	-0.0784969678	0.06184117240000001	-0.1462122408	-0.0150112263	0.1352075365	0.0896972956	-0.0224905746	0.0690949287	0.1623040802	0.0007826158999999999	0.0433054777	0.1377299651	0.0382684155	-0.0118265724	-0.0185751059	-0.0732233191	0.0188400291	-0.0006670122	0.0363861021	0.0025015742	0.052064771399999994	-0.0749435359	-0.0101493676	-0.0136700869	2.8766100000000002e-05	0.06474591	0.0607447639	0.0384761786	-0.0147966402	-0.0260114094	-0.0917170554	0.0017366176000000002	0.0573552472	0.0154091274	0.0152117529	0.06351920059999999	-0.054353747300000005	-0.0158535892	-0.050116247999999995	-0.0189833755	0.0103939195	-0.13756797769999998	0.0528721978	0.019158629099999998	-0.046433789100000004	-0.0056033291	0.0241782133	0.187902972	-0.1424354218	0.024423697999999997	0.0785940955	0.0277301155	0.0514721618	0.11232373400000001	-0.0002927083	-0.0454848053	0.0271247198	0.0143281145	-0.005337255	0.1544735604	0.1497655093	-0.0289259431	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	0.00647291	-0.01692569	4.18985638681e-05	0.0002864789819761	0.0260774	0.0442655	0.00068003079076	0.0019594344902500002	0.0568672	-0.08346779999999998	0.006966873636839997	0.0032338784358400003	-0.000344951	0.00037280799999999986	1.1899119240099995e-07	1.3898580486399995e-07	-7.90119e-05	0.0001034301	1.069778558601e-08	6.242880341610001e-09	0.000398457	0.0	1.5876798084899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34732.34765625	396.61328125	1206335973.7146149	157302.0948638916	21533.546875	35.8359375	463693641.0178223	1284.2144165039062	21785.27734375	110.615234375	12235.730075836182	474598308.9441071	1.132038	32.850548	0.31312106	-0.1105588797	-0.14378309820000001	0.0708877448	-0.2486411544	-0.08045419570000001	0.0587256002	0.0906540045	-0.011552680400000001	-0.011785431399999999	0.0780756243	0.0946053034	0.0080073534	0.0076271396	-0.0950168542	0.0776513272	0.0408069872	-0.017819653300000002	-0.0633213925	-0.027157070699999997	-0.0252035763	-0.0280031856	-0.0396577776	0.0027745845000000002	0.112897879	-0.0050384139	0.0010605363	0.026896675499999998	-0.0400367998	-0.11551544429999999	0.0734448433	0.00024905	-0.0331685908	-0.0706013885	-0.1128943786	0.010660478300000002	0.0730447593	-0.0090917602	0.0120774577	0.1646241224	0.13155650189999998	0.041112300899999996	0.1826291195	0.0358485487	-0.2262895053	0.0698317575	0.1447968767	0.0190844268	-0.013196113300000001	-0.05486584	-0.08949543039999999	-0.059380255	-0.0872529418	0.0145485084	-0.013570836499999999	0.07547094110000001	-0.0018258979999999998	-0.039716954900000004	0.0099804519	-0.13016679679999998	-0.016555346999999998	-0.031720316400000004	-0.030685640499999996	0.0156700299	0.0196519095	-0.0306010087	-0.032830101699999996	-0.0714150883	0.0208239403	0.0316795608	0.0048405606	0.1387596271	0.0373099867	-0.0622952414	0.0464723312	-0.001713734	-0.04504004019999999	0.1285980581	-0.0269460247	-0.0150927908	-0.2205012529	0.020860798899999998	0.0650926806	0.0433308541	0.053566238200000005	0.033629297200000005	0.0700816471	-0.06264879400000001	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	0.015830100000000003	0.009357190000000005	0.0002505920660100001	8.755700469610005e-05	0.08889959999999998	0.06282219999999998	0.007903138880159997	0.0039466288128399965	0.242769	0.18590179999999998	0.034559479243239995	0.05893678736100001	-0.000170247	0.00017470399999999995	2.8984041008999996e-08	3.0521487615999985e-08	-0.0005761319999999999	-0.0004971200999999999	2.471283938240099e-07	3.3192808142399987e-07	-3.05163e-05	-0.0004289733	9.3124456569e-10	1.8401809211289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34316.55078125	-415.796875	1177625657.52211	172887.04125976562	21571.3671875	37.8203125	465323882.33795166	1430.3760375976562	21712.609375	-72.66796875	5280.6336822509775	471437405.8713379	1.231006	35.722488	0.29641408499999994	0.0541215855	0.0076883273	-0.0430111204	0.0102874812	0.028824289500000006	0.0185803507	-0.1684535755	-0.0593145146	0.0661404292	0.14260900740000002	-0.08119453019999999	0.0351184222	-0.0509129204	-0.0258323876	-0.0882070468	0.00039540660000000004	-0.1536752562	0.0158908194	0.05953564860000001	-0.0903500077	-0.052260746500000003	0.1288823985	0.0352686161	-0.059661539699999995	-0.0738321228	-0.0296906647	0.029841900600000002	0.0244635988	-0.0309746122	-0.010583306499999999	0.059962311399999996	-0.0450985729	0.0298348296	-0.042228307300000004	-0.1597483994	0.054161142599999997	-0.0864595451	0.032082650899999995	-0.07201658059999999	-0.0329925228	-0.0866458094	-0.0345380047	-0.0374375755	-0.0256209892	-0.0561485288	-0.0940807548	-0.1640125126	0.0341757863	-0.11314748470000001	-0.062210559400000004	-0.0054086227	-0.0115317766	0.1273861193	-0.0184511431	-0.0505505938	-0.0696893151	0.041113022799999996	0.0792243599	-0.0321807979	-0.0672228354	0.0611628616	0.05570806230000002	0.0274180891	0.0266795401	0.0536343905	-0.0310115103	-0.0526377929	0.0123627818	-0.0182894753	0.0341796316	-0.1362199983	-0.1024490617	-0.11187056990000001	-0.0910287615	0.1520797958	-0.0915736964	-0.11225205369999999	-0.1107318601	0.0051377528	0.0420309904	-0.0615266732	0.1372292234	0.0071077151	0.0107360109	-0.0008662553999999999	0.061942073	0.060439713	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	0.00658735	-0.009242750000000004	4.33931800225e-05	8.542842756250009e-05	0.0252879	-0.06361169999999998	0.0006394778864100001	0.004046448376889998	0.058122300000000016	-0.1846467	0.03409440382089	0.003378201757290001	6.17084e-05	0.0002319554	3.807926630560001e-09	5.3803307589160004e-08	-0.000458802	0.00011732999999999995	1.3766328899999991e-08	2.10499275204e-07	0.000398457	0.0004289733	1.5876798084899996e-07	1.8401809211289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34330.24609375	13.6953125	1178565796.8574374	187.56158447265625	21552.322265625	-19.044921875	464502595.04135513	362.7090492248535	21755.74609375	43.13671875	1860.7765045166016	473312488.0957184	0.883519	25.638794	0.16489885999999998	-0.0154312275	-0.008093654300000001	-0.0130212633	-0.058888705199999995	-0.014862326499999997	-0.0355436287	-0.021627069	0.1102237953	-0.0563946631	-0.0293437749	-0.0624803055	0.0383043647	-0.0789779045	0.011181628300000001	-0.023696263399999997	-0.0288784811	-0.05813766610000001	0.0732744172	-0.029105048300000002	-0.0577812597	-0.0550662286	-0.0117514671	0.0380316298	-0.0586359504	0.030182354900000007	0.0657674875	0.0164746913	0.08243891190000001	0.0633527405	-0.0499780039	0.11691055880000001	-0.0716180975	0.010737215100000001	0.0173563511	0.0358238335	0.0457514016	0.028924784	0.18236024350000002	0.0031907428999999998	0.020487093999999997	0.008592761800000001	-0.0250565269	-0.0174868824	-0.0722954999	0.0150801597	-0.0390338275	0.0961513185	0.0472197802	0.0304139923	0.044371347699999994	-0.0152315178	-0.017068326499999998	0.012339465	-0.09162180660000001	-0.050851034	0.043725474	0.0181032194	-0.0368127924	-0.0010851564	-0.0535061342	-0.0207768976	0.0992577855	0.0628542805	-0.0971006517	0.08304859740000001	-0.0091913107	-0.0092291455	0.044614263700000004	-0.0593061295	0.0502682992	-0.0712941693	0.045525333200000004	-0.039458148	-0.06381571230000001	0.0277036915	0.0592360217	0.0168191164	0.0369233978	0.0694043988	-0.0521241858	0.020336049499999998	-0.170532917	-0.13374073	0.0026006934	-0.0532131666	-0.13163913119999998	-0.0245220255	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	0.0192893	0.01270195	0.00037207709449000003	0.0001613395338025	-0.0209477	-0.0462356	0.00043880613529000004	0.00213773070736	0.124792	0.0666697	0.00444484889809	0.015573043264000002	2.07112e-05	-4.09972e-05	4.2895380543999996e-10	1.6807704078400002e-09	3.225e-06	0.000462027	2.1346894872899998e-07	1.0400625e-11	0.000115649	-0.00028280799999999995	1.3374691200999998e-08	7.998036486399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34222.38671875	-107.859375	1171171752.7276766	11633.644775390625	21500.986328125	-51.3359375	462292413.08221817	2635.3784790039067	21668.03515625	-87.7109375	7693.208557128906	469503747.532486	0.8516949999999999	24.715302	0.21097634	0.007703341099999999	0.0084275391	-0.0127454145	0.031247554	0.0151363756	-0.0200712947	0.005361348100000001	0.052958982	-0.1323736542	-0.0395304947	-0.0158600018	-0.0463207825	-0.0679742852	-0.015277600700000001	-0.0783015495	0.011624208899999999	0.0226760676	-0.10405053310000001	-0.0399341301	-0.0132756251	0.0697540128	0.0514756952	0.0683213555	-0.059605484000000014	0.0024550692000000003	-0.0277444623	-0.0615170421	0.046574713899999995	0.0679957628	-0.0015960804	-0.0280707161	0.0009538392999999999	-0.042976521	-0.0833369209	-0.0093637587	0.1259425781	0.0340680577	0.006760777900000001	-0.01794334	-0.0104234027	-0.024214653	-0.0506541742	-0.0097297846	0.024777556000000003	-0.003992986	-0.0059665234	0.11353418550000001	-0.04291813059999999	0.06514985570000001	-0.0194753794	0.0175798651	-0.0320285656	-0.0982044478	0.0408902254	-0.1099019524	-0.018149929199999998	0.0687442864	0.1116773231	0.0382134569	0.044691454900000004	-0.0012271506	0.0558835585	0.057831484	0.044587443399999996	0.0398287038	0.0010106604	-0.0047547483	-0.0942166683	-0.0484373718	0.008599701999999999	-0.0541635982	0.0755517745	-0.127109539	-0.0859036476	-0.0581577738	0.0977829925	-0.0031636214000000003	-0.0057780398	-0.015555888200000001	-0.0071247116	0.10470588300000001	0.0294707658	-0.0393663109	-0.0582427617	-0.0567857612	0.068728987	0.0167786251	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	0.0159742	-0.003315099999999998	0.00025517506564	1.0989888009999986e-05	0.111489	0.13243670000000002	0.012429797121	0.017539479506890006	0.0848261	-0.03996590000000001	0.001597273162810001	0.00719546724121	0.000138105	0.0001173938	1.9072991025e-08	1.378130427844e-08	-0.000301746	-0.000304971	9.300731084099996e-08	9.105064851599998e-08	0.000398457	0.00028280799999999995	1.5876798084899996e-07	7.998036486399997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
