name	intensity-avg	volume
Left-wm-bankssts	95.7096	2232.0
Left-wm-caudalanteriorcingulate	104.7605	2461.8
Left-wm-caudalmiddlefrontal	97.104	5131.0
Left-wm-cuneus	93.3096	2290.5
Left-wm-entorhinal	76.8359	557.7
Left-wm-fusiform	89.7025	5619.0
Left-wm-inferiorparietal	97.6932	9473.1
Left-wm-inferiortemporal	90.589	6053.3
Left-wm-isthmuscingulate	103.7252	3575.8
Left-wm-lateraloccipital	91.5332	9785.5
Left-wm-lateralorbitofrontal	93.0853	6425.5
Left-wm-lingual	90.3575	5482.9
Left-wm-medialorbitofrontal	91.30799999999999	3226.4
Left-wm-middletemporal	87.501	4723.1
Left-wm-parahippocampal	88.6367	1427.3
Left-wm-paracentral	97.4665	3746.6
Left-wm-parsopercularis	95.7503	3635.7
Left-wm-parsorbitalis	84.2035	1018.7
Left-wm-parstriangularis	93.432	3468.9
Left-wm-pericalcarine	92.5373	3014.4
Left-wm-postcentral	89.9215	5472.0
Left-wm-posteriorcingulate	102.7118	4113.0
Left-wm-precentral	94.5006	10988.5
Left-wm-precuneus	98.6079	6618.2
Left-wm-rostralanteriorcingulate	101.9801	2311.7
Left-wm-rostralmiddlefrontal	96.2104	12420.9
Left-wm-superiorfrontal	93.9483	16521.4
Left-wm-superiorparietal	97.3694	10878.3
Left-wm-superiortemporal	92.4064	7437.9
Left-wm-supramarginal	95.6825	6552.1
Left-wm-frontalpole	87.4127	257.9
Left-wm-temporalpole	74.3771	511.4
Left-wm-transversetemporal	95.3057	773.3
Left-wm-insula	92.3399	8856.4
Right-wm-bankssts	99.3471	2264.8
Right-wm-caudalanteriorcingulate	102.1281	2106.0
Right-wm-caudalmiddlefrontal	95.7729	5405.8
Right-wm-cuneus	90.5616	2144.0
Right-wm-entorhinal	76.6116	527.7
Right-wm-fusiform	90.58200000000001	5645.7
Right-wm-inferiorparietal	96.2836	10789.0
Right-wm-inferiortemporal	90.4551	5402.9
Right-wm-isthmuscingulate	104.6936	3476.4
Right-wm-lateraloccipital	91.2663	8945.6
Right-wm-lateralorbitofrontal	95.1109	7509.5
Right-wm-lingual	90.5286	5770.9
Right-wm-medialorbitofrontal	96.8152	3268.5
Right-wm-middletemporal	89.9934	5854.1
Right-wm-parahippocampal	90.3323	1678.8
Right-wm-paracentral	95.9928	4735.4
Right-wm-parsopercularis	96.0648	3112.0
Right-wm-parsorbitalis	87.3151	1475.7
Right-wm-parstriangularis	93.8997	2938.3
Right-wm-pericalcarine	91.6178	3218.7
Right-wm-postcentral	91.1241	5999.0
Right-wm-posteriorcingulate	102.3334	4073.4
Right-wm-precentral	93.93	11917.7
Right-wm-precuneus	98.0335	6879.5
Right-wm-rostralanteriorcingulate	103.03399999999999	1584.4
Right-wm-rostralmiddlefrontal	95.4704	11810.7
Right-wm-superiorfrontal	93.6192	15673.9
Right-wm-superiorparietal	95.395	10206.8
Right-wm-superiortemporal	91.7727	5693.8
Right-wm-supramarginal	96.6358	6474.4
Right-wm-frontalpole	88.5354	364.6
Right-wm-temporalpole	75.3327	513.5
Right-wm-transversetemporal	100.2648	811.4
Right-wm-insula	92.3364	8270.8
Left-UnsegmentedWhiteMatter	101.92	24850.4
Right-UnsegmentedWhiteMatter	102.6775	25201.5
