csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
31961.064453125	n/a	n/a	1021509640.9768103	21605.708984375	n/a	466806660.71750265	n/a	20790.55078125	n/a	432247001.787735	n/a	n/a	n/a	n/a	-0.1258788742	-0.192688921	0.0871502698	-0.0773089442	0.0179759105	-0.1702189861	-0.2158032724	0.3047291469	-0.0616288236	0.0768540318	-0.048063275	0.11522373050000001	-0.0338543442	-0.021511626699999998	0.021165456699999998	-0.0077562247	0.1219678561	-0.0753843831	0.0280624012	-0.1194670981	0.0606074926	-0.033164760099999996	0.1675092802	-0.1321137614	0.105378554	-0.208640297	0.0542455938	-0.049000488200000004	0.07203569	0.0840743878	-0.0425736837	-0.1884308854	0.1017741757	0.0734724434	-0.0018596435999999998	-0.1664982139	0.0026293474	0.10981525519999999	-0.0252464383	-0.0288720787	0.14260502449999998	0.0178075594	0.0261181768	-0.0943899942	-0.0231215308	-0.0063131525	-0.1265373358	0.0137514146	0.0338943642	0.1016532283	-0.0337402665	-0.0008727639	0.2401257086	-0.1507316906	0.0721676117	-0.071810309	0.0805637446	-0.0062178938	0.2618129634	-0.1413047659	-0.0310167698	0.1150366039	0.2890029407	-0.0591992997	0.21313124449999998	-0.0896194717	0.0958687923	-0.0556357337	0.1597980213	0.0367758111	-0.030094289399999998	0.1398007742	-0.0511304682	0.0092432108	-0.0798726261	0.0070748806000000015	-0.030466902200000007	0.0358849124	-0.1527498046	0.0886296649	-0.0574028952	0.1900786411	-0.0348758362	0.0033894759	0.23143120399999997	-0.015988564	-0.1708363037	0.0218166989	0.09043466970000001	0.0183891132	-0.0479044063	0.006097965699999999	0.1131220308	-0.045448176900000005	-0.0483851049	0.0279330502	0.0800092195	-0.06452436	-0.1587564807	-0.0192934872	-0.0122832303	0.020748209	0.0228262031	0.1277822527	-0.0753199994	-0.043321436399999996	0.1217078847	0.1216831682	0.1216419777	0.0179547	n/a	0.00032237125209000003	n/a	-0.0395252	n/a	0.0015622414350399995	n/a	-0.0381009	n/a	0.0014516785808099998	n/a	0.00272802	n/a	7.4420931203999985e-06	n/a	-0.000227653	n/a	5.1825888409e-08	n/a	0.000223109	n/a	n/a	4.9777625881e-08	0.0	0.0	0.0	0.0	0.0
31401.001953125	-560.0625	313670.00390625	986022923.66016	21585.31640625	-20.392578125	465925884.3579254	415.8572425842285	20758.50390625	-32.046875	430915484.4257965	1027.002197265625	1.476171	22.364725	0.07518200000000001	0.26618593690000003	-0.1181990592	0.078106516	-0.0439564194	0.1641883257	-0.2170204049	-0.1528850625	-0.029479352900000002	-0.1305271573	0.0854157715	-0.0379851256	-0.007478946899999998	-0.04294638	-0.11449309140000001	0.14543659679999998	-0.0034690932	0.0905237908	0.0565797376	-0.048543232699999994	0.1022699982	-0.1525243029	-0.0296330865	-0.0144957902	-0.1280673318	-0.0441271085	-0.0545551562	-0.037401829500000004	0.0187026949	0.0268768181	0.0453473234	-0.0310839134	-0.0211434622	-0.0149199984	-0.0213898741	0.022568033900000003	0.0241209319	0.0005239003	0.1326994453	0.10856177130000001	-0.033934026	-0.0921525282	-0.0171212409	0.1268659258	-0.0007169003999999999	-0.010029197	0.0267237898	0.028191422400000006	0.0122196126	-0.0430275821	-0.1260951777	0.0213535868	-0.1167890685	-0.15599017710000002	-0.25540615780000003	0.042239136100000005	-0.051124343499999995	0.1032002152	0.027850297200000002	0.106326251	0.025149158799999998	-0.1460361911	0.2457890353	0.09922072650000001	-0.1446342759	0.0213216579	-0.0384729152	0.0959204736	0.0677916842	-0.009058445699999999	0.0517799133	0.0354406882	0.133087854	0.0050789715000000004	0.004070336	-0.11644099150000001	0.0025745024	0.14202364650000002	0.1951214613	-0.1177050042	-0.0741786999	0.050256042300000005	-0.005356041999999999	-0.0085762657	0.0405338201	0.0059158846	0.0336858329	-0.0030020506	0.0163523168	0.0745199262	0.0036894034	-0.0524548066	0.0627283861	-0.037733140899999996	-0.023939150899999997	0.0174070662	-0.1054019709	0.0085221276	-0.0189616063	-0.0274284391	0.07090052549999999	0.0640936033	0.0027675624	0.00489871	-0.0479464325	0.0791090585	0.037700578900000004	0.1216419777	0.12141962949999999	0.12104935019999999	0.0147493	-0.003205400000000001	0.00021754185049	1.0274589160000004e-05	-0.0118694	0.027655799999999998	0.00014088265636	0.0007648432736399997	-0.0552411	-0.017140199999999994	0.0030515791292099995	0.0002937864560399998	0.00285298	0.00012496000000000038	8.139494880400003e-06	1.561500160000009e-08	-0.0	0.000227653	0.0	5.1825888409e-08	0.0004141080000000001	0.00019099900000000005	3.648061800100002e-08	1.7148543566400005e-07	0.0	0.0	0.0	0.0	0.0
31626.337890625	225.3359375	50776.28472900391	1000225248.3719826	21577.0546875	-8.26171875	465569288.9873657	68.25599670410156	20819.48828125	60.984375	433451092.2931061	3719.093994140625	1.232263	18.669395	0.1077847034	0.1369975853	0.0696856809	0.0337861744	-0.027816638199999997	0.1786496102	-0.0837418772	-0.0713087703	-0.09722929550000001	-0.1209573519	0.1278569986	-0.0769162966	0.029775114199999998	0.0110826713	0.0752708654	0.0569373894	-0.0585255612	-0.0181359042	0.0012854529	0.0101869863	-0.0591536567	-0.10747630640000001	0.1050977871	-0.029904740699999998	-0.0454011236	0.1322768675	-0.0507855813	-0.011005421299999998	0.1963489796	-0.020073846	0.2417658881	0.0584154163	0.0146475264	0.1166346667	-0.07199183690000001	-0.0343190227	-0.0848196668	0.0802545273	-0.1541197407	-0.0924232178	-0.0060391641	-0.0681287223	0.0181637756	0.0158279183	0.1018638633	0.08979808759999999	-0.0607334787	0.0927768238	-0.0953601942	0.0525452559	0.0351359211	-0.0058727738	0.022257816899999998	-0.1330308806	-0.06518303639999999	-0.028224565	-0.0021887475	0.057284323899999996	0.050609330999999994	0.1338259236	0.07510270549999999	-0.16217476349999999	0.1281610162	0.0204140029	-0.18696292809999998	-0.0907155569	-0.0385533342	0.0609613415	0.014130141200000003	-0.081073141	0.034774777	-0.053953886	-0.028192411	0.0487125046	-0.007217713499999999	0.0088702168	0.0100266509	0.0214003903	0.1578116209	-0.013833791000000002	0.0785134621	-0.158448785	-0.0866563714	0.1936601706	0.029665886000000002	-0.0091895592	-0.071956167	-0.0076919678	0.0812599291	-0.13369382119999998	0.1261160366	-0.1068168614	-0.0426866923	0.017487096100000002	-0.0117835992	0.0526131009	0.1323666123	-0.005747898299999999	-0.0713557573	0.0908106241	-0.11511118	0.0064218749	-0.0589977608	-0.008672382099999999	0.0355376141	0.0099581397	0.17562945	0.1215101995	0.120893123	0.1198669825	-1.67084e-05	-0.0147660084	2.7917063056000003e-10	0.00021803500406887062	0.008678	0.0205474	7.5307684e-05	0.00042219564676	-0.047971	0.0072700999999999955	0.002301216841	5.285435400999992e-05	0.00198434	-0.0008686400000000004	3.937605235599998e-06	7.545354496000006e-07	-9.22693e-24	-9.22693e-24	8.513623722489999e-47	8.513623722489999e-47	-2.12759e-05	-0.0004353839000000001	1.8955914037921005e-07	4.5266392081e-10	0.0	0.0	0.0	0.0	0.0
31665.04296875	38.705078125	1498.0830726623535	1002674946.2127838	21609.986328125	32.931640625	466991509.1017494	1084.4929542541504	20840.75	21.26171875	434336860.5625	452.0606842041016	1.040853	15.769439000000002	0.1060292534	0.0475570775	-0.016934189	0.166863023	-0.08540010529999999	0.0748812759	-0.3145490479	-0.0856185582	0.0071155097	-0.0502533747	-0.07806836610000001	-0.0190597367	-0.055922313200000004	-0.1656250068	-0.0616158296	-0.026266696699999998	-0.19200392719999998	-0.0230017467	-0.1448523271	-0.021242425099999997	-0.0190269707	0.0154990199	0.0452951218	0.0315350079	0.0460709137	-0.0981425655	-0.08525903580000001	-0.0303437002	-0.093516523	0.0764366688	0.0477112071	0.1221827945	0.0570987775	0.0304155477	-0.0246089252	0.049093396	0.0927868378	-0.039533016000000004	-0.045349452	-0.0365539125	0.0843519442	0.0406962487	0.0070897999	0.016608349799999998	0.10710877449999999	-0.032155808	-0.025530126	0.0061265675	0.0854742466	-0.0753323709	-0.0217798455	0.1196865	-0.0714375013	-0.0004313424	-0.1325667317	-0.1037984268	-0.0659320659	0.040683304100000005	0.1401219125	0.073075316	0.2127367491	-0.051462269299999995	0.31924291	0.0773973745	-0.0074651621	0.0705472226	0.09178906199999999	0.1024640381	0.151758125	0.1480699625	-0.0560671689	-0.1591262835	0.0085736176	-0.045128216500000005	-0.010551724399999999	-0.023606812799999998	0.0043915369000000004	-0.0615061249	-0.0698198872	-0.11364483759999999	0.0306364627	0.013048936499999999	-0.1375070002	0.06095760450000001	-0.1215368108	-0.0235858659	-0.053007132	-0.0486300743	-0.0965100165	-0.026600592599999997	0.0018205571	0.1387400266	0.0105895377	0.0660654563	0.0259925455	0.0558717623	0.07813630099999999	-0.00019528830000000005	0.043270315700000006	0.0807221194	0.1063272816	-0.0371703581	0.031077572	0.0069310859	-0.027507081800000003	0.05853956940000001	0.0132903676	0.1213126213	0.12010478890000001	0.1181006348	0.00903163	0.0090483384	8.157034045690001e-05	8.187242780091457e-05	-0.0550624	-0.0637404	0.003031867893760001	0.004062838592160001	-0.0631619	-0.015190900000000009	0.003989425611610001	0.0002307634428100002	0.00186443	-0.00011990999999999975	3.4760992249e-06	1.4378408099999943e-08	-0.000188045	-0.000188045	3.5360922024999995e-08	3.5360922024999995e-08	3.17614e-05	5.30373e-05	2.8129551912899994e-09	1.0087865299599999e-09	0.0	0.0	0.0	0.0	0.0
31677.783203125	12.740234375	162.3135719299316	1003481948.6641883	21635.171875	25.185546875	468080662.060791	634.3117713928223	20891.150390625	50.400390625	436440164.64371115	2540.199375152588	1.3775190000000002	20.870106	0.16093068000000002	0.12409280380000001	-0.0186891394	0.049107513600000006	0.22460106670000002	-0.0587464341	-0.1152396662	0.0078030326	0.053585833099999994	-0.1876102807	0.198171514	-0.06835784610000001	-0.12440433140000001	-0.097308058	0.0769470141	-0.17114359850000002	-0.1577133964	-0.0647067643	0.010803397099999999	-0.0382258174	0.0413480591	0.18617015350000002	0.0971477566	0.021281847599999997	-0.0341232772	-0.0370358098	0.18067523530000001	0.0817732812	0.0604200624	-0.0365387406	0.0305993718	-0.0318085102	0.1708903444	-0.0107023001	-0.118572231	0.0124103871	0.0530328871	-0.1393433748	0.1803298737	-0.0083864856	-0.09767550039999999	-0.0402721689	-0.0196850325	-0.0685684677	0.113694444	0.06994021639999999	-0.057329734199999996	0.0521208438	0.064893116	0.0909360416	0.0859554089	-0.0400450694	-0.0056120973	-0.0823925952	-0.049349869000000005	-0.0052224045000000005	0.19856293519999998	0.0643575186	-0.0596876463	0.13674632650000001	0.17164553289999998	0.0716481824	0.1018722668	0.010168770300000001	-0.2162761407	0.1206186565	-0.1637996041	0.0559184229	0.113862023	0.061338163200000004	-0.1058650293	-0.1277210073	-0.10526945800000001	0.1163902564	0.0040955029	-0.0166871849	-0.0184877741	-0.2050012588	-0.0712611579	0.0892306675	-0.0735292387	-0.0531133817	0.1363310183	-0.040679479500000004	0.0410225643	-0.05364491019999999	0.1005842511	0.1378120958	-0.0640960791	0.0525717655	0.0859090888	0.0536706475	0.1618802211	-0.1261612753	-0.0175336544	-0.0527567394	-0.023262194700000002	-0.10727127550000001	0.095173066	0.0438713846	-0.0904976534	-0.029736317999999998	0.047985121500000005	-0.0992986041	0.0004584414	0.014228611799999999	-0.0019912618	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00711608	-0.00191555	5.063859456640001e-05	3.6693318025000007e-06	0.0559582	0.11102060000000001	0.0031313201472399996	0.01232557362436	-0.043995	0.01916690000000001	0.001935560025	0.0003673700556100003	0.00184214	-2.2290000000000117e-05	3.3934797796e-06	4.96844100000005e-10	-0.0	0.000188045	0.0	3.5360922024999995e-08	0.000397979	0.0003662176000000001	1.3411533054976e-07	1.5838728444100005e-07	0.0	0.0	0.0	0.0	0.0
31878.013671875	200.23046875	40092.240615844734	1016207755.6642494	21627.755859375	-7.416015625	467759823.5127296	54.99728775024414	20922.318359375	31.16796875	437743405.5310402	971.4422760009766	1.171067	17.742241	0.096454545	-0.061507004000000004	0.044389375700000004	0.0766550374	0.124910171	-0.0769881733	-0.031719109	0.0325038758	0.010499778000000001	0.10406921109999999	0.2154471084	-0.0198527185	0.08428276130000001	-0.06588175219999999	-0.064494585	-0.1009274912	-0.10545473650000001	0.0146876703	0.0075550677	0.1651609567	0.0093463813	-0.0443389946	-0.0181726595	-0.0566428137	0.0731449498	-0.0656453986	-0.0171454356	-0.074924115	0.0337151106	-0.2275271575	0.059830311500000004	-0.1145247174	0.0555371162	-0.0079894803	2.28073e-05	0.0764380133	0.08738384210000001	-0.16621761640000002	-0.012477051000000001	0.18426128719999998	0.052074848	-0.010278042900000001	0.0870085948	-0.0112140195	-0.029981820099999997	-0.0633032023	-0.0235923608	-0.0222088341	0.1299987045	0.0102225585	-0.0680112354	-0.031248415	0.0316196147	0.0159690664	0.0332801317	-0.109017183	0.11466399470000001	0.011745473300000002	-0.3657300482	0.0642054614	0.0694585236	0.0721312804	0.027743809100000003	0.0068584414	-0.028778286400000002	-0.0048305925	-0.2257282985	-0.0652788517	-0.0639755514	0.1128582554	0.0017034306	-0.1124246148	-0.0412209156	-0.0263281585	0.1889569235	0.1720868673	-0.0260433581	0.0918595686	0.0599802162	0.0194484056	-0.063119667	0.0376733496	0.0134586822	0.11430214220000001	-0.015051643200000001	-0.12298210820000001	0.0026158171	-0.018426718	0.0991451226	0.029481416099999998	0.0137650022	0.0561733549	0.0415487848	-0.0419144231	0.0290940242	0.0666388016	-0.210504373	-0.0578500813	0.0989899217	0.11679278300000001	0.0393542207	-0.009648567299999999	-0.0367281454	-0.06405421830000001	0.0590289304	-0.08245677	-0.069112462	0.1207205288	0.11775003070000001	0.11285322490000001	0.0171598	0.01004372	0.00029445873604	0.0001008763114384	0.0875997	0.0316415	0.00767370744009	0.0010011845222500002	-0.034953	0.009042	0.0012217122089999998	8.175776400000002e-05	0.00130861	-0.0005335299999999999	1.7124601321e-06	2.846542608999999e-07	7.61883e-05	7.61883e-05	5.804657056890001e-09	5.804657056890001e-09	9.31508e-05	-0.0003048282	9.292023151524e-08	8.677071540639999e-09	0.0	0.0	0.0	0.0	0.0
31884.15234375	6.138671875	37.683292388916016	1016599170.6794586	21680.400390625	52.64453125	470039761.0978127	2771.4466705322266	20914.724609375	-7.59375	437425705.48599625	57.6650390625	1.120211	16.97176	0.112303448999	-0.05304756730000002	-0.08501197460000001	-0.1018274017	0.1238413618	-0.2903586596	-0.0186331985	-0.10554832869999999	-0.0430111033	-0.0660914158	0.0557682903	-0.0295301725	-0.07595674179999999	0.017395759	0.0012046424	0.0645370822	-0.10018140630000001	0.0551090958	0.0937418799	0.2011612236	0.0015317398000000001	0.0128086017	0.17923871440000005	-0.1450877934	-0.0698482164	0.0050009801	-0.028809287200000002	-0.024076815699999997	-0.0339860403	0.0056871329	-0.0746659803	0.0319098973	0.0422183212	-0.0983271458	-0.0442546398	-0.2153322718	-0.0142349772	-0.0022009717	-0.0409118314	0.0869315416	0.0454230549	-0.1168613574	-0.0208029147	-0.0186740519	-0.043469424900000005	0.011409246100000001	0.1173712184	-0.1437623547	0.0776266514	-0.053579532	-0.0021075033	0.1657996918	0.1448563319	0.047465526900000006	0.088094232	0.1235925623	0.0701286738	-0.1488469651	-0.07395101	-0.0456830331	0.1267750272	0.2749384584	0.0259804029	0.0878597325	-0.1104486168	-0.0614375319	-0.0172509966	0.06545194809999999	0.1142604281	-0.1222218996	0.05820797990000001	-0.008917189	-0.0201813648	0.1722997416	0.148482753	0.0025905464	0.0013218829999999998	-0.0584906343	-0.004713594000000001	-0.0252278884	0.0032477763	0.011746351200000001	0.023802741000000002	-0.0002188503	-0.0065909463	-0.0871971493	-0.124560357	0.1769051778	0.0473880492	-0.0796365607	-0.02572289	0.017562746299999998	0.0166554411	0.0584016669	0.1008975867	0.038728574700000004	-0.0741610919	0.0720379054	0.1398934091	-0.0396542945	0.11795773529999999	0.0169201926	0.10995457039999999	0.1921534316	-0.1750741032	-0.0931798118	-0.049473515999999995	0.120326335	0.1161887065	0.1093977275	-1.73999e-07	-0.017159973999	3.0275652000999996e-14	0.00029446470764635604	0.0120848	-0.07551489999999998	0.00014604239103999998	0.005702500122009999	-0.0357084	-0.0007554000000000032	0.00127508983056	5.70629160000005e-07	0.00140148	9.287000000000009e-05	1.9641461904000003e-06	8.62483690000002e-09	0.00010368	2.7491699999999993e-05	1.07495424e-08	7.557935688899996e-10	-0.00016395099999999996	-0.0002571018	6.610133556323999e-08	2.6879930400999983e-08	0.0	0.0	0.0	0.0	0.0
32036.8125	152.66015625	23305.123306274414	1026357355.1601562	21640.826171875	-39.57421875	468325357.40131	1566.1187896728516	20934.89453125	20.169921875	438269809.0345612	406.8257484436035	1.0049629999999998	15.225691	0.0066345289990000075	-0.1760152304	-0.0025236072	-0.0314262456	-0.037101029199999996	-0.13166834560000001	-0.0817282998	-0.0686351346	-0.0978907215	0.05741443230000001	0.0033632320000000003	-0.0782405394	0.0843588172	-0.0936223147	0.06515764360000001	0.0101415341	-0.04809505519999999	-0.012979078600000001	0.1862179712	0.0461371069	0.0828120846	-0.1112135506	-0.0329364177	-0.0498534932	-0.0166818409	0.0241921802	-0.047417813200000006	0.0180412128	-0.0424748969	-0.1766728317	-0.19356077600000002	-0.032187657200000004	-0.0089079663	-0.1096134691	0.055380072	0.0036131021	-0.0213194936	0.0723343466	-0.0140319533	-0.1223365866	-0.09940549859999999	0.0053133463	-0.0040950494	-0.0161405538	-0.0049538633	-0.0541683965	0.0781753401	0.0987112892	-0.1366278895	-0.056192220300000005	0.1533250174	-0.07174501400000001	-0.0072547198	0.1256874249	0.1165448234	0.0018653711999999999	-0.061941996	-0.0442672722	-0.130247751	0.0729103156	0.044103900700000004	0.1460220931	0.09631155150000001	0.0339497665	0.0404084875	-0.1138955425	-0.0184385667	0.050286337199999996	-0.081967897	0.0305400752	0.1257029577	-0.0538566541	0.0381720449	0.007797733	-0.040460031699999996	0.0909326479	-0.001900154	0.1038968179	0.0392117941	0.0525210361	-0.0755297768	0.14035232109999998	0.1003390563	0.06761564269999999	0.0339127486	-0.0861553933	0.0437126868	0.139057501	-0.0361611565	-0.07135906610000001	-0.0930848468	0.1061286284	0.049029518200000004	0.0281086726	-0.0686982518	-0.0684754187	0.037733568599999996	0.1369078294	-0.0769168752	-0.046703492199999995	-0.04578915980000002	0.017558933	-0.1048527695	-0.0100431699	-0.0130709153	0.08473310560000001	-0.0018576526	0.1198669825	0.1143757435	0.10540925529999999	1.1535e-05	1.1708998999999998e-05	1.3305622500000002e-10	1.37100657582001e-10	0.0120671	-1.769999999999897e-05	0.00014561490241000002	3.1328999999996336e-10	-0.0349801	0.0007283000000000013	0.00122360739601	5.304208900000017e-07	0.00132468	-7.680000000000013e-05	1.7547771024e-06	5.898240000000021e-09	6.29436e-05	-4.07364e-05	3.96189678096e-09	1.65945428496e-09	-0.00016395099999999996	0.0	0.0	2.6879930400999983e-08	0.0	0.0	0.0	0.0	0.0
31913.10546875	-123.70703125	15303.429580688477	1018446300.6595613	21583.578125	-57.248046875	465850844.6779785	3277.3388710021973	20912.857421875	-22.037109375	437347605.54767233	485.6341896057129	1.030031	15.605481	0.09688265175	-0.0654851805	0.0319518587	-0.1238125098	-0.1456886214	0.0466854582	0.1385424349	-0.1272333508	-0.0336343213	0.0717177638	-0.0750010279	-0.0332500605	-0.0059914434	0.0369778657	-0.096548261	-0.1150511476	0.1063674607	0.0637734843	0.0862027048	0.110138686	0.0126166371	0.0043558115	0.0789793307	-0.0678095892	-0.064085312	-0.0793730243	0.0098655013	0.0213658798	-0.1084601475	-0.017402678	-0.108460393	0.19738144719999998	0.0209096762	0.113843199	-0.1367789927	-0.014439281000000003	0.067632993	-0.0929589766	-0.0514779012	0.0104338952	-0.2398836886	0.0401401118	-0.0444785193	-0.036878816200000004	-0.1381661652	0.1387940621	-0.0264322075	-0.1299418453	-0.0377277139	-0.0980563332	-0.0400371926	-0.1274075789	-0.11374043240000001	0.0227772706	0.08977659660000001	0.049811300700000005	-0.1388966315	-0.01355447	-0.08643202800000001	-0.05492999639999999	-0.023019887200000002	-0.06811502280000001	-0.1274681384	0.11970059429999999	0.0656115712	-0.0955003728	0.06679086669999999	0.002732202	-0.0458329332	0.0414293398	-0.0743051634	0.1446756301	-0.11694326599999999	0.160971489	0.049793536799999996	-0.040822774	0.0409222549	-0.09697160519999999	-0.0724213249	-0.08364735200000001	0.0119925935	0.0430557039	0.1024612927	0.1116978715	-0.0154947597	-0.13602045210000002	0.1746598132	-0.0244072437	-0.1268249634	-0.034115044	-0.1170451359	0.0289833702	0.1168420163	-0.052876181900000006	0.0656316253	-0.0476160489	0.0058569718	-0.025892879599999998	-0.1100188371	-0.09079423519999999	0.15221006439999998	0.0623488778	0.0651033504	0.0337460257	0.054169969500000005	0.0602487612	-0.09185139810000001	0.11934271980000001	0.112315068	0.1009072399	6.0782500000000015e-06	-5.45675e-06	3.694512306250001e-11	2.97761205625e-11	0.0656349	0.0535678	0.004307940098009999	0.00286950919684	-0.0218478	0.013132300000000005	0.0004773263648399999	0.00017245730329000007	0.000808618	-0.000516062	6.538630699239998e-07	2.66319987844e-07	-2.45363e-05	-8.74799e-05	6.0203001769e-10	7.652732904010001e-09	-0.00016395099999999996	0.0	0.0	2.6879930400999983e-08	0.0	0.0	0.0	0.0	0.0
31697.05078125	-216.0546875	46679.627990722656	1004703028.2291412	21582.638671875	-0.939453125	465810292.0407143	0.8825721740722656	20904.416015625	-8.44140625	436994608.954319	71.25733947753906	1.1084520000000002	16.793593999999995	0.02809130895	0.092331909	0.08810453060000001	-0.011410577600000001	-0.041416810299999995	0.1185164185	0.0220249428	-0.0868348557	-0.09596381429999999	0.0186807786	-0.0751099774	-0.0290558385	-0.10368587050000001	-0.0276412325	-0.0116207007	-0.0058280954	-0.0124477099	-0.0414923737	0.044036495	0.0281024998	0.0114628182	-0.0364185444	-0.0283428594	-0.06417024959999999	0.0746295567	-0.1731696947	0.0637010376	0.06005091200000001	0.0804316288	0.10916708859999999	0.0466220071	-0.18180437079999998	-0.1875907843	-0.0208643967	0.0961485386	0.0014236151	-0.0378716689	0.1222893001	-0.044310629500000004	-0.0895906049	-0.018976868799999998	-0.095049366	-0.0791118814	-0.0787662107	-0.0408768819	0.0383768858	-0.0301577107	-0.07150292400000001	-0.011257488700000002	0.0336584992	-0.0158147752	0.0040946911	0.0571174816	-0.1290876872	0.029380862200000007	-0.0399357216	-0.0750543679	-0.0788924605	0.08963686300000001	0.0189820773	-0.0685895395	-0.11877413029999999	0.0191354644	0.0746141533	0.0216156928	-0.07492151679999999	0.0815123654	0.0331006412	0.1042098723	-0.0020353615	0.0015435729	-0.0163351031	0.012760188	-0.0317327201	0.0380134256	0.0612335859	-0.0016466801	-0.0075837277	-0.073605426	0.0127622969	-0.239116878	0.040661999	-0.1862106085	0.0398597192	0.0587813936	0.0484625354	0.0201055336	-0.0164837835	0.1987714954	0.08993022619999999	-0.0275771066	-0.0717522724	-0.09201377720000001	0.0038793004999999998	-0.011568571000000001	-0.0821023495	0.0173387545	0.0336909855	-0.0740718262	-0.021487866499999998	-0.0044617218	0.0423946226	0.0930219475	0.1087914801	-0.017552975800000002	0.00013661819999999999	0.0083494201	0.11875383099999999	0.1100111431	0.0959136145	1.44922e-05	8.41395e-06	2.1002386083999997e-10	7.079455460249998e-11	0.0494034	-0.016231499999999996	0.00244069593156	0.00026346159224999985	-0.021840900000000003	6.8999999999937176e-06	0.0004770249128100002	4.7609999999913286e-11	0.000907819	9.920099999999992e-05	8.241353367609999e-07	9.840838400999989e-09	6.29436e-05	8.74799e-05	3.96189678096e-09	7.652732904010001e-09	-0.000113742	5.020899999999995e-05	2.5209436809999952e-09	1.2937242564000004e-08	0.0	0.0	0.0	0.0	0.0
