onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0256	0.5	congruent	female	female	0.5783	left	incorrect
6.0422	0.5	congruent	male	male	n/a	n/a	miss
12.5587	0.5	congruent	female	female	0.4809	right	correct
17.1003	0.5	incongruent	male	female	0.3391	left	correct
21.6169	0.5	congruent	male	male	0.6184	left	correct
26.1334	0.5	incongruent	male	female	0.4607	left	correct
30.65	0.5	incongruent	female	male	0.413	right	correct
36.1665	0.5	congruent	male	male	0.3374	left	correct
41.6831	0.5	incongruent	male	female	0.4346	left	correct
46.6996	0.5	congruent	male	male	0.361	left	correct
51.2162	0.5	incongruent	female	male	0.3152	left	incorrect
55.7328	0.5	incongruent	male	female	0.5165	left	correct
60.2493	0.5	congruent	female	female	0.4859	right	correct
64.7659	0.5	incongruent	male	female	0.4791	left	correct
69.2824	0.5	congruent	female	female	0.5925	right	correct
73.79899999999998	0.5	congruent	male	male	0.4027	left	correct
78.3156	0.5	incongruent	male	female	0.429	left	correct
83.3321	0.5	incongruent	female	male	0.4854	right	correct
87.8487	0.5	congruent	male	male	0.3477	left	correct
93.8652	0.5	incongruent	male	female	0.3289	right	incorrect
98.3818	0.5	incongruent	female	male	0.5052	right	correct
102.8984	0.5	incongruent	female	male	0.5935	right	correct
108.4149	0.5	congruent	male	male	0.5049	left	correct
113.4315	0.5	congruent	female	female	0.5151	right	correct
119.948	0.5	congruent	female	female	0.4874	right	correct
124.4645	0.5	congruent	male	male	0.4888	left	correct
128.9811	0.5	incongruent	male	female	0.5061	left	correct
134.4976	0.5	congruent	female	female	0.5814	right	correct
139.0142	0.5	incongruent	male	female	0.5317	left	correct
143.5308	0.5	incongruent	male	female	0.4809	left	correct
148.0473	0.5	incongruent	female	male	0.5483	right	correct
153.0639	0.5	congruent	male	male	0.4225	left	correct
158.0804	0.5	congruent	female	female	0.5419	right	correct
162.597	0.5	incongruent	male	female	0.4382	left	correct
168.1136	0.5	congruent	female	female	0.4254	right	correct
173.1301	0.5	incongruent	female	male	0.9497	right	correct
178.1467	0.5	incongruent	male	female	0.457	left	correct
182.6632	0.5	incongruent	female	male	0.6204	right	correct
187.6798	0.5	congruent	male	male	0.4466	left	correct
194.1963	0.5	congruent	male	male	0.56	left	correct
198.7129	0.5	congruent	female	female	0.4812	left	incorrect
203.7294	0.5	incongruent	female	male	0.9425	left	incorrect
208.746	0.5	congruent	female	female	0.6438	right	correct
213.2625	0.5	congruent	female	female	0.5072	right	correct
219.7791	0.5	incongruent	male	female	0.5714	left	correct
224.7956	0.5	incongruent	male	female	0.5157	left	correct
229.3122	0.5	incongruent	female	male	0.88	right	correct
235.3287	0.5	incongruent	male	female	0.5133	left	correct
239.8453	0.5	incongruent	female	male	0.7046	right	correct
244.3618	0.5	congruent	male	male	0.5529999999999999	left	correct
248.8784	0.5	incongruent	female	male	1.0132	right	correct
253.895	0.5	congruent	male	male	0.4965	left	correct
258.9115	0.5	congruent	male	male	0.6298	left	correct
263.4281	0.5	incongruent	female	male	0.6641	right	correct
267.9446	0.5	congruent	female	female	0.3704	left	incorrect
272.4612	0.5	incongruent	male	female	0.6047	left	correct
278.9777	0.5	congruent	female	female	0.5031	right	correct
283.4943	0.5	incongruent	male	female	0.5093	left	correct
288.0109	0.5	congruent	male	male	0.4416	left	correct
292.5274	0.5	congruent	female	female	0.593	right	correct
297.0440000000001	0.5	congruent	female	female	0.5032	right	correct
301.5606	0.5	incongruent	male	female	0.5285	left	correct
307.0771	0.5	congruent	female	female	0.4928	right	correct
311.5937	0.5	congruent	male	male	0.4361	left	correct
316.6102	0.5	congruent	male	male	0.4875	left	correct
322.6267	0.5	incongruent	male	female	0.5198	left	correct
327.1433	0.5	incongruent	male	female	0.509	left	correct
331.6599	0.5	incongruent	female	male	0.5333	right	correct
337.6764	0.5	incongruent	male	female	0.5416	left	correct
343.1929	0.5	congruent	male	male	0.452	left	correct
348.7095	0.5	incongruent	female	male	0.5122	right	correct
353.726	0.5	congruent	female	female	0.6695	right	correct
358.2426	0.5	congruent	female	female	0.6048	right	correct
362.7592	0.5	incongruent	female	male	0.5461	right	correct
369.2757	0.5	congruent	female	female	0.5524	right	correct
373.7923	0.5	incongruent	female	male	0.7166	right	correct
378.3088	0.5	congruent	male	male	0.45	left	correct
384.3254	0.5	incongruent	female	male	0.5123	right	correct
389.3419	0.5	incongruent	female	male	0.8566	right	correct
393.8585	0.5	congruent	male	male	0.5869	left	correct
398.875	0.5	congruent	male	male	0.5212	left	correct
403.8916	0.5	congruent	male	male	0.4885	left	correct
408.9081	0.5	incongruent	male	female	0.4528	left	correct
413.9247	0.5	congruent	male	male	0.4221	left	correct
418.4413	0.5	incongruent	male	female	0.5374	left	correct
423.4578	0.5	congruent	female	female	0.5137	right	correct
427.9744	0.5	congruent	female	female	0.462	right	correct
432.9909	0.5	congruent	female	female	0.7363	right	correct
437.5075	0.5	congruent	female	female	0.4196	right	correct
443.024	0.5	congruent	male	male	0.376	left	correct
448.5406	0.5	incongruent	female	male	0.5582	right	correct
453.0571	0.5	incongruent	male	female	1.0695	left	correct
458.5737	0.5	incongruent	female	male	0.4538	right	correct
463.5902	0.5	incongruent	female	male	0.5861	right	correct
468.1068	0.5	incongruent	female	male	0.4114	right	correct
473.6233	0.5	incongruent	female	male	0.6707	right	correct
