name	intensity-avg	volume
Left-wm-bankssts	98.0894	2953.8
Left-wm-caudalanteriorcingulate	103.7564	2687.2
Left-wm-caudalmiddlefrontal	96.7332	6597.0
Left-wm-cuneus	95.914	3223.7
Left-wm-entorhinal	80.7922	832.5
Left-wm-fusiform	91.5845	6403.2
Left-wm-inferiorparietal	99.1032	8719.4
Left-wm-inferiortemporal	89.2146	5550.5
Left-wm-isthmuscingulate	103.2568	4286.6
Left-wm-lateraloccipital	92.1061	10802.2
Left-wm-lateralorbitofrontal	94.5289	6710.7
Left-wm-lingual	89.6975	5639.0
Left-wm-medialorbitofrontal	94.3132	3706.6
Left-wm-middletemporal	88.7255	4674.0
Left-wm-parahippocampal	89.1349	1214.6
Left-wm-paracentral	96.7467	3756.4
Left-wm-parsopercularis	97.3541	3704.8
Left-wm-parsorbitalis	83.4462	873.3
Left-wm-parstriangularis	94.8282	2912.9
Left-wm-pericalcarine	91.49700000000001	3243.2
Left-wm-postcentral	93.0997	7214.4
Left-wm-posteriorcingulate	102.4276	4656.9
Left-wm-precentral	95.891	10792.8
Left-wm-precuneus	99.2313	9348.7
Left-wm-rostralanteriorcingulate	100.6915	2732.2
Left-wm-rostralmiddlefrontal	95.6414	13487.3
Left-wm-superiorfrontal	94.7605	16968.1
Left-wm-superiorparietal	98.774	11649.4
Left-wm-superiortemporal	95.1595	8741.8
Left-wm-supramarginal	97.3854	9658.3
Left-wm-frontalpole	87.0074	264.5
Left-wm-temporalpole	73.91199999999999	637.7
Left-wm-transversetemporal	101.0102	774.2
Left-wm-insula	93.9167	9351.1
Right-wm-bankssts	96.2915	3256.1
Right-wm-caudalanteriorcingulate	102.3448	2804.9
Right-wm-caudalmiddlefrontal	94.9535	5625.5
Right-wm-cuneus	95.0958	2914.8
Right-wm-entorhinal	80.9038	790.8
Right-wm-fusiform	89.0491	5663.8
Right-wm-inferiorparietal	93.7778	13624.6
Right-wm-inferiortemporal	87.6431	6585.0
Right-wm-isthmuscingulate	102.5124	4149.6
Right-wm-lateraloccipital	90.4312	11498.0
Right-wm-lateralorbitofrontal	96.7201	6372.0
Right-wm-lingual	88.7765	5938.9
Right-wm-medialorbitofrontal	96.891	3254.2
Right-wm-middletemporal	86.1735	5881.9
Right-wm-parahippocampal	87.9029	1217.0
Right-wm-paracentral	96.7956	5520.6
Right-wm-parsopercularis	96.7537	2811.4
Right-wm-parsorbitalis	85.4252	1134.4
Right-wm-parstriangularis	93.9537	3369.6
Right-wm-pericalcarine	86.8612	3516.3
Right-wm-postcentral	89.4367	6395.9
Right-wm-posteriorcingulate	102.0225	4443.8
Right-wm-precentral	93.4534	10789.0
Right-wm-precuneus	98.08	8447.2
Right-wm-rostralanteriorcingulate	104.6565	2171.8
Right-wm-rostralmiddlefrontal	95.3065	14773.0
Right-wm-superiorfrontal	94.5071	16754.6
Right-wm-superiorparietal	96.2232	12166.3
Right-wm-superiortemporal	90.3907	6367.2
Right-wm-supramarginal	95.5836	7417.3
Right-wm-frontalpole	88.8911	393.6
Right-wm-temporalpole	77.8375	536.1
Right-wm-transversetemporal	97.5087	690.2
Right-wm-insula	93.4011	9079.7
Left-UnsegmentedWhiteMatter	102.2812	32944.2
Right-UnsegmentedWhiteMatter	101.0327	31138.1
