name	intensity-avg	volume
Left-wm-bankssts	97.7493	3044.0
Left-wm-caudalanteriorcingulate	100.1697	2213.8
Left-wm-caudalmiddlefrontal	97.1124	6152.3
Left-wm-cuneus	91.1448	1847.1
Left-wm-entorhinal	80.842	1065.7
Left-wm-fusiform	90.4258	5064.4
Left-wm-inferiorparietal	99.4808	9478.6
Left-wm-inferiortemporal	89.7641	6152.4
Left-wm-isthmuscingulate	101.0044	2962.9
Left-wm-lateraloccipital	91.4108	6700.4
Left-wm-lateralorbitofrontal	96.6933	6042.8
Left-wm-lingual	88.2702	3896.3
Left-wm-medialorbitofrontal	95.2957	2691.1
Left-wm-middletemporal	89.8404	4955.1
Left-wm-parahippocampal	86.8465	1402.8
Left-wm-paracentral	96.9589	3187.0
Left-wm-parsopercularis	96.8256	2783.6
Left-wm-parsorbitalis	89.0177	890.2
Left-wm-parstriangularis	96.8674	2759.7
Left-wm-pericalcarine	89.7805	2125.3
Left-wm-postcentral	94.6849	6549.8
Left-wm-posteriorcingulate	99.7948	4444.1
Left-wm-precentral	96.0372	11269.6
Left-wm-precuneus	99.2637	7166.6
Left-wm-rostralanteriorcingulate	99.2867	2640.1
Left-wm-rostralmiddlefrontal	96.5879	11177.0
Left-wm-superiorfrontal	95.2403	16050.2
Left-wm-superiorparietal	99.5186	10100.5
Left-wm-superiortemporal	95.7195	6668.3
Left-wm-supramarginal	99.0812	8786.5
Left-wm-frontalpole	90.3846	240.1
Left-wm-temporalpole	76.308	535.3
Left-wm-transversetemporal	93.7471	430.1
Left-wm-insula	92.1378	8236.3
Right-wm-bankssts	96.5887	2128.6
Right-wm-caudalanteriorcingulate	100.2936	2516.2
Right-wm-caudalmiddlefrontal	95.0156	4648.1
Right-wm-cuneus	94.7428	2443.8
Right-wm-entorhinal	77.9151	1030.9
Right-wm-fusiform	88.5965	5134.4
Right-wm-inferiorparietal	97.1367	10000.0
Right-wm-inferiortemporal	88.171	5827.6
Right-wm-isthmuscingulate	100.8975	2930.1
Right-wm-lateraloccipital	92.9308	8666.1
Right-wm-lateralorbitofrontal	97.5761	6313.6
Right-wm-lingual	88.7753	4840.1
Right-wm-medialorbitofrontal	95.35600000000001	3399.7
Right-wm-middletemporal	88.2837	5147.2
Right-wm-parahippocampal	85.2221	1420.6
Right-wm-paracentral	96.6402	3971.4
Right-wm-parsopercularis	97.2882	2690.5
Right-wm-parsorbitalis	91.5217	996.3
Right-wm-parstriangularis	96.5294	2773.0
Right-wm-pericalcarine	87.531	2410.3
Right-wm-postcentral	92.6483	6493.9
Right-wm-posteriorcingulate	99.1648	3941.2
Right-wm-precentral	94.8779	12494.1
Right-wm-precuneus	98.9968	8605.3
Right-wm-rostralanteriorcingulate	103.4708	1800.3
Right-wm-rostralmiddlefrontal	97.3617	10833.8
Right-wm-superiorfrontal	94.4019	15076.2
Right-wm-superiorparietal	98.1541	9319.3
Right-wm-superiortemporal	90.6196	5065.0
Right-wm-supramarginal	97.0804	7645.5
Right-wm-frontalpole	86.2607	253.3
Right-wm-temporalpole	74.931	464.4
Right-wm-transversetemporal	98.0711	517.9
Right-wm-insula	90.9099	8909.5
Left-UnsegmentedWhiteMatter	100.5412	28011.0
Right-UnsegmentedWhiteMatter	99.9063	27750.8
