csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
36093.83984375	n/a	n/a	1302765274.666275	23639.154296875	n/a	n/a	558809615.8714638	23667.0	n/a	560126889.0	n/a	n/a	n/a	n/a	-0.0050965705	-0.0416114498	-0.0204226495	-0.2932987866	-0.0103693781	0.0599745326	-0.086950735	0.082619098	-0.0649939195	0.0738623321	-0.062688094	0.043738856500000006	-0.0239499925	0.0116732104	-0.0195448393	0.051251324699999996	-0.0281524104	0.0453176663	-0.05960894570000001	-0.0028451623999999997	0.049532878899999994	-0.0527573872	0.0709446233	-0.08252438150000001	0.0029794962	-0.1065810451	0.1425474548	-0.10526493560000001	0.0820700972	-0.0722555611	0.0898577376	-0.0309206014	0.0672267916	0.14652348070000001	-0.1410191432	0.058329014699999994	-0.0422928739	0.050208759299999996	0.0217336905	-0.0015506252	-0.12914533279999998	0.06451465440000001	0.0426686393	0.0252552302	-0.031055452799999998	-0.0020935645	0.0796604752	0.050964038600000004	-0.0039680461	-0.0771483619	-0.0089953903	0.0172339116	-0.11907483890000001	0.0766304664	-0.0437603409	0.1381273681	-0.0598858464	-0.2916853998	-0.029670031099999997	0.05079438519999999	-0.1188764583	0.031148053300000002	-0.1193562557	0.0635080643	-0.0389863549	0.0200997812	-0.0180343874	0.030351512200000007	-0.0166398895	0.0419081169	-0.06789162110000001	-0.09177148480000001	0.028171137000000002	-0.0618114607	0.0009473716	-0.029882591099999998	0.0024916689	-0.030510701600000002	0.011221558799999998	-0.0641281427	0.0476888358	-0.23264608760000002	0.0536572957	-0.123476079	0.12209503470000001	-0.04257297769999999	0.051097282300000005	0.0035181395	-0.0109667632	0.0665701133	-0.0471447288	-0.0275880412	-0.022534252400000003	0.0730257284	-0.0998506817	-0.06955653860000001	0.07346962809999999	0.0907389112	-0.0988997422	-0.0045443764	-0.0454946258	0.053973764699999996	0.0088598691	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0535683	n/a	0.0028695627648900003	n/a	0.0219387	n/a	0.00048130655769	n/a	-3.46326e-06	n/a	n/a	1.1994169827599998e-11	-0.00178584	n/a	3.1892245056e-06	n/a	0.000557158	n/a	n/a	3.10425036964e-07	-0.00020129900000000005	n/a	n/a	4.0521287401000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36025.078125	-68.76171875	4728.1739654541025	1297806253.9123535	23660.91796875	21.763671875	473.657413482666	559839039.1239166	23629.189453125	-37.810546875	558338594.2116737	1429.6374549865725	1.074247	17.150783999999998	0.042332823260000006	-0.11698057099999999	-0.0360004584	0.044756953099999996	-0.291682967	-0.07536137030000001	0.0244260806	-0.0527508303	0.038283828799999996	-0.0194616029	0.0844418326	-0.0412422802	-0.0334299677	0.0032596315999999996	0.0760052149	-0.1085366672	0.06656634269999999	0.0631576784	-0.0504754906	-0.0255037172	-0.0264153184	0.0689814475	0.0922264711	-0.09271784570000001	0.0413935209	0.0826839198	-0.06731038660000001	0.0666086537	0.0349693802	0.0356638436	0.0194626336	-0.07548775740000001	-0.1530715902	-0.0245146284	-0.0291374919	0.0785552087	-0.046169126	-0.04491857230000002	0.027891282000000003	0.009971576999999999	0.0262105832	-0.0967894352	0.0045789059	0.0014298757999999998	0.0720825883	0.0373986933	-0.043113577199999996	-0.0517043391	0.0511157025	0.0603258523	0.0267499125	-0.11102655630000001	0.0450124095	-0.044760931799999994	0.0538602463	0.0169706536	0.149232862	0.0654945875	-0.2865225869	-0.0903545501	-0.0016758107999999999	-0.06761344309999999	-0.0232236497	-0.0519436719	0.0619677546	-0.051463217900000004	-0.080403277	-0.0130401745	0.127868727	0.0023419211	-9.41184e-05	-0.0390739235	0.0328268254	-0.0591742438	-0.0077410975	-0.0583975378	-0.0121741874	-0.019132131299999997	-0.0593254249	-0.0916185224	0.0626420083	0.0782414752	0.0228110519	-0.0826803424	1.75344e-05	-0.11238377320000001	-0.10277399820000001	-0.0096910485	0.0482124945	0.042433588499999994	0.09004759820000001	0.08429822769999999	-0.007616381899999998	-0.0700531509	0.1138749868	0.0768283053	-0.0323880285	0.07193364940000001	0.0053460096	-0.0935158611	0.08835273490000001	0.0733661088	-0.028545162599999997	-0.0008279382	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.0536086	-4.030000000000006e-05	0.0028738819939600002	1.6240900000000049e-09	0.0312707	0.009332	0.0009778566784900001	8.7086224e-05	0.00899716	0.009000623259999998	8.101121906845302e-05	8.09488880656e-05	-0.00175385	3.198999999999997e-05	3.0759898225e-06	1.023360099999998e-09	0.000846051	0.00028889300000000003	8.345916544900001e-08	7.15802294601e-07	-0.000359614	-0.000158315	2.5063639225e-08	1.29322228996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35908.078125	-117.0	13689.0	1289390074.6311035	23631.705078125	-29.212890625	853.3929786682129	558457484.8994789	23586.0	-43.189453125	556299396.0	1865.3288612365725	0.934977	14.927284	0.06035696	-0.1919556227	-0.011602515400000001	-0.031011729100000007	-0.3114453373	-0.025012485	-0.014190528300000001	-0.1336944991	0.00024281169999999997	0.0426837807	0.10751255720000001	0.017230739199999998	-0.0016614022	0.0850844541	-0.0564982195	-0.0138040146	0.0274636313	-0.039546625	-0.0735885433	0.0251712784	0.013482363999999998	0.0018363441	0.0673338653	0.031070261499999998	-0.0326079825	0.0216323297	0.0013342709	0.0465410288	0.015498462099999999	0.015538549799999999	0.0990539234	-0.0473763501	-0.0080746183	0.0090734249	0.003559442	-0.0356536685	-0.034957251099999996	0.0191371642	0.1614144013	-0.0296392053	-0.0562025846	0.0050659134	-0.057321878300000004	-0.0565539544	-0.0658719412	0.0404151071	-0.1032772635	0.0116793892	-0.0170913174	0.004986786500000001	0.0066818616	-0.17364288960000002	-0.0295372981	-0.015411693	0.0662524597	0.0013516382000000001	0.11451454970000001	-0.0099153309	-0.3060913332	-0.0188092111	-0.017668067	-0.11677896130000001	0.0500516326	-0.0319347638	0.10291081220000001	0.023789827700000002	-0.0624075396	0.1297142789	0.0121569707	-0.033599142799999995	0.030956426699999998	0.0498324112	-0.0114154361	0.0238225475	0.061017352000000004	-0.013256873	0.04870891769999999	0.048136474299999996	-0.0064972401	0.0275023862	-0.0117706055	-0.0214788083	0.016029395800000002	-0.08137801019999999	-0.0186098115	-0.003478223	-0.0841632903	0.037011580499999995	0.0168156893	0.09735847439999999	0.007199341800000002	0.0137882446	-0.0537492367	0.0241404525	-0.1199697694	0.0182667723	-0.060428190199999995	-0.0275408784	-0.0223720382	0.0715649482	0.0791911123	-0.0596330452	-0.0026709625	-0.0975962017	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0535852	2.339999999999981e-05	0.00287137365904	5.475599999999911e-10	0.00563123	-0.02563947	3.17107513129e-05	0.0006573824218808999	0.0144664	0.005469239999999999	2.9912586177599987e-05	0.00020927672896	-0.00191117	-0.00015732000000000007	3.6525707689e-06	2.4749582400000022e-08	0.000468812	-0.000377239	1.4230926312100001e-07	2.19784691344e-07	-0.000409552	-4.993799999999997e-05	2.4938038439999972e-09	1.6773284070399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35862.2890625	-45.7890625	2096.6382446289067	1286103776.8023071	23639.0859375	7.380859375	54.47708511352539	558806383.9605104	23555.740234375	-30.259765625	554872897.9893532	915.6534156799316	0.952841	15.212481	0.08595458	-0.15071580699999998	0.0882073117	0.0388131925	-0.29043671239999996	-0.025499853500000003	0.0318568387	-0.0659374946	0.0346662894	0.0601871638	0.0905910463	-0.026502239900000002	0.0279044375	0.0181875802	0.0093012192	0.0021640443	0.013333681699999999	0.0040187873	-0.0101262565	-0.0074057540000000005	0.057322109800000014	-0.1084663494	-0.019392217399999998	0.0430313829	-0.0485461453	-0.05886570660000001	-0.032560655	-0.021176535099999998	-0.1015955732	-0.035778709900000004	-0.0384098516	-0.0434042325	0.0321642945	-0.0007802775	-0.045890358799999996	0.0175203798	-0.07198622	0.0130364565	0.0153377578	-0.0091364964	-0.0113733162	0.0491883514	-0.072110403	0.034664927799999995	0.0389325914	0.0201441999	0.0813434707	-0.0169992475	-0.067231389	-0.0207734201	0.0437660862	-0.1091366184	0.0645461965	0.053396316799999996	0.10187717210000001	-0.0886327657	0.0182977043	-0.023170013599999997	-0.2823506126	-0.0364477601	0.022044226299999997	-0.09859999119999999	-0.036262371099999996	-0.0377668403	0.0800345048	0.041552124100000004	-0.0164329522	0.025468082599999997	0.0089972129	0.0246592188	0.004597053	0.0325863579	0.0183933911	0.0631893489	-0.0100913479	0.097884036	0.0100919499	-0.0226872471	-0.0189073513	0.028859066000000006	-0.0734920412	-0.0968424791	-0.0252778443	-0.0160138303	-0.0321491448	0.0020961678	0.0429846155	-0.016694111	-0.1124315145	-0.0786214745	0.0350327775	0.0002329463	0.0165226748	-0.013369036599999998	-0.06159060280000001	0.0927579793	0.0459456542	0.053750535599999996	-0.1127493781	-0.0260845931	-0.048131254400000004	-0.0690023762	-0.026936874399999998	0.08376598360000001	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.0426141	0.010971100000000004	0.00181596151881	0.0001203650352100001	-0.0135861	-0.01921733	0.00018458211321	0.00036930577232889984	0.034386400000000004	0.01992000000000001	0.0003968064000000003	0.0011824245049600005	-0.00197449	-6.332000000000017e-05	3.898610760100002e-06	4.009422400000023e-09	0.000712863	0.00024405099999999998	5.9560890600999996e-08	5.081736567689999e-07	0.0	0.000409552	1.6773284070399999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35823.39453125	-38.89453125	1512.7845611572266	1283315595.7415926	23629.408203125	-9.677734375	93.65854263305664	558348932.029911	23577.5	21.759765625	555898506.25	473.4874000549317	0.942356	15.045088	0.09587863	-0.0424838149	0.1405585858	-0.025249468599999998	-0.2727404034	0.0197361253	-0.0789584225	-0.052344808099999994	0.0388577393	-0.0463670643	-0.0051020465000000004	-0.0335346902	0.0720334425	0.1150767566	-0.0057025812	0.0138961879	-0.1783951255	0.0451807459	0.0372568794	0.16083124529999998	-0.0082982285	-0.08919778769999999	0.0318335217	0.0332410442	-0.0902011283	-0.0140453607	0.0651351108	0.0133805955	-0.0068494673	-0.1790484028	-0.0704805374	-0.054649032	0.0137401259	-0.0195859714	0.015122225100000001	0.006934693100000001	0.0537418713	0.1224261155	-0.0762299884	0.0003152404	0.1188768416	0.011165001899999999	0.0598015751	-0.0680993912	-0.0704630268	0.051696277699999994	-0.1423678364	0.0044427167	0.0234207271	-0.033275543399999996	0.0506617137	-0.0031636923999999998	0.0095996688	0.0285473477	0.1735990953	0.0337998424	-0.039183371099999996	-0.0775998359	-0.27333953	0.019997586100000003	-0.0747038174	-0.0685955251	0.0338286346	-0.0001637237	0.0130637687	-0.0512914264	0.134252135	0.10541669449999999	-0.0455753629	0.0008164965	-0.11122330949999999	0.0572887292	0.050536236799999995	0.2067487827	-0.05111299019999999	-0.10436526119999999	-0.010566683600000001	-0.0469331479	-0.031656247799999995	-0.09321090550000001	-0.0165886188	-0.1424584537	0.038220053999999996	0.0337835116	0.08075330160000001	-0.053391440899999996	-0.0251788446	0.0757218441	0.044088740099999996	0.032976447799999996	-0.0534755816	-0.09068144410000001	0.0574015204	0.07168080389999999	-0.0194011697	-0.038586436	0.027010245899999997	0.0522866515	0.0373182939	0.0350348036	0.0802779309	0.0575418629	-0.0744676538	-0.0635446678	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0459396	-0.003325500000000002	0.0021104468481600003	1.1058950250000014e-05	-0.0433425	-0.0297564	0.00187857230625	0.0008854433409600002	0.014021700000000002	-0.020364700000000003	0.00041472100609000014	0.00019660807089000006	-0.00130734	0.0006671500000000003	1.7091378755999995e-06	4.450891225000003e-07	0.0008380989999999999	0.00012523599999999992	1.5684055695999982e-08	7.02409933801e-07	-5.62546e-05	-5.62546e-05	3.1645800211600004e-09	3.1645800211600004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35938.0078125	114.61328125	13136.204238891602	1291540405.531311	23651.626953125	22.21875	493.6728515625	559399457.529789	23602.41796875	24.91796875	557074133.9715729	620.9051666259767	1.051497	16.787575	0.09606808	-0.056808963399999995	0.0058194474	-0.05176636440000002	-0.2872473415	-0.0340654437	-0.0465198548	-0.0609535826	0.0380584729	-0.09675708300000001	0.0210328898	0.0175973162	0.0397621867	-0.09396913189999999	0.024117964500000002	0.029979927000000007	0.0400757749	0.033640113199999995	-0.103116477	-0.029285065699999998	0.0215593487	0.0850000402	0.025179054300000003	-0.0080022536	0.0576074191	0.1165319629	0.043107013799999996	-0.1960803558	-0.0093095082	-0.005658067199999999	0.0744701479	0.0542798237	-0.025703760699999998	-0.0055267002	-0.0801593188	0.033988246	0.054091863600000005	0.0788952604	-0.086348298	0.0221539454	-0.10693618	0.1003500209	0.0799034205	-0.0897126958	0.0022741033	-0.1346806558	0.1345379767	-0.0325817051	0.011448531699999999	-0.0515247555	0.0781101426	-0.0357129082	-0.0329613744	-0.047186572	0.0764338432	0.0283951226	0.0444145488	-0.0698715308	-0.2894447492	-0.0386116421	-0.053921778600000005	-0.08114798849999999	0.0315216009	-0.08641859630000001	-0.0117771002	0.0541370662	0.0034435734000000003	-0.08611883070000001	0.014086835700000001	-0.0081985623	0.0253952039	0.09114360099999999	0.042530652	-0.1567208339	-0.0250526421	0.0071144189	-0.019361655800000002	-0.0223810039	0.056058361699999996	0.0296907827	0.1529161822	-0.0157764557	0.0660692103	0.1237137203	0.0426779907	0.0410109696	0.13928192949999998	-0.08654030230000001	0.0412774563	0.0055797247	-0.0110372315	0.11710533810000001	-0.0336863717	0.09994725619999999	0.0310301082	-0.024877245299999996	0.0267040986	-0.0704913586	-6.764359999999999e-05	0.1162733683	-0.1421208471	0.0726785648	0.0766655596	-0.0380194576	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0390811	0.0068584999999999965	0.0015273323772100002	4.703902224999995e-05	0.0164593	0.0598018	0.00027090855649	0.003576255283240001	0.0126144	-0.001407300000000002	1.9804932900000054e-06	0.00015912308736	-0.00175124	-0.0004439000000000001	3.0668415376000007e-06	1.9704721000000013e-07	0.000778244	-5.985499999999994e-05	3.582621024999992e-09	6.05663723536e-07	0.0	5.62546e-05	3.1645800211600004e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35899.69921875	-38.30859375	1467.548355102539	1288788403.9967196	23683.193359375	31.56640625	996.4380035400392	560893647.6975441	23602.44921875	0.03125	557075609.1236725	0.0009765625	1.266521	20.22051	0.15679795	-0.025815455299999998	0.046173273099999995	0.02539968	0.13286404640000002	-0.0963501202	-0.0839750481	-0.0431397563	0.3807843677	0.24416779379999998	0.060838552699999986	-0.0990501814	0.1192317069	-0.4026917749	0.1171831191	-0.33123469440000003	0.0571016824	0.093912093	0.12374234630000001	-0.05396013349999999	-0.1160178311	-0.2033268128	-0.0543381791	-0.12961412390000002	0.1293784267	-0.1784669139	0.1618233482	-0.1538803817	0.1020727536	0.0705629678	-0.0884789608	-0.0646834541	0.0478920387	0.036811005099999995	0.061661520199999986	0.1064624949	-0.0100909842	0.0418458767	0.012236849099999999	0.0477767679	0.0463301407	0.028104169100000003	-0.0098191314	0.0322256722	0.057594275999999986	0.0482594124	0.0398558399	0.05172773730000002	-0.06905593230000001	0.0436778508	-0.03038232	0.0115938976	0.0359488579	-0.0270862715	0.0841005868	-0.022777427599999997	-0.021444321699999998	0.0279932181	0.1852090603	-0.07178595900000001	-0.105787293	-0.3115842372	-0.3246951218	0.0476017385	0.17437727739999995	-0.0620202498	0.015521253700000001	-0.4340097295000001	0.3034364835	-0.015283081899999999	-0.1562248237	-0.09547435119999999	0.176407898	-0.017487877	0.1866862166	0.0230107723	-0.0180706871	0.11463619970000001	0.0806844287	-0.0649127517	-0.1617771919	0.012976101100000002	0.085879778	0.09572006960000001	0.0613114517	0.005656955	0.1423312646	-0.0209263029	0.0313362642	-0.0392478677	-0.0119555599	-0.0825087982	0.0193830428	-0.12189349869999999	-0.011317283000000001	0.0336662253	-0.0368426627	-0.10776159140000001	-0.010133645699999999	-0.0601178401	-0.0206495942	-0.0422065841	-0.086708862	-0.024385566400000003	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0190644	0.020016700000000002	0.00036345134736000007	0.00040066827888999993	-0.085384	-0.1018433	0.007290427456	0.010372057754889998	0.0150434	0.002429000000000001	5.9000410000000025e-06	0.00022630388356	-0.0011984500000000006	0.0005527899999999994	1.4362824025000015e-06	3.055767840999993e-07	0.000680855	-9.738900000000004e-05	9.484617321000004e-09	4.63563531025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36030.49609375	130.796875	17107.822509765625	1298196648.761734	23702.107421875	18.9140625	357.74176025390625	561789896.238102	23627.556640625	25.107421875	558261432.8059425	630.3826332092285	1.479829	23.626059	0.099308995	0.0051010376	-0.0384331915	0.0336837943	0.3204034203	-0.12438182869999999	-0.0320211335	-0.0931096483	0.3065593039	0.20488070949999998	0.045068425	-0.047158436	0.0451613934	0.0313199316	-0.0764272954	0.1670134783	-0.0401887446	0.0868587363	-0.2035103118	-0.0771026777	0.05405116099999999	0.071572857	0.07503749309999999	-0.044755687999999995	-0.0916792877	-0.0065427726	-0.1369813191	0.055279649400000005	-0.1270787833	-0.09954580699999999	0.1459921974	0.0388127017	-0.028513112599999998	0.0512457768	-0.0542085593	-0.0404402798	-0.0784592761	-0.0293640496	0.0494804026	-0.048594141900000005	-0.0673231134	0.0192672679	0.0635917717	0.0897504244	-0.0061051985	-0.10091885390000001	-0.0851281443	-0.1399499129	-0.016878646299999998	-0.0357410149	0.14654879099999998	0.0066898127000000005	0.050564636600000004	-0.08992711910000001	0.0240413396	-0.0283383886	-0.062255453899999987	-0.059313499299999996	0.3359679424	-0.09180452900000001	-0.036674527400000004	-0.2748866581	-0.2155768454	0.021479231499999998	0.14077229230000002	0.013892901499999999	0.0126503217	0.1263589812	-0.1838956404	-0.0580962187	-0.033452938	0.0530539079	0.0037256634000000003	-0.1104626905	-0.1490073494	0.077129555	0.045222705099999996	-0.0456866762	-0.04681940230000002	0.0048569926	0.0563218654	-0.0777159942	0.0731947948	-0.1007813701	-0.1353953094	-0.0030762214	-0.0683697637	0.050177343	-0.0491410639	-0.0694326533	0.1104203391	0.0926686886	0.0380192416	0.1807920907	0.015335729	-0.0334641907	-0.0406641887	0.054818731100000004	-0.0445029067	-0.0718495407	0.1336508554	0.0191356652	0.0812312452	0.0439638595	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.00633328	0.012731120000000002	4.01104355584e-05	0.00016208141645440005	-0.07800449999999999	0.007379500000000011	0.00608470202025	5.445702025000016e-05	0.0261991	0.011155700000000001	0.00012444964248999998	0.0006863928408099999	-0.000468385	0.0007300650000000008	2.19384508225e-07	5.329949042250009e-07	5.00665e-05	-0.0006307884999999999	3.9789413173224995e-07	2.50665442225e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36007.1875	-23.30859375	543.2905426025392	1296517551.6601562	23660.560546875	-41.546875	1726.142822265625	559822125.3923378	23652.26171875	24.705078125	559429484.4122467	610.3408851623535	1.057584	16.884747	0.114846605	0.1030937489	-0.0317456585	-0.0131242609	0.2697965116	-0.0108223322	-0.0409855144	-0.035227360299999996	0.24499585940000002	0.1025912181	0.0217324493	-0.0036390109	0.0380614145	0.0525101109	-0.0809229741	0.1438341272	-0.054548140599999996	-0.16428799859999998	-0.025634522799999997	-0.0294832981	0.08245436910000001	0.2042899406	-0.0802550549	0.0776780839	-0.0193954694	0.0206642881	-0.07113467150000001	-0.0164505104	0.0344378257	0.0722252212	-0.069733722	0.0601713371	-0.0931611276	-0.13665394179999998	0.015783024099999998	0.0039929494	0.0449916511	0.0784396494	0.0334611935	-0.1091909703	-0.0761560956	-0.0467024005	0.1523775092	-0.0370409498	-0.0206499388	-0.0208929653	-0.0306887961	-0.012568069	0.051598185899999996	0.0340443677	-0.1077961027	0.0948322527	0.0122753778	-0.0941262263	0.0603493508	0.0145953729	-0.091657559	-0.1709525607	0.2819906401	0.0160017373	-0.018790743999999998	-0.1779053668	-0.1593400991	-0.0053395663	0.043954453899999996	0.0635874964	-0.0060997031	0.1215190459	-0.1425565056	0.055598275	0.0103236336	0.0721170674	-0.2475637777	-0.0603611307	-0.1144060408	0.0194039516	-0.1064208362	-0.0660293765	-0.0055295591	0.0204777513	-0.0030746894	0.1550821728	-0.067663559	0.012908194199999999	-0.0051646237	0.0666684937	-0.021600995	-0.139040868	0.13467246970000002	0.08231167639999999	0.0007526007000000001	-0.0417426251	-0.0483868286	0.0163586756	-0.0642101278	-0.0089332601	-0.0339911767	-0.012325138400000001	0.1173995645	0.0839531318	-0.054727984400000006	0.1095502962	0.013094888999999998	0.039866138599999996	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.0026256	0.00370768	6.89377536e-06	1.37468909824e-05	-0.0276303	0.0503742	0.00076343347809	0.00253756002564	0.0344798	0.008280699999999998	6.856999248999998e-05	0.00118885660804	-0.0007256669999999999	-0.00025728199999999995	5.265925948889999e-07	6.619402752399996e-08	0.00029017400000000003	0.00024010750000000005	5.765161155625002e-08	8.420095027600001e-08	0.000552291	0.000552291	3.0502534868099997e-07	3.0502534868099997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35995.09765625	-12.08984375	146.16432189941406	1295647055.2829742	23632.85546875	-27.705078125	767.5713539123535	558511857.6068269	23670.31640625	18.0546875	560283878.7719879	325.97174072265625	1.01941	16.275284	0.08783155	0.11515629949999999	-0.0888163042	0.0625281714	0.2325935511	0.057570942199999996	-0.0160837965	0.0215103162	0.13625277800000002	0.055908839	0.0219887804	0.0139091386	-0.0133497009	0.09915514630000001	-0.0897165515	0.0640628615	0.049398286799999996	-0.0010685132000000002	0.0244899275	0.075358748	-0.0563944954	0.0801998824	0.0859307998	0.2031657634	-0.0583655536	0.1439008845	0.0223064459	0.0792194142	-0.0412266023	-0.0964048366	-0.07457508110000001	-0.042390890099999995	0.021425936099999997	-0.1498137548	0.0098771816	-0.08589690960000003	0.0787214421	-0.00024061470000000002	-0.0245791102	-0.0117732549	0.0331493771	-0.0428476023	-0.1126988744	-0.2711721856	0.0398657458	0.044912218200000006	0.0683444871	0.1162633923	-0.005669971899999999	0.0186336652	-0.0243883801	0.08395203710000003	0.0510522614	-0.0830778683	-0.0075634106999999985	0.1067295996	-0.0970996372	-0.0127771625	0.22635661170000002	0.0722893423	-0.0016107199	-0.0750643813	-0.1313496348	-0.0040844124	-0.0207899623	-0.0158285946	-0.0002608269	0.1252479947	-0.09241585779999999	-0.06278408419999999	0.0844237884	-0.0080888498	-0.1130140409	0.0953028559	0.0193421952	-0.1167864459	0.0419131301	-0.0480877991	-0.12017998460000001	0.043215813799999996	0.0848014832	-0.16843689760000002	-0.2067178307	-0.0176994638	0.036527090899999996	0.007850704	-0.0648527019	-0.0356011158	-0.0556788111	0.0982007833	0.0030229303999999998	0.0215911139	-0.0384381499	-0.0448798361	-0.021628686299999998	0.0606744637	0.1102301918	0.0026633553999999998	0.0471269041	0.0359050603	-0.0706360597	-0.0049526093	-0.008210189599999999	-0.1983367328	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.0056893	-0.0030637000000000004	3.2368134490000014e-05	9.386257690000002e-06	0.0212187	0.048849	0.00045023322969	0.0023862248010000004	0.0212849	-0.013194899999999996	0.00017410538600999987	0.0004530469680100001	-0.0005539540000000001	0.00017171299999999988	3.0686503411600014e-07	2.9485354368999957e-08	0.000467535	0.00017736099999999996	3.145692432099999e-08	2.18588976225e-07	0.000446886	-0.00010540500000000004	1.1110214025000007e-08	1.99707096996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
