csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	non_steady_state_outlier00	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
36831.78125	n/a	1356580110.0478516	n/a	24762.97265625	n/a	n/a	613204814.7741853	25070.458984375	n/a	n/a	628527913.6872293	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	-6.33803e-05	n/a	4.01706242809e-09	n/a	-0.0	n/a	0.0	n/a	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36286.54296875	-545.23828125	1316713200.62294	297284.7833404541	24747.1171875	-15.85546875	251.39588928222656	612419809.0918579	24985.2578125	-85.201171875	7259.239688873291	624263107.9570923	1.507004	22.966692	0.07200828500000002	-0.046294838	-0.113581973	-0.117383801	0.0527621238	-0.025974900099999997	0.1001187549	-0.0733528886	-0.061225105599999996	0.1238971019	-0.0745237401	0.1186522356	-0.1503333495	0.0931485338	0.0495702326	-0.0075878668000000015	0.0251864012	-0.0541574279	0.0844661761	-0.0497407504	0.0460290687	-0.0248534896	0.0417049611	-0.1555403827	0.048987130700000006	-0.0215387927	0.11982225960000001	0.0156474822	-0.069809024	0.2062882775	0.0422499823	-0.1199479863	-0.0239173203	0.1419490711	-0.0649663631	-0.12404227289999999	0.1364376084	0.0611865396	-0.0917542634	-0.04926745	0.21394279859999998	0.0781089014	-0.0756258065	-0.033724180299999997	-0.0055602137	-0.0078809135	-0.1360423495	0.1353012516	0.0193965808	-0.1941650073	-0.0677702395	0.0665643043	0.1443064289	-0.0114294983	0.1165331958	-0.0599986787	0.1412927973	-0.06262752349999999	0.0146926882	-0.2807659514	0.0009293282000000001	-0.0052621798	-0.0177255249	0.1261892326	0.11372873619999999	-0.10523238720000001	0.0562768617	-0.0454811617	0.1390014852	-0.022174700099999996	0.0114249572	-0.053866494400000006	0.023187221600000002	-0.0127637819	0.0094637977	-0.0749605464	0.05635843240000001	-0.005649539300000001	0.0442107116	-0.0323886674	0.0337326874	-0.0634319321	0.0888027039	-0.008641791800000001	-0.1404078993	0.026139046699999998	-0.0471692973	-0.1235678147	0.0442172019	0.0698178188	-0.045123417699999994	0.0175033818	0.06730828679999999	-0.0305954786	-0.1040654053	0.0172907009	0.1405869366	-0.000167768	-0.00031683709999999997	-0.2266058396	0.19399459789999998	-0.0203579025	-0.1393963153	-0.16847760879999998	0.1784593657	0.1183516535	-0.1554192959	-0.0845417846	-0.1265394131	0.1221610506	0.12213587039999999	0.1220939072	0.0	0.0	0.0	0.0	0.0	-0.026627	-0.026627	0.0007089971289999999	0.0007089971289999999	0.0328619	0.0328619	0.00107990447161	0.00107990447161	-0.000313768	-0.00025038769999999994	9.845035782399996e-08	6.269400031128996e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36174.85546875	-111.6875	1308620168.1849518	12474.09765625	24700.638671875	-46.478515625	2160.252414703369	610121550.7985268	24927.16796875	-58.08984375	3374.429946899414	621363702.942276	1.352358	20.609901	0.027373725	-0.0221009056	0.0868476616	0.0069260038	0.0788891818	0.014089113	0.0071649017	0.0275672429	-0.11233521619999999	-0.0431742928	0.0507853009	-0.0641524139	-0.0717704221	0.0207494157	-0.0140876401	0.0487906924	0.0218883031	-0.010112113399999999	0.1090190427	-0.11417899449999999	-0.0295384583	0.022197716800000003	0.114220512	-0.0106433969	0.0653006105	0.2055403594	-0.014684634399999999	0.14668973130000001	-0.0943584084	-0.042891440700000005	0.0221205085	-0.0783925138	-0.0391700032	0.086481709	0.0647867222	0.1478404903	0.035984561400000004	0.0967162786	-0.0349877196	0.1073001385	0.0005696705	0.0827525209	0.0192684295	0.0327684072	0.0373055679	0.0127525334	0.1512004199	-0.028162600299999997	0.010500088700000002	-0.0069222715	-0.1141746644	-0.18332943100000001	0.262353892	0.018383910700000002	-0.0800914854	0.062335807199999996	0.1134503157	-0.0148619023	0.048053568399999996	-0.049369358700000004	-0.0463990482	-0.044328354900000005	0.0190118339	0.0134655397	0.0646605555	-0.0350596069	-0.0734239059	0.0376108011	-0.1180591683	-0.09698904009999999	0.005365163199999999	0.0432112783	0.0042328771	0.0774123929	0.0585143169	-0.11282792330000001	-0.06846950480000001	0.1729203223	-0.0582066949	0.0250824069	-0.0703704518	-0.0970064207	0.1085319469	0.0097650791	-0.1399755453	0.0326893492	0.0135380385	0.0178239914	0.030422872000000007	0.0135904446	0.127308634	-0.063514178	0.09510415470000001	-0.024839870899999998	0.034927260099999996	-0.0108188173	-0.0302414131	-0.046938472800000006	0.08557200849999999	0.13682294609999998	-0.027901742200000003	-0.15748149039999998	-0.0628172093	-0.0024348004999999997	-0.041012561499999996	0.2118146794	0.18725001649999998	-0.023096020800000002	-0.1094716659	0.1220939072	0.1218673892	0.12149017050000001	0.0	0.00208049	0.00208049	4.3284386400999985e-06	4.3284386400999985e-06	-0.0239138	0.002713199999999999	0.0005718698304400001	7.3614542399999955e-06	0.0328391	-2.280000000000337e-05	0.0010784064888099997	5.198400000001539e-10	-0.000710073	-0.000396305	5.042036653289999e-07	1.57057653025e-07	5.48397e-05	5.48397e-05	3.0073926960900003e-09	3.0073926960900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36357.609375	182.75390625	1321875759.4650881	33398.99024963379	24715.611328125	14.97265625	224.1804351806641	610861443.3229407	24929.556640625	2.388671875	5.7057533264160165	621482794.29813	1.404747	21.408302	0.03616932500000001	0.1226192818	-0.0940361404	-0.0222204001	0.052985717	0.0468820682	0.1685671098	-0.07308846940000001	0.0987691474	-0.0773572661	-0.1850390452	-0.042307556600000004	0.0118425886	0.0508988391	0.0809452778	0.0697917585	0.062920678	-0.1190986182	0.0210801813	-0.083617366	-0.1117009866	-0.0923322885	0.0750090858	-0.07451750230000001	0.07115977679999999	0.0072294911	0.0412185064	0.0592278646	0.12812194	-0.050865571799999995	0.07731347870000001	-0.1683365825	0.17351925780000002	0.0530092236	0.0040262708000000005	-0.0814829915	-0.1152396735	-0.0320671637	-0.061383016	0.0346972355	0.054368486699999996	0.0102446773	0.1182132004	0.0135037852	-0.2198516942000001	-0.0929424172	-0.1157440934	-0.0397752386	-0.0152972853	0.1151429775	0.0887538288	-0.09484064019999999	-0.1641122445	-0.1248103473	0.0706976993	0.0883622192	0.0549073736	-0.0323053712	-0.025405984399999998	0.1039528808	0.0976528675	0.1253965814	0.07435958969999999	0.1214075885	-0.0749685547	0.0666844377	-0.0178706842	-0.1973832225	0.0900278484	-0.0722203166	-0.0059739773	0.05716505030000001	0.1751173079	0.0875858481	0.1390314556	-0.010920328500000001	0.0221207683	-0.031236683199999997	0.0646481381	0.0401666736	-0.1019996143	-0.0754476995	0.1286931692	0.025927084399999998	-0.0484201996	0.0866083131	-0.0752592903	0.10592861029999999	-0.0627013658	0.0254045753	-0.0005957358000000001	-0.0531174521	-0.0969619964	0.09142081210000001	0.1166879752	0.055968758	-0.0637859772	0.1587621736	0.08964196449999999	0.037682812	0.0838823675	-0.0159078041	-0.0510356557	0.0103873663	-0.0458208219	-0.1606970558	-0.0381550246	-0.0965508227	0.0658795947	0.1219596574	0.12133101710000001	0.1202856824	0.0	0.0	-0.00208049	4.3284386400999985e-06	0.0	-0.046997500000000005	-0.02308370000000001	0.0022087650062500006	0.0005328572056900003	0.0328177	-2.139999999999781e-05	0.00107700143329	4.579599999999063e-10	-0.0008749079999999997	-0.00016483499999999968	7.654640084639994e-07	2.7170577224999893e-08	-0.0	-5.48397e-05	0.0	3.0073926960900003e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36081.859375	-275.75	1301900575.9572756	76038.0625	24662.109375	-53.501953125	2862.4589881896973	608219638.8244629	24913.375	-16.181640625	261.8454933166504	620676253.890625	1.428282	21.766979	0.031641500929930004	-0.10796556460000001	0.06967602349999999	0.09024055630000001	0.012446775700000001	-0.0036989127	-0.24015152780000001	0.0957362727	0.011931039899999999	-0.0554557754	-0.17639397129999998	0.0385829834	-0.0008840967	0.0572412113	0.14780107480000002	-0.0356754844	0.0709205488	-0.0510592526	0.0858685734	0.08489460160000001	-0.1377678993	-0.0069989571	-0.0540346509	0.0809348067	0.039706578900000004	-0.0155978426	0.0081420485	-0.0925892782	-0.0692708648	-0.0952842035	-0.0760694646	0.16595649980000002	0.0596228827	-0.006106373000000001	0.0518036422	-0.06940233030000001	0.1562391448	0.1644912151	0.119041555	0.0611378333	0.016172487	0.0780121304	-0.0216462815	0.0536623565	-0.0053546574	0.1107829532	0.060313912699999986	-0.0556406416	0.0810016632	-0.06604029639999999	0.14391232310000002	0.0362086525	0.0380015883	0.1367114068	-0.0661149734	0.042198806	-0.0413505216	-0.0025835695	0.0885364942	0.11194366550000001	0.1088617033	0.1439517787	-0.037898409300000005	-0.236970944	-0.0741177838	-0.0828307449	-0.0554410821	-0.1290753577	0.10680528310000001	-0.0026323633	0.00024735990000000004	0.121217987	0.04736957940000002	-0.0174299889	0.026014916000000003	0.0510954835	0.07686817280000001	0.09082671769999999	-0.1149222669	0.0764942085	0.1329408301	0.0518367493	-0.0752741365	0.0211929973	-0.0141663008	-0.1364868367	-0.12334298519999999	0.0046214579	0.1254441099	-0.1322460902	-0.1067248192	0.1462938027	0.0761679575	-0.00449044	-0.0558902042	0.0518754938	0.05960386650000001	-0.0399383192	0.08047950150000001	0.1079085527	-0.016109369199999998	0.0231630821	-0.0190542277	0.039425876400000004	0.070505968	0.06909810870000001	-0.0309420218	0.1970257061	0.1401283331	0.121758375	0.12052793310000001	0.11848639890000001	0.0	9.2993e-10	9.2993e-10	8.647698048999998e-19	8.647698048999998e-19	-0.0291264	0.017871100000000004	0.0008483471769600001	0.00031937621521000017	0.032805900000000006	-1.1799999999992372e-05	0.0010762270748100003	1.3923999999981999e-10	-0.00115008	-0.0002751720000000003	1.3226840064e-06	7.571962958400018e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36197.34375	115.484375	1310247694.555664	13336.640869140625	24709.009765625	46.900390625	2199.646640777588	610535163.5977516	24952.8203125	39.4453125	1555.9326782226562	622643241.5479126	1.454397	22.164965	0.04692861092993	0.113210604	0.0333988239	-0.005334062	-0.1407691476	0.012552105400000001	0.1101951143	0.0390932746	-0.0472230878	-0.0820846741	-0.0111944747	-0.19664637079999997	0.1239425115	-0.1747525507	-0.0366198749	0.0557241389	-0.0110151014	-0.0223563597	-0.0071829482	-0.0427897284	-0.0406725908	0.0077657490000000015	0.0055452502	0.0076988536	0.0680336688	0.08922876390000001	-0.010533069099999999	0.040189779700000004	-0.0027642035	-0.0690472416	0.1903255397	0.1348071718	0.0722749941	0.1303852194	-0.0675083677	0.0632788716	-0.0592924247	-0.0001738936	0.0319265289	-0.096711475	-0.0731155475	-0.0626082699	-0.012713116799999999	-0.013091023799999999	-0.0150102098	-0.0475388496	-0.0714460653	0.0421330633	0.0613387387	-0.0124217099	0.11272216310000001	-0.1377500961	0.0022720512	-0.1050562564	-0.0718402367	0.014671543200000001	-0.10550886949999999	-0.052774004699999995	0.09334671380000001	-0.099212886	0.0949601297	0.2070920802	0.0390674855	0.0542661616	0.0443746307	0.0712650978	-0.049737424800000006	-0.0439757765	-0.2843708583	-0.0200839365	-0.07574065719999999	0.013998543	0.027673927	0.008376752099999999	0.0064166132	-0.0215002329	-0.0672050416	0.0119835671	-0.0817104529	0.1022506425	-0.07495009849999999	-0.0261844005	-0.030441987799999997	0.08576812550000001	-0.0160980019	-0.0479516362	-0.1732205281	0.0770485725	-0.0860966898	0.0481930612	-0.0073029629	0.0417808088	0.0913783728	0.0275078981	0.08711431160000001	0.0412046885	-0.089790439	-0.0074344634999999985	0.0430043666	-0.08665418820000001	-0.0452300132	0.0116884831	0.002588766	0.0040445949	-0.0475057523	-0.0946676213	-0.0192595784	0.10380266689999999	-0.1012436774	0.12149017050000001	0.1194599025	0.1161012174	0.0	-0.00720171	-0.00720171092993	5.186464031827323e-05	5.18646269241e-05	-0.059996	-0.030869599999999997	0.003599520016	0.00095293220416	0.0328188	1.2899999999996248e-05	0.00107707363344	1.664099999999032e-10	-0.000973192	0.00017688799999999996	9.471026688639999e-07	3.128936454399997e-08	-0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36239.046875	41.703125	1313268518.4084473	1739.150634765625	24705.724609375	-3.28515625	10.792251586914062	610372828.4742775	24937.248046875	-15.572265625	242.49545669555664	621866340.151371	1.399643	21.330523	0.08880131570000001	-0.0168252679	-0.13688529300000002	0.0733956764	0.034564473	0.048221850999999996	-0.014570514599999999	-0.0858730922	0.16053338890000002	-0.11205788	-0.2105050048	0.1379044198	0.0997275416	-0.0079054988	-0.0322035729	0.0530458229	0.1156578598	0.1345200493	0.004421494099999999	0.060690154100000004	0.0947539666	-0.0770984772	-0.0245918903	0.1237915165	0.0192593618	-0.0292764763	0.039672181200000003	-0.0017748282999999999	0.1048515144	-0.1269863412	0.1019147197	0.043877662000000005	0.02391922	-0.013351505900000001	-0.024222645600000002	-0.0543874921	0.1276938509	0.2051964446	-0.11297068880000001	-0.1112980527	-0.0118328738	-0.051131038	0.0790198354	-0.0865667936	-0.0321833275	-0.1332108611	-0.085379014	0.1750548469	0.0773972325	-0.0066940768000000005	-0.0740332056	-0.132097568	0.060911434800000004	0.006347170500000001	0.133952525	0.114298728	0.0102887581	0.0727912535	0.1547937774	-0.11189909070000001	0.023456923799999998	0.1256765076	0.038069850499999995	0.006562939100000001	-0.20767235239999998	0.0222991271	-0.048019270499999996	-0.17182220510000001	0.0562052346	0.1329126776	-0.018591321799999998	-0.1159848303	-0.1081193205	-0.0043353745	0.1744416453	0.09400665470000001	-0.0223739638	0.040343676099999996	-0.0425997721	0.1121094863	0.028968079900000002	0.0188704357	-0.046261113300000004	-0.012033630900000002	0.19300085050000002	-0.0723056078	-0.0408878055	0.1876790156	0.0586850809	0.0934461307	0.1800111918	0.0764447109	0.1515014433	0.10273760650000001	-0.0951440977	0.1428181707	-0.0689468513	-0.0621737787	0.0907680828	-0.038263645	-0.0101197419	0.023577332799999996	-0.0841637714	-0.1133915692	-0.0314371848	-0.0352976231	-0.0450226712	-0.1444191874	-0.1912277896	0.1211551914	0.1181292731	0.11314193199999999	0.0	-1.47543e-05	0.0071869557	5.165233223376249e-05	2.1768936849000003e-10	-0.00966899	0.05032701	9.34893676201e-05	0.0025328079355401	0.0480297	0.01521089999999999	0.00230685208209	0.00023137147880999975	-0.000973192	0.0	9.471026688639999e-07	0.0	0.000214922	0.000214922	4.619146608400001e-08	4.619146608400001e-08	0.000106607	0.000106607	1.1365052448999999e-08	1.1365052448999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36143.7734375	-95.2734375	1306372358.3013306	9077.027893066406	24709.005859375	3.28125	10.7666015625	610534970.5586281	24897.916015625	-39.33203125	1547.0086822509766	619906221.9211159	1.33654	20.368828	0.0391602543	-0.1325843884	0.0434470081	0.0445656098	-0.0448308339	0.078455898	-0.09194726289999999	-0.10298675410000001	-0.030840791099999997	-0.0470412006	-0.0021819778	-0.1661001772	0.0872360319	0.0011555489999999999	0.024049561	-0.012328225	0.0878258764	-0.0642123371	-1.88957e-05	-0.033438849300000004	0.0836674818	-0.0137886726	0.054364812900000004	0.2214363957	-0.0020007232	0.028070816800000002	-0.055025732699999996	0.0043167985	-0.09389199779999999	0.026137184900000002	-0.0391384881	-0.1283933712	-0.0405585254	-0.0762443069	-0.124119757	0.0771485485	-0.022623896	0.0517179144	-0.0788202008	0.0937942981	0.0228601025	0.0477296059	-0.0170101316	-0.1047430918	0.028156702599999996	0.09280631630000001	0.0320066921	0.0871132618	-0.1635595065	0.0089182228	-0.0514750563	0.0704236185	-0.0203058263	0.1431120619	-0.0192435592	0.1107176267	-0.010609876599999998	-0.1250929818	0.0194636657	0.0714736468	-0.06445647019999999	0.0984999039	0.0390792172	0.0006791081	-0.0911444081	-0.09765863080000001	-0.0504585064	0.002960488	-0.1462010089	0.0660480908	-0.0016324935	0.1120090649	0.0869138469	0.0032583773	0.0558958062	-0.0178517353	-0.0122982707	0.0806909814	-0.0201764914	0.110721525	0.028954932000000006	0.067416488	0.001138238	0.0288239658	-0.038822264	-0.022372900600000002	0.2049270964	-0.0851887033	0.0012516856	-0.0625060009	-0.011233267199999999	-0.0823217155	-0.0444851629	0.0371048283	0.1610787154	-0.0513182309	0.0774372013	-0.06814388440000001	-0.20629305739999998	0.0646406794	-0.0208431805	-0.1323776253	0.0615437456	-0.1008789925	0.027690501800000003	0.0685254909	-0.0598897512	0.0129213646	0.009633196600000001	0.1207536218	0.11653897	0.10962317619999999	0.0	0.00417165	0.0041864043	1.752598096305849e-05	1.74026637225e-05	-0.00744488	0.0022241100000000005	5.54262382144e-05	4.946665292100002e-06	0.0406265	-0.007403199999999999	0.0016505125022499994	5.480737023999998e-05	-0.00137644	-0.000403248	1.8945870736e-06	1.6260894950400006e-07	0.00014981	-6.511200000000001e-05	2.24430361e-08	4.239572544000001e-09	6.80362e-05	-3.8570800000000014e-05	4.62892451044e-09	1.4877066126400005e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36211.4375	67.6640625	1311268205.8164062	4578.425354003906	24707.138671875	-1.8671875	3.48638916015625	610442701.3512611	24880.697265625	-17.21875	296.4853515625	619049096.4236794	1.506853	22.964396	0.06975646231	0.032937073	0.10842637279999999	0.0751983069	-0.011014554499999999	-0.033305241	0.0168243267	0.07033415330000001	-0.06036396910000001	-0.0746702945	0.051209944699999996	-0.1318421215	-0.0462537557	0.0135261254	-0.1983622887	-0.0399718685	-0.0317852389	-0.045619837	-0.1071901894	-0.024447828300000002	-0.0610411661	0.016326473	-0.0886800329	0.0076908923	0.0105950224	-0.0516927192	-0.08703083210000001	-0.0470453193	0.122534641	-0.040299614500000004	0.0628357928	-0.0956517982	-0.17114210030000002	0.10558031849999999	-0.0069489373	0.0825172545	0.145829494	0.0146294346	-0.0071010528	-0.0215201239	-0.07776122	-0.0399938898	0.028055029300000003	0.0013125035999999998	-0.0459498518	-0.0383105746	0.0441213644	-0.031936152	-0.0649621521	-0.1568068406	-0.1693474418	0.026163023100000002	-0.04467426099999999	0.0061289032999999995	-0.1012671295	0.06335268990000001	-0.048312287	0.0410089928	0.07621955150000001	-0.024251574799999998	0.07014807370000001	0.0019676271	-0.0295783844	-0.026319466899999998	0.0831615594	0.061868883	-0.09421833859999999	-0.0050031158	-0.0770288836	0.0098233269	0.1549204411	0.0095685917	0.0317766561	0.1314075504	-0.188843405	0.0230072654	0.0374894633	-0.1369750017	0.0105828733	-0.0933467807	-0.13879226320000002	-0.0072042858999999985	0.0131395044	-0.046735880099999995	0.0953735123	0.041609392099999996	0.0404411075	-0.0787484521	0.0750443683	0.039697265499999995	-0.026065044300000003	0.0512598157	0.05653500230000001	-0.0886958859	0.0174600278	-0.059308300099999996	0.0322998486	-0.11731677019999999	0.058316244	-0.0509482365	-0.0641753801	-0.0346271547	0.0741536983	-0.0484049439	0.0069863793000000006	-0.020100779	0.0798088739	0.0668645125	-0.1457370284	0.1202856824	0.1146924889	0.10556234960000001	0.0	-8.632309999999998e-06	-0.00418028231	1.7474760191298933e-05	7.451677593609995e-11	-0.0469862	-0.03954132	0.00220770299044	0.0015635159873423998	0.0385985	-0.002027999999999995	0.00148984420225	4.11278399999998e-06	-0.000905188	0.00047125199999999997	8.19365315344e-07	2.2207844750400005e-07	0.000151493	1.6829999999999903e-06	2.2950129049e-08	2.832488999999968e-12	6.0834e-05	-7.202200000000003e-06	3.7007755559999988e-09	5.187168484000005e-11	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36219.7421875	8.3046875	1311869724.1289673	68.96783447265625	24717.310546875	10.171875	103.467041015625	610945440.6706581	24917.26953125	36.572265625	1337.5306129455564	620870320.8929597	1.509762	23.008736	0.09618923231	-0.0054062114	-0.1350184181	0.1026807876	0.06789773240000001	0.027678704100000003	-0.0249513654	-0.0055719888	0.0894761364	0.1140879265	-0.012200888100000001	0.0183920162	-0.0582810162	0.09673087130000001	0.0388948221	-0.079060413	-0.0798346933	-0.0685229084	-0.100018236	0.0183593331	-0.0516343029	0.0343260592	-0.1459911164	-0.0369109388	-0.0185187737	-0.0827111005	0.050615428899999995	0.058185015	-0.1009071876	-0.0059531971	-0.0674330643	0.012838583999999998	-0.2632741718	-0.1532181307	0.0202911468	0.0007251333	-0.1422779888	-0.0600586043	-0.0164860262	0.0559588638	-0.0322271944	-0.058946786699999996	-0.0196889359	0.0416214566	-0.1355826087	-0.027751345	0.11763685550000001	0.0827487827	-0.08502028910000001	-0.0429815743	-0.0303995442	0.1358131707	0.1060316529	0.0022870692999999997	0.1557840431	0.0705571074	-0.0030486092	0.13894898560000002	0.0581499398	-0.0349135079	0.0016585944	0.0531898787	0.0276167875	-0.029403891	-0.0044440101000000004	-0.003743125	0.1289342241	-0.0387134835	0.14809943150000002	-0.0040407829	0.035982410699999995	0.0966669184	0.0353848774	-0.1017148436	-0.1660362799	0.0204984199	0.0304399738	-0.09368359970000001	-0.0087692011	-0.0769594586	0.0652137884	0.034034297000000005	0.0079399524	-0.0366965235	-0.0697112699	-0.0737631903	0.1753825514	-0.1301825532	0.0751317732	0.0461811062	0.1594712049	0.046964751299999996	-0.0751440307	-0.1059991412	0.0073303039000000006	-0.0286646316	0.0016103942	0.1401357516	0.0127433024	0.0052730399	-0.0130373933	-0.09159074060000001	-0.0695992392	0.020976483100000002	-0.1506406543	0.024061543900000003	0.0438032446	0.068704368	-0.04247769	0.11975163039999999	0.11259388880000001	0.1009795324	0.0	0.00531227	0.00532090231	2.8312001392563337e-05	2.82202125529e-05	0.00649658	0.05348278	4.22055516964e-05	0.0028604077565284	0.0460969	0.007498399999999995	0.00212492418961	5.622600255999993e-05	-0.0012386	-0.00033341199999999984	1.5341299599999997e-06	1.1116356174399991e-07	0.00035499	0.000203497	1.260179001e-07	4.1411029009000015e-08	0.0	-6.0834e-05	0.0	3.7007755559999988e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
