csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
32649.22265625	n/a	1065971740.0573883	n/a	23766.529296875	n/a	564847914.8192178	n/a	23427.634765625	n/a	n/a	548854070.7115211	n/a	n/a	n/a	-0.0272082743	-0.1022950224	0.1151578515	0.0455020994	-0.021669239399999998	0.0242081158	-0.026466945699999998	0.0370818283	-0.014776288600000001	0.1078383933	-0.22020324300000002	0.0385087798	-0.0169858094	0.0205338115	-0.1306782185	0.0075157257	-0.0233017873	0.045227946	-0.08070191019999999	0.1063672728	0.14307080960000002	-0.1399079949	0.08883817890000001	-0.15195936570000002	0.1832496062	-0.035355113	0.0479043507	-0.1255962634	0.0646039816	-0.0060504473	0.064762245	-0.021745470099999997	0.053679251399999996	-0.11766659230000001	0.036084195	-0.1127119258	0.0837338264	-0.0638518267	-0.0114677251	-0.0191119832	0.0635762288	-0.0375793388	-0.021490943199999998	-0.0341807308	0.0694432957	0.1015261385	0.0485730447	-0.178490499	0.11419918189999999	0.0133488599	-0.0489372783	-0.1307458768	0.093898334	-0.06425841139999999	0.0430848475	-0.029151357599999997	0.0962742446	-0.0165547784	0.0370650999	-0.0175820754	0.025667467599999997	-0.0659259205	0.1780499593	-0.10656164300000001	0.0881202416	-0.0435360544	0.00028677	-0.13382145980000001	0.08908135390000001	-0.028395602599999997	0.0201790214	-0.031767151800000004	0.0329724193	-0.11194662039999999	0.045751071	-0.1343712443	0.097440655	-0.1216982422	0.12415766369999999	-0.0969605085	0.0104266794	-0.2241798167	0.0362350055	-0.2293977046	0.0603620142	-0.0790350681	0.0754958124	-0.022083689700000003	-0.0285158363	0.0248084498	-0.0683536386	-0.052635208899999994	0.0404589676	0.012979946000000001	-0.0338599068	-0.002455904	0.0912902092	0.0002383165	0.024805783300000002	-0.0290893692	-0.12476156640000001	0.1489150793	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	-0.0212769	n/a	0.0004527064736100001	n/a	0.0172338	n/a	0.00029700386244	n/a	0.00046875	n/a	n/a	2.197265625e-07	0.00297251	n/a	n/a	8.835815700099999e-06	-0.00105754	n/a	1.1183908516e-06	n/a	0.000391283	n/a	n/a	1.5310238608900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32604.564453125	-44.658203125	1063057623.1779824	1994.35510635376	23773.080078125	6.55078125	565159336.4009438	42.91273498535156	23432.556640625	4.921875	24.224853515625	549084710.7160988	1.017772	22.172663	0.06932234999999999	-0.014146801799999999	-0.0975978982	0.0765522876	0.05389946599999999	-0.0321988807	-0.0224322983	-0.0337320334	-0.017456185	0.0176546775	0.08841827390000001	-0.1803984216	-0.037238118199999996	0.12255815240000001	0.0208188904	0.0818689492	-0.0805914829	0.0479396528	0.1620740182	0.0385740032	0.0072254606999999985	0.1091159688	0.09426646849999999	0.0868334435	0.0388969859	0.0796934297	-0.0377344888	0.09976815689999999	0.0642260742	-0.0037615314	0.0531808388	0.07937392809999999	-0.0018697854999999998	0.0496108641	0.0573188959	0.04017606	-0.06421339820000001	-0.0498959979	0.1107542866	-0.057938747	0.0328890992	0.043501959900000005	-0.0309575154	0.0202489382	0.1511720514	0.022793067	-0.0113369627	-0.1033407072	0.0147703808	-0.034790776600000003	-0.1116520893	-0.025070623599999998	-0.0968137335	0.0352490132	-0.1255314742	-0.013653966200000001	0.0127498896	-0.0010895244	-0.0251348886	-0.0067747484999999994	-0.0484547714	-0.0154668379	-0.0849185007	0.1447045374	-0.1325774751	-0.0901439527	0.0812744599	-0.039047915600000004	0.1244015119	0.0026739251	-0.049311563499999995	0.028216044300000007	0.0793472829	-0.025481273500000002	-0.168665961	0.0743547604	0.0310235597	-0.1029890002	-0.1628671786	0.033621290299999995	-0.0440689726	-0.012325705400000001	0.0520283058	0.024323481299999998	0.05719179150000001	0.1553962996	0.0475347621	0.04531625139999999	-0.057796243399999996	0.0954244914	-0.0226582883	0.0390180042	-0.0264133195	0.0344334887	-0.0155626542	-0.0869723413	0.0352063612	0.0228215971	-0.0308274287	0.09899648039999999	-0.150402678	-0.0388587501	0.0299155076	0.1110641056	0.1109231287	0.1106882998	0.1103598175	-0.028054000000000003	-0.006777100000000001	0.0007870269160000003	4.592908441000001e-05	0.0363339	0.0191001	0.00132015228921	0.00036481382001000013	-0.00610005	-0.0065688000000000005	4.3149133439999986e-05	3.72106100025e-05	0.00237434	-0.0005981699999999999	3.5780734889999984e-07	5.6374904356e-06	-0.00113969	-8.215000000000002e-05	1.2988932961e-06	6.748622500000003e-09	0.000334076	-5.720700000000004e-05	3.272640849000004e-09	1.11606773776e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32644.59375	40.029296875	1065669501.1025393	1602.3446083068848	23762.087890625	-10.9921875	564636820.9217873	120.82818603515624	23425.4453125	-7.111328125	50.57098770141602	548751488.0889282	0.970767	21.148634	0.05667680000000001	0.0414071213	-0.0724795691	-0.07213635410000001	-0.023584978599999997	-0.0089642263	0.0984335579	-0.0607936422	0.037415698399999996	0.0524273283	0.007905486	-0.1434749947	-0.134714434	0.013619993899999999	0.039985504399999997	-0.0313742531	-0.1287173439	-0.0724258971	-0.1279758085	-0.1020849702	-0.0521745574	0.15159177140000002	-0.104503786	-0.0471026564	0.0289505169	-0.0720525329	-0.0436117885	0.029857796800000006	0.0701748182	0.18735089600000002	0.1237030415	0.04408964889999999	0.0715649274	0.0243859025	0.010283303399999999	-0.033199963799999996	-0.10691149650000001	-0.06213906650000001	0.1445372609	-0.1014229391	-0.034597910600000004	-0.1281812169	-0.157308679	0.09085283400000001	0.0119415051	0.0508891488	-0.0154830821	-0.019863664	-0.1365330475	-0.006299329100000001	0.0387051247	0.06657505450000001	-0.0204371009	-0.093498576	-0.0351131782	0.033714254900000004	0.030243322000000007	0.0198807109	0.0020487944	0.1261727165	-0.0243375937	0.0358412533	-0.0550778408	0.11521539039999999	-0.113978034	-0.107283395	-0.0624574833	-0.0157522799	0.0356897541	0.1342066572	-0.059840279100000004	-0.0044983464	-0.0318091943	0.10009141490000001	-0.0468929416	-0.18644923989999998	-0.1547779359	-0.0959211866	0.0668593433	-0.141161867	0.0438996486	-0.025096526400000003	-0.090127796	0.101737776	-0.027088999500000002	0.041620399700000005	-0.017476597	0.050797890400000004	-0.1610805158	-0.061419031	0.024423764	0.1469570754	-0.062261586699999996	-0.0231179706	-0.053506677999999995	-0.0032718440000000003	0.0294413282	0.0462219438	0.0847518059	0.1072513894	0.0142759364	-0.054168719299999994	0.1403719471	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	-0.0201699	0.007884100000000002	0.0004068248660100001	6.215903281000002e-05	0.011547000000000005	-0.0247869	0.00013333320900000013	0.0006143904116099997	-0.0113507	-0.00525065	2.75693254225e-05	0.00012883839049	0.00257813	0.00020379000000000013	4.153036410000005e-08	6.6467542969e-06	-0.00105754	8.215000000000002e-05	1.1183908516e-06	6.748622500000003e-09	0.000244913	-8.916300000000001e-05	7.950040569000003e-09	5.9982377569e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32586.912109375	-57.681640625	1061906840.824131	3327.1716651916504	23760.421875	-1.666015625	564557647.6779785	2.7756080627441406	23417.140625	-8.3046875	68.96783447265625	548362475.0510254	1.0046389999999998	21.886559	0.04412415	-0.039647637400000005	-0.0715822162	0.0198284371	-0.066404753	-0.0264509327	-0.0157127972	-0.059494847000000003	0.0046779877000000004	-0.0589298609	-0.0036395954	-0.059650775	-0.027985435099999997	0.012640305400000001	-0.0863966992	-0.0883694235	-0.1040700819	0.0696004693	-0.1562916222	0.0140961978	-0.14257160789999998	-0.0644216086	-0.054021993600000005	-0.0567904514	0.166155257	-0.0383569556	0.052858069400000006	0.0992530771	0.1326875793	0.1326882039	0.019237245400000002	0.0034978385	0.012477712299999999	-0.0478183901	-0.1704533743	0.0320793064	-0.14130741800000002	-0.1654100733	-0.0828420339	0.05657301	-0.023139485	0.0959121874	0.20797833989999998	0.1269775821	-0.1337600454	0.0109937653	0.087291819	0.0327400155	0.1306791985	-0.0079069501	-0.0176212249	-0.0232949587	-0.0782900535	-0.027971066200000002	0.037361128	0.0715289825	0.1525216567	-0.029041519900000007	-0.0235717727	0.0078920038	-0.0628104055	0.0111661345	0.0598018096	0.041500897200000005	-0.033256615	-0.0127546595	-0.031436859500000004	0.08580168310000001	0.0226577654	0.24060989559999998	0.09807244039999999	-0.0430909663	0.0412884952	-0.08220135419999999	0.0181286535	-0.1200324749	0.005839371899999999	-0.0458872256	0.11492839460000001	-0.19758344960000002	-0.0618532607	0.1551121665	0.026663908700000002	0.0197683325	0.0043515669	-0.0449110097	0.0116794177	-0.1631933351	0.0878030225	0.0651578347	0.0589706782	0.1070995209	-0.0553385682	-0.0655356614	-0.21751804170000005	-0.0487415209	-0.1075361527	-0.0335881897	0.018619808999999998	-0.2210368274	0.0722534496	-0.0097181878	0.0217961065	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	-0.028025	-0.0078551	0.0007854006250000001	6.170259600999999e-05	0.0126129	0.0010658999999999946	0.00015908524641	1.1361428099999887e-06	-0.00914817	0.0022025299999999994	4.8511384008999975e-06	8.368901434890003e-05	0.00213533	-0.0004428000000000002	1.9607184000000007e-07	4.5596342089e-06	-0.00105754	0.0	1.1183908516e-06	0.0	2.77006e-05	-0.0002172124	4.718122671375999e-08	7.6732324036e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32445.369140625	-141.54296875	1052701978.671421	20034.41200256348	23738.029296875	-22.392578125	563494034.8992957	501.4275550842285	23422.15234375	5.01171875	25.11732482910156	548597220.4138336	1.026953	22.372675	0.09797202	-0.0306763939	-0.031062520299999997	0.0841712875	0.0377712002	-0.0408754163	-0.0897168864	0.0196640839	0.0032185147	-0.0580132397	0.0090988818	-0.0320889299	0.0625544577	0.0063395501	-0.0315117111	-0.0727258495	0.0748247404	0.0234721785	-0.0402206842	-0.055767215	-0.0253709846	-0.027746925099999997	-0.12383767779999999	0.043223937000000004	-0.0157605541	0.0196661894	0.003140211	0.0175620056	0.0223734397	-0.0313279889	-0.045852240499999995	-0.026000492799999997	-0.026404999	0.0198920772	0.0947797535	-0.0702713943	0.07282441440000001	0.1240472217	0.021344253599999998	0.064643665	-0.0128940761	-0.0475443434	0.0303377494	-0.1844649923	0.1245760333	0.0799816519	-0.0079975652	-0.11372112390000001	0.0452402575	0.15006942939999998	-0.0091751595	-0.0499583362	-0.0576601278	0.0712814272	0.014629598300000001	0.0475561047	-0.055957151	0.0580762554	-0.0525288495	-0.0869537478	-0.0205593032	0.0114230689	0.0532812779	0.0127639396	-0.0583815188	0.013767146000000001	-0.010083059	0.029226605	-0.12387867289999999	0.08433239960000001	0.0312346944	-0.0456300199	-0.0378141352	-0.040446994900000005	0.068809297	-0.0292737211	-0.0092287864	-0.0697937982	-0.0600993598	-0.0059608456	0.0208233666	-0.0994860273	-0.0024883132	-0.0705739133	0.0455023296	0.0326010277	0.010739645800000001	0.0287159865	-0.0548295351	-0.0967818081	-0.0219023027	-0.0953975233	0.1563663276	-0.1163623818	0.1753142556	-0.0580105291	0.0501435271	0.013900233100000001	0.0108295451	0.1116150991	-0.0214647552	-0.0066882411	-0.0068419530000000004	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	-0.0194394	0.008585600000000002	0.00037789027236000003	7.371252736000003e-05	-0.0439634	-0.0565763	0.0019327805395599998	0.0032008777216899994	-0.00264597	0.0065022000000000005	4.2278604840000015e-05	7.0011572409e-06	0.00248838	0.0003530500000000001	1.246443025000001e-07	6.192035024400001e-06	-0.00105754	0.0	1.1183908516e-06	0.0	0.000200809	0.0001731084	2.996651815056e-08	4.0324254481000006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32536.552734375	91.18359375	1058627263.8367653	8314.447769165039	23738.865234375	0.8359375	563533722.615818	0.69879150390625	23418.05078125	-4.1015625	16.82281494140625	548405102.3932037	0.941661	20.514538	0.09147351	-0.0239150046	-0.0353045606	0.0608261509	0.025433382999999997	-0.0346629673	-0.058266470099999995	-0.0046068991	-0.0008876314999999998	-0.0616027189	-0.0153098444	-0.08736914679999999	-0.0024334892	0.047425237599999996	-0.0252421275	-0.1644179028	0.0957289603	0.0087081649	-0.0627732854	-0.1498048208	-0.13688776960000001	-0.0389933965	0.0829265594	-0.11143460890000001	0.130173459	-0.11904266470000001	-0.0359713208	0.1889573303	-0.1684355321	0.0780249529	-0.0442154658	-0.0220214535	-0.06541983330000001	0.0215572843	0.047293696600000004	0.060721356	0.08465730810000001	-0.0364855675	0.020586587	-0.012185971200000001	-0.0036603369	0.035756338900000004	0.11120692720000001	-0.0467855396	0.070213197	-0.150503319	-0.0404266639	0.0243584643	0.0785462892	0.021421491	0.0469954425	-0.0306675527	-0.0407189871	0.0120232819	-0.0461816372	-0.015603174099999999	0.10358543449999999	0.0425019446	-0.037212636800000004	-0.047435433	-0.0162471906	-0.0031668115000000004	0.0556548501	0.0018753469	-0.1067978821	0.051713235999999996	-0.0104484286	-0.0205882452	-0.1730187896	0.1135228959	0.09082085390000001	-0.1304710838	-0.004956617	0.0517481546	0.0313350399	-0.1516675005	0.15737841689999998	0.09693936800000001	0.0587563455	-0.0842947524	-0.14548895779999999	0.0704583785	-0.011182267099999999	0.035261403	0.1424091252	0.0303583711	0.1431433245	-0.0198294825	-0.12013995	0.0804656712	-0.0695228131	-0.0499317166	-0.0797552049	-0.0672600387	0.0387222343	0.1688877106	0.060309780800000004	0.0663295422	-0.0440057475	-0.0300053096	0.0433471068	0.0715739417	0.0559101537	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	-0.0237953	-0.004355900000000003	0.0005662163020900001	1.8973864810000026e-05	0.0260651	0.0700285	0.0006793894380100001	0.00490399081225	0.00037684	0.00302281	9.1373802961e-06	1.4200838559999995e-07	0.00223252	-0.0002558600000000001	6.546433960000006e-08	4.9841455504e-06	-0.00105754	0.0	1.1183908516e-06	0.0	0.000226275	2.5466000000000007e-05	6.485171560000001e-10	5.1200375625000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32507.654296875	-28.8984375	1056747587.8851355	835.1196899414062	23707.279296875	-31.5859375	562035091.660038	997.6714477539062	23405.951171875	-12.099609375	146.40054702758792	547838550.2601967	0.9812590000000002	21.377205	0.08391919	0.030150891099999997	-0.0049542859	-0.059784234699999994	0.0451139591	-0.058060698200000004	-0.0702698427	0.053024079800000005	0.0282735987	0.0342625875	-0.011690282	-0.0568493392	-0.0988504565	0.0874888242	-0.0011781093	-0.022167088799999998	-0.0371081511	-0.1327983238	-0.067795059	0.0652901385	0.082012942	0.0401857484	0.08897775449999999	0.0759373705	-0.0520234397	-0.155507352	-0.0051077354	0.0290630486	0.0915014461	-0.11199351449999999	0.0930703863	-0.0086342511	0.0922628671	-0.0024423272	-0.057584268	-0.1357032845	0.14387544019999998	0.13885332220000002	0.06373809400000001	0.121170409	-0.0349796735	0.0529005376	-0.1644387517	-0.044921419000000004	-0.0312682926	0.18476398859999998	-0.0230748079	0.1653160094	0.0348665482	-0.025008595800000002	-0.0314371394	0.0359283114	0.0163119792	-0.0344725533	-0.0671879339	-0.0173386908	0.024355773100000002	-0.0064544183	-0.06266082320000001	-0.07653630360000001	0.043289781	0.0444842054	-0.0113043843	0.042029617400000004	-0.0775555483	-0.1467229769	-0.008429905500000001	-0.032432373	-0.0100432719	-0.0319834648	-0.1377376326	0.1269836199	-0.050179487	0.0559895834	0.022474998599999997	0.0587006003	0.0020570613	-0.09190741460000001	-0.0070475787	-0.1008433448	-0.0220768119	-0.09585652509999999	0.0637786346	0.11902874779999999	-0.028594209	-0.043281710300000005	-0.0070192158999999995	0.0757000588	0.046359285800000004	-0.0883869195	-0.012604461200000002	-0.1633571221	0.1779975546	-0.0054339084	0.044246748899999994	-0.1245674807	-0.0331802946	0.1321205945	-0.0401896506	-0.18714446170000001	-0.0876057999	0.1835062411	-0.052632776500000006	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	-0.0127465	0.0110488	0.00016247326225	0.00012207598144000002	0.01932	-0.0067451	0.0003732624	4.549637401000001e-05	-0.0265878	-0.02696464	0.0007270918103295999	0.0007069111088399999	0.00203109	-0.00020142999999999984	4.057404489999993e-08	4.1253265881e-06	-0.000508734	0.000548806	2.5881028275600003e-07	3.0118802563600003e-07	0.000193298	-3.297700000000001e-05	1.0874825290000002e-09	3.7364116804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32602.9765625	95.322265625	1062954080.7349244	9086.334323883055	23729.560546875	22.28125	563092043.7478065	496.4541015625	23415.30078125	9.349609375	87.41519546508789	548276310.6764069	0.927689	20.210163	0.04932960000000002	0.0023275394	-0.0402291532	-0.0674329795	-0.0749428826	-0.0353595403	-0.108615794	0.0170250623	-0.0139128091	-0.0360947765	-0.031503985	0.0385376549	-0.0653712821	-0.0779620682	-0.0655487969	-0.1135587701	-0.032405165699999995	-0.057516549699999996	-0.147098927	-0.0164551674	0.0040009504	-0.0332187719	0.013338749099999998	0.17923839649999998	-0.0829931976	0.135455035	0.0026029056	-0.0398801977	-0.1822856563	-0.054316592000000004	-0.0526166578	-0.133016203	0.0017497001000000001	0.1426323642	0.1585838706	0.0049654432	-0.0036687141999999996	0.0445880494	-0.1093683818	0.0623819842	-0.0288376956	0.0704457265	0.07330516690000001	0.046130593399999996	-0.1295953025	0.0043965817999999995	0.11773060689999999	0.0011990874	0.0050724933000000005	0.08127769139999999	0.0653183491	0.0120399406	-0.027616468199999997	-0.076652207	-0.0161983213	-0.0393422594	0.0965442582	-0.0278170565	-0.050000259000000005	-0.113867767	-0.018746896399999997	-0.0120276273	0.0583340543	-0.0314414604	0.0452553776	-0.034066333500000004	-0.1221766173	0.0598855878	-0.10162483259999999	0.08914029130000001	-0.0138266961	0.1200409601	-0.1668765432	0.07965772410000001	-0.0029934540999999996	0.1155483561	-0.059366530999999986	0.0533791726	-0.0816317196	0.1355311718	-0.0397353006	0.1761099419	-0.0982032414	-0.032558380899999996	0.028869585099999998	-0.17481791940000002	0.08387497990000001	0.0374433312	0.1149438602	-0.0183206717	-0.0472503353	-0.0825668116	0.0065105782	-0.020160739	-0.0009516106	0.0318727429	0.0407889978	-0.053780741900000005	0.0167385556	-0.0468734217	-0.047795384100000005	0.0177081194	0.0503467411	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	-0.0140987	-0.0013521999999999976	0.00019877334169	1.8284448399999942e-06	-0.0122242	-0.0315442	0.00014943106564000005	0.00099503655364	-0.0261866	0.00040120000000000086	1.609614400000007e-07	0.0006857380195599999	0.00177149	-0.00025960000000000024	6.739216000000013e-08	3.138176820099999e-06	-0.000569774	-6.103999999999994e-05	3.24642411076e-07	3.7258815999999934e-09	0.000193298	0.0	0.0	3.7364116804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32531.748046875	-71.228515625	1058314630.9853555	5073.501438140869	23732.4296875	2.869140625	563228218.8721312	8.231967926025389	23411.330078125	-3.970703125	15.766483306884766	548090376.0269203	0.920258	20.048275	0.034344427000000004	-0.0413995709	-0.075748898	0.054233795099999996	-0.044267113600000005	-0.022693715099999998	-0.0078151322	-0.0184546784	0.0227144765	-0.081265003	0.0159084503	0.0822738083	0.017973131200000002	-0.1417037467	-0.0352986	-0.020993873399999998	-0.1016285764	0.0716363544	0.2200855126	0.0698401445	-0.0139143243	-0.0761681642	0.0476460708	0.055139554	-0.0517637325	-0.0146389234	0.1102555305	-0.0224252411	-0.12317047960000001	-0.0140100239	-0.0057815015	0.041771898599999996	-0.1096444257	0.018443913500000002	0.043828583	-0.0377595833	0.028164821200000002	-0.1496134694	0.09518068730000001	-0.15198296949999998	-0.0628444771	-0.0042420931	0.0002114339	-0.0060069937	-0.1837143714	0.0582906976	0.0251906975	0.0346952923	0.0353486749	-0.11050198539999999	-0.17169605129999999	-0.0398173018	-0.0767203136	0.020870625	0.0447700528	0.0260582671	-0.0277325571	-0.0565074578	-0.0211458879	-0.017326523700000002	-0.0222318219	0.0188569058	0.0586872693	0.0076853373	0.1401192425	0.1025460918	-0.1016973723	0.036660482	0.12326677650000001	0.0273419568	-0.0710945644	-0.062439449	0.10907298160000001	-0.0850375093	-0.0014398051999999998	0.18111480010000008	0.0809676659	0.11015610199999999	0.0262269453	0.12846764619999998	-0.0243598588	-0.0014791265	0.0469590496	-0.008911649399999999	-0.0568810929	0.06992429	-0.0080044713	0.000771757	-0.17253140170000006	-0.057654992	0.02825625	0.1309373222	-0.0907423142	0.054437595	0.1061037256	0.1160462016	0.1572345357	-0.1191529622	-0.1124833882	-0.1939928309	-0.11277004869999999	0.0281644399	-0.10657156470000001	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	-0.000721273	0.013377427	5.202347405290001e-07	0.00017895555314032896	-0.017378099999999997	-0.005153899999999996	0.00030199835960999986	2.656268520999996e-05	-0.0365016	-0.010314999999999998	0.00010639922499999996	0.0013323668025599993	0.00169308	-7.840999999999991e-05	6.1481280999999844e-09	2.8665198864e-06	-0.000538222	3.155200000000001e-05	2.8968292128400003e-07	9.955287040000008e-10	0.000193298	0.0	0.0	3.7364116804e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32606.673828125	74.92578125	1063195178.1337318	5613.872695922852	23742.140625	9.7109375	563689241.4572754	94.30230712890624	23465.91015625	54.580078125	2978.9849281311035	550648939.4611969	0.996007	21.698507	0.08171248699999999	-0.002638862	-0.0596909433	0.023217828599999997	0.0489389448	-0.0244813085	-0.0306637643	-0.0189226972	-0.013867998700000002	0.0019096442000000001	0.0387262941	-0.0024580565	0.0561626911	-0.021259536699999998	0.0472206545	-0.0555124471	0.0826259851	-0.0164023826	0.0360443115	0.07725393309999999	0.037650834700000003	-0.0409540096	0.049470447199999996	-0.0311925727	0.0510865641	0.1547005583	-0.026364654100000003	0.1053503574	-0.1590140561	-0.0531318853	-0.08913609039999999	-0.014016938999999999	0.2631821472	-0.041960367	-0.012949717099999999	0.0719093039	0.0535105314	0.013450541100000001	0.0005645263	-0.0903243907	0.036966532999999996	-0.1622605535	0.0412957295	0.0347986184	0.0978900982	-0.053532047400000005	-0.04948777309999999	0.052838154500000005	0.06995579910000001	-0.0592067578	0.0173679092	-0.0065121203	-0.0711273508	-0.0010394636	-0.1051440301	-0.053811548499999994	-0.0071870456000000015	0.044939556500000005	-0.0260101636	-0.0177485738	-0.018151487	-0.0124547552	-0.024581037200000003	0.011946333500000001	0.0484158897	0.0804886196	0.0302574021	-0.0710115105	-0.10063867359999999	-0.0766060076	0.021032959599999998	0.09203662259999999	0.076107294	-0.0356413084	0.0027256217	0.0111559902	0.0206057411	0.1451178807	-0.1440406064	0.057644278099999995	-0.044304854000000005	0.038633423	-0.0552268525	0.1385429942	0.21707375350000002	0.0112350148	-0.0029563532	-0.0200940298	0.0515581645	0.0053469237	0.1261359966	0.0228390206	-0.006125406	-0.1760462031	-0.0028007402	-0.0455280909	0.0326367067	-0.1224374377	-0.0353003139	0.0403060045	0.0598423293	-0.0382647393	-0.1133469623	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	-0.00331911	-0.002597837	1.10164911921e-05	6.748757078569e-06	-0.0623154	-0.044937300000000006	0.00388320907716	0.00201936093129	-0.0188262	0.017675399999999994	0.0003124197651599998	0.00035442580644000013	0.00165541	-3.7670000000000065e-05	1.4190289000000048e-09	2.7403822681e-06	-0.000356946	0.000181276	1.2741044691600001e-07	3.2860988176000015e-08	0.000304391	0.000111093	1.2341654648999997e-08	9.265388088099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
