csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
32264.39453125	n/a	1040991154.4681547	n/a	20452.779296875	n/a	n/a	418316180.9666786	21209.705078125	n/a	n/a	449851589.5010414	n/a	n/a	n/a	-0.0889107192	-0.018166996499999997	-0.1073571884	-0.11595167449999999	0.057229220899999995	-0.1297935516	0.047305675	0.11509490060000001	-0.0105289327	0.0300252287	-0.0825864587	0.1329205347	-0.1767577725	0.199916784	-0.011692113899999999	0.010534121799999999	-0.1859914338	0.1020093844	-0.17788299800000001	0.0358886375	-0.0384424844	0.10568436460000001	-0.0951873977	0.0137410444	-0.08091418660000001	0.0874306069	-0.0111283164	-0.001900194	0.08002492259999999	-0.14862331	-0.0569790797	0.0125921875	0.061432877300000015	-0.0128425078	-0.06952210519999999	0.0485460671	0.050577047300000004	-0.0934033426	-0.023695417799999997	0.0512017855	0.0815971773	-0.1465292583	-0.0320537681	-0.1158485068	0.023734310699999997	0.2151652748	-0.11203014359999999	-0.0158775416	-0.021977757	0.0204900128	-0.1903372667	0.1707882135	-0.049575063600000004	0.10850279	-0.028090380800000002	0.1381817317	0.01597985	-0.0938544238	0.0643091065	-0.08893543539999997	0.22222742739999998	-0.0951177965	-0.0285435789	0.1188189171	-0.057094568099999986	0.0268508838	-0.10513735310000001	0.2008657763	-0.06899105280000001	0.09483592560000001	-0.1379382748	0.1477173878	-0.14304929730000002	0.020562761000000002	-0.0841259198	0.0207164268	-0.0334937761	0.0127989582	0.0323508609	-0.0052160653	-0.1610324831	0.0610235617	0.138154903	-0.0171585487	-0.06256327440000001	0.1271074144	0.0966037578	0.071117815	-0.1249538603	0.0659930317	0.014884540600000001	0.14139555480000002	-0.029159806400000002	-0.043100945999999994	0.09532179460000001	0.1245387752	-0.047178373600000004	0.1217078847	0.1216831682	0.1216419777	0.0158217	n/a	n/a	0.00025032619089000003	0.208596	n/a	n/a	0.043512291216	0.130642	n/a	0.017067332164000002	n/a	0.00320268	n/a	1.02571591824e-05	n/a	-0.000833538	n/a	6.947855974439999e-07	n/a	0.000596803	n/a	3.561738208090001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0
32159.056640625	-105.337890625	1034204924.0149268	11096.071201324463	20415.724609375	-37.0546875	1373.0498657226562	416801811.32584	21254.76953125	45.064453125	2030.8049354553225	451765227.8265533	1.492652	25.834417	0.26582025	-0.0905727924	-0.1283569925	-0.07880187599999999	-0.20514370350000002	0.0760572795	0.0083298279	-0.0352369156	0.07704776519999999	-0.15227402199999998	0.1359514023	-0.1662896834	0.0148619994	-0.011358231699999999	0.1221777786	0.1054088827	0.0310067316	0.11769663	0.0341491295	0.05833248780000001	-0.22181456300000002	0.1443134797	0.1416282444	0.1680027775	0.0135850178	-0.1542295283	-0.0358509749	-0.029963507900000002	0.0951447108	-0.11607108699999999	0.0630976225	-0.1321983388	-0.0957419635	-0.0295668785	-0.0382770187	0.1518401398	0.0019945269	-0.018513916499999998	-0.0529167965	0.1127994153	0.005526746	0.0802621318	-0.10707247539999999	-0.0811283419	0.0318229762	0.0806228855	-0.0435240753	-0.0723239438	-0.1804195764	0.015091638700000003	0.1315398635	-0.0891737433	-0.0394456937	0.0471770954	0.1908558563	0.048919465499999995	0.0009539213	0.0316783343	-0.0416585799	-0.13749079349999999	-0.018569278600000003	0.1639013083	-0.005987930799999999	-0.1231767832	-0.115262777	0.043698462599999995	0.0294271579	-0.043403646799999994	-0.1949745591	-0.1416505388	-0.0136100106	0.032571276	-0.0397537581	-0.1914641066	-0.0978665042	-0.0715969223	0.0272080331	0.0033912215000000004	0.1056393616	0.1619615345	-0.1275457452	0.009378228	0.0406461388	0.0357354186	0.2003561004	-0.1354299357	-0.029605691400000002	-0.0523090887	0.039610717000000004	-0.0417478058	0.0773562371	-0.0829326135	-0.0030062103999999997	0.0764261956	-0.0928906924	-0.1347729683	-0.0339771292	0.1678562523	0.1216419777	0.12141962949999999	0.12104935019999999	0.0185944	0.0027726999999999995	7.687865289999997e-06	0.00034575171136000003	0.164801	-0.043795	0.001918002025	0.027159369601	0.193832	0.06319	0.037570844224000005	0.003992976099999999	0.00424263	0.00103995	1.7999909316899998e-05	1.0814960025e-06	0.000197526	0.001031064	3.9016520675999985e-08	1.063092972096e-06	0.00164704	0.001050237	2.7127407616e-06	1.1029977561689998e-06	0.0	0.0	0.0	0.0	0.0	0.0
32122.435546875	-36.62109375	1031850865.4631387	1341.104507446289	20408.431640625	-7.29296875	53.18739318847656	416504082.0300636	21339.8359375	85.06640625	7236.293472290039	455388597.8394165	1.565956	27.103148	0.34399815	-0.0185488036	-0.0666577346	0.0040975278	-0.0854216151	-0.0004780885	0.10116636109999999	-0.0894085567	0.0464977816	-0.0493995421	0.0768878806	0.0262206843	-0.0209104378	-0.1624827766	0.021861642599999998	0.19778042059999998	0.042088597199999994	-0.0672924678	0.002966795	-0.0363010311	-0.026022758700000002	-0.013177096499999999	0.0080922439	-0.1361954716	0.0171456979	0.0312666873	-0.1309302198	-0.1392176033	-0.14627666039999998	-0.0106014695	-0.1535166441	-0.05866027820000001	0.0281762935	0.0087699476	-0.19551118609999998	-0.0541543519	0.055600088	0.0993368041	0.0056414524	-0.0809174281	0.0095939851	-0.047057677	0.10388529699999999	-0.0058546032999999996	0.1903933002	0.0894630599	-0.17732895140000002	0.1062181017	0.0843992892	0.0157249164	0.0985248892	0.0874526392	-0.0975805059	-0.2188375046	0.07062617110000001	0.0336009444	-0.1374687492	0.036674237799999995	-0.021634044900000003	-0.0220251569	-0.12367751519999999	0.059215440599999995	-0.1297083125	-0.0866028323	-0.084307144	-0.0367738438	-0.0498121234	-0.1721694559	0.029187996600000002	0.0006731367	-0.09169878869999999	-0.0815849204	-0.045838197000000004	0.07931730570000001	-0.0200165061	-0.001867259	0.0579674915	-0.1926025314	-0.1156657527	-0.09903781960000001	0.0461269324	0.015136890600000001	0.0162118972	0.0319940355	0.10549094640000001	0.0199128741	0.1134065309	-0.042526910999999994	-0.0365766594	-0.040146728799999996	-0.0763638009	0.0250801025	-0.0676755009	0.0730062234	0.2215205519	-0.0588571096	0.0098083215	-0.1172438452	0.1215101995	0.120893123	0.1198669825	0.0192868	0.0006923999999999993	4.794177599999989e-07	0.00037198065424	0.203474	0.03867299999999999	0.0014956009289999988	0.041401668676	0.0848585	-0.10897349999999999	0.0072009650222500015	0.01187522370225	0.00192088	-0.00232175	3.6897799744e-06	5.3905230625000005e-06	-0.00034844300000000004	-0.000545969	1.2141252424900002e-07	2.98082148961e-07	0.000601574	-0.001045466	3.61891277476e-07	1.092999157156e-06	1.0	0.0	0.0	0.0	0.0	0.0
32197.5390625	75.103515625	1036681521.6812133	5640.538059234619	20451.078125	42.646484375	1818.7226295471191	418246596.4748535	21353.322265625	13.486328125	181.88104629516602	455964371.7796363	1.3309879999999998	23.036385	0.21328745	0.0952567849	0.038638748	-0.0230590068	-0.0038228889000000003	0.0046447785	-0.0167897193	0.0054213069	-0.1325892779	0.0650864858	0.0167581718	-0.0580435575	0.164129873	-0.08924302699999999	0.0886181805	0.22587992469999998	-0.0830740871	-0.012538923600000002	0.0272528933	0.031183090899999998	0.042219153200000005	0.026243147	0.0794905216	-0.0168258642	0.0290595838	0.0679059742	-0.133305866	-0.1487355983	0.1399059054	-0.071361252	0.219597453	0.1876161711	0.0405981936	-0.0803131901	0.0636137491	-0.1439445221	-0.0904392324	0.0136265695	-0.051313600599999995	0.0032596933000000002	0.0656622546	-0.042592096399999994	0.09460436529999999	-0.0096130951	-0.009951492099999999	-0.062337906	-0.0873969545	-0.0691632135	-0.021166795	-0.008002409200000001	-0.0397669865	0.0457880008	-0.034488340299999996	-0.0378408429	0.0079105213	0.0076667572999999985	0.0084294891	0.014368054299999999	0.14425003460000002	0.0024202381	0.1120903188	0.046442913499999995	-0.026584679500000003	-0.1051188455	0.0824268769	0.1592225813	-0.11177974660000001	-0.1337190835	-0.1030437914	-0.10151953679999999	-0.0427865692	-0.0720271375	0.0053355285	-0.0782527007	0.09008245699999999	-0.1145891783	0.24398460289999999	0.0782086875	-0.0335383147	-0.056361387199999995	0.016515433899999998	0.1512053561	-0.043301134299999995	-0.09652599939999999	-0.0218449617	0.1020556035	-0.0064691639	0.0480077805	-0.0394015405	0.26253457760000004	0.09022372630000004	0.057260407	0.0722225407	0.0203371657	0.028471186800000006	0.1206529538	-0.19976723440000002	0.0034963006	0.1213126213	0.12010478890000001	0.1181006348	0.0275409	0.0082541	6.813016681e-05	0.00075850117281	0.14219500000000002	-0.06127899999999997	0.003755115840999997	0.020219418025	-0.0160579	-0.1009164	0.00025785615241	0.01018411978896	0.00190208	-1.8800000000000023e-05	3.6179083264e-06	3.534400000000009e-10	0.000223911	0.000572354	5.013613592099999e-08	3.27589101316e-07	0.00033596900000000004	-0.000265605	1.1287516896100001e-07	7.054601602499999e-08	0.0	0.0	0.0	0.0	0.0	0.0
32151.130859375	-46.408203125	1033695215.5366554	2153.72131729126	20462.98828125	11.91015625	141.85182189941406	418733889.3985748	21323.474609375	-29.84765625	890.8825836181641	454690569.41666037	1.206024	20.873547	0.14800505	0.0299766736	0.0335901605	0.0819475647	0.0494152573	0.0412044236	-0.050075143200000005	0.0340533932	0.052944573700000004	0.1483129036	-0.0495591867	-0.1573864075	0.0033796548	-0.17283702550000002	-0.056154603600000005	0.0631345097	-0.0386232705	0.0107503368	-0.09208504740000001	0.0063582916000000005	0.1187927229	-0.07091774599999999	-0.0217325708	-0.0409388092	-0.0066659529	0.0196816486	-0.046631022599999995	-0.037734075	-0.0228114211	0.0419579972	0.185906953	0.0107663827	-0.08518019730000001	-0.0551974092	-0.0636523219	0.0781439243	0.1508727474	0.1061682332	-0.0242287446	0.057155623600000004	0.088216516	0.027112520499999997	0.0147277081	0.1520957499	0.006148020600000001	-0.0807979054	0.0118310723	0.056831853099999996	-0.0978142192	-0.028913165600000002	0.0027414849	0.13371068279999998	-0.0389794341	0.0503444442	-0.034793294	-0.0085493725	0.11388295550000001	0.043892151100000006	0.0333977921	0.1474151229	0.0817068081	0.0860880733	-0.08503700230000001	0.0293406131	-0.07377275	0.0821413604	-0.0511878851	-0.043474173399999996	0.0620261337	0.1500642202	-0.0380821155	0.0388376796	0.030176857	0.1247193076	-0.0184952206	-0.023710349	0.0959180199	0.0308954563	0.0777787965	0.0616243105	-0.1068161337	0.0165888482	-0.1033438081	0.1273745118	-0.0398173438	-0.0334710658	0.0520711642	-0.011435066	-0.0709393201	-0.0286145758	-0.13737148400000002	0.0193404785	-0.09217487320000001	0.0576477018	0.0294193496	0.0070457106	-0.0789438732	-0.0408696761	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.02747	-7.090000000000221e-05	5.0268100000003134e-09	0.0007546008999999999	0.09568380000000004	-0.046511199999999975	0.0021632917254399975	0.009155389582440008	-0.052532100000000005	-0.036474200000000005	0.0027596215304100005	0.0013303672656400005	0.00267729	0.0007752100000000001	7.167881744100002e-06	6.009505441000002e-07	-0.000272283	-0.0004961939999999999	7.413803208900001e-08	2.4620848563599987e-07	0.000308398	-2.7571000000000048e-05	9.5109326404e-08	7.601600410000027e-10	0.0	0.0	0.0	0.0	0.0	0.0
32175.435546875	24.3046875	1035258652.6311072	590.7178344726562	20446.318359375	-16.669921875	277.8862953186035	418051934.4529152	21301.62109375	-21.853515625	477.5761451721192	453759061.22169495	1.41718	24.528168	0.12956442	-0.06360060299999999	0.1388371125	-0.08244239440000001	-0.0093686009	0.11302488599999999	-0.1188174324	-0.0275509288	-0.1281957336	0.08804929869999999	0.0428978289	-0.029631007200000007	-0.061458178899999986	-0.0124591626	-0.0807699129	-0.225019202	-0.1788628069	-0.026390855699999997	-0.12268789460000001	0.0622427842	0.0537581836	0.0312972189	0.15125901460000002	0.09559369570000001	-0.040053979100000005	-0.0630350362	-0.0807673704	-0.13772261800000002	0.039218162	0.0856400764	-0.06271138150000001	0.052833327	0.0796770796	-0.0349850322	-3.0325500000000013e-05	-0.058085245999999986	-0.0091198627	-0.1152316339	0.0119860846	-0.07974585690000001	0.027594915600000002	-0.0164208647	-0.1577264572	0.0147048683	-0.0557602825	0.2256359661	-0.025844875	0.014888795900000001	0.0370483502	-0.14428305449999998	-0.049401201	-0.0769582137	-0.038383704399999996	-0.010963396	0.0328205914	0.0105059234	0.1365148197	0.18644089219999999	0.15639388710000002	0.0203794902	0.1050301767	-0.0746030739	-0.0336275822	0.0932419342	0.1105448089	0.0367193586	0.0663654074	0.02287278	0.0037789622	-0.034474863599999996	0.008826084	0.11763606509999999	-0.20533438559999997	0.0693060672	-0.20670777899999998	-0.1008843641	0.047767049900000004	0.0541145859	0.038509937599999995	0.0048152843	0.1266965835	-0.09473064810000001	0.0457674097	-0.1252987058	0.0548437232	0.1337281078	0.0042627521	-0.0078444336	0.1667616758	-0.0745895599	-0.0055650473	0.11200344289999999	0.0015978651999999998	-0.028962785	0.0527895152	-0.0780243238	0.1707698107	-0.0717123607	0.1207205288	0.11775003070000001	0.11285322490000001	0.00734028	-0.02012972	0.0004052056272783999	5.387971047840001e-05	0.0916958	-0.003988000000000033	1.5904144000000267e-05	0.008408119737640002	-0.0222354	0.030296700000000006	0.0004944130131600001	0.0009178900308900002	0.00159317	-0.00108412	2.5381906489e-06	1.1753161744e-06	-0.0006911630000000001	-0.0004188800000000001	4.777062925689999e-07	1.7546045440000005e-07	0.000308398	0.0	9.5109326404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32107.310546875	-68.125	1030879390.5534707	4641.015625	20471.87109375	25.552734375	652.9422340393066	419097506.0791168	21252.5625	-49.05859375	2406.745620727539	451671412.8164063	1.266167	21.914484	0.04205752	-0.10892479140000001	0.048988744400000006	-0.0318983657	0.0241441831	0.0414442029	-0.2072863261	0.0134335153	-0.033418940099999996	0.0344248321	0.10854937699999999	-0.0611384467	0.0078950574	-0.0307989289	0.0239879223	-0.13806340949999998	0.030413889	-0.0451532921	-0.0796537444	-0.1233297466	0.0266656121	0.0616967151	-0.1935235291	0.018975280900000002	0.08953380429999999	0.09250286140000001	-0.1309865777	0.1397188327	-0.1018443631	-0.0460589662	-0.0430812212	-0.0073220191	-0.1037385849	-0.0338169707	-0.09288807240000001	-0.008391799699999999	0.0415185992	-0.0487866404	0.1124762875	-0.0490960494	-0.0801640305	-0.0345635094	0.0170533439	0.025984652	-0.0259148452	0.1640050921	0.0781061361	-0.11556054240000001	0.0435667021	-0.0931574639	0.0061477578000000005	-0.1203042883	0.154561641	-0.0376273418	-0.030200777	-0.1113213875	0.1903180172	0.069598102	0.1185836443	-0.017729925	0.0510570525	0.0829662464	-0.0134083971	0.0785807014	0.032616333	-0.0002855706	0.1257771064	0.0337899161	0.1303984878	0.0734461845	-0.09822076119999999	0.0419072976	0.0859390215	-0.0756733418	0.0656254411	0.09727934949999999	-0.1429225207	-0.13902386279999998	-0.051523481399999994	-0.1037114746	0.0248976383	0.0279743053	-0.004180952700000001	-0.1290396809	0.12087558710000001	-0.0046380404	0.0479294796	-0.0722314229	-0.04402079	-0.0457906116	-0.0085106201	-0.011247080900000001	-0.0682359955	-0.0322630375	0.0301812815	0.12239448230000001	-0.1179429051	-0.0040515884	0.120326335	0.1161887065	0.1093977275	0.0136157	0.006275420000000001	3.9380896176400015e-05	0.00018538728649000004	0.07563459999999997	-0.01606120000000004	0.00025796214544000133	0.005720592717159996	-0.023218400000000004	-0.0009830000000000012	0.0005390940985600002	9.662890000000022e-07	0.0016371999999999995	4.4029999999999373e-05	2.680423839999998e-06	1.9386408999999447e-09	-0.000360435	0.00033072800000000013	1.29913389225e-07	1.0938100998400004e-07	0.000308398	0.0	9.5109326404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32089.083984375	-18.2265625	1029709310.9562721	332.20758056640625	20440.205078125	-31.666015625	1002.736545562744	417801983.63580704	21256.4296875	3.8671875	14.95513916015625	451835803.05963135	1.357414	23.493761	0.04560045000000002	-0.0725017295	0.0239645644	0.0483720852	0.04479708190000002	-0.0132631484	-0.07133043160000001	-0.1367012425	-0.008843678399999999	0.0527776964	0.026165574100000002	-0.0495078082	0.034073698900000005	0.0377513635	0.0177403458	-0.052137027300000006	-0.144773402	0.060531163799999996	-0.0517370743	-0.0654780245	0.1595233144	-0.08467790759999999	0.0321123041	0.17563743769999998	0.0049735566999999994	-0.0795876774	0.0132018349	0.027601440499999998	-0.128530899	-0.0088502779	-0.0803783887	-0.10293059210000001	-0.1596583888	-0.0159035098	-0.1564848389	0.0352097632	-0.1879596429	-0.1522448807	-0.0405797725	0.0044768190999999995	0.053386117000000004	-0.0604886103	0.16963297649999998	0.0183091756	0.0136676423	-0.0754783638	-0.0005551746	-0.0364325026	-0.1014688295	-0.0850529599	0.053547125	0.0365595172	0.0226687681	0.1456543112	-0.037043527799999997	-0.0768623806	-0.018269079299999998	0.1408132442	0.012082975900000001	-0.0248562862	0.0676715851	0.0101391552	0.0391361765	0.0248725344	0.0307944117	0.1858674927	0.027030517799999997	0.09185560279999999	0.10828476779999999	-0.056373923799999996	0.1737919047	0.050109092	-0.0561246316	-0.0084314053	-0.09125585259999999	0.0044579426	-0.1652277334	-0.1582340669	-0.0059063874	-0.022773033999999998	-0.0045357154	-0.0303584842	-0.013067423600000001	0.0799898363	0.1852382184	0.0969752542	-0.1598752847	0.1325990255	-0.08536827890000001	0.0789181483	0.060941908899999994	0.0630891019	-0.0281041044	0.0087516772	-0.1009028984	0.0372990447	0.044950506200000004	0.1326446609	0.1198669825	0.1143757435	0.10540925529999999	0.0274936	0.013877899999999995	0.00019259610840999987	0.0007558980409599997	0.0756391	4.500000000032256e-06	2.0250000000290306e-11	0.00572127344881	-0.0106199	0.012598500000000006	0.00011278227601	0.0001587222022500001	0.00133374	-0.00030345999999999954	1.7788623876e-06	9.208797159999973e-08	-0.000439366	-7.893100000000002e-05	1.93042481956e-07	6.230102761000003e-09	0.000308398	0.0	9.5109326404e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32048.048828125	-41.03515625	1027077433.6898842	1683.884048461914	20429.107421875	-11.09765625	123.15797424316406	417348430.0545082	21247.224609375	-9.205078125	84.73346328735352	451444553.6012307	1.080256	18.696789000000006	0.08559716	-0.1365199549	0.0220620538	0.054640981	0.054550910700000003	-0.0315201717	-0.0328826105	-0.1925200746	0.011763510800000002	-0.0369858204	0.0304992645	0.08570700880000001	-0.0562117302	0.056901824000000004	0.0560892916	-0.0383532492	-0.1409963797	0.181516393	-0.0686440156	0.0183336853	0.10019002269999999	0.007224223	0.0174145213	0.0776685095	0.07540320019999999	0.061184675099999995	0.1294071893	0.027318787999999997	-0.0797959894	0.0301227173	-0.027432658	-0.016283840900000002	0.10271265759999999	0.0314635435	0.1795631068	0.1442937537	0.1025587699	0.0768571494	-0.0245284969	0.076936331	-0.0244405186	0.0664204686	0.0015569117999999999	0.0863087987	0.11708934039999999	-0.0466423645	-0.1246929327	0.06898513860000001	0.0451023384	-0.0976399412	0.0691399255	0.0245615437	0.0175942615	0.0183688271	-0.073613859	-0.062126116900000014	-0.0845813324	0.1438217605	-0.0728217026	-0.0390155171	-0.0731225783	-0.0762918552	0.0854306549	0.0621145152	0.04207454730000002	0.18316281690000005	0.005656229699999999	0.031074988900000006	-0.0240762036	0.0675149948	0.0091388158	-0.033103625899999996	-0.0258069912	0.10031055650000001	-0.0880695949	-0.0853238128	-0.1190151631	-0.023697258500000002	-0.1062480318	0.0854065618	-0.0670014119	0.0884975702	0.0155182046	0.0337352877	-0.2441879605	-0.1402579263	-0.0717749845	0.0141032548	-0.0332764096	-0.08687693	0.0790650139	-0.1483307753	0.0102100404	0.0009870506	0.057995335700000004	-0.1100249161	0.0714462408	0.0240936673	0.11934271980000001	0.112315068	0.1009072399	0.0275266	3.299999999999831e-05	1.0889999999998884e-09	0.0007577137075599997	0.0389033	-0.0367358	0.0013495190016400002	0.00151346675089	0.00430461	0.01492451	1.8529667252100007e-05	0.0002227409987401	0.00122785	-0.00010588999999999998	1.5076156224999996e-06	1.1212692099999995e-08	-0.000262827	0.00017653900000000005	6.907803192899999e-08	3.1166018521000015e-08	0.0007040460000000001	0.00039564800000000007	4.956807701160001e-07	1.5653733990400007e-07	0.0	0.0	0.0	0.0	0.0	0.0
32155.12109375	107.072265625	1033951812.5537262	11464.470066070557	20421.529296875	-7.578125	57.427978515625	417038858.82312393	21262.875	15.650390625	244.9347267150879	452109853.265625	1.104318	19.113245000000006	0.05712553999999999	-0.0754251613	0.0177769856	0.018206078100000002	-0.0040435184	0.044900366799999994	0.0048409295000000005	-0.0094139807	0.0541703355	-0.1585334217	-0.0472187217	0.1350652137	-0.1633118341	-0.028050373700000002	-0.0683756253	0.0009958348	0.0212527336	-0.065746398	-0.1370435009	0.012427850800000001	0.12237645300000001	0.1612988826	-0.048720747800000005	-0.0522649531	-0.12419906230000001	-0.0248546079	0.2242130639	0.0029050052	0.0680500034	-0.1104370373	0.0117655849	0.0619658598	0.10371814019999999	0.0837122818	-0.08472451460000001	-0.1012836443	0.0521804842	-0.1083275878	-0.0634435807	0.0285715902	-0.017525622299999998	0.004768113300000001	0.0809101149	0.1420857816	-0.0157958655	-0.1092587241	-0.0093313141	0.0021527023	0.017677968500000002	-0.0372477482	0.0328221263	-0.0072546978	0.1157925762	-0.1725646377	0.0138168512	0.0455169395	0.020181539	0.0040231581	-0.1657127841	-0.142011634	-0.0325420744	-0.130529631	-0.09756476289999999	-0.0131596151	0.020346829599999998	-0.0069049475	0.056008071799999996	0.0237799799	0.0901950571	0.1463106265	0.0159713917	0.09828631339999999	-0.1067306901	-0.0631069494	0.0807408644	0.0131706391	-0.031846067400000004	0.1497406255	0.0044602837	0.0719122279	-0.05143451809999999	0.0076495712	0.1782745654	-0.0580531642	-0.0797914643	-0.0212108283	0.0806657934	0.060061030099999996	-0.1262818401	0.0781834383	-0.1424453218	0.0501525399	-0.0145083968	-0.0490468612	0.0378050952	-0.0387809851	-0.0386130746	-0.0628805317	0.11875383099999999	0.1100111431	0.0959136145	0.027508	-1.8599999999997088e-05	3.459599999998918e-10	0.0007566900639999999	0.0570636	0.0181603	0.00032979649608999985	0.00325625444496	0.0106613	0.00635669	0.00011366331769	4.04075077561e-05	0.000965167	-0.000262683	9.315473378889999e-07	6.9002358489e-08	-0.000511883	-0.000249056	2.6202420568899997e-07	6.2028891136e-08	0.0005639859999999999	-0.00014006000000000012	3.1808020819599994e-07	1.9616803600000036e-08	0.0	0.0	0.0	0.0	0.0	0.0
