csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
34032.8828125	n/a	1158237112.529358	n/a	22916.40625	n/a	525161675.4150391	n/a	23286.345703125	n/a	n/a	542253896.2054482	n/a	n/a	n/a	-0.0017505472	-0.106825686	0.0472617364	-0.09906489660000001	-0.026826155	0.0567354797	-0.1910801241	0.1321061716	-0.031180749599999998	0.158694427	-0.1422149084	0.1393317062	-0.06862430480000001	0.150099579	-0.1926785025	0.043636589100000005	-0.046181386399999996	0.1333358956	-0.0390815425	0.25665508670000003	-0.09945113779999999	0.06362645980000001	-0.1220018018	0.0542046555	-0.0654395538	0.0259379878	-0.12036003880000001	0.10718080349999999	-0.035560621699999996	0.025693072799999998	-0.12168745710000001	0.1646717109	-0.0158779132	0.21260732570000002	0.0326298683	-0.1363871209	-0.012974615	-0.0988366409	0.1451915318	-0.1157990716	-0.021052571200000002	0.0873287537	0.0736043638	0.1337501303	-0.1429393319	-0.0065473981999999995	-0.0768528181	0.037366235	-0.0414320053	0.0296904558	-0.1028904122	0.0220001852	-0.154839652	-0.048937459800000006	0.0489269689	-0.18909306829999997	0.1698287279	0.2073010065	-0.0141328394	0.1358337168	-0.0548540619	0.014953273799999996	-0.1271336957	0.15440748210000002	-0.1850048252	0.0684406296	-0.1214602737	0.0762529871	-0.1136296407	0.0771308905	-0.0083733896	0.1353058076	-0.011644066599999999	0.019071765900000003	-0.023705145499999997	0.0656609548	-0.0823221347	0.022456566600000002	-0.040903165299999995	0.08626353619999999	-0.0284677958	-0.0811914154	0.24210727070000002	0.1342909582	-0.1467094165	0.0048544597	0.0259520272	0.0465914749	-0.1197149043	-0.1020436461	0.01432642	0.21600972870000001	-0.1492674986	-0.0069737003	-0.0706724629	0.1403174844	0.1217078847	0.1216831682	0.1216419777	-0.0462364	n/a	n/a	0.0021378046849600003	-0.141456	n/a	0.020009799936	n/a	-0.118482	n/a	0.014037984323999995	n/a	0.0016825	n/a	2.83080625e-06	n/a	-0.000270535	n/a	7.318918622500003e-08	n/a	0.00118798	n/a	1.4112964803999995e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33937.1796875	-95.703125	1151732165.1416626	9159.088134765623	22859.662109375	-56.744140625	522564151.75479513	3219.8974952697754	23246.634765625	-39.7109375	1576.9585571289062	540406027.9263649	1.178454	24.468481	0.0821461	0.13162759599999999	-0.0648270039	-0.07393782230000001	-0.0291531056	-0.13038256410000001	0.0975421953	-0.1068925596	0.163879515	0.011269391399999999	0.1449839233	-0.129572918	0.09008641699999999	-0.0240419535	0.025635	-0.1214677517	0.14674741089999999	0.0085332922	0.0102305523	0.1671636963	0.0739597679	-0.1517287983	0.1125147517	0.07847329730000001	-0.0494087557	0.0352373697	0.07817242099999999	-0.031374763199999996	-0.0652058284	-0.0360740459	0.0854771875	0.0370448099	-0.0894684211	0.057310535	-0.1648771711	0.0080180635	0.047957008499999995	0.0088492886	0.1270767782	0.11313662029999999	0.1016486829	-0.0728660629	-0.09778114519999999	-0.0532592597	0.0232500834	-0.0504514099	0.0335626399	0.0040596365999999995	0.11866345439999999	0.0546775545	0.0346052432	0.051346523	-0.13385393439999999	-0.21716939829999998	-0.1504931724	0.0630634855	-0.1902385864	0.08058758860000001	0.15845249779999998	-0.0314316544	0.10433975949999999	-0.0289066356	-0.1345124038	-0.0043731934	0.18132936289999999	-0.09527531939999999	0.0037598417999999997	0.0774608651	0.161353092	0.042588568	0.0871074754	-0.023353122999999996	0.0303769557	0.1004864141	-0.0852872668	0.102237546	0.031954509	0.0754806339	-0.1220898459	-0.0404391898	0.0149091652	-0.1290692028	0.030073580699999998	-0.0908926689	-0.139491144	-0.0917606777	-0.0192642926	-0.0820757936	-0.0362818996	0.1022918479	-0.10151312960000004	-0.0644340781	-0.096876535	-0.030109165400000002	-0.0608525216	-0.039684119	0.049854347800000004	0.1216419777	0.12141962949999999	0.12104935019999999	-0.0463066	-7.019999999999249e-05	4.928039999998946e-09	0.0021443012035599995	-0.127581	0.013874999999999998	0.016276911561	0.00019251562499999995	-0.100903	0.017578999999999997	0.010181415408999998	0.00030902124099999983	0.0011075999999999998	-0.0005749000000000003	1.2267777599999996e-06	3.305100100000001e-07	-0.000516263	-0.000245728	2.66527485169e-07	6.038224998399997e-08	0.0013797900000000005	0.0001918100000000006	1.903820444100001e-06	3.679107610000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34100.3828125	163.203125	1162836107.9590454	26635.260009765625	22953.396484375	93.734375	526858410.16891867	8786.133056640625	23378.3671875	131.732421875	17353.430973052982	546548052.3535767	1.175386	24.404768	0.058929255	0.1009354077	0.124824918	-0.157187648	-0.0720889066	-0.062490925499999996	0.0424899303	0.1312703089	0.122803459	0.13219007859999998	0.1510648965	-0.0653019941	0.054125707300000006	0.1424986189	-0.044756272699999995	-0.1020060887	0.2388455461	-0.0086533384	-0.0685370743	0.0731750862	0.025301959300000003	0.16184472619999998	-0.110735211	0.0605508529	-0.037485601	-0.0084718776	-0.07610142219999999	-0.023855420800000002	-0.0538852924	-0.1587319318	0.1759740936	0.0285713311	0.0837359501	0.0971277556	0.0579737763	-0.051585209900000005	-0.0432497771	-0.0451151988	0.0780901835	0.0699344189	-0.1858095984	0.0063010586	0.0867468734	-0.0063662413000000004	0.0356363139	0.13363420439999998	0.0834157701	0.1372699135	0.0443805734	0.1566058357	0.0428325656	-0.0320063778	-0.0395924056	-0.3213884882	-0.0376710913	0.020017501	-0.0698106869	-0.1418163707	0.042840227800000005	-0.1579358743	0.0220837329	-0.0102724594	-0.3058508143	0.0518467945	0.0971519249	-0.08114332269999999	0.0627637408	0.0350188295	-0.0392566046	-0.0394979581	-0.0983207969	0.2290293752	0.011452137099999999	0.0066550087	0.07196986080000001	0.0181614056	0.014000328000000001	0.0743167949	-0.0698694505	-0.0666695717	0.007315189699999999	-0.021078751	0.0742748495	0.015050356899999999	0.0081200966	-0.1656028483	0.025542388500000002	0.18588486199999998	0.050929868899999994	0.029308704799999998	0.0363814123	0.0601481644	0.0723285845	0.039002069300000004	0.0393052796	0.055533920099999995	-0.057758885499999996	0.1215101995	0.120893123	0.1198669825	-0.0497001	-0.003393500000000001	1.1515842250000005e-05	0.0024700999400100003	-0.114205	0.013376	0.013042782025	0.00017891737599999994	-0.0951333	0.005769699999999989	0.009050344768889999	3.328943808999987e-05	0.000902433	-0.0002051669999999998	8.14385319489e-07	4.209349788899992e-08	-4.53589e-05	0.00047090410000000005	2.0574298092100005e-09	2.2175067139681e-07	0.00132806	-5.173000000000048e-05	1.7637433636e-06	2.6759929000000497e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34104.81640625	4.43359375	1163138502.1040194	19.656753540039066	23001.431640625	48.03515625	529065857.51834494	2307.376235961914	23500.072265625	121.705078125	14812.126041412354	552253396.4895973	1.272597	26.423191	0.12774414999999995	-0.1144853398	0.0002642153	-0.0578147401	-0.0059782507999999995	0.13072854539999998	0.0239182742	0.0009599691	0.0113843129	0.2433968707	0.0284816252	0.0603183053	0.1008032999	-0.0760463916	-0.10741089919999999	0.0348282502	0.166038753	-0.1558599588	-0.0949406994	0.0450765452	0.1766584793	-0.0529998879	-0.05783957980000001	-0.0500569106	-0.08685578039999999	0.054114074500000005	0.0313051304	-0.027830906000000002	-0.0035739529	0.0833425937	-0.0060362154	-0.1201204737	0.04967333	-0.1139130811	-0.1707201532	-0.1763204624	0.11183321630000001	-0.1266225194	0.011437232700000001	-0.038704428900000004	0.1539005379	-0.12218244810000001	0.000763212	-0.061363720499999996	-0.0354383217	0.0898306591	0.0299232348	-0.1018455834	-0.0332618162	0.1483349876	-0.023815789900000002	0.17954197100000002	0.2060226382	-0.0186205405	0.1322887357	0.0046176223	0.0028127748	0.033187771	-0.0543064416	-0.1914709297	0.1016543988	-0.10430889189999999	-0.1065093191	0.1423737263	0.0425346895	-0.1377530061	-0.1275850248	-0.005777899699999999	0.0757573471	-0.0934385415	0.028290046200000002	0.0099081048	0.17575368149999998	-0.0540249784	-0.09298359460000001	0.0565042965	-0.0157840257	-0.11606239970000001	-0.0228770467	-0.0229615916	0.0091677554	0.0344161369	0.022301230699999997	-0.24504658399999998	0.0385617821	-0.053893284900000005	0.0680704105	-0.24117709920000002	-0.108154728	-0.0327401066	0.0188237546	-0.0468581072	-0.0802184971	0.022213206200000002	-0.0103233479	0.0030307369	-0.21170375019999998	0.1213126213	0.12010478890000001	0.1181006348	-0.0532875	-0.0035874000000000045	1.2869438760000032e-05	0.00283955765625	-0.07435789999999999	0.03984710000000001	0.0055290972924099974	0.0015877913784100009	-0.146003	-0.05086969999999999	0.021316876009	0.002587726378089999	0.00028536400000000003	-0.000617069	8.143261249600003e-08	3.8077415076100003e-07	-4.53589e-05	0.0	2.0574298092100005e-09	0.0	0.0013797900000000005	5.173000000000048e-05	1.903820444100001e-06	2.6759929000000497e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34380.35546875	275.5390625	1182008842.157608	75921.77496337889	23050.529296875	49.09765625	531326900.8660927	2410.579849243164	23509.603515625	9.53125	90.8447265625	552701457.4618874	1.87277	38.884697	0.1964982	-0.3191698856	-0.1043500864	0.176473806	-0.19900752010000008	0.3060250544	-0.0700767088	-0.2599985214	-0.1563786238	0.1100834277	0.1748280114	0.1552747491	0.1886907904	0.024599703599999998	0.0834065225	0.1316735326	-0.0712315473	0.009580275899999999	0.160936264	-0.1530028805	0.29299360879999997	0.1232306827	-0.08584635119999999	0.0363699835	-0.0435024033	0.1204511202	0.015573196599999999	0.0714202944	0.102059425	-0.1018865537	-0.062289404699999995	-0.0275841073	-0.1179859508	-0.011130221599999999	0.0533143286	-0.0124266978	0.0264869985	0.0919396542	-0.0765028068	-0.1514945767	-0.0141000624	-0.0546773132	-0.0170831047	-0.1341225701	0.0207692057	-0.0771847358	-0.0128633953	-0.2928618666	-0.1514223389	-0.074316166	0.094622316	-0.1323889234	0.4170856971	0.0959913574	0.2893394332	-0.022503022400000003	0.06265263389999999	0.33632180429999997	0.0846107886	-0.2303023998	-0.05097331980000002	-0.0719865302	0.0437276142	-0.0174685249	-0.0712534719	0.09893113070000001	0.0625382008	-0.1852903271	0.0926452192	-0.2157933552	-0.11345079970000001	0.1158029346	0.0793887237	-0.060562687000000004	-0.1624971647	-0.1212869952	0.0655584007	-0.0288497294	0.0190363819	0.1591475932	-0.045507299400000006	0.0657744138	-0.16103347169999999	-0.0173915633	-0.015430576100000001	0.0123363777	-0.0183423662	-0.0093082711	0.1308960216	-0.0089669363	-0.059668224699999994	0.0941829565	-0.1253638658	0.015216334199999999	-0.07404605480000001	0.0085711141	0.0765809932	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0537013	-0.0004137999999999989	1.712304399999991e-07	0.00288382962169	-0.162799	-0.08844110000000001	0.026503514401	0.007821828169210001	-0.184351	-0.038347999999999986	0.033985291200999995	0.0014705691039999995	0.00167127	0.001385906	2.7931434129000004e-06	1.9207354408360002e-06	-4.53589e-05	0.0	2.0574298092100005e-09	0.0	0.0013797900000000005	0.0	1.903820444100001e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33944.71875	-435.63671875	1152243931.0166016	189779.3507232666	23025.033203125	-25.49609375	530152154.0050087	650.0507965087892	23348.63671875	-160.966796875	25910.30969619751	545158836.6241609	1.764898	36.644939	0.256101105	-0.0016237089999999999	-0.0636667126	0.0075662868000000005	-0.0788747006	0.1530581935	-0.08486555890000001	-0.1284262714	-0.0414397539	0.1265779379	0.0139381282	-0.29018300399999997	-0.0611197787	0.0256070868	0.1081965698	-0.1651960624	-0.0825538225	0.0001674437	-0.1534889758	-0.0295335854	-0.0030590466	0.0716159041	0.009939965	-0.09429894470000001	0.0297173413	0.132617789	0.0243212958	0.12170003130000001	-0.1151447803	0.1126647766	-0.0106921764	0.0030926914	-0.0673505137	-0.0075247902	0.0972534425	0.0205503465	-0.029794067999999996	-0.0142062152	0.272142122	-0.1534317465	0.0079556598	0.1033683899	0.013798006399999998	0.24585000210000002	0.0218401795	-0.012016229199999999	-0.0347232465	-0.0451348716	0.0610791279	-0.024429122	0.044640940700000006	-0.1361547355	0.048682031699999996	-0.0845949761	0.19422496579999998	-0.07359180059999999	-0.011788574599999999	0.1747869063	0.0504628504	0.141091962	0.17491359210000001	-0.0223667022	-0.0994444413	-0.16958660379999999	0.014016114199999999	-0.0804538	-0.030984495299999998	0.0068184975	-0.030844768999999998	0.1277168409	-0.1232306351	0.0050444878000000005	-0.0148588053	-0.1783029957	-0.0141056242	0.0660016782	0.039665644300000004	0.1197942848	4.4060299999999996e-05	0.0434987473	-0.0946573363	0.1022151141	-0.0439811922	-0.1443977431	-0.0004568066	0.1024461137	-0.0485562872	0.1351585298	-0.1365141111	0.0967861599	0.0525022337	-0.0664747717	0.12301864859999999	-0.0874608378	0.09665828060000001	0.0037519439	0.0395007599	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0648765	-0.011175200000000005	0.00012488509504000007	0.004208960252250001	-0.068325	0.094474	0.004668305625	0.008925336676	-0.0815882	0.1027628	0.0066566343792399995	0.010560193063839998	0.00128266	-0.00038861000000000017	1.6452166755999996e-06	1.5101773210000017e-07	-0.000610531	-0.0005651721	3.72748101961e-07	3.1941950261841e-07	0.0013797900000000005	0.0	1.903820444100001e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33884.859375	-59.859375	1148183694.8635256	3583.144775390625	22957.25390625	-67.779296875	527035506.9160309	4594.033084869385	23357.369140625	8.732421875	76.25519180297852	545566693.171421	1.470315	30.528442	0.157368305	0.0496320437	-0.028477370699999997	-0.0594495659	0.043296948200000004	0.0185961254	-0.0102012797	-0.038017973	-0.002794703	0.1063747737	-0.1053012211	-0.0935432689	-0.021387888799999998	0.1773230458	0.0938289446	-0.17482634589999999	0.12191431789999999	-0.0101439206	-0.126411195	0.08486907640000001	-0.055429850999999995	-0.0799668737	0.1533715327	-0.0065296006	0.08301238179999999	0.0108696273	0.027787619500000003	0.0880416531	-0.011954125800000001	0.0627237657	-0.0693228515	0.062421442800000004	-0.23427753910000002	0.0288611146	-0.0475759544	-0.0457248788	-0.0303614491	0.045515029299999996	-0.0992706801	-0.09655262390000001	0.0839011815	0.0780623491	-0.0356912318	0.0310552073	-0.13869665539999998	-0.047593077000000004	-0.0337285107	0.0208173424	0.0647395413	0.0384997532	-0.09997001900000001	-0.1223652499	-0.0342080953	-0.14932351189999998	0.02927021	-0.0212516465	-0.0055015164	0.0683815309	-0.1408843595	0.07020799650000001	0.0072981658	-0.050916036	-0.1746542946	-0.0809084619	0.19107243780000002	-0.0931074304	-0.0387820931	0.0554585756	0.0748249268	0.1980401668	0.0037145086	-0.1226235972	-0.1188012392	-0.022394141	0.0718507362	0.0393529511	0.0297496343	0.0858713918	-0.038572415	0.0577543288	-0.0259272233	0.1512529622	-0.12888264189999998	-0.10195234539999999	-0.0778230049	0.1419069144	-0.046955386200000004	-0.0067702343000000005	0.1406796039	-0.0165072242	0.0039204474	-0.0618487509	0.0036085903	0.06257478849999999	-0.0355115568	-0.0164390594	0.0301635472	0.120326335	0.1161887065	0.1093977275	-0.0291099	0.03576660000000001	0.0012792496755600006	0.0008473862780099999	-0.041013199999999986	0.027311800000000004	0.0016820825742399994	0.0007459344192400003	-0.09359990000000004	-0.012011700000000042	0.008760941280010008	0.000144280936890001	0.0007988610000000001	-0.0004837989999999998	6.381788973210002e-07	2.3406147240099984e-07	-4.53589e-05	0.0005651721	2.0574298092100005e-09	3.1941950261841e-07	0.000783197	-0.0005965930000000005	6.13397540809e-07	3.5592320764900063e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34148.93359375	264.07421875	1166149665.5903473	69735.19300842285	22937.3046875	-19.94921875	526119946.3272095	397.9713287353516	23426.59765625	69.228515625	4792.587375640869	548805477.747818	1.333224	27.681988	0.106635705	-0.0111098743	-0.0173813018	-0.0481066395	-0.0589857185	-0.021410358799999998	0.0194400403	-0.0234981108	0.0286826285	0.0966732472	-0.0355888303	0.0172345156	-0.06747893320000001	0.057537409500000004	0.015532451200000004	-0.1133766181	0.0580430079	-0.0941669034	0.1223233826	0.012034258999999999	-0.15781208119999998	0.0348436629	-0.0074304652	-0.0054173825	0.0799136637	-0.0847408182	0.08427606650000001	0.0243262092	-0.0392878985	-0.1495047927	0.043320229800000006	-0.0022673029	-0.0281252841	0.017524209199999998	-0.1717516045	0.1006471305	-0.0735767095	0.0113705776	0.1762418125	-0.08108231269999999	-0.0536739082	0.006336320899999999	-0.0407456211	-0.13710979339999999	-0.0562985567	-0.0117525687	0.13644261	-0.012061875	0.0004890895999999999	0.0600109617	0.0688395665	0.0751602445	-0.0072217834	-0.021038237400000003	-0.024120445499999997	0.0048599846000000006	-0.0230249639	0.036487316400000004	-0.1172868199	0.0071081204	0.0285987217	0.013833026799999999	-0.1395679117	-0.0649792062	0.0720157468	0.007024880600000001	0.0286735215	-0.006234453399999999	-0.1989849322	-0.024339356	0.0429296096	-0.0953526844	-0.0164930766	0.09473818269999999	0.0643065506	-0.0476758031	0.005470458	0.0069879631	-0.031537093100000003	0.0570164005	0.0955626672	-0.049988552699999994	0.0808007778	-0.09260111019999999	-0.10745376039999999	-0.0031214565999999997	-0.0017467908999999999	0.1321652549	0.0027797037	0.0623336968	-0.0170490966	0.08153755780000001	-0.1044210068	0.0249362243	0.0672914726	-0.0424520476	-0.0459056613	0.1198669825	0.1143757435	0.10540925529999999	-0.0291607	-5.080000000000362e-05	2.580640000000368e-09	0.0008503464244900001	0.0198656	0.06087879999999999	0.0003946420633599999	0.003706228289439999	-0.0817061	0.011893800000000038	0.006675886777210001	0.00014146247844000088	0.000473082	-0.00032577900000000016	2.2380657872399997e-07	1.0613195684100007e-07	-0.000267326	-0.0002219671	7.146319027599998e-08	4.926939348240999e-08	0.000911697	0.00012849999999999993	8.311914198089999e-07	1.651224999999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
34073.69140625	-75.2421875	1161016446.048355	5661.386779785156	22903.2109375	-34.09375	524557071.2476196	1162.3837890625	23370.125	-56.47265625	3189.160903930664	546162742.515625	1.393062	28.924435	0.202575865	0.016359188	-0.0349013502	0.067329004	0.0388706765	-0.0616930761	-0.0166125352	-0.0051338299	0.052817985	-0.20410499070000002	0.0297297311	-0.0425268758	-0.0068688661	-0.0617995066	-0.0418659526	0.080420313	-0.0596192012	-0.030547399700000002	0.2619250964	0.149938856	-0.0201098402	-0.009489542	-0.036345750499999996	0.025677122099999998	-0.0232421331	-0.0385411614	-0.10901583529999999	0.0644516646	-0.0829267516	-0.0654715517	0.0778993821	0.11568028779999999	-0.1079667399	-0.0221547471	0.029856208	0.1431757136	-0.0021456899	0.0562072447	0.0623704948	0.1142784874	-0.04325447809999999	-0.0115200254	0.0220789076	0.0490636181	-0.0643109591	0.024340806200000002	0.05777732980000001	0.0051065427	-0.0109081767	-0.09543513029999999	0.0009897567	0.0622062892	-0.0772445329	0.0135848694	-0.0757872245	-0.0084765116	-0.057678392599999996	-0.0489279122	0.141911019	0.1358838302	-0.0692794179	0.0215265979	0.0920017047	-0.042281044299999994	-0.0207770411	0.139615346	0.058947427699999985	0.0968461773	0.0110787096	-0.16779660920000006	0.1551495952	0.0650205725	-0.0192288166	0.034496152599999996	0.0530667405	-0.0926669288	-0.10365465210000001	0.0918749119	0.0153527685	0.1019852827	-0.0095566329	-0.147501146	-0.037083129	0.0274218614	-0.1516024614	-0.043337502300000004	0.0019762561	0.17049207289999999	-0.12004544439999999	0.1274481244	-0.0167204876	-0.08707381189999999	-0.0506811199	0.0655285506	0.045332139400000006	-0.0598776709	-0.0998273885	0.11934271980000001	0.112315068	0.1009072399	-0.0241773	0.004983400000000002	2.4834275560000026e-05	0.00058454183529	-0.0901288	-0.1099944	0.008123200589439999	0.01209876803136	-0.0392438	0.0424623	0.0015400758384400005	0.00180304692129	0.000121883	-0.000351199	1.4855465689e-08	1.2334073760100002e-07	7.659029999999999e-05	0.0003439163	5.866074054089999e-09	1.1827842140569e-07	0.000704097	-0.00020759999999999995	4.957525854090001e-07	4.3097759999999976e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33839.765625	-233.92578125	1145129737.5549314	54721.27113342285	22890.732421875	-12.478515625	523985630.8098793	155.7133522033691	23333.755859375	-36.369140625	1322.7143898010256	544464162.5049171	1.052201	21.847052	0.09431807999999996	0.0871681193	0.0101203297	-0.0483664883	0.145110965	-0.11721018529999999	0.0453155992	-0.010454215400000001	0.061934484299999995	-0.0359211229	-0.08855406210000001	-0.0383617375	0.0893103083	0.0145139947	0.0293489816	-0.022871949500000002	0.038428868	0.0337689952	-0.0980439408	0.0676354774	-0.0833541374	-0.0702943223	0.0005604136	-0.0012482969	0.0206788964	-0.11546847269999999	0.032424611	0.0398936565	0.0408867522	-0.0082691911	0.08840295529999999	0.018494831399999998	0.1439465095	0.0176647081	0.0638527127	0.0396362861	0.1185260957	0.20876023079999997	-0.2282420463	-0.0210824527	0.055800907000000004	-0.0217841481	-0.030698969399999998	0.0261667054	-0.028771567999999997	-0.1317889996	-0.0996347177	0.0581699525	0.0725106754	-0.0038329217	-0.17495521600000002	-0.0678232793	-0.0596043667	-0.0616994054	-0.1364734713	0.025587297999999998	-0.0574042767	-0.0108103129	-0.0268698878	0.0200753223	-0.0050963136	-0.07614399919999999	0.008163105300000001	0.0102835893	0.036222963500000004	-0.0512265034	-0.0229405151	0.1068235093	-0.026058299500000003	0.092448045	-0.010520033799999998	-0.026660050499999997	0.035169379199999996	0.0642331922	0.1283195415	-0.040281961	0.0162578504	0.0445821513	-0.0667205613	-0.0768758516	0.0230980529	0.0052868644	0.0020877136	0.2394958833	0.14893232539999998	0.0264176802	0.0173538434	-0.2159030675	0.1453094559	0.047969045700000004	-0.030322676099999998	-0.0692053063	-0.0480256862	-0.0119261324	0.08245724780000001	-0.0039772451	0.19720793809999998	0.11875383099999999	0.1100111431	0.0959136145	-0.0170364	0.007140899999999999	5.099245280999998e-05	0.00029023892496	-0.048357	0.041771800000000005	0.002338399449	0.00174488327524	-0.0328497	0.006394100000000007	0.0010791027900899997	4.0884514810000094e-05	-0.000424625	-0.000546508	1.80306390625e-07	2.9867099406400003e-07	5.7307700000000014e-05	-1.9282599999999984e-05	3.2841724792900012e-09	3.7181866275999936e-10	0.000918532	0.000214435	8.437010350240002e-07	4.5982369225000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
