csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31
33779.3203125	17.93359375	1141042480.774475	321.61378479003906	22637.486328125	-23.58984375	512455787.2560463	556.4807281494142	23260.640625	-56.63671875	3207.7179107666016	541057402.2854004	0.679629	20.013109	0.08187156999999999	0.012092263700000001	-0.0394042062	-0.0014216373	-0.0382801855	-0.0068321084	0.0094171495	-0.0013919607	-0.0331289691	0.09369211640000001	0.0072160388	0.00041542300000000016	0.0531851416	-0.0155891054	-0.0081002996	0.015348663899999997	-0.0341365479	0.0415646634	0.08608782050000001	-0.0103993796	0.017058146	-0.0437142016	0.0177406082	-0.1005197317	0.0431084443	-0.044748191	0.1119897116	-0.0725679306	-0.0088628324	0.024804604900000003	0.022523706600000002	0.044623513	-0.023256380299999997	0.010656485700000001	-0.0355418982	0.08032349849999999	-0.0382821934	-0.0005718516	0.007659768000000002	0.0096448856	0.0367796585	-0.0876082141	0.0060800705000000005	-0.0173309561	-0.04277016610000002	0.01627114	0.0267537368	-0.061150106100000004	0.0227087595	-0.004184969	0.0522983758	0.0487703873	0.0784886521	0.0866900326	0.0188739195	-0.0121453749	0.0016572507	-0.0699652652	0.1495647126	-0.1034282839	-0.042690857699999994	-0.0427550862	0.039453221600000005	0.051050974299999996	0.0956104674	0.0667182767	-0.010973431100000002	-0.081360845	-0.09759167619999999	-0.0488621241	0.0100141	0.004029469999999999	1.6236628480899994e-05	0.00010028219881000001	0.238091	-7.899999999999574e-05	0.056687324281	6.240999999999327e-09	0.45075	0.041209	0.2031755625	0.0016981816809999994	0.0008566839999999999	-0.0004956560000000001	7.339074758559998e-07	2.456748703360001e-07	-0.000154135	0.00021722400000000005	2.3757598225e-08	4.7186266176000015e-08	-0.000934504	1.8202000000000257e-05	8.732977260159998e-07	3.3131280400000936e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33782.13671875	2.81640625	1141232761.284317	7.9321441650390625	22655.470703125	17.984375	513270352.7801552	323.437744140625	23213.078125	-47.5625	2262.19140625	538846996.0373535	0.8020979999999999	23.619488	0.09628573	0.023354166699999998	-0.028086164700000003	0.022090019	-0.0522731098	-0.023468212000000002	-0.0087965774	-0.0171304298	-0.0237689015	0.0961598291	0.0337077606	-0.0114650683	0.0585585054	-0.0837629237	-0.06310898150000001	-0.022655521	-0.0661389492	0.059587698700000004	0.0522793409	0.011421983	0.052992480099999996	0.0411906743	0.035578950899999996	-0.0384153647	0.054265942000000005	0.0637039789	0.05544316690000002	-0.0265988278	-0.10176210150000001	0.06078345900000001	0.027337362599999998	0.0272238717	-0.0544609048	-0.026207332200000003	-0.0130051374	0.0861040485	-0.0542943147	-0.0237212071	-0.0031660346999999997	0.0297096088	0.0323145835	-0.09387246380000001	-0.0105530581	-0.006828450799999999	-0.0377616515	0.0571098579	0.08273579639999999	-0.020229524	0.06769197889999999	0.054510877400000005	0.0765600096	0.11934422300000001	-0.0007962166000000001	0.007648067	0.0069355684	-0.036016589	0.0041094341999999996	-0.1145162319	0.1302798618	0.0066053284999999995	-0.058319143	-0.1256924824	0.0034891126	0.030373819500000006	-0.024949912	0.0655400171	-0.0140901232	-0.08400935539999999	-0.0960293686	-0.0418659738	0.00382527	-0.006188829999999999	3.830161676889999e-05	1.46326905729e-05	0.21145	-0.026641	0.0447111025	0.0007097428809999999	0.4473	-0.003450000000000009	0.20007729	1.190250000000006e-05	0.00180664	0.000949956	3.2639480896e-06	9.02416401936e-07	-0.000371359	-0.00021722400000000005	1.3790750688100005e-07	4.7186266176000015e-08	-0.0009674420000000002	-3.293800000000026e-05	9.359440233640005e-07	1.0849118440000172e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33696.609375	-85.52734375	1135461483.3713381	7314.926528930664	22587.205078125	-68.265625	510181833.2412758	4660.195556640625	23156.888671875	-56.189453125	3157.2546424865723	536241492.9616127	0.887935	26.147129	0.09371486999999998	0.0140385797	-0.0369858232	-0.0095102744	-0.0382944137	-0.0424445533	-0.0383176084	0.013890995	0.0296668371	0.012750411100000001	0.0180762735	0.0455045857	0.1069801368	-0.1263198687	-0.0154713937	-0.0197993224	-0.0052063269	0.0751690416	0.0093020528	0.0017422668	0.0663619102	0.0341548402	0.0328358718	-0.044442955	-0.028488139	0.0550203286	0.0498535729	-0.0167825235	-0.0151650803	0.09269362589999999	0.0177317957	0.0434848901	-0.0701960978	-0.0404539704	-0.037344797	0.0395579591	-0.040064576	-0.0416148317	-0.0317969995	-0.0057853028	-0.027773427200000003	-0.005793941800000001	-0.0335956285	-0.0771074718	-0.044797831100000005	0.124635941	0.0493178755	0.0213009473	0.0334177816	0.062785882	0.0201796403	0.0908592071	-0.0363573109	0.0353415959	0.033419420899999996	-0.0938792327	0.019546561100000002	-0.043318805999999994	0.088054834	-0.019766475500000002	-0.10878803050000001	-0.129085587	0.0202438383	0.0238177511	0.049024085099999996	0.06434558650000001	-0.01719291	-0.0864713441	-0.0940880769	-0.034611705699999995	0.00741402	0.003588750000000001	1.2879126562500002e-05	5.49676925604e-05	0.227998	0.01654800000000001	0.051983088004000005	0.00027383630400000026	0.434157	-0.013143000000000016	0.188492300649	0.00017273844900000043	0.00258525	0.0007786099999999999	6.6835175625e-06	6.062335320999999e-07	-3.98126e-05	0.00033154640000000003	1.58504311876e-09	1.0992301535296002e-07	-0.0008688959999999998	9.854600000000046e-05	7.549802588159995e-07	9.711314116000093e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33734.5859375	37.9765625	1138022288.3745728	1442.2192993164062	22581.974609375	-5.23046875	509945577.25845724	27.35780334472656	23131.689453125	-25.19921875	635.0006256103517	535075056.9558144	0.628342	18.502861	0.06408486999999995	0.0307392585	-0.0093008871	0.006549043399999999	-0.042809394400000006	-0.012374481000000001	-0.0256290435	0.056310185599999986	0.0101423047	0.0081737775	0.0060787691	0.055097458700000004	0.043836725099999994	0.031782303	-0.08133354870000001	0.059556431500000014	-0.0743763225	0.051712492199999995	0.0286521837	0.0473722745	0.0580590641	0.0061719747	0.07222502730000001	-0.013856586499999999	0.0034091199	-0.04386079650000002	0.027304841899999998	-0.0756639791	0.0372164127	0.0129788615	0.0383396855	0.0094650104	-0.0384902105	-0.0235271917	-0.0484473366	0.0242529685	-0.0432604642	-0.017173858	-0.022183706299999998	-0.0578876341	-0.0053855439	-0.0109301114	-0.0237027553	-0.057982804400000004	-0.0247363348	-0.0817650601	0.0872645523	-0.0648008249	0.0191771126	0.043846917199999995	-0.049088872699999994	0.049717884000000004	0.0046116556	0.0136525159	0.0007259055000000001	-0.0584302616	0.039582130099999994	0.0281231493	-0.009791151	-0.1039608981	0.0191970825	-0.0317638239	-0.0731490866	-0.010369773	-0.0303988976	0.0631352795	-0.0202787295	-0.0887413447	-0.0917754626	-0.027144045	0.008435309999999998	0.0010212899999999976	1.0430332640999952e-06	7.115445479609998e-05	0.248271	0.020272999999999985	0.061638489441	0.0004109945289999994	0.46268	0.02852300000000008	0.2140727824	0.0008135615290000044	0.00244994	-0.00013531000000000006	6.002206003599998e-06	1.8308796100000008e-08	-8.956919999999997e-05	-4.975659999999997e-05	8.022641588639994e-09	2.4757192435599973e-09	-0.000969181	-0.00010028500000000029	9.39311810761e-07	1.005708122500006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33765.69140625	31.10546875	1140121916.142105	967.5501861572266	22546.8125	-35.162109375	508358753.91015625	1236.3739356994631	23125.20703125	-6.482421875	42.02179336547852	534775200.2381744	0.6161760000000001	18.144625	0.08776947999999997	0.0351121857	-0.0216240818	0.0078411869	-0.047901743499999996	-0.0177680736	-0.041398404900000005	0.0532593915	0.0469521036	-0.0396863627	-0.013957449399999999	0.1205393759	0.0700708975	-0.08857431130000001	0.0166044577	0.0651525434	0.051871983600000005	0.08519134689999999	0.0317003608	0.004082181	0.0404714807	0.0614153105	0.0231510737	0.0546116449	-0.0695447063	-0.0289122394	0.0062592878	-0.0678220404	0.0751100549	-0.050607237400000005	0.0380772313	0.0372056167	-0.0233177941	0.0027257975	-0.0441298383	0.048575689500000005	-0.0476475445	-0.0257658557	-0.0446538	-0.0556626109	-0.0503469173	0.0544944171	-0.0380782367	-0.1388026913	0.0185413499	0.08183609309999999	0.028705758999999997	-0.0174421614	-0.0417569992	0.033978190400000004	0.0264649921	0.0654420015	-0.048262682	-0.0036674847999999998	-0.0178848796	-0.0549805265	0.0354554117	0.06088236530000001	-0.0090496029	-0.1072631071	0.025981672799999998	-0.0394781041	0.0792831529	-0.047623283499999995	-0.0159505086	0.06190939490000001	-0.0233445364	-0.0908143174	-0.08910065240000001	-0.0195090322	0.0114637	0.0030283900000000023	9.171145992100014e-06	0.00013141641769	0.192382	-0.055889	0.037010833923999994	0.0031235803209999995	0.459328	-0.003352000000000077	0.210982211584	1.1235904000000518e-05	0.00258151	0.00013157000000000012	6.6641938801e-06	1.7310664900000032e-08	-0.000371359	-0.0002817898000000001	1.3790750688100005e-07	7.940549138404004e-08	-0.0008725389999999998	9.66420000000003e-05	7.613243065209995e-07	9.339676164000058e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33671.390625	-94.30078125	1133762546.6213381	8892.637344360352	22571.822265625	25.009765625	509487160.39096445	625.4883766174316	23152.552734375	27.345703125	747.7874794006348	536040698.11801535	0.677968	19.964197	0.15570589999999998	0.0428791214	0.0833995307	-0.003514007	-0.0505552331	0.0091300762	-0.0672232395	0.0188943758	0.016296073799999998	-0.0406704788	0.0140276884	0.18487262559999998	-0.0143257665	-0.0139840227	0.0652864809	0.0587214676	-0.0007077906	0.0039238951	-0.035859731400000004	0.0459803545	-0.024594977999999997	0.07068531780000001	0.0399674509	0.06672210049999999	-0.0034507719	0.0288528408	-0.0249642577	0.0013452495000000001	0.0033878734999999997	-0.0691113442	0.0651510842	-0.0602661949	0.0058182043	0.010788842600000001	-0.0474119087	-0.083493174	-0.0489356813	-0.008116349200000001	-0.07472817059999999	-0.0258737012	-0.0243977734	0.0302596623	-0.0737812268	-0.1594381836	0.0778402314	0.0029534299	-0.0359056131	-0.0416830452	-0.0294428571	0.049634659000000005	-0.020931061100000002	-0.0046639006	-0.025882571200000003	-0.0358729557	-0.0365775784	-0.0254078168	-0.0245525978	0.0310197496	-0.0202646537	-0.0316495931	0.0204611783	-0.1503205296	0.1252664137	-0.04646908190000002	-0.0402728637	0.060668235099999995	-0.026387305	-0.09268565960000001	-0.08607420269999999	-0.0117537397	0.0131341	0.0016704000000000007	2.790236160000003e-06	0.00017250458281000002	0.248378	0.05599600000000002	0.06169163088400001	0.003135552016000002	0.520015	0.06068700000000005	0.270415600225	0.0036829119690000053	0.00303427	0.00045276	9.2067944329e-06	2.049916176e-07	-0.00023782	0.00013353900000000004	5.65583524e-08	1.783266452100001e-08	-0.00103329	-0.00016075100000000032	1.0676882241e-06	2.5840884001000103e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33890.00390625	218.61328125	1148532364.7656405	47791.7667388916	22665.130859375	93.30859375	513708156.87259287	8706.493667602539	23241.8828125	89.330078125	7979.8628578186035	540185116.6699829	0.930932	27.41328	0.35428819999999994	0.0400205281	0.1151239025	0.0082375301	-0.0745241584	0.0530694906	-0.09343162640000001	-0.0891680783	-0.09520722460000001	0.0625478	0.149851761	0.1371485767	-0.0709929499	0.0064173325	0.0565271092	0.10666962519999999	0.1482697599	-0.0864905381	-0.023553014599999998	0.1048473649	0.019360721799999998	-0.0088355508	-0.049288967999999996	0.0671991926	-0.0040540985	-0.0184408839	-0.1128665354	-0.1065041236	0.0667175701	0.023271766099999997	0.0811362596	-0.1120971918	-0.0206005239	0.08439471230000001	0.023891805699999998	0.053308293799999996	-0.0760678146	0.0306553002	-0.0991383043	0.0801602903	0.0827598431	-0.0795984748	-0.1675525979	-0.0787584313	0.1455655164	-0.0217088483	-0.0243409714	0.0102129522	-0.2109059568	-0.0035376176	-0.0766226568	0.0076898006	-0.010444713199999999	-0.0671090483	-0.0833747322	0.0857394683	-0.0168049966	0.060632042699999986	-0.1166209491	-0.0147840073	-0.021027385699999998	0.014247719499999999	-0.1263353733	0.021748656	-0.17934181370000002	0.059412106299999996	-0.0294040325	-0.09435121640000001	-0.0827080574	-0.0039259816	0.0366569	0.0235228	0.0005533221198399999	0.0013437283176099997	0.143353	-0.105025	0.020550082609000004	0.011030250625000002	0.686873	0.16685799999999995	0.4717945181289999	0.027841592163999986	0.00258204	-0.0004522300000000001	6.666930561599998e-06	2.0451197290000006e-07	0.000401718	0.000639538	1.6137735152400002e-07	4.090088534440001e-07	-0.00111917	-8.587999999999997e-05	1.2525414889e-06	7.3753743999999984e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33611.16796875	-278.8359375	1129710612.223526	77749.48004150389	22697.56640625	32.435546875	515179520.7661285	1052.0647010803225	23356.994140625	115.111328125	13250.617862701416	545549175.2851906	1.1395130000000002	33.555386	0.28251705	0.0316978568	0.1386554624	0.0528053477	-0.0707773724	0.0661370164	-0.0420822125	-0.10810918550000001	-0.1471626108	0.08696809	0.1205123891	0.0480150891	-0.058121560499999995	0.1398677007	0.0220708139	0.1334111021	-0.1504479043	-8.884400000000001e-06	0.035100915499999996	0.16230946470000002	0.0449470255	0.1279684419	0.0022474829999999998	-0.0078748619	0.1078061052	-0.015218881200000001	0.0220370356	0.0524945595	-0.0178147162	0.0053402985	0.0668120497	-0.11134637550000001	0.07236909309999999	0.0787729759	0.028379680600000002	0.0073791414	-0.0736766946	0.058438955199999996	-0.0466734611	0.0993086745	0.1581802749	-0.1031710333	-0.11879908439999999	0.010676629699999999	0.043356268899999995	-0.1735725962	-0.0223621948	-0.1838132771	-0.026948891000000003	0.062099450300000004	0.002476626	0.10254153070000001	-0.0036156632	-0.0270021127	-0.10473002039999996	-0.0148580839	0.0472314266	-0.0779112804	-0.0288240452	0.0638118179	0.0355566994	0.045899155700000006	-0.0484710976	-0.057795795899999995	-0.0454972767	0.058141318399999996	-0.0323917418	-0.09580728990000001	-0.0790155012	0.0039259816	0.0371155	0.0004585999999999965	2.103139599999968e-07	0.0013775603402499995	0.213143	0.06978999999999996	0.04542993844899999	0.004870644099999996	0.7669639999999999	0.08009099999999991	0.5882337772959998	0.006414568280999986	0.00382718	0.00124514	1.46473067524e-05	1.5503736196000004e-06	-0.0006877210000000001	-0.0010894390000000002	4.729601738410001e-07	1.1868773347210005e-06	-0.00142814	-0.00030897	2.0395838596e-06	9.54624609e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33802.85546875	191.6875	1142633037.8412018	36744.09765625	22661.26953125	-36.296875	513533136.76795965	1317.463134765625	23304.953125	-52.041015625	2708.267307281494	543120840.1584473	1.044198	30.748625	0.36513407	0.0159958629	0.08596624189999999	-0.01227171	-0.06764214389999999	0.021232865400000002	-0.0820128515	-0.111951339	-0.0945869289	0.056961798	0.1628965408	0.0530097706	0.1071349212	0.0616530416	0.18364058600000002	0.063755857	-0.0853328257	-0.0512325142	-0.0177432025	-0.08201287089999999	0.0341096741	0.022129086	0.0268913474	-0.0028950484999999996	-0.0398901202	0.16102123710000002	0.0126661217	-0.0018744728	-0.0531300367	0.0006096574	0.05340793519999999	-0.061933679400000004	0.0052200495	0.1454750983	-0.0322017647	0.0302701667	-0.07022252309999999	0.013058529199999998	-0.0829540349	0.1111273144	0.09901496900000001	-0.0773079521	-0.20140284579999998	-0.0391594379	-0.1071088349	0.025902789	-0.1291369738	-0.1367049831	0.010914154099999998	-0.0686406392	-0.0209282779	0.0113489995	-0.025476681400000003	-0.0085109909	-0.0295955741	-0.0491744967	-0.15907015830000001	-0.0160057646	-0.0959360183	0.0658141716	-0.0050050842	0.0157438328	-0.0662706433	0.0636150204	0.14770096259999999	0.0568561851	-0.0353474844	-0.0970506473	-0.07501110700000001	0.0117537397	0.00911643	-0.027999069999999997	0.0007839479208648996	8.31092959449e-05	0.477492	0.2643490000000001	0.227998610064	0.06988039380100003	0.736332	-0.03063199999999988	0.542184814224	0.0009383194239999927	0.00352901	-0.00029816999999999995	1.24539115801e-05	8.890534889999996e-08	-0.0008612410000000001	-0.00017352000000000006	7.417360600810001e-07	3.010919040000001e-08	-0.00105675	0.00037139000000000014	1.1167205624999998e-06	1.3793053210000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33860.95703125	58.1015625	1146564411.0721588	3375.7915649414062	22615.40234375	-45.8671875	511456423.169693	2103.798889160156	23198.447265625	-106.505859375	11343.498081207275	538167955.535984	0.981493	28.902157	0.2060588700000001	0.0030997578	0.023741170699999998	-0.0287936156	-0.0545048771	0.0181967283	-0.0776858392	-0.0514636525	-0.08127231	0.040655468	0.1258384066	-0.0366757133	0.17430953030000002	0.10292313609999999	0.030784018399999998	0.1666507987	-0.1317601225	-0.0020784264	0.0506677736	-0.0252447727	0.0355505185	0.0125281266	0.0572515912	-0.005102644	-0.0363233533	0.0910608027	0.0140239263	-0.059026980199999995	-0.028002719900000004	-0.0406824614	0.0295890262	-0.0041188227	-0.0637939246	0.1082349907	0.0081761771	0.09878151619999999	-0.052967165	0.011992439099999998	-0.073229414	0.0514035801	0.0957537284	-0.0487618908	-0.1447326313	0.0175876825	-0.17825879109999998	-0.0639904327	0.0272476177	-0.22848310800000002	-0.008953006	-0.0044388383	0.0304060008	0.0205246371	0.022294852200000003	0.0333693084	-0.046505371	-0.043654476100000006	-0.09501335359999999	0.0425250141	5.14075e-05	0.0116503831	0.0517334917	0.0638317557	0.0234638585	0.0226952331	-0.049004997300000006	0.0555570233	-0.0382683432	-0.09807852800000001	-0.0707106781	0.0195090322	0.00905121	-6.521999999999951e-05	4.253648399999936e-09	8.192440246410001e-05	0.361355	-0.116137	0.13057743602500002	0.013487802768999996	0.713182	-0.023150000000000004	0.508628565124	0.0005359225000000002	0.00421667	0.0006876599999999997	1.7780305888899994e-05	4.728762755999995e-07	-0.000607541	0.0002537000000000001	3.69106066681e-07	6.436369000000009e-08	-0.000663977	0.000392773	4.408654565289999e-07	1.5427062952900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33596.5234375	-264.43359375	1128726387.0864868	69925.12550354004	22566.125	-49.27734375	509229997.515625	2428.256607055664	23074.669921875	-123.77734375	15320.830825805664	532440392.0034828	0.7836889999999999	23.077377	0.13655214999999998	0.0042425825	0.054737586	-0.03811926	-0.0507993088	0.0243123552	-0.09556163289999996	-0.0168107074	-0.017517468799999998	-0.0631373561	0.1718381825	0.0001544395	0.19736421	0.0411598065	0.0163504471	0.1329631744	-0.0692483792	0.0156285392	0.0493851112	0.029809603900000002	0.0332205192	0.0219060284	-0.0272751111	0.0059158913	0.050811345	0.056573397699999986	-0.0011096096	0.0284174369	0.050716245099999994	-0.10090432349999999	0.01654445	-0.026232436	-0.0864825738	0.0301473838	0.0890771622	0.046127953799999996	-0.0520524023	0.0180491721	-0.0981317032	0.007361077	0.0225378317	0.040515812799999995	-0.2059655452	-0.0177314594	-0.1677400908	-0.021135792599999998	0.046284854	-0.1387082841	-0.049251705599999994	0.0106672554	0.0406851402	0.0572612452	0.0228510635	-0.0086506152	-0.0008121360000000001	0.0008101092999999999	-0.0476672582	-0.021427082799999997	-0.07361191809999999	-0.0659031328	0.073701148	0.1011857683	0.0466691713	-0.05848023650000001	-0.014313006100000001	0.0542441537	-0.0411514359	-0.0988886499	-0.06613118650000001	0.027144045	0.00910141	5.020000000000024e-05	2.520040000000025e-09	8.283566398810002e-05	0.34183800000000003	-0.01951700000000001	0.11685321824400002	0.0003809132890000001	0.752173	0.038991000000000005	0.565764221929	0.001520298081	0.00284631	-0.0013703599999999995	8.1014806161e-06	1.8778865295999992e-06	-0.00079706	-0.00018951900000000008	6.353046436000001e-07	3.591745136100004e-08	-0.000663977	0.0	4.408654565289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33364.6484375	-231.875	1113199765.3579712	53766.015625	22541.1484375	-24.9765625	508103372.8814087	623.8286743164062	22976.580078125	-98.08984375	9621.617446899414	527923232.0864906	1.00675	29.645897	0.06972329999999992	0.0087718406	0.1009917893	-0.0184037269	-0.0549129067	0.0405491012	-0.07755644639999999	-0.0144716764	-0.0171201724	-0.11744756199999999	0.1646420002	0.0296732156	0.1590415975	0.0035852829	-0.0371241477	0.12382040679999999	-0.10358226970000001	-0.0297533077	-0.06880837769999999	0.0875677224	0.0994896492	0.0095442832	-0.0758667002	0.0239748602	-0.0087038865	-0.0176134355	-0.055689861900000005	0.0080962342	0.008973090500000001	-0.026677373799999998	0.0172067355	-0.0654329602	-0.0441636351	-0.020992039100000002	0.1177198316	-0.06513951230000001	-0.0569767038	0.0311479884	-0.08043048280000001	0.0056034893	0.0117764217	0.0838165912	-0.2102123356	-0.022662825499999997	-0.1148974806	-0.017184403799999998	0.0823210276	-0.14037174289999998	-0.0314754992	0.0239066501	-0.0680128488	0.09176708689999999	-0.0560381362	-0.0179003743	0.0146879824	0.0694103971	0.0348043236	0.014971526200000003	-0.0476174154	-0.0366824762	0.019524823400000002	0.0796440767	-0.0053732655	-0.0446698596	-0.0578482207	0.0529179001	-0.043993917	-0.0994792142	-0.0612907054	0.034611705699999995	0.00914806	4.664999999999878e-05	2.176222499999886e-09	8.36870017636e-05	0.335212	-0.006626000000000021	0.112367084944	4.3903876000000284e-05	0.7511359999999999	-0.0010370000000000656	0.5642052904959999	1.075369000000136e-06	0.00408317	0.0012368599999999998	1.6672277248899998e-05	1.5298226595999997e-06	-0.0007936469999999998	3.4130000000002878e-06	6.298755606089996e-07	1.164856900000196e-11	-0.000663977	0.0	4.408654565289999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
