onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0218	0.5	incongruent	male	female	1.1501	left	correct
7.0383	0.5	congruent	male	male	0.5175	left	correct
12.0549	0.5	congruent	female	female	0.4487	right	correct
16.5714	0.5	congruent	female	female	0.7421	right	correct
23.088	0.5	incongruent	female	male	0.7323	right	correct
27.6045	0.5	incongruent	female	male	0.6196	right	correct
32.6211	0.5	incongruent	male	female	0.6179	left	correct
38.6376	0.5	incongruent	female	male	0.6662	right	correct
44.6541	0.5	congruent	male	male	0.6116	left	correct
49.1707	0.5	congruent	male	male	0.5488	left	correct
53.6873	0.5	congruent	male	male	0.4471	left	correct
59.7038	0.5	incongruent	male	female	0.6514	left	correct
64.2203	0.5	incongruent	female	male	0.6448	right	correct
69.2369	0.5	congruent	female	female	0.638	right	correct
73.7535	0.5	congruent	female	female	0.5293	right	correct
78.27	0.5	incongruent	male	female	0.5727	left	correct
82.7866	0.5	incongruent	female	male	0.6459	right	correct
88.3031	0.5	incongruent	male	female	0.5753	left	correct
93.8197	0.5	incongruent	male	female	0.6425	left	correct
98.3362	0.5	congruent	female	female	0.4229	right	correct
102.8528	0.5	incongruent	female	male	0.6892	right	correct
108.3693	0.5	congruent	male	male	0.4645	left	correct
112.8859	0.5	congruent	male	male	0.6698	left	correct
118.4024	0.5	incongruent	female	male	0.5231	right	correct
122.919	0.5	incongruent	male	female	0.7824	left	correct
127.9356	0.5	incongruent	male	female	0.6846	left	correct
133.4521	0.5	incongruent	female	male	0.515	right	correct
137.9687	0.5	incongruent	female	male	0.6012	right	correct
142.9852	0.5	congruent	female	female	0.5956	right	correct
147.5018	0.5	incongruent	female	male	0.6898	right	correct
152.0183	0.5	congruent	male	male	0.5452	left	correct
156.5349	0.5	congruent	male	male	0.4755	left	correct
161.5514	0.5	congruent	female	female	0.5448	right	correct
166.06799999999996	0.5	incongruent	male	female	0.5431	left	correct
170.5846	0.5	congruent	male	male	0.4614	left	correct
176.1011	0.5	congruent	female	female	0.5697	right	correct
180.6177	0.5	incongruent	female	male	0.574	right	correct
186.1342	0.5	incongruent	female	male	0.5463	right	correct
191.1508	0.5	congruent	male	male	0.8026	left	correct
196.1673	0.5	incongruent	female	male	0.5329	right	correct
201.1839	0.5	congruent	male	male	0.7572	left	correct
205.7004	0.5	congruent	female	female	0.5695	right	correct
210.717	0.5	congruent	male	male	0.5618	left	correct
215.2336	0.5	congruent	male	male	0.6811	left	correct
220.2501	0.5	incongruent	male	female	0.5184	left	correct
224.7667	0.5	congruent	female	female	0.6807	right	correct
229.2832	0.5	congruent	male	male	0.5871	left	correct
233.7998	0.5	incongruent	female	male	0.6423	right	correct
238.3164	0.5	congruent	female	female	0.4846	right	correct
244.3329	0.5	incongruent	male	female	0.6039	left	correct
248.8494	0.5	congruent	female	female	0.5343	right	correct
254.366	0.5	incongruent	female	male	0.5425	right	correct
258.8826	0.5	congruent	female	female	0.5958	right	correct
264.3991	0.5	incongruent	male	female	0.7481	left	correct
269.4156	0.5	congruent	male	male	0.5945	left	correct
273.9322	0.5	incongruent	female	male	0.6447	right	correct
278.4488	0.5	incongruent	male	female	0.57	left	correct
283.9653	0.5	incongruent	female	male	0.5314	right	correct
288.4819	0.5	incongruent	male	female	0.7116	left	correct
294.9984	0.5	congruent	female	female	0.4669	right	correct
299.515	0.5	congruent	female	female	0.4762	right	correct
306.0315	0.5	incongruent	male	female	0.4745	left	correct
311.048	0.5	incongruent	female	male	0.5199	right	correct
315.5646	0.5	congruent	male	male	0.6311	left	correct
320.5811	0.5	congruent	female	female	0.5325	right	correct
325.0977	0.5	incongruent	male	female	0.5448	left	correct
330.1143	0.5	incongruent	female	male	0.529	right	correct
334.6308	0.5	congruent	male	male	0.5034	left	correct
339.1474	0.5	incongruent	female	male	0.5036	right	correct
343.6639	0.5	incongruent	male	female	0.616	left	correct
348.1805	0.5	congruent	male	male	0.6403	left	correct
352.6971	0.5	incongruent	female	male	0.5565	right	correct
358.7136	0.5	congruent	male	male	1.0389	left	correct
364.2301	0.5	incongruent	female	male	0.6272	right	correct
368.7467	0.5	congruent	female	female	0.6055	right	correct
373.7633	0.5	incongruent	male	female	0.5147	left	correct
378.7798	0.5	congruent	female	female	0.5301	right	correct
383.2964	0.5	congruent	female	female	0.6433	right	correct
387.8129	0.5	congruent	male	male	0.6257	left	correct
392.3295	0.5	incongruent	male	female	0.7859999999999999	left	correct
398.846	0.5	congruent	female	female	0.5753	right	correct
403.3626	0.5	incongruent	male	female	0.8845	left	correct
409.8791	0.5	congruent	male	male	0.6039	left	correct
414.3957	0.5	incongruent	female	male	0.6101	right	correct
420.9122	0.5	congruent	female	female	0.8124	right	correct
425.9287	0.5	incongruent	female	male	0.5408	right	correct
430.9453	0.5	incongruent	male	female	0.9	left	correct
435.4618	0.5	congruent	male	male	0.6504	left	correct
440.4784	0.5	congruent	male	male	0.8167	left	correct
444.995	0.5	congruent	male	male	0.5179	left	correct
449.5115	0.5	congruent	female	female	0.5543	right	correct
454.5281	0.5	congruent	female	female	0.5715	right	correct
459.0446	0.5	incongruent	male	female	0.8169	left	correct
464.0612	0.5	congruent	female	female	0.5732	right	correct
469.0777	0.5	incongruent	male	female	0.6085	left	correct
474.5943	0.5	incongruent	male	female	0.7427	left	correct
