csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32
31766.6875	n/a	n/a	1009122434.7226562	22399.966796875	n/a	n/a	501758512.5011025	22414.357421875	n/a	n/a	502403418.6355629	n/a	n/a	n/a	-0.0098455509	0.0665472951	-0.0212185342	0.0543876226	0.017493124199999998	-0.0006600569999999999	0.13693455429999998	-0.0538903709	0.0631926307	-0.0065440754	0.0335263156	-0.005332845500000001	0.059444537900000004	-0.0187619445	0.0360530902	-0.11720490050000001	0.1396972994	-0.1007712549	0.0861947194	-0.0325572501	0.07558122190000001	-0.1002756726	-0.0067993971	0.01839418	-0.0736143608	0.0192725394	-0.0056370326	0.0562758541	-0.010044749399999999	0.018892141	-0.0034480089	0.0135731184	-0.0030772325	0.05364286309999999	-0.011140038799999998	0.0371470692	-0.0338051191	0.056426452099999996	-0.0190991179	0.09088419880000001	-0.1005073569	0.006914995	-0.0150584984	0.0165222329	-0.0211927239	0.09090776769999999	-0.0089915088	0.1129849627	-0.0237084896	0.0506531486	-0.0637730097	0.019467912	-0.0570225951	-0.041989824800000006	0.0150626412	-0.0060089028	0.0190294311	-0.0965742163	0.0463690877	-0.0210678528	0.0410668972	-0.1079281665	0.030498969	-0.0439288095	0.0421938186	-0.1092627946	0.0131589736	-0.0426437407	0.0156241018	-0.0307985044	-0.0313755858	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0239228	n/a	n/a	0.0005723003598399999	-0.0171484	n/a	0.00029406762256000004	n/a	-0.0802557	n/a	n/a	0.006440977382489999	0.00450671	n/a	n/a	2.03104350241e-05	0.00147699	n/a	2.1814994601e-06	n/a	0.0007012230000000001	n/a	4.917136957290001e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31633.80078125	-132.88671875	17658.880020141598	1000697351.8678132	22377.66796875	-22.298828125	497.237735748291	500760023.71961975	22419.80078125	5.443359375	29.63016128540039	502647467.0709381	1.325017	31.318157	0.26783179999999995	-0.0649993032	-0.018155196499999998	-0.0744812465	0.003253313	-0.0361697975	0.0181290215	0.04645861849999999	-0.0059574268	-0.023839428500000003	0.047275190999999994	0.0416660378	-0.0600531447	-0.034301366	-0.0423438832	-0.0769171549	0.017679097	0.08775231289999999	0.052141766900000004	-0.0190132255	-0.0149079273	-0.0002109762	-0.025050758700000002	0.1807032546	-0.10390194130000001	-0.1128149666	-0.10142473169999999	-0.08124390440000001	0.10803700470000001	-0.029742403799999997	0.1737413087	-0.0095814141	-0.0505275554	-0.0811646935	-0.0221196142	0.0342137867	0.0522336295	-0.0720097407	-0.0304183494	-0.0215850088	0.043523558899999995	-0.052431316900000004	0.0185541023	-0.0645746185	-0.0346086864	-0.0128457724	0.0297781439	0.055168200099999995	0.0782013888	0.0074260477000000005	-0.0811554595	-0.0409738938	-0.0388564766	-0.0336732567	0.1213346791	-0.12770669240000002	8.45125e-05	-0.0617603304	0.0135001469	-0.009546916800000001	-0.0359137325	-0.046749090199999996	0.068436395	-0.0797043888	0.022116460299999998	0.0049320429	-0.0961995172	-0.0760795874	0.0913363618	-0.021632558399999998	0.0297987233	-0.0923848285	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0241092	0.00018640000000000326	3.47449600000012e-08	0.0005812535246400001	-0.011883	0.0052654000000000025	0.000141205689	2.7724437160000014e-05	-0.190945	-0.1106893	0.01225212113449	0.036459993025000005	0.00302939	-0.0014773199999999998	2.1824743824e-06	9.1772037721e-06	0.000965733	-0.0005112570000000001	9.326402272889999e-07	2.6138372004900014e-07	0.00174646	0.001045237	3.0501225316e-06	1.0925203861690002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31627.818359375	-5.982421875	35.78937149047852	1000318894.1736183	22376.9609375	-0.70703125	0.4998931884765625	500728380.7984009	22439.98046875	20.1796875	407.21978759765625	503552723.4378815	1.25632	29.694427	0.15152539	-0.050382269900000005	0.0162164028	-0.062727279	0.0187327933	-0.02814556	9.52641e-05	0.0442131151	-0.0124618405	0.1043742053	-0.0191783882	0.0772102075	0.0014509276999999999	-0.0063464089	-0.020851292	0.0599741388	-0.08637674890000001	0.0680326707	0.0346703817	-0.0161636471	-0.0790168845	-0.08393257220000001	-0.110196609	0.0325186219	-0.0742913797	-0.0626881784	0.029724704100000002	0.060834751	0.0465823446	0.024391010499999997	0.15121993050000002	-0.009015229	0.0965734684	-0.055908884000000006	0.0287415969	0.0427902494	-0.0283747773	-0.0626270609	-0.0133663421	-0.0171078442	0.0440042441	-0.0443084942	-0.035858189500000005	-0.022081794199999998	-0.058948038099999996	0.0627015507	0.0498937114	-0.0431178262	0.0178749325	-0.051888766399999994	0.024161028900000003	0.0268307539	0.0821776666	0.019123946699999998	-0.12983523460000002	-0.1185647084	0.1046712721	-0.0329643928	0.0995976565	0.0052546549	-0.0740743687	-0.0365509927	0.1100277307	0.0013446654999999998	0.006210632	0.0719913427	-0.0651893286	-0.025033378999999998	-0.09808780460000001	-0.14352088289999998	-0.1153596506	-0.05519019730000002	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.00645396	-0.017655240000000003	0.00031170749945760016	4.16535996816e-05	-0.0286623	-0.016779299999999997	0.0008215274412899999	0.00028154490848999986	-0.174232	0.016713000000000006	0.00027932436900000016	0.030356789824000002	0.0039213	0.0008919100000000002	7.955034481000002e-07	1.537659369e-05	0.001392	0.000426267	1.937664e-06	1.8170355528900002e-07	0.00105708	-0.0006893800000000001	1.1174181264e-06	4.752447844000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31640.513671875	12.6953125	161.17095947265625	1001122105.4201088	22389.46484375	12.50390625	156.34767150878906	501288135.9895172	22421.69140625	-18.2890625	334.48980712890625	502732245.5171051	1.2329500000000002	29.142061	0.11946468	-0.0451934067	-0.004539654000000001	-0.0607343908	0.022130204	-0.0087765616	-0.012203851100000001	0.046827462300000004	-0.021491434700000003	-0.0402774304	0.0640791321	0.0066221402	-0.0860686915	-0.0196373024	-0.0741965953	-0.0965099234	0.0070205861	0.0681659105	-0.005996793	-0.0674588119	0.10580231820000001	-0.0181149405	-0.029068622000000002	0.2110702848	-0.040013573399999995	-0.1526121289	0.0048115132	-0.1263596168	-0.0371498081	-0.1365108453	-0.1292463778	0.068407954	-0.0562072662	-0.0609174288	0.0127671229	0.0435433863	0.059585483499999994	-0.062255118899999996	0.0032600915000000003	-0.015135471200000004	0.048458737800000005	-0.0205917009	0.0043769764000000004	-0.0615342592	-0.0121641683	-0.0665458683	0.0243220315	0.1126345961	0.0581732046	0.0078086280000000015	-0.1235114604	-0.1302384406	-0.0746359858	-0.08627220619999999	0.0200713458	0.06420865769999999	-0.0056082565000000004	0.020203968200000002	0.1510010117	0.0474084402	0.0102666876	0.0671549976	-0.1304722213	-0.1243643092	0.1585671016	0.11327556970000001	-0.0688122394	0.1036750406	-0.0209507621	-0.0149234021	0.1308094968	-0.0140043926	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.00971539	0.0032614300000000014	1.0636925644900006e-05	9.438880285210002e-05	-0.0426441	-0.0139818	0.00181851926481	0.00019549073124	-0.177245	-0.003013000000000016	9.078169000000092e-06	0.031415790025000015	0.00292596	-0.00099534	9.907017156e-07	8.5612419216e-06	0.00190444	0.0005124400000000001	3.6268917136e-06	2.625947536000001e-07	0.0005806909999999999	-0.000476389	3.3720203748099995e-07	2.26946479321e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31563.31640625	-77.197265625	5959.417819976807	996242942.5610504	22360.501953125	-28.962890625	838.8490333557129	499992047.5957069	22415.173828125	-6.517578125	42.47882461547852	502440017.74506	1.325428	31.327868	0.06118656	-0.07950961690000001	0.012715676799999999	-0.073679295	0.0072487378	-0.037511579100000005	0.0744118191	0.0117052058	-0.0393246486	0.07968444940000001	-0.0146122875	0.0778156783	0.015045746100000004	0.0073212049	-0.0329701717	0.0782086927	0.0421515705	0.0368598306	0.0765733311	-0.0283485876	0.0112664754	0.023443664	-0.0597621315	0.1976957714	0.024311427000000004	-0.0571029045	-0.06987854360000001	-0.055514659699999996	0.10844688150000001	-0.0506635719	0.1640010242	0.0583006045	-0.053930222800000004	-0.0710999879	0.0190079137	0.0415751379	-0.0204753456	-0.0713791026	-0.0358683469	-0.05824381190000001	-0.052479566799999995	-0.0797219834	-0.0483373617	-0.0088402295	-0.0521725521	0.09151404070000001	0.1039685273	-0.0524114905	-0.0410082759	0.0810344259	0.0013772095	-0.002658865	0.0719318111	0.0715527294	0.09216448710000001	0.0802647741	0.0578897679	-0.181351622	0.028038005	0.1416754087	0.054972380599999995	-0.0798456804	0.0589903749	-0.1737451664	-0.10629428169999999	0.13227805550000002	-0.1449208212	-0.11493184320000001	-0.0780459394	-0.0087812514	0.0450091091	-0.0344386416	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0115219	0.0018065099999999988	3.263478380099997e-06	0.00013275417960999998	-0.032187	0.010457099999999995	0.001036002969	0.00010935094040999994	-0.155309	0.02193600000000001	0.0004811880960000005	0.024120885481	0.0029424	1.6439999999999944e-05	2.702735999999982e-10	8.657717759999998e-06	0.00190444	0.0	3.6268917136e-06	0.0	0.00110399	0.0005232990000000001	1.2187939201e-06	2.738418434010001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31757.36328125	194.046875	37654.189697265625	1008530122.5772858	22432.0859375	71.583984375	5124.266819000244	503198479.50738525	22392.943359375	-22.23046875	494.19374084472656	501443912.29617685	1.260055	29.782721	0.1606984	-0.051379185599999995	-0.0060421521	-0.0469368599	0.013063058999999998	-0.0049026697999999995	0.0246127995	-0.0030050283	0.0006968599000000001	-0.0907392833	0.1029215507	-0.0463486591	-0.0019499104000000001	-0.055552576	-0.0487723434	0.0170549927	0.031798571	0.1206693139	0.037195221	-0.0874746917	0.0242621014	0.0249076202	0.13734167519999999	0.1560404235	0.0169776676	-0.0574517478	0.0148379339	0.0644135571	-0.008386098100000001	0.056256921200000004	0.0249339948	0.14928126460000002	0.022350726600000002	-0.0586910116	-0.0009205903	0.0174378666	0.0914685083	-0.053666449000000005	0.0150834348	-0.0139306397	-0.0327901136	0.0329183176	0.0975405022	-0.10178257660000001	0.0532986353	0.022033896600000002	-0.048794228099999996	0.0223668052	0.0899847718	0.0462652421	0.0058262102	-0.11365931859999999	-0.0398631346	0.1156409915	0.0833995482	0.0203078201	0.0223106821	-0.027638830099999998	-0.002505534	-0.0177653079	-0.0102874914	-0.1077839071	0.0875202889	-0.05787436820000001	0.0041389206	0.1561380282	0.1034143194	-0.042550450499999996	0.0687904931	-0.0089744364	0.0351929895	0.05389138	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0242551	0.012733199999999998	0.00016213438223999996	0.0005883098760099999	-0.016180299999999998	0.016006700000000002	0.00026180210808999995	0.00025621444489000005	-0.113252	0.04205700000000001	0.0017687912490000012	0.012826015503999998	0.00183832	-0.00110408	1.2189926463999998e-06	3.3794204224000007e-06	0.00121049	-0.00069395	1.4652860401e-06	4.815666025e-07	0.00110399	0.0	1.2187939201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31722.3359375	-35.02734375	1226.914810180664	1006306597.3316039	22380.46875	-51.6171875	2664.334045410156	500885381.46972656	22452.818359375	59.875	3585.015625	504129052.2790871	1.127391	26.647055	0.0961885	-0.0240639146	0.0520989137	-0.0340156062	-0.0035201540999999998	-0.0141135823	0.06142596400000001	-0.0239854992	-0.0738917798	0.0553164252	0.0045685931	-0.0015219198	0.0326123403	0.0039598466	-0.0504177574	0.1327295958	0.0595411447	0.0206485062	-0.0085111786	0.05899501450000001	-0.1009047434	0.0466009638	0.053738679000000004	0.061802894299999994	0.0156843055	-0.0456963712	-0.048849807	0.0115288571	-0.050842601200000004	0.0581910851	-0.09201044130000001	-0.0245931138	0.033146315	-0.0244258415	0.0544253534	0.0155230937	-0.0366719213	-0.0406118531	-0.026041203399999997	-0.0398471926	-0.073214079	-0.026400257000000003	-0.0067365846	-0.003088059	0.054174514900000005	0.0643037287	0.0007618497999999999	-0.0840368605	0.0580315088	0.0475523609	-0.033380003	0.0167022486	0.0749794619	0.18112842010000002	0.0565451301	0.0168637194	-0.0957049506	-0.0377013716	0.0182613203	0.0096968816	-0.0776828516	0.010216665699999999	-0.0758851718	-0.0074340929000000005	0.1059417802	-0.0679772923	0.054963427800000006	-0.0214740306	-0.0512766135	0.1289481926	0.011811241299999999	-0.0813271809	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0134904	-0.0107647	0.00011587876608999995	0.00018199089216	-0.049369300000000005	-0.03318900000000001	0.0024373277824900003	0.0011015097210000009	-0.0986342	0.014617799999999988	0.00021368007683999961	0.00972870540964	0.00253972	0.0007013999999999999	4.919619600000001e-07	6.450177678400001e-06	0.00126143	5.093999999999997e-05	1.5912056449e-06	2.594883599999997e-09	0.00110399	0.0	1.2187939201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31727.5078125	5.171875	26.748291015625	1006634751.9922484	22396.96484375	16.49609375	272.121109008789	501624034.2121735	22458.814453125	5.99609375	35.95314025878906	504398346.6398964	1.13968	26.937515	0.09108515	-0.059783189800000004	-0.0306215982	-0.050452247900000004	0.0072578808	-0.0158633101	0.0759240036	0.0085954203	0.0283839474	-0.030751069500000002	0.0431851616	-0.0352629052	-0.033637909300000005	-0.0025447369	-0.032439563500000004	-0.028122811600000002	0.0762013567	0.0453923926	0.0673588046	-0.0686470488	-0.034931541600000005	-0.0997497595	0.1236809768	0.0761611352	-0.0646184972	-0.06968997440000001	-0.0697287697	-0.0015034984	-0.0236843106	0.0036779143	-0.0590798672	-0.0795835647	0.064616486	-0.0647301112	-0.0437047933	0.0105218236	0.0766343044	-0.0479281012	-0.007789248299999998	-0.0229925706	-0.051138927599999995	-0.0391052279	-0.0026322890000000003	-0.0431773143	-0.011393548600000001	-0.01568316	-0.08502472929999999	0.0111429322	-0.001920515	0.1073843025	-0.023306107200000002	-0.0700961464	-0.0548005496	0.0534468925	-0.0299593526	-0.028846812700000002	0.07850625530000001	-0.0384733058	0.1528251821	0.10142290279999999	-0.08815223650000001	-0.0480050921	-0.0523832702	0.0367434146	0.0584170362	-0.0655043935	0.065725475	0.1312066361	-0.0421094446	-0.1732357055	-0.1314815953	-0.0979281784	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.024178900000000003	0.010688500000000005	0.00011424403225000007	0.0005846192052100001	-0.031632299999999995	0.01773700000000001	0.0010006024032899997	0.0003146011690000003	-0.08247819999999999	0.016156000000000018	0.0002610163360000006	0.006802653475239998	0.00245064	-8.908000000000006e-05	7.93524640000001e-09	6.0056364096e-06	0.000590727	-0.000670703	3.4895838852899997e-07	4.498425142090001e-07	0.0009337	-0.00017029000000000002	8.7179569e-07	2.8998684100000007e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31802.392578125	74.884765625	5607.728122711182	1011392173.6931801	22372.580078125	-24.384765625	594.6167945861816	500532339.3521156	22540.302734375	81.48828125	6640.339981079102	508065247.35727316	1.021907	24.153835	0.05864295000000001	-0.0017623362	0.0368589496	-0.0234282613	-0.0046846715	-0.0139242196	0.0050284462	-0.0075485818000000015	-0.061093497999999996	0.11042864349999999	-0.0422228466	0.0015381699	-0.031362264	0.0029609933	-0.0121779653	0.015030993500000001	0.0286105764	0.051043564699999995	0.0206666237	0.0290278875	-0.0767583984	0.0053779031	-0.0498835836	-0.0259437291	-0.0294832665	-0.0431006353	0.0046639551000000005	0.0700328622	0.0041713233	-0.0158897738	-0.0445546701	0.022541844	-0.0312806247	-0.004167317	0.0476209867	0.0162623052	-0.0737484066	-0.023219266000000002	-0.0314751043	-0.0103388039	-0.024809266099999998	-0.0201618481	-0.1093866507	0.0399745233	-0.0065191817	-0.028242624900000006	0.0429191586	-0.0500814708	0.1115553369	0.0507835415	-0.0005745785	0.010384996700000001	0.0042758814	0.022539274900000003	-0.008845357	0.0225980402	0.07925371469999999	0.013453253100000001	0.08661624609999999	0.0941491895	-0.0653450652	0.047780002099999996	-0.1111548125	0.0488743846	0.0665816425	-0.0035889168	-0.0785810286	-0.0382684048	0.0020272941	-0.0073298328	0.0392453573	0.0660677893	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0111782	-0.013000700000000002	0.00016901820049000004	0.00012495215524000006	-0.0413395	-0.009707200000000006	0.0017089542602499999	9.422973184000012e-05	-0.0958611	-0.013382900000000015	0.00017910201241000046	0.00918935049321	0.00259027	0.00013962999999999996	1.9496536899999992e-08	6.7094986729e-06	0.00089373	0.00030300300000000004	7.987533129000002e-07	9.181081800900002e-08	0.00092529	-8.409999999999926e-06	8.561615841000002e-07	7.072809999999877e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31828.033203125	25.640625	657.441650390625	1013023697.5792273	22418.3203125	45.740234375	2092.169040679932	502581085.6338501	22501.90234375	-38.400390625	1474.590000152588	506335609.08766174	1.103075	26.072338	0.11200555	-0.056180665899999996	-0.043093893	-0.0274392459	0.0093003297	-0.0104366484	0.0179102667	0.02191651	0.0606244922	-0.0465211971	0.030752981800000002	-0.06330615519999999	-0.0352985879	-0.0047805729	-0.0444335347	0.0218121325	-0.0182949293	-0.0364894576	0.0307164471	-0.0175658697	-0.040848278700000004	0.0152649981	0.1066182792	-0.045876029699999994	-0.0667176831	-0.010884619199999999	-0.1138245033	0.1194680921	0.0134083997	0.011442113200000001	0.0618938017	-0.08669434820000001	0.0506010891	-0.051322669800000005	-0.0692907072	-0.0075113498	0.08451611380000001	-0.0202266003	0.001527741	-0.0074474247	0.0032584157	-0.0033808829	0.014603350900000001	-0.0225185969	0.0226434229	-0.0337484645	-0.0684860624	-0.0831649834	0.007518860899999999	-0.046410764699999996	0.0986681435	0.0204923275	-0.0097026813	0.0374038788	0.0756833076	-0.1402316672	0.08264416620000001	0.031060946000000002	-0.046836365899999996	0.04331797849999999	0.0787872132	-0.0821843941	0.0180133944	-0.0014216926999999998	-0.059001259199999996	-0.0682509295	0.1544996365	0.03850116	0.0763057536	-0.0860462756	0.0683539471	-0.007582853100000002	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.00744745	-0.003730750000000001	1.3918495562500007e-05	5.546451150250001e-05	-0.0137759	0.027563599999999997	0.00018977542081	0.0007597520449600001	-0.066971	0.0288901	0.0008346378780100003	0.004485114841000001	0.00183727	-0.000753	5.67009e-07	3.3755610529e-06	0.00104228	0.00014855	1.0863475984e-06	2.2067102500000003e-08	0.000790418	-0.00013487200000000007	6.247606147239999e-07	1.8190456384000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
