csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
33419.94921875	n/a	1116893005.7838287	n/a	24450.728515625	n/a	n/a	597838124.9447975	23368.56640625	n/a	n/a	546089895.883316	n/a	n/a	n/a	-0.0565914404	0.0496529308	-0.042742018	0.0247783695	0.0852288897	-0.0660864719	0.0372863287	-0.0325999063	0.0180927587	-0.1310470994	0.2548222489	-0.0479739229	0.1343479554	-0.18100643519999998	0.089458346	-0.0513969396	0.0849633882	0.0318261392	-0.1144769573	0.0728045459	-0.0652716223	0.014277123899999999	-0.0444446365	0.06367567019999999	-0.0660608703	0.0129074051	-0.17128868960000002	0.09454790269999999	-0.11763122990000001	0.0178974207	0.1473270753	-0.004926177800000001	-0.07788016440000001	0.048593337300000004	-0.035006559	-0.0236847108	0.1460506155	0.0094598185	-0.1390863818	0.1300373103	0.046803147999999996	-0.1452753185	-0.10129092529999999	-0.08600420130000001	0.206464636	0.0217578882	-0.090426304	-0.06611519639999999	-0.0006815215	0.10902350849999999	-0.0510348211	-0.0311352675	0.0648038785	-0.0032544667	0.0888991725	-0.09864858970000001	0.0438443055	-0.0642949446	0.1101686942	0.05409384440000002	-0.1211269747	0.0444523918	-0.0161861892	0.0487228457	0.0532742917	-0.2727284853	0.1472133947	-0.063189078	0.0598475666	-0.0912096392	-0.0086818184	0.0613792968	-0.1035940469	0.10750380130000001	-0.1670121181	0.0665890646	-0.0453274041	0.1030177659	-0.0143703952	0.0532901353	-0.1971276559	0.17326709969999998	-0.0510276201	0.0242351411	0.0011083989	0.0012081924	-0.1120759685	0.062236647	-0.0273493656	-0.0125163298	0.1427140388	-0.1135711794	-0.0016610804	0.0157645936	0.1091859867	-0.1087950824	-0.0656679796	-0.0749506466	0.0833104049	0.11492905619999999	-0.1451603073	-0.08293381820000001	-0.08447909099999999	0.0179687043	0.0127012393	0.0610000246	0.1217078847	0.1216831682	0.1216419777	6.34729e-05	n/a	4.02880903441e-09	n/a	-0.000239938	n/a	n/a	5.757024384400001e-08	-0.0912655	n/a	n/a	0.00832939149025	0.00211228	n/a	n/a	4.4617267984e-06	0.000913611	n/a	n/a	8.346850593210002e-07	0.000481152	n/a	n/a	2.31507247104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33445.0546875	25.10546875	1118571683.0498657	630.2845611572267	24458.619140625	7.890625	62.261962890625	598224050.2661476	23399.990234375	31.423828125	987.456974029541	547559542.9688454	1.068619	17.652555	0.20323653100000005	-0.0633339128	0.0198111348	-0.051443477599999995	-0.08807587900000001	0.0431335382	-0.1101419692	0.0008664197	-0.002530751	-0.059363253	-0.1960416307	0.1173417026	-0.0017730247	0.2933897855	0.046763102300000005	0.0808279767	-0.0542666738	-0.0878048758	0.0515926497	0.0758296976	0.050006900300000004	-0.06666177059999999	0.1700625598	-0.058299175599999996	0.07473208719999999	-0.049346756900000004	0.036340523	0.044317078499999996	0.0284784807	0.0697984219	-0.0590893108	0.08654999810000001	-0.0330050002	-0.0724241391	0.0589131638	-0.0059727451	-0.0515438129	0.1530759798	0.0791561682	0.0992625941	0.07170587519999999	0.1735313776	-0.0017945335	-0.0018177957000000001	-0.06924047480000001	-0.0382145815	0.031004217400000002	-0.039472273599999996	0.1015590021	-0.026999840299999998	-0.0303949879	-0.0702303373	-0.010811546399999998	0.06990357629999999	-0.0846947143	-0.037412654	-0.0508784924	-0.094930498	-0.1209945367	-0.05540145900000002	-0.0315813368	-0.0869387524	0.081139483	-0.006960259	-0.0030518845	0.179763555	-0.2638605961	0.13510661	0.012524883	-0.0882001033	0.0031689226	0.014585539299999999	0.012017288999999999	0.029527126400000006	-0.11998265949999999	-0.0383291779	-0.17077604010000005	0.0573648071	-0.0532262954	-0.058598523	0.0216806996	-0.1272400229	0.1142032441	-0.140339928	0.0631920624	0.043016084100000004	-0.1634960136	-0.0031104815999999998	0.07175990139999999	-0.0499563643	0.1799829893	-0.0518160793	0.1590800761	-0.167596423	0.0367898622	0.10848538	-0.0373116542	0.022132742400000002	0.1746998573	0.079091195	0.013194435400000001	0.0231376165	0.0857423073	0.1114392204	-0.0405716264	0.0710093953	0.0091157167	0.1216419777	0.12141962949999999	0.12104935019999999	1.02539e-05	-5.321899999999999e-05	1.0514246521e-10	2.832261961e-09	-0.069253	-0.069013062	0.004762802726615844	0.004795978009	-0.047851	0.043414499999999995	0.0018848188102500005	0.002289718201	0.00149084	-0.0006214399999999997	3.861876735999997e-07	2.2226039056e-06	0.000201088	-0.0007125230000000001	5.076890255289999e-07	4.043638374399999e-08	0.0	-0.000481152	2.31507247104e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33227.94140625	-217.11328125	1104096090.0971832	47138.1768951416	24429.744140625	-28.875	833.765625	596812398.7764015	23324.41015625	-75.580078125	5712.3482093811035	544028109.1369781	1.164372	19.234299	0.12284341826	-0.0083005588	0.1328490039	0.0294298596	0.0485727295	0.1094895491	-0.0238037025	0.1383665809	-0.0047496167	-0.0248958396	-0.1060563959	0.1366483893	0.0170854375	0.19135056739999998	-0.1415242648	0.1636452985	-0.051722489299999994	-0.1226255257	-0.0656495878	-0.1666676748	0.06867639240000001	-0.0637309194	-0.0235266506	-0.1086848588	-0.1442478251	-0.0207775945	-0.0047080075	-0.0075046552	0.07239623740000001	-0.0170101274	0.0880443777	0.1266887119	0.0018964589999999999	0.12423940689999999	-0.0207707996	0.0670478371	-0.017822529	-0.05848840230000001	-0.0508289251	0.027860494700000002	-0.0682975518	-0.11885276210000001	-0.024150109700000002	-0.017864829	-0.0494575437	-0.0019728318	-0.1289958932	0.19509066379999998	0.0286322185	-0.0663108306	0.0958723697	-0.023227048900000002	-0.12456465480000001	0.0328361152	0.0364722881	0.0496424394	-0.12026774970000001	0.0348756556	-0.0760375182	0.0900656324	0.09714608029999999	-0.126935697	-0.0212012134	-0.0583311965	-0.07820825769999999	0.1012448035	-0.24397284789999998	0.0839436686	-0.0784901403	-0.0783578902	-0.0269287919	-0.0466961732	0.2391428139	0.053596735199999995	0.021520956299999998	-0.1596699319	0.0865715925	0.0751730025	-0.0610377079	0.090151049	0.0484347796	0.039525325699999996	0.056853981799999995	0.1118840268	0.1207965793	-0.09019217310000001	0.0682758269	0.1168331066	-0.0595529172	-0.0735818166	0.0157360642	-0.021972995099999997	-0.09646162609999999	0.0775481675	-0.006503214100000001	-0.0578101314	-0.0372004474	-0.014570726499999999	-0.0802686326	-0.0304925189	0.1451417283	0.0263886877	0.1006398285	-0.0959080849	0.0127830683	-0.0421420749	-0.045383592599999995	0.1215101995	0.120893123	0.1198669825	-3.70436e-06	-1.395826e-05	1.37222830096e-11	1.9483302222759997e-10	-0.008706139999999998	0.06054686	0.0036659222558596	7.579687369959996e-05	-0.0551381	-0.007287099999999999	5.310182640999997e-05	0.0030402100716099994	0.00182734	0.00033650000000000005	1.1323225000000001e-07	3.3391714756e-06	0.000552339	0.00035125099999999996	1.2337726500100002e-07	3.05078370921e-07	0.000412159	0.000412159	1.69875041281e-07	1.69875041281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33406.9453125	179.00390625	1116023995.1123657	32042.39845275879	24473.681640625	43.9375	1930.50390625	598961093.0466652	23387.45703125	63.046875	3974.908447265625	546973146.3885652	1.065064	17.593823999999994	0.10868791654	-0.0776232859	0.0781710138	0.0669892442	-0.0773365256	0.13726863050000002	-0.039445658	0.0404700496	-0.0401007355	-0.0820159632	-0.1208137916	0.0141036526	-0.1142848061	0.0368782765	-0.0543261528	0.0687754821	0.0696355437	-0.2264435971	0.0093554354	-0.012592137199999999	-0.055499394	0.2069651188	0.0549733775	0.06300537889999999	-0.1320367385	-0.15112466019999998	0.1117916416	-0.0182691728	-0.0519124168	0.029647565600000002	0.08124324549999999	0.0353577036	-0.0558110028	0.058693856100000004	-0.034958893399999996	-0.0791436535	-0.1173262145	-0.19545965070000001	-0.1310768688	-0.0495499892	0.0698224682	-0.1754522141	0.025339302200000004	0.0387056749	0.029142440800000002	-0.0426494296	0.1123680428	0.0200464122	-0.1347661717	0.0720721256	-0.16682237279999998	-0.0995129878	-0.0967496009	-0.0218237299	-0.0750647038	0.0587743571	-0.09219203720000001	-0.11889614789999994	0.0570934924	-0.035228055099999996	0.0794356459	-0.122463219	0.0755451162	-0.0122441787	-0.0608292717	0.1459170162	-0.029795701299999998	0.11227490550000001	-0.078204042	0.0049199453	0.007726574599999998	-0.1696301093	0.0831162383	0.0755786028	0.1152814348	0.0969329474	0.12237983919999999	0.1221150793	-0.1922501869	-0.14621630089999998	-0.0653443586	0.0282404169	-0.017526119099999998	0.0003275061	0.054728906699999996	0.0212684094	0.0726625374	-0.0531307707	-0.0991346643	0.0106090881	-0.05900150360000001	0.1307041511	-0.11595835	0.1610158241	-0.012253631200000002	-0.0183547778	0.17275896719999995	0.0679067654	0.0714157005	-0.0416918212	-0.0931066533	0.06566602469999999	-0.1236621241	0.081481417	0.018119917	-0.1031398231	-0.1044188657	0.1213126213	0.12010478890000001	0.1181006348	-2.62109e-05	-2.250654e-05	6.8701127881e-10	5.065443427716e-10	-0.06817580000000001	-0.059469660000000014	0.0035366404605156007	0.004647939705640002	-0.041099	0.014039099999999992	0.00019709632880999975	0.0016891278010000006	0.00182734	0.0	0.0	3.3391714756e-06	-0.0	-0.000552339	3.05078370921e-07	0.0	0.000261365	-0.000150794	2.2738830436e-08	6.8311663225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33182.953125	-223.9921875	1101108378.0959473	50172.500061035156	24437.92578125	-35.755859375	1278.4814796447756	597212216.4898834	23289.451171875	-98.005859375	9605.148471832275	542398535.8871498	1.231695	20.346413	0.1837937809	0.0262196423	0.1373337104	0.044351597400000005	0.0634785711	0.0539918111	0.0804624981	0.0441317559	0.0620918473	-0.0571339975	-0.0773099934	-0.0447200779	-0.0591529187	-0.051039466299999996	-0.20733516079999997	0.038032485899999996	0.0541492768	-0.1257846823	-0.0377351493	0.1030283791	-0.0312397108	0.14874738839999999	-0.0345753044	-0.0338917391	-0.1638004853	0.05510905519999999	0.0098658427	0.09920074710000001	-0.0545857187	0.1267335353	-0.038788506699999996	-0.14231031460000002	0.055803119299999995	-0.051523585	0.2154925686	0.0317041732	0.023221903999999998	0.025496686	0.1562623692	0.0703017433	-0.0355400584	-0.0324908435	-0.1008199347	0.13524274390000002	0.0084661805	0.057672086799999994	0.0096329872	0.0302246409	0.1449951642	-0.1639005466	-0.1271939299	0.0046048646	-0.132208129	-0.0071867663	0.0856135875	0.0018009312	-0.10741709949999999	-0.03385892	0.001818914	0.0414738511	0.09106312859999999	0.0352380475	0.0394375067	-0.05409222599999999	-0.0467931334	0.1034107697	0.0499575946	0.0162102315	-0.156534221	0.0411488558	-0.07527357230000001	-0.090809545	0.0124878595	0.17505757440000005	0.040894825	0.0833022444	-0.0206543973	0.091539675	-0.051661507999999995	0.0296040084	-0.0530264943	0.1564360644	-0.0608396095	0.0456793681	0.040157013	-0.0545818934	-0.046313485599999996	-0.1034731333	0.16876117170000002	0.1735032287	0.041902093	0.0102195794	0.1837241578	-0.0819275757	0.1615355976	-0.2307975731	0.071436184	-0.0215600729	0.0540140929	0.04371414059999999	0.056637090099999995	0.0276691129	-0.032678864700000004	0.127662126	-0.19281168	-0.05106963230000002	0.0280809877	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00758888	0.0076150909	5.75910996544e-05	5.798960941526282e-05	0.00699904	0.07517484	0.0056512565690256	4.89865609216e-05	-0.0253242	0.015774800000000002	0.0002488443150400001	0.0006413151056399999	0.000990827	-0.0008365130000000001	6.997539991690003e-07	9.817381439289995e-07	0.00056719	0.00056719	3.2170449609999995e-07	3.2170449609999995e-07	0.000562243	0.00030087800000000003	9.052757088400001e-08	3.1611719104900004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33199.2734375	16.3203125	1102191756.777893	266.35260009765625	24434.05078125	-3.875	15.015625	597022837.5807037	23337.705078125	48.25390625	2328.439468383789	544648478.3135414	1.057655	17.471440999999995	0.15399067640000005	0.009150265	0.11903987869999999	0.0302592829	0.0124341703	0.0923516085	0.0393204589	0.0398047696	-0.056444481	-0.0718133784	-0.0395736923	-0.0443605781	-0.0658278866	-0.09154084800000001	-0.1281954063	-0.11926437880000001	-0.0299415886	-0.0385104656	0.08099269440000001	0.1280850824	-0.14698204550000002	0.1675929472	0.126931386	0.0672306507	0.0116998681	0.18146427140000002	0.0013837532	0.1232000292	0.0091946293	0.09318462570000001	0.0032065046999999996	-0.0484111347	0.0210258352	-0.0338555875	0.0809446013	0.0636232323	-0.1070096032	-0.0771046852	-0.1333469951	-0.039350634	0.002623774	0.11366879220000001	0.0710372375	-0.003978146	-0.011628096200000002	0.007615922	0.0789229668	-0.0399859304	-0.07748033	-0.0258454119	0.06958706349999999	-0.0172586964	-0.1064160935	-0.0119515949	-0.0074738224	0.0683652288	-0.09007436619999999	-0.1134578014	-0.0157038977	-0.0846908985	0.0981397584	-0.0550032506	0.0424396541	0.0288710265	-0.0661286254	0.0087954437	0.11689596699999999	-0.037976101400000004	-0.0736153867	-0.0193911497	-0.0831537813	-0.1735944086	-0.153354156	0.044451369500000004	0.11940244539999999	0.1023411006	-0.20366963429999999	-0.0200493427	-0.0152702678	-0.039394573700000005	-0.0437709059	0.062302381799999994	0.0073096665	0.023515742599999997	-0.05927060570000001	-0.09325028619999999	-0.06375490019999999	-0.0861936136	-0.0410478097	0.0628921991	0.2015179226	-0.0704388796	-0.0544246633	0.0787877701	0.0121226195	0.038495078599999996	0.063350622	-0.013070135900000002	-0.004771319	-0.0746447232	-0.0480527275	-0.0157829573	0.0637619495	-0.1401970623	-0.0443519633	0.0526254471	0.0610585353	0.1207205288	0.11775003070000001	0.11285322490000001	3.31936e-05	-0.0075556864	1.10181508096e-09	5.7088396975144955e-05	-0.0497811	-0.056780139999999986	0.003223984298419599	0.0024781579172099997	-0.07306999999999997	-0.04774579999999996	0.0022796614176399965	0.0053392248999999965	0.00158375	0.0005929230000000003	3.5155768392900024e-07	2.5082640625e-06	0.000694663	0.00012747300000000002	1.6249365729000004e-08	4.825566835689999e-07	0.000444458	-0.00011778500000000005	1.3873306225000008e-08	1.9754291376400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33388.48046875	189.20703125	1114790628.0121002	35799.300674438484	24456.107421875	22.056640625	486.4953956604004	598101190.2302895	23391.861328125	54.15625	2932.8994140625	547179176.3942299	1.0511	17.363159	0.1173040263	0.0873273954	0.0207208549	-0.0405447007	-0.0627371396	-0.0351490633	0.0408867163	-0.0184888352	-0.042459890599999994	-0.0898862208	-0.11909384960000001	-0.0745012525	-0.08987517589999999	-0.0018591731	-0.1406972673	-0.1596941581	0.021295247799999997	-0.0555862099	-0.041215425800000004	0.0962922325	-0.0093579156	0.1281910861	-0.064895762	0.050809520700000006	-0.0048631395000000004	0.1278103509	0.0820670253	-0.0338281601	-0.0796882342	0.1007226125	-0.13847297039999998	-0.0522836212	0.0721586805	-0.0629558055	-0.0219486264	0.0147366898	0.11721545439999999	0.1291609115	-0.0067062488	0.1432359469	0.0347190587	-0.0165898463	-0.0029944360999999997	-0.09073260470000001	0.17687125969999998	0.0561931241	0.0675573184	0.1354816002	-0.023163662400000003	0.0645404193	0.095299188	0.0649418496	-0.0133518404	0.0283441126	-0.0764808572	-0.0167498777	-0.11303989060000001	-0.2066742353	-0.049142794000000004	0.0067450675	-0.0025236851	0.0337792616	0.0726542425	0.11424876140000001	-0.052184245	0.0577938684	0.08686267140000001	0.0079473169	-0.133513093	-0.051761672599999996	0.0137059274	-0.0533042667	-0.08205621169999999	0.1341950928	0.0885054249	0.0227423542	0.0307059126	0.0211825098	-0.0017782323000000001	0.0061206885	-0.010420433	0.2245234945	0.0298572227	-0.0862052166	-0.18615492649999998	0.0125183227	-0.0905444619	-0.0544577474	0.0657599109	0.035888326	0.0932033584	0.0826232549	0.0199085012	-0.0094169017	-0.0365773815	-0.09538682130000001	-0.049125476900000006	-0.0080207588	-0.2220378052	-0.038243144	-0.121082693	-0.027079168100000002	0.0785877864	0.0275459958	0.0006561865	0.0542492445	-0.0613800142	0.120326335	0.1161887065	0.1093977275	2.52673e-05	-7.926299999999999e-06	6.384364492900001e-10	6.282623168999998e-11	-0.0309547	0.018826399999999997	0.0003544333369599997	0.00095819345209	-0.0326817	0.04038829999999997	0.0016312147768899974	0.00106809351489	0.0007656360000000001	-0.000818114	6.69310516996e-07	5.861984844960002e-07	0.0006963669999999999	1.7039999999999417e-06	2.9036159999998015e-12	4.849269986889999e-07	0.000102648	-0.00034181	1.168340761e-07	1.0536611904000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33350.71484375	-37.765625	1112270180.5891266	1426.242431640625	24410.6171875	-45.490234375	2069.361423492432	595878231.4746704	23308.955078125	-82.90625	6873.4462890625	543307386.8340492	1.255667	20.742407	0.03881543946	0.08410855210000001	-0.0706428451	0.13323586	-0.005779874599999999	0.025995125	0.10176265710000001	-0.0109872538	-0.0707099818	-0.0153871928	0.0641311457	-0.0989237681	-0.08711642970000001	0.0143349501	-0.0557291944	0.098992378	-0.037485545499999995	-0.056672359299999996	-0.1245244883	0.0008558006	0.0091069399	0.0069352052	-0.050055514100000004	0.0244197666	-0.0583206221	0.0158327492	0.0472195928	0.07810452650000001	-0.20608778739999997	-0.1678888764	0.0155289329	0.0832921204	0.0382704598	-0.005830624	0.0097935765	-0.1380414147	0.0416809436	0.0125706883	0.1105773403	-0.0736679408	-0.0390227707	0.0776767055	0.1291440451	0.1473225941	0.0074159462	-0.1154417858	-0.2365264676	0.0194324082	-0.03603054	-0.0751306063	0.0209608442	0.040069370800000004	-0.0051235818	-0.1792541499	0.021955815400000002	0.026659582200000004	-0.0763947279	0.0313593203	0.0145266699	0.10707032720000001	0.0749913973	0.026242838900000003	-0.0210656874	0.06805943190000001	-0.0366733994	-0.009032971400000001	0.09659671199999999	0.08921458380000001	-0.0446494563	-0.0692726506	-0.0029144272	0.0503988594	0.0830663222	0.1357111806	0.0740040257	-0.0377115008	-0.0694602318	-0.08438963619999999	-0.056914616200000004	0.20651802649999998	-0.13770947279999998	0.013694148400000002	-0.0388159425	-0.07713092	-0.002194873	0.1343322681	0.1157035094	0.0181256457	-0.0230604427	0.06374858509999999	-0.1471333587	-0.0859173431	0.0024034962	-0.1381573383	-0.042450661900000006	-0.0254425004	-0.0418286457	-0.0712371288	0.10270324800000001	-0.0557075675	0.1912947343	-0.031000388599999998	0.0342518748	0.0854152368	0.0340965038	-0.1135933122	-0.0276803023	0.1198669825	0.1143757435	0.10540925529999999	-1.92216e-06	-2.718946e-05	3.6946990655999986e-12	7.392667350916001e-10	-0.0589355	-0.0279808	0.00078292516864	0.0034733931602500003	-0.0306117	0.002069999999999999	4.284899999999994e-06	0.0009370761768900002	0.0007807759999999997	1.5139999999999643e-05	2.292195999999892e-10	6.096111621759997e-07	0.0005852	-0.0001111669999999999	1.2358101888999978e-08	3.4245903999999997e-07	0.00015109	4.8442e-05	2.3466273639999994e-09	2.28281881e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33469.88671875	119.171875	1120233316.9659576	14201.935791015625	24393.65234375	-16.96484375	287.80592346191406	595050274.6677399	23364.775390625	55.8203125	3115.9072875976562	545912729.0543556	1.245158	20.568804	0.05929386976000001	-0.0050207212	-0.1496400085	0.048773066600000005	0.1033906927	0.0021787966	0.11906324089999999	-0.0781488436	-0.0342141211	0.08299694219999999	0.0988738839	-0.046163874699999996	-0.10251495029999999	0.0463578829	0.1246461542	-0.16135315449999998	-0.1260402158	0.12937846960000002	0.029174718500000002	0.050461680999999994	-0.009479141600000001	0.132155532	0.0164379116	0.0693678631	-0.0199126635	-0.20393469890000002	0.022816217000000003	0.0104763783	0.0180776739	-0.0670340344	0.0248069756	0.0018823821	0.04938189	0.0411355688	-0.1011507631	0.0854368369	0.0201606026	0.09861357720000001	-0.08624617609999999	0.10359200699999999	0.022990672400000002	0.0324516071	0.1113456336	-0.09023688960000001	0.0509642695	0.0627250512	0.0200354627	0.0023981219	-0.008526001600000001	-0.0835781899	-0.0103293299	0.0075828189	0.1070876617	-0.0965049008	0.0746540917	0.0727168469	0.0558012279	-0.1118219737	-0.010834733400000001	-0.0631572502	0.081333825	0.0975081663	-0.0296677649	0.0611067599	0.0195413617	-0.1358755062	0.09414915630000001	0.0847796257	0.09537104	-0.1205420514	-0.0115450398	0.028314872999999997	-0.2255820236	-0.055487393899999994	0.0411678294	-0.0097993565	0.1108350483	0.09408752	-0.048034445	-0.0277693798	-0.1039661041	-0.09781187029999999	-0.0636409191	-0.012577536399999999	-0.0091673583	-0.043140170199999994	-0.0357476361	0.11979719470000001	-0.0138421864	-0.10667193679999999	-0.059255063899999995	0.1299861983	0.040506027400000005	0.012391951100000001	-0.11422281140000001	0.1380742437	-0.030199089100000007	-0.06311961	0.0285490381	-0.0396509782	-0.0040387201000000005	-0.0509329228	-0.012270287099999999	0.033874607	-0.0329503877	-0.016710116599999998	-0.08116033610000001	0.11934271980000001	0.112315068	0.1009072399	1.50476e-05	1.6969760000000002e-05	2.2643026576e-10	2.8797275445759995e-10	-0.0544039	0.004531600000000004	2.0535398560000032e-05	0.0029597843352100004	-0.0591678	-0.0285561	0.0008154508472099999	0.00350082855684	0.00111957	0.00033879400000000033	1.1478137443600022e-07	1.2534369849e-06	0.000494023	-9.1177e-05	8.313245329000003e-09	2.4405872452900003e-07	0.000244903	9.3813e-05	8.800878968999999e-09	5.997747940900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33441.3828125	-28.50390625	1118326084.4121704	812.4726715087891	24410.40234375	16.75	280.5625	595867742.5837555	23390.212890625	25.4375	647.06640625	547102059.0687599	1.069286	17.663578	0.07969688770000001	0.0501187433	-0.1300933402	-0.0993442667	0.1360593466	-0.1302620609	-0.05225633389999999	-0.0155665052	-0.154254643	0.10373538369999999	0.068012451	-0.1092429892	-0.1099772959	-0.0146021388	0.1033977796	-0.130827218	-0.10929554279999999	0.12130277939999999	-0.09612385960000001	-0.0348893483	0.23453424679999998	-0.0183360057	0.0036494215	0.1362608953	-0.0461067081	-0.0401277023	-0.10540767279999999	0.2714751457	0.0033060693	-0.1356158072	0.023033311600000002	0.0075601633	-0.032210009399999996	-0.057332502300000004	-0.0615151608	-0.0735103408	0.020896561	-0.049487108200000005	0.0052238489	0.1136112995	0.0163338005	-0.0011167173	-0.0675975591	-0.069157426	-0.08057390910000001	-0.0071824644	0.0399548903	0.0721024324	-0.0516718147	0.008789099	-0.0039329902	0.108731459	0.1617219071	0.0372778904	0.0942963181	-0.0346411799	0.1541130907	-0.1155157899	-0.0542802088	-0.0810596024	-0.0962647428	-0.0396703992	-0.1010481924	0.1767803391	0.0654671309	-0.0914047117	0.14813367689999998	0.0491451192	0.1081737133	-0.0974111701	0.024493039700000004	0.185473428	-0.0648799587	-0.0062060249	0.0866598807	-0.1917304774	-0.1221198415	-0.0254590797	-0.0166404439	-0.027717266400000003	-0.23249404469999999	-0.043240496399999995	-0.0247750276	0.1739149904	0.0087345136	0.049919076	-0.08783270060000001	0.0494929093	-0.0309148147	-0.0879030158	-0.12526870380000002	-0.013143781	0.1216164963	0.0079867307	-0.06970020519999999	-0.0260220863	-0.0411254229	0.16851951989999994	-0.00676945	0.09869478429999999	-0.0341158878	0.07963299089999999	-0.0049885107000000005	-0.07844378860000001	-0.0600846092	-0.0354474817	-0.0187991947	0.11875383099999999	0.1100111431	0.0959136145	3.89853e-05	2.39377e-05	1.51985361609e-09	5.7301348129e-10	-0.0309223	0.0234816	0.0005513855385599999	0.0009561886372899999	-0.042934	0.0162338	0.00026353626244	0.0018433283559999999	0.000643816	-0.0004757540000000001	2.2634186851600014e-07	4.144990418559999e-07	0.000415529	-7.849399999999997e-05	6.1613080359999966e-09	1.7266434984100002e-07	0.0	-0.000244903	5.997747940900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
