csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
27066.62109375	n/a	732601977.4326324	n/a	20412.806640625	n/a	n/a	416682674.94754416	20032.609375	n/a	401305438.3713379	n/a	n/a	n/a	n/a	-0.028908629900000007	-0.1952034903	0.157804168	-0.047804974400000005	0.18495912739999998	-0.0435422167	0.05905512440000001	-0.0832761166	0.0681279831	-0.1120747853	0.1007169409	-0.0629410811	0.2515926187	-0.0268633967	0.0099459564	-0.1376782423	0.2354454189	-0.1177130131	0.0941277456	-0.0039465047	0.0191471556	-0.0182156014	0.1104164776	-0.0598207325	0.0872723359	-0.25415112100000004	0.0306389521	-0.12400630189999999	0.0953547307	-0.007167726700000002	-0.1080817225	0.12066523929999999	0.055433103600000005	-0.0211459871	-0.0726777786	0.14016303970000002	0.026773849300000003	-0.17777124719999998	-0.0149366629	-0.1672447681	0.042444517699999997	0.017513461	0.0738159806	-0.012493746100000001	-0.1139389128	0.08587734779999999	0.024745035800000002	0.0411485725	0.0693408704	0.0480705478	-0.1555074397	0.11679439470000001	-0.09460082939999999	0.1292335029	-0.1064488365	0.2933411364	0.1234133181	-0.056083914500000005	0.001367688	-0.14391221810000002	0.11024918480000001	-0.0429883726	0.15083884150000001	-0.1032991339	0.1687351704	0.0776380546	-0.0826331292	0.0785495837	-0.0296068731	0.2215852043	-0.0793804121	0.047088269800000006	-0.0597157745	0.1585200359	-0.0472778381	0.0218892292	-0.0489307951	0.0373026155	-0.17088972449999998	0.16276438210000002	-0.18443368940000002	0.0774702035	-0.0687964771	-0.10255112949999999	-0.0017466782999999999	0.06932042990000001	0.0741207619	0.0325168025	-0.06057906940000001	-0.1245944203	0.1503328559	0.1223633249	-0.0697818597	-0.0481949867	-0.015229658600000001	0.079054008	0.0687581671	-0.1578974669	-0.0977008026	-0.0118904496	-0.059466095199999985	0.0310397767	0.0220945487	0.1217078847	0.1216831682	0.1216419777	-0.00221138	n/a	4.890201504400002e-06	n/a	0.0393889	n/a	n/a	0.0015514854432100006	0.110561	n/a	n/a	0.012223734721	0.00169254	n/a	2.8646916516e-06	n/a	-0.0005670790000000001	n/a	3.215785922410001e-07	n/a	0.000360154	n/a	1.29710903716e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26980.748046875	-85.873046875	727960765.1689491	7374.180179595947	20371.943359375	-40.86328125	1669.8077545166016	415016076.2375832	19995.919921875	-36.689453125	399836813.5220375	1346.1159706115725	1.342591	24.851303	0.09752083	-0.1136136986	-0.0789325632	0.0749013647	0.08696213800000001	0.0726577712	-0.0601044017	-0.0496561575	5.2531199999999996e-05	-0.1111302034	-0.0781654069	0.12591004349999999	0.08489290669999999	0.0513295707	0.06683355190000001	-0.0333152397	-0.12000945439999999	0.17584409760000005	-0.043433479000000004	0.1590732892	-0.0009447872000000001	-0.093805901	-0.048995755099999996	-0.0279393329	-0.089560358	0.07629648280000001	0.0765276004	-0.1481150845	0.024039771499999998	0.066392478	0.0278455907	-0.058291464	0.0429570039	-0.004993533	-0.069589253	0.0071929947	-0.12670462470000002	0.0083044997	0.0282176893	0.1481441773	-0.0804726565	0.0397668267	-0.2190425275	-0.016626107299999998	0.0540006494	0.027792775699999998	0.026721951600000002	0.010759113999999998	0.008385083599999999	-0.0797378045	-0.052453667300000006	-0.1122024724	0.0308005564	-0.018458011	0.0664316177	-0.0377064249	0.0386687727	-0.007293499	0.0566282083	0.072088775	-0.0198682873	-0.1095748191	-0.0714170708	0.13954700150000002	-0.1022179007	0.0789256819	-0.0517147646	0.0299302517	-0.0324951875	0.0472001894	0.10815637730000001	-0.0368572358	-0.0160226873	-0.0730101709	0.0729484023	0.0889561407	0.0208191359	-0.1885370179	-0.0279852609	-0.1437208372	0.0031896313	0.0916389893	-0.0156862683	-0.1055779057	0.034350487	-0.0409810461	0.0104336239	0.0346573571	0.0398899255	0.1112135018	-0.0805851073	-0.032449480600000004	-0.0285850494	0.17776950800000002	-0.0869678791	-0.0237662883	0.1110371344	0.120326869	-0.0953041332	-0.0500328814	0.020666701200000002	0.150262379	0.0075238077	0.0305213187	0.1216419777	0.12141962949999999	0.12104935019999999	0.0001061	0.00231748	1.125721e-08	5.3707135504000015e-06	0.0267626	-0.012626300000000007	0.00015942345169000016	0.0007162367587599999	0.089405	-0.021155999999999998	0.0004475763359999998	0.007993254025	0.000724053	-0.000968487	5.24252746809e-07	9.37967069169e-07	-0.000344982	0.0002220970000000001	1.1901258032399998e-07	4.932707740900004e-08	0.000397991	3.783699999999999e-05	1.58396836081e-07	1.4316385689999989e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26835.275390625	-145.47265625	720132005.2906837	21162.293716430664	20380.91796875	8.974609375	80.54361343383789	415381817.2489166	19950.998046875	-44.921875	398042323.06641006	2017.974853515625	1.076758	19.930733	0.06733812960000002	-0.0745944378	0.0104293528	0.0435642446	0.036094478900000004	0.0635672074	-0.0801564234	-0.0582226279	0.1277547006	0.066974471	-0.1025891737	0.0717856065	0.0046474967999999995	-0.0020982992999999998	0.0740749992	-0.2065094771	-0.1668325107	-0.1233486479	-0.0238393237	0.1405531504	-0.0024450271	-0.1077725347	0.10403153359999999	0.012272145900000002	-0.0798855124	0.0085061203	-0.1655657774	0.0048435513	0.09879829300000001	0.10922357449999999	0.010604778899999999	0.026878869500000003	0.1278496264	0.1482477994	0.0201734992	0.0339372468	-0.0149640584	-0.1077899128	0.11860355449999999	0.0302775665	-0.0692594962	-0.0521028486	0.1166834968	0.026777414300000003	0.1421319142	-0.0086186398	-0.0635589887	-0.012775101899999999	-0.1088773934	0.055072114500000005	-0.055191072199999996	-0.0575450891	0.04927657059999999	0.1320880554	0.09194561820000001	-0.06349745799999999	0.0977436175	-0.010951458	-0.0248154825	0.1158953049	-0.1470491558	-0.0752663581	0.0484566693	0.10136397800000001	-0.0416481923	0.07710711190000001	-0.036570792799999995	-0.2049994768	-0.0185097871	0.1842338186	0.0061301544	-0.0323563661	-0.1532920157	-0.10772396050000001	-0.0092982294	-0.06009459690000001	0.0090788247	0.0659391338	-0.1474797871	-0.0701972148	-0.0923971075	0.1300801029	-0.0808947741	-0.0652944299	-0.0815368882	0.043830134400000005	0.1537377806	0.0397549181	-0.0717165454	0.0032971470000000003	-0.0609490247	-0.140545076	0.06288717690000001	0.0190741157	-0.1388717378	-0.0109255835	-0.019983542	-0.0832002163	0.060881104400000004	0.048150415700000004	-0.08615746490000001	-0.0816900399	0.0281944847	0.0891605657	0.1215101995	0.120893123	0.1198669825	1.78854e-05	-8.82146e-05	3.1988753316e-10	7.781815653159998e-09	0.041322500000000005	0.01455990000000001	0.00021199068801000024	0.0017075490062500006	0.110714	0.02130900000000001	0.0004540734810000003	0.012257589796	0.0008635060000000001	0.0001394530000000001	7.456426120360002e-07	1.9447139209000033e-08	2.3636300000000006e-05	0.0003686183	5.586746776900002e-10	1.3587945109488994e-07	0.00051754	0.00011954900000000004	2.6784765160000003e-07	1.4291963401000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26898.42578125	63.150390625	723525309.5094148	3987.971836090088	20387.498046875	6.580078125	43.29742813110352	415650076.611332	19985.931640625	34.93359375	399437463.5437355	1220.355972290039	1.116154	20.659962	0.1077296546	-0.092864246	0.0701230726	0.042610177400000004	0.13940447960000002	-0.0547002958	0.05970802400000001	-0.0113020773	0.042153564500000004	-0.0091408597	-0.0212599276	0.1155428891	-0.1105049033	0.11179206970000001	0.0881920159	-0.0682067763	-0.0807807689	-0.0276020263	-0.0461175343	-0.1205758525	-0.0741698801	-0.2166275183	-0.013203489799999999	-0.0937565865	-0.0319631889	-0.0516981034	-0.06467584950000001	0.1043071168	0.1009759008	-0.054632135	-0.1039637956	-0.0170090682	0.0178180464	0.060769798099999994	-0.0158457921	0.0396192348	-0.0144309868	0.0502436017	-0.048762326200000004	0.0486949426	-0.0466804406	0.1024151629	-0.1853268772	0.014936698600000001	0.0456400204	-0.0258262377	0.059671502599999995	0.0322086848	-0.0079747312	-0.1099489127	-0.1397681918	0.0469293404	0.00255785	-0.0479207449	-0.028023451499999998	0.0366435159	0.046810782300000006	-0.0289678396	0.1506079991	0.0004876059	0.0037420987	-0.0949253555	0.0444515935	0.0508187825	-0.0789095086	0.0821723917	-0.0466938959	-0.09312072960000001	0.1116381578	0.1258421768	-0.0479094725	-0.2010918125	0.0756397382	0.014235609199999999	-0.0704790519	0.0786532555	0.0899080049	0.1511886683	-0.0324218868	-0.0004382843	0.0731514619	0.0263433402	-0.0243984357	-0.1645630049	-0.0037939270000000003	0.04782427190000002	-0.0027371240999999997	0.0204461525	0.0197813116	0.0440637984	-0.0567083753	-0.0023095006	0.007570836899999998	0.05994624110000001	-0.012961598500000001	-0.0124201104	0.0509273206	0.032169473	-0.0734061257	-0.05911517440000001	0.0868875939	0.068270104	-0.1250259582	0.0291086505	0.1213126213	0.12010478890000001	0.1181006348	0.000127365	0.00010947959999999999	1.6221843225e-08	1.198578281616e-08	-0.00492811	-0.04625061	0.0021391189253721003	2.42862681721e-05	0.0724154	-0.0382986	0.00146678276196	0.005243990157160001	0.0007940089999999999	-6.949700000000018e-05	6.30450292081e-07	4.829833009000025e-09	-0.000230033	-0.0002536693	5.291518108899999e-08	6.434811376249e-08	0.000379287	-0.00013825300000000007	1.4385862836899994e-07	1.911389200900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26880.765625	-17.66015625	722575560.5861816	311.88111877441406	20383.29296875	-4.205078125	17.682682037353516	415478632.2498932	20010.10546875	24.173828125	400404320.87049866	584.373966217041	1.375566	25.461655	0.08096525169999999	0.045426660099999995	0.1173853217	0.06291120900000001	-0.0032114498999999998	-0.0855936065	0.1127440594	-0.09130808509999999	0.015829018400000002	0.0351941299	-0.12278102980000001	0.0519575558	-0.0219660233	0.0900797943	0.0465866854	-0.21793988109999998	-0.030069640699999997	0.06090176570000001	0.0519460833	-0.0194582672	-0.028269753199999997	-0.040192469	-0.1443526993	0.0303899828	0.0401421731	-0.1472382519	0.2399218573	0.021396328500000002	0.0180966682	0.0878542075	0.0544178205	-0.0471185634	-0.1204931481	0.0806390463	0.0796244574	0.0561993884	-0.0026642413	0.004414669699999999	0.14361006099999998	0.0020000697	-0.057426012699999994	0.020164686799999998	-0.0575396988	0.1564467389	-0.032594492	-0.0971580305	-0.0562646806	0.014952765	-0.1524335657	0.1034816214	-0.028263039500000007	0.1361893978	0.0338848329	0.0069859886	0.0956855353	0.028207764	0.0815685058	0.0070306095	0.0670737033	0.0065030516	0.10894371130000001	0.0011133407	0.1284118503	0.1208657026	0.0200214368	0.1354911175	0.0054621712	-0.13320106980000002	0.0029729247	0.07298796440000001	0.059991777300000014	-0.076202595	-0.0374325915	0.0651228116	-0.14204512130000002	0.0717607734	-0.013829505800000001	-0.1610479259	0.08751311310000001	0.21703268960000002	0.0581370628	0.1968393286	0.0199496227	0.0366022057	0.1214494035	0.062110476799999995	0.0392435959	0.024234263500000002	-0.026189317599999998	-0.09556297550000001	-0.0227403619	-0.1107426176	0.0046874064	0.0371062692	0.0885802575	0.0044438587	0.0396706047	0.0949547451	-0.0445224443	0.19203943010000002	-0.06256654269999999	-0.12937998439999998	-0.002744887	0.1143771006	0.12104935019999999	0.11905633460000001	0.11575891279999999	7.74733e-05	-4.98917e-05	6.00211221289e-09	2.48918172889e-09	0.0462152	0.05114331	0.0026156381577561	0.00213584471104	0.0929999	0.02058449999999999	0.00042372164024999967	0.008648981400009999	0.0007940089999999999	0.0	6.30450292081e-07	0.0	-0.000181145	4.8888000000000004e-05	3.2813511025e-08	2.3900365440000002e-09	0.00051415	0.00013486300000000004	2.643502225e-07	1.818802876900001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26934.896484375	54.130859375	725488648.6239967	2930.149936676025	20393.966796875	10.673828125	113.93060684204102	415913881.71204	19998.25	-11.85546875	399930003.0625	140.55213928222656	1.151031	21.305536	0.06560925670000001	0.06097085400000001	0.0307110861	0.0582786432	-0.0238335202	0.0352624415	0.1060824619	-0.20867636050000002	-0.0590082804	0.0856469365	-0.11464741070000001	0.1276663009	-0.0037484378	0.0347994756	-0.087192332	-0.0187809705	0.016550006399999997	0.0453747517	0.2114638819	0.0385570441	-0.0662488056	-0.045501459800000005	0.0127881403	-0.022505327400000004	-0.072793127	-0.1525016052	-0.0081492603	-0.0562534393	0.0474222488	-0.0252285292	0.0514918995	-0.0104084689	-0.1251742488	0.05485879230000002	0.0542648894	-0.1451043388	-0.0359467878	-0.018905749	0.0420563459	-0.0413637879	0.12197187470000001	-0.08640583140000001	0.0237307378	-0.0115093511	0.09875013630000001	0.022887698300000002	0.0731533845	0.029120467799999997	0.0059786586	0.10374886789999999	0.0239726431	0.0745616414	0.0410700475	-0.0968596103	0.14225348599999998	0.0026426432	0.07357062389999999	0.0969060947	0.0388253554	0.1478391768	0.1250437303	0.1009971985	0.1265459813	0.1614723005	-0.059904720999999994	-0.016398624599999998	0.0525643502	0.0491077058	-0.0767089067	0.08326173	0.0060546457	-0.1227210658	-0.0017708770000000001	0.0390585902	0.1022262324	0.02261835	-0.20701742120000002	-0.0027467687	-0.0132976343	0.0903901243	-0.0349597876	-0.0145006855	0.0245277845	0.06375222629999999	0.0601715614	0.12016081740000001	0.0422187385	0.046440366600000005	0.0346238832	-0.019016714	0.1000230071	-0.013363958799999999	0.0423051445	0.0401564318	0.00043006379999999995	-0.034266022	0.1360763962	0.0388246797	0.0848370207	0.021989428199999998	-0.07260712429999999	-0.042080293600000006	0.035657960499999995	-0.010402606	0.1207205288	0.11775003070000001	0.11285322490000001	0.00392737	0.003849896700000001	1.5424235116900006e-05	1.4821704600670895e-05	-0.00239331	-0.04860851	0.0023627872444201	5.7279327561e-06	0.0944822	0.0014823000000000056	2.197213290000017e-06	0.00892688611684	0.0006736310000000001	-0.00012037799999999988	4.5377872416100006e-07	1.4490862883999968e-08	-0.000145704	3.544099999999999e-05	2.1229655616e-08	1.2560644809999993e-09	0.000436598	-7.755199999999999e-05	1.90617813604e-07	6.0143127039999995e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26888.72265625	-46.173828125	723003406.084732	2132.022403717041	20396.72265625	2.755859375	7.5947608947753915	416026295.11598206	20033.16015625	34.91015625	401327505.8459625	1218.719009399414	1.342767	24.854565	0.07241175399999998	0.0170784133	-0.0802769979	0.0299221983	0.056057222000000004	0.0403172138	0.0016942912	-0.1157689643	-0.20087113489999997	0.0361964171	0.058410008	0.11985409679999999	-0.18048617530000002	0.030054606600000002	-0.0900690308	-0.145753427	0.0229289398	0.022584624900000003	0.0651665447	0.1186860107	-0.1406406825	0.0628470503	0.1273844693	-0.0581728012	-0.1405355052	0.0124279583	0.013300056000000001	0.09049336300000001	0.061823752	-0.1033657551	-0.0203458098	-0.0413980532	0.0054069111999999996	-0.1326998973	-0.0064167818	0.046803783200000004	-0.1022420982	0.1075492021	0.037899142999999996	-0.0548742512	0.1266860564	-0.0568515352	-0.052832774299999996	-0.0330443527	-0.0779215517	0.046123903200000003	-0.0896418507	-0.1016703876	0.026062361000000003	-0.09734746650000001	0.0189550251	-0.0033174159999999997	-0.049697432	-0.1954394608	-0.0101543785	0.0201204461	-0.0045677605	0.0141910475	0.09830702179999999	0.1403395952	0.04076064	0.0938220684	-0.11842216230000001	0.027910479300000002	-0.12340407099999999	-0.0911757309	0.1251546116	-0.1780578534	-0.060435418899999996	-0.0708333443	0.1014920933	-0.16761281320000002	-0.09177420539999999	0.1875185748	0.0937536977	0.0213847764	-0.0483918333	0.0780068672	0.046008380599999996	-0.054178877599999994	-0.0326024481	0.0181331066	-0.0628043345	0.0015088623999999998	0.026637126299999998	0.0321681734	-0.11618875070000001	0.0186708811	-0.0325559239	0.13340115119999998	0.0850846859	-0.05576137230000002	-0.0568470568	-0.0514080598	0.0777081971	0.0259727218	-0.0442841508	0.0586408849	0.1222263541	0.0845767761	0.0386054804	0.010914201200000001	-0.057114764299999995	-0.1788492003	0.120326335	0.1161887065	0.1093977275	0.00517603	0.0012486599999999993	2.67912865609e-05	1.5591517955999987e-06	4.4734e-05	0.002438044	5.9440585459360005e-06	2.001130756e-09	0.07239889999999999	-0.022083300000000014	0.0004876721388900006	0.005241600721209998	0.000399873	-0.00027375800000000003	1.59898416129e-07	7.494344256400001e-08	-0.000201009	-5.5305000000000013e-05	4.0404618081000015e-08	3.058643025000001e-09	-0.00016717400000000002	-0.0006037719999999999	2.794714627600001e-08	3.6454062798400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26989.908203125	101.185546875	728455144.8131143	10238.514896392822	20379.41015625	-17.3125	299.72265625	415320358.3166657	20052.880859375	19.720703125	402118030.7602882	388.9061317443848	1.312723	24.298441	0.14708762100000006	-0.06980075150000001	-0.0142913752	0.0174762139	-0.022459149900000003	0.0751852331	-0.0638481635	-0.0968973806	0.1317501046	0.0092688745	-0.0020225929	-0.0333350012	0.1247284213	-0.2292116454	-0.1275513563	-0.1461545096	-0.0009041791	-0.012735116999999999	0.1145041679	0.051710375700000005	0.029901814500000002	0.1127255815	0.12972611369999998	0.0173411089	0.0402825862	-0.1413711358	0.0355107525	0.0535939641	-0.1371934607	-0.1436819104	-0.048202423	0.0039290355	0.1444317991	0.0549151375	0.0338108964	-0.14497018050000002	0.0572932383	-0.0969282764	-0.1178606316	-0.13125329759999999	0.07736408110000001	-0.0483989652	-0.0503534001	-0.09101033439999999	0.0379955067	0.09594065289999999	0.0857232571	-0.09969460449999999	-0.1140258113	-0.14366840960000002	-0.0097493938	-0.0714405967	0.1274452855	0.10090477	0.11437183460000001	0.0558767224	-0.1565022835	0.011867296299999998	-0.0676228926	0.1372185373	-0.0475760484	-0.04786782	0.0288680736	0.0094266253	0.0476164588	-0.0723771151	-0.0368693162	-0.0065113886	-0.2313463911	0.0362401209	0.0420059925	0.07963064019999999	-0.1682515748	0.0187066849	-0.0445127671	-0.1198783258	-0.0631455608	0.0187836203	0.0081217712	0.1432612909	-0.1813967349	-0.1793783764	-0.0754583763	0.0268062027	-0.2162027598	0.031100406400000002	-0.08048345629999999	-0.043518090700000005	0.0512842653	-0.0234016351	0.026269294300000003	-0.020231063100000002	0.0153882979	-0.0142223385	-0.0812088322	0.0194134	0.031435425600000004	0.1223346614	0.1634603846	-0.1664865468	-0.0148016185	-0.0413984275	-0.0861299785	-0.1109406482	0.1198669825	0.1143757435	0.10540925529999999	0.016577599999999998	0.011401569999999998	0.00027481682175999994	0.00012999579846489996	0.0611521	0.061107366	0.0037341101794579564	0.003739579334409999	0.0865859	0.014187000000000003	0.00020127096900000012	0.007497118078809998	-0.00024652	-0.0006463930000000001	6.07721104e-08	4.1782391044900006e-07	9.29417e-05	0.0002939507	8.63815959889e-09	8.640701403049001e-08	0.000100316	0.00026749	1.0063299856000002e-08	7.15509001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26970.583984375	-19.32421875	727412400.4582253	373.4254302978516	20373.373046875	-6.037109375	36.44668960571289	415074329.30713266	20027.22265625	-25.658203125	401089647.3230133	658.3433876037598	1.325807	24.540636	0.0914048	-0.0400830375	0.0757999488	0.0357449627	0.0450631778	-0.0388543486	0.0255461935	0.0335789914	0.0795009626	0.045056668099999996	-0.036000912999999996	0.0190541916	-0.0385375664	-0.0889252436	-0.2577286661	0.0071811259	0.1115758859	-0.0469110527	0.0702333866	0.0054772138	-0.0234481133	-0.0012929512	-0.17218514710000002	0.0140965029	0.1544691227	0.0140124429	-0.1277213138	-0.1470701145	0.0706109659	-0.0852683777	-0.0394697145	-0.0728170475	0.0087810362	-0.0497344703	0.2327131922	0.0815384312	-0.073911336	0.0382623786	-0.044548913200000005	-0.0236284508	-0.021336967999999998	-0.0370460662	0.0820191601	-0.0089142861	-0.16822066989999998	0.017937118000000002	0.1616164751	0.11003254009999999	-0.0730357101	-0.1012915899	-0.0832671875	0.0321498308	0.0550600037	-0.009847913100000001	0.0608245137	0.0036332870000000002	0.0253280562	-0.0435498142	0.020209466000000002	-0.04391896519999999	-0.0326674223	-0.0221334047	0.11172483220000001	0.0417259955	0.0595246071	-0.134866551	0.142537346	0.0414207259	-0.2017180185	0.0173712317	-0.18576571579999998	0.0075056831000000004	-0.0412303144	-0.0403199863	-0.0381604788	0.0021833414000000002	-0.0871967657	-0.0481999427	-0.0397261312	-0.043890620899999996	0.1357353252	-0.025928986	0.0949100231	-0.0209982765	0.1228041091	0.1375417517	-0.146935176	0.0208523335	-0.11306083210000001	0.0192054815	0.1146734575	0.006253463199999999	-0.0865670917	-0.2070626407	-0.0546305976	0.0321353949	-0.1423959124	-0.0241193179	-0.028462636	-0.2333903888	0.042241166	0.061407898499999995	-0.10770571949999999	0.1510731535	0.11934271980000001	0.112315068	0.1009072399	0.0154367	-0.0011408999999999968	0.00023829170689000005	1.3016528099999927e-06	0.0209136	-0.0402385	0.0016191368822499998	0.00043737866495999997	0.0576901	-0.028895799999999996	0.00083496725764	0.0033281476380099995	6.290850000000001e-05	0.0003094285	3.957479372250001e-09	9.574599661225e-08	-2.02218e-05	-0.00011316350000000001	4.0892119523999996e-10	1.280597773225e-08	0.000100316	0.0	1.0063299856000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
26937.005859375	-33.578125	725602284.6680031	1127.490478515625	20353.646484375	-19.7265625	389.1372680664063	414270925.2109108	20046.193359375	18.970703125	401849868.2014504	359.8875770568848	1.511574	27.979168	0.02183467	0.0578504628	0.06484773769999999	0.0418590554	-0.019981028999999997	-0.1902050316	0.0264769851	0.0762787978	-0.0033055554999999997	-0.06975894469999999	0.11174130210000001	0.06839319719999999	0.0889024819	-0.051439890499999995	-0.15531775050000002	0.062570767	-0.0281526132	-0.0511155252	0.0105018669	-0.0209855398	0.0689048551	-0.013482091299999999	-0.0052250444	-0.027272620299999998	0.006760985400000001	0.10961946759999999	-0.0254890602	0.0465156761	0.157066884	-0.1265409991	-0.0718481605	-0.0731830617	0.1885799398	0.0835716675	-0.0364509302	0.0750461938	-0.0041884269	0.0073675163	0.08849107789999999	0.012538993799999999	-0.0619008451	-0.045793046100000005	0.1460019073	0.0034305311999999998	-0.0016844852	-0.1314222552	0.0225808679	-0.2293813214	0.19758439390000002	0.0515697433	0.007386876800000002	0.1323781628	0.0194346956	-0.0886981043	-0.10819276779999999	-0.0072799162	-0.1325298551	-0.12198868269999999	-0.0490006583	-0.1370881301	0.0958739044	-0.0133507217	0.0047781767	-0.0893124859	-0.1323731165	-0.0544598062	0.0786101868	0.1285322449	-0.0918987662	0.030902435	-0.0684658549	0.0759843388	-0.0144865494	-0.0953320715	-0.008351657	0.04746875440000002	0.1216350241	0.0459650891	-0.027722370899999998	-0.0462142736	0.0323109232	-0.0173137309	-0.1384841959	-0.0266732068	-0.0347595162	0.0577663539	0.027069013599999997	-0.12522194849999999	-0.1405282473	0.1543351566	-0.0165221103	-0.0961756866	0.0450626679	-0.0774042004	-0.02657942	0.07759197940000001	0.1405359912	-0.1339585593	-0.0398954762	0.048746823499999994	0.0550994411	-0.1520839032	0.16395617699999998	0.013878913799999998	0.11875383099999999	0.1100111431	0.0959136145	0.00603155	-0.00940515	3.63795954025e-05	8.845684652250001e-05	0.018255200000000003	-0.0026583999999999983	7.067090559999991e-06	0.00033325232704000014	0.0519961	-0.005693999999999991	3.242163599999989e-05	0.00270359441521	-1.63623e-05	-7.927080000000001e-05	2.6772486129e-10	6.283859732640001e-09	-2.24934e-05	-2.2716000000000004e-06	5.059530435600002e-10	5.160166560000002e-12	0.000100316	0.0	1.0063299856000002e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
