onset	duration	trial_type	img_gender	word_gender	response_time	response_hand	response_accuracy
1.0194	0.5	incongruent	female	male	2.0394	left	incorrect
5.5360000000000005	0.5	congruent	male	male	0.6527	left	correct
11.5525	0.5	incongruent	male	female	0.5760000000000001	left	correct
16.069000000000006	0.5	incongruent	female	male	0.4194	right	correct
21.0855	0.5	congruent	male	male	0.3127	left	correct
26.102	0.5	incongruent	female	male	0.5801	right	correct
31.1186	0.5	incongruent	female	male	0.4423	right	correct
37.1351	0.5	incongruent	female	male	0.3906	right	correct
42.1516	0.5	congruent	male	male	0.4669	left	correct
47.1681	0.5	incongruent	male	female	0.5222	left	correct
51.6846	0.5	congruent	male	male	0.3515	left	correct
56.2012	0.5	congruent	male	male	0.4978	left	correct
61.7177	0.5	incongruent	male	female	0.4131	left	correct
66.7342	0.5	congruent	female	female	0.5154	right	correct
72.2507	0.5	congruent	male	male	0.5387	right	incorrect
77.2673	0.5	incongruent	female	male	0.523	right	correct
83.2837	0.5	congruent	female	female	0.4753	right	correct
87.8003	0.5	incongruent	female	male	0.6216	right	correct
92.3168	0.5	incongruent	female	male	0.5809	right	correct
98.8333	0.5	congruent	female	female	0.5972	right	correct
103.3498	0.5	congruent	female	female	0.6325	right	correct
109.8663	0.5	incongruent	male	female	0.6698	left	correct
115.3828	0.5	congruent	female	female	0.5521	right	correct
120.8993	0.5	congruent	male	male	0.3674	left	correct
126.9158	0.5	incongruent	female	male	0.5427	right	correct
131.9323	0.5	incongruent	male	female	0.467	left	correct
136.4489	0.5	congruent	female	female	0.6433	right	correct
140.9654	0.5	incongruent	male	female	0.4916	left	correct
145.9819	0.5	congruent	female	female	0.4589	right	correct
151.9984	0.5	incongruent	male	female	0.4432	left	correct
157.015	0.5	incongruent	female	male	0.4695	right	correct
161.5315	0.5	incongruent	female	male	0.6718	right	correct
166.048	0.5	incongruent	female	male	0.6061	right	correct
170.5646	0.5	incongruent	male	female	0.4094	left	correct
175.0811	0.5	congruent	male	male	0.4047	left	correct
179.5976	0.5	congruent	male	male	0.436	left	correct
184.1142	0.5	congruent	male	male	0.4163	left	correct
189.6307	0.5	incongruent	male	female	0.3896	left	correct
194.1472	0.5	incongruent	female	male	0.5079	right	correct
198.6638	0.5	congruent	male	male	0.4152	left	correct
203.1803	0.5	congruent	male	male	0.5055	left	correct
208.6968	0.5	congruent	female	female	0.4419	right	correct
213.2133	0.5	incongruent	female	male	0.7942	right	correct
217.7299	0.5	incongruent	female	male	0.6004	right	correct
223.2464	0.5	incongruent	female	male	0.5417	right	correct
227.7629	0.5	congruent	male	male	0.4701	left	correct
232.2795	0.5	incongruent	female	male	0.4733	right	correct
236.796	0.5	congruent	female	female	0.5577	right	correct
241.3125	0.5	congruent	male	male	0.425	left	correct
245.8291	0.5	incongruent	male	female	0.4132	left	correct
251.3456	0.5	incongruent	female	male	0.6136	right	correct
255.8621	0.5	incongruent	male	female	0.4099	left	correct
260.3787	0.5	congruent	female	female	0.4841	right	correct
265.3952	0.5	congruent	male	male	0.4085	left	correct
269.9117	0.5	congruent	female	female	0.3238	right	correct
274.4283	0.5	incongruent	female	male	0.5579999999999999	right	correct
279.4448	0.5	congruent	male	male	0.4844	left	correct
283.9613	0.5	incongruent	female	male	0.4607	right	correct
288.4778	0.5	incongruent	male	female	0.3541	left	correct
292.9944	0.5	incongruent	female	male	0.5043	right	correct
297.5109	0.5	congruent	female	female	0.5706	right	correct
302.5274	0.5	incongruent	male	female	0.449	left	correct
307.0440000000001	0.5	incongruent	female	male	0.5362	right	correct
312.0605	0.5	incongruent	male	female	0.3765	left	correct
317.577	0.5	congruent	male	male	0.5008	left	correct
323.0935	0.5	incongruent	male	female	0.4421	left	correct
329.61	0.5	congruent	male	male	0.4924	left	correct
334.1265	0.5	congruent	male	male	0.3718	left	correct
338.6431	0.5	congruent	female	female	0.41	right	correct
345.1596	0.5	incongruent	male	female	0.4073	left	correct
349.6761	0.5	congruent	female	female	0.3976	left	incorrect
356.1926	0.5	congruent	male	male	0.5459	left	correct
362.7091	0.5	incongruent	male	female	0.4872	left	correct
368.2256	0.5	incongruent	male	female	0.4375	left	correct
374.2421	0.5	congruent	female	female	0.4007	right	correct
378.7586	0.5	incongruent	male	female	0.4921	left	correct
383.2751	0.5	incongruent	female	male	0.4954	right	correct
387.7917	0.5	congruent	female	female	0.4356	right	correct
392.3082	0.5	congruent	female	female	0.305	left	incorrect
397.3247	0.5	congruent	male	male	0.5103	left	correct
402.3413	0.5	congruent	female	female	0.4916	right	correct
407.3578	0.5	congruent	female	female	0.4629	right	correct
412.3743	0.5	incongruent	male	female	0.5062	left	correct
417.3908	0.5	incongruent	male	female	0.4295	left	correct
421.9074	0.5	incongruent	male	female	0.4968	left	correct
426.9239	0.5	incongruent	male	female	0.4601	left	correct
431.9404	0.5	congruent	male	male	0.5414	left	correct
436.4569	0.5	congruent	female	female	0.5808	left	incorrect
440.9735	0.5	incongruent	male	female	0.57	left	correct
446.49	0.5	congruent	male	male	0.5423	left	correct
451.0065	0.5	congruent	female	female	0.3157	right	correct
456.023	0.5	congruent	female	female	0.526	right	correct
460.5396	0.5	congruent	female	female	0.4952	right	correct
465.5561	0.5	incongruent	female	male	0.4475	right	correct
470.0726	0.5	congruent	male	male	0.4559	left	correct
474.5892	0.5	congruent	female	female	0.5281	right	correct
