csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	a_comp_cor_99	a_comp_cor_100	a_comp_cor_101	a_comp_cor_102	a_comp_cor_103	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
27915.890625	n/a	n/a	779296949.3869629	18793.01171875	n/a	n/a	353177289.4610748	19154.904296875	n/a	366910358.62244034	n/a	n/a	n/a	n/a	-0.1702482546	0.1555096865	0.0312545116	-0.10297061699999999	-0.032141356499999996	0.11898579460000001	-0.16928155539999998	-0.1042812874	0.17441962460000002	-0.1555125497	0.1273264059	-0.0756992949	-0.1670462411	0.0201133496	-0.0898082242	0.1025466099	-0.1120548892	0.0131864941	-0.0114965258	0.0878414476	-0.07493646799999999	0.0679851463	-0.1573532356	0.11194167960000001	-0.10382619859999999	0.0735469092	-0.010758791299999999	-0.1561791643	0.003043609	0.1460274038	-0.059276740599999996	0.08246427320000001	0.0455652331	0.0170502152	-0.21600403079999997	0.1502512276	0.021667983199999998	-0.10207319029999999	-0.036428843100000004	-0.007431640799999998	-0.0668268311	0.0954798523	-0.0526512265	-0.08527757679999999	-0.0623133454	0.11837538730000001	0.0055330751	-0.09392995330000001	-0.0405886129	-0.0082814292	-0.037281699	0.110674593	-0.1868282001	-0.0691050691	0.1691202444	-0.038789877	0.0011983085	-0.13620678320000001	-0.012925775300000001	0.094397965	-0.2494031263	0.056182273600000006	-0.0576531172	0.11735014	-0.1878153975	0.048092700499999995	-0.1221588028	0.18459323940000005	0.0063246754	-0.0499681108	0.207791311	-0.0496737583	0.1288531547	-0.0097782615	0.053273712800000005	-0.0511278998	0.10130495490000001	-0.055253103899999996	0.19332818289999998	-0.0970936085	0.1059373984	-0.0011190745	-0.1431002713	0.0823349611	-0.022114377799999998	0.070207375	0.2126804259	-0.0544652741	0.0982258102	0.0405531654	0.0684980946	-0.0419784183	-0.12071727230000001	0.1348639843	-0.20707985710000001	-0.080197689	0.0493710129	0.050708904699999995	0.0196704846	-0.078961651	-0.0094723759	-0.0206833095	-0.0293954508	0.0445595451	0.015844999199999998	0.0702241512	-0.0714605682	-0.0331766429	0.1217078847	0.1216831682	0.1216419777	-0.00762398	n/a	5.81250710404e-05	n/a	-0.00264305	n/a	n/a	6.9857133025e-06	-0.00507605	n/a	2.5766283602500005e-05	n/a	0.000163043	n/a	n/a	2.6583019849000003e-08	-0.000185121	n/a	3.4269784640999984e-08	n/a	0.000503814	n/a	2.53828546596e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27895.72265625	-20.16796875	406.74696350097656	778171342.5144197	18786.3515625	-6.66015625	44.35768127441406	352927005.0298462	19138.515625	-16.388671875	366282780.32836914	268.588565826416	1.921381	31.657019	0.1053172994	-0.0707559188	-0.0368989552	0.0958316084	-0.1262423579	-0.1161344793	0.08407670689999999	-0.0743570437	-0.22736034309999997	0.0637730728	0.22417264350000002	0.0166536027	-0.0165275496	-0.1694515655	0.0042810804	-0.0180612253	0.074953045	0.0697637515	0.1105619776	0.0122282752	0.0631586236	0.08086340730000001	-0.0636362224	-0.0051374938	-0.0380800524	0.0928142321	-0.0163997212	-0.07604736849999999	0.018690260900000002	0.153538145	0.1625304457	0.07627327099999999	-0.0676633123	-0.0528408974	0.0096915011	0.2758226689	0.0966580823	0.1379672115	-0.032678068500000004	-0.0315649568	-0.0405658329	0.0229747499	-0.0739460442	-0.1312617698	0.049994853	0.0943763243	-0.0628581034	-0.018381168700000002	0.0059590091	-0.0213142915	-0.0842002734	-0.051340454800000004	-0.0826024382	-0.1043787458	0.0878301991	0.0284962057	0.0063657834	-0.17625468079999998	-0.061328522999999996	0.1423040666	0.0207070687	0.1274691691	0.131752968	-0.0660903941	0.0081924343	-0.0155354958	0.3043190041	0.1484244006	0.0874681626	0.0031298922999999997	-0.08634229380000001	-0.014413626499999999	-0.10295197789999999	-0.0107370328	0.06753247679999999	-0.01821759	-0.11618291	-0.0839859384	0.0267779975	0.0072237957	-0.10250594880000001	-0.1146413693	-0.1000837026	0.0748716218	0.0719976558	-0.1288302802	-0.0903626342	0.060478420899999996	0.0206193195	-0.07062006059999999	0.0391245833	-0.07095540730000001	0.1959900688	-0.16486642769999998	-0.0703853654	0.07295150519999999	-0.049561046799999994	0.0277423656	-0.0798521362	-0.0309977402	0.0424577099	0.0073368116000000014	0.0050717971999999995	0.0821512785	0.13746085660000001	-0.0083518215	0.043799856799999995	0.0013166045	-0.011887458600000001	0.1216419777	0.12141962949999999	0.12104935019999999	-3.50456e-05	0.0075889344	1.22819407936e-09	5.7591925327503346e-05	-0.0515045	-0.04886145	0.0023874412961024994	0.0026527135202499995	-0.0233804	-0.01830435	0.0005466431041599999	0.00033504922892249985	-0.000182179	-0.00034522199999999996	1.1917822928399999e-07	3.3189188041e-08	-8.528269999999998e-05	9.98383e-05	7.273138919289997e-09	9.96768614689e-09	0.000670005	0.000166191	4.48906700025e-07	2.7619448481000002e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27598.322265625	-297.400390625	88446.99234390257	761667391.8772926	18765.353515625	-20.998046875	440.91797256469727	352138492.56637955	19096.6796875	-41.8359375	364683175.08697516	1750.2456665039062	1.425489	23.486618	0.09470210580000002	0.1063601525	0.15791558220000002	0.050126974000000005	-0.029389017000000007	-0.0531635896	-0.09249833269999999	-0.0959608887	-0.0972338016	0.053643809400000006	0.0741986597	0.047396092800000005	0.0242621218	0.10159301470000001	-0.0202266859	0.0121941705	0.0701450437	0.0640415383	-0.15088507380000002	0.1335081768	-0.07073424610000001	0.012923380900000002	-0.0732409219	-0.0544808631	-0.12507225289999999	-0.0113465947	-0.0418825986	-0.08708227699999999	0.0843861305	0.13203807310000001	-0.1115858892	0.0161175577	0.0073845707	0.0345920261	-0.1680499683	0.0011565848	0.18403593510000002	0.0421074226	-0.0121816997	0.0217946704	-0.025877289300000002	-0.000946765	-0.0506259848	0.0858678916	0.0194574486	-0.0342213801	0.0477900041	-0.047668568	0.0818198453	0.017724672900000002	-0.1087984941	0.0681851824	-0.1167387817	0.0695253691	-0.1460436257	0.1029868792	0.009774403499999999	-0.15733583980000002	-0.0228770608	0.2783579276	0.1298730169	-0.016452234099999997	0.0382572332	0.1140218335	0.0494273279	-0.0554526455	0.1053013792	0.0287659941	-0.0125891232	0.0407232164	0.1017520326	-0.0917804608	0.0196966852	0.0411786804	-0.035078746800000005	-0.1011037409	0.1164870016	0.0614296328	0.013577055900000001	0.0074939864	0.015287135600000001	-0.0022010309	0.0170057495	-0.1163112227	0.1717190814	0.07914853940000001	-0.013842252900000001	-0.1585263569	0.130667098	0.0550611881	-0.0623015729	-0.029055655899999998	0.0972626392	-0.08617058640000001	-0.021078677400000002	-0.0468373916	0.022959377599999997	0.1236445276	-0.0404483318	0.0383246853	0.0049511589000000005	0.015810938700000002	-0.0005253982	0.019439448600000003	-0.0936624332	-0.0300182756	0.065159231	0.040495324	-0.0248182967	0.1215101995	0.120893123	0.1198669825	-0.00662885	-0.006593804399999999	4.39416523225e-05	4.347825646545936e-05	-0.0176333	0.03387119999999999	0.0011472581894399992	0.00031093326889000005	-2.38336e-05	0.0233565664	5.6804048896e-10	0.000545529193997609	0.000100124	0.00028230299999999997	7.969498380900002e-08	1.0024815376000001e-08	1.2468699999999999e-23	8.528269999999998e-05	1.5546847968999993e-46	7.273138919289997e-09	0.00092003	0.000250025	8.464552008999998e-07	6.251250062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27730.740234375	132.41796875	17534.518447875977	768993953.9463844	18773.423828125	8.0703125	65.12994384765625	352441442.2304115	19144.3984375	47.71875	366507991.5337525	2277.0791015625	1.3886250000000002	22.879236	0.0938262464	-0.0048464397	0.0359315325	-0.09008918699999999	0.0971794219	0.1333686168	-0.12303615960000001	-0.0991800592	0.0228330008	0.0821745833	0.1128937035	0.0079679158	0.1191360178	-0.0811032028	-0.0518587435	0.053099235099999996	0.0224520779	-0.2092965224	0.0037945253999999997	0.0030635962	0.03451082	-0.07891369969999999	0.1532219699	0.0239085331	0.0200503425	0.0628077589	0.0036934620000000002	-0.1279286482	0.0365987906	0.069917438	0.1037919073	-0.1046633175	0.0462872145	-0.0058747325	-0.0115483124	0.09256515970000001	0.022153711	-0.115735882	-0.0621349182	-0.006593654	-0.1269773092	0.0478261489	0.0441099642	-0.0841966574	0.041043599199999996	0.0188634487	0.0114645574	-0.015758811799999998	-0.0315941726	0.059399162900000003	-5.4335e-05	-0.0023981973	0.0427679271	0.012650703700000002	-0.1127491635	-0.10739334269999999	-0.09028873300000001	-0.0393881587	-0.0863449549	0.129415752	-0.1058053351	0.0829538111	-0.1404687056	0.0966832974	0.10829551960000001	-0.0712128202	0.0705915741	0.0824761113	-0.067696786	0.11821894320000001	-0.1484066923	0.0404179123	-0.07735407080000001	-0.048981829000000005	-0.0349811462	0.1502377066	0.13250451259999999	-0.009115847	-0.0481558242	-0.0087339732	-0.0913109419	0.0158063092	0.11075070570000001	-0.11155672539999999	0.029788851	-0.0161043516	-0.11668688519999999	0.062425315599999996	0.0751574769	-0.0708140058	0.0080531544	0.10452127970000001	0.1492963862	0.059648658099999995	0.0797478836	0.0906203609	0.0517713109	-0.0249898031	0.0103710609	-0.0261135944	0.0765251272	0.0616347553	-0.0053673939000000006	-0.0223573416	0.0505488662	0.1245336848	-0.028890845099999996	-0.1597490339	-0.0152129624	0.1213126213	0.12010478890000001	0.1181006348	-0.00300362	0.003625230000000001	9.0217331044e-06	1.3142292552900005e-05	-0.0360681	-0.0184348	0.00033984185103999993	0.0013009078376099998	-0.0203698	-0.0203459664	0.00041492875203999984	0.00041395834874992886	-0.0004903819999999999	-0.000590506	3.4869733603600003e-07	2.40474505924e-07	-2.64698e-23	-3.893849999999999e-23	7.0065031204e-46	1.5162067822499995e-45	0.000482131	-0.000437899	2.3245030116100003e-07	1.91755534201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27777.05859375	46.318359375	2145.3904151916504	771564984.1206207	18795.609375	22.185546875	492.1984901428223	353274931.7775879	19144.28515625	-0.11328125	366503654.1438141	0.0128326416015625	1.480281	24.389374	0.0552514521	0.07759917849999999	-0.0610319796	0.0252850254	-0.11507368359999999	-0.025766344700000002	-0.0401373991	0.032588429599999996	-0.1664094716	0.1281551564	0.0359297855	-0.0128788374	0.025609932000000002	0.08714369359999999	-0.0199448307	-0.0492005145	-0.2095890302	-0.1458740911	-0.24345918100000002	-0.0225509744	0.047905953	0.07588145190000001	0.0361115772	-0.0260978963	-0.052485737000000005	-0.1001518849	-0.0972751175	0.1175336317	0.08082866080000001	-0.06347869769999999	-0.0333579179	0.0556438113	-4.6646099999999994e-05	0.0931918932	0.1135430738	-0.0538549428	-0.1525153215	-0.017401576999999998	0.0633299269	0.0344560346	-0.048052834	-0.0929296261	0.028565662000000002	0.031292409	-0.0342998801	-0.1450873029	-0.0306040521	0.0020577138	-0.0103436701	-0.0092060483	-0.0777027072	-0.06428525730000001	0.0174611887	0.0769437248	0.1128109444	0.054312426399999995	0.0017387115	-0.1687394304	0.0071107528	0.0939075682	-0.08411961949999999	0.2196568682	0.0268511036	0.0564866745	-0.0823069246	-0.11640771609999999	0.126829987	-0.030908442400000007	-0.0740015695	0.0378090071	0.0682312926	-0.053086609800000004	0.1401727649	0.0943889592	-0.2879430617	0.17780580070000002	-0.0935125021	-0.055940938600000004	0.0354072912	-0.06905065070000001	0.05637523360000001	0.0548830999	-0.037437503	-0.0840158016	-0.10337182980000001	0.1207779017	0.0286598028	-0.0204780938	-0.0950351725	-0.0225264409	-0.0732698282	-0.0688406726	-0.0416157296	0.14456712019999998	-0.045242467599999996	-0.021206108799999998	-0.14674937529999998	0.09723945269999999	-0.01177798	-0.0462497697	-0.0277694687	-0.09530288640000001	-0.1283085236	0.1021460431	-0.020620630900000003	-0.0199218917	0.0632260662	-0.032346911	-0.1085304785	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00792455	-0.00492093	6.27984927025e-05	2.4215552064900008e-05	-0.0395314	-0.0034633000000000025	1.1994446890000016e-05	0.0015627315859599999	-4.85279e-05	0.0203212721	2.35495707841e-09	0.00041295409976223823	-0.000158455	0.00033192699999999993	1.1017553332899998e-07	2.5107987025e-08	-0.000127279	-0.000127279	1.6199943841e-08	1.6199943841e-08	0.0005538440000000001	7.171300000000005e-05	3.067431763360001e-07	5.142754369000007e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27742.884765625	-34.173828125	1167.850528717041	769667655.1187477	18805.7890625	10.1796875	103.62603759765624	353657702.2632446	19194.5546875	50.26953125	368430929.65142816	2527.0257720947266	1.586298	26.136141	0.08902344364	0.0801238137	0.0045039654	0.001764749	0.1084465211	0.0596084275	-0.012363311699999999	0.0187023909	0.12875435470000002	0.0824579656	0.1960168181	-0.0228646665	-0.0757461171	0.0559201703	0.0681457149	0.0774244918	0.1763167378	-0.0645765073	0.0453710895	0.1110517279	0.0383815261	0.1634993714	0.0341244128	0.041111465800000004	-0.1478661649	-0.09856017339999999	-0.0123540675	0.0635977006	-0.1150777418	-0.0581423994	-0.051897480999999995	-0.08664878699999999	-0.044290946100000006	-0.0470602358	0.0919027583	0.1109033605	0.0097495563	0.0262763457	0.0184806264	0.0552071675	0.2056539171	-0.0785484932	0.08095471509999999	-0.0645048701	0.1981694012	-0.0129485501	-0.0641468018	-0.011753174299999999	-0.0268656867	-0.08457016369999999	0.0401062638	0.035607484700000004	0.084387746	0.0757982517	-0.0951566664	-0.1594181337	0.0078404042	-0.0739118242	0.0459619258	0.0592286367	0.0650916418	-0.1278136833	-0.0825529875	-0.0442542759	0.0776968234	-0.069022727	0.0024829503	0.17106588760000002	-0.0316649627	-0.1428175377	0.1097041046	-0.0167797706	-0.16886555039999998	-0.1925270461	-0.0838096723	-0.1047639468	-0.0208277373	-0.0819672312	0.07750698019999999	0.012105694699999999	0.0792233625	0.0595488306	-0.052373772199999995	-0.0233554658	-0.1247738074	-0.027363963199999997	0.0629299193	-0.013581268999999998	-0.12112319140000001	-0.021655673900000002	-0.0986410475	0.015881783	0.1405478749	-0.1606354298	-0.1040900709	-0.0669687794	-0.0436161562	-0.24426563059999998	-0.0266803262	0.021596604199999998	-0.0029219779	-0.0651242434	-0.0023235156	0.0407412077	-0.1086582119	-0.046938793799999996	-0.05496378	0.0162902429	-0.0149542872	0.1207205288	0.11775003070000001	0.11285322490000001	-9.87846e-06	0.007914671540000001	9.75839719716e-11	6.264202558608599e-05	-0.0176247	0.0219067	0.00047990350489	0.00031063005008999996	-0.0205025	-0.0204539721	0.00042035250625	0.0004183649746675784	-0.000734425	-0.0005759700000000001	3.317414409000001e-07	5.39380080625e-07	-6.6676199999999975e-25	0.000127279	4.4457156464399975e-49	1.6199943841e-08	0.000482131	-7.171300000000005e-05	2.3245030116100003e-07	5.142754369000007e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27784.287109375	41.40234375	1714.154067993164	771966610.1761818	18828.291015625	22.501953125	506.33789443969727	354504542.56906515	19187.181640625	-7.373046875	368147939.31033707	54.36182022094727	1.610044	26.527382	0.055983650720000014	-0.04031171	-0.00021839419999999997	-0.11009105470000001	0.0373249077	0.169373629	0.0835243947	0.034699175	0.1423951359	0.142816577	0.0583638384	0.045665223600000006	-0.1567397374	-0.0441440605	-0.0472739042	-0.015300693899999999	0.0702658088	-0.0064912426	-0.011267796799999999	-0.1886449238	0.0339611121	0.0891506193	-0.0683931453	-0.0758145826	-0.0447850673	0.052401208899999996	-0.0548586789	-0.1015650425	-0.0673602696	-0.0362627376	-0.061889563	-0.1037799608	0.0047171157	-0.0208535401	-0.0179021517	-0.0498347887	0.0468843132	-0.1285637543	0.10445032859999999	-0.022115410800000002	0.0772760165	0.0413502317	-0.0989705466	0.0938640177	-0.1483520582	-0.028188647	-0.0356607269	-0.06977203559999999	-0.0017985942000000004	-0.0977616423	-0.189987175	0.0385036024	0.0164031948	-0.0202250158	-0.0239979426	0.0081834057	-0.0834547766	0.12589880779999998	0.0248391571	-0.0110350747	-0.0125239129	-0.1206149009	-0.1604835318	-0.1272478482	0.0584102699	-0.1131280886	-0.08866211660000001	0.10698542230000001	0.046018121399999994	-0.0820985115	-0.0048390519	-0.09082069960000001	-0.061412147	-0.0468123222	0.0465738914	0.0829390025	-0.10320925130000001	0.07871895799999999	-0.0762450354	0.017078993799999997	0.0036633551	0.0835693928	-0.007542679799999999	0.006195648000000001	0.155282631	0.046823807099999996	0.049092403300000004	0.011605980200000001	-0.026461438599999998	-0.0218062168	0.058215032800000004	0.15200437890000001	-0.056684890599999996	0.0081816628	-0.0050306151	0.1346430821	0.1719591353	0.0875278308	-0.0507497383	0.0781652881	0.11163457710000001	0.0112952386	0.0274262659	0.0551059107	-0.14070775970000002	0.092316135	0.036578881	0.0884088989	-0.040638927400000004	0.120326335	0.1161887065	0.1093977275	-9.87938e-06	-9.199999999999843e-10	9.76021491844e-11	8.463999999999712e-19	-0.00329194	0.01433276	0.0002054280092176	1.08368689636e-05	-8.67602e-05	0.0204157398	7.52733230404e-09	0.000416802431581304	-0.000309722	0.000424703	1.80372638209e-07	9.5927717284e-08	2.61364e-23	2.6803162e-23	6.8311140495999976e-46	7.18409493198244e-46	0.000482131	0.0	2.3245030116100003e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
28017.912109375	233.625	54580.640625	785003398.9686623	18795.845703125	-32.4453125	1052.6983032226562	353283815.6956825	19221.232421875	34.05078125	369455775.8157387	1159.4557037353516	1.651541	27.211081	0.04249591682000002	-0.0370948215	-0.2418582294	0.047298574	0.0201424085	0.0564711079	0.0318867299	0.0706010472	-0.039124735	-0.0100520068	0.18371565620000002	-0.0369479846	-0.1716306504	-0.0690355889	0.08620987390000001	-0.0437760108	-0.044787187	0.0950631083	0.08889003949999999	0.0160514227	-0.065533683	-0.1268876618	-0.0183771853	0.0008033994	-0.0338018823	-0.0809074632	0.1635793384	-0.1162538258	0.06265112980000001	-0.0172704031	-0.0381147078	-0.10730409070000001	-0.0866744341	-0.0090177938	0.024090669199999998	-0.1629507983	-0.1194753823	0.053047931799999996	-0.1835328057	-0.0336126612	0.0427980793	-0.0246163732	-0.1372379903	-0.0429187953	0.007491839799999999	-0.0088361923	0.0244792873	-0.11540815380000001	-0.0294178084	0.1750051747	-0.0666605816	0.151341948	0.021718133100000002	-0.027486329500000004	0.2129297001	-0.16100552880000002	0.01196171	-0.0244524156	0.022900772200000002	-0.0538697208	0.04995434	0.0222638666	-0.052181349800000006	-0.0719539713	-0.0431327958	0.0208314816	0.14427696939999998	0.1405599539	0.036773806299999996	-0.1329179359	-0.0684129765	0.0258817723	0.0533050896	0.0075250888	0.1512913926	-0.040478813100000004	0.11845554300000001	-0.012120968000000001	-0.0486009659	0.007040402600000001	0.0639513116	-0.098208045	-0.021944289300000003	-0.1457833106	0.0267774242	-0.0691925011	-0.0129569063	0.0480768471	-0.0702666625	0.1039369718	-0.0759858089	-0.1429517492	-0.19711383100000002	0.023636982799999998	0.09320926	0.028594927000000006	0.0272040612	-0.12118766880000001	-0.08765758109999999	0.0493852007	0.0368120573	-0.041719928999999996	0.07166154940000001	-0.08061329860000001	-0.0802264012	0.221723262	0.0172129923	-0.0074524004000000015	0.07107952299999999	0.1198669825	0.1143757435	0.10540925529999999	-1.19964e-05	-2.1170200000000016e-06	1.4391361296e-10	4.481773680400006e-12	-0.0176352	-0.01434326	0.0002057291074276	0.00031100027904	-0.011143	-0.0110562398	0.00012416644899999998	0.00012224043851510403	-0.000387056	-7.733399999999997e-05	5.9805475559999956e-09	1.49812347136e-07	-0.00017758400000000005	-0.00017758400000000005	3.1536077056000015e-08	3.1536077056000015e-08	0.000395163	-8.696799999999997e-05	1.5615379656900006e-07	7.563433023999997e-09	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
27777.779296875	-240.1328125	57663.767639160156	771605022.6658974	18779.732421875	-16.11328125	259.6378326416016	352678349.83722305	19205.451171875	-15.78125	368849354.7152748	249.0478515625	1.276356	21.02947	0.02947532903	0.11197003470000001	-0.0365542155	0.012356243700000002	0.09356031769999999	0.04826274	-0.1207037661	0.0410632129	0.0041240324	-0.029095308700000006	0.1005736476	0.0781621258	-0.0574741609	0.0029848403000000004	0.0419113215	-0.0256754407	-0.0219647385	0.0808032191	-0.1484179972	0.18032149050000001	0.1346971434	-0.0630557164	0.018821816	0.0329601052	0.0788906521	0.0806740849	0.0099930738	0.1783675869	0.09483437380000001	0.026977186400000002	0.030177051899999998	0.031583545299999995	-0.061532566799999994	-0.0414471865	-0.0238867181	0.043690283200000006	-0.012847653600000002	-0.1454205307	-0.09066932289999999	-0.048292104800000006	0.19815128350000002	-0.0097090971	0.14365761970000002	0.0669187188	-0.07909076400000001	-0.0137756338	-0.14939669960000002	-0.1016469317	-0.0526739071	0.1424687736	0.1896314761	-0.0677733253	0.0555950937	0.118269539	0.0095395258	-0.0465278892	0.0632166218	0.040332597000000005	0.0569221989	-0.0186546758	0.16795042059999998	-0.07718424809999999	-0.0656421008	0.09685410650000001	-0.0466145242	0.0708697458	0.0284765092	0.191232404	0.011604020500000001	-0.0232191998	0.11042274839999999	0.031203684199999998	0.12175032960000001	0.1422012655	-0.07751382059999999	-0.06200350070000001	-0.0532869717	0.0089703766	0.1314220823	-0.0263205267	-0.11269373560000001	0.07812592759999999	-0.0045490008	0.0499237002	-0.0657777932	-0.2058912941	0.0700047484	-0.04362547940000002	0.1180628613	-0.0115969567	-0.017801113700000003	0.0028814286	0.0722892572	0.057484039	0.011381672399999999	-0.07133314	-0.0031921083	-0.0317336138	0.1347390228	0.1502447657	0.035332225099999996	0.07256650099999999	-0.0719711437	0.0123496161	0.0894282447	0.0869690114	-0.09410343859999999	0.07853307150000001	0.2162364434	0.11934271980000001	0.112315068	0.1009072399	-9.87927e-06	2.117130000000001e-06	9.759997573290001e-11	4.4822394369000034e-12	-0.0176398	-4.600000000000437e-06	2.116000000000402e-11	0.00031116254404000003	-8.75381e-05	0.011055461899999999	7.66291895161e-09	0.00012222323782235163	-0.000283345	0.00010371099999999997	1.0755971520999996e-08	8.0284389025e-08	-0.0	0.00017758400000000005	0.0	3.1536077056000015e-08	0.000482131	8.696799999999997e-05	2.3245030116100003e-07	7.563433023999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27854.671875	76.892578125	5912.4685707092285	775882745.263916	18752.705078125	-27.02734375	730.4773101806641	351663947.7471352	19179.373046875	-26.078125	367848350.47119516	680.068603515625	1.332881	21.960793	0.050329219400000014	-0.11546681789999999	0.0271456544	0.0289660878	0.1194065138	0.1766844914	-0.1133112242	-0.1280252392	0.0183846657	0.0418807993	0.08433388439999999	-0.0747744773	-0.042309820199999994	0.061157994199999996	-0.1662505906	-0.1248899178	-0.0736634147	0.0950749765	0.047627120499999995	-0.0967193798	0.08650604390000001	-0.0165262932	-0.0217677743	0.0775503062	0.1064578534	0.0025302906	0.23705098489999998	-0.046731101799999994	0.07262382070000001	-0.1363651696	0.0751957583	0.031025881600000006	-0.0704106551	-0.0446183667	-0.078046892	-0.010324649699999999	-0.18550930829999998	0.1195325491	-0.0097086767	0.0052100396999999994	0.0781109081	0.1323851231	0.0352862347	-0.026408309100000003	-0.0602940874	-0.09079863199999999	0.09422193359999999	0.1391142942	0.1919578907	-0.1040741852	0.11325155519999999	0.070611529	0.0401117568	-0.11395995560000001	-0.0602598134	-0.0877744358	0.0351319599	-0.0205938804	0.0744624991	-0.0467411167	-0.06870440139999999	0.040883980099999995	-0.180233068	0.1389531318	0.1388530607	-0.0250088758	0.0402173441	-0.0116757423	0.008529885400000001	-0.0918947008	-0.0347740878	-0.1279230224	0.0032174086	0.1186464169	0.0626673534	0.1170321331	-0.080506484	-0.0748380914	-0.007916059100000001	0.0504866388	0.0683018277	-0.2154990102	-0.0703420488	0.062348037599999996	0.0642668939	-0.0788110665	-0.1099365367	-0.0281731678	-0.045129418	-0.1267354199	0.005866378	-0.1327888542	-0.2030160507	0.0704683011	-0.0017262578	-0.14361234109999998	-0.0754745087	-0.0645918445	0.15150118199999998	-0.07202481200000001	-0.089476019	-0.0704517061	-0.0004210125	-0.1518466989	-0.0798312517	0.008002519599999999	0.0099760531	0.094921959	0.0432948778	0.11875383099999999	0.1100111431	0.0959136145	-9.87927e-06	0.0	9.759997573290001e-11	0.0	0.00184305	0.01948285	0.0003795814441225	3.3968333025e-06	-0.016418799999999997	-0.016331261899999998	0.0002695769934399999	0.0002667101152463916	6.95715e-06	0.00029030215	8.427533829462249e-08	4.84019361225e-11	-0.0	0.0	0.0	0.0	0.000482131	0.0	2.3245030116100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
