csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
39623.5546875	n/a	1570026086.0733032	n/a	25337.8828125	n/a	n/a	642008305.4199829	25519.58203125	n/a	651249067.0496979	n/a	n/a	n/a	n/a	-0.0541484798	-0.0896490244	0.0629815153	0.09827306890000001	-0.0078954828	0.039654039700000004	0.1951323432	-0.1248736133	0.0671654456	-0.12035594039999999	0.0189185267	-0.11157609789999999	0.0079324798	-0.051578668	0.09573565769999999	-0.1897672473	0.09014033119999999	-0.10590659150000001	0.027712315699999997	-0.0201273862	0.0146431427	-0.0224448877	0.163111951	-0.0808723531	0.0852771526	-0.0087423751	0.0238291019	-0.0825336504	-0.0182579925	0.0179542062	0.0505062816	-0.0663136076	0.0061252138	0.1143158644	-0.0482075178	-0.1196633986	0.075193748	0.0187108395	-0.014835425900000001	-0.0991999661	-0.08890033550000001	0.1277171463	0.056181234100000005	-0.0589741853	-0.025934266400000003	-0.10199977660000001	0.064584531	0.14097391199999998	-0.08907145949999999	-0.0916317024	0.0708153607	-0.1486960857	0.24977638600000002	-0.2364587207	0.0111471965	-0.1255131393	-0.0573036596	0.0964256674	-0.0877424764	0.0053425572	-0.1563646113	0.0476736422	-0.088214629	0.0315707141	0.05391944110000002	-0.08974506380000001	0.08202656559999999	-0.18948851449999998	0.0918075233	-0.0670828788	0.051805610499999995	-0.0319398275	0.011095010800000001	-0.0296295694	0.0776473694	-0.0047881679	0.0713106477	-0.053096787	0.0235147364	-0.0314163495	-0.1050577931	0.023549587200000003	-0.0493832976	-0.038636901	0.0219531812	0.0188637997	0.0157527826	-0.1179710244	0.09424871720000001	-0.0617585752	-0.014560475	-0.0033379352000000003	-0.0071189751	-0.0862201579	0.0036491831	0.0962489316	-0.0365515087	-0.1330852605	0.1136842486	0.0174738604	0.16814798820000001	0.1217078847	0.1216831682	0.1216419777	5.43005e-05	n/a	2.94854430025e-09	n/a	-0.039155	n/a	n/a	0.0015331140250000007	-0.00835508	n/a	n/a	6.980736180640003e-05	0.0	n/a	0.0	n/a	0.000969302	n/a	9.395463672040001e-07	n/a	0.0	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39612.96484375	-10.58984375	1569186983.7121735	112.14479064941406	25353.01953125	15.13671875	229.1202545166016	642775599.3519441	25484.08984375	-35.4921875	649438835.1643219	1259.6953735351562	1.58718	25.949001000000006	0.0653475812	0.058081305199999995	0.14565152	0.0236272533	-0.0482304249	0.0895446205	-0.1597180678	0.0891643388	-0.1468719222	0.0559376351	-0.0778484353	0.0597668425	-0.0883513819	-0.027121386299999998	-0.011254519499999999	0.0533494157	-0.15449284800000002	0.1222722758	-0.0382312944	0.0827128771	-0.055045996900000005	0.0133959357	-0.09040258960000001	0.1404197818	0.1145621815	0.174605258	-0.0145359267	0.1034896652	0.0293376013	-0.0748917276	-0.12474702730000001	0.0295525044	-0.002327282	0.058932207699999996	-0.0381568381	-0.0166277711	-0.0703516448	0.0692378978	0.0526357583	0.0027645147	0.01243781	-0.0463281644	-0.039069120299999996	0.0426437079	0.2000775658	0.09309045980000001	0.0091901997	-0.17612806179999999	-0.0392114988	0.06597344349999999	0.12946929699999998	0.0744276771	-0.0742899234	0.21224374	0.0861714699	-0.1140162661	-0.0655072158	-0.0509869462	0.0602584329	-0.10138416300000001	-0.1466706681	0.0020701937	-0.0701590304	-0.10176361630000001	0.0620533342	0.0444774953	5.30651e-05	0.0548228274	-0.108239702	-0.0406765767	0.0001871572	0.094762926	0.049878714500000004	-0.0123580915	-0.10283989380000001	-0.0220513721	0.0089862303	0.2569250013	0.0012617459	-0.036887197999999996	0.0315114385	-0.18401008829999999	0.0201331226	0.0346033692	0.08587748070000001	0.0056181205000000005	0.1181146344	-0.0835326628	-0.0149528949	0.0325920364	-0.023768485899999997	0.1091993045	0.0125753924	-0.1676643454	0.0475484108	0.0579998338	0.10524872130000001	0.0557546234	-0.0078883459	-0.1325031584	-0.1023295958	-0.09766313539999999	0.1216419777	0.12141962949999999	0.12104935019999999	9.401170000000004e-05	3.971120000000004e-05	8.838199736890007e-09	1.5769794054400032e-09	-0.0621661	-0.023011099999999996	0.0005295107232099997	0.0038646239892099993	-0.0229606	-0.01460552	0.0002133212144704	0.00052718915236	0.000109459	0.000109459	1.1981272681e-08	1.1981272681e-08	0.000769423	-0.00019987900000000006	5.92011752929e-07	3.995161464100001e-08	-0.000244487	-0.000244487	5.9773893169e-08	5.9773893169e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39467.44140625	-145.5234375	1557678931.155777	21177.07086181641	25364.828125	11.80859375	139.44288635253906	643374505.810791	25496.591796875	12.501953125	650076193.2564735	156.2988319396973	1.393256	22.778511	0.06573181846999998	0.008531660600000001	-0.1011042946	-0.009493004000000001	-0.025913059900000004	-0.129690268	0.0237606791	0.023521522599999997	0.0548594881	0.0428635682	0.0149645178	-0.0080319346	-0.0682021616	0.0833170468	-0.0104370288	0.1002093692	0.0014615319	0.0629398726	0.046673537	0.1779082682	0.0201934775	0.0019373465	0.029674612000000006	0.0550853913	0.0444202491	0.0595801028	-0.1151684201	-0.0174909878	-0.1137353543	0.0668222285	-0.1374395035	0.1899800557	-0.1508414364	-0.037456045699999996	-0.1265376245	0.1705900935	-0.030141325099999998	-0.0916778645	0.0695237629	-0.13264575	0.2231272937	0.0372175381	-0.0200291096	0.0651937653	0.0108432593	-0.1335604103	0.0787835938	0.043179623	0.08676741269999999	0.0016085675	-0.10520989480000001	0.061197674699999996	-0.0345001677	0.0827002532	0.006282072099999999	0.0372603107	-0.17722410789999998	0.108481856	0.0141897007	0.07279010940000001	0.0370573102	-0.0493390219	-0.0217891569	0.0376330015	0.0014090359	-0.0293175202	-0.0181450289	-0.0175060143	-0.10866812699999999	-0.0734203823	-0.0912946899	0.09493727449999999	0.09155927300000001	-0.0669201869	-0.0635649881	0.030994194500000002	-0.13427941599999998	-0.0088130346	-0.1314521859	-0.14705431	-0.09982816580000001	-0.22399162670000008	0.013382640500000001	0.1855891373	-0.0576369965	-0.0409092725	0.030902199300000002	-0.1654234939	0.0967729118	-0.0719188738	0.11288341240000001	-0.1798917657	-0.036102486600000004	-0.1026742744	0.0145958996	-0.1276106982	-0.0090795088	-0.1058680766	0.0497779236	0.0656900917	0.07029948	-0.0322685852	0.1215101995	0.120893123	0.1198669825	-0.0027338	-0.0028278116999999998	7.473662440000002e-06	7.996519010656892e-06	-0.07905579999999998	-0.016889699999999987	0.00028526196608999954	0.006249819513639997	1.4567700000000004e-06	0.022962056770000003	0.0005272560511087028	2.1221788329000004e-12	0.0	-0.000109459	0.0	1.1981272681e-08	0.000747888	-2.1534999999999932e-05	5.593364605439999e-07	4.637562249999972e-10	-0.000574538	-0.000330051	1.08933662601e-07	3.30093913444e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39466.390625	-1.05078125	1557595988.9650881	1.1041412353515625	25382.78515625	17.95703125	322.45497131347656	644285782.2883452	25441.31640625	-55.275390625	647260580.4829254	3055.368808746338	1.362627	22.27775	0.042064804270000006	-0.0350330616	0.1148078373	-0.18885384309999997	-0.0261140071	-0.1709059938	-0.20410679489999997	0.0516566262	-0.0082062149	-0.0912873381	-0.05082610480000002	-0.0273477108	-0.149733585	-0.0348583784	-0.1423184801	0.12977882529999998	0.1045790506	0.0421222742	0.0714073546	0.102625021	0.0810167737	-0.08980160429999999	0.0390929723	0.0347183829	0.0100495345	0.0837447789	-0.1177548905	0.0574391062	0.1105532977	-0.0791052402	-0.0152643662	-0.0799163088	-0.013032747800000001	-0.1117969775	-0.08832669369999999	-0.0433137507	0.0430846793	0.045078953899999996	-0.0877588374	-0.0800675387	0.0048950161	0.0271167181	-0.0633912129	0.049722795099999995	-0.0429628876	-0.020858898600000002	0.0430992909	-0.117113105	0.0452974309	-0.0220256005	0.1609341259	0.1368582079	-0.0727801684	0.0771479127	0.0555113576	0.1731471006	-0.0689543314	0.19405445579999997	0.0639170819	0.043892063499999995	-0.1595105153	-0.0768519301	0.1326376448	-0.0205907637	0.0024707356	-0.07285802599999999	-0.0432700113	-0.0971250041	-0.06354136519999999	-0.064218216	-0.1499125374	0.1086841953	0.0023271202	-0.059349321	0.04725470019999999	0.0383234583	-0.0600348484	0.0608369266	0.0329762522	-0.0397458568	0.2279374268	-0.116089815	-0.0057001434	-0.0029064336999999997	0.0774739716	-0.1210148624	-0.0622097639	-0.0111274676	0.010450814499999999	-0.013954578799999999	0.09979573789999999	0.0918763556	-0.054518791500000004	-0.0184884164	0.1260751453	0.0253549445	-0.08884190210000001	0.0287050764	0.0901586584	-0.07165881019999999	-0.037385377000000004	0.07280733910000001	0.1213126213	0.12010478890000001	0.1181006348	-0.00991094	-0.00717714	9.82267316836e-05	5.15113385796e-05	-0.05758330000000001	0.021472499999999967	0.00046106825624999873	0.003315836438890001	-1.96575e-05	-2.111427e-05	4.4581239763289997e-10	3.8641730625e-10	-0.000109585	-0.000109585	1.2008872225e-08	1.2008872225e-08	0.000860411	0.00011252299999999999	7.403070889210002e-07	1.2661425529000001e-08	-0.000620311	-4.5773000000000044e-05	2.0951675290000034e-09	3.84785736721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39466.44140625	0.05078125	1557599997.2729645	0.0025787353515625	25384.650390625	1.865234375	3.4790992736816406	644380475.454258	25469.44140625	28.125	648692445.546402	791.015625	1.276636	20.87188	0.0599052314	0.024943316200000003	-0.07899956309999999	-0.0023924969	-0.0440252835	-0.0727142553	0.1155690074	-0.0595497563	0.2322286043	0.0014626474	-0.09724819539999999	-0.08297864469999999	-0.25206782829999996	0.0667321602	-0.0388186863	0.0644873543	-0.0185943904	-0.118193156	0.0563501746	0.07872094219999999	0.0325772032	-0.017647612	-0.0065715955	0.11292416599999999	0.16054011810000002	0.0863488097	0.057243689199999996	-0.07329387450000001	-0.0108990208	-0.0776661655	0.06824191660000001	-0.0189719192	0.034018325	-0.0329683575	-0.0696011561	0.0491043167	0.1605415189	-0.1243025408	-0.0570418018	-0.0012129655	0.07825873629999999	0.0672688108	-0.0026411803000000005	-0.1692646311	-0.0548578504	-0.0264692534	-0.0344673146	-0.056700723	-0.0980599131	0.0306651771	-0.09855703460000001	0.027337435400000002	0.036925200899999996	0.0402474	0.08215075299999999	-0.0011418518	-0.1473577357	0.0616291091	-0.1034118576	0.2020415328	0.1705237016	-0.0346222641	0.0455109453	-0.046687871900000004	-0.00693754	-0.1880587639	-0.1273422058	-0.1082634983	-0.0932492962	0.0003147413	-0.0643915487	0.0260155719	0.0549920764	0.0524475851	-0.15325634800000001	0.0237901166	-0.1154935176	0.0590065732	-0.0106279226	0.038132488	0.0415737356	0.014686922600000001	0.1064479869	-0.0973256087	-0.0938646117	0.0101499885	-0.1245382498	0.0182180505	0.035067017400000004	-0.0976627632	0.0820826608	-0.10473395199999999	-0.0498278232	-0.0154050826	-0.0415205633	0.0100489309	-0.20028312329999998	0.0199789093	-0.10645827460000001	0.1042986	-0.0886878214	0.0775100525	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00545228	0.01536322	2.9727357198400007e-05	0.0002360285287684	-0.05975800000000001	-0.002174699999999995	4.729320089999977e-06	0.003571018564000001	-9.43689e-05	-7.47114e-05	5.58179328996e-09	8.905489287209999e-09	-0.000440832	-0.00033124699999999995	1.94332852224e-07	1.09724575009e-07	0.00113455	0.000274139	1.2872037025e-06	7.515219132099997e-08	-0.000379845	0.000240466	5.7823897155999996e-08	1.44282224025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39341.51171875	-124.9296875	1547754544.3165436	15607.426818847656	25361.58984375	-23.060546875	531.7888221740724	643210239.4026031	25407.609375	-61.83203125	645546614.1525879	3823.200088500977	1.304926	21.334393	0.05643334890000001	-0.10285926349999999	0.0525268904	-0.1391976316	0.08582133189999999	0.0678645221	-0.123522076	0.1398068223	0.022921917000000003	-0.0065983952	0.0408705769	0.0749903065	-0.2518154252	-0.026917042599999996	-0.1806637759	-0.0050076964	0.036131426	0.027448117200000004	0.0918890767	-0.0125753371	0.0561803128	0.018116166	-0.1664731752	-0.11091730970000001	0.0380770921	-0.08725117810000001	0.0093178666	-0.08582450429999999	0.0484417546	0.0576597018	-0.09901083710000001	-0.0047896761	-0.08153231679999999	-0.09693183289999999	0.10205649539999999	-0.0605877634	0.275462773	0.0985945475	0.1029662302	0.0409987547	0.0013422575	-0.1208703692	-0.10070145720000001	0.0712236342	-0.103286313	0.00019057029999999998	-0.0294921338	0.1387648501	-0.0756708344	-0.0922253032	0.1027275258	0.1290471583	-0.011584830800000001	-0.030623468100000002	0.0864421123	0.022048888	0.019817386399999998	-0.0780485169	0.0112375698	-0.0139770713	-0.13757596589999999	-0.1394267538	-0.012976693400000001	-0.0471568315	0.1878125757	-0.09287379890000001	-0.0579393063	-0.1226853369	-0.05756194150000001	0.028791694700000002	-0.14294909779999998	0.1519566023	-0.0371457766	0.0008760632	-0.0230799415	-0.22030389350000001	0.0719653058	0.0174184442	0.09864718480000001	-0.0668833395	-0.0164021061	0.006914496700000001	-0.057922812699999986	-0.0406437257	-0.1192421969	-0.0715451661	-0.07758921790000001	0.2929954929	-0.04209153	-0.0182374893	0.1219281728	0.0400668755	0.0820210228	0.0397003784	-0.024394117400000002	0.0910455504	0.0169176222	-0.1631303463	0.0614088988	0.042800154400000005	-0.0206185436	0.0050170992	0.1207205288	0.11775003070000001	0.11285322490000001	0.0001023	-0.005349980000000001	1.0465289999999998e-08	2.8622286000400013e-05	-0.0630093	-0.0032512999999999986	1.0570951689999993e-05	0.003970171886489999	0.0223498	0.022444168900000002	0.0005037407176117271	0.00049951356004	-0.000105275	0.00033555699999999995	1.1082825625e-08	1.12598500249e-07	0.00113455	0.0	1.2872037025e-06	0.0	-0.000207644	0.00017220099999999997	2.9653184401e-08	4.3116030736000014e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39354.76953125	13.2578125	1548797884.8578033	175.76959228515625	25368.0	6.41015625	41.09010314941406	643535424.0	25458.96875	51.359375	648159089.8134767	2637.785400390625	1.288268	21.062052	0.059911984	0.0680833929	-0.1015343566	-0.0048571946	-0.039507977400000005	0.1228013815	0.1011778069	0.09766730789999999	-0.0025961382	-0.0860312318	0.0414457196	-0.035635075	-0.1236179261	0.07939797259999999	0.057012923300000004	0.0567956554	0.0312028823	0.008842250500000001	0.1938945457	-0.0615609243	0.0280429894	-0.06334249360000001	-0.0656808189	-0.1598350386	-0.0097926897	0.1296550081	-0.1284267306	-0.054988015300000005	0.0492961545	0.0483195445	0.0718744601	0.0059782891	0.1205015655	0.061950580899999996	0.0169529187	0.0729104134	-0.10668545210000001	0.05762984860000001	-0.0572930971	0.043052861100000006	-0.0985925937	-0.0304625842	0.08932141019999999	0.1679643171	0.0543852145	-0.0111239998	-0.0879789457	0.0480635802	0.0221920251	0.0643060238	-0.1074321803	0.0444525969	0.007528577299999999	-0.0031973334000000003	0.11042438660000001	-0.1155754149	0.15794779779999998	-0.1159136892	-0.1076931043	-0.09779040539999999	0.007146977099999998	-0.037300786600000004	0.0095540929	0.0255376289	-0.052503029400000005	-0.1229402112	-0.1195041242	-0.0476702866	-0.0609012906	-0.0941595764	0.0007226288000000001	0.09423413380000001	-0.0252779236	0.0660654443	0.2369839584	-0.031972093300000004	-0.0425957025	0.027054363199999997	0.1031763641	-0.0191834892	0.1486424483	0.0754409371	-0.029588891699999998	0.1106731808	0.003653235	0.1442078993	-0.0108373094	-0.0328378691	-0.1026759257	0.0571371753	-0.10449883869999999	0.0399616623	0.0265096917	-0.0598383521	0.0050857773	-0.11304760109999999	0.0874301643	-0.11061526070000001	0.0631260358	-0.010484561600000001	0.1413058708	-0.0347577841	0.120326335	0.1161887065	0.1093977275	0.000144359	4.2059e-05	2.0839520881e-08	1.768959481e-09	-0.07906039999999999	-0.016051099999999985	0.0002576378112099995	0.006250546848159998	0.0103428	-0.012006999999999999	0.000144168049	0.00010697351183999997	-2.30065e-05	8.22685e-05	5.2929904225e-10	6.76810609225e-09	0.00081618	-0.00031837	6.661497924e-07	1.013594569e-07	-0.000443242	-0.000235598	5.5506417603999996e-08	1.96463470564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39459.03125	104.26171875	1557015147.1884766	10870.505996704102	25355.361328125	-12.638671875	159.73602676391604	642894348.0797768	25484.03515625	25.06640625	649436047.8449861	628.3247222900392	1.312006	21.450142	0.08054657399999998	-0.11165513630000001	0.0854658304	0.07432531769999999	0.167121779	0.1495687982	0.0357686022	-0.031994145	0.0387105112	0.1811198358	0.0274337427	0.11623392689999999	0.0714926596	0.0768628746	-0.0916856787	0.0079030137	-0.044910270499999995	-0.0213199452	-0.018975819799999998	-0.022219256200000002	-0.0960017492	0.0145782957	-0.0419014394	-0.20609552690000002	0.0389063703	-0.004706072899999999	-0.14472122699999998	-0.11644409609999999	0.07601153299999999	-0.0067398388	0.0461665208	0.0551761465	0.0940025223	0.0186368963	0.0055797359	-0.0162869926	-0.032600314	-0.1021206329	0.0098404182	0.0080542307	-0.0609229448	-0.0159039953	0.09928137570000001	-0.0293878159	0.06808514019999999	0.0165449403	-0.042549178300000004	-0.2563222433	-0.0579811288	-0.1261814466	0.0680493177	-0.0829122038	-0.0071370811	-0.0224645157	-0.0624033922	-0.1108111833	0.1128584409	-0.20328908739999998	0.054862239900000005	0.0705119052	0.097124634	0.0057431091	-0.1416065037	0.0754909693	0.188331428	0.1044046592	0.0298118519	0.12402410359999999	-0.0690177936	0.0412958423	-0.060344144100000004	-0.0389967169	0.0077528386	0.0220649128	0.1652962249	-0.043521813	-0.0469730307	-0.1105779763	0.14041966720000001	0.0023789256	-0.0165161084	-0.0029923255	-0.0051786242	0.008091849699999999	-0.0574276596	0.071090425	-0.0392896104	-0.028196459500000007	-0.0727849693	0.0120060224	0.0039722506	-0.0696597798	0.0772397586	-0.1438735569	0.0458412823	-0.0799806229	0.0671681208	0.0469542901	-0.0424599854	0.0776876822	-0.0736615192	0.1300867432	0.1198669825	0.1143757435	0.10540925529999999	-0.00508439	-0.005228749	2.5851021672100008e-05	2.7339816105001005e-05	-0.0338595	0.04520089999999999	0.002043121360809999	0.00114646574025	0.0118778	0.001535	2.356225e-06	0.00014108213284	-0.00022476	-0.0002017535	5.0517057600000013e-08	4.070447476225e-08	0.0005734119999999999	-0.00024276800000000009	3.2880132174399987e-07	5.8936301824000036e-08	-0.000316125	0.000127117	1.6158731688999998e-08	9.9935015625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39371.953125	-87.078125	1550150692.8771973	7582.599853515625	25349.55078125	-5.810546875	33.762454986572266	642599724.8111725	25498.216796875	14.181640625	650159059.8204384	201.1189308166504	1.245244	20.358643	0.081022665	0.0813613993	-0.07785796019999999	0.0791858695	-0.0889487786	0.0018167381	0.0688776004	0.09245738630000001	-0.027370923	-0.030581406600000006	0.16011731880000002	-0.0169807372	0.14568157380000002	-0.0757765002	0.0157196307	-0.1180969851	0.2053567586	-0.008633648	0.0404096525	-0.0105911007	0.0106452644	0.1214767696	0.020373659199999998	0.05263612	0.11411995289999999	0.0281162311	-0.0381782682	-0.042429088499999996	-0.0475895201	0.027860854100000002	-0.0392745635	0.0245493139	0.0846273833	-0.1195946312	0.16487014490000002	0.0171500805	-0.09273676460000001	0.0141117474	-0.030072177400000007	-0.0390790261	0.1544725523	-0.0621888464	0.0917287759	-0.0837635009	0.010885052	-0.0034077121000000003	-0.1531285809	-0.0523356355	-0.0024528892000000003	0.0967061206	-0.0735010072	-0.0849096773	0.023994080499999997	-0.0983733539	0.1057059304	0.0056886549	0.1915263235	0.043905082000000005	-0.080516375	-0.1681297384	-3.53782e-05	-0.0936582594	-0.040849994300000005	0.0378762414	-0.0637903991	0.049617769400000004	-0.0025694747	-0.0060328937	0.1998781177	-0.0862670525	-0.0957704185	-0.0655323396	0.0065108022	-0.13538579679999999	-0.0686316783	-0.037101857099999996	-0.0791916075	-0.0050753237	0.0066432143	0.10428734140000001	0.0052750784	-0.021609622000000002	0.0314462654	0.10338957160000001	0.0501898518	0.0819594703	0.050802393200000004	0.0471063025	0.0872828831	0.0151509826	-0.093489528	-0.1650628773	0.0422585963	0.0080267875	-0.0881552141	0.0248061896	0.0245318531	0.0540887887	-0.1130990386	-0.0059076983999999996	0.09742628710000001	0.051910914100000004	0.11934271980000001	0.112315068	0.1009072399	0.00013673	0.00522112	1.86950929e-08	2.72600940544e-05	-0.07103939999999999	-0.03717989999999999	0.0013823449640099992	0.0050465963523599975	0.00025717	-0.01162063	0.0001350390415969	6.613640889999997e-08	3.10193e-05	0.0002557793	9.621969724899998e-10	6.542305030849002e-08	0.0007305359999999997	0.0001571239999999998	5.336828472959996e-07	2.4687951375999944e-08	-0.000443242	-0.000127117	1.6158731688999998e-08	1.96463470564e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39461.97265625	90.01953125	1557247285.9226227	8103.516006469727	25356.515625	6.96484375	48.50904846191406	642952884.6408691	25510.10546875	11.888671875	650765481.0267488	141.34051895141604	1.229714	20.104734	0.050408014	-0.1009744484	0.0758184182	0.0237302907	0.104425085	0.023599672400000004	0.013481513899999999	-0.026956169300000003	0.0297040441	0.0870958808	0.1166067136	0.0246760955	0.0344031921	-0.0214144238	0.16057352619999998	-0.0413919723	0.1210889641	0.0351037263	0.059181085	0.0105410842	0.029545345499999997	-0.0669251152	0.0434360003	-0.1687269673	0.0783848806	-0.017549248899999998	0.0410323034	0.0394350697	-0.0872346768	0.0017335764999999999	-0.1408823258	0.006117587	0.1435721726	0.08620036980000001	-0.0036666055	0.007979722199999999	0.045870227199999995	0.0095126575	-0.072015701	-0.008910159300000001	-0.1350031107	0.0277315835	-0.013712878500000001	-0.0252147581	0.0469895346	-0.0674334182	0.037703341200000004	0.0068099481	-0.10010041410000001	-0.0879495064	0.0204683924	-0.0733294606	0.1357387481	-0.1370522391	-0.0389888733	-0.0903997528	0.0887499731	-0.05330610400000002	0.0783411463	0.0618339445	0.0035041272999999998	-0.0740892694	-0.08841945720000001	-0.0027603746	-0.0398707172	-0.0609497665	0.0760410871	0.0160267344	0.1097383867	-0.0395824449	0.0705196687	0.0350263238	0.0446680375	-0.0248543118	0.0990142208	-0.0998953158	-0.1478329477	-0.0674476602	-0.0769546176	-0.025495962599999998	-0.0394424527	0.1252294569	-0.0487062174	0.0259598682	0.0127274243	0.15061646380000002	0.0713564721	-0.0188148209	-0.0165827305	0.0585626398	0.036278341400000004	0.11121872210000001	-0.0981617578	0.0318262851	-0.008861028100000001	0.1301603428	-0.0128202447	0.1453482886	0.09515636820000001	0.008284967800000001	-0.0219991846	-0.10449099769999999	0.11875383099999999	0.1100111431	0.0959136145	0.000134081	-2.6489999999999945e-06	1.7977714561e-08	7.01720099999997e-12	-0.0596233	0.011416099999999985	0.00013032733920999962	0.003554937902890001	0.00239407	0.0021369	4.566341609999998e-06	5.731571164899998e-06	-0.000186198	-0.0002172173	3.4669695203999995e-08	4.718335541929e-08	0.000357071	-0.00037346499999999975	1.2749969904099998e-07	1.394761062249998e-07	-0.000296877	0.00014636499999999994	2.1422713224999996e-08	8.813595312900002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
