csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
33219.21484375	n/a	1103516234.8352203	n/a	24293.708984375	n/a	590184296.2175026	n/a	24324.41015625	n/a	591676929.4494781	n/a	n/a	n/a	n/a	-0.0065169508999999995	-0.1339217399	0.0662576597	-0.1120323309	0.043865827	-0.0028532431	0.0082074588	-0.0741983247	0.11147659439999999	-0.0094886294	0.06814430440000001	-0.1573079755	0.0039882959	-0.09389293539999999	-0.1004020349	0.06483181639999999	-0.1425365666	0.0120853917	-0.0082571017	0.0413815559	-0.09859994679999999	0.0057311217	-0.032853951	0.0638802518	-0.0860213891	0.0609742169	-0.07766406099999999	0.046313214000000005	-0.0144570254	-0.036239861899999996	0.10089925570000001	0.0039132181	-0.0301827487	-0.068923823	0.08746521199999999	-0.1312440776	-0.0103763354	-0.18726057329999998	0.109449659	0.13196362849999999	-0.048396144800000006	-0.0931931468	-0.15293681439999998	0.0773593608	0.045389863499999995	-0.049739546399999994	-0.1992348538	0.0509193231	0.08427177960000001	0.057391224299999995	-0.00048569019999999995	-0.06966260440000001	0.0998913499	-0.090823031	0.0833844582	-0.0275033113	0.1617825081	-0.046608454699999996	0.0229952619	-0.0369942625	0.008191145300000001	-0.1314850497	0.0320450136	-0.1579717055	0.022410758700000002	-0.0319200018	0.1629608093	-0.07717850379999999	0.020803376499999998	-0.1426953071	0.053263577199999995	-0.0342272263	0.0336476011	-0.0416215671	0.0298968189	-0.0668730712	0.0243677613	-0.043906245999999996	0.14297788779999998	-0.0532372327	0.0205661113	-0.0281804171	-0.00035088199999999995	0.0314677632	0.1731514809	-0.067187995	-0.0530499235	0.1733703846	-0.0734940214	-0.0244949091	-0.0541629539	0.052151048	0.0700650971	-0.15481814900000002	-0.0307269881	-0.0104512293	0.060694587599999995	0.0257185598	-0.2211754993	-0.1314520334	0.0694778375	0.0822657817	0.1217078847	0.1216831682	0.1216419777	0.0197195	n/a	0.0003888586802500001	n/a	-0.0491024	n/a	0.00241104568576	n/a	-0.0186228	n/a	0.00034680867983999993	n/a	0.000290724	n/a	8.452044417600001e-08	n/a	0.000254713	n/a	n/a	6.4878712369e-08	0.000536848	n/a	2.88205775104e-07	n/a	0.0	0.0	0.0
33245.9609375	26.74609375	1105293918.6577759	715.3535308837891	24294.9140625	1.205078125	590242849.3042603	1.4522132873535156	24307.8046875	-16.60546875	590869368.725647	275.74159240722656	1.452222	20.287775	0.0858819841	-0.042934747599999996	0.0384616421	0.1110142502	-0.1373866756	-0.1027851851	-0.010883661000000001	-0.052046650199999996	0.0374954752	0.1135864026	-0.0929943865	0.22958047690000002	0.0497300857	0.0031330955	0.0347473762	-0.021522361099999998	0.1558035701	-0.0428085266	-0.0240128158	-0.190567465	-0.0703761814	-0.1828890226	0.0022120642	-0.0481418395	-0.0297349507	0.029292257400000007	0.0253254942	-0.0215059788	0.09630096279999999	0.0974894635	-0.0178469607	-0.0322832679	-2.79979e-05	0.022511061800000003	0.049112160700000004	0.1304249574	-0.0934663402	-0.0745003605	-0.1007450769	-0.0638869141	0.0498355371	-0.0352779353	0.018998629	-0.0005689412000000001	0.224203433	0.0787049849	-0.0243829189	-0.0030957842	0.088544245	0.019470528600000002	0.0785093765	0.0431484524	0.0429369471	0.1366171502	-0.11164579820000001	0.0049403502000000005	-0.000584535	0.0331518191	0.0844965145	-0.0232919018	0.077365209	0.059545588499999996	-0.030026152099999998	0.0370133798	-0.0888232953	0.1587434361	0.0882746771	-0.0080902922	0.0190287069	0.2529569916	-0.10131318339999999	0.0162406077	-0.039505263799999996	0.24429363510000002	-0.0559464761	0.0444421819	-0.0006741966	-0.0611841722	0.0587735823	0.0367389095	-0.1417277389	-0.0505520616	-0.0385202319	-0.07110985019999999	-0.0023195962	0.11304107109999999	0.0745617167	0.08223600219999999	0.0378921994	-0.0042750722	0.0108829323	0.05694031400000001	-0.0275331789	0.0141325671	-0.057611552	0.0040467209	0.1681783853	0.0403190791	0.014173062	-0.1313199348	0.1734789518	-0.060952419199999996	0.052528599	0.1216419777	0.12141962949999999	0.12104935019999999	-8.429409999999997e-05	-0.019803794099999997	7.1054952948099955e-09	0.00039219026075519483	-0.0491694	-6.700000000000457e-05	0.00241762989636	4.48900000000061e-09	0.00329639	0.02191919	1.08661870321e-05	0.0004804508902560999	-0.00015933399999999996	-0.00045005800000000003	2.5387323555999992e-08	2.0255220336400002e-07	1.6369299999999994e-23	-0.000254713	6.4878712369e-08	2.679539824899999e-46	0.000359779	-0.00017706900000000002	1.29440928841e-07	3.135343076100001e-08	0.0	0.0	0.0
33110.84375	-135.1171875	1096327973.836914	18256.65435791016	24277.451171875	-17.462890625	589394635.4027747	304.9525489807129	24279.91796875	-27.88671875	589514416.5692291	777.6690826416016	1.309874	18.29916	0.032484646400000004	-0.0951605604	0.0945764099	0.127566654	-0.038247679300000004	-0.16936340530000002	0.0089479297	-0.1151956481	0.07898724929999999	-0.0412586223	-0.0761950495	0.1236714896	-0.0699661994	-0.11407477699999999	-0.06477827480000001	-0.0345219708	0.053705142000000004	-0.09385825130000001	-0.0003492476	-0.18267404620000002	0.0272778777	-0.0533962308	-0.0528196168	-0.10349028	0.0288802493	-0.010968728999999998	0.055455921799999995	0.0480012876	0.0983102673	0.0002873887	-0.0676036697	-0.005920348299999999	-0.1299097641	-0.06523429480000001	0.0174760316	0.0217278427	-0.063913556	0.0378853921	0.11626466390000001	0.128846175	0.098287234	-0.027236799	-0.054819929	-0.0254971583	-0.1879594147	0.0384444654	0.1349809532	0.1769976934	-0.0991940213	-0.0342647545	0.1286186284	0.0774133772	0.10689849380000001	0.13437324109999998	0.0294994582	0.0352359572	-0.093578903	0.019042583000000002	0.1559085821	-0.0207758432	0.1546447785	0.0510682037	0.10180666949999999	0.0108076995	-0.0635160655	0.0773212207	-0.0789600453	0.08779559070000001	-0.09342565929999999	0.011342981499999998	-0.053183525	-0.0254096419	0.022414589500000002	0.1748324308	-0.0653881004	-0.009876715	0.0068122202	-0.0207819328	-0.0281847014	0.044429644500000004	-0.09469406550000001	-0.0852246943	-0.1204561832	0.17291576890000002	-0.1513368397	-0.0516256731	0.076224406	-0.0387579993	0.028419810499999996	-0.1178906631	-0.09610300220000001	-0.0319450923	-0.0646587103	-0.0482106049	-0.1644597739	0.0579095003	-0.1382383183	-0.1210273238	0.0288571228	0.1604043517	-0.1095747944	-0.08119589690000001	-0.1025586001	0.1215101995	0.120893123	0.1198669825	-7.05677e-05	1.3726399999999969e-05	4.97980028329e-09	1.8841405695999918e-10	-0.0491515	1.7900000000001248e-05	0.00241586995225	3.204100000000447e-10	-0.00420488	-0.007501270000000002	1.7681015814400007e-05	5.626905161290002e-05	0.000223659	0.00038299300000000004	5.0023348281000006e-08	1.4668363804899998e-07	-0.0	-1.6369299999999994e-23	2.679539824899999e-46	0.0	0.000243737	-0.000116042	5.940772516900001e-08	1.3465745764000004e-08	0.0	0.0	0.0
33137.109375	26.265625	1098068017.7307131	689.883056640625	24306.013671875	28.5625	590782300.6173744	815.81640625	24234.09765625	-45.8203125	587291489.2126617	2099.501037597656	1.2497490000000002	17.4592	0.1037518523	-0.1815035591	0.020357988	0.2017579172	-0.0067296415	-0.1154160234	-0.0745847329	-0.1959783443	-0.1093510689	0.0958646241	-0.08932725539999999	0.0983788967	0.07723663	0.0484557437	0.06236753990000001	0.0034131281	-0.1113846483	-0.0997112152	-0.10588166789999999	0.0010937443	0.0232294389	-0.0089629077	-0.061396001	-0.1240273126	0.036475116200000005	0.084790122	-0.0048484171	0.0266113215	0.13441802449999998	-0.1311138982	0.0621132303	-0.0652042432	0.025711907200000002	0.051181678200000004	0.1319927022	-0.06745140969999999	-0.000557082	0.2285078611	0.108679443	0.046402867699999996	-0.06258420320000001	0.1407659318	-0.0912509024	-0.032647507799999996	-0.0401958098	-0.0717495792	-0.0013012182	-0.0588480674	-0.06457860559999999	-0.012503139699999999	-0.09023929900000001	0.1652269339	0.0039953519	0.21244336789999999	0.049305408499999995	0.031210812999999997	-0.0285021189	-0.06446560009999999	0.0983862563	-0.0839299179	0.0512123963	0.2695544201	-0.08474402199999999	0.005868271800000001	-0.0232843498	0.056063383	0.0911860706	-0.0778830843	0.015223985	-0.0757609856	-0.012510392	0.0712459656	0.0826215663	0.08510534689999999	-0.08558770519999999	-0.0375072331	-0.0210548606	-0.0775904575	-0.1399383355	-0.0638977941	-0.1061067973	0.0336752013	-0.0969035067	0.041820078999999996	-0.021089733500000003	-0.129299263	0.10091655349999999	-0.08945090630000001	-0.0199327779	0.06879890150000001	-0.0058144093	0.049991158	0.06909096519999999	-0.1239284703	0.1766961555	0.0001422861	-0.0287208773	0.0284227494	-0.015204749299999999	-0.0092304577	-0.0976438273	0.1455060306	0.007060853900000001	0.1213126213	0.12010478890000001	0.1181006348	-0.0119637	-0.0118931323	0.00014313011769000002	0.00014144659590530333	-0.0491318	1.9699999999997494e-05	0.0024139337712400003	3.8808999999990136e-10	0.0313633	0.03556818	0.0009836565868899998	0.0012650954285123998	0.000622479	0.00039882	3.87480105441e-07	1.590573924e-07	-0.000548877	-0.000548877	3.01265961129e-07	3.01265961129e-07	6.60172e-05	-0.00017771979999999999	4.3582706958400015e-09	3.158432731204e-08	0.0	0.0	0.0
33019.24609375	-117.86328125	1090270612.5996246	13891.753067016602	24284.720703125	-21.29296875	589747659.628788	453.39051818847656	24220.4609375	-13.63671875	586630728.0249634	185.9600982666016	1.457394	20.360027	0.044973995	-0.132890137	-0.1083421404	0.1871811126	0.1603660951	-0.10961212210000001	-0.0123526825	-0.0711886437	-0.071714567	0.17071312190000001	-0.0745208344	-0.043740004299999996	-0.0581855825	0.0752661862	-0.0931959667	-0.1258804397	-0.0456712371	0.0569252658	0.011328885	0.0847357522	0.1358928416	0.21964106260000002	-0.17345613829999998	-0.1011492875	-0.0300391769	0.0177341859	-0.0723996512	0.0567966989	0.08501457720000001	-0.0711934628	-0.041946130400000003	-0.053232910300000005	-0.0378013537	0.08793598080000001	-0.10865860460000001	0.08892289939999999	-0.021602279300000003	-0.0431028244	-0.0016808604	0.0111036354	-0.043714527	-0.0067700042000000005	0.025205973599999997	0.017546388700000002	0.0349223796	0.006062223	-0.041438170499999996	0.1255412194	0.0402854006	-0.070937974	0.0638420131	0.1084066384	-0.1308139731	0.1645781121	0.1755159889	0.0798005725	0.0368251125	-0.1625643625	0.09721330619999999	-0.042258569100000004	0.016673767199999998	0.0825746091	-0.1601274923	0.10885139529999999	-0.0192784748	-0.0418840101	0.0164431481	0.046603814800000004	-0.10338069130000001	-0.008686582	0.062290014299999995	-0.0160507447	0.2307203264	-0.1041872563	0.0314865305	0.0720613868	-0.0822542105	0.0305025987	-0.1715471343	-0.0554077859	-0.0228256002	-0.0443816752	-0.0993198982	-0.0217272337	-0.0593658692	-0.0550949915	0.0127379507	0.0400837493	0.1024306246	-0.024231416800000002	0.0636299303	-0.0827103842	-0.077744733	0.040434925	-0.055942932599999995	0.0574578163	0.1159503647	0.0330954194	-0.0093439676	0.0428030414	0.08723458529999999	0.0230032731	-0.11081036	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.00661544	0.0053482600000000005	4.37640463936e-05	2.8603885027600007e-05	-0.055961300000000005	-0.006829500000000002	0.0031316670976900005	4.664207025000003e-05	0.0166367	-0.014726599999999998	0.00027677978689000005	0.00021687274755999989	0.000468588	-0.00015389099999999994	2.1957471374400004e-07	2.3682439880999992e-08	-0.0004888630000000001	6.001399999999994e-05	3.6016801959999928e-09	2.389870327690001e-07	-8.14705e-05	-0.00014748770000000001	6.63744237025e-09	2.175262165129e-08	0.0	0.0	0.0
32974.93359375	-44.3125	1087346245.5122225	1963.59765625	24287.6953125	2.974609375	589892143.5928345	8.84830093383789	24255.376953125	34.916015625	588323311.1381874	1219.128147125244	1.195105	16.695808	0.09718785879999996	0.0750448727	-0.0969288306	0.2247611566	0.0616683221	-0.2242728535	0.0024976912	0.113721167	-0.0477855871	0.1313971116	-0.0991664392	0.1047795363	-0.10107806039999999	0.06528702360000001	-0.0432279962	-0.0139851173	0.08336432690000001	-0.032211335	0.037944889100000004	0.0629863208	-0.012710333	0.05340910150000002	0.1132927918	-0.06282742870000001	-0.17164264920000002	0.0909212478	-0.19361300420000002	-0.1520861605	-0.0328985925	-0.0749810182	0.0379204315	0.1058689059	-0.021931168100000002	-0.0680852749	0.0820269445	0.0105727728	-0.0036886556	-0.0157547342	-0.0164255807	-0.1003484266	-0.17467732730000002	0.0413785329	0.1150285406	0.0876548901	0.0055661033	-0.042623158700000004	0.0253792049	-0.05339748230000002	0.0318704725	0.0508613858	-0.0632068839	-0.0980738632	-0.0777016305	0.25328682350000004	0.1330686698	0.113958259	-0.1427711332	0.1163094085	0.23300569559999998	-0.034173782400000005	-0.0899954209	0.010167062900000001	-0.1095397738	0.1080518036	-0.1254558927	0.0655386229	0.0415111829	0.0638228741	-0.0057252667	0.11023018720000001	-0.0192676858	-0.0037910248	0.0036719894	-0.055760577400000004	0.0618375052	0.029071193399999997	-0.0830446663	-0.0381132379	0.0486630517	-0.221017414	0.0099015675	-0.013805037	0.1451534937	0.0817787786	0.0557417597	0.0486474352	-0.0871487867	-0.1223980234	-0.07290704740000001	0.0011231694	0.159563444	0.0379101631	0.0382074721	-0.051839518099999995	0.0127070599	0.023702908300000002	0.0598320078	-0.1184559635	0.0183135418	0.059682440499999996	0.080359067	0.05440642	0.1450851109	0.1207205288	0.11775003070000001	0.11285322490000001	2.67188e-05	0.0066421588	7.138942734400001e-10	4.411827352441744e-05	-0.08572209999999998	-0.029760799999999976	0.0073482784284099965	0.0008857052166399987	0.0389958	0.022359100000000003	0.0015206724176400005	0.0004999293528100002	-0.000108911	-0.000577499	1.1861605920999999e-08	3.33505095001e-07	-0.00067988	-0.00019101699999999992	3.648749428899997e-08	4.622368144e-07	-8.14705e-05	0.0	6.63744237025e-09	0.0	0.0	0.0	0.0
33175.85546875	200.921875	1100637386.0833893	40369.599853515625	24275.74609375	-11.94921875	589311848.4082184	142.78382873535156	24316.06640625	60.689453125	591271085.4731598	3683.2097206115723	1.295703	18.101189	0.2133725772	0.1517028946	-0.0032036446	0.0696906009	-0.007147793100000002	0.0809089763	0.056588510999999994	0.10047076390000001	0.0778143633	0.016236931200000002	0.043289931799999994	-0.042668898200000006	0.0152360074	0.0503345776	-0.0398463742	-0.2128680418	0.0174771016	-0.0927404687	0.0293088296	0.0149137951	-0.1381176137	-0.034984262	0.0982655134	0.0619065528	-0.0079212167	0.0259113811	-0.0707688363	-0.0897718785	-0.0196206997	-0.0749981126	0.09805966599999999	0.1732106272	0.0343919592	-0.0335952577	-0.0058112573999999995	-0.0225863385	0.094014742	-0.0705152427	0.0224271728	-0.1470862743	0.0664784133	0.004399844	0.1584931977	-0.0583249091	-0.1045698988	-0.0620155081	0.06497253759999999	-0.007680338	0.0198313999	-0.0566432692	-0.1272815766	-0.1456518013	-0.024241877000000002	0.0647933475	0.0387413015	0.0614910087	-0.2297645832	-0.0960792308	-0.06968675190000001	0.0648986189	-0.009314994699999999	-0.1119450966	-0.0240586946	0.0112370299	0.0311924181	-0.0983517868	0.08266603019999999	0.0192905739	-0.1762522006	0.0601774868	-0.0417389666	0.0343339358	-0.0443213287	-0.0220768566	0.019950286299999998	-0.00591178	0.0177488116	0.0885104084	0.0549292141	-0.0156209985	0.049997977400000004	0.0616119033	0.11522453220000001	0.0065050258	0.1113090141	-0.0257251311	-0.19214535079999998	-0.0704698259	-0.1135083072	-0.0325188479	0.0815053753	0.1407716317	-0.07404137400000001	-0.0363164323	0.0018979063	-0.1933854038	-0.0176701559	-0.008450922900000001	0.0784448541	0.0200343973	0.0458176075	-0.0159537722	0.0328333388	0.120326335	0.1161887065	0.1093977275	0.00782089	0.007794171200000002	6.116632039210001e-05	6.074910469490945e-05	-0.000107899	0.08561420099999999	1.1642194200999997e-08	0.007329791412868399	-0.00399718	-0.042992980000000014	1.5977447952400006e-05	0.0018483963292804009	0.0007650689999999997	0.0008739799999999997	5.853305747609996e-07	7.638410403999996e-07	-0.000514763	0.000165117	2.7263623689e-08	2.64980946169e-07	0.000418857	0.0005003275	1.7544118644899996e-07	2.5032760725625e-07	0.0	0.0	0.0
33247.3046875	71.44921875	1105383268.9834595	5104.9908599853525	24276.166015625	0.419921875	589332236.4181862	0.17633438110351562	24421.7734375	105.70703125	596423017.8325807	11173.976455688477	1.437504	20.082172	0.058513980999999986	0.22159654239999999	0.059625736299999996	-0.13014146070000002	0.0201372353	0.1066670594	0.0601045572	0.094973808	0.0905049331	-0.1635624654	-0.1165512926	-0.0322201482	-0.0690509701	0.0684649614	0.0317354002	-0.056962020499999995	-0.0752632234	0.06707189059999999	0.0333309432	0.0631256103	-0.0591706854	-0.0936958787	0.0569497033	-0.008271998000000001	0.16375701550000002	0.1184248589	0.0396226754	-0.056928249800000004	0.1323097629	-0.0558953125	0.00011025620000000001	0.1775519498	-0.052807736699999996	-0.0811406908	-0.21047846850000002	0.0225803378	0.1894565979	0.0374875437	0.035592117799999996	-0.0315578308	0.0110552768	0.023675134700000003	-0.1428733906	0.0141772516	-0.0857520084	-0.1503591026	0.1276684416	-0.024876162	-0.0090704463	-0.0690500526	-0.20831879920000002	-0.200119215	0.0582640422	-0.1359073516	0.0433371482	0.09384673880000001	-0.1751052236	0.0020434008999999998	-0.08436003060000001	0.0604831279	-0.0210946448	-0.0551982412	0.21265344760000002	0.08525616859999999	-0.039601043100000004	-0.0975645624	0.0108530852	-0.0675518544	-0.103477463	-0.060480749	-8.55744e-05	-0.019650646	-0.1110198274	-0.09646765619999999	-0.1157509658	-0.1294215133	-0.059540864400000004	-0.0790149746	-0.026054810699999997	0.12039488220000001	0.0060685647	-0.0930119996	-0.0604091453	0.0205582536	0.0967253564	-0.049157270499999996	-0.3059826013	-0.007959955500000001	-0.0176055071	-0.1197384175	-0.0916547343	-0.0388949255	0.0029665179	-0.1439357352	0.21813799879999998	-0.12915668789999998	-0.0063540876	0.0186706847	0.0900133893	0.002103409	-0.007682328	0.0286439172	0.0460482008	0.1198669825	0.1143757435	0.10540925529999999	0.012722	0.00490111	0.00016184928400000002	2.40208792321e-05	-0.0412062	-0.041098301000000004	0.0016979509184399998	0.0016890703450866008	-0.0040059	-8.719999999999388e-06	1.6047234809999993e-05	7.603839999998931e-11	0.0006705869999999999	-9.44819999999998e-05	4.4968692456899995e-07	8.926848323999961e-09	-0.0006090269999999999	-9.426399999999994e-05	8.885701695999988e-09	3.709138867289999e-07	0.000480228	6.137100000000006e-05	2.3061893198400002e-07	3.766399641000007e-09	0.0	0.0	0.0
33150.1484375	-97.15625	1098932341.4282837	9439.3369140625	24277.0390625	0.873046875	589374625.6421509	0.7622108459472656	24476.880859375	55.107421875	599117696.6040382	3036.8279457092285	1.207307	16.866271999999995	0.08210964999999999	0.0833851261	0.0770594521	-0.20821346489999998	0.0454592046	0.083152811	0.0408013231	0.025595224	0.0649573618	-0.0878444534	-0.0277401702	-0.1187500552	-0.1313876346	0.0040622343	-0.1062805532	0.1251634808	0.0135694408	-0.008762772299999999	0.0316476547	-0.0871812056	-0.0052688613	-0.0234719669	-0.0591321077	0.0601217371	-0.1452602222	0.1346300689	-0.0171331668	0.1686294252	-0.020944579799999998	0.07990824839999999	0.0104555122	0.1002523858	-0.0352193477	0.0250159754	0.0959627844	-0.0647716572	-0.0222684337	0.0307829513	-0.104524699	0.10373275789999999	0.13728923	-0.1914854055	0.0004248239	0.0663934424	0.10831154429999999	-0.0709893391	0.0186823793	0.1124533406	0.0118693715	-0.20825832870000002	-0.09141329220000001	-0.0842630103	0.0587314274	-0.208704556	0.0764096706	0.0469317118	-0.055056497	0.13849340710000002	-0.0744138616	0.0533606159	0.026840636299999998	-0.09882940009999999	0.0503857	0.0793598657	0.0038839921	-0.020393138600000003	-0.08746778949999999	0.1697525541	0.0555058621	-0.055437672300000004	-0.0161585573	-0.0201494299	0.0017943387	0.04640423269999999	0.054333506600000005	-0.109770319	0.1120115498	0.0068080933	0.0950064134	0.0186222283	0.0644870894	-0.1603564013	-0.0600484592	-0.0256794587	0.0020644506	-0.030116045	0.0618599503	-0.0702205328	0.19186329629999999	0.12810614439999998	-0.0161161383	0.0532575576	0.0984794922	0.0245062465	0.0413117072	0.0377935556	-0.0062620775	-0.0668505361	0.19378668359999998	0.1074673209	0.1641888376	-0.1604102144	0.1133740164	0.11934271980000001	0.112315068	0.1009072399	0.014190800000000003	0.0014688000000000027	0.0002013788046400001	2.157373440000008e-06	-0.0127289	0.0284773	0.00016202489521000002	0.0008109566152899999	-0.049157199999999984	-0.045151299999999985	0.002416430311839999	0.0020386398916899997	0.0007259299999999997	5.534299999999979e-05	5.269743648999996e-07	3.0628476489999776e-09	-0.00060024	8.7869999999999e-06	7.721136899999826e-11	3.602880576e-07	0.000556343	7.611500000000003e-05	3.095175336490001e-07	5.793493225000004e-09	0.0	0.0	0.0
33218.515625	68.3671875	1103469780.3283694	4674.072326660156	24282.1953125	5.15625	589625009.194397	26.5869140625	24483.783203125	6.90234375	599455639.9376259	47.64234924316406	1.1164980000000002	15.597658	0.0973936	-0.0164477944	0.0093253672	-0.155560365	0.0700052034	-0.0010220849	-0.0365249261	0.0260434471	-0.057985002699999996	-0.088045635	0.014977166	-0.193722365	-0.19575557100000002	-0.0135206756	-0.0198641288	-0.004473805	-0.0948024117	0.0326033364	0.1264787272	-0.0662528309	0.05120924	0.016857638799999998	-0.024116755099999998	0.1356397401	-0.0049424166	-0.0889169766	0.040400723900000005	0.1840715711	-0.1590383713	0.0337936581	0.0174746998	0.0221964033	-0.1096915627	0.1391565449	0.2085664752	-0.090825865	-0.0649065857	-0.022586338799999998	0.0107436176	-0.062783758	-0.0885019735	-0.0565707192	0.1074685538	0.0861805509	-0.1612680457	0.034488021800000004	-0.114041925	-0.2052768534	0.1191537939	-0.0011338081	-0.009226067099999999	0.011712681	-0.024171320299999997	-0.1731215877	0.0391055632	-0.07217713070000001	0.0688233368	0.1287592109	-0.0045470716999999996	-0.037578339100000004	-0.0502259391	0.0025054306	0.0132359157	0.0851947656	-0.0298201629	-0.15624820949999998	-0.15479219630000002	0.0693882354	-0.0271562534	-0.11705444599999999	0.0712249987	-0.1339786474	0.013325898400000001	0.0126220448	0.1496546311	-0.0957283125	0.0238453171	0.13857022089999999	0.0955648499	0.1556599338	0.13245239279999999	0.087056389	0.12226702060000001	0.0223089161	-0.055164838	-0.027691735	0.19576829	-0.0597618663	0.061325003499999996	0.0463452329	0.1987920258	0.0817322388	-0.0722202508	0.0194679408	0.0045589295	0.0236385483	-0.027722461099999998	-0.006045318199999999	-0.1665630215	-0.0089224676	-0.07658415360000001	0.1127075468	0.17644561890000002	0.11875383099999999	0.1100111431	0.0959136145	0.0144689	0.0002780999999999964	0.00020934906721	7.733960999999799e-08	-0.0470026	-0.0342737	0.00220924440676	0.0011746865116899995	-0.0371735	0.011983699999999993	0.00138186910225	0.00014360906568999983	0.000158691	-0.0005672389999999997	2.5182833481e-08	3.217600831209997e-07	-0.00015031700000000002	0.000449923	2.02430705929e-07	2.2595200489000004e-08	0.000556343	0.0	3.095175336490001e-07	0.0	0.0	0.0	0.0
