csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
31843.4140625	n/a	1014003019.1558226	n/a	21003.720703125	n/a	441156283.37488174	n/a	20309.6953125	n/a	n/a	412483723.68658453	n/a	n/a	n/a	-0.0603121938	-0.0107347704	-0.0564127119	0.0098482734	-0.0286713605	0.0504665792	-0.028147139900000003	0.0898531093	0.0463563073	-0.0894516291	0.06789841070000001	-0.0225392328	0.0081062823	-0.047435734699999996	0.2114435775	-0.0279186638	0.1030388316	-0.10272151410000001	0.10560006400000001	-0.10850814240000001	0.032094332999999996	-0.0908524457	0.10272102640000001	-0.053367358	0.1387534607	-0.0348015355	0.0968939526	-0.0077043851	-0.0459529997	0.0402163348	0.1733787113	-0.11162535	0.1258987135	-0.0816382901	-0.11745506289999999	-0.054895973099999995	0.006128122299999999	-0.0726838682	0.0132748554	-0.057251154699999994	0.0050489583	-0.025994943399999998	0.028298275600000002	-0.072310104	0.1080950106	-0.020411597	0.0725264666	-0.0587512029	0.029622553700000002	-0.0301169145	0.1094029827	-0.1262004474	-0.039936725299999996	0.06858103509999999	-0.0478769826	0.098812655	-0.023247526	0.042370177300000006	-0.0346714452	0.0383576144	-0.0764837798	0.16442728380000002	-0.05264431940000002	0.1172814633	-0.0810728172	0.0388551371	-0.1780836838	0.0403186481	0.0309940675	0.16729341150000002	-0.0664084618	-0.0485007475	-0.0051960005	0.13777475150000001	0.1217078847	0.1216831682	0.1216419777	0.000618011	n/a	3.81937596121e-07	n/a	-0.0961617	n/a	0.009247072546889999	n/a	-0.420538	n/a	n/a	0.176852209444	0.00105076	n/a	1.1040965776e-06	n/a	-0.000174327	n/a	n/a	3.0389902929e-08	-0.00373765	n/a	n/a	1.39700275225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31712.65234375	-130.76171875	1005692318.6755524	17098.627090454098	20980.89453125	-22.826171875	440197935.33143616	521.034122467041	20318.486328125	8.791015625	77.28195571899414	412840886.66620255	1.349864	25.483072	0.143297139	-0.0267486184	-0.0158935431	-0.0204641268	0.0080577407	0.0387952915	-0.0495163555	-0.046390789800000005	-0.0298584175	-0.0295952159	-0.029777356600000002	0.052421503499999994	-0.0242513456	-0.0984139508	0.0914310966	0.0209455599	-0.0495799792	0.025484290099999998	-0.0244080408	-0.0392847652	-0.121528314	-0.0034128178999999997	-0.0270508569	-0.0790999414	-0.12129586980000001	-8.649200000000001e-05	-0.06698846950000001	-0.0530814929	-0.0569400208	0.048179495700000005	0.1941775993	0.0396274098	-0.11627817550000001	0.05972039110000001	-0.0208059603	0.2580406452	-0.024055729100000003	-0.0039070701	0.0200282833	0.0029752092	-0.028326696499999998	-0.0005183998000000001	0.048948878099999996	-0.0647552476	-0.0164569693	-0.0595372391	-0.017092811200000002	-0.0046812477	-0.029229254	0.0919987687	0.09545467630000001	-0.0784261096	-0.07192466360000001	-0.012653091799999999	-0.0313296247	0.1127344242	0.0891920263	0.0111325396	0.1199123303	0.0094889528	-0.0291317554	-0.029652107	-0.0046295494	-0.11523212810000001	-0.1064923461	0.0548253955	0.0059809009	-0.164008451	0.0372229811	0.15014171710000002	0.0842369316	0.0323261125	-0.025108204199999998	0.0561379312	0.20375398690000002	0.1216419777	0.12141962949999999	0.12104935019999999	0.00807465	0.007456638999999998	6.519997262249999e-05	5.5601465176321e-05	-0.0899518	0.006209900000000004	0.00809132632324	3.856285801000005e-05	-0.464187	-0.043648999999999986	0.0019052352009999995	0.215469570969	0.00159943	0.00054867	2.5581763249e-06	3.010387689e-07	0.0008895949999999998	0.0010639219999999997	1.1319300220839994e-06	7.913792640249996e-07	-0.00363061	0.00010704000000000009	1.1457561600000018e-08	1.3181328972099996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31755.01171875	42.359375	1008380769.2579498	1794.316650390625	21002.638671875	21.744140625	441110831.18133926	472.8076515197754	20460.84765625	142.361328125	20266.74774551392	418646286.8122711	1.985889	37.490101	0.4764004199999999	-0.0209401712	0.09495672320000001	-0.0729310834	0.030220297599999998	-0.0103345169	0.052579737300000005	0.0036728541999999998	-0.043373323600000006	-0.058280680700000004	0.0276807351	0.14789974949999998	0.1956504575	-0.068803476	-0.0412095134	0.1050422213	0.1325659076	0.0106879648	0.24828987530000002	-0.037279514900000005	-0.014029228700000002	-0.208703361	-0.0987489125	0.2250788018	-0.1360228274	0.1073692292	-0.07524869969999999	0.025459466	0.009914646	0.0661964983	0.048495742300000005	-0.0270647164	0.12913752109999999	0.0757156053	0.0635870075	0.1356080142	-0.0254024198	0.030768066400000002	0.080360927	-0.0107455694	-0.0580836065	0.0418530473	-0.0167972951	0.0633281792	0.0015604007	-0.1434779926	0.0575876908	0.0693927127	0.0916063412	0.154187056	0.0631392732	0.18109901620000002	0.0036580442999999997	0.046103797099999996	0.0657774688	0.18984555579999998	0.0386197406	-0.2201942678	0.24863029620000002	-0.17443804420000006	0.04991154849999999	-0.0770560259	-0.0476640046	0.0872321996	0.1834416997	0.1091105942	-0.1427013989	0.1043555171	-0.0484417942	0.0477086403	-0.0574010423	0.000639805	-0.1395121865	0.09268395439999999	0.0602388176	0.1215101995	0.120893123	0.1198669825	-0.0217565	-0.02983115	0.0004733452922499999	0.0008898975103224998	-0.00400778	0.08594402	1.60623005284e-05	0.0073863745737604	-0.615991	-0.15180399999999994	0.02304445441599998	0.379444912081	0.00480856	0.00320913	2.31222492736e-05	1.02985153569e-05	0.00156509	0.0006754950000000002	4.562934950250005e-07	2.4495067081000005e-06	-0.00333881	0.0002917999999999996	8.514723999999977e-08	1.11476522161e-05	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31797.34765625	42.3359375	1011071317.9724274	1792.3316040039062	21032.818359375	30.1796875	442379448.13846207	910.8135375976562	20445.748046875	-15.099609375	227.9982032775879	418028613.1962929	2.673554	50.472015	0.60910162	-0.1882757539	0.0338262044	-0.1735024873	0.051645043	0.13872819960000002	-0.0513034937	0.3161846699	-0.0162538125	-0.0151828232	-0.0494825026	-0.0899666923	-0.0313062708	-0.1876577945	-0.0421596385	0.0793771921	0.12642828550000001	0.20648983710000002	0.0726740645	0.0918316283	0.0892341898	-0.0343854323	0.1261559535	0.0453666887	0.1270450008	-0.0075291073	0.08759888199999999	-0.0462467721	0.0843570033	-0.0482536829	0.05871613360000001	-0.0737531156	-0.0876569256	-0.0759620991	0.1367661414	-0.06539238530000001	-0.18245776019999999	0.0458597286	-0.0349616675	-0.2058731958	-0.1815793882	0.0808204661	0.1221932465	-0.0020034816	0.3095404186	0.1224072082	0.1917118356	-0.0318924287	-0.0757376716	0.1444791858	-0.0343231831	-0.0034985910999999997	0.0170768726	-0.2372537039	0.0795690149	-0.0695358474	-0.006679533299999999	-0.055323315899999996	-0.0008998275	0.0071497337	-0.0784838633	0.1542204419	-0.0563844198	0.1282477055	-0.061548886799999994	0.0989123773	0.1349065628	0.0138105492	-0.0246216517	-0.1480008625	-0.1205073447	-0.1020787714	0.0210504846	0.0969356186	0.0762091849	0.1213126213	0.12010478890000001	0.1181006348	-0.0206083	0.0011481999999999985	0.00042470202889	1.3183632399999966e-06	-0.0694292	-0.06542142	0.00482041381264	0.004279962194816399	-0.845138	-0.229147	0.052508347608999986	0.7142582390439999	0.01046	0.005651439999999999	0.00010941159999999996	3.193877407359999e-05	0.00160166	3.6569999999999875e-05	1.3373648999999906e-09	2.5653147556e-06	-0.00275912	0.0005796900000000003	3.360404961000004e-07	7.612743174399999e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31886.177734375	88.830078125	1016728330.508152	7890.7827796936035	21054.7890625	21.970703125	443304142.4663696	482.7117958068848	20523.70703125	77.958984375	6077.603244781494	421222550.3045807	2.816133	53.163651	0.71234563	0.10769723880000001	0.1226138451	-0.0393279573	-0.010675717099999999	-0.17375710170000006	0.10734641199999999	0.0233576797	-0.2225658095	-0.1847937304	0.0776051169	0.1728672036	0.044309375899999996	0.0484201857	0.228116127	0.1575901586	0.1171568261	0.0353379131	0.0431614113	-0.0976791842	-0.0611609322	0.1169202233	0.0005639546	-0.1191940183	0.0013627297	0.0481785343	0.1842513709	-0.0912105366	-0.1982250117	0.09688958519999999	0.1559775353	-0.0176029497	0.0046249057	0.0318607082	-0.033597219399999996	-0.025291452000000002	0.1025600041	0.0197859261	0.0661328734	0.1106215577	-0.010706695300000001	0.0128455405	-0.1767373645	0.1573296885	0.07833749200000001	-0.3197092747	-0.025147428500000003	-0.0488908796	-0.0756813207	0.0319948263	0.32661375379999996	0.1162456761	0.0744433152	0.029287509	0.0824982522	-0.0759646509	0.013239931399999998	-0.0292484498	-0.05932041940000001	0.1078413827	-0.0109397215	0.0715627452	-0.0879081219	-0.0951126531	-0.02657103	0.07249268589999999	0.09954011310000001	-0.0967985997	-0.0198275909	0.0807803638	-0.0619207732	0.1890502762	-0.059034734900000004	-0.0511089181	0.0973198092	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.00141433	0.02202263	2.0003293489000003e-06	0.0004849962321169	-0.13686800000000002	-0.06743880000000002	0.018732849424000005	0.0045479917454400035	-0.6528079999999999	0.19233	0.0369908289	0.4261582848639999	0.003851	-0.006608999999999999	1.4830200999999997e-05	4.367888099999998e-05	0.000340486	-0.001261174	1.5905598582759997e-06	1.1593071619599998e-07	-0.00350003	-0.00074091	5.489476281e-07	1.22502100009e-05	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31669.095703125	-217.08203125	1002931622.6536905	47124.60829162598	21034.111328125	-20.677734375	442433839.36395645	427.56869888305664	20332.484375	-191.22265625	36566.104263305664	413409920.8596192	2.7591900000000003	52.088673	0.4387490749999999	-0.2202015189	0.10246030699999999	-0.2065112264	0.0798623104	0.10957833859999999	0.0617685447	0.22290826960000001	0.0037349719	0.114728841	-0.2551712384	-0.1139112473	0.1698176607	-0.0019783162	-0.09606372619999999	0.025642744199999998	-0.0194760146	0.0587925262	-0.1106023423	0.0032847404999999997	0.0961509258	-0.0584585991	0.06556313679999999	-0.036265914100000005	0.1116844783	-0.0002330477	0.2140220407	0.0438448325	0.1608910031	-0.1272064986	0.025035812999999997	-0.0114526904	0.0114534298	-0.010965958999999999	0.0445811944	-0.0616890417	-0.21608063510000008	0.072973972	0.0464804276	-0.1542534834	-0.210255298	0.1035533944	0.0836547386	0.09643221460000001	0.22651574079999998	0.196160444	0.08704987480000001	0.2380400431	0.035183840200000004	0.013981029399999999	-0.1284317898	0.036031891499999996	-0.0640693032	-0.1609957578	-0.0309717583	-0.0990416773	-0.0186494829	0.09095603740000001	-0.056694778	0.0334884125	-0.16673600060000002	0.0444935801	-0.0713648167	0.0405174028	0.1381374831	-0.0528448639	0.09566789380000001	-0.0390141711	0.04319704059999999	-0.0328450384	0.0169535884	-0.0177708184	0.040540101	-0.050485402	-0.11564582080000001	0.1207205288	0.11775003070000001	0.11285322490000001	0.000935655	-0.0004786750000000001	8.754502790249998e-07	2.291297556250001e-07	-0.0391656	0.09770240000000002	0.0015339442233600002	0.009545758965760005	-0.918277	-0.2654690000000001	0.07047378996100004	0.8432326487290001	0.00425523	0.0004042299999999998	1.81069823529e-05	1.6340189289999982e-07	-0.000340574	-0.00068106	4.638427236000001e-07	1.15990649476e-07	-0.00308334	0.00041669	1.7363055609999995e-07	9.5069855556e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31590.48046875	-78.615234375	997958456.2464752	6180.355075836182	21011.572265625	-22.5390625	441486169.07358164	508.0093383789063	20247.041015625	-85.443359375	7300.5676612854	409942669.888401	1.4128889999999998	26.672861	0.35806904500000003	-0.07185038490000001	0.1021936277	-0.08644104789999997	0.0265380293	0.0625246268	-0.0361826857	0.010700941	-0.2225656738	-0.0053735677	-0.18681902379999998	0.0475923232	-0.018281254	-0.0279597667	-0.06723988110000001	0.0178961374	0.0389533114	0.0452499716	-0.09563891390000001	-0.2040094859	0.2136101634	0.0036212168	0.0086254245	0.045197054	-0.0684191012	-0.1393589945	0.0055801491	-0.0504509028	-0.0312202548	0.042507495199999995	-0.0763041701	0.0157531908	-0.0548592038	-0.0352800759	-0.10506400460000001	0.022716790299999998	-0.0640794903	0.0447959863	0.12200874560000001	0.0754549015	-0.0976778058	0.0507853067	0.0525445612	0.006479936800000001	0.1549407814	-0.0781681742	-0.1203007239	0.1340386637	-0.1570953202	0.0908056708	-0.0832600387	0.0638494176	-0.0672680416	0.005500316	-0.06525375650000001	-0.104664042	-0.0602403506	0.0122087897	-0.049187240599999994	-0.0179612268	-0.025291700099999998	-0.15428177369999999	-0.1615205121	-0.0217005729	-0.0353994091	-0.0036321591	0.024907945	0.17692669239999995	-0.036420354700000004	0.0900164038	-0.08940933150000001	0.0240387707	0.0683099929	-0.0587623395	-0.050512897800000005	0.120326335	0.1161887065	0.1093977275	0.0194376	0.018501945	0.00037782029376	0.00034232196878302497	-0.057078599999999986	-0.01791299999999999	0.003257966577959999	0.0003208755689999997	-0.683136	0.23514100000000004	0.055291289881000016	0.466674794496	0.00436763	0.00011240000000000036	1.90761918169e-05	1.2633760000000078e-08	0.000626788	0.0009673619999999999	9.35789239044e-07	3.92863196944e-07	-0.00243284	0.0006505	4.2315025e-07	5.9187104656e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31449.71875	-140.76171875	989084809.4541016	19813.861465454098	20930.75390625	-80.818359375	438096459.0839996	6531.60721206665	20156.94140625	-90.099609375	8117.939609527588	406302286.8549957	1.140573	21.532024	0.11564024999999993	-0.1057459427	0.0083338635	-0.08752091769999999	0.0385543996	0.1980796839	-0.0548997286	-0.0806767271	-0.056112705199999995	-0.0094747797	-0.1410142074	0.053744518399999996	0.021057157000000003	0.012931436299999998	-0.1263666659	0.07534962419999999	0.1047424102	0.033689693199999995	0.0829816044	-0.0033561688	0.09989777289999999	0.0340994572	-0.161348241	-0.0717151386	-0.0314156739	-0.074946315	-0.021905467999999997	-0.09426700630000001	-0.026397897799999997	0.049532169400000006	-0.1077113153	-0.0979455408	-0.0507176918	-0.1426694895	-0.030055795899999998	0.0450710562	-0.0939875291	0.012793133600000001	0.11710598359999999	0.028202987000000002	-0.1076799928	0.049497011699999996	0.1853947071	-0.0733038435	-0.0044302866	-0.0290670079	-0.0800430595	0.1350383687	-0.07048018240000001	0.1036720549	-0.1326753434	0.12441119099999999	0.0417399181	0.054326493899999995	0.0588114375	-0.0899471103	0.0560522483	-0.2135150045	0.0197184853	0.0834712283	-0.0641718276	0.0091161935	0.0023925201	-0.0641466341	0.0132106303	0.0124513223	-0.0071593572999999995	0.1338136625	-0.0106073901	-0.0335055789	0.0065510013	0.0731133529	0.020966661299999998	-0.05793456440000001	-0.0243740162	0.1198669825	0.1143757435	0.10540925529999999	0.0234175	0.0039799000000000015	0.0005483793062500001	1.5839604010000007e-05	-0.0282776	0.028800999999999993	0.00079962266176	0.0008294976009999997	-0.652676	0.03045999999999993	0.0009278115999999957	0.4259859609760001	0.00512389	0.0007562599999999999	2.62542487321e-05	5.719291875999999e-07	0.000492031	-0.000134757	1.8159449049e-08	2.42094504961e-07	-0.00227587	0.00015696999999999977	2.4639580899999922e-08	5.1795842569e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31870.9921875	421.2734375	1015760143.0156859	177471.3091430664	20961.97265625	31.21875	439404297.6413727	974.6103515625	20263.248046875	106.306640625	11301.1018409729	410599221.4091835	1.310102	24.73242	0.3036107	0.0197700378	-0.0037033542	-0.0078334588	0.0111924948	0.048849483799999996	-0.0230236381	-0.092521826	-0.0419435183	-0.24465011609999998	-0.092461054	0.1060253366	-0.0806657577	0.0711455658	0.0356099285	-0.0983342651	0.044138666900000005	-0.0405257815	0.021490389	0.0270394914	-0.0447134016	0.1335778826	-0.041249062	0.0010089827	-0.0503693749	-0.09854322970000001	-0.16848038989999994	-0.06672652230000001	0.0163358046	0.0503860862	0.059383889400000014	0.0674105262	-0.09647846759999999	0.053713709500000005	0.21635683719999999	0.0911660386	0.030607186499999998	-0.0098834384	0.0400724342	0.0635355446	-0.0081824534	0.0044085406	0.0681623636	-0.011657371000000001	-0.0832666432	-0.21589593199999998	-0.0125224084	0.0455097033	-0.12009251509999999	0.0193757362	-0.0725176621	-0.0188512073	0.028096605299999997	0.0906964558	-0.0052890848	-0.0015123723999999998	0.050272995099999995	-0.0393197228	-0.003368888	-0.0978398026	-0.0058893351	-0.0681152495	0.0263568688	-0.11160045240000001	-0.12306116660000001	0.11501793960000001	0.11547258	-0.07108629849999999	0.0787060744	0.0134266982	0.0761511605	0.0017669288000000001	0.04944398480000002	0.1648222542	-0.0688977927	0.11934271980000001	0.112315068	0.1009072399	0.017843999999999995	-0.005573500000000006	0.00031840833599999985	3.1063902250000065e-05	-0.0636556	-0.035378000000000014	0.004052035411360001	0.0012516028840000007	-0.456855	0.195821	0.03834586404100001	0.20871649102499998	0.00404747	-0.0010764199999999998	1.63820134009e-05	1.1586800163999996e-06	0.000641035	0.000149004	2.2202192016e-08	4.10925871225e-07	-0.00216453	0.00011134000000000015	1.239659560000003e-08	4.6851901209e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31619.462890625	-251.529296875	999790433.4916117	63266.987186431885	20973.390625	11.41796875	439883114.3088379	130.37001037597656	20301.55859375	38.310546875	1467.6980018615725	412153281.3354645	0.931157	17.578615	0.053025849999999985	-0.019062985	0.0144667752	-0.0531074071	0.0198265421	0.0489789211	0.0426279248	-0.11368854789999999	0.08994219949999999	-0.17476495460000002	-0.037049527400000004	-0.1206778701	0.0779196263	0.0761928379	-0.0675807492	-0.0051032340999999995	-0.0007542018	-0.1420352183	-0.0202122947	0.1130508276	0.052241467699999995	0.09832142519999999	0.018598846000000002	-0.0256159282	-0.08341408639999999	-0.0039876441999999995	-0.0987024876	-0.2356889728	0.10266514859999999	-0.041336217599999996	0.021791789500000002	-0.048155298	-0.0003580071	0.0200457744	-0.0744273639	-0.0647086344	-0.028883665299999996	0.0087315354	0.11253520539999999	-0.052904216799999994	-0.0438865712	0.0197637131	0.0499100529	0.0269258779	-0.1629158848	-0.09991133199999999	0.1308327572	0.0558575415	-0.0085982869	-0.0747628675	-0.0997485297	-0.0373590306	0.08702148	0.013344475500000001	0.022021907099999998	-0.1535178551	0.0745268289	0.0029141245000000003	0.12186310449999999	-0.0337510714	-0.0924808331	0.051239440899999995	-0.0477992948	-0.19056214359999998	-0.0769069391	-0.0946560171	-0.2031234109	-0.1121691531	0.0145279373	0.029103494	0.05692851	0.061487257300000014	-0.0350588757	-0.030856602	-0.0939364382	0.11875383099999999	0.1100111431	0.0959136145	0.017623	-0.0002209999999999955	0.000310570129	4.8840999999998015e-08	-0.0585971	0.0050585000000000074	0.00343362012841	2.5588422250000078e-05	-0.495209	-0.038354	0.001471029316	0.24523195368099998	0.00414346	9.59899999999998e-05	1.7168260771599998e-05	9.21408009999996e-09	0.000568848	-7.218699999999991e-05	5.21096296899999e-09	3.2358804710400004e-07	-0.0021842	-1.9669999999999844e-05	3.869088999999938e-10	4.770729639999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
