csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36
32065.109375	n/a	1028171239.2307127	n/a	21548.185546875	n/a	n/a	464324300.36255264	22206.203125	n/a	n/a	493115457.22875977	n/a	n/a	n/a	-0.0035540956	0.077023968	0.1145438507	-0.0007653350999999999	0.0276113427	-0.0323047769	0.1020948688	-0.1576851691	0.045142019699999994	-0.028893696200000006	0.028439720800000002	-0.18817356920000008	0.0007158708999999999	-0.0343780957	0.053925735700000005	-0.1363016044	0.0283711829	-0.1395466558	0.0274545052	0.0467493198	-0.0081916964	0.1104999307	-0.0141884202	0.034111165	-0.14311262660000001	0.0342323359	-0.0061840453000000005	0.0165987462	-0.0268209818	0.1159818531	-0.09266862	0.0482197037	-0.0219373892	0.11156073119999999	-0.026871782400000002	0.11069762179999999	0.015175886999999999	-0.0651698577	-0.0740959301	0.058199080599999994	-0.07545783219999999	-0.0116852252	-0.0518393937	0.08544788980000001	-0.1513565961	0.0058742791	-0.015332448500000003	0.1032620024	-0.0612149367	0.0658370563	-0.1852171166	-0.0125076959	0.0199307011	-0.0333053917	0.0052548698999999996	-0.1816214528	0.0354474807	-0.015798739	0.0654170701	-0.015807021100000002	0.1944120663	-0.0555905872	0.0309311266	-0.0809604429	0.0780108139	-0.0070857681000000014	0.08575846869999999	0.0613143809	-0.1206932452	0.024843029500000002	-0.010506612	0.09695037050000001	-0.04318892	0.07180205370000001	-0.010287563199999999	0.1438149706	-0.0518380637	0.0103491274	-0.1236535089	0.0116425379	-0.0368351493	0.038664026000000004	-0.010575583700000002	-0.0103753863	0.04436050440000002	0.0561919471	-0.12112512369999999	-0.0021578773	0.045959779000000006	0.035057800699999996	-0.028968222000000002	-0.049747273	0.1438894707	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.0565509	n/a	n/a	0.0031980042908099997	-0.184864	n/a	0.034174698496	n/a	-0.08524389999999997	n/a	n/a	0.0072665224872099955	-0.00236074	n/a	n/a	5.5730933476000015e-06	0.00129783	n/a	n/a	1.6843627089e-06	0.000277481	n/a	7.6995705361e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31897.3671875	-167.7421875	1017442033.4942015	28137.44146728516	21569.3828125	21.197265625	449.3240699768066	465238274.9121704	22193.91015625	-12.29296875	151.11708068847656	492569648.0236969	1.257088	25.255402	0.08558385	-0.024851870699999997	0.10455761720000001	-0.0742397952	-0.0550407121	0.010808993700000002	-0.10074321800000001	-0.0185693753	-0.07836298679999999	0.2162085196	-0.0396848038	0.0290575155	-0.0391298527	-0.0879899549	-0.0188114847	0.0030519936	-0.09928840369999999	-0.0006582583	-0.0248989744	-0.0725168987	0.0187412118	-0.0249867356	-0.09343843130000001	0.0454558218	0.0732780058	0.0111136232	-0.1609592449	0.0311545482	-0.0929672137	0.0640694681	-0.030163071800000007	-0.1050884327	0.0594158454	-0.10064918140000001	-0.0173830498	-0.0017500442000000001	-0.0339808579	0.0544110016	0.0670709119	-0.0475080826	-0.1037116108	0.0525178705	-0.0755918304	0.0803906452	-0.054260679699999995	-0.0120473911	-0.028850496	-0.0048347265	0.09247923029999999	0.0889531107	-0.039087176099999996	-0.012527573500000002	0.0471792986	0.0062735822999999994	0.0830810379	0.08688557300000001	-0.0883042469	0.0091389376	-0.21702875149999998	0.041775671699999996	0.1100137261	0.0063271324	-0.0040553937	0.047895892300000006	-0.039778526099999996	0.0502508029	0.046254499299999995	0.0505336292	0.0053815758	-0.049952553200000006	-0.13532101929999998	-0.0663220787	0.06365498509999999	-0.0534573824	-0.1170562235	0.0868399972	-0.0034594743	0.0424107033	0.028895537000000002	-0.1112301201	-0.0336859918	0.0686596572	-0.0642521126	-0.0134692049	-0.13191800609999998	-0.10243838539999996	-0.05912595530000001	-0.0369884916	-0.1415343115	-0.0400988825	0.07766494360000001	0.0481894899	0.09990770550000001	-0.0250724494	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0509385	-0.0056124000000000035	3.149903376000004e-05	0.00259473078225	-0.147126	0.037738	0.021646059876	0.0014241566439999994	-0.07477359999999998	0.010470299999999988	0.00010962718208999976	0.005591091256959997	-0.00236209	-1.3499999999997887e-06	1.82249999999943e-12	5.5794691681e-06	0.0007403889999999999	-0.0005574410000000001	3.1074046848100015e-07	5.481758713209999e-07	0.000201009	-7.647199999999998e-05	4.0404618081000015e-08	5.847966783999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32012.73046875	115.36328125	1024814912.0648346	13308.686660766602	21548.490234375	-20.892578125	436.4998207092285	464337431.38095474	22178.74609375	-15.1640625	229.94879150390625	491896778.2910309	1.585439	31.852119	0.16156089999999998	-0.0525801434	-0.06023932730000001	0.054513129400000006	-0.0023832073	0.0671201761	-0.0362158922	-0.07043462240000001	-0.1249200713	-0.0211447402	-0.0925358175	-0.0207636402	-0.0597194308	-0.042431984900000004	-0.0631943264	0.066622686	-0.0599290772	-0.0007993399	-0.1116577261	0.0279197412	-0.00041864550000000016	-0.013174561699999999	-0.0312111858	0.0388003809	-0.1127445066	0.06289422459999999	0.0403416961	-0.0113979646	0.0147565494	0.043508747300000004	-0.0675668546	0.0369082716	-0.11424380070000001	-0.0483177071	0.0642348888	0.0249910231	-0.0065598396	-0.09326063539999999	-0.1413837536	0.1082253366	-0.10990322029999999	-0.0094698213	-0.09082351699999999	-0.1269781191	0.0323856022	0.025198719100000003	0.030740874700000007	0.0699718105	-0.028075828799999997	-0.039479657599999995	0.0356336916	-0.1086920298	-0.0053318607	0.0574051084	0.0335030101	0.1082180151	-0.0873338756	0.08298445730000001	0.01898237	-0.0701521462	0.0583801212	0.0843017558	-0.0448152285	0.0534408916	-0.0865531968	0.08065541	-0.0445729891	-0.0083415127	0.0833147026	0.0986180007	0.0435492151	-0.015901474	0.019601806399999998	-0.0289382075	-0.0100736881	-0.0810815305	-0.0348781346	0.1083505899	-0.0323935281	0.116025059	-0.0506095247	-0.07677088	0.0847581406	-0.2200769168	0.0595942582	0.0549205121	0.0327254482	0.11457841880000001	0.05141673150000002	0.0109783295	-0.0243503352	-0.0188756151	0.0360938925	-0.1432452045	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0446084	-0.006330099999999997	4.0070166009999985e-05	0.00198990935056	-0.207231	-0.060104999999999985	0.042944687361	0.0036126110249999994	-0.0189638	0.05580979999999998	0.0031147337760399976	0.00035962571044	-0.00297696	-0.00061487	3.780651169e-07	8.862290841599999e-06	0.0007833939999999998	4.300499999999982e-05	1.8494300249999848e-09	6.137061592359996e-07	0.000329454	0.000128445	1.08539938116e-07	1.6498118025000003e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31942.83984375	-69.890625	1020345017.2834623	4884.699462890625	21540.64453125	-7.845703125	61.55505752563477	463999366.8216705	22264.390625	85.64453125	7334.985733032227	495703089.9025879	1.441898	28.968309	0.1486556	-0.0151777444	-0.023748944900000003	-0.10428197310000001	-0.0401959971	0.14090384	0.0392361674	-0.0846528782	-0.0695604906	-0.021911632599999998	-0.0433836106	0.10602642359999999	0.1329803634	-0.05793838940000001	-0.0335055242	-0.1437130053	0.0976081685	-0.0617702354	-0.12316303990000001	-0.0763055906	-0.0663358819	-0.1263395089	0.0775602234	0.0901509516	0.1598129626	-0.019266102900000002	-0.0009925082	-0.0734127226	-0.0260681763	-0.0376010236	0.045550133300000004	-0.08856165810000001	-0.1642491079	0.0041625648999999995	0.014827798400000003	0.16822101399999995	0.09901243929999999	-0.1508472999	0.0066085823	-0.0038238534999999996	-0.057988144400000004	0.0773659451	0.0009546483	-0.0822788346	0.0746891881	-0.084468995	0.0745666799	0.0274462973	-0.022238084100000003	0.09071734349999999	-0.0389985306	0.0330053416	0.0319259175	0.1495959956	0.0019510332	0.1176928325	0.043100462400000004	0.0968811034	0.0325997461	-0.010642798600000001	0.048995532	-0.1414140758	0.1045369408	-0.16898752600000005	-0.0812099344	-0.004674082	-0.0988463475	0.115773321	-0.016420291	-0.0965947158	-0.13723203550000002	-0.0590549319	0.0562156398	-0.0825212786	-0.0509471021	-0.0690070421	0.08432481650000001	-0.053859303399999996	-0.0757994377	0.1433465642	-0.0787784336	-0.0240490579	0.08258576990000001	-0.1372455014	-0.0097590773	0.0783500369	0.06678720099999999	-0.09787259400000001	0.1293185757	-0.11482873	0.0062122385999999995	-0.06763386589999999	-0.0107161328	-0.1130416192	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.0504131	0.005804699999999996	3.369454208999995e-05	0.0025414806516099995	-0.132173	0.07505799999999999	0.017469701929000003	0.005633703363999998	-0.0344471	-0.015483300000000004	0.00023973257889000005	0.00118660269841	-0.00340973	-0.0004327700000000003	1.8728987290000024e-07	1.16262586729e-05	0.000902334	0.0001189400000000002	1.4146723600000048e-08	8.14206647556e-07	-0.00016502799999999998	-0.000494482	2.7234240783999996e-08	2.44512448324e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
32011.177734375	68.337890625	1024715499.9417458	4670.067295074463	21572.06640625	31.421875	987.334228515625	465354049.0356598	22262.626953125	-1.763671875	3.110538482666016	495624558.8540077	1.248085	25.07453	0.06712490000000004	-0.0029222568	-0.0609872664	0.0681098356	-0.07191292889999999	0.1064132008	0.0683170566	-0.1492872383	-0.0660447058	-0.1228672094	9.65142e-05	0.1131795068	0.0149157219	-0.0317182435	-0.103238329	0.0280796919	0.0657775673	0.0743649839	0.0281883028	-0.017789960900000002	-0.1925863939	0.023154510099999998	0.1359602954	0.0806383389	-0.06836426400000001	0.0540884998	0.1460920393	-0.057828550199999995	0.0159443502	-0.0800827663	-0.12564118929999998	-0.0825192783	-0.0987516503	0.007483133199999999	0.0510236859	-0.0644305604	0.0568785051	-0.0895499843	-0.008417442800000001	0.0361734768	-0.01428358	0.020160653400000002	0.0891073681	0.037813168700000004	0.06476146320000001	0.0588156667	-0.0102054061	0.0288822309	-0.0380392685	-0.0813960132	0.022844126	-0.0200361985	0.06598140200000001	0.12361979029999999	0.0008225079	0.1569044211	0.0881251967	0.1042062325	0.1248848095	0.0006509581	0.0365630231	-0.0093312431	-0.0474919082	-0.0679118209	0.0080256213	0.0465137824	-0.17611787129999998	-0.17084312710000002	-0.0789004851	-0.014252311799999999	0.050495029000000004	0.1878692084	0.088188406	-0.0159402859	-0.038253610099999995	-0.1155709614	0.0122881627	0.12667005779999999	-0.10857282039999999	0.0726232117	-0.0443665751	0.0291198903	0.0653237431	0.0739798121	0.0954836092	0.0753153931	-0.032684820499999996	-0.0126874655	0.0803299934	-0.0077218144999999985	-0.0388108993	-0.024722378399999998	-0.039035216	-0.0301213902	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.051275	0.0008619000000000057	7.428716100000098e-07	0.002629125625	-0.113848	0.018325000000000008	0.012961367104	0.00033580562500000027	-0.0200883	0.014358800000000003	0.00020617513744000012	0.0004035397968899999	-0.00314462	0.00026511000000000026	7.028331210000013e-08	9.8886349444e-06	0.00114378	0.0002414460000000001	5.8296170916000047e-08	1.3082326884e-06	0.0	0.00016502799999999998	0.0	2.7234240783999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31788.60546875	-222.572265625	1010515437.6478424	49538.413425445564	21556.162109375	-15.904296875	252.9466590881348	464668124.8856545	22173.927734375	-88.69921875	7867.551406860352	491683071.16928476	1.165769	23.420778	0.06973430000000001	-0.0705316987	0.0049740489	0.061047657699999994	-0.09922301130000001	0.13071413980000002	0.0226549127	-0.1044974473	-0.0389925621	-0.031046775800000002	-0.0554817851	0.1294356664	0.031825686400000004	0.0126915887	0.0287128104	-0.0699845079	-0.045371259299999994	-0.050099628099999995	-0.046370739	-0.1133786174	-0.0891798541	-0.0549151957	0.1802164345	-0.011011275800000001	0.0634140933	0.014503222	0.0275309265	0.0528974993	0.0836442993	-0.0351716837	0.0078093429	0.09528195310000001	0.131327957	-0.016043770500000002	0.1749999195	0.0406742278	-0.0158733865	-0.119091141	0.0668875196	-0.0452017762	-0.030895287900000002	0.0023086323000000002	0.0355272479	0.0934840373	-0.0466031608	-0.0424976773	-0.0627950252	0.06308821769999999	0.0322116941	-0.0271049453	0.0670749669	-0.0047679808	0.1015446889	0.1418992403	-0.004256396	0.1100810661	0.051122344800000004	0.1293596444	0.022105891699999998	0.0474546035	0.016416646599999998	-0.0357432858	0.126785431	-0.1017094187	-0.09350635619999999	0.0310396503	-0.003124449	0.0308723913	-0.0142652971	-0.0979036801	0.0185517281	0.17641175190000002	0.0011474919	0.049948940899999995	0.13705882619999998	0.0326627211	0.0205905955	-0.0370886587	0.0119763931	-0.053738509000000004	-0.09737930410000001	0.09016856	0.1483022531	-0.0415403862	0.0185672134	-0.1335617408	-0.0329205582	-0.0535632967	0.023201503300000002	0.1227349276	0.0502221358	-0.0270971263	0.0394729237	0.0380934059	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.0522618	0.000986800000000003	9.737742400000058e-07	0.0027312957392400003	-0.0746053	0.039242700000000005	0.00556595078809	0.0015399895032900007	-0.0343331	-0.014244800000000004	0.00020291432704000006	0.00117876175561	-0.00283942	0.00030519999999999983	9.31470399999999e-08	8.0623059364e-06	0.00114378	0.0	0.0	1.3082326884e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31874.62109375	86.015625	1015991469.8701324	7398.687744140625	21529.923828125	-26.23828125	688.4474029541016	463537620.0448647	22215.4296875	41.501953125	1722.4121131896973	493525316.2002564	1.039325	20.880465	0.10873506	-0.0533869876	0.0430915218	-0.0639389887	-0.0642420306	0.17999375199999998	0.053357355499999995	0.033441705499999995	-0.12434826730000001	0.0410059996	-0.0905307433	0.1034601045	0.0667365645	0.0830077666	-0.0008843017999999998	-0.11289363220000001	0.09917964550000001	0.0788723184	0.011257141799999999	0.1093775558	-0.1345762853	-0.1085106267	0.0810739776	0.0209522071	0.025035984900000002	-0.0286365293	-0.11513275740000001	0.1787278159	0.0553413366	-0.1018112975	-0.0739198995	0.10090789630000001	-0.060912545199999994	-0.046949875	-0.046613071500000006	-0.1025899198	-0.062049508899999994	0.1498373321	-0.0251783303	0.007682709	0.0498521121	-0.0309991446	0.0065433448	-0.0721538876	-0.0725010657	-0.0998243001	0.0087479601	0.0354176269	0.0263820565	0.1019511561	0.0266289889	0.0587700591	0.0434829242	0.1879132912	-0.10044861779999999	0.0772659162	-0.0837390178	0.11602036800000001	-0.0072818299	0.0624954996	-0.0859523544	-0.1023850047	0.0081687124	-0.09539838269999999	0.0645790656	0.0727915796	-0.0947959492	0.0386163084	-0.2356610481	0.0052607514	-0.0919568513	0.006406315	-0.0138129675	-0.1160397024	0.1195240575	0.0517542241	-0.07801436519999999	0.0588946544	-0.0142250611	-0.04777216769999999	0.028164535	0.0043519633	-0.08854326380000001	0.0712953947	-0.027089806400000003	0.0466989695	0.11291687619999999	0.0213020325	-0.0325414699	-0.0181220644	0.0226635444	0.153791022	0.0677028567	0.13953974560000001	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0568947	0.004632899999999995	2.146376240999996e-05	0.00323700688809	-0.137115	-0.06250970000000003	0.018800523225000004	0.0039074625940900025	-0.055097300000000016	-0.02076420000000001	0.0004311520016400005	0.0030357124672900013	-0.00298581	-0.00014639000000000018	2.143003210000004e-08	8.915061356100004e-06	0.000954194	-0.00018958600000000016	3.594285139600006e-08	9.104861896359999e-07	8.058919999999997e-05	8.058919999999997e-05	6.4946191566399945e-09	6.4946191566399945e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31864.33984375	-10.28125	1015336153.6779938	105.7041015625	21488.64453125	-41.279296875	1703.9803504943848	461761843.7904205	22223.939453125	8.509765625	72.41611099243164	493903484.8161659	1.561953	31.38028	0.38088524	-0.022020200499999996	-0.0677470301	-0.1435790802	0.1402753183	0.1150291453	0.0438294496	0.07416205320000001	-0.1448010918	0.1232092147	-0.0032112307	-0.0147821095	0.0474470817	0.1118202232	0.0325873677	0.0429691	-0.0362064342	-0.068564968	0.1455687796	0.15798431699999999	-0.0091084474	0.0187811205	0.026593395899999997	-0.0520231297	0.0242660428	0.12057621980000001	0.11145293140000001	0.0332846898	0.1737955028	-0.0117569627	-0.0507327354	0.10417917089999999	0.035661225	0.10429301949999999	-0.04237402059999999	-0.0831747247	0.0036673188	-0.0301340684	-0.0151339801	-0.146941685	0.0790635898	0.109260524	-0.09446313560000001	-0.0098020344	0.1051958935	0.0466858284	-0.0923276317	0.0665869655	-0.0624097139	0.060353059	-0.119825629	-0.0806691179	-0.15341787099999998	0.10046541869999999	-0.0916294656	0.0640294946	-0.137325002	-0.0171689533	-0.0995389941	0.0464138718	-0.1086475467	-0.0076515122	-0.0031971659000000004	0.0144747907	0.0958102387	0.0756650243	0.1831253578	-0.0080149634	-0.0326146067	0.1475302957	-0.0261185577	0.1134135715	-0.077539815	0.1303945967	0.16817855710000001	-0.0715567445	-0.0200471373	-0.0025336586	0.0405438495	0.0791300409	0.0123533975	0.010537826	0.0160040018	0.026779894199999998	0.0900015155	-0.0718584911	-0.1258025123	-0.033963528	0.0504035226	-0.0119918954	0.0987820968	-0.0032768015999999995	-0.1115764639	0.08762083539999999	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0383896	-0.018505100000000003	0.0003424387260100001	0.0014737613881599994	-0.056716599999999985	0.08039840000000002	0.003216772715559999	0.006463902722560004	-0.121733	-0.06663569999999999	0.004440316514489999	0.014818923289	-0.005166	-0.00218019	4.753228436099997e-06	2.6687555999999995e-05	0.00235477	0.0014005760000000002	1.961613131776001e-06	5.5449417529e-06	0.0008067439999999998	0.0007261547999999997	6.508358815359996e-07	5.273007935630397e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31993.2734375	128.93359375	1023569545.2466432	16623.871597290043	21566.2421875	77.59765625	6021.396255493164	465102802.0899048	22300.806640625	76.8671875	5908.564514160156	497325976.82254416	1.357619	27.275122	0.38515525	-0.002782025	-0.0184471898	-0.0349045976	-0.015624356399999999	0.0113744052	-0.0726877657	-0.09861692	-0.1446459306	0.11993061640000001	0.0566794558	-0.066183039	0.002243273	-0.054800263200000005	0.13060063019999998	-0.0218466462	-0.0013095871000000001	0.0420264009	-0.0334022705	0.0851926857	0.1118656941	0.0023959745	-0.0738178335	-0.0441252632	-0.0047720456	0.17110609350000006	-0.0050338022	-0.0599866183	-0.0342311836	-0.038048746800000005	0.0268042549	-0.1102783246	0.1368387376	0.0427225217	-0.0318249007	-0.0746442501	-0.0595386559	0.0643031047	0.11153647550000001	-0.0397295763	-0.059695042699999985	0.0604624731	-0.0694884619	0.0288001613	0.0005618512	0.0712237171	-0.0914365848	0.0378015659	-0.0618757004	0.17092581760000006	0.1032694626	-0.061785269000000004	0.0142382825	-0.0030668701000000002	0.07028513900000001	0.1501828911	-0.1173535207	-0.0980844951	-0.0521421982	0.026803338700000002	0.03338661	-0.03868614	0.0251588767	0.13412690189999998	-0.0652769603	-0.0168400292	0.0657841423	0.0679653306	-0.0593800376	0.0505392713	-0.0166310789	0.043922675700000004	0.0161900426	0.1399948513	-0.1532786033	-0.0242830477	0.0477438164	-0.0236713791	0.0254636769	-0.0803227081	-0.0007521944999999999	0.059486396	-0.0431728822	0.1564364348	-0.0217740729	0.0363797575	-0.09296053	0.10669495289999999	0.0131612322	0.0422800882	0.059299122999999995	0.11027808289999999	-0.0663471311	-0.0838609187	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0383679	-2.169999999999256e-05	4.70889999999677e-10	0.0014720957504100005	-0.213689	-0.15697239999999998	0.045662988721000004	0.024640334361760004	-0.101138	0.020594999999999992	0.0004241540249999995	0.010228895044000002	-0.00219806	0.00296794	8.808667843599996e-06	4.8314677636e-06	0.00186509	-0.0004896799999999999	2.3978650239999995e-07	3.4785607081e-06	0.000113041	-0.0006937029999999997	1.2778267681e-08	4.812238522089996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
31953.5625	-39.7109375	1021030156.4414062	1576.9585571289062	21575.7734375	9.53125	90.8447265625	465513999.42633057	22332.603515625	31.796875	1011.041259765625	498745179.78610617	1.218798	24.486139	0.20285425	0.024616279300000002	-0.0909380187	-0.11790731550000001	0.0285543098	0.0031915547	0.043998748899999995	-0.05425485309999999	-0.0165863848	0.08592831210000001	-0.060630432699999987	0.0115964391	-0.0031434582	-0.0041744037	0.12138737890000001	0.1755887766	0.0601967768	-0.1243111013	0.1696756425	-0.0763793582	0.1222129931	-0.019273844	-0.08753040710000001	0.0738263948	0.0330096597	-0.0785582475	0.025795748599999998	-0.1290118199	-0.0595780977	0.0990545634	0.046193773	0.0428858478	0.0677632602	-0.0734998592	-0.0073796189	0.080565907	0.0316594215	0.052783377699999995	0.0851854036	0.16529849630000001	0.0149129426	-0.0039120502	0.0638265282	-0.0092943443	0.010187730899999999	-0.006847123399999999	0.0382769512	0.0258277998	-0.0939706825	0.027425764	-0.12188515109999999	0.0074959406000000015	-0.0238733845	-0.0004912566999999999	-0.0394711312	0.0484487831	0.0108433766	0.036111904300000004	-0.0986025351	-0.00034215410000000004	0.0066036733	-0.048524287699999995	0.0079944875	0.1115951606	0.048253107999999996	-0.2759290349	0.1355566231	-0.0631502857	0.1249163157	0.0261817686	-0.0211328457	-0.10110295550000001	0.08699233140000001	0.0366092715	0.0437065309	-0.060525630999999996	-0.053046561299999996	-0.06864320089999999	0.0791962417	-0.0162161282	0.0094178523	0.0193108154	0.029739480099999997	-0.076155295	-0.09751718570000001	-0.0083787299	0.0360157509	-0.0160558362	-0.083368722	-0.0402250302	-0.25811161579999997	-0.0517263143	-0.0443751351	-0.053080366	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0382862	-8.170000000000399e-05	6.6748900000006525e-09	0.00146583311044	-0.0935837	0.12010529999999997	0.00875790890569	0.014425283088089998	-0.08823919999999999	0.012898800000000016	0.0001663790414400004	0.007786156416639998	-0.00142572	0.00077234	5.965090756e-07	2.0326775184e-06	0.00133478	-0.00053031	2.812286961e-07	1.7816376484e-06	0.00020576	9.271899999999999e-05	4.23371776e-08	8.596812961000002e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
