name	intensity-avg	volume
Left-wm-bankssts	97.8406	2128.0
Left-wm-caudalanteriorcingulate	104.0799	2806.4
Left-wm-caudalmiddlefrontal	97.4075	5650.7
Left-wm-cuneus	94.4411	2623.8
Left-wm-entorhinal	83.866	966.3
Left-wm-fusiform	91.44	4921.0
Left-wm-inferiorparietal	99.1057	8492.2
Left-wm-inferiortemporal	92.3881	4960.4
Left-wm-isthmuscingulate	100.399	3696.2
Left-wm-lateraloccipital	93.5168	9983.3
Left-wm-lateralorbitofrontal	94.4598	5513.0
Left-wm-lingual	91.5863	5422.7
Left-wm-medialorbitofrontal	93.3463	3871.4
Left-wm-middletemporal	91.86200000000001	4197.9
Left-wm-parahippocampal	90.5324	1268.1
Left-wm-paracentral	96.6735	3213.6
Left-wm-parsopercularis	96.6735	3088.5
Left-wm-parsorbitalis	87.0868	918.3
Left-wm-parstriangularis	96.1829	2882.0
Left-wm-pericalcarine	91.3909	3347.5
Left-wm-postcentral	94.2516	5477.2
Left-wm-posteriorcingulate	102.3381	3825.4
Left-wm-precentral	95.8991	10625.5
Left-wm-precuneus	99.8947	7380.6
Left-wm-rostralanteriorcingulate	98.2755	1756.1
Left-wm-rostralmiddlefrontal	95.9822	9967.3
Left-wm-superiorfrontal	95.3983	14072.6
Left-wm-superiorparietal	97.695	8734.3
Left-wm-superiortemporal	95.2529	6531.4
Left-wm-supramarginal	99.0656	6867.6
Left-wm-frontalpole	85.2098	197.3
Left-wm-temporalpole	79.2272	574.2
Left-wm-transversetemporal	96.182	532.1
Left-wm-insula	93.7095	8558.1
Right-wm-bankssts	98.4429	2641.0
Right-wm-caudalanteriorcingulate	104.8472	2186.9
Right-wm-caudalmiddlefrontal	96.9433	4995.5
Right-wm-cuneus	91.3828	2611.7
Right-wm-entorhinal	80.4208	710.3
Right-wm-fusiform	89.5161	4429.7
Right-wm-inferiorparietal	97.2789	8331.2
Right-wm-inferiortemporal	90.6015	5116.1
Right-wm-isthmuscingulate	101.0282	3024.0
Right-wm-lateraloccipital	94.1463	10756.9
Right-wm-lateralorbitofrontal	96.4504	5354.9
Right-wm-lingual	89.3506	4913.6
Right-wm-medialorbitofrontal	96.8519	3101.8
Right-wm-middletemporal	90.6076	5437.6
Right-wm-parahippocampal	88.1587	1257.5
Right-wm-paracentral	96.5814	3556.0
Right-wm-parsopercularis	96.3151	2808.4
Right-wm-parsorbitalis	87.8117	1011.7
Right-wm-parstriangularis	95.7284	3188.6
Right-wm-pericalcarine	90.1718	3295.4
Right-wm-postcentral	92.8454	4929.1
Right-wm-posteriorcingulate	101.6264	3701.2
Right-wm-precentral	95.4734	10474.4
Right-wm-precuneus	98.1029	7105.8
Right-wm-rostralanteriorcingulate	102.6397	1480.9
Right-wm-rostralmiddlefrontal	97.1458	10247.9
Right-wm-superiorfrontal	95.7949	15371.5
Right-wm-superiorparietal	97.1608	9635.5
Right-wm-superiortemporal	92.0304	5726.5
Right-wm-supramarginal	98.7093	6651.3
Right-wm-frontalpole	82.6845	199.1
Right-wm-temporalpole	77.2154	536.1
Right-wm-transversetemporal	96.2402	511.3
Right-wm-insula	91.6584	8646.7
Left-UnsegmentedWhiteMatter	100.8263	25920.7
Right-UnsegmentedWhiteMatter	100.7067	24416.8
