csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
36030.98046875	n/a	n/a	1298231553.539444	23281.693359375	n/a	542037245.679966	n/a	23175.494140625	n/a	n/a	537103528.6621437	n/a	n/a	n/a	0.164698158	-0.0901166107	-0.0031748983000000003	0.047280849900000005	-0.09816091029999999	-0.0150428486	0.06360197	0.057386748499999994	-0.052865936399999994	0.13400489640000002	-0.030551869500000002	0.056877155	-0.077447606	0.0963137994	-0.22338005789999998	-0.013596795900000002	0.1882237611	-0.0564042812	0.09500737960000001	-0.0512823172	0.23921084809999998	-0.06962226120000001	0.025522873999999997	-0.016709564099999998	0.034420490899999996	-0.2085319131	0.017295931	0.0599617303	-0.1085044155	0.13397444630000002	-0.0103490054	0.0981993976	-0.10757715609999999	0.21699267600000002	-0.047280156	0.0781027383	-0.0359357371	0.044753996399999996	-0.0749738504	0.0765411166	-0.147057535	-0.0606575803	-0.051119981200000005	0.040156451	0.0075097335	0.07756882	-0.0920059794	0.0164749001	0.0681121447	-0.0755432028	0.1185489857	-0.051318448899999994	0.0135815933	-0.2509608746	0.023567357599999998	-0.013889953100000001	0.07259395240000001	-0.15164176210000002	0.020004603200000002	-0.2082905571	0.0149695289	-0.0868390984	0.005772249100000001	-0.0700821397	0.0774871629	-0.0038290490999999998	-0.1363978334	0.063009565	-0.052341576699999996	0.029196951699999998	-0.0499771579	0.0249335846	-0.2511931829	0.032810340699999996	-0.0226324985	0.0139467345	-0.031162234700000006	0.1419681467	-0.0022357956	0.0132730629	-0.11849288179999999	0.1429507747	-0.006292318000000001	0.0999969158	0.09998766320000001	0.099972243	0.099950656	0.09992290359999999	-0.00373849	n/a	n/a	1.39763074801e-05	-0.117806	n/a	0.013878253636000001	n/a	-0.374191	n/a	0.14001890448100002	n/a	-0.00225208	n/a	n/a	5.0718643264e-06	0.000252913	n/a	6.396498556900001e-08	n/a	-0.000258349	n/a	6.6744205801e-08	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35905.9921875	-124.98828125	15622.070449829102	1289240274.968811	23279.7890625	-1.904296875	541948578.7944946	3.6263465881347656	23028.982421875	-146.51171875	21465.683731079098	530334031.3870277	1.2611629999999998	23.619789	0.1269175504	0.14795890849999999	0.0791180207	-0.011693738300000001	0.0523274943	-0.09146797539999996	-0.0214891903	0.07915248820000001	-0.014451675800000001	-0.10161210820000001	0.0756256709	0.0349383615	0.034224041499999996	-0.0600400993	-0.0269464724	-0.187516202	-0.09053192060000001	-0.0034710302	0.0361036405	0.0244082345	-0.0822051955	0.16683254949999998	-0.1618716126	7.44389e-05	0.0930866773	0.1269519335	-0.1426492174	0.0301188773	0.0891741554	-0.0812992556	-0.037277018700000004	-0.0236780796	0.0565454094	0.0012323289999999999	0.034004999300000005	0.1346021073	0.0541625105	0.0978959159	-0.11020744800000001	-0.0025530154	0.1348531872	-0.1401381371	0.08852516140000001	-0.108149841	-0.048082195599999995	-0.008763575	0.0050932081	-0.0916966177	0.0291934269	0.0764029155	-0.005490693499999999	0.1035834697	0.024481843599999997	-0.0342131117	-0.13921691949999998	0.016093737	-0.0344593505	0.1090048075	0.10567941039999999	-0.0327468165	-0.1480862149	0.1537993555	-0.1025827335	-0.0073440031000000005	-0.054220789299999995	0.1625052613	0.0599690141	-0.10243874609999999	0.1127237495	-0.0127288208	0.0694894541	-0.0245179567	-0.0168817291	-0.0293280508	0.0087639061	-0.023939688900000002	-0.0292305193	0.033887895099999996	0.199431367	-0.014722043300000001	-0.08968090029999999	-0.0360832762	-0.0462444541	0.033510187999999996	0.099972243	0.0998889875	0.0997502796	0.0995561965	0.09930684570000001	8.371039999999997e-05	0.0038222003999999997	1.460921589776016e-05	7.007431068159995e-09	-0.109641	0.008164999999999992	0.012021148881	6.666722499999986e-05	-0.32547800000000005	0.04871299999999995	0.10593592848400003	0.0023729563689999953	-0.00147725	0.00077483	6.003615289e-07	2.1822675625000003e-06	1.20336e-22	-0.000252913	1.4480752896e-44	6.396498556900001e-08	-0.0005549530000000001	-0.0002966040000000001	3.079728322090001e-07	8.797393281600004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35725.78515625	-180.20703125	32474.57411193848	1276331725.0305328	23266.916015625	-12.873046875	541349380.8781471	165.7153358459473	23002.380859375	-26.6015625	707.6431274414062	529109525.19974136	1.091674	20.445503	0.1179101326	0.1188842215	0.17364655699999998	-0.011012133799999999	0.042305166100000006	-0.079312137	-0.0609112426	0.0471554354	-0.022442465699999997	-0.11526646210000001	0.0711438447	0.047625847400000004	0.018346065	-0.130506655	0.0043484697	-0.1765706313	-0.1339740019	-0.0580343646	-0.0230083198	-0.0544029235	0.040743409	0.0178370602	-0.1043617975	-0.04202155230000002	0.0573714165	0.2572596244	0.022305785	0.0743361159	-0.1808713462	-0.1044162954	-0.0927872161	0.018945114199999998	0.0369065532	0.0165026635	-0.0448713575	0.08362726870000001	-0.1437266357	0.0670250084	0.0362501359	-0.0784721768	-0.1266902893	-0.12361010859999999	0.1484295099	-0.0812466537	-0.0396037753	0.072914236	-0.0704733245	-0.0741942652	0.0580237704	0.028296122599999998	0.014193444199999999	0.0905200229	0.061849782	-0.0907187276	-0.1898379479	-0.0413669833	-0.0923044341	0.0015532831	0.1175118733	-0.1063281703	-0.0276745865	0.0828089357	-0.044057426600000005	-0.050021331100000004	-0.0751339638	0.0649111802	0.2536766541	-0.1419385674	-0.0833707474	0.0101678035	0.0880226792	0.0476348283	-0.042749666799999995	0.028237702000000007	0.0703469881	-0.0209035349	0.029223131099999997	-0.07842923019999999	-0.12209607730000001	0.07907526690000001	0.0656187988	-0.0575428507	-0.061715665999999995	-0.0033072057	0.09992290359999999	0.0996917334	0.09930684570000001	0.09876883410000001	0.09807852800000001	0.000135843	5.2132600000000017e-05	2.7178079827600025e-09	1.8453320649000002e-08	-0.08420569999999998	0.025435300000000025	0.007090599912489997	0.0006469544860900012	-0.277323	0.048155000000000066	0.07690804632899999	0.0023189040250000056	-0.00190569	-0.00042844	1.835608336e-07	3.6316543761e-06	0.00034974199999999995	0.00034974199999999995	1.2231946656399993e-07	1.2231946656399993e-07	-0.000447781	0.00010717200000000009	2.00507823961e-07	1.1485837584000025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35840.49609375	114.7109375	13158.599182128906	1284541160.246109	23242.77734375	-24.138671875	540226698.6511383	582.675479888916	23018.83203125	16.451171875	270.641056060791	529866628.082901	1.054291	19.745371	0.205257663	0.0539084732	0.0369033655	0.11847907220000001	0.0417477869	-0.0572625456	-0.0898107076	0.062052341799999994	0.0663800479	0.0186976478	0.0857057087	0.008891720799999999	0.147792158	-0.0742511837	0.0415687565	-0.07775712900000001	-0.10593829140000001	-0.0232714415	-0.06807270879999999	0.0324634689	-0.0296021598	0.0801401511	-0.054327420599999995	-0.0153807023	0.1024152531	0.0619030583	0.0548040771	0.0063612289	-0.0784351145	0.1277460604	0.0220201067	-0.0886343161	-0.0734602025	0.0826675988	-0.18724589719999998	-0.0141629279	0.047139735700000004	0.11948757980000001	0.1114247486	0.0037215712	0.111392685	-0.0444873088	-0.0441995341	0.0387405952	-0.065391332	0.1412228821	0.032666038	-0.053486776900000005	0.1028144807	0.056547332	-0.043053223099999996	0.0491624454	-0.0506013381	-0.0025121010999999997	-0.10184434380000001	0.1059012293	-0.08952748199999999	-0.0011754883	0.024574523799999998	-0.1689561131	-0.056421391200000004	-0.015481131200000001	-0.119754313	-0.053851526799999994	0.0170932894	-0.035466086699999996	0.13725913509999998	-0.0546387791	-0.0397432937	-0.0439226641	-0.0614770524	-0.1317641382	-0.0198005624	0.21581901879999998	-0.0630652874	-0.024083757799999998	-0.053583502400000003	0.0681264506	0.0063576029	0.1260625269	-0.0788447405	-0.1170649332	-0.0192609202	0.0376512325	0.0998489097	0.0993960955	0.09864292570000001	0.09759167619999999	0.0962455236	-0.00211637	-0.002252213	5.072463397368999e-06	4.4790219769e-06	-0.0229996	0.061206099999999986	0.0005289816001599999	0.0037461866772099976	-0.210555	0.06676799999999998	0.044333408025000014	0.004457965823999995	-0.00102458	0.00088111	7.763548321000002e-07	1.0497641764e-06	3.8599e-23	-0.00034974199999999995	1.489882801e-45	1.2231946656399993e-07	-0.00017800599999999998	0.000269775	3.1686136035999986e-08	7.277855062499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35916.765625	76.26953125	5817.041397094727	1290014052.9611814	23264.0078125	21.23046875	541214059.500061	450.73280334472656	23085.546875	66.71484375	4450.870376586914	532942474.5178223	1.080461	20.235502	0.123585874	0.0505788372	0.0309024435	0.052872963499999995	-0.1506230298	-0.0546408813	-0.090259392	0.042473045300000005	0.0432741002	0.0809309563	0.0432324509	-0.0094635879	-0.0021965738	0.0339734641	0.0107168569	-0.1659465852	-0.0724245989	-0.2023019374	-0.027069702799999998	-0.0755022749	0.0313005406	-0.048187607300000004	-0.0142576329	-0.0620033942	-0.1715932114	-0.0298902916	-0.015438261399999997	-0.095424687	-0.0316133612	0.047619577	0.0014829079999999998	0.06689341730000001	0.101617455	0.07926707059999999	0.08386432190000001	-0.046143558	0.0113252803	0.0784201643	0.16806707140000002	-0.0715016986	-0.08856394669999999	-0.0634932492	0.0013820581	0.1231481334	0.048404002300000006	-0.0066654544	-0.12968385429999998	-0.0586451638	0.0948266679	0.047453132	-0.0151587076	0.0093193361	-0.1007926831	0.0163833078	-0.1022231214	0.014784803999999999	-0.12531383810000002	-0.092432969	0.1022055089	-0.0050797149	-0.0187984428	-0.032106104100000005	0.089442942	0.0808590141	-0.1269434824	-0.0511538306	-0.08071853009999999	0.028372808599999997	-0.1219690658	0.11764199800000001	0.006782915	-0.0763892081	-0.00042304589999999997	-0.005416788299999999	0.0755064086	0.067573029	-0.0760509386	-0.006967437900000001	-0.0837526241	-0.0670262958	0.0023153779000000003	0.0170333067	-0.044189809100000005	0.043092136100000004	0.0997502796	0.0990023658	0.09775999380000001	0.0960293686	0.0938191336	0.000197904	0.002314274	5.355864147076e-06	3.9165993216000015e-08	-0.0679538	-0.0449542	0.004617718934439999	0.0020208800976400003	-0.188465	0.022090000000000002	0.035519056225000005	0.0004879681	-0.000551172	0.000473408	2.24115134464e-07	3.0379057358399995e-07	0.000609893	0.000609893	3.71969471449e-07	3.71969471449e-07	-0.00017675900000000002	1.246999999999956e-06	3.124374408100001e-08	1.5550089999998904e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36017.84375	101.078125	10216.787353515623	1297285068.399414	23298.7421875	34.734375	542831387.5195923	1206.476806640625	23160.892578125	75.345703125	5676.974979400635	536426945.0154457	1.067989	20.001915	0.08368068719999999	0.09960646150000001	-0.0505515566	-0.04269880400000002	-0.0710458555	-0.0523511778	-0.0203516784	0.0399803849	0.0025275380999999998	0.059511981799999995	0.063399062	-0.0314751954	-0.0952947725	-0.060691741500000014	0.021422463	-0.0914733172	0.0190515876	-0.1110624047	-0.0041873982	0.0787608943	-0.042793605400000004	-0.1445686696	-0.064361893	-0.1282080881	-0.0093211293	-0.1119264299	-0.0155154178	-0.013910842	0.0859594668	0.1500017504	-0.09839295199999999	-0.0062456573	-0.1778563934	0.026548557599999998	0.0047155541999999995	-0.0646635887	-1.15247e-05	-0.15350356210000002	0.011408201299999999	0.1317857778	0.0968203203	-0.09252489929999999	-0.0431499713	0.0093891727	0.10438266980000001	0.0218788195	-0.08333206509999999	-0.052228310800000004	0.031541833	0.030385534500000002	0.0093078593	0.024483202599999997	-0.0804714482	0.0138902111	-0.1200119435	-0.049230015300000006	-0.0312090771	-0.0235835384	0.0787982009	-0.0521143871	0.1278478467	0.0199252673	0.1129763794	0.0607086471	-0.0056846334	-0.031215563999999998	-0.0897090542	0.0774846653	0.0270489541	0.0006794894	-0.154397974	-0.0289558452	0.0397624356	0.15945567019999998	0.0064932326	0.06540029509999999	0.0878245885	0.1559997753	0.0208754092	-0.0253397702	-0.0496980528	0.0644680996	0.0047352014	-0.0058513118999999995	0.0996270376	0.0985109326	0.0966600102	0.0940880769	0.0908143174	7.21368e-05	-0.0001257672	1.581738859584e-08	5.2037179142399995e-09	-0.0357314	0.032222399999999984	0.0012767329459600007	0.0010382830617599995	-0.202942	-0.01447699999999999	0.041185455364000007	0.00020958352899999968	-0.000551172	0.0	0.0	3.0379057358399995e-07	-5.3713199999999994e-24	-0.000609893	2.8851078542399994e-47	3.71969471449e-07	-4.95416e-05	0.00012721740000000005	2.45437013056e-09	1.6184266862760006e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36037.97265625	20.12890625	405.17286682128906	1298735473.1726227	23350.009765625	51.267578125	545222956.0547829	2628.3645668029785	23199.0234375	38.130859375	1453.9624366760254	538194688.4536743	1.0858370000000002	20.33618	0.07074636000000001	0.0439077279	-0.1362275619	0.0837832632	-0.0975363223	-0.049626284699999995	0.040415011800000004	-0.0071503085	-0.0298298903	0.1551496007	0.0461845355	0.052973957599999996	0.052927855999999995	0.0402118265	-0.0018391634	-0.1555135427	-0.0601529533	-0.1554706292	-0.0121939977	-0.0503101721	-0.0517284395	-0.1013942431	0.0191502951	-0.0997176964	0.0627912771	-0.123101066	0.028043422000000002	-0.0112265724	-0.0347269993	0.027569014399999998	0.034581513599999995	-0.0499099915	-0.0498017232	-0.0058523376	-0.0692700356	-0.016121186699999998	0.121666901	-0.0781817608	0.0638285862	0.0921186602	0.06775542820000001	-0.034776468399999996	-0.11814699210000001	0.12597547369999998	0.041174422200000005	-0.0318162973	0.0063890093999999995	-0.049222032699999994	-0.0487388681	0.0030351498	0.08057644809999999	-0.0265017108	-0.1296886386	-0.0315957356	-0.0943874808	0.0699876432	-0.134330328	-0.053877021100000005	0.1259435384	-0.0033106715999999996	0.0579799631	-0.066031678	0.0400450195	0.0662672167	-0.0084750128	0.025880103199999997	0.0442312955	0.0193853786	0.0046868772999999996	0.04318327	-0.1011599789	0.053904206100000004	-0.010951873400000001	0.0191536782	-0.0736872327	0.0031839615999999997	-0.0726820613	0.1618739806	-0.027463443100000002	-0.061438005	-0.0138545815	0.1031064438	0.030311516	0.0307067379	0.0994792142	0.0979222811	0.0953454172	0.0917754626	0.0872496007	1.15068e-05	-6.063e-05	3.6759969e-09	1.3240644624000006e-10	-0.0307596	0.004971800000000002	0.00094615299216	2.471879524000002e-05	-0.178126	0.024816000000000005	0.031728871876	0.0006158338560000002	-0.00026217	0.00028900199999999995	8.352215600399998e-08	6.87331089e-08	-0.00028147400000000004	-0.00028147400000000004	7.922761267600004e-08	7.922761267600004e-08	0.000197941	0.0002474826	3.9180639480999993e-08	6.124763730275999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35933.81640625	-104.15625	10848.5244140625	1291239161.5180814	23362.5703125	12.560546875	545809691.6065063	157.7673377990723	23164.556640625	-34.466796875	1187.9600868225098	536596684.35672385	1.174768	22.00173	0.0886547851	0.0946651258	-0.000149164	-0.0554053241	0.011966308500000002	-0.0768109216	0.12264656380000001	0.0133393105	-0.0269035383	-0.096943356	0.061250585	-0.0842534964	-0.0553851719	-0.0296927908	0.0412915965	-0.2080588964	0.1074701634	0.20329520539999998	-0.0239065417	-0.0278861247	-0.044830553499999995	-0.047163354000000005	0.0927627642	-0.097149126	-0.0535031434	-0.1026919	0.1218322532	0.0131482775	-0.0859367717	0.0323462585	-0.034239037400000005	-0.0639952998	0.005786856999999999	0.049446229800000005	0.0577263579	-0.0813178117	-0.1242088562	-0.0766762122	-0.010905756599999998	-0.0502899837	-0.08168202849999999	-0.0964222052	0.035768120800000004	-0.0762295479	0.0493079266	-0.05347064519999999	-0.0320986744	-0.0773365211	-0.1374219791	0.0188739959	-0.0287042356	0.11987533759999999	0.0574872947	0.0208367602	-0.2265880459	-0.0397219283	0.0917904957	0.0741590317	-0.12034302220000001	0.10181675	-0.0323238389	-0.17093216390000002	0.0205801795	-0.0381371349	0.0159649545	-0.10927112050000001	0.009074276899999999	0.0273891777	-0.006499542099999999	-0.0257642714	0.015035281599999999	0.0404837434	-0.0031862229999999997	-0.0098159821	0.05011443980000002	0.0129926672	0.0534941071	-0.065990193	-0.0740141458	0.0522188794	0.1835043942000001	-0.0576955366	-0.0291595783	-0.00517913	0.09930684570000001	0.097236992	0.0938191336	0.08910065240000001	0.08314696120000001	4.63919e-05	3.48851e-05	1.2169702020099995e-09	2.15220838561e-09	-0.0826186	-0.051859	0.0068258330659599995	0.0026893558810000004	-0.190828	-0.012701999999999993	0.036415325584	0.00016134080399999977	-0.000314503	-5.2333e-05	2.738742889e-09	9.8912137009e-08	-0.000210075	7.139900000000004e-05	4.4131505625e-08	5.097817201000006e-09	-0.000159505	-0.000357446	2.5441845025e-08	1.2776764291600002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36035.8359375	102.01953125	10407.984756469728	1298581471.7144165	23362.646484375	0.076171875	545813250.7538795	0.005802154541015625	23168.265625	3.708984375	13.75656509399414	536768532.07055664	1.15524	21.635998	0.1639019419	0.058308738799999996	-0.11577176369999999	0.0034566528000000004	0.07313178940000001	-0.052728125099999995	0.1023050965	-0.0024242778	-0.0489250046	0.026191275299999997	0.0648599502	-0.0457434525	0.0878669386	-0.0359479398	0.0627369579	-0.07627106410000001	0.1153542677	0.0442354955	-0.0020876604	0.027561012599999997	-0.055214984	0.0763629755	0.09049461660000001	0.1629519905	0.1360142742	-0.2008697841	0.0534568907	0.047517598	-0.0595516179	0.141836498	0.020189963300000002	-0.0139133406	0.0010968235	-0.0904896213	-0.1969348917000001	-0.0214531104	-0.0860353123	-0.12540119789999998	-0.012020193200000001	-0.054713890300000005	-0.0100762216	-0.0296950465	-0.1173906176	-0.053356722999999995	0.0281552979	0.032894597000000005	0.0895335628	-0.0546761275	-0.1038597925	0.0051444674	0.0459715978	0.0344903061	-0.0142824822	0.0495363891	-0.10942347	0.10586299060000001	-0.0152472428	-0.0563238921	-0.0388587139	0.1293034009	-0.052777514299999995	-0.0036282489	-0.1428592082	0.0223689948	0.22932511079999998	-0.0635489818	-0.0283020956	0.1017857598	0.0927233008	-0.1255177983	-0.0638076314	0.038884727599999995	0.1339258573	0.0515650499	-0.06910682139999999	0.0022306504	0.04661407309999999	0.0629037337	-0.1192341418	0.1447891224	0.0749925183	0.1936707607	0.1430789311	-0.10241730619999999	0.0991099747	0.0964557418	0.092084548	0.08607420269999999	0.0785316931	-0.00647241	-0.006518801899999999	4.2494778211443606e-05	4.18920912081e-05	-0.0308385	0.051780099999999996	0.00095101308225	0.0026811787560100005	-0.143028	0.04780000000000001	0.020457008784	0.002284840000000001	-0.000471621	-0.00015711799999999998	2.4686065923999997e-08	2.2242636764099998e-07	0.0007071060000000001	0.000917181	4.999988952360001e-07	8.412209867610001e-07	-7.774319999999999e-05	8.176180000000001e-05	6.044005146239999e-09	6.684991939240001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35907.7109375	-128.125	16416.015625	1289363704.7710571	23314.533203125	-48.11328125	543567458.4796182	2314.8878326416016	23059.818359375	-108.447265625	11760.809421539308	531755222.7673684	1.108417	20.759075	0.026513479999999992	0.0491206344	0.0531285912	0.013619254499999999	0.0690813293	-0.0565302112	0.0351061046	-0.0026079454	-0.0307798519	-0.052263457199999995	0.0121232002	0.0018889832999999998	0.0930451441	-0.0085851938	-0.0570545695	-0.035036692	-0.0715585137	0.0514785836	0.08860686300000001	0.12986835160000001	-0.0652720849	0.0018113174	0.006547367199999999	0.013471120500000001	0.0011800661	-0.1069853499	0.1381728396	-0.0377450374	-0.0194879788	0.037953338999999996	-0.1110516602	0.1601430366	0.0083042402	0.0235137425	0.1283684367	-0.138926376	-0.013133455	0.0051088724	-0.0067823097	0.0748162942	-0.0146741849	-0.050439996699999996	0.0469077425	-0.0811339243	-0.06800122110000001	-0.0277250459	0.040351671	-0.05598753980000002	-0.0291050849	-0.0046772399	0.035391857799999996	0.0351869125	0.0331649829	0.0365234999	-0.0252781905	0.0981942868	-0.0482564579	0.1591382965	0.0080202055	-0.0616759691	0.018979076799999998	0.0645571697	0.0021916037	-0.006168246800000001	0.024045824900000002	-0.151448533	-0.0065426035	0.1350726568	0.0342623807	0.0506355599	-0.1303352594	0.1123315226	-0.0388656879	-0.0648757733	0.17293132120000002	0.024698771	0.0029964928999999998	-0.0565053368	-0.0543158919	-0.0775528876	0.049371672400000004	-0.0603377258	0.0328147	0.0531378299	0.0988886499	0.0955793015	0.0901455117	0.0827080574	0.0734322509	-0.00616382	0.00030858999999999916	9.522778809999954e-08	3.79926769924e-05	-0.0334114	-0.002572900000000003	0.00111632164996	6.619814410000015e-06	-0.136698	0.006329999999999975	0.018686343204000002	4.006889999999968e-05	-0.000207343	0.00026427799999999995	6.984286128399997e-08	4.2991119649e-08	0.0007071060000000001	0.0	4.999988952360001e-07	0.0	-0.000159505	-8.176180000000001e-05	2.5441845025e-08	6.684991939240001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
