csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	a_comp_cor_97	a_comp_cor_98	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
36227.58203125	n/a	n/a	1312437699.830948	23179.51171875	n/a	537289763.5196687	n/a	22985.224609375	n/a	n/a	528320550.3434182	n/a	n/a	n/a	-0.08953551789999999	-0.0718051086	0.12048275580000001	-0.26729722489999996	-0.24856566789999998	0.1372176751	-0.048304159299999996	0.0018337412	-0.1300055373	0.0185922512	-0.09448805980000001	0.0735333627	-0.0900388702	0.017835099	-0.0260783924	0.08260436410000001	-0.056798252300000004	0.0854898182	-0.1378608864	0.15259273869999998	0.07069118860000001	-0.0078836574	0.06519567849999999	-0.10344105210000001	0.20041223800000002	-0.2079485352	0.0307026227	-0.0744371962	0.0682840857	-0.0846448843	0.0282789196	-0.050205237199999996	0.09240327359999999	-0.19928984289999999	0.1392814562	-0.0214926313	-0.0425431414	0.0951367748	0.0324254519	-0.1398863511	0.23661266649999999	0.0719092797	-0.1283829942	0.11183048429999999	0.0161175716	0.024817348399999998	-0.07294860730000001	-0.0223939031	-0.0838101637	-0.100139442	0.1614177366	-0.1170786181	0.21610338010000002	-0.3662619997	0.0466102101	-0.15515667560000002	-0.2578535054	-0.2672231408	0.1058058374	-0.0190916591	0.1454503513	-0.028318156	0.1049233003	-0.0561157383	0.120797216	-0.0366218699	0.0182662135	-0.0468805341	0.150288428	-0.0856898785	0.11061018880000001	0.027860158599999997	-0.0558716979	0.0203758985	-0.0250897264	0.0985441884	-0.0602769654	0.0106397267	-0.023884372	0.1399835337	-0.0610415059	0.088913793	-0.10373933240000001	0.11674670890000001	-0.0252751663	0.0609269017	0.011047643700000002	-0.1976424937	0.0959229043	-0.1444709568	0.0508750884	0.07586298799999999	-0.0592775759	-0.045359476100000004	-0.22208223510000002	0.0619259521	-0.0349053022	-0.0259646172	0.025947158199999997	0.06480394540000001	0.0559053783	-0.1287994858	0.11110588789999999	0.11109021890000001	0.1110641056	0.1110275503	0.07801280000000001	n/a	n/a	0.006085996963840002	0.08898450000000001	n/a	0.007918241240250002	n/a	-0.06399500000000001	n/a	0.0040953600250000005	n/a	0.00335473	n/a	n/a	1.12542133729e-05	0.000334331	n/a	1.11777217561e-07	n/a	0.00229992	n/a	5.2896320064e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36138.80078125	-88.78125	7882.1103515625	1306012921.9068756	23145.064453125	-34.447265625	535694008.53931046	1186.6141090393064	22995.546875	10.322265625	106.54916763305664	528795176.0803223	1.958364	32.986571999999995	0.41987395	0.20276527940000005	0.0198922774	0.0852241394	-0.068484591	-0.0343741912	0.3172000276	0.1936442775	-0.1300084004	-0.0953807217	0.0020905018	-0.0153416805	-0.021570882599999997	0.050733563499999995	0.1130447419	0.0328368505	0.0570846114	-0.0636674691	0.0947336525	-0.0847626393	-0.006577363	-0.0795475687	-0.060696611500000004	0.0198447705	0.0025824446	-0.17455748100000001	-0.019423503300000002	0.0667964233	-0.231376568	-0.0744951944	-0.0011395857	0.1941242784	0.082229012	0.11931180109999999	0.1346164148	0.0007401984	-0.06634517150000001	0.0441018713	-0.1719474525	-0.028392128500000002	-0.022515729100000003	-0.1110216948	-0.1126182484	0.0888679929	-0.063177635	0.044772579400000005	-0.0314124733	-0.0664634788	0.04795719019999999	0.2387661171	0.0391718986	0.1179134459	-0.18463269989999997	-0.0377648739	-0.2824775523	0.042923187300000006	0.035999627799999996	-0.1256853966	-0.0912532775	0.039791680499999996	-0.3441836047	0.0216179652	0.129896481	0.0074811522	0.0350470953	-0.1129774865	0.0635392804	0.0495871959	0.028280481200000002	0.0853549941	-0.0118497957	0.1047540096	-0.0977259259	-0.0119991744	-0.029400307200000007	0.145850421	-0.07632691929999999	-0.0135825823	-0.08465748599999999	0.0459895308	-0.12327179220000001	-0.08737574050000001	-0.1611786267	-0.0940343373	0.0845999187	-0.0025724019	-0.1157115245	-0.14197656220000002	-0.0226445456	0.1032747037	0.0031240882	-0.0910659914	-0.1299492398	-0.0751241976	0.048897042300000006	0.11155871310000001	0.0039650447	0.0529991538	-0.1091202165	-0.11109935550000001	-0.0760511048	-0.0384066994	0.0310802124	0.1110641056	0.1109231287	0.1106882998	0.1103598175	0.0504556	-0.02755720000000001	0.0007593992718400006	0.00254576757136	0.15252099999999996	0.06353649999999995	0.02326265544099999	0.0040368868322499946	0.08027349999999997	0.14426849999999994	0.0064438348022499954	0.02081340009224999	0.000447524	-0.0029072060000000003	8.451846726436001e-06	2.00277730576e-07	0.00107424	0.000739909	1.1539915776e-06	5.474653282810001e-07	0.00234304	4.311999999999979e-05	5.489836441599998e-06	1.8593343999999822e-09	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36020.9921875	-117.80859375	13878.864761352539	1297511878.171936	23151.849609375	6.78515625	536008140.3351173	46.03834533691406	23049.94140625	54.39453125	2958.7650299072266	531299798.8315582	1.589994	26.781765000000004	0.20504576	0.0140073678	-0.1794579955	0.12784122	-0.10643948880000001	-0.0683659391	0.0243539387	0.22847024219999998	0.0852364569	-0.009932299399999999	-0.19378030510000002	-0.0786051412	-0.105504776	0.022212315099999998	-0.007469272099999999	-0.1364642425	0.11051314220000001	-0.1513790523	-0.22346984399999997	-0.1537099874	0.0119286758	-0.18201869440000001	0.17237583120000002	-0.0120487827	0.11324821689999999	0.0026849802	0.10702438339999999	-0.0816277633	-0.1300857159	0.0646246845	-0.06545499269999999	-0.028086801800000002	-0.0103227426	-0.0434314959	-0.11673842970000001	-0.037703629	0.0518806696	0.1406020281	-0.1123729832	-0.032641674	0.0101565443	-0.013143295	-0.0302303298	-0.0048704824	0.09407190259999999	-0.0398493324	-0.0508832255	-0.061008944100000004	0.0904981175	0.0174456431	-0.16394904859999998	0.09837996480000001	0.16199073949999998	0.0809703544	-0.0777378701	-0.0404162229	-0.1192050861	-0.0995948476	-0.0732840343	-0.1781622611	-0.1954557715	-0.012615263400000002	-0.0390254069	-0.10182336019999999	-0.1951228165	0.036582721	-0.0101263462	-0.0871939634	-0.0251241454	0.0084472182	0.040328838900000004	0.2642029686	0.043309094000000006	0.2014008823	0.0516719136	0.057249817599999996	-0.052795024	-0.0367052742	0.11014928410000001	0.1202076081	-0.0977137926	-0.0550671624	0.1439387352	-0.047995036	0.00643726	0.0278338161	-0.029583827000000007	-0.025223591899999998	-0.0533212521	0.0697398082	0.1000861834	-0.0542067274	0.1371233782	0.0933740373	0.10380965029999999	0.061428564299999995	-0.022146739900000004	0.0273978779	0.1189713421	-0.1039860605	0.09007505589999999	0.0052232354	-0.0592155688	0.11098055650000001	0.1105891995	0.1099379598	0.1090283678	0.0559771	0.0055214999999999995	3.0486962249999986e-05	0.00313343572441	0.119427	-0.03309399999999997	0.014262808328999997	0.001095212835999998	0.00651424	-0.07375925999999998	4.24353227776e-05	0.005440428435747595	0.00173006	0.0012825360000000001	1.6448985912959999e-06	2.993107603600001e-06	0.0007804659999999997	-0.00029377400000000017	6.091271771559996e-07	8.630316307600013e-08	0.00206593	-0.0002771099999999997	4.2680667649e-06	7.678995209999982e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35789.15625	-231.8359375	53747.90191650391	1280863705.086914	23104.076171875	-47.7734375	533798335.75580215	2282.3013305664067	22927.25390625	-122.6875	15052.22265625	525658971.6816559	1.364554	22.984467	0.05321385	-0.0093838331	0.05778199780000001	0.052727308	-0.1818059884	-0.0048070356	0.1110975184	-0.0305280593	-0.1023375158	-0.026945175800000002	-0.024922442200000002	-0.0363381353	-0.03296636	-0.0727578314	-0.0105464372	-0.0806751342	0.0174817167	-0.0327225198	-0.0292758077	-0.052293378099999996	-0.0016635785000000001	-0.0696710732	0.0165164169	0.1000087068	-0.0350222153	0.08335341519999999	0.1525717993	-0.088522371	0.0895802082	-0.11157620480000001	-0.080436689	0.0317567947	-0.0214002397	0.047964859699999994	0.0090926346	-0.057299977	0.0873882515	-0.0468426556	-0.0533373629	-0.0791885299	0.0915772686	-0.19273310629999998	0.0523920176	-0.05025782349999999	0.2066235982	-0.04485335360000002	0.054273594800000005	0.1363639276	0.059781242400000004	-0.0323411619	0.042698155999999994	0.0490073482	0.0121067199	0.1215328833	-0.0111939094	-0.0054263781	-0.1577127063	-0.19438706170000009	-0.0423767683	0.0647784995	-0.0798586751	0.0286610727	0.0966035168	0.0102882645	0.0070029174	-0.0019634282	-0.1041880375	0.0362545107	0.0005631253	0.0398945078	0.027414459500000002	0.1118734557	0.014932291	0.06392999349999999	-0.0067389401	-0.0540864562	0.039304520499999995	-0.060074888099999994	0.0666201187	-0.038880550800000004	0.0423011185	-0.0767412709	-0.014712114299999999	0.0707204737	0.0266790537	0.0170854667	0.06398898509999999	-0.1124763008	0.0489906163	-0.0810249249	-0.0064801767000000005	0.1094788099	-0.0033142782	-0.0709338238	0.0558190924	0.11663982349999999	-0.1918436091	0.0379091216	0.0866578323	0.1289238194	0.0942331585	-0.1052748925	0.0961684311	0.11085527220000001	0.11008893369999999	0.10881562460000001	0.10704120869999999	0.05539630000000001	-0.0005807999999999855	3.373286399999832e-07	0.003068750053690001	0.115266	-0.004160999999999984	0.013286250756000002	1.731392099999987e-05	-0.00956471	-0.01607895	9.148367738410003e-05	0.0002585326331025001	0.00214608	0.0004160199999999998	1.7307264039999984e-07	4.6056593664e-06	0.0009463780000000002	0.00016591200000000048	8.956313188840004e-07	2.752679174400016e-08	0.002	-6.593000000000007e-05	4e-06	4.3467649000000086e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35678.265625	-110.890625	12296.730712890625	1272938638.0080564	23082.453125	-21.623046875	532799642.2678223	467.55615615844727	22793.912109375	-133.341796875	17780.03479385376	519562429.24991226	1.337673	22.531693	0.06521382	-0.1511813866	0.013197921100000001	-0.04786970559999999	-0.1773708098	-0.0206001161	-0.0289881266	-0.028021592	-0.015415545400000001	-0.13902452699999998	-0.0326743752	-0.0330549463	-0.1663192734	-0.1130268134	-0.0584600977	-0.0767121511	0.09473686619999999	0.1289158692	0.08534197880000001	0.09561869419999999	-0.1597647653	0.0329625973	0.1115315061	0.0148466202	-0.0178288075	-0.04584150360000002	0.0827379297	0.0465066353	0.0963045951	0.1713243588	0.0763225888	0.07636825009999999	-0.0321948853	-0.0775890136	-0.0227144107	0.027252356600000003	0.09727402449999999	-0.031526756600000004	0.073976462	-0.1451304677	-0.10540919289999999	0.0413051386	-0.0197219679	-0.0204763156	0.0200250186	0.045469228099999995	0.018556998600000003	-0.0124330299	-0.1117241269	-0.1484245218	-0.0419975676	-0.011087178799999998	-0.1516648098	0.0465835618	0.0446161366	-0.0418742819	-0.17895755079999998	-0.1664375611	-0.013410687	-0.0285240956	-0.0034589596999999995	0.09562478710000001	0.0541214966	-0.0106543959	-0.0482131668	0.18526980829999998	-0.092352998	-0.141641151	-0.1045256384	-0.0009801284	-0.024343315499999997	-0.1539276267	-0.0918622261	0.0698501438	0.0926824863	-0.05524324480000002	0.0305422751	0.026688612400000002	-0.0188671482	0.0059799677	-0.18678339579999997	0.165844275	0.0402960412	0.1171513775	0.0251369048	-0.0074057139	-0.0691533445	-0.026496207200000003	-0.0071578513	-0.0137085648	-0.0851939378	0.1133558592	0.0082199813	0.0822963697	-0.0902261689	-0.05981989610000001	0.08599495189999999	0.16986571039999998	0.0419510021	-0.0548161483	-0.0130720669	0.0642764509	-0.037260982799999995	0.1106882998	0.10942308369999999	0.1073250918	0.10441029119999999	0.0447532	-0.01064310000000001	0.0001132755776100002	0.00200284891024	0.101021	-0.01424500000000001	0.010205242441	0.0002029200250000002	-0.00176044	0.00780427	3.0991489936000007e-06	6.09066302329e-05	0.00245209	0.00030601000000000017	9.364212010000012e-08	6.0127453681e-06	0.000657849	-0.00028852900000000026	4.3276530680099993e-07	8.324898384100015e-08	0.00194411	-5.589000000000006e-05	3.7795636921e-06	3.1236921000000073e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35525.09375	-153.171875	23461.623291015625	1262032285.946289	23043.818359375	-38.634765625	531017564.5798684	1492.6451148986816	22740.302734375	-53.609375	2873.965087890625	517121368.45102316	1.415365	23.840328	0.07367806	-0.0362909031	0.0007075517999999999	-0.242849884	-0.148018467	0.121661517	-0.052494812300000006	0.1216557861	0.030051123500000002	-0.0853178908	-0.0200176015	-0.0522853823	-0.1612260316	-0.004597775399999999	-0.123446061	0.0574725422	0.0279826518	0.09500685449999999	-0.0799254182	0.0075209292	-0.14464995560000002	0.0546993463	0.0255844792	-0.0263954754	0.07299190309999999	0.058655405099999995	0.17685400420000005	-0.019261057800000002	0.1123413822	-0.0138055367	-0.0400172218	-0.0453326862	0.0203860737	-0.0663058561	0.0916180738	-0.00240688	-0.07275895660000001	0.023753487799999997	0.0246531917	0.0046190582	0.1338633906	-0.0955526991	0.1000127312	0.0195458777	-0.10724010869999999	0.0489119129	-0.0892125797	-0.1247515401	0.047210868499999996	-0.0458288406	-0.0271563847	-0.2066562348	-0.1477607157	0.0058176697999999995	0.0826742645	0.0193490152	-0.114716124	-0.15620640619999998	0.1208722902	-0.1426934368	-0.064301778	0.0233128715	-0.0072602243000000006	-0.0192709488	-0.0376052825	0.0812659409	0.0640468138	-0.063764745	-0.0717588289	-0.1604873347	0.025046776899999998	0.0066596301	-0.06627288049999999	0.0039560122	0.0384369588	-0.10085064839999999	-0.0575284692	0.013740320600000001	0.1781288954	-0.021717317599999997	-0.0687574728	0.025663207799999997	-0.1231257625	0.0762012128	-0.1495025709	-0.061471256900000014	-0.0319240408	0.04612818690000002	0.0613672276	-0.039599834199999996	-0.041107145	0.0227824225	0.0719156102	-0.008590774300000001	0.0444909973	0.1479018415	-0.006459939699999999	-0.0892830797	-0.0487975618	-0.0108798693	0.0443946275	0.1075793259	0.0628197147	0.110479702	0.1085926509	0.1054714048	0.10115143789999999	0.044755800000000005	2.6000000000053762e-06	6.760000000027954e-12	0.0020030816336400006	0.112837	0.011815999999999991	0.012732188568999998	0.00013961785599999983	-0.0166187	-0.01485826	0.00027618118969	0.0002207678902276	0.00196777	-0.0004843199999999999	2.3456586239999991e-07	3.872118772900002e-06	0.000888773	0.0002309240000000001	7.89917445529e-07	5.332589377600004e-08	0.00171933	-0.00022477999999999995	2.9560956489000007e-06	5.052604839999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35509.9609375	-15.1328125	229.00201416015625	1260957325.7827759	23025.259765625	-18.55859375	530162587.27450943	344.42140197753906	22788.431640625	48.12890625	2316.391616821289	519312616.6394387	1.079103	18.17635	0.091476	0.0041865102	0.1639091255	-0.1528503018	-0.19580905769999998	0.17392678309999998	0.0598736317	-0.0599025322	-0.0799451803	-0.0894955494	0.0832992152	-0.0395935466	0.064668259	-0.0398338876	0.0420873286	-0.024147499	-0.0057007651000000005	0.0414978384	0.012410998999999999	0.2354410481	-0.0431456414	-0.076980067	-0.0044429611	-0.022098630299999998	0.0362812108	-0.075272601	-0.0929059277	0.0324828143	0.1073013001	-0.0449290123	0.007021620300000001	-0.028430518199999998	0.0749018225	0.0274446221	-0.009123386899999999	0.0904684182	-0.0389009326	0.1347636679	0.10921523550000001	0.09966029359999999	-0.012610578899999999	-0.05495522940000002	0.046065764599999996	0.0389967442	0.0386617406	-0.1281377028	0.1217183529	0.1134543317	-0.1141866291	0.0011269469	0.1440853491	-0.1574934341	-0.039229311499999996	-0.1115169272	0.0361742204	0.0334330491	-0.19326979730000002	-0.2305596919	0.12206929109999999	0.049360247999999995	0.0011015063	0.121539928	0.0355343613	0.08623444970000001	0.0306998457	-0.045092644800000005	-0.0404622359	-0.0545448281	-0.0460191514	-0.0237171537	0.0458816836	-0.164382834	0.0373819588	0.05206519440000002	-0.040098561899999996	0.0560309987	-7.38292e-05	0.1042940014	-0.0923648245	-0.0098233656	0.099686396	0.0182069788	-0.0781322064	-0.0118416541	-0.0941610135	-0.0580809604	0.0171052297	0.120509818	0.06728186280000001	0.002000052	0.1634252092	0.0597904649	-0.027801275099999998	-0.0710165218	-0.0220025394	-0.1129839726	-0.12325557849999999	0.0386705179	0.08678702070000001	-0.0341112307	-0.0961462754	0.052127210599999994	-0.012712904399999999	0.1102295573	0.10759888449999999	0.103260836	0.0972842479	0.0447861	3.0299999999996996e-05	9.18089999999818e-10	0.00200579475321	0.07693889999999999	-0.0358981	0.005919594333209999	0.00128867358361	-0.0489719	-0.0323532	0.00239824698961	0.00104672955024	0.00168245	-0.0002853200000000001	8.140750240000009e-08	2.8306380025e-06	0.0008124649999999997	-7.630800000000029e-05	6.600993762249996e-07	5.822910864000046e-09	0.00182159	0.00010226000000000008	3.3181901281000007e-06	1.0457107600000012e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35623.75	113.7890625	12947.950744628906	1269051564.0625	23033.80859375	8.548828125	530556338.33351135	73.08246231079102	22837.76953125	49.337890625	2434.227451324463	521563717.1624909	1.1502139999999998	19.374136	0.055933900000000016	-0.0809546272	0.1176922678	-0.0474659479	-0.1471701737	0.17234498269999998	-0.1019701216	0.098949265	-0.0094721605	-0.0727148167	-0.1301853495	-0.0653110013	-0.0018001482999999996	-0.0232882673	0.0014935062	0.1163731616	-0.0022515891	0.0671875732	-0.0374566011	0.014823676499999999	7.00539e-05	-0.013502620600000001	-0.1299922588	0.0105431078	-0.0197315747	0.058588727599999994	-0.1586740466	0.0168757789	0.059889128099999994	0.0463562655	0.0357406456	0.0519381654	0.0376662756	-0.1385023983	-0.036244698	-0.0646069225	-0.0579881395	0.004245866500000001	0.014289873400000003	0.2180167854	0.0488304885	0.1958824869	-0.0301387821	0.0039062165000000003	-0.08973400890000001	-0.1366704094	-0.11769317050000001	-0.0121386754	-0.0657330138	-0.090385891	0.0990052772	-0.0591605593	-0.0091652383	-0.12841827320000002	-0.040140332599999995	0.0534434037	-0.1258945291	-0.1525644813	0.16363855300000002	-0.1604053714	-0.0392624619	0.0505323605	0.0131073476	0.0033153156	-0.039334262	0.018110798600000002	-0.0015931341	0.0513638386	-0.0542597079	-0.1024588906	-0.1006544216	-0.0062052272	-0.0568476315	-0.0233601787	-0.140327497	-0.0525262311	0.0742668546	0.0223813162	-0.0639680047	0.016947563	0.1235962608	0.1314735095	0.0177192277	0.1168978835	0.0216586286	0.0256928098	-0.0238247912	0.1484968074	-0.09605503580000001	0.037554139199999996	0.0042918206	-0.15486745529999998	0.0833841922	-0.1052335496	-0.0752048377	-0.027553462	0.0988536973	-0.1016736272	-0.0453069059	-0.0659596933	-0.0778930124	0.0026451596	-0.0446443024	0.1099379598	0.1064432791	0.10070086519999999	0.09283197900000001	0.0447647	-2.140000000000475e-05	4.579600000002032e-10	0.00200387836609	0.0986214	0.02168250000000001	0.00972618053796	0.0004701308062500003	-0.05879540000000001	-0.009823500000000006	0.0034568990611600005	9.650115225000013e-05	0.00145056	-0.00023189	5.37729721e-08	2.1041243136e-06	0.0008124649999999997	0.0	6.600993762249996e-07	0.0	0.00156535	-0.00025624	2.4503206225000003e-06	6.565893760000001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35811.203125	187.453125	35138.674072265625	1282442269.2600098	23079.283203125	45.474609375	532653313.17004776	2067.940097808838	22869.21484375	31.4453125	988.8076782226562	523000987.56959534	1.139278	19.189928	0.07882079999999997	-0.050942248200000005	-0.0929228528	-0.0032372869	-0.1619861592	0.0966517792	0.0365508869	0.014339420700000001	0.13299215039999998	-0.0033413428999999996	0.0351069264	-0.0883276469	0.0356106203	-0.08224452019999999	-0.0117520467	0.1047930791	-0.0197744945	-0.0448034511	0.0407865368	-0.006028101700000001	0.0823594809	0.039245517	0.0319045226	-0.025427242000000003	-0.035735784300000004	-0.0426003362	0.0994372924	0.0703173067	0.1152454669	-0.16448189900000001	0.24944601079999998	-0.1274667072	0.1514957686	-0.0569210909	0.0270793998	-0.0217003128	-0.08410609179999999	-0.1141571753	0.1061832758	-0.0052609911	0.0268107346	-0.0016362683999999999	-0.0826427663	-0.0435210704	-0.1459704757	0.09625360849999999	0.1011412624	0.0710002223	0.021209212	-0.0135104449	-0.09044027310000001	-0.05313626	0.0791359633	-0.19017665	-0.0775891333	0.07374886900000001	-0.12153700640000001	-0.1750571562	0.0878358149	0.0046676968	-0.0447471204	-0.0064290828	-0.0581313029	0.1321668744	0.0047336434	0.015190051299999997	0.09703205570000001	0.0600906957	0.0358078234	0.0277795389	-0.061775019699999996	-0.0101784496	0.0252443675	-0.08963874390000001	0.0461292824	0.0310402852	-0.0141342185	-0.0713882989	-0.09954269380000001	-0.08699281869999999	-0.0176096728	0.11467605460000001	-0.022478046	0.022580614	-0.2445236862	-0.0311547659	0.17966635079999999	-0.047956883	0.1263915266	-0.1958301486	0.0380013375	0.0925972773	-0.11073767300000001	0.0847042792	0.0097751448	0.0533580484	0.11618332529999999	-0.1040810885	-0.0042563022	0.11461960060000001	-0.0304752103	-0.21319725949999999	0.0168581446	0.1096050192	0.105127573	0.09780015460000001	0.08782140769999999	0.0447437	-2.1000000000000185e-05	4.4100000000000783e-10	0.00200199868969	0.0586924	-0.039929	0.0034447978177600007	0.001594325041	-0.0557146	0.0030808000000000085	0.00310411665316	9.491328640000051e-06	0.00158571	0.0001351499999999999	1.8265522499999968e-08	2.5144762041e-06	0.000351115	-0.0004613499999999998	1.2328174322499998e-07	2.1284382249999975e-07	0.00168465	0.00011929999999999993	2.8380456225e-06	1.4232489999999979e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35777.0	-34.203125	1169.853759765625	1279993729.0	23058.939453125	-20.34375	531714688.7028847	413.8681640625	22922.140625	52.92578125	2801.138320922852	525424530.8322754	1.104279	18.600409	0.0828620855	0.051934508600000005	-0.0037316305	-0.030202535	-0.14528162960000002	0.12803315880000002	0.011318326	0.09686776550000001	-0.0045778862	0.0905544276	-0.0167659582	-0.071119995	0.0431775103	-0.0936553256	0.0038635921000000004	0.057773367699999995	-0.0647109843	0.0275596835	0.0106006067	0.0359548842	-0.0750973346	0.0233095529	-0.1492203483	-0.1618595858	0.07917246929999999	0.0259408807	-0.1451203973	-0.0249847891	-0.1194005281	0.0745407572	0.0029124065999999995	-0.09899699699999999	-0.036076379900000004	-0.0001163865	0.060097415	0.055074020099999996	0.0911045183	-0.0435335099	-0.0338771078	0.0398670023	-0.0526482896	-0.0492908297	-0.0034332832	0.0502062263	-0.1318934958	0.0821807409	0.0598001804	0.0299027773	0.0324755647	0.0321907544	0.052733511399999995	-0.096963282	0.1832859253	-0.0086510356	-0.0989205126	0.02612678	-0.17245975170000002	-0.1568313161	0.0836812988	-0.09258605550000001	-0.030704885600000002	-0.07500836179999999	-0.0155630785	0.0729630128	0.0163192229	0.0828361463	0.0109053552	0.048397731500000006	0.0151922642	-0.0801467818	0.0271280704	-0.0907271959	-0.0592359538	-0.09897952460000001	-0.0347784191	-0.0600469263	-0.11584019429999999	0.0039047907000000002	0.012672886299999998	0.0661934108	0.06585703820000001	-0.054251095199999995	0.0057404588	-0.0655531754	0.1036100623	0.0695975621	0.048305342	0.09354150289999999	0.0310495247	0.1000166124	0.043360002	-0.052424852599999995	-0.0857295201	0.0662339055	-0.0007906753999999999	-0.064707261	0.0854217159	0.0376601757	-0.0957001824	0.1255926706	-0.1234954452	0.0394995986	0.0841965246	0.10923086050000001	0.103653745	0.09456851919999999	0.0822826681	0.0446952	-4.849999999999993e-05	2.352249999999993e-09	0.00199766090304	0.0533136	-0.005378800000000003	0.00284233994496	2.8931489440000032e-05	-0.0994198	-0.043705200000000013	0.00988429663204	0.0019101445070400008	0.00186955	0.00028384000000000005	8.056514560000003e-08	3.4952172025e-06	9.20329e-06	-0.00034191171	8.470054682409998e-11	1.1690361743512411e-07	0.00163581	-4.884000000000008e-05	2.6758743561e-06	2.385345600000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
