csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
35553.66015625	n/a	1264062750.5061188	n/a	23083.978515625	n/a	532870064.10983664	n/a	23111.0	n/a	n/a	534118321.0	n/a	n/a	n/a	0.024951337400000002	0.0002559598	0.0922934546	-0.0046512729	0.0946533405	-0.0052595641	0.00035963589999999995	-0.008192285799999999	0.0822001686	-0.023494700299999997	0.0338398919	-0.0431403572	0.013516941499999999	-0.108562939	-0.0399749986	0.1326109189	-0.2200608728	0.09373238910000001	-0.0396433409	0.10711911210000001	-0.0062401244	0.1066521916	-0.1249834086	0.15338407380000002	-0.2455031986	0.047376282699999994	-0.058462557199999994	0.047062548899999994	-0.0389695614	-0.049701640199999994	0.0844826823	-0.0530644751	0.021000428999999998	0.0169387602	0.0921606094	-0.07011307160000001	0.1581004564	0.034556996	0.0334835631	-0.0278886744	-0.1236558587	0.0489154379	0.1243220692	-0.0057467654	-0.0353852729	-0.1133444898	0.0249128738	-0.0265949825	0.0549421966	-0.07521313589999999	0.0250263989	-0.0062466517000000004	0.035481649500000004	-0.0602533265	0.0888345821	-0.0021879663	0.0049443312	-0.0874128491	-0.0539210153	0.137539567	-0.1308371397	0.1440132606	-0.0531559621	0.12787146789999998	-0.1748922466	0.0088546332	-0.0474268288	0.127332254	-0.1176754491	0.1626853686	-0.0545532878	0.1256213959	-0.0677300619	0.0569059126	0.0173885925	0.1109352186	-0.0548939224	-0.1894880271	0.0270583015	-0.0117990833	-0.0251543345	-0.024324309300000003	0.183535822	-0.0886614616	-0.0794201987	0.1061012125	0.08365655030000001	-0.0575074603	0.1217078847	0.1216831682	0.1216419777	-0.00017287400000000005	n/a	2.9885419876000015e-08	n/a	-0.021093200000000003	n/a	n/a	0.0004449230862400001	0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	-0.0	n/a	0.0	n/a	0.0010753300000000002	n/a	n/a	1.1563346089000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35347.52734375	-206.1328125	1249447689.317154	42490.73638916016	23110.31640625	26.337890625	534086724.3969879	693.6844825744629	23092.125	-18.875	356.265625	533246237.015625	1.244943	20.466085	0.10029177007	0.072755025	-0.0229453062	-0.0362630535	0.0347385547	0.0481111267	0.0052217595	0.0436968371	-0.0370636767	0.09239609189999999	0.021301715099999997	-0.041147101	0.022365401099999998	-0.0083862299	0.041930603399999995	-0.0027725896000000004	0.08506152310000001	-0.0927431134	0.0093530326	0.0655923195	-0.036510094300000004	0.0217889407	0.0332134523	-0.0092582082	0.0149871085	-0.1345258432	0.0495238069	0.1363965138	-0.007858353	0.0764195812	0.0100988854	-0.0324176119	-0.0096213366	-0.0955404985	-0.0893307076	0.0566910144	0.0137649995	0.057564910199999986	0.0413620736	0.0413782137	0.0360121054	-0.0135240705	-0.1343520087	-0.10118941619999999	-0.060648515300000004	-0.0091609289	-0.0219215156	-0.0871598605	-0.022295676299999997	0.0554750216	-0.0174827712	0.0029938504	-0.0268430832	0.08823473650000001	0.013032785	0.0621880895	0.015281959199999999	0.038943101699999996	0.0269696225	-0.0385572884	0.0201943229	-0.0843107107	0.0397560868	-0.0040081391	0.013447707	0.0210869561	0.060816369	-0.11991528650000001	0.0316887018	0.0855402566	0.1016690242	-0.0150131125	0.013270458700000001	0.0718142813	-0.10844913769999999	-0.06325047019999999	-0.0375477933	-0.0770450842	-0.05980288650000001	-0.076027259	0.14051102210000002	-0.0044736805	-0.0133165437	-0.024293707799999998	-0.00746795	0.14806981019999998	-0.0327039546	0.0283090773	0.17507437899999995	0.1216419777	0.12141962949999999	0.12104935019999999	-0.00569178	-0.005518906	3.23963595684e-05	3.045832343683599e-05	-1.33593e-06	0.021091864070000004	0.0004448667299473572	1.7847089649000001e-12	-0.0390407	-0.0390407	0.0015241762564899995	0.0015241762564899995	0.000236708	0.000236708	5.6030677264e-08	5.6030677264e-08	-0.0004560980000000001	-0.0004560980000000001	2.0802538560400004e-07	2.0802538560400004e-07	0.0010753300000000002	0.0	0.0	1.1563346089000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35676.33984375	328.8125	1272801224.6467438	108117.66015625	23168.0546875	57.73828125	536758758.0029907	3333.7091217041016	23134.7734375	42.6484375	1818.8892211914065	535217742.0044556	1.331435	21.887957	0.12401017306999998	-0.0747506912	-0.1567241755	0.0327478841	0.10516884800000001	-0.1352056045	-0.053770355	-0.0576348159	0.06569933480000001	-0.0973881914	0.1185177512	-0.051539778099999996	-0.0388633322	-0.0554621375	-0.0666902273	0.1549851905	-0.0307976727	0.0093176578	0.0092145978	0.0498442785	0.005613541600000001	0.0651544334	-0.09539231640000001	0.1018131761	0.11444815039999999	0.054945426900000004	-0.17278954440000002	-0.0655285796	-0.11825310210000001	0.0116199077	-0.09032859160000001	0.0915022097	0.0035054194	-0.1101205684	-0.051031289699999996	0.029150988399999998	-0.17376173350000002	-0.05851450320000001	0.09140755210000001	0.08203955360000001	-0.078732573	0.0061214484999999996	-0.1519342628	-0.0002858803	0.0036504748999999998	0.2114887791	-0.0258179851	0.0858982829	-0.035089898	-0.0023285069	0.1649662794	0.08367237150000001	-0.0188801325	-0.0410452766	0.10787571859999999	-0.1116577314	-0.0047083934	-0.0695708914	-0.0813520778	0.1348290325	-0.0710074687	0.040627920299999995	0.02640054	-0.0104689217	0.1336504024	0.1007326775	-0.162057815	-0.090561019	0.030506237599999996	-0.1433351518	-0.037833361	0.051715405199999995	-0.0721701127	-0.04482692	0.16381230060000002	-0.1337858041	-0.0509880429	-0.046631359000000004	0.0194189328	-0.17168241420000002	0.0497090517	0.0925542297	0.10868547890000001	0.0118115498	0.044606737699999996	0.0741780547	-0.101206705	0.0330298999	0.1048423649	0.1215101995	0.120893123	0.1198669825	-0.000168301	0.005523479	2.8325226600999992e-08	3.0508820263441e-05	-0.0535341	-0.053532764069999995	0.0028657568289742834	0.0028658998628100004	-0.00544157	0.03359913	0.0011289015367569	2.96106840649e-05	-2.64698e-23	-0.000236708	7.0065031204e-46	5.6030677264e-08	-6.571e-05	0.000390388	4.317804100000001e-09	1.5240279054400005e-07	0.0010753300000000002	0.0	0.0	1.1563346089000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35429.12109375	-247.21875	1255222621.4756012	61117.1103515625	23167.10546875	-0.94921875	536714775.80018616	0.9010162353515624	23072.330078125	-62.443359375	3899.1731300354	532332415.2339516	1.441182	23.692122	0.106555449	-0.023972906699999998	-0.0067545174	0.11873090119999999	-0.057138523	-0.0633328665	-0.07853582419999999	-0.10292659039999999	-0.0220205011	0.13705786609999998	0.0330343504	0.16475308800000002	-0.0037120953999999996	-0.0008656695	-0.0262826606	0.07898364769999999	0.07097375780000001	0.07735664519999999	0.0683908917	-0.0702457306	0.0087173704	-0.2125519657	-0.1526606257	0.1125430474	0.1116733692	-0.0085118454	0.09060840699999999	0.0612603635	-0.1208409469	0.0146497925	0.0951986569	-0.1031824182	-0.2598180947	0.0721160063	0.0802096425	-0.052394687300000006	-0.0464892805	0.14556486359999998	0.0175869273	-0.09735548150000001	-0.1145404766	-0.0693974616	0.0262453918	-0.1102029974	0.0344257105	-0.0335308157	-0.1342163585	0.0230006812	-0.0651473906	-0.1128364948	0.0033605171000000004	0.0774222684	0.10088155929999999	0.0329502795	0.0708276546	0.14059214960000002	-0.021743059	0.0651664316	-0.0150694878	0.0302250856	-0.022185776	0.022969604900000003	-0.1451333031	0.0630649513	-0.0316576388	-0.08492052369999999	-0.20081165980000001	-0.17680612920000002	-0.017979134299999998	0.0383110834	-0.1224732578	-0.0033008614	0.0737037046	-0.06596475809999999	-0.2211049873	-0.046132489400000004	-0.0382376549	0.020110744	-0.1637139473	0.04431162860000002	-0.1259538314	-0.0752768565	-0.1761696874	0.0938156915	0.005476981999999999	-0.0790312772	-0.0418612336	0.2545624435	-0.0230045052	0.1213126213	0.12010478890000001	0.1181006348	-0.00642676	-0.006258459	4.13032440976e-05	3.9168309054681e-05	-0.00361924	0.04991486	0.0024914932488196	1.30988981776e-05	-0.022433900000000003	-0.016992330000000003	0.00028873927882890017	0.0005032798692100001	0.000383886	0.000383886	1.47368460996e-07	1.47368460996e-07	-0.00034962	-0.00028391	1.2223414439999998e-07	8.060488809999997e-08	0.0010753300000000002	0.0	0.0	1.1563346089000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35434.89453125	5.7734375	1255631750.4408114	33.33258056640625	23089.60546875	-77.5	533129880.7025299	6006.25	23012.107421875	-60.22265625	3626.768325805664	529557087.99591446	1.448928	23.819468	0.13558014	0.032517505499999995	-0.0503408275	-0.08263210650000001	0.2601055593	-0.050246894699999996	0.1253147372	-0.1180078807	-0.0009117652	0.004277527299999999	0.09014086699999999	-0.046494565099999996	-0.1243323293	0.05257413019999999	0.0656859203	-0.16806061379999998	0.1182556396	-0.1556371697	-0.1378159871	-0.0378206919	-0.20553658239999997	0.1210383808	-0.0260531611	0.1094458933	-0.11505570119999999	0.1977938914	0.0772203128	0.00236581	0.035419354199999996	-0.0609211984	-0.10127022810000001	0.12358958839999999	0.17176540850000002	-0.17880764359999998	0.0582777097	0.1195798076	0.0319562773	0.0745182166	-0.024835198399999998	-0.0385052034	0.031110834599999998	0.0986277649	0.0101878147	-0.1129586506	-0.0103256319	0.0721053134	0.0639485838	-0.0810197971	-0.1483875149	0.2091192804	0.19326111969999998	-0.045026917	0.0719814137	0.0159983284	0.1033890685	-0.015418463899999997	-0.08727697539999997	-0.129370269	0.0777886612	-0.011640600800000001	0.1741218612	-0.17267319890000002	0.08595883300000001	0.009114425	-0.1848372831	0.1969408815	0.0378382121	0.0777462042	-0.15562878300000002	-0.0094740902	-0.030175127200000002	0.07866310209999999	0.0597663631	0.0203546933	0.1053137185	0.024573801800000003	0.0335506514	0.1338064123	-0.0645381888	-0.050131909100000004	0.13526007140000001	0.0083789524	0.12541705	-0.0804787654	-0.0320806868	0.0079866322	0.08168051230000001	0.0047824747	0.07460633900000001	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.0214937	-0.01506694	0.00046197913969	0.00022701268096360006	0.0454179	0.049037140000000014	0.0024046410993796012	0.0020627856404100003	-0.00238629	0.020047610000000004	0.0004019066667121001	5.694379964100001e-06	-0.000424342	-0.000808228	1.80066132964e-07	6.532324999840001e-07	-0.000569961	-0.00022034100000000004	3.24855541521e-07	4.8550156281000015e-08	0.0010753300000000002	0.0	0.0	1.1563346089000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35333.79296875	-101.1015625	1248476925.558487	10221.525939941406	23080.13671875	-9.46875	532692710.956192	89.6572265625	22955.189453125	-56.91796875	3239.655166625977	526940722.8288613	1.7229990000000002	28.325014000000003	0.19069069	-0.07458960070000001	0.056231750899999995	0.0375565543	-0.0255092469	0.1057635106	-0.0176720575	-0.190847615	0.0029091165999999996	-0.0637442887	-0.027372351899999998	0.0834366237	-0.0166379196	-0.0190886236	0.0845513745	0.061148463300000004	0.09588705230000001	-0.0038085428	-0.0706599861	-0.10433709880000001	-0.062379603099999986	0.0300379704	-0.1266784061	0.015420059	0.1338364991	0.0649629711	-0.0726250745	0.0812215801	0.0128775451	-0.0698432254	-0.1546730509	0.0730799079	0.0182763829	0.0587173816	0.0794062978	0.1483300556	0.0538316823	-0.0720313445	-0.024519775499999997	-0.0780187712	-0.11059110529999999	-0.0675408189	0.0520743254	0.084785731	0.07233879160000001	-0.0096320729	0.041155127	0.11333174970000001	-0.022866224700000003	0.044752145599999994	-0.1066182534	0.0312281348	0.17883004670000002	-0.09871843640000001	0.033212620299999995	-0.0345237324	-0.0995774075	-0.0024324923999999998	0.0389851976	0.0923485744	-0.0680254756	-0.0990668564	0.0340073952	0.0044343579	-0.0562964274	0.0731214632	-0.1807301238	-0.017795753600000002	-0.011344371200000002	-0.07069680440000001	-0.1378940693	-0.0146892291	0.1029509667	0.059104667	0.10505833390000001	0.039369138	0.042425582	-0.1499690828	-0.06969490440000001	-0.0089068953	0.060116838099999986	-0.0807498573	0.0543981588	0.0388550567	0.0060615354	-0.0946376475	-0.1071168007	-0.0722690963	0.0624032472	0.1207205288	0.11775003070000001	0.11285322490000001	-0.0092861	0.0122076	8.623165320999999e-05	0.00014902549776000002	-0.067389	-0.11280690000000003	0.012725396687610005	0.004541277321000001	0.029354200000000007	0.03174049	0.0010074587054401	0.0008616690576400003	-0.00020876	0.000215582	4.35807376e-08	4.647559872399999e-08	-0.000750773	-0.00018081200000000006	5.63660097529e-07	3.269297934400001e-08	0.00135765	0.0002823199999999997	7.970458239999986e-08	1.8432135225e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35237.953125	-95.83984375	1241713340.4396973	9185.275650024414	23041.720703125	-38.416015625	530920892.9608192	1475.7902565002441	22973.25390625	18.064453125	326.32446670532227	527770395.0410309	1.700189	27.950033	0.11760704	0.1313051204	0.0733429374	0.0378460701	-0.0179315677	0.242411417	-0.023428443700000003	-0.0117495194	0.1178376977	-0.0064271345999999995	-0.0727858636	0.13770148880000002	-0.039365064500000005	-0.0571804926	-0.008735839799999999	0.0557123204	0.0577707258	-0.032691286800000004	0.017914671	-0.0966511987	-0.0541467479	0.0262413154	0.1155706062	0.11047805890000001	-0.06602311429999999	-0.0057469435	-0.052659893	0.0180553465	-0.0052894319	-0.049293261399999996	0.0106426092	0.0304854212	0.013146556100000002	0.0957666808	0.0225554996	0.0452731397	0.0281911746	-0.102598593	0.0720265841	-0.015564166200000003	0.1070190609	-0.0243214271	-0.09964857740000001	-0.0017321025	-0.1189111793	-0.0885606419	0.0035395803999999998	0.0795449087	-0.0020809628	0.11462218269999999	-0.19906110829999998	0.0253381884	-0.0312367773	-0.14317379449999998	-0.0331620539	0.08697879509999999	-0.1231989034	0.0415916902	-0.0843460568	0.0494207342	0.004624995	-0.0359836295	-0.0169731205	0.07152908349999999	-0.027974463300000002	-0.0070722005000000004	-0.0043524591	-0.0304966425	-0.1625973583	-0.014802365	0.07353834969999999	0.0061713895999999996	-0.0414046094	-0.0150304393	0.048097390700000006	-0.0102077501	0.1161762958	-0.0531016584	0.0540532504	0.0163084795	0.0124867851	-0.0114560025	-0.036528702999999996	-0.1531830978	-0.06628994860000001	0.07030854339999999	-0.0223485506	-0.1338254305	-0.0125617866	0.120326335	0.1161887065	0.1093977275	-0.00624791	0.0030381900000000005	3.90363793681e-05	9.230598476100003e-06	0.0136162	0.0810052	0.00656184242704	0.00018540090244	0.0408421	0.011487899999999995	0.00013197184640999988	0.00166807713241	-0.000118289	9.0471e-05	1.3992287520999998e-08	8.185001841000002e-09	-0.0006820489999999999	6.872400000000015e-05	4.651908384009999e-07	4.72298817600002e-09	0.0010753300000000002	-0.0002823199999999997	7.970458239999986e-08	1.1563346089000005e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35359.47265625	121.51953125	1250292306.5280914	14766.996475219728	23059.251953125	17.53125	531729100.6376991	307.3447265625	23074.814453125	101.560546875	10314.544681549072	532447062.0461464	1.396227	22.953098	0.12196468999999995	0.0874276592	-0.0644949195	0.0331760532	0.1614573074	0.1504631568	-0.028906610200000002	0.11949951800000001	0.0814842263	-0.14108123	0.0152405182	-0.0576104858	-0.130749518	-0.0563833495	-0.0376099911	0.3095057519	-0.030032063300000002	-0.004543962800000001	-0.0954668691	-0.0696507678	0.071441858	-0.023787268599999998	0.08735339439999999	-0.027615253500000003	-0.1074538371	0.1390972685	0.1009201651	-0.0331825053	0.027237331400000002	0.0550446741	-0.1375899388	-0.0416879631	-0.11331841349999999	-0.0038660804999999998	0.0465838795	-0.20698921760000005	-0.0390785133	0.0191984799	-0.0727192627	0.0991398498	0.024949503799999998	0.022279991000000002	-0.045640540800000004	0.0985968859	-0.1397730497	0.087567915	0.0387590508	0.1630276589	0.1856723263	0.2115295966	-0.0275418365	0.0730578368	-0.17352774399999998	-0.0589126283	-0.0487314809	-0.08701219199999999	-0.07293853019999999	-0.0907060875	-0.07101890150000001	0.2733402844	-0.1862749543	0.0228496129	0.0507159937	-0.012733315	-0.0467744516	-0.08683806050000001	0.11290192380000001	0.1182347908	-0.12121784039999994	-0.0438993501	-0.027650184900000003	0.061855517199999994	0.0006314081	-0.007224836700000002	-0.1340064366	0.0238946579	-0.17149819719999998	-0.057110317599999995	0.0822780188	-0.0780974906	-0.1158257185	-0.0688365393	0.06362005009999999	0.057094072	0.0074239126	0.0726576198	0.09585081820000001	-0.08787289039999999	0.052973148899999996	0.1198669825	0.1143757435	0.10540925529999999	0.00837263	0.01462054	7.010093311690003e-05	0.00021376018989160004	0.06661510000000001	0.052998900000000015	0.0028088834012100013	0.0044375715480100015	0.0485925	0.007750400000000003	6.0068700160000075e-05	0.0023612310562500004	-0.000674342	-0.0005560529999999999	4.54737132964e-07	3.0919493880899995e-07	-0.0007667709999999998	-8.472199999999987e-05	5.879377664409997e-07	7.1778172839999764e-09	0.000784208	-0.0002911220000000002	8.475201888400013e-08	6.149821872640001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35222.8203125	-136.65234375	1240647070.7666626	18673.863052368164	23135.974609375	76.72265625	535273321.12564474	5886.365982055664	23097.814453125	23.0	529.0	533509032.5109901	1.424428	23.416695	0.1027179	0.1203773926	-0.0133735855	0.1059477108	0.0895155983	-0.0102144946	-0.0791686894	0.0557079762	0.017675861	0.0268314373	-0.0643145111	0.1885364541	-0.0185920257	-0.0397131468	0.0708184555	-0.049051573499999994	0.0348170228	0.08912506099999999	0.0022629285	-0.048908575700000005	0.0600324497	0.044148872400000004	0.0292315831	0.0090173571	0.0132658609	0.007707075	-0.2388131135	-0.0014568323999999998	-0.0605863733	-0.0969777059	-0.11170976449999999	-0.09856851369999999	0.1357044292	0.0748836165	0.0341589653	-0.1268340623	0.020284896200000003	-0.0054977004000000005	0.0272982058	0.11423247630000001	0.1214553749	0.107156334	-0.0347404032	-0.0833519702	-0.1127382058	-0.0749346588	-0.0863427074	0.0471551114	0.0148395	0.0492085487	0.0637279669	0.09592570060000001	-0.009824100799999999	-0.0449824451	-0.0300954447	0.0835548151	-0.1537617866	0.08487079900000001	-0.0387221784	-0.0974208849	-0.027540880499999996	0.0118786191	-0.102157186	-0.0143366494	0.0514259522	-0.0013518019	-0.09656787929999999	-0.06133317980000001	-0.0010315189999999998	-0.06351913740000001	-0.035319715	-0.0079429446	-0.0857657944	-0.053687138499999995	0.023647653199999997	0.25390687	0.0641794976	-0.0593467247	0.2393556887	0.0164848353	0.0205208925	0.10524703099999999	0.0343042892	-0.1096334635	0.0214951152	0.0352694009	0.0516151038	0.0455634829	-0.0046330037	0.11934271980000001	0.112315068	0.1009072399	0.00680023	-0.0015724000000000007	4.62431280529e-05	2.4724417600000027e-06	0.0181463	-0.048468800000000006	0.0023492245734400012	0.00032928820369000004	0.0346283	-0.013964200000000005	0.0001949988816400001	0.00119911916089	-0.000286049	0.000388293	8.182403040100003e-08	1.5077145384899997e-07	-0.0010907	-0.00032392900000000025	1.18962649e-06	1.0492999704100016e-07	0.00072218	-6.2028e-05	3.847472784000001e-09	5.215439524e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35165.10546875	-57.71484375	1236584642.6283114	3331.003189086914	23139.82421875	3.849609375	535451464.87464905	14.81949234008789	23109.455078125	11.640625	135.504150390625	534046914.00787735	1.266165	20.814959	0.05163042	0.1116026717	-0.079317598	-0.1343468422	0.13078056359999998	-0.0533753496	-0.0531936916	0.0001919904	0.0865925691	0.0655792955	-0.0748570289	-0.0153405696	-0.0117865408	-0.1321914085	0.2219349641	-0.050494343899999995	0.07847266209999999	0.06227589980000001	-0.0827923395	-0.00743388	0.0930153984	0.016298718400000002	0.09134883320000001	0.059372494299999995	0.1147036181	0.0674300705	0.068272822	-0.14786068759999998	0.0248742289	0.0368104434	0.0329062004	-0.09618724769999999	-0.0365792144	-0.0470812275	-0.08120990809999999	-0.0772622707	-0.11877073880000001	-0.1265905817	0.1156500701	-0.0344039596	0.1008395042	0.10227964619999999	0.08707529509999999	0.0014311625	-0.1110150614	0.034676577400000005	0.0900516467	-0.1182468112	-0.0163208255	0.0542074475	0.1192246718	0.0877194458	-0.0125560726	-0.0755883437	-0.043138202300000004	0.098278135	-0.0249235331	-0.0106317348	-0.0295418297	-0.1564267684	-0.1439579318	-0.0363228736	0.0041194884	-0.1610780081	-0.1494114281	0.005513761999999999	0.09822602960000001	-0.1195306253	-0.0318447742	-0.12440084109999999	-0.0145806956	0.0664416884	-0.0514037124	0.025351082799999997	-0.0250169403	-0.0356206394	-0.1310354408	0.1007133745	0.0494754811	-0.056132353200000006	-0.10219976630000001	0.2085844111	-0.0248085121	-0.0396893338	-0.0519723014	-0.0599522524	-0.1041743057	0.0365836848	-0.0174392526	0.11875383099999999	0.1100111431	0.0959136145	0.00490822	-0.0018920100000000004	2.4090623568399995e-05	3.5797018401000017e-06	0.00631854	-0.01182776	0.0001398959066176	3.99239477316e-05	0.0128278	-0.0218005	0.00047526180025	0.00016455245283999995	-0.00018908	9.696900000000004e-05	3.57512464e-08	9.402986961000005e-09	-0.00126099	-0.00017029000000000002	1.5900957801e-06	2.8998684100000007e-08	0.0006672360000000001	-5.4943999999999906e-05	3.0188431359999905e-09	4.452038796960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
