csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
39002.1796875	n/a	1521170020.3760376	n/a	25953.24609375	n/a	n/a	673570982.8027496	25521.37109375	n/a	651340382.5048982	n/a	n/a	n/a	n/a	-0.1648666149	-0.0340318601	0.11782114449999999	0.2285367473	-0.0942225124	0.032603598500000004	-0.0712581644	0.059823481	-0.053309074000000005	0.09642092640000001	-0.2028283179	0.1235511268	-0.11266558230000001	0.14017606189999998	-0.05216306	0.017924017900000002	-0.0491613034	0.14505355550000001	-0.0654651788	0.08934519140000001	-0.22573700100000002	0.1648020536	-0.0038265802	0.0087649544	-0.0651496201	0.0405812106	-0.1166070493	0.0324823429	-0.0249218126	-0.0164555382	-0.026198071899999998	0.0938507369	-0.0321111075	-0.0799553293	0.0535182982	-0.052447122	-0.0406258953	0.0693474726	0.054588668099999994	-0.0599892372	-0.0482258755	-0.0747979062	0.05134753190000002	0.07909034179999999	0.0362470269	-0.0304805091	-0.1776561438	-0.1002460591	0.0818149061	-0.05687807440000001	0.013541923700000002	-0.159291121	-0.0636020147	0.2595845672	0.0319733682	-0.10141751339999999	0.0901572636	-0.0941950022	0.0210960165	-0.1550834786	0.137285315	0.0248198021	-0.046952607800000004	0.0382431402	-0.04565458360000002	0.056961057	-0.11394165140000001	0.2300400583	-0.20927711829999998	0.0949935651	-0.0716267756	0.1314832741	-0.1234685586	0.0968484022	-0.0210211158	0.0053589031	0.012593258000000001	-0.0632860181	-0.0004537626	0.028657594900000007	-0.110966926	0.0402253292	0.0242493515	-0.0836380063	-0.0097768067	-0.0094777219	0.1006624083	-0.0702018991	-0.0322463797	-0.0325570754	0.0421735506	0.040263012200000003	0.11092985080000001	-0.0342161696	-0.07986214330000001	0.1217078847	0.1216831682	0.1216419777	0.000222504	n/a	4.950803001600001e-08	n/a	-0.11701	n/a	0.013691340099999998	n/a	-0.195571	n/a	n/a	0.038248016041	0.00344119	n/a	n/a	1.1841788616099997e-05	0.000649508	n/a	4.2186064206400006e-07	n/a	-0.0005318090000000001	n/a	n/a	2.828208124810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39067.3125	65.1328125	1526254905.9726562	4242.283264160156	25939.720703125	-13.525390625	182.9361915588379	672869110.1561317	25507.3125	-14.05859375	650622990.9726562	197.64405822753903	0.896386	13.902223	0.049103334999999984	-0.176877792	-0.103375026	0.047249645599999994	0.2322012625	-0.06799833599999999	0.0035896795000000007	-0.0568782614	0.1157504668	0.0658520937	0.0096630077	-0.09024983140000001	0.0132983324	-0.08179668030000001	0.0699385214	-0.0591369088	0.1339954827	0.0307567763	0.0581171292	-0.0633897676	-0.026935933500000002	-0.152196799	0.0503688204	-0.0650223679	0.051078442800000005	0.1087527325	-0.0085367521	-0.1057153198	0.1210607554	0.170546127	0.0391106756	-0.1361064393	0.10568373310000001	-0.0496620089	-0.08538450449999999	0.0957133543	0.0615047209	-0.009832154499999999	-0.0480191913	-0.0016945277	0.0734563049	-0.0109933476	-0.0222294257	0.12154291560000001	0.026876215	0.1233749794	-0.1456095266	-0.17804433079999998	-0.0141615782	0.0507122409	-0.0746934158	0.0746731272	-0.09512928080000001	-0.0603582999	0.2351939589	0.0425311517	-0.110078671	-0.10127669630000001	0.0009984472	0.0352130163	-0.0597870842	0.07737987269999999	0.0322438375	0.0278015118	0.1261335213	-0.075221439	0.0286781926	-0.0518253895	0.081589733	-0.10068670119999999	0.0605921965	0.046447515	0.05767174360000001	-0.1195638113	0.015234508700000001	0.0519880282	-0.0016048886999999999	0.154815069	0.1125447636	-0.0098823714	-0.06581475519999999	-0.0148847026	-0.1299377542	0.0911507541	-0.0378171217	-0.0056613175	-0.06937265	-0.0881943032	-0.096967653	0.1982668105	0.0097803584	-0.0395703157	-0.0126104663	-0.0051256283	-0.1410520794	-0.09880170460000001	0.1216419777	0.12141962949999999	0.12104935019999999	0.000187069	-3.5435e-05	3.4994810761e-08	1.2556392250000002e-09	-0.133677	-0.016666999999999998	0.017869540328999997	0.00027778888900000003	-0.195523	4.799999999999249e-05	2.3039999999992794e-09	0.038229243529	0.00378521	0.00034402	1.183497604e-07	1.4327814744099998e-05	0.0006107490000000001	-3.875899999999997e-05	3.730143410010001e-07	1.5022600809999978e-09	-0.00026753	0.0002642790000000001	6.984338984100004e-08	7.157230089999999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39044.26171875	-23.05078125	1524454373.1622467	531.3385162353517	25917.255859375	-22.46484375	504.66920471191406	671704151.2803078	25490.666015625	-16.646484375	649774053.9201393	277.10544204711914	0.8786509999999998	13.627175	0.05544506000000002	-0.1734006535	-0.0441381641	0.006529605	0.17446287800000002	-0.160641165	-0.0341087228	-0.021888454900000003	0.11535463160000001	-0.025966201499999998	-0.0007273100999999999	-0.09849813019999999	-0.0151290703	-0.0668113865	0.049263339	-0.18646789960000001	-0.047410449900000005	-0.08991589230000001	0.0484814179	-0.012668499299999999	0.1154128299	-0.0326923379	-0.0022320457	-0.097807627	0.1283365279	0.007153226400000001	0.035074951	0.030884577599999997	0.09792845119999999	-0.0232988433	0.0175536151	0.0296020407	0.1150399979	0.0959156465	-0.1567818899	0.08864336960000001	-0.0222025835	0.0247124444	-0.0736797671	-0.1235253807	0.021481808999999998	-0.0151002284	0.0972169465	-0.0650761653	-0.1981508738	0.003465321	0.1238862282	-0.172794317	0.0560543762	0.0012582046000000002	-0.0091143948	0.0267044497	-0.0777233799	0.0726381906	0.205567429	0.0108007772	-0.1069943977	0.0656313436	0.042883738399999996	0.052496568	-0.0909612036	0.12388414810000001	0.0266440513	-0.11081844119999999	0.1278840674	0.08605932710000001	-0.0004223405	-0.0022453714	0.0647793585	-0.14463610640000002	-0.0484104733	0.1392263078	-0.052939605	-0.10802109650000001	0.0654173302	-0.0850024538	-0.0178090921	0.0540055868	-0.0171312691	-0.0813341276	0.0147210835	-0.0558107475	-0.1474300156	0.0572347372	0.030743958300000002	0.0764450457	0.003576534	-0.0116153449	-0.0085919571	-0.0984825826	0.09422281630000001	-0.0631353377	-0.019063733	-0.0051559551	0.1269234142	0.10348611490000001	0.1215101995	0.120893123	0.1198669825	0.000256529	6.946e-05	6.580712784100001e-08	4.8246916e-09	-0.13676700000000006	-0.003090000000000065	0.018705212289000014	9.548100000000399e-06	-0.16251400000000002	0.03300899999999998	0.001089594080999999	0.02641080019600001	0.00361791	-0.0001673	2.7989290000000003e-08	1.30892727681e-05	0.000606715	-4.0340000000000905e-06	3.68103091225e-07	1.627315600000073e-11	-0.000481728	-0.00021419800000000005	4.588078320400001e-08	2.3206186598400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38923.26953125	-120.9921875	1515020911.0023346	14639.109436035156	25919.04296875	1.787109375	3.19375991821289	671796788.4159088	25429.203125	-61.462890625	646644371.5725098	3777.686923980713	1.245818	19.32163	0.12662145800000002	-0.142927958	0.0472870258	0.0022892509	0.1919915368	-0.13416697460000002	-0.07285085570000001	-0.0121952762	0.14853600460000002	-0.0810175313	0.0334951935	-0.07304520540000001	0.11412189210000001	0.0435270012	0.048688473200000006	0.1066253777	-0.0343790472	0.0034736524	0.049969750599999994	-0.0058517587	0.0024711004999999997	-0.011843610400000001	-0.10142333869999999	0.0410906585	0.0497129798	-0.0030693264	0.0199757402	0.023208696600000002	-0.1905176856	-0.006761044200000001	0.1479610927	-0.0058800376000000005	0.0224408202	0.052026076799999994	0.0416833126	-0.0621898497	0.0251914339	0.1189041282	0.0008098591	0.0194664268	-0.0912881453	0.0439405	0.031751666	-0.1058193146	0.0796579619	-0.0943082852	-0.0461384073	-0.1348441483	-0.0428187418	0.0624930602	0.0225078677	0.024883344900000003	-0.1253960907	0.031114064599999998	0.20681747579999998	0.0029956723999999997	-0.1967202943	0.042137094400000005	0.027708350099999998	0.0219811303	-0.0600273954	0.0553950893	0.09177143199999999	0.0118409549	-0.09819989859999999	0.028727794100000002	0.0637872477	-0.049772100300000004	-0.13669337380000002	0.0234409858	0.021052521299999998	-0.0842806507	-0.04329658769999999	0.06009935690000001	-0.0338924838	-0.0996510017	0.0689255504	-0.0054312031	0.12112536310000001	0.1037255809	0.058011159000000014	0.0404062772	-0.0753521155	-0.1043908355	-0.0508258163	0.055523392000000005	0.1124354248	0.0108549197	0.0288486812	-0.1519076559	-0.016114928100000002	0.0294022952	-0.0334583913	-0.1512395114	0.11561843949999999	0.08991388369999999	0.1213126213	0.12010478890000001	0.1181006348	0.000121771	-0.00013475799999999999	1.4828176441000003e-08	1.8159718564000006e-08	-0.119716	0.017051000000000052	0.014331920656	0.00029073660100000176	-0.14534	0.017174000000000026	0.00029494627600000077	0.0211237156	0.00256647	-0.0010514399999999998	1.1055260735999997e-06	6.5867682609e-06	0.000294649	-0.00031206599999999995	8.681803320100001e-08	9.738518835599996e-08	0.0	0.000481728	2.3206186598400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39047.4296875	124.16015625	1524701765.2002563	15415.744400024414	25918.271484375	-0.771484375	0.5951881408691406	671756796.7377663	25477.2890625	48.0859375	649092257.9741821	2312.2573852539067	1.056718	16.388843999999995	0.145673567	-0.0312799198	0.0458262038	0.0018833651000000002	0.0600472562	-0.11581968990000001	-0.0008037047	-0.0571479337	0.18450855989999998	-0.05754126900000001	0.0395176654	0.0233303053	0.1206184169	0.1239901649	-0.016341939	-0.0679646767	0.0324044808	0.025524368	-0.1911766936	1.04774e-05	0.0374615243	-0.0001293819	-0.1207345808	0.0795887156	0.053459327599999995	-0.0869228157	0.0256106623	-0.0590749268	-0.1580191192	0.0822900187	0.0736681788	-0.0690110605	-0.043681686500000004	-0.12768771369999998	0.07558214070000001	0.0536843128	0.0441054989	0.050057663200000005	0.05295247980000002	0.0935078938	-0.0408030905	-0.0193883813	-0.1569087602	-0.0249916921	-0.15776450460000002	-0.1054929744	0.1726171884	-0.0191856348	-0.0698705821	0.0015115371	0.0625785914	0.2316637127	-0.1770626554	0.050425364800000004	0.13283323519999998	0.0401639659	-0.09077581679999999	0.0615777533	0.07000231559999999	0.0017099463	-0.0096928651	-0.0014546529000000002	0.0639063741	-0.1294164762	-0.1056332809	0.0266751954	0.1300809805	0.1576915394	-0.1633650625	-0.0125721154	0.0390422735	-0.07475793900000001	0.09038757619999999	-0.04312318	-0.029595016600000006	-0.0695792168	-0.068482152	-0.0036307395	0.1862312481	0.0485882764	-0.0515350947	0.077595317	0.0542950635	-0.0358620379	0.1049608943	0.040602046	-0.026150654500000002	-0.059922023399999996	-0.007003304399999999	0.023130298799999997	0.2034331095	0.0724590251	0.1549400589	0.04242226019999999	-0.0025642368	0.1680979098	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.000136238	1.4466999999999994e-05	1.8560792644000003e-08	2.0929408899999988e-10	-0.175811	-0.056094999999999985	0.030909507721000002	0.0031466490249999987	-0.132767	0.012573	0.00015808032900000002	0.017627076289	0.00145662	-0.00110985	1.2317670224999998e-06	2.1217418244000003e-06	-0.000135323	-0.000429972	1.8312314329e-08	1.8487592078400003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39081.58203125	34.15234375	1527370054.0653226	1166.382583618164	25948.0234375	29.751953125	885.1787147521973	673299920.3130492	25495.951171875	18.662109375	650043526.1586343	348.2743263244629	0.92137	14.289711	0.0407866838	-0.0229054679	0.0013119426000000002	0.01002238	0.056302014299999995	-0.0236909273	-0.022516712	0.0298945229	0.14786017939999999	-0.0342085862	-0.0057487906	0.02088674	-0.0887132925	0.0002355659	0.1097689944	-0.0839808534	0.037331758300000004	0.0162508075	-0.1463005996	0.10078743189999999	-0.11315562800000001	-0.0408316973	-0.0028890177	0.0611115188	-0.0376477321	-0.046465058899999995	-0.2071131052	0.14248782810000002	-0.0530805529	-0.007138225	-0.036970226200000005	0.09209489130000001	-0.14451573880000002	-0.1290679819	0.205367868	0.0485873029	0.0786678698	0.07195240509999999	-0.010510813600000002	0.1262958651	-0.005296869399999999	-0.0153339436	-0.1488486044	0.1121422978	0.1460608915	-0.15332539679999999	-0.1264201094	-0.028275650299999996	-0.0134060328	-0.0245817597	0.0303217074	0.1633166167	-0.0897027256	0.0222719448	0.043771022300000004	-0.0466321929	-0.1013720858	-0.0432108414	0.0681637031	0.0136848995	0.0310985367	0.052520165199999996	0.0220214443	-0.0232139136	0.1029453664	0.1097738816	-0.1184708852	0.043026795199999995	-0.1624470608	0.10771594300000001	0.0839853373	-0.0400936213	0.2162788456	0.2159136814	-0.0022227189999999997	0.0765006396	-0.0518624718	-0.0764693622	0.0366914638	0.0829712797	-0.048788827699999995	0.0202978006	0.09160784570000001	-0.0376037521	0.090779445	-0.0216510141	0.0438215637	0.0964118742	-0.0553344704	0.025929035099999997	-0.0040553102	0.0415356933	-0.0639446846	0.1573918341	-0.1990426573	0.07146521	0.1207205288	0.11775003070000001	0.11285322490000001	9.26342e-05	-4.360380000000001e-05	8.581095009639999e-09	1.901291374440001e-09	-0.15515	0.020660999999999985	0.024071522500000005	0.0004268769209999994	-0.127817	0.004949999999999982	2.4502499999999825e-05	0.016337185489000004	0.00135914	-9.748000000000004e-05	9.502350400000007e-09	1.8472615396e-06	6.983859999999999e-05	0.0002051616	4.877430049959999e-09	4.209128211455998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39081.26171875	-0.3203125	1527345017.5294342	0.10260009765625	25968.314453125	20.291015625	411.7253150939941	674353355.5363808	25472.50390625	-23.447265625	648848455.2539215	549.7742652893066	0.8828370000000001	13.692093	0.054838499999999984	0.0250099463	0.0412730583	-0.0382537007	0.0354409744	0.0458428934	0.0748338008	-0.1018587534	0.1237579083	-0.0133504071	-0.036411600499999995	0.0345190836	-0.10844338210000001	0.0094485281	0.1050954967	0.12404312220000001	-0.014551716599999999	0.07563826139999999	-0.1274329109	0.0574598896	-0.0167355446	0.0837319075	-0.043310019400000004	0.180076398	0.0657972698	-0.0503770479	-0.0643611943	0.065498374	0.1330724368	0.0111055597	-0.0126876571	0.0892368107	0.002861082	0.0016485612	0.0672802188	-0.1069909194	-0.0689980807	-0.1778022025	-0.0244983502	0.0613265116	-0.0040493658	-0.1915768902	-0.1490425475	-0.1102509185	0.0514245296	0.1038602755	0.0127754472	0.019269796999999998	0.0464453459	-0.0240041827	0.0675897293	0.12206250169999999	-0.0628548312	-0.083299735	0.0747235636	0.0077867284	0.0473252579	0.0039499217	0.1501447339	0.0381280396	-0.005356425400000001	-0.005142430900000001	-0.051796621900000006	0.1801086255	-0.08440973880000001	0.10174424380000001	-0.1163507001	0.0766079906	-0.022567603399999997	0.0904624102	0.1418833631	0.0888220236	0.0838760591	-0.014193700900000003	-0.1416231049	0.0187769429	0.0174370172	-0.0862210714	0.0151894969	0.0458382631	0.1669173165	-0.0644916406	0.1150770357	-0.0843685461	0.2254564509	-0.1383685381	-0.0477007423	0.0510090528	0.1042959493	0.0015694110000000002	0.0096236948	0.0152921806	0.0332962999	0.0644984829	0.07065933860000001	-0.0289016323	0.120326335	0.1161887065	0.1093977275	9.26342e-05	0.0	8.581095009639999e-09	0.0	-0.130169	0.024981000000000003	0.016943968561	0.0006240503610000003	-0.120043	0.007774000000000003	6.043507600000005e-05	0.014410321849000002	0.00180081	0.0004416699999999999	1.9507238889999992e-07	3.2429166561e-06	6.983859999999999e-05	0.0	4.877430049959999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
38991.16796875	-90.09375	1520311179.567276	8116.8837890625	25931.2734375	-37.041015625	1372.036838531494	672430942.0903932	25531.724609375	59.220703125	651868961.528965	3507.0916786193848	1.0810590000000002	16.766359	0.08720492849999999	0.1331207085	0.11351090470000001	0.1159660335	-0.1045946282	-0.08302201099999999	0.0754713183	-0.0138202746	0.09228135109999999	-0.0532550931	0.020988580299999997	-0.0449619592	-0.0675852341	-0.08577087	0.029288149700000002	0.10596995990000001	0.1638128867	-0.0831947499	-0.0152340005	0.0602128283	0.09298055960000001	0.050066447800000004	0.0227755798	-0.08720717130000001	0.0487083372	0.024648731299999997	0.15998175539999998	0.147164049	0.0627021768	-0.1043961968	-0.1651716711	0.028405396	-0.18905173050000001	-0.0632715915	0.20167443370000002	-0.1489407382	-0.039828912599999995	0.1192397626	0.0401277715	-0.020999767599999997	0.1040118536	0.0104770413	0.0383625286	-0.1329106076	0.0042784193	0.2125889537	-0.0947187646	0.1229135877	-0.1472602332	-0.0264638074	0.0550593107	-0.0144423271	-0.0092562948	0.07366583019999999	0.017505296599999998	-0.043998576399999996	0.005898895	0.0324123204	0.05923645900000001	0.008189244699999999	-0.0053254112	0.001298397	-0.10680536119999999	0.0957074351	0.0363897156	0.1358865645	0.00168968	0.0235763197	0.0638960607	-0.029942197400000002	-0.054122804000000004	0.0541979115	-0.0078290675	0.1269229267	-0.0430952915	0.011426196000000001	-0.0205737565	-0.0330505444	-0.1396402594	-0.1378072883	-0.0649703593	0.1327855379	0.1240738443	-0.24690153760000005	0.053860945800000004	0.0402171749	0.1131379786	-0.017208041299999997	-0.0923609735	0.12631613490000002	0.0473576662	0.0503692326	-0.0905191822	-0.08855394119999999	0.08994790050000001	-0.10532753550000001	0.1198669825	0.1143757435	0.10540925529999999	3.83557e-05	-5.4278499999999985e-05	1.4711597224900005e-09	2.9461555622499997e-09	-0.134326	-0.004156999999999994	0.018043474276	1.7280648999999952e-05	-0.0779192	0.04212380000000002	0.0017744145264400016	0.00607140172864	0.0011734000000000002	-0.0006274099999999997	3.936433080999996e-07	1.3768675600000006e-06	6.983859999999999e-05	0.0	4.877430049959999e-09	0.0	0.000189987	0.000189987	3.6095060169e-08	3.6095060169e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39123.00390625	131.8359375	1530609434.6484528	17380.714416503906	25929.423828125	-1.849609375	3.42105484008789	672335020.0585365	25636.013671875	104.2890625	657205196.9845619	10876.208557128906	1.150556	17.844204	0.1326840596	0.1544113237	-0.0388279645	0.0537998404	-0.15659392789999999	-0.0599133563	0.1554824126	0.030060845899999997	0.07551191780000001	0.0004880622	0.0409148913	-0.043830792699999996	-0.0410178435	-0.1154441119	-0.08849847039999999	0.15905255640000002	0.0465309448	-0.0743448217	-0.0054612387	0.0371535187	0.0584594289	0.0728206393	0.0561304785	-0.0820569765	0.0926653268	0.1991084533	0.0464522327	0.0468369323	-0.12843798	-0.014562371000000001	0.0679263856	0.0466541754	-0.0185809844	-0.0491062232	-0.0557196228	-0.0607265588	-0.0265724087	-0.0376932098	0.053402703899999994	0.0093878562	0.0033419924	-0.0721539959	-0.035200119700000004	-0.09639487279999999	0.042641989299999995	0.11100199	-0.0101355228	0.1480459008	-0.1192110455	0.0811310522	-0.08468007109999999	-0.023241444700000002	0.022522237	0.0828280976	-0.0032854728999999997	-0.07138077820000001	0.0694934432	0.0543454954	0.11618595050000001	-0.0110705986	0.0165650824	0.0035909199	-0.1344513154	0.0742735774	-0.0125860994	0.0357467752	0.0188091539	-0.062316511	-0.0250319377	-0.0220296341	-0.11808572839999999	-0.0248123391	-0.1026537577	0.059572323499999996	-0.051636679299999995	-0.1341633759	0.20667469019999998	0.1767236321	-0.024499678599999998	0.021005845	0.0510330078	0.0240728214	0.10278170269999999	-0.022781717200000003	-0.0288094693	-0.0043337126	-0.07612842	0.025281221200000002	-0.0654197752	0.1349795619	-0.0356386261	-0.0401767665	0.0041535111	0.0609030706	0.0127297707	-0.026006456299999998	0.11934271980000001	0.112315068	0.1009072399	-7.35739e-05	-0.00011192959999999999	5.413118761210001e-09	1.2528235356160002e-08	-0.0692802	0.06504580000000001	0.00479974611204	0.0042309560976399995	-0.0988807	-0.020961500000000008	0.0004393844822500003	0.00977739283249	0.00185529	0.0006818899999999999	4.6497397209999983e-07	3.442100984100001e-06	-0.00013967600000000004	-0.00020951460000000004	1.950938497600001e-08	4.3896367613160016e-08	0.000150095	-3.9892e-05	1.5913716640000002e-09	2.2528509025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
39158.21484375	35.2109375	1533365789.7492828	1239.8101196289062	25950.44140625	21.017578125	441.7385902404785	673425409.1792145	25686.212890625	50.19921875	659781532.6625099	2519.961563110352	1.103884	17.120359	0.04928016609999999	0.1067891124	-0.1549327472	0.0088463098	-0.0908204056	0.0281061545	0.1480692925	0.0470741915	-0.028658809700000006	0.0458936069	0.07200774230000001	-0.0883368509	-0.0547789001	-0.0291188938	-0.224893161	-0.0621176912	-0.0056663671	-0.023381655600000002	-0.1522194623	-0.0324085943	0.1317250004	0.1353490993	-0.07300422919999999	0.030148038399999997	0.0046966479	0.0721089643	0.0092524301	0.0719810731	0.0184070789	0.1137075832	-0.1694087816	-0.10054020109999999	0.0790435599	0.1266881249	-0.0478189895	0.1735755322	-0.038771196200000003	0.047193577699999996	-0.1331858053	0.12109678880000001	0.0956538457	-0.0822853582	0.045871344800000005	0.058779684699999994	0.041129436299999995	-0.0850906553	0.003670927	0.1033957868	-0.0365355427	0.0606149049	-0.1895687455	-0.006253251800000001	0.1482976845	0.0174770061	-0.0410894186	-0.0668724589	0.0831636857	0.043450014599999996	0.0435411805	-0.049610579	-0.026444522400000003	-0.0781656554	-0.1492750643	-0.11268324789999999	-4.944810000000001e-05	0.06651055139999999	0.1053141924	0.212423322	0.0531023156	0.1045252595	-0.1122853439	0.12931547570000002	0.0139311424	-0.0051305178000000005	-0.106722438	0.0195683853	0.0811942889	0.0899303932	-0.0565053288	-0.0114634681	-0.0189936764	-0.1460560959	0.07845602230000001	0.149109822	-0.1418510075	0.0017852844	0.17671541289999998	-0.0398907356	0.0566116153	-0.04931611650000002	0.1184940931	-0.056684966600000004	-0.0897906352	0.0325517367	-0.135340832	-0.021354238799999998	0.11875383099999999	0.1100111431	0.0959136145	-0.00588539	-0.0058118161	3.46378154521e-05	3.377720638021921e-05	-0.0927378	-0.02345760000000001	0.008600299548840002	0.0005502589977600005	-0.11163900000000003	-0.012758300000000014	0.00016277421889000036	0.012463266321000005	0.00189055	3.525999999999985e-05	1.2432675999999893e-09	3.5741793025e-06	-0.000249465	-0.00010978899999999996	6.223278622499999e-08	1.2053624520999991e-08	0.000150095	0.0	0.0	2.2528509025e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
